Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55)
1.5438410966191833e-05,0.06548370831227583,3.76,0.0,0.6918220289222407,0.9929466361461333,0.005801877366534584,7.998104281876539e-20,1.2261483550405545e-15,8.509002761645636e-05,0.0002588410122934935,0.0015125020780453738,3.091278313055477e-05,0.021217694279902107,0.0020831571979668465,0.012097954938499965,7.49684271418418e-06,9.62507325620269e-07,2.9581271936961835e-07,0.0018947378707162871,4.804737142633762e-06,9.35725601479351e-06,0.00023658411179190022,2.7986704266588314e-07,7.25715273215458e-05,1.2408292585600841e-06,8.409560860722592e-07,1.2085784432711124e-10,9.15275576856964e-13,3.507402055434698e-10,8.803078152890747e-09,9.301025775114558e-13,4.583129028310085e-07,1.4019523788349253e-07,1.1117486323241813e-05,3.655568048014223e-15
1.5482632767818762e-05,0.06548501042605101,3.76,0.0,0.6916688943196994,0.9929010026076326,0.005852783318421873,8.122396667672639e-20,1.2400398150044718e-15,8.551490321668129e-05,0.00025998453907761,0.001519883516979874,3.1044368258229686e-05,0.021363802338749037,0.0020889064036628004,0.012177725159894287,7.529507232748857e-06,9.672477770204912e-07,2.992816111237035e-07,0.0019073213906736731,4.874700430156926e-06,9.415367018343985e-06,0.00023892559469755503,2.8325307927186163e-07,7.361538024551989e-05,1.2464981950987464e-06,8.508237918250098e-07,1.221659665764124e-10,9.328186127608859e-13,3.575105501683403e-10,8.913860419235936e-09,9.455146026743423e-13,4.644533446808376e-07,1.4127719611994733e-07,1.1274779860218462e-05,3.715849385776129e-15
1.552685456944569e-05,0.06548631847155253,3.76,0.0,0.6915150728182949,0.9928551742928182,0.005904000455815854,8.250305240206019e-20,1.2540601752460736e-15,8.594251576338088e-05,0.00026112960634418805,0.0015273017294658504,3.117610350297265e-05,0.02151055615749785,0.002094639632526909,0.012257818166498636,7.562210181452281e-06,9.720183038101802e-07,3.0278173403528364e-07,0.0019199420718413731,4.9455075550718105e-06,9.473650070621503e-06,0.00024128818965752077,2.86672077858924e-07,7.467184405598653e-05,1.2521782611939075e-06,8.607802499396732e-07,1.2348619594907983e-10,9.506523847904237e-13,3.643935017669326e-10,9.025756582754073e-09,9.612289474400902e-13,4.706725076861556e-07,1.4236637652909331e-07,1.1433898454790828e-05,3.777308806974584e-15
1.557107637107262e-05,0.06548763245723657,3.76,0.0,0.691360563523737,0.9928091508261766,0.005955529624408403,8.380020703926067e-20,1.2682078765780024e-15,8.637286996993316e-05,0.00026227619843162045,0.0015347569422146964,3.1307987113999505e-05,0.02165795636410717,0.0021003568641463637,0.012338234118733577,7.594951066406656e-06,9.768189488968895e-07,3.0631326555653647e-07,0.0019325997390644974,5.017166367731825e-06,9.532104540182298e-06,0.0002436720559554154,2.901242718795854e-07,7.574104070186861e-05,1.2578694186831633e-06,8.708259600650446e-07,1.2481866420736797e-10,9.687808878923867e-13,3.7139060297088564e-10,9.138774265139971e-09,9.771737649296152e-13,4.769713442082555e-07,1.434628056284974e-07,1.1594858148795298e-05,3.8396670122975425e-15
1.561529817269955e-05,0.06548895239108951,3.76,0.0,0.6912053655525959,0.992762931833355,0.006007371665811042,8.509768991374255e-20,1.2824855555647742e-15,8.680597047338838e-05,0.00026342429965071267,0.001542249382162165,3.144001733909918e-05,0.021806003574797023,0.002106058079255898,0.012418973171422681,7.6277293929256e-06,9.816497542542447e-07,3.098763831848595e-07,0.001945294216188022,5.0896847623914674e-06,9.590729791814404e-06,0.00024607735346375895,2.936098955309623e-07,7.6823092933338e-05,1.2635716293532078e-06,8.809614218494894e-07,1.2616348581789763e-10,9.872081552267046e-13,3.785034129330579e-10,9.252921028078977e-09,9.933011343508742e-13,4.833508159767098e-07,1.4456650974174082e-07,1.1757675063881198e-05,3.902738445938314e-15
1.5659519974326478e-05,0.0654902782812187,3.76,0.0,0.6910494780336388,0.9927165169413086,0.00605952741704011,8.641293724998771e-20,1.2968958746565096e-15,8.724182183016904e-05,0.0002645738942774372,0.001549779276487441,3.157219242380878e-05,0.02195469839261203,0.0021117432598665165,0.012500035473111624,7.660544665314748e-06,9.865107608655572e-07,3.1347126447026485e-07,0.001958025325950548,5.16307068248037e-06,9.64952518616158e-06,0.00024850424271292965,2.9712918382305335e-07,7.791812439916023e-05,1.2692848549129249e-06,8.911871349991933e-07,1.2752068856804408e-10,1.0059382586576199e-12,3.85733506683778e-10,9.368204133686448e-09,1.0096858076165922e-12,4.898118951563101e-07,1.4567751501573176e-07,1.1922365411046923e-05,3.966813720849586e-15
1.5703741775953407e-05,0.06549161013543722,3.76,0.0,0.6908929001044384,0.9926699057779447,0.006111997711784001,8.775983000607474e-20,1.3114374491970618e-15,8.768042853502004e-05,0.0002657249665661539,0.0015573468525386127,3.170451061304829e-05,0.02210404141109002,0.0021174123888967043,0.01258142116782459,7.693396387246176e-06,9.914020089514082e-07,3.1709808697264237e-07,0.0019707928903072904,5.23733210687647e-06,9.708490080690249e-06,0.00025095288470238576,3.0068237261134824e-07,7.902625939807778e-05,1.2750090570385766e-06,9.015035991975464e-07,1.288903272724991e-10,1.0249753208428959e-12,3.9308247341430026e-10,9.484630943044156e-09,1.0263649992179041e-12,4.963555616270632e-07,1.46795847372388e-07,1.2088945465571082e-05,4.032036856262564e-15
1.5747963577580336e-05,0.06549294796181036,3.76,0.0,0.6907356309179296,0.9926230979728338,0.006164783377905278,8.912257465420379e-20,1.3261097452053111e-15,8.812179497908394e-05,0.00026687750073036895,0.0015649523379455009,3.183697014892774e-05,0.022254033207192665,0.0021230654508316445,0.012663130391712319,7.72628406121381e-06,9.9632353747443e-07,3.207570283532165e-07,0.0019835967298709465,5.312477076160115e-06,9.767623827773494e-06,0.0002534234412433647,3.0426969854668017e-07,8.014762336315828e-05,1.2807441973187182e-06,9.119113141288189e-07,1.3027252841446876e-10,1.0443234959312098e-12,4.005519212473228e-10,9.60220907245115e-09,1.0432745558339236e-12,5.029828088078768e-07,1.479215325435169e-07,1.2257431614488837e-05,4.098158557966101e-15
1.5792185379207265e-05,0.06549429176778562,3.76,0.0,0.6905776696367497,0.9925760931566071,0.0062178852395757935,9.04834361531424e-20,1.3409172041399614e-15,8.856592548519751e-05,0.0002680314809606681,0.0015725959605090295,3.196956927260203e-05,0.022404674347416463,0.00212870243112653,0.01274516327596175,7.759207189060157e-06,1.001275384561682e-06,3.2444826623358123e-07,0.0019964366644250092,5.388513669817752e-06,9.826925776637083e-06,0.00025591607465400555,3.078913990531409e-07,8.1282342445088e-05,1.2864902373011246e-06,9.2241077937535e-07,1.3166740002649185e-10,1.06398697847848e-12,4.0814347457498035e-10,9.720946085889026e-09,1.0603758994173135e-12,5.096946386307601e-07,1.4905459605667714e-07,1.2427840315188323e-05,4.165029928006955e-15
1.5836407180834194e-05,0.06549564156131815,3.76,0.0,0.6904190154383173,0.9925288909615149,0.006271304115326726,9.186983532620325e-20,1.3558620634392595e-15,8.901282428164623e-05,0.0002691868914042027,0.0015802779482763023,3.2102306222094786e-05,0.02255596538233282,0.0021343233166980302,0.012827519944213592,7.792165271387626e-06,1.0062575871858767e-06,3.2817197823624075e-07,0.002009312512514914,5.465450026410068e-06,9.886395271831464e-06,0.00025843094801992925,3.1154771240833025e-07,8.243054388580789e-05,1.292247138406473e-06,9.330024945099957e-07,1.3307494133839648e-10,1.083970022032538e-12,4.158587731759893e-10,9.840849198893487e-09,1.077785120128596e-12,5.164920658916893e-07,1.5019506317967987e-07,1.2600188131779433e-05,4.233102053940179e-15
1.5880628982461123e-05,0.06549699734957479,3.76,0.0,0.6902596675079553,0.9924814910206865,0.006325040820653599,9.33054861632035e-20,1.3709386026830266e-15,8.946249553629992e-05,0.00027034371619483373,0.0015879985294147006,3.223517923574909e-05,0.022707906854000297,0.002139928095215037,0.012910200516090646,7.825157808414247e-06,1.0112701815754396e-06,3.319283419490031e-07,0.002022224092052785,5.543294316014933e-06,9.946031655254335e-06,0.0002609682248251537,3.152388776606734e-07,8.359235551468062e-05,1.2980148620461214e-06,9.436869588788594e-07,1.344951999847167e-10,1.104276928646124e-12,4.236994729807099e-10,9.961925775491287e-09,1.0955507723363964e-12,5.233761125391036e-07,1.5134295896982566e-07,1.2774491685060112e-05,4.302562026511805e-15
1.5924850784088052e-05,0.06549835914038453,3.76,0.0,0.6900996250459177,0.9924338929689033,0.006379096165322491,9.474163166241547e-20,1.3861460318543471e-15,8.991494332395537e-05,0.0002715019394216861,0.0015957579323181317,3.2368186548394244e-05,0.022860499288407228,0.0021455167557835057,0.012993205103617435,7.858184299047948e-06,1.0163132028273553e-06,3.3571753505498016e-07,0.002035171219745804,5.62205476811143e-06,1.000583426398613e-05,0.0002635280693146985,3.189651346052272e-07,8.476790626351894e-05,1.3037933695142124e-06,9.544646717823482e-07,1.3592839810491277e-10,1.124912016862636e-12,4.316672457400392e-10,1.0084183737449878e-08,1.1134732554613634e-12,5.303478140099016e-07,1.5249830832588174e-07,1.2950767702895024e-05,4.372634526496384e-15
1.596907258571498e-05,0.06549972694070243,3.76,0.0,0.6899388872617315,0.9923860964419857,0.006433470955521542,9.617007927500081e-20,1.401498986514765e-15,9.037017165039853e-05,0.0002726615451582863,0.0016035563855095651,3.250132639486415e-05,0.02301374320156521,0.002151089288373992,0.013076533814119932,7.891244241775431e-06,1.02138668519007e-06,3.395397351551729e-07,0.002048153711580853,5.701739649027177e-06,1.0065802432558325e-05,0.0002661106461946292,3.227267238222969e-07,8.595732575385724e-05,1.309582622104313e-06,9.65336132281493e-07,1.3737456576701856e-10,1.145879653302773e-12,4.397637804400999e-10,1.0207630462113716e-08,1.1316240276022158e-12,5.374082138368542e-07,1.5366113592474515e-07,1.312903297925657e-05,4.443600354054152e-15
1.601329438734191e-05,0.06550110075801968,3.76,0.0,0.6897774533755634,0.9923381010769509,0.006488165993320469,9.76351764607306e-20,1.4169868850429856e-15,9.082818444561704e-05,0.000273822517458413,0.0016113941176498555,3.263459700958666e-05,0.023167639098046304,0.0021566456839375936,0.013160186749543633,7.924337134519135e-06,1.0264906619792482e-06,3.433951198484944e-07,0.0020611713827351046,5.782357267244885e-06,1.0125935492227935e-05,0.00026871612069446994,3.2652388669941665e-07,8.716074439818984e-05,1.3153825810713602e-06,9.763018392288517e-07,1.388337206564595e-10,1.1671842716608436e-12,4.479907829984067e-10,1.0332273210539739e-08,1.1500950622514774e-12,5.445583651657507e-07,1.5483146616308946e-07,1.3309304383634833e-05,4.515813710027877e-15
1.605751618896884e-05,0.06550248059944422,3.76,0.0,0.6896153226202614,0.9922899065122378,0.006543182075882653,9.911722304041597e-20,1.4326141644067423e-15,9.128898555480591e-05,0.00027498484034625795,0.0016192713575645143,3.2767996625292994e-05,0.0233221874687913,0.002162185934599406,0.013244164005418403,7.957462474351265e-06,1.0316251654771274e-06,3.4728386675318865e-07,0.0020742240474173005,5.863915981461185e-06,1.0186232770356123e-05,0.00027134465866968707,3.30356865392585e-07,8.837829354979535e-05,1.3211932076074683e-06,9.87362291327221e-07,1.4030598267808412e-10,1.1888303320949166e-12,4.563499756815004e-10,1.0458119620989505e-08,1.1688314277710423e-12,5.517993327303162e-07,1.560093232560952e-07,1.3491598875545665e-05,4.5890626148918834e-15
1.610173799059577e-05,0.06550386647197158,3.76,0.0,0.6894524942413015,0.9922415123877096,0.006598519995473246,1.0062857095935615e-19,1.4483771478208887e-15,9.175257873921699e-05,0.0002761484978166456,0.0016271883342340353,3.290152347310328e-05,0.023477388791174423,0.0021677100336364957,0.013328465670896445,7.990619757520468e-06,1.0367902269429434e-06,3.512061534233681e-07,0.0020873115188909646,5.946424200284974e-06,1.024669359075361e-05,0.00027399642659373715,3.342259028234945e-07,8.961010549955858e-05,1.3270144628365885e-06,9.98517987092844e-07,1.4179140809452378e-10,1.2108223423975407e-12,4.6484309739607366e-10,1.0585177127593363e-08,1.1878702350413421e-12,5.591321926123201e-07,1.5719473119549195e-07,1.3675933503867096e-05,4.663489767125728e-15
1.6145959792222698e-05,0.065505258382594,3.76,0.0,0.6892889674958511,0.9921929183445585,0.0066541805398029705,1.0214668454461506e-19,1.4642844062337796e-15,9.221896767957946e-05,0.00027731347384023116,0.0016351452767689875,3.303517578309074e-05,0.023633243530017452,0.0021732179753666493,0.01341309182924214,8.023808479596415e-06,1.0419858766572842e-06,3.551621573482719e-07,0.0021004336095730002,6.029890378410725e-06,1.0307317273844658e-05,0.0002766715915020104,3.3813124265885307e-07,9.085631340838511e-05,1.3328463078266126e-06,1.0097694247703325e-06,1.4329011835249553e-10,1.2331648517752875e-12,4.734719041320247e-10,1.071345336177232e-08,1.207153550259064e-12,5.665580316690998e-07,1.5838771375276228e-07,1.386232539978268e-05,4.7388725852042266e-15
1.6190181593849627e-05,0.06550665633816675,3.76,0.0,0.689124741652434,0.9921441240252751,0.006710164492143918,1.036938721715943e-19,1.4803296455288853e-15,9.268815597781345e-05,0.0002784797523661073,0.0016431424143949415,3.316895178460799e-05,0.02378975213795979,0.0021787097550987826,0.013498042558016225,8.05702813554409e-06,1.0472121439336385e-06,3.5915205597199416e-07,0.002113590131080603,6.1143230151769285e-06,1.0368103136947745e-05,0.00027937032096816104,3.4207312931993754e-07,9.211705128340913e-05,1.3386887036043504e-06,1.0211171022930688e-06,1.4480214295516741e-10,1.2558624594954476e-12,4.822381690329149e-10,1.0842955701188706e-08,1.2267574988276475e-12,5.740779470658208e-07,1.5958829446200424e-07,1.4050791774032154e-05,4.8155044115743016e-15
1.6234403395476556e-05,0.06550806034543369,3.76,0.0,0.688959815991191,0.9920951290736844,0.0067664726312169484,1.0525095543710102e-19,1.4965206191999503e-15,9.316014715517387e-05,0.0002796473173215301,0.001651179976447478,3.3302849706226184e-05,0.023946915055182098,0.0021841853691446683,0.013583317928952928,8.090278219717003e-06,1.0524690571036664e-06,3.631760266905942e-07,0.002126780894226593,6.199730655521109e-06,1.0429050494111857e-05,0.0002820927831111287,3.4605180798419304e-07,9.339245399814583e-05,1.3445416111559302e-06,1.0325615172821085e-06,1.4632761377956387e-10,1.2789198069002824e-12,4.911436822927576e-10,1.0973691782353381e-08,1.2466089553935388e-12,5.816930468419397e-07,1.6079649663370328e-07,1.4241349918498851e-05,4.893103720179356e-15
1.6278625197103485e-05,0.06550947041104309,3.76,0.0,0.688794189805629,0.9920459331351511,0.006823105730495899,1.0683522458348574e-19,1.5128517008269432e-15,9.363494464172384e-05,0.0002808161526080208,0.0016592581923797502,3.343686777536046e-05,0.02410473270754029,0.0021896448149553234,0.013668918007094185,8.123558225758602e-06,1.0577566433877643e-06,3.672342468125085e-07,0.0021400057089154814,6.286121896743373e-06,1.0490158655927337e-05,0.00028483914667212134,3.500675246117945e-07,9.468265742341467e-05,1.35040499140919e-06,1.0441031669971496e-06,1.4786656048676822e-10,1.3023415836354994e-12,5.001902528361068e-10,1.1105669017664831e-08,1.2667843583434427e-12,5.894044512686232e-07,1.6201234333658912e-07,1.4434017218119535e-05,4.9719651586901204e-15
1.6322846998730414e-05,0.06551088654161583,3.76,0.0,0.6886278623982236,0.9919965358560788,0.006880064559923138,1.0843567204820233e-19,1.5293281850057499e-15,9.411255180544771e-05,0.00028198624211120247,0.0016673772917157287,3.357100421919815e-05,0.024263205511283043,0.002195088090733589,0.013754842853000895,8.156867646859271e-06,1.0630749292441287e-06,3.7132689360525616e-07,0.0021532643844571473,6.3735053711995145e-06,1.0551426930416807e-05,0.0002876095808040092,3.541205258167339e-07,9.598779810002121e-05,1.3562788052619241e-06,1.055742548426577e-06,1.4941909911875358e-10,1.3261325224924607e-12,5.09379703067644e-10,1.1238895000065007e-08,1.2872337469816037e-12,5.972132891025518e-07,1.6323585742244286e-07,1.4628811120006774e-05,5.051896339742088e-15
1.6367068800357343e-05,0.0655123087435277,3.76,0.0,0.6884608330840626,0.9919469368843363,0.006937349884466207,1.10062091646107e-19,1.5459469031446188e-15,9.45929719272784e-05,0.00028315756969497785,0.0016755375040726696,3.370525726410813e-05,0.024422333869153028,0.0022005151957296375,0.01384109252094031,8.190205975620228e-06,1.0684239400711684e-06,3.754541442359047e-07,0.0021665567293371875,6.4618897604857844e-06,1.0612854622492149e-05,0.00029040425523465564,3.582110589740625e-07,9.730801351188733e-05,1.3621630135753116e-06,1.067480158164454e-06,1.509852719957982e-10,1.3502973970749463e-12,5.187138741703137e-10,1.137337718980663e-08,1.308015270329066e-12,6.051207007855716e-07,1.6446706153043418e-07,1.4825749158507302e-05,5.133121667799965e-15
1.6411290601984272e-05,0.06551373702314081,3.76,0.0,0.6882931011910403,0.9918971358692855,0.006994962464029827,1.1170142945994612e-19,1.5627144411851102e-15,9.507620819951544e-05,0.0002843301192014903,0.0016837390591529157,3.3839625135795044e-05,0.0245821181701881,0.0022059261302407496,0.013927667058801404,8.223572704046547e-06,1.0738037001914477e-06,3.796161757704654e-07,0.002179882551222895,6.551283796092449e-06,1.0674441033715273e-05,0.000293223340268933,3.6233937221162896e-07,9.864344210140161e-05,1.368057577154959e-06,1.0793164923721927e-06,1.5256521324901835e-10,1.374841035283376e-12,5.281946259755617e-10,1.1509123198548757e-08,1.329052429835691e-12,6.131278389222717e-07,1.6570597802743674e-07,1.5024848956219223e-05,5.215346252185835e-15
