Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21)
4.617860060098794e-06,0.5602671092816497,3.76,0.0,0.301148359583579,0.9713362548942107,0.03857532993408102,4.025136644513864e-12,4.4667464722135236e-10,0.02253777830791136,0.0022070154111334616,0.031333031478877206,0.004495737168541762,0.1629429803654402,0.002530256486063591,0.12657981435990195,8.75904094771596e-07,4.270086532657557e-06,0.0003495764753251285,0.0006377078402620404,0.003976199474071418,0.0010458310586074174,0.0034357982964986545,0.0002893454033481918,0.007164480282751211,0.00032703192097492206,0.0001434460475348269,6.633877235214048e-09,9.810917710243974e-07
4.663907747459556e-06,0.5604972419092878,3.76,0.0,0.29868833260115146,0.9708099526209383,0.039222705977038884,4.169682717503505e-12,4.6209190446391723e-10,0.02261885516008783,0.002194636335361751,0.031827561862243885,0.004499393917608538,0.1648397164855448,0.0025588271576405205,0.12819738912312473,8.702276134266541e-07,4.2817024122890134e-06,0.0003546010629920376,0.0006504754585297894,0.004099960906219678,0.0010508508314130368,0.003509282135619628,0.0002944757467066533,0.0073997338673071145,0.0003285698054277134,0.00014556066246622205,6.639752930405982e-09,1.0127487148618238e-06
4.709955434820317e-06,0.5607261742154379,3.76,0.0,0.2962456592770196,0.9702812497358317,0.03987130214189684,4.31725224307222e-12,4.778434618549826e-10,0.022695651101960264,0.002182097576245346,0.03232045979131117,0.004502635058419982,0.16671855959119,0.0025872931833153525,0.129806114795155,8.64497133019767e-07,4.292472330418848e-06,0.00035957510728479715,0.0006632535387931191,0.004225496863342492,0.0010557805214397714,0.0035828489920333947,0.0002995807347812348,0.0076388382098461745,0.0003300830587783649,0.00014765284127164682,6.6451460690882485e-09,1.0448492918411955e-06
4.756003122181079e-06,0.5609538956270903,3.76,0.0,0.2938204762949762,0.9697502064056986,0.04052105913122199,4.467838035357333e-12,4.939303258791395e-10,0.022768266805859208,0.002169410672324322,0.03281162830695271,0.004505472233363618,0.168579406261435,0.002615652523730766,0.13140590393172358,8.58717461383557e-07,4.302418015904789e-06,0.00036449775522157964,0.0006760392484604152,0.00435278813375734,0.0010606213103703354,0.0036564757321451047,0.00030465882622328014,0.007881765594417682,0.0003315719514595714,0.00014972217735620318,6.650072686039521e-09,1.077386525839791e-06
4.80205080954184e-06,0.5611803965751843,3.76,0.0,0.291412906409016,0.9692168822845958,0.04117191907971839,4.621438189927066e-12,5.103537852271856e-10,0.02283680278388005,0.0021565867702171646,0.03330097495034463,0.0045079168729113385,0.17042216564541648,0.0026439030592841075,0.13299667618651762,8.528932301146406e-07,4.311561097336677e-06,0.0003693682207371636,0.0006888298123527301,0.004481815178542808,0.001065374368583306,0.003730139805840157,0.00030970854196976064,0.008128487282611443,0.0003330367508884528,0.000151768294721091,6.654548350467063e-09,1.1103533480292112e-06
4.8480984969026015e-06,0.5614056684529956,3.76,0.0,0.28902305898494896,0.9686813364948562,0.04182382552255042,4.778045677699299e-12,5.271144891833252e-10,0.022901359234824524,0.002143636632176689,0.033788411661515666,0.00450998019713674,0.17224675898997446,0.0026720425997086776,0.13457835804784102,8.470288983909896e-07,4.319923073054789e-06,0.00037418578272590945,0.0007016225111238089,0.004612558157880524,0.0010700408555567719,0.003803819248967935,0.00031472846478775897,0.008378973565385238,0.00033447772173082784,0.00015379084711376794,6.658587922958452e-09,1.14374260655845e-06
4.894146184263363e-06,0.5616297035757348,3.76,0.0,0.2866510305292069,0.9681436276090024,0.04247672336440557,4.937638370020779e-12,5.442121156651981e-10,0.02296203590227878,0.0021305706437626058,0.0342738546758025,0.004511673217169224,0.17405311917725447,0.0027000688933927364,0.13615088258229716,8.411287568236733e-07,4.327525283526508e-06,0.00037894978307442383,0.0007144146797622435,0.004744996956636179,0.0010746219202174547,0.003877492684655213,0.00031971723872323954,0.008633193814093816,0.00033589512613478866,0.00015578951716979617,6.662205872115341e-09,1.1775470759336882e-06
4.940193871624124e-06,0.5618524951413555,3.76,0.0,0.28429690520475015,0.9676038136325678,0.04313055884926973,5.100200200642788e-12,5.616472453072746e-10,0.023018931943352947,0.0021173988216171553,0.034757224418630384,0.0045130067366146625,0.17584119027241274,0.0027279796364094396,0.1377141891853845,8.351969313395645e-07,4.334388885974192e-06,0.00038365962468974113,0.0007272037061751944,0.004879111209171995,0.0010791187012425128,0.003951139323521968,0.00032467356846157093,0.008891116530663313,0.00033728922393737727,0.00015776401554913036,6.6654163114577675e-09,1.2117594660949686e-06
4.98163679024881e-06,0.562051939369678,3.76,0.0,0.28219355960248954,0.967116228673068,0.04371976909693378,5.249052207087397e-12,5.776291411335474e-10,0.023066987328821693,0.0021054616814851416,0.03519042206419806,0.004513908294169491,0.17743477951558245,0.002752998569870855,0.1391132386149588,8.298344790908436e-07,4.339951938487926e-06,0.0003878517305449266,0.0007387090260293923,0.005001229534440432,0.0010830946747230532,0.0040173816776920964,0.0003291055031622983,0.00912638589083159,0.00033852419785261216,0.00015952018006616173,6.667968348778547e-09,1.2428933191701967e-06
5.015639544527893e-06,0.5622148192289799,3.76,0.0,0.2804787290908525,0.9667149692967454,0.04420370882602399,5.372977535566717e-12,5.909469729280141e-10,0.02310423800077549,0.002095614192417412,0.03554451193547442,0.004514442267022659,0.1787311655502694,0.0027734533665368746,0.14025548511444996,8.254199272198744e-07,4.34409275761658e-06,0.0003912578991764116,0.000748144081447067,0.005102414637391108,0.001086307120244034,0.004071693169283502,0.00033272080245596593,0.009321621088844968,0.00033952364748443325,0.00016094616100552301,6.669830518924361e-09,1.2686763104558419e-06
5.0496422988069766e-06,0.5623770133694276,3.76,0.0,0.278773751649708,0.9663126439898986,0.04468808584963469,5.498498683172769e-12,6.044485433244846e-10,0.023139567870247662,0.002085722479216058,0.035897367286466496,0.004514795223985989,0.18001752589606823,0.002793841740487457,0.1413926336324476,8.209936227093031e-07,4.347860708147564e-06,0.0003946338282210462,0.000757573797814247,0.005204483461696381,0.0010894752208546808,0.004125961661347698,0.0003363167018276163,0.009518827757690413,0.0003405107572057473,0.00016235861488899333,6.67148940048748e-09,1.2946711080689454e-06
5.08364505308606e-06,0.5625385201820343,3.76,0.0,0.2770786452879485,0.9659092752583672,0.04517288032330257,5.625605931750528e-12,6.181343208271153e-10,0.023173015676947142,0.002075790079020984,0.03624896165614713,0.004514971226476097,0.18129385245595764,0.0028141627168376485,0.14252466795674026,8.16557006606834e-07,4.351263982035255e-06,0.0003979793572338865,0.0007669971941200636,0.005307427527390607,0.0010925994212886004,0.004180179607851606,0.00033989276290215595,0.009717992140127849,0.0003414856288946465,0.0001637574620569805,6.672949918058905e-09,1.32087471246352e-06
5.114247531937235e-06,0.5626832874920807,3.76,0.0,0.27556150176621846,0.9655453697216907,0.04560953615905069,5.741366303360992e-12,6.306099165708254e-10,0.023201541306155125,0.0020668189748132447,0.03656429747132231,0.004514981641197028,0.18243396301524367,0.002832393160873967,0.1435391140873876,8.12556391345088e-07,4.354021835701777e-06,0.00040096422128715,0.0007754720477477942,0.005400818473028156,0.001095374032363872,0.004228926444868149,0.0003430939074685466,0.009898902400632768,0.00034235263370130224,0.00016500473073845082,6.674098803442566e-09,1.3446340002602387e-06
5.14485001078841e-06,0.5628274960634938,3.76,0.0,0.2740523748522325,0.9651806532290318,0.046046500385847525,5.858414252565495e-12,6.432350149604669e-10,0.023228601379201238,0.0020578201385909873,0.036878573605064226,0.004514854840818679,0.1835659398343375,0.0028505675027000765,0.14454939624284815,8.085495446806901e-07,4.3564967275144465e-06,0.0004039242487058068,0.0007839403036034398,0.005494905217263861,0.0010981137626030711,0.004277621106980002,0.0003462783458019544,0.010081376807802446,0.0003432098814137376,0.0001662408712436484,6.675094437594397e-09,1.3685577876906643e-06
5.1723922417544674e-06,0.5629568054422391,3.76,0.0,0.27270102064372775,0.9648517282546178,0.046440020514033856,5.964847028818151e-12,6.547250130753763e-10,0.023251725177359687,0.002049699439770731,0.03716050200234985,0.004514625747236006,0.1845777643350785,0.002866875849553724,0.14545508283660014,8.049388496365857e-07,4.358486991450436e-06,0.00040656696732529774,0.0007915555254902836,0.005580173015995111,0.0011005499599743439,0.004321397437677228,0.0003491298208745315,0.010246932510852737,0.0003439731226156714,0.0001673438471049958,6.675862263445112e-09,1.3902280244086738e-06
5.199934472720525e-06,0.5630856611963695,3.76,0.0,0.2713561694050714,0.9645221709610974,0.046833769466642396,6.072305844120201e-12,6.663357997747776e-10,0.023273704129716126,0.0020415598918603287,0.03744154630119906,0.004514289849479218,0.18558300116387316,0.00288313764832663,0.14635738398631584,8.013245675870125e-07,4.36025694055402e-06,0.00040918944336207515,0.0007991643532503833,0.005665994752763166,0.0011029583928195245,0.004365123661834479,0.00035196733288738434,0.01041373906252124,0.00034472857316249407,0.00016843774525767162,6.6765110923931094e-09,1.4120281165392795e-06
5.227476703686582e-06,0.5632140629504364,3.76,0.0,0.2700178238086264,0.9641919928478467,0.04722773753978357,6.1807890820996264e-12,6.780674370852452e-10,0.02329455800457221,0.0020334031437667746,0.03772169499297729,0.004513849163856878,0.18658165230850643,0.002899352375531825,0.1472562946738691,7.977073626871265e-07,4.36181072219425e-06,0.0004117916272184122,0.0008067662986179647,0.005752365831965976,0.0011053392909300703,0.004408796176598081,0.000354790688579468,0.01058178872092788,0.0003454762860990129,0.00016952253987728418,6.677043285895592e-09,1.4339564565037794e-06
5.25501893465264e-06,0.5633420104204833,3.76,0.0,0.2686859853973318,0.9638612053287896,0.04762191517411405,6.2902935568065186e-12,6.89919767756801e-10,0.023314306405464374,0.0020252308050197313,0.038000936999930617,0.0045133056816129115,0.1875737207887943,0.002915519508397635,0.14815181047468926,7.940878818321654e-07,4.363152443562578e-06,0.0004143734752188091,0.0008143608790328971,0.00583928164697735,0.001107692882946876,0.004452411450794918,0.00035759970154194715,0.01075107367787016,0.00034621631429342624,0.00017059820788762034,6.677461153091848e-09,1.456011436075859e-06
5.282561165618697e-06,0.5634695033951822,3.76,0.0,0.267360654615369,0.9635298197316978,0.048016292952953246,6.4008133369139005e-12,7.018925946429468e-10,0.023332968766764092,0.002017044446378665,0.03827926166713915,0.004512661369056016,0.18855921062907874,0.0029316385253238407,0.14904392754304924,7.904667549484793e-07,4.364286170904335e-06,0.0004169349494719366,0.0008219476175800798,0.005926737581527726,0.0011100193963663315,0.004495966024438458,0.00036039419213258235,0.010921586061948312,0.00034694871044199736,0.00017166472889831194,6.677766955486265e-09,1.4781914468756031e-06
5.3101033965847545e-06,0.5635965417383083,3.76,0.0,0.2660418308385795,0.9631978472975213,0.04841086160040525,6.512342523069419e-12,7.139857877277967e-10,0.02335056434952895,0.0020088456004522057,0.03855665875443273,0.004511918167692233,0.18953812683089796,0.0029477089063267886,0.14993264259746827,7.868445952881203e-07,4.365215928801157e-06,0.0004194760177313379,0.0008295260429307232,0.006014729011066618,0.0011123190575452995,0.004539456508206184,0.00036317398738779056,0.011093317941672207,0.0003476735270734824,0.0001727220851423788,6.677962907779061e-09,1.5004948808582167e-06
5.337645627550812e-06,0.5637231253845578,3.76,0.0,0.2647295124016817,0.962865299179812,0.04880561197966915,6.6248763491949815e-12,7.261992239391079e-10,0.02336711223795271,0.002000635762269167,0.03883311842908163,0.004511077994347299,0.19051047534849316,0.002963730133432115,0.15081795290764347,7.832219996995762e-07,4.365945699569517e-06,0.0004219966532682235,0.0008370956892907733,0.006103251303976103,0.001114592091704512,0.004582879582947205,0.0003659389209412784,0.01126626132824696,0.00034839081655299787,0.0001737702614197423,6.678051177782108e-09,1.5229201307525191e-06
5.365187858516869e-06,0.5638492543463154,3.76,0.0,0.2634236966332573,0.9625321864440092,0.049200535090857374,6.7384102273424276e-12,7.385327279842243e-10,0.02338263133500649,0.001992416389996084,0.03910863125630756,0.004510142741339846,0.19147626305730395,0.002979701691170078,0.15169985627764662,7.7959954897022e-07,4.366479422519095e-06,0.0004244968347095737,0.0008446560963361195,0.006192299823121877,0.0011168387229334765,0.004626231999019481,0.000368688832917086,0.011440408179156121,0.0003491006310859267,0.00017480924502406115,6.678033887949758e-09,1.5454655906061596e-06
5.420272320448984e-06,0.5641001485778612,3.76,0.0,0.2608315575389619,0.9618643109364932,0.04999086418433057,6.968456195351522e-12,7.635591783949104e-10,0.023410657843924553,0.001975954694800563,0.03965678057646005,0.0045079944439000595,0.19338818801765245,0.003011493751267642,0.1534534360114941,7.723573264612087e-07,4.366974264453093e-06,0.0004294357758711908,0.0008597473782673248,0.006371956970718476,0.0011212536673207573,0.004712712200880655,0.0003741429845822708,0.011792279851078656,0.0003504980433496244,0.00017685959553006235,6.677690897394258e-09,1.5909107253744603e-06
5.4660414605532e-06,0.5643072319882823,3.76,0.0,0.2586975187283495,0.9613077574775748,0.05064798974111308,7.1625914159122296e-12,7.847168800859458e-10,0.02343097742088054,0.0019622600008702374,0.04010927558565141,0.004505936355678672,0.19495690217900613,0.0030377538690264465,0.15490009225971374,7.663451016921448e-07,4.36682277137671e-06,0.00043347716443611103,0.0008722545171756169,0.006522792601796798,0.0011248436181283644,0.0047843254366328304,0.00037862778968227143,0.012088236648123814,0.00035163685257072534,0.00017853517334787705,6.677102609807341e-09,1.6290223146238398e-06
5.511810600657415e-06,0.5645130622997488,3.76,0.0,0.25658136793400593,0.9607497839813591,0.051305481340382784,7.359414719869117e-12,8.06203368169147e-10,0.023448692400757646,0.0019485564401593074,0.04055904843422611,0.004503639173680412,0.19650761897845734,0.0030638703110682465,0.15633733052404536,7.603401846007355e-07,4.366178978035082e-06,0.0004374619802809499,0.0008847304131792688,0.006675021613527302,0.001128363500292655,0.004855704225691432,0.0003830692860243801,0.012387411546860806,0.00035275568601515105,0.00018018528894707904,6.676248540914012e-09,1.667445274791397e-06
5.5575797407616306e-06,0.5647176413131937,3.76,0.0,0.25448306787127717,0.9601904387580353,0.0519633012786953,7.558899938514097e-12,8.280175635387914e-10,0.023463884272335485,0.0019348497473593964,0.041006066027139076,0.004501110922341531,0.1980403929092846,0.0030898408158171963,0.157765154150933,7.543448254533021e-07,4.365059735849256e-06,0.0004413902601395982,0.0008971730997424215,0.006828622689231296,0.0011318143113499288,0.004926835508392717,0.000387466909582389,0.012689766434503988,0.0003538547790916786,0.00018180994693570328,6.6751372674822895e-09,1.7061723130428377e-06
5.603348880865846e-06,0.5649209712185097,3.76,0.0,0.2524025750646801,0.9596297694221464,0.05262141280162813,7.76101844654524e-12,8.501581417300385e-10,0.023476633004419937,0.0019211454089902607,0.04145029788106101,0.004498359447713154,0.19955528414573964,0.0031156631597804214,0.15918356984810614,7.4836116749525e-07,4.363481547248139e-06,0.0004452620744629001,0.0009095806495982759,0.006983574533969414,0.001135197040319992,0.004997706720007907,0.000391820140647345,0.012995262941315863,0.00035493436610424756,0.00018340916772121085,6.6737770671614185e-09,1.7451961691718814e-06
5.6491180209700615e-06,0.5651230546588751,3.76,0.0,0.2503398401765991,0.959067822888678,0.053279780082117936,7.965740550482611e-12,8.726236539794762e-10,0.023487017023854716,0.0019074486708811676,0.04189171602683232,0.004495392419733924,0.20105235824341672,0.0031413351613389317,0.1605925875257093,7.423912504216512e-07,4.361460562778746e-06,0.00044907752581754303,0.0009219511742586371,0.007139855888293111,0.0011385126677214295,0.00506830578165056,0.00039612850256298573,0.013303862474561275,0.00035599468025866704,0.0001849829867751336,6.672175928887121e-09,1.7845096203396312e-06
