Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25)
8.719457155308069e-06,0.36690339876669226,3.76,0.0,0.07582859189130746,0.821748266138823,0.1897121315089703,0.014331143710768742,0.0006167030961529986,0.05356793181063318,0.11568604206605304,8.387818472213513e-11,0.417817599615285,7.857759280557963e-07,0.0001297926081283459,0.08745325809854028,0.004160204312166145,0.0008914585452441983,0.0002916598441546739,0.0019965522076515253,0.44158362203687257,0.0003019774258488428,7.546566606785796e-05,0.007111653335071733,0.009531616366458232,0.0002743627525327024,0.0001810749402485485,0.0020797305926467113,3.8514387754073784e-07,0.03353685542681717,1.638079416556377e-08,0.0061020916976629895,0.00017509108831096468,0.0010191977104859506,2.102458027286883e-05,8.179194535095906e-07,0.010479719183149926,0.017147990426800853,0.00543520482430545,0.011047442678299322,1.1968142489286587e-08,8.12011321363916e-10,0.012803752066158658,0.0012859759543876249,9.312298010512785e-07,5.016834395012481e-06,3.168299811349412e-06,0.0012651514299438227,3.7408788381724476e-06,4.021550587458795e-11,7.72613668981041e-09,0.0005371385175186738,4.535078067164255e-06,3.8346058777930534e-07,0.0038762582794851204,8.39631286779684e-09,1.9850917970166844e-11,1.8302869149390945e-07,3.505234550803828e-05,1.2577342754365656e-06,0.00011265591609845674,3.254586119759241e-07,1.0659336576989341e-07,0.0013159388322576938,2.03634761782583e-06
8.739214880362734e-06,0.36692681963044965,3.76,0.0,0.07558340582053523,0.8214813751117223,0.18992154687484258,0.014369735977994229,0.0006141269085280873,0.05358224312937927,0.11584250327376566,8.334086795162962e-11,0.41793996374580966,7.811473095935907e-07,0.00012943104355994504,0.08770148860955182,0.004153662812179193,0.0008903919096716415,0.00029012235327170694,0.001987133013423854,0.4415609999871262,0.0003004562203073223,7.519003285941157e-05,0.007121424403082282,0.00954619983190175,0.0002733769572821475,0.00018035666855102322,0.002071391778484328,3.82963102747378e-07,0.033598272940717835,1.630873017121986e-08,0.006095350660324248,0.00017437743998681798,0.0010125981973298475,2.100656291875572e-05,8.12301053704204e-07,0.010464896291773147,0.01718997357979594,0.005425730073969322,0.011076202274311392,1.1984421985250507e-08,8.089063816966782e-10,0.012834815518299972,0.0012889956762840208,9.294944926943251e-07,5.000183347309833e-06,3.176833930032599e-06,0.0012702092349542483,3.7383834851312344e-06,4.0051404020336755e-11,7.697563969065656e-09,0.0005391395103865792,4.536761552791345e-06,3.8361658516723045e-07,0.0038818814409303654,8.408853298895915e-09,1.9714632862677373e-11,1.8259029328247982e-07,3.493561673990308e-05,1.2612166927528671e-06,0.00011249398572097097,3.2485330619355426e-07,1.0628095282283207e-07,0.0013201346763201797,2.023122159217833e-06
8.7589726054174e-06,0.36695012743574645,3.76,0.0,0.07533989610315334,0.8212155510781284,0.1901299886852653,0.01440818752512814,0.0006115830213779311,0.05359650634649207,0.11599857006146286,8.281292286521464e-11,0.41806133381718036,7.766011618526694e-07,0.00012907384030016805,0.08794896156801386,0.004147165153925189,0.0008893184735625657,0.00028860534908722033,0.001977840261138692,0.4415377837251736,0.00029895517994137354,7.491797699177181e-05,0.007131102555031076,0.009560712857405718,0.00027240405551230825,0.0001796475247531234,0.0020631749253083006,3.8081162539158285e-07,0.033659324367569535,1.6237705101928502e-08,0.0060885623725043855,0.00017367315621899938,0.001006100667038331,2.098830038715977e-05,8.067700244878929e-07,0.010450041016800913,0.017231718550437175,0.0054163340156728615,0.011104765446550103,1.2000644835553719e-08,8.058402455760581e-10,0.012865701449910725,0.0012919779759033299,9.277828335864108e-07,4.983683910835145e-06,3.185332770935003e-06,0.001275279480563774,3.7360226991362577e-06,3.988949708439883e-11,7.669351510426706e-09,0.0005411365151083213,4.538598255021837e-06,3.837860620390819e-07,0.003887471551328025,8.42131775950316e-09,1.9580466653898533e-11,1.8215748697256677e-07,3.482033275163199e-05,1.2646864451054588e-06,0.00011233377260747515,3.242525136726073e-07,1.0597238319564712e-07,0.0013243076473350218,2.0100919093190305e-06
8.778730330472064e-06,0.36697332374363134,3.76,0.0,0.07509804026044001,0.8209507811565193,0.1903374692373906,0.014446499811873847,0.0006090707675834516,0.05361072147354423,0.1161542469610243,8.22941109412545e-11,0.4181817243768286,7.721353758818457e-07,0.0001287209049756219,0.08819568803440929,0.004140710922695714,0.0008882384318186103,0.00028710839705213786,0.0019686712625914993,0.441513983026603,0.0002974738771274504,7.46494234218885e-05,0.007140688905405525,0.00957515634893741,0.0002714437731857265,0.0001789473178043942,0.002055077384741078,3.786888214012489e-07,0.03372001432492478,1.616769632643742e-08,0.006081727970096548,0.00017297803574568884,0.0009997032295502575,2.0969798233293126e-05,8.013247112074451e-07,0.010435156687769787,0.017273226814745298,0.00540701606547331,0.011133134651727697,1.2016811135556604e-08,8.028121074763621e-10,0.012896411875457066,0.0012949232195289518,9.260943369246083e-07,4.9673344743237675e-06,3.1937959987308593e-06,0.0012803621349406571,3.733793568908872e-06,3.9729737874626224e-11,7.641491718854022e-09,0.0005431295822753454,4.540584999126383e-06,3.8396873916941087e-07,0.003893029047255738,8.433707283326815e-09,1.9448379210536322e-11,1.8173015745229695e-07,3.470646476715913e-05,1.2681433589617188e-06,0.00011217525203504477,3.2365620548537584e-07,1.0566757888248308e-07,0.0013284579780599784,1.997252650676199e-06
8.818245780581394e-06,0.3670193879382578,3.76,0.0,0.07461920261899786,0.8204243534140753,0.19074959450412854,0.01452271233831526,0.0006041385787377091,0.05363900753758796,0.11646444875252375,8.128297022877869e-11,0.4184196235650364,7.634367801311453e-07,0.000128027476344616,0.0886869445932629,0.00412793108660267,0.0008860592928493366,0.0002841729685135896,0.0019506941256295983,0.4414646663307802,0.0002945688297331677,7.412253251181232e-05,0.007159590584096419,0.00960383826436958,0.00026956000543638064,0.00017757297474680175,0.0020392299428170922,3.7452682016325375e-07,0.03384032783246648,1.6030639719207384e-08,0.00606792524163186,0.00017161450582373297,0.0009872012240306597,2.0932096692987403e-05,7.906847543577313e-07,0.010405313690667588,0.01735553906326979,0.005388612119048859,0.011189300770231383,1.2048974490749438e-08,7.968667083347875e-10,0.012957314097808155,0.0013007039868443437,9.227849368325353e-07,4.93507917966616e-06,3.2106143551721394e-06,0.0012905645328063293,3.7297189565768597e-06,3.941647991628552e-11,7.586800713151252e-09,0.0005471041011883271,4.544996237563985e-06,3.843726054095303e-07,0.0039040478985971805,8.458265550030253e-09,1.9190283497691946e-11,1.8089148157060835e-07,3.44828650968965e-05,1.275018013041304e-06,0.00011186319006177961,3.224769233757572e-07,1.050689631920844e-07,0.0013366916380974066,1.972130783685553e-06
8.85380968567979e-06,0.36706047936417774,3.76,0.0,0.07419368900753513,0.8199540495457748,0.19111733800345315,0.014590841557731002,0.0005998014574097051,0.053664300780961134,0.11674234049164407,8.04019376988399e-11,0.41863052237897075,7.558630524948261e-07,0.00012741709801034754,0.08912662880164893,0.004116573611671231,0.0008840773575063108,0.00028159553521288827,0.0019349124056705265,0.4414183761514641,0.00029201772809668016,7.36595945069212e-05,0.007176299006446571,0.009629422905354595,0.0002679051655140954,0.00017636481329780517,0.002025349929684051,3.708731592166995e-07,0.033947418174076135,1.5910548010998876e-08,0.006055355965877048,0.0001704167550897112,0.0009762733942363453,2.089739913567281e-05,7.8138591625261e-07,0.010378387010704244,0.017428825092617846,0.0053723096995905795,0.011239210667367402,1.20777291623832e-08,7.9163814970259e-10,0.01301154538899541,0.0013057835506260433,9.198810259129558e-07,4.906546348717572e-06,3.2256260468915995e-06,0.001299788769395256,3.72647419612342e-06,3.914144412433404e-11,7.53871263904914e-09,0.0005506681884147956,4.549448968166573e-06,3.847785435053435e-07,0.00391385752600237,8.480121646503794e-09,1.8964718048169627e-11,1.8015430312859154e-07,3.428619330149167e-05,1.2811597002822145e-06,0.0001115878766422407,3.214306034703822e-07,1.0454234111132319e-07,0.0013440267899693424,1.950134208029585e-06
8.889373590778187e-06,0.367101232300824,3.76,0.0,0.0737732053054287,0.8194869722538956,0.19148214704274608,0.014658541328810214,0.000595557233290756,0.05368943869309552,0.11701903524841878,7.954711791020425e-11,0.4188384595984482,7.485198056212561e-07,0.00012681920106457462,0.08956405612707612,0.004105350434049826,0.0008820768867904064,0.0002790768257247407,0.0019194929915886073,0.44137033465295483,0.0002895244279279992,7.32069222367838e-05,0.007192726642722344,0.009654795541225402,0.0002662872627259595,0.0001751828557857503,0.002011817963325576,3.6730343690302e-07,0.03405340495248489,1.579342043411665e-08,0.006042653835574875,0.00016924579827339842,0.0009656418487788447,2.0862006325365315e-05,7.723403405121353e-07,0.010351413522899212,0.017501366560401518,0.005356250974067957,0.011288528356440983,1.210630230695253e-08,7.865211185025094e-10,0.013065237852866573,0.001310748594121401,9.17045071465641e-07,4.878474697761345e-06,3.2405178663537353e-06,0.0013090526277562806,3.72361367144097e-06,3.887268706305411e-11,7.491657683256344e-09,0.0005542202587390221,4.554341384162893e-06,3.8522316185802456e-07,0.003923567882399897,8.501750077831621e-09,1.8745294609905098e-11,1.7943319851980516e-07,3.409369239574192e-05,1.2872574162690361e-06,0.00011131766730464701,3.2039833676090186e-07,1.0402678772452484e-07,0.001351292101322801,1.9286957424453956e-06
8.924937495876583e-06,0.3671416547600454,3.76,0.0,0.07335763641620702,0.8190230552761875,0.19184408475416254,0.014725819432023331,0.0005914026099580732,0.05371442156698218,0.11729455622254703,7.871736869092922e-11,0.41904350921066025,7.4139693499868e-07,0.00012623332185727405,0.0899992831794579,0.004094259177230479,0.0008800588902911137,0.0002766146964645081,0.0019044226071905624,0.44132059140078134,0.00028708681802739195,7.276414329892763e-05,0.007208879463206224,0.009679960839331342,0.00026470493756524836,0.00017402615584036275,0.001998620654782392,3.6381457887964246e-07,0.034158311866516605,1.5679142969381136e-08,0.006029824626474363,0.00016810064091214258,0.0009552966475172088,2.082594661896322e-05,7.635393757571702e-07,0.010324409223667124,0.017573171620348882,0.0053404323330246565,0.011337266651367148,1.213469464083444e-08,7.815116341626123e-10,0.01311840207062581,0.0013156011318346565,9.142746073051089e-07,4.850855051653601e-06,3.2552884138372635e-06,0.0013183558566683188,3.7211226757698577e-06,3.860997476788278e-11,7.445598130994995e-09,0.0005577605719349508,4.559657231468484e-06,3.857050285984055e-07,0.003933181215652796,8.523156148982226e-09,1.8531803358289502e-11,1.7872758835955376e-07,3.3905218036729745e-05,1.2933103974711774e-06,0.00011105242256233939,3.193799359090289e-07,1.0352191145927453e-07,0.0013584888458662752,1.9077945168548068e-06
8.96050140097498e-06,0.3671817543928134,3.76,0.0,0.07294687139375451,0.8185622346591906,0.19220321203645588,0.01479268344922161,0.0005873344437571177,0.05373924975049218,0.11756892577331082,7.791161024793519e-11,0.41924574239416196,7.344848874638141e-07,0.0001256590179204104,0.0904323644737546,0.004083297483488975,0.000878024343234585,0.00027420710427065374,0.0018896885943592869,0.44126919404675763,0.000284702885674611,7.233090221255218e-05,0.007224763293158475,0.009704923305816297,0.0002631568925307149,0.00017289381049442198,0.0019857451675537826,3.6040365591163376e-07,0.03426216176761908,1.5567606400505693e-08,0.006016873892604938,0.0001669803348832234,0.0009452281568115053,2.078924731305341e-05,7.54974650372856e-07,0.010297389206637851,0.017644248303526996,0.0053248501325341676,0.011385437960596661,1.2162906921609458e-08,7.766059006117007e-10,0.013171048313322982,0.0013203431440351047,9.115672670209028e-07,4.823678327300364e-06,3.2699364326162138e-06,0.0013276981890914057,3.7189871029705997e-06,3.8353083990387294e-11,7.400497979350485e-09,0.000561289378524735,4.565380864859402e-06,3.8622276499732057e-07,0.003942699695818362,8.544344976489414e-09,1.8324041257224514e-11,1.7803691760358743e-07,3.372063204482957e-05,1.2993179450705786e-06,0.00011079200503551245,3.183752099050214e-07,1.0302733737872445e-07,0.0013656182730762453,1.8874106253485583e-06
8.996065306073376e-06,0.3672215386103193,3.76,0.0,0.0725408032484769,0.8181044486537589,0.19255958765702644,0.014859140769431697,0.0005833497360193009,0.05376392364227746,0.11784216545809532,7.712882141210153e-11,0.41944522765301007,7.277746281508484e-07,0.0001250958670092542,0.09086335251105819,0.004072463016270254,0.0008759741875379865,0.00027185210123339834,0.0018752788818753006,0.4412161884248922,0.0002823707116338977,7.190685960644313e-05,0.0072403838164273706,0.009729687292647858,0.00026164188917485393,0.00017178495806410878,0.0019731791982994353,3.57067876253039e-07,0.034364976696296616,1.5458706136208733e-08,0.006003806976098293,0.0001658839761213136,0.0009354270449868139,2.075193468903927e-05,7.466380671986824e-07,0.010270367700286446,0.017714604521891456,0.005309500703329286,0.011433054301296075,1.2190939945419245e-08,7.718002969251641e-10,0.01322318655343454,0.0013249765772530417,9.089207806855752e-07,4.796935543118415e-06,3.284460801991947e-06,0.0013370793434126836,3.7171934227083997e-06,3.8101801693728594e-11,7.356322856672828e-09,0.0005648069201764173,4.571497227298697e-06,3.8677504373762185e-07,0.003952125418612789,8.565321496984084e-09,1.8121811929965494e-11,1.7736065464172093e-07,3.353980213418602e-05,1.3052794218228824e-06,0.00011053627968600866,3.173839647145357e-07,1.025427065066442e-07,0.001372681608311963,1.867525077504519e-06
9.031629211171773e-06,0.3672610145391361,3.76,0.0,0.07213932875970935,0.8176496376136224,0.19291326835092734,0.01492519859460705,0.0005794456254796143,0.05378844368782759,0.11811429606979544,7.636803570746833e-11,0.4196420309465558,7.212576081614168e-07,0.00012454346616817488,0.09129229785871602,0.004061753462378217,0.0008739093328595266,0.0002695478296471883,0.0018611819551895355,0.4411616186437354,0.0002800884652939653,7.149169142988219e-05,0.007255746579052882,0.009754257004456167,0.0002601587452445931,0.00017069877609689093,0.00196091095734714,3.5380457823143067e-07,0.034466777917754536,1.535234202919105e-08,0.00599062901675572,0.00016481070239909255,0.000925884277254958,2.0714034057159557e-05,7.385217976730611e-07,0.010243358105305068,0.017784248071685622,0.005294380359340744,0.01148012731344445,1.2218794543498974e-08,7.670913682493223e-10,0.013274826476220122,0.001329503344793082,9.063329717542443e-07,4.7706178274890845e-06,3.2988605306408885e-06,0.0013464990246422903,3.7157286572113643e-06,3.785592455155286e-11,7.313039944386515e-09,0.0005683134300928146,4.577991829196453e-06,3.8736058715390976e-07,0.003961460408772901,8.586090475472418e-09,1.7924925516366522e-11,1.7669829044349484e-07,3.336260165253063e-05,1.311194249078888e-06,0.000110285114018204,3.164060038884864e-07,1.020676752588507e-07,0.001379680052969104,1.8481197503092333e-06
9.102757021368567e-06,0.3673390688118283,3.76,0.0,0.07134976573545822,0.8167487118255448,0.19361276225600121,0.015056143663364335,0.0005718683979390114,0.05383702423595944,0.11865530961953362,7.490886236513654e-11,0.4200278434287763,7.08771351053352e-07,0.00012346939447298736,0.09214425351766549,0.0040406999693781,0.0008697390096076656,0.00026508447471248033,0.0018338830248508914,0.44104795488650145,0.00027566685085749605,7.068675462472976e-05,0.0072857203369595756,0.009802829720845101,0.00025728357269923767,0.0001685913190867231,0.0019372229626155799,3.4748539228479096e-07,0.034667420611945735,1.5146842941706014e-08,0.005963959567512524,0.00016273015869004682,0.0009075390875545461,2.0636565388006693e-05,7.229201941488255e-07,0.01018942431575324,0.017921427789568296,0.0052648121416678855,0.011572688102554992,1.2273971948880174e-08,7.579504988371764e-10,0.013376648735069106,0.001338244372946695,9.013251296051638e-07,4.719222704798202e-06,3.3272827102547922e-06,0.0013654527271297332,3.713736601296741e-06,3.737961837299442e-11,7.229026833806719e-09,0.0005752942472779019,4.592060517296326e-06,3.8862659593078517e-07,0.003979865952862646,8.627024051748227e-09,1.7546453743187408e-11,1.7541333031896054e-07,3.3018609183305953e-05,1.3228819179580913e-06,0.00010979594538428826,3.1448914052238233e-07,1.0114511062949002e-07,0.001393486957405735,1.8106813533685818e-06
9.165597709755875e-06,0.36740706741244183,3.76,0.0,0.07066654794918388,0.8159621124811762,0.19422230359584935,0.015170569255833662,0.0005654168867346873,0.0538794377766045,0.11912978668510088,7.36845019947026e-11,0.4203603741009736,6.983084815305961e-07,0.0001225526741431966,0.09289060540959626,0.0040224931745574816,0.0008660138949409906,0.0002612935487620279,0.0018107037702975663,0.4409427261103324,0.00027191036368322453,7.000226321600494e-05,0.007311395321502221,0.009845134841129517,0.00025483894363057013,0.000166797565379127,0.0019171805961450538,3.421201442522912e-07,0.03484150525000353,1.4972835372916606e-08,0.0059400741043723,0.00016096122219610225,0.0008921089079365083,2.056639398905321e-05,7.097985363282494e-07,0.010141929153732335,0.018040326473473048,0.005239415408836105,0.011652762556912914,1.2322135508917405e-08,7.501657810682699e-10,0.013465038077580385,0.001345629957398003,8.970766077409532e-07,4.6751464323498104e-06,3.3519712988016634e-06,0.0013823232515429718,3.712955286007467e-06,3.697499498722918e-11,7.157480597848896e-09,0.0005814271255904986,4.6056185108759295e-06,3.898443085611719e-07,0.003995843486695937,8.662540929551954e-09,1.722813705016785e-11,1.7431980417710982e-07,3.272564604350195e-05,1.3330480395565998e-06,0.00010937771189641694,3.1283788239806375e-07,1.0035892298813711e-07,0.0014054804708763385,1.779042591515541e-06
