Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57)
0.05633597823971385,0.459538164481095,5.689687200898773e-09,4.2690787357105425e-10,4.66650931607692e-08,0.000177995359037199,0.0,0.0,0.00029926222605344404,0.0008533376120975245,0.00035450768304861945,7.756946177225729e-07,2.873048430914924e-09,8.176326686452043e-28,6.31309055757213e-20,3.5439124573266875e-13,4.228916595669595e-08,0.0002855475944194326,3.752988945521397e-12,1.9405955779216608e-17,3.178668035895483e-06,7.340641702945587e-13,2.1420492725015295e-15,1.1926915599444258e-08,7.710399584939585e-11,4.8190595937630275e-05,2.379004216395858e-09,0.057080704672296256,5.399230866599783e-06,2.4224372914724116e-08,1.1619394919967679e-11,9.60294559140486e-13,1.8421914992806328e-08,1.2236764548509913e-05,3.76,0.0,0.5957257208048391,0.9961525135472816,0.004682884008869541,1.5939244939810233e-05,0.057475822268222274,5.250351252046241e-08,0.0054737859648457165,1.2130124702226772e-08,1.368101293692746e-11,9.63299660210137e-12,1.3071200777054706e-08,4.2761257429528216e-10,5.6065287591197215e-08,1.3808805612754837e-09,4.654421636784293e-06,1.328944518680376e-11,6.572152984274062e-16,1.1776183400754121e-17,2.5164101598152204e-14,2.5398972222524564e-08,3.6945332999747314e-08,2.0239198360791998e-12,2.634497438736847e-15,1.6079852752874904e-09
0.056936012701796664,0.4595958742334579,5.854020355206057e-09,4.41951207384638e-10,4.828220229694424e-08,0.0001844898236032116,0.0,0.0,0.00030431927480473913,0.0008819750193494614,0.0003703239309079289,8.223466076536308e-07,2.9754954927395625e-09,9.030503245993725e-28,6.780165912923358e-20,3.709096101083034e-13,4.4547538564649515e-08,0.0002967778888478189,4.0014923888820596e-12,2.0916438183176147e-17,3.3136246626873044e-06,7.415687680818557e-13,2.2551323705268826e-15,1.2829865850826937e-08,8.257744562892685e-11,5.019798532854435e-05,2.4555974751354877e-09,0.057644552155710946,5.614445443792565e-06,2.4966811328147522e-08,1.2290559562518964e-11,1.022561135080709e-12,1.902054625834368e-08,1.2800078682948614e-05,3.76,0.0,0.5949207492293791,0.9960019533554894,0.004886530194246279,1.6816837632097167e-05,0.05805639536412547,5.425374612182095e-08,0.005697808932157966,1.256180854759645e-08,1.4704162634836492e-11,1.0308065098191136e-11,1.4045600309400246e-08,4.6437943525802914e-10,6.000248095642592e-08,1.4786495300143553e-09,5.019287619891652e-06,1.4988189980612127e-11,6.876630253328044e-16,1.2321754692107606e-17,2.6299223611931433e-14,2.623864023631012e-08,3.939401223052434e-08,2.1144228890255374e-12,2.744315626053504e-15,1.732757582967528e-09
0.05753604716387948,0.4596538196270161,6.021824727790192e-09,4.5745217780083436e-10,4.9941198641314704e-08,0.00019116217169016606,0.0,0.0,0.00030941421076096336,0.000911305179706726,0.0003867256807844987,8.715043020908137e-07,3.080957172978109e-09,9.97309699961787e-28,7.27941752786743e-20,3.8810065908848755e-13,4.692152177557375e-08,0.0003083257718147251,4.26432999008148e-12,2.2531413818814066e-17,3.453083738139248e-06,7.49067175019042e-13,2.3740763182952305e-15,1.3796854632334663e-08,8.841641304392353e-11,5.2269708380098995e-05,2.534038495867398e-09,0.05820709438273537,5.835968430822803e-06,2.572511861282807e-08,1.2993474896566504e-11,1.08826388194217e-12,1.9633924644352738e-08,1.3383606094961235e-05,3.76,0.0,0.5941094417562959,0.9958467546781311,0.005096973272062224,1.774087496015775e-05,0.058636221779916724,5.6049016513732e-08,0.005928888228859457,1.3006143667880741e-08,1.5794577741931644e-11,1.1024753269239757e-11,1.508376010659779e-08,5.039842969421912e-10,6.418218998892514e-08,1.5827114018638346e-09,5.409826721194515e-06,1.6899472967833257e-11,7.193374311231738e-16,1.2889305967234588e-17,2.7478948589836556e-14,2.7099495274157515e-08,4.201460674930317e-08,2.208086733773348e-12,2.8576579821111684e-15,1.8660263884663474e-09
0.058136081625962295,0.45971200752102087,6.193156107128058e-09,4.734253004061583e-10,5.164293291202141e-08,0.0001980157693483044,0.0,0.0,0.0003145472866685678,0.0009413400624074392,0.00040373188187822285,9.232917007092338e-07,3.1895142452537044e-09,1.1016829038959055e-27,7.81295118408522e-20,4.0599076758754145e-13,4.941668802805535e-08,0.0003201967697254451,4.542229101925746e-12,2.4257356761598046e-17,3.5971621330653323e-06,7.565594361985645e-13,2.4992091133234335e-15,1.483216224517099e-08,9.4643819289746e-11,5.44073145042635e-05,2.614363446767532e-09,0.05876831263902621,6.063920898450371e-06,2.6499520877172558e-08,1.372934581058213e-11,1.157561991674452e-12,2.0262353838140937e-08,1.398786723204693e-05,3.76,0.0,0.5932916408010208,0.995686809053671,0.005314377336878215,1.871370819046466e-05,0.059215297800450276,5.789029137827869e-08,0.006167183556367036,1.3463465347018613e-08,1.695613228536075e-11,1.1785317801961422e-11,1.618932501644185e-08,5.46624558872918e-10,6.861748178621473e-08,1.6934195256811363e-09,5.827606686185198e-06,1.9048950645194218e-11,7.522857905642782e-16,1.3479684308073708e-17,2.870495885771538e-14,2.7981970864988953e-08,4.481811047956787e-08,2.3049958844923067e-12,2.974609629434289e-15,2.0082933503127575e-09
0.05873611608804511,0.45977044490029184,6.3680713622688114e-09,4.898856450456378e-10,5.3388275010745843e-08,0.00020505402285871417,0.0,0.0,0.0003197187658132241,0.0009720918426233049,0.00042136209299254465,9.778387283338077e-07,3.3012496927093557e-09,1.2149386237051818e-27,8.383000565310211e-20,4.2460743136053724e-13,5.203885563906295e-08,0.00033239644977743366,4.835950567512153e-12,2.610110914033888e-17,3.745979279604278e-06,7.640455987751064e-13,2.6308789716792404e-15,1.5940338568505754e-08,1.012839127197543e-10,5.661238405806197e-05,2.696609260317973e-09,0.05932818781521536,6.2984250366693495e-06,2.7290247151881568e-08,1.4499413992078057e-11,1.230620760115907e-12,2.0906144558092117e-08,1.4613390195782996e-05,3.76,0.0,0.5924671862078466,0.9955220059787058,0.005538909349090712,1.973780011236855e-05,0.05979361970021764,5.977856151601949e-08,0.006412857113096596,1.39341183013326e-08,1.819289772469047e-11,1.2592124493665778e-11,1.7366122954415408e-08,5.925101834794128e-10,7.332204518197994e-08,1.8111446469604004e-09,6.274278233973706e-06,2.1465253030240894e-11,7.865573502458242e-16,1.4093772129463744e-17,2.997900579348815e-14,2.8886510009728506e-08,4.781613714535575e-08,2.4052367436383657e-12,3.095257400991536e-15,2.1600855632068227e-09
0.05933615055012793,0.4598291388778187,6.546628605155467e-09,5.068488751240471e-10,5.517811490653074e-08,0.00021228037924750706,0.0,0.0,0.00032492891369309204,0.0010035729102776125,0.00043963650411067213,1.0352815204716256e-06,3.4162488972080563e-09,1.3394498223752405e-27,8.991961409717003e-20,4.439793956100083e-13,5.479409635250456e-08,0.0003449304207042074,5.146290567749755e-12,2.8069903526548065e-17,3.8996572321147e-06,7.715257119976195e-13,2.7694561356321475e-15,1.7126219062742028e-08,1.0836237906289714e-10,5.888652910941722e-05,2.780813726953366e-09,0.05988670039929127,6.5396041485824235e-06,2.8097529654415974e-08,1.5304960573429756e-11,1.3076119155000013e-12,2.156561537243946e-08,1.5260710715049952e-05,3.76,0.0,0.5916359152059026,0.9953522328677672,0.005770739186776764,2.0815729796600674e-05,0.060371183748261906,6.171484195092015e-08,0.006666073629622182,1.4418457193009037e-08,1.9509152621925008e-11,1.3447653758220174e-11,1.861817378564372e-08,6.418644519937748e-10,7.83102187029284e-08,1.936275727323865e-09,6.751578935703621e-06,2.418031429807003e-11,8.222035299535968e-16,1.473249078663633e-17,3.130291679915362e-14,2.981356565461472e-08,5.1020951878321615e-08,2.508897679764562e-12,3.2196898850596064e-15,2.321956669462862e-09
0.05993618501221074,0.4598880966979613,6.728886984107985e-09,5.243312437982045e-10,5.701336264253014e-08,0.00021969832666379272,0.0,0.0,0.0003301780159777751,0.0010357958656434854,0.0004585759582297326,1.0957627218913998e-06,3.534599462241933e-09,1.4777161130706648e-27,9.64238043238047e-20,4.641366360594998e-13,5.7688751074466734e-08,0.00035780433345894625,5.474081397116803e-12,3.0171381329029346e-17,4.058320725978679e-06,7.789998272745203e-13,2.915333602357057e-15,1.8394941313924586e-08,1.1590634522974995e-10,6.123139418629787e-05,2.8670153762908055e-09,0.06044383046917763,6.787582642614078e-06,2.8921603617307148e-08,1.6147303847705827e-11,1.3887135297200326e-12,2.224109183969259e-08,1.593037211486286e-05,3.76,0.0,0.5907976623649861,0.9951773749998419,0.0060100396975984235,2.1950197590062003e-05,0.06094798621339946,6.370017155869273e-08,0.00692700040349292,1.491684639793533e-08,2.090939111511692e-11,1.4354504339396482e-11,1.994969783916238e-08,6.949247682816354e-10,8.359701739674969e-08,2.069220731673152e-09,7.261337272456213e-06,2.722973898659094e-11,8.592779106760562e-16,1.5396800357708378e-17,3.267859451844274e-14,3.076360040156996e-08,5.444550437763574e-08,2.6160690403017605e-12,3.347997464432648e-15,2.494488009960936e-09
0.06053621947429356,0.4599473257386496,6.914907273075684e-09,5.423496569615851e-10,5.8894949973718635e-08,0.00022731139513327436,0.0,0.0,0.0003354663383837496,0.0010687735443785068,0.0004782019751637936,1.159431800440092e-06,3.656391755373921e-09,1.6274254411742925e-27,1.0336940987826537e-19,4.851103263399637e-13,6.072942553195813e-08,0.0003710238822733578,5.820194612548437e-12,3.241361084981522e-17,4.2220972456080806e-06,7.86467998217686e-13,3.0689285708634436e-15,1.9751963233017803e-08,1.2394457772018903e-10,6.364865714146638e-05,2.9552537523461324e-09,0.06099955768437666,7.042486026961514e-06,2.976270755978803e-08,1.7027808092358272e-11,1.4741108820135321e-12,2.2932908516082026e-08,1.662292527589555e-05,3.76,0.0,0.589952259548554,0.9949973154903136,0.0062569867545193706,2.314403016914746e-05,0.06152402336975533,6.573561622797962e-08,0.007195807336420559,1.5429661505085784e-08,2.2398332996654987e-11,1.5315400579740007e-11,2.136512407280052e-08,7.519434982204211e-10,8.919816508492795e-08,2.210407417012632e-09,7.805476836605088e-06,3.065320627859308e-11,8.978361829380889e-16,1.608769872113542e-17,3.410801583628044e-14,3.17370880000809e-08,5.810346370654258e-08,2.726843133730709e-12,3.4802723664298708e-15,2.6782898254539135e-09
0.0609749575917173,0.4599908092984203,7.053339274793721e-09,5.5587383839444e-10,6.030062153022379e-08,0.00023300353203797573,0.0,0.0,0.0003393580914285837,0.0010933716170320798,0.0004929995960001464,1.208093480730797e-06,3.747676157555731e-09,1.7460326429368115e-27,1.0874396505069154e-19,5.009815986289041e-13,6.304912007738089e-08,0.00038091192210642886,6.085387526682485e-12,3.414708561308575e-17,4.345159762311559e-06,7.919249065790792e-13,3.186374547410364e-15,2.080341364823821e-08,1.3015223314486833e-10,6.546293783740984e-05,3.021084686551872e-09,0.061404999033289706,7.233324122109612e-06,3.038862990910631e-08,1.7696577359054462e-11,1.5393812166554304e-12,2.3449293989814033e-08,1.7144121905589366e-05,3.76,0.0,0.5893294873211843,0.9948622973704792,0.0064424941125613465,2.405621851309551e-05,0.06194472842611395,6.725625402791835e-08,0.00739744255745301,1.5813977403139006e-08,2.3546018772871973e-11,1.6053841275641828e-11,2.2455839712825524e-08,7.962941575132363e-10,9.350206751819006e-08,2.31911533090815e-09,8.22626728585681e-06,3.341841565351837e-11,9.270022757165301e-16,1.6610305270751805e-17,3.5188397021968625e-14,3.246401191114553e-08,6.093412750921931e-08,2.810174473200598e-12,3.579555331592648e-15,2.82018454249904e-09
0.06141369570914105,0.4600344448629566,7.193840197759022e-09,5.697010712436744e-10,6.173195652497205e-08,0.00023880330735765376,0.0,0.0,0.0003432711092468637,0.0011183853335863473,0.0005081850720998042,1.2586068376258608e-06,3.840887187279041e-09,1.8740141116966187e-27,1.1438191124008534e-19,5.173200729020109e-13,6.54533659173384e-08,0.00039099007662097906,6.361232234184953e-12,3.5963857824155055e-17,4.4710773862271185e-06,7.973786893639906e-13,3.3083660676427153e-15,2.190754957891204e-08,1.3665278733437063e-10,6.731752057192716e-05,3.0880421130164362e-09,0.061809671007800895,7.4279820295291404e-06,3.102388215762407e-08,1.8387058914608833e-11,1.607127988310402e-12,2.3974734600330223e-08,1.7678076500587938e-05,3.76,0.0,0.5887027334051027,0.994724387284926,0.006632256213480924,2.5002926981666525e-05,0.06236502088774714,6.880470234179748e-08,0.007603451340669079,1.6206366061862807e-08,2.4745795291372727e-11,1.682386081918358e-11,2.359578754761217e-08,8.4301468748681e-10,9.798950776304854e-08,2.4326515090524263e-09,8.667344562139226e-06,3.642607681005914e-11,9.570164521179532e-16,1.7148108024188104e-17,3.629945234345108e-14,3.3203925276867856e-08,6.390318040639148e-08,2.8955200946820112e-12,3.681047087241732e-15,2.9687074874299477e-09
0.061852433826564794,0.4600782354579524,7.336435102278139e-09,5.838386732442524e-10,6.318934177180739e-08,0.0002447121443384767,0.0,0.0,0.00034720550372426256,0.0011438199460234361,0.0005237675464969064,1.3110378379051972e-06,3.936062981933679e-09,2.0098551259669605e-27,1.2029556026449653e-19,5.341394285376423e-13,6.794504445495584e-08,0.0004012606176089223,6.6481119489362336e-12,3.786756502255143e-17,4.59990286013304e-06,8.02829369933278e-13,3.435094063196844e-15,2.306686398595504e-08,1.4345921766203736e-10,6.921309659262081e-05,3.156142510988181e-09,0.062213565217230773,7.626509917903174e-06,3.166856242553198e-08,1.9099832031891303e-11,1.6774310619717802e-12,2.4509370514019016e-08,1.8225012003788235e-05,3.76,0.0,0.5880719292416893,0.9945835372441179,0.006826344978505166,2.598539874662643e-05,0.0627848993144871,7.03814054125121e-08,0.007813902811724007,1.6606985775270363e-08,2.5999756502661966e-11,1.7626661492667793e-11,2.4786929084828748e-08,8.922206165945251e-10,1.026674072216994e-07,2.551204932976419e-09,9.12956535536229e-06,3.9696693540847184e-11,9.879030999586796e-16,1.7701543970586515e-17,3.744204612404019e-14,3.3957024456979806e-08,6.701676390807465e-08,2.982918217508737e-12,3.784785647125547e-15,3.1241288429313873e-09
0.06229117194398854,0.4601221841511406,7.481149201121341e-09,5.982941036883328e-10,6.467317101773715e-08,0.00025073147876787845,0.0,0.0,0.0003511613821398188,0.0011696807777341843,0.0005397563803299923,1.365454743299842e-06,4.03324176007176e-09,2.155257194627153e-27,1.2649803487490916e-19,5.514537571341467e-13,7.052713460640873e-08,0.0004117258302846775,6.9464210019720894e-12,3.9861994915576575e-17,4.73168977812539e-06,8.082769722707805e-13,3.566758153166233e-15,2.4283961090361973e-08,1.5058499292585806e-10,7.115036753127991e-05,3.225402183695946e-09,0.0626166731431932,7.828958261495514e-06,3.232276614389984e-08,1.983548016730519e-11,1.7503717509909916e-12,2.5053341037796257e-08,1.8785153468925607e-05,3.76,0.0,0.5874370054510588,0.994439698590637,0.007024833250199458,2.7004918588836663e-05,0.0632043622739121,7.198681328209935e-08,0.008028866877434863,1.701599684388702e-08,2.7310072940074446e-11,1.846348522477261e-11,2.6031295922540695e-08,9.440327022941262e-10,1.0754292118661531e-07,2.6749711901252666e-09,9.613818130909627e-06,4.3252434523107063e-11,1.01968729282088e-15,1.8271062385365117e-17,3.8617065899308944e-14,3.47235079667141e-08,7.028126345583996e-08,3.072407830851701e-12,3.890809590667884e-15,3.28672834025362e-09
0.06264258096260586,0.46015750114872744,7.598604420088771e-09,6.101066659395624e-10,6.588099164187185e-08,0.00025563335842312826,0.0,0.0,0.0003543454339698561,0.001190705143861396,0.0005528622288789953,1.4105199760842537e-06,4.11254874392698e-09,2.279104089963679e-27,1.316834085099025e-19,5.656885225469069e-13,7.266254097483113e-08,0.0004202499360069392,7.193870924755548e-12,4.1527522409165615e-17,4.839417582311636e-06,8.126380472481888e-13,3.675915426479997e-15,2.5302302582776893e-08,1.5653219993061387e-10,7.2732583563683e-05,3.2817235056595586e-09,0.06293897110173372,7.993971829440202e-06,3.2853688683098724e-08,2.0441604809365037e-11,1.8107527817401347e-12,2.549586603750824e-08,1.9243478540071825e-05,3.76,0.0,0.5869254422530145,0.9943223017432258,0.00718703596281912,2.7849120146317388e-05,0.06354003216840538,7.329368340213545e-08,0.008204345435774746,1.7349758803428057e-08,2.8401732872544743e-11,1.9159145911178987e-11,2.7067778887377712e-08,9.87496261381449e-10,1.1159548235788499e-07,2.77799801939645e-09,1.001819191266337e-05,4.632213299988361e-11,1.0458097328459597e-15,1.8739131862505142e-17,3.958220624853214e-14,3.53472155458001e-08,7.300928534187354e-08,3.1456199560002313e-12,3.977404551986081e-15,3.4223348686033697e-09
0.06299398998122317,0.4601929231822451,7.717449272540494e-09,6.22132147121792e-10,6.71062420951689e-08,0.0002606078041188423,0.0,0.0,0.00035754341487694686,0.0012120091914768723,0.0005662399428309363,1.4569419176522845e-06,4.19318671709786e-09,2.4096390222475254e-27,1.3707011976774908e-19,5.802578719778739e-13,7.485953460678766e-08,0.0004289015907649795,7.449131147525507e-12,4.325587524433634e-17,4.949108538901663e-06,8.169971763599112e-13,3.788484761365148e-15,2.6360908953539106e-08,1.6270078038490185e-10,7.434237557015844e-05,3.338808194448851e-09,0.06326075458905381,8.161559271978894e-06,3.3390835881884225e-08,2.1063106484355804e-11,1.872923947079263e-12,2.594454742609397e-08,1.9710538957740127e-05,3.76,0.0,0.5864111547094133,0.9942029302996267,0.007352146736810057,2.8718642541392782e-05,0.06387543388969819,7.461950286514506e-08,0.008382800978502062,1.7689095583112877e-08,2.9532179348459854e-11,1.9878138539494144e-11,2.814087075714159e-08,1.0327800772676183e-09,1.1578347232696322e-07,2.884605941155579e-09,1.0437779248210433e-05,4.960328153262509e-11,1.0725382902585525e-15,1.921806192420955e-17,4.056922170865256e-14,3.5979744805406585e-08,7.584190942167649e-08,3.220219802974384e-12,4.065511166026153e-15,3.562885414679903e-09
0.06334539899984049,0.4602284518869772,7.837697462519977e-09,6.343747123113643e-10,6.834913405742586e-08,0.00026565557118085387,0.0,0.0,0.0003607553934923778,0.0012335957474947856,0.0005798946491821828,1.504759038905022e-06,4.2751767002250695e-09,2.5473013246124142e-27,1.4266576157689878e-19,5.95169707698879e-13,7.711977652745884e-08,0.0004376819880031773,7.712423607931583e-12,4.504922057355977e-17,5.060791403325462e-06,8.213543729493509e-13,3.904581882537782e-15,2.7461284623434055e-08,1.6909847522647463e-10,7.598011895654435e-05,3.396665183888467e-09,0.063582019046493,8.331746943549173e-06,3.3934259572537215e-08,2.1700306566937303e-11,1.9369303799232414e-12,2.639946158376039e-08,2.018645325703881e-05,3.76,0.0,0.585894106004543,0.994081558293812,0.007520204311132512,2.961420702455184e-05,0.06421056671639765,7.59645149721487e-08,0.008564270529704512,1.8034094690708002e-08,3.070263905329577e-11,2.062116289167096e-11,2.9251718224177777e-08,1.0799540574066069e-09,1.2011091093717914e-07,2.994905138363204e-09,1.0873083540102318e-05,5.310992952750499e-11,1.0998870048475486e-15,1.9708104139607317e-17,4.157860886693094e-14,3.662120261499826e-08,7.878277875909522e-08,3.2962282723338594e-12,4.1551500833159505e-15,3.708537731265695e-09
