Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293)
0.006015157564231917,0.05472471858954689,3.76,0.0,0.6765030228517707,0.979500209221585,0.031728229911129745,8.377333294398946e-05,2.509036624291716e-07,0.02612852177652336,0.026970507474517343,1.40389639671475e-16,0.00030315198019424493,3.7062962067471957e-13,9.111627585472973e-09,0.0010888032778859638,0.0007393475303728115,0.002955848432929333,4.431652108992143e-07,7.182784526613073e-09,0.034111906454008606,1.2005380794492763e-07,6.583863828650905e-09,0.0005687670267408637,9.658252468208733e-06,9.447049492564666e-10,5.522658989278499e-10,2.5914247495129556e-07,8.334746504605278e-07,7.402297183517114e-06,3.275793991069325e-10,0.0001546625644388029,3.724475389237472e-10,2.748472538171883e-07,4.25284180511085e-08,9.885975819645575e-08,3.826861205507672e-09,4.6895993202120026e-05,1.9348478238310688e-07,2.4850291570432082e-05,1.1930115591325111e-15,8.794525595961882e-12,3.0361729050977056e-07,2.0264200480540333e-08,4.3321218830198217e-16,8.084320336350671e-10,4.040417213020871e-12,2.0311874487039325e-07,3.2815742576139105e-12,5.902930741227467e-19,1.761726074835653e-15,5.40782222068577e-06,5.753448221537157e-13,3.561258379499872e-14,6.258865106077465e-08,1.4459859746709617e-16,5.5704730631011156e-14,5.225501613341393e-18,3.422807969474137e-08,6.234158076432636e-12,2.768901081367416e-12,1.4109735330331128e-10,5.750651553240928e-14,1.254294510379199e-05,1.1202677853724288e-14,8.317443850222896e-09,8.558438362002966e-08,2.710577425702512e-08,5.599735056461198e-13,4.237367187706659e-15,1.0310393245429405e-16,3.5772609481029247e-13,1.9155683292606455e-13,3.8737100881011907e-10,1.160968537612034e-19,9.207582771058292e-19,2.9542360981872306e-11,2.197286704759914e-17,6.854544108987082e-14,4.110447315826318e-12,4.689741444298436e-08,7.163099737786531e-07,2.2967709680796473e-19,3.925735913568671e-13,3.0275052237802165e-08,3.907142067666682e-12,1.1087843025731034e-20,5.729278860786127e-18,3.335197690708959e-13,3.9076960045409803e-16,5.318676638381101e-16
0.006028560908687708,0.05472657986275665,3.76,0.0,0.6761762697506186,0.9793421669827641,0.03198545950388772,8.50119749606544e-05,2.5253797538956784e-07,0.02617884242057839,0.027028493066946366,1.4066103560995355e-16,0.0003053227188811155,3.714542008853209e-13,9.182288177661868e-09,0.0010999982719718635,0.0007416428745806844,0.0029738498130675683,4.461231538341389e-07,7.229987927061513e-09,0.03437718189422535,1.2097508421379289e-07,6.6266645150694425e-09,0.0005728061508156447,9.742602052794631e-06,9.57580499111767e-10,5.601086440655346e-10,2.6286050037541583e-07,8.388770279977195e-07,7.520036702117704e-06,3.3221440677063e-10,0.00015667876382965298,3.774731160426255e-10,2.7855900229401626e-07,4.3502982923965353e-08,1.0017527542210505e-07,3.881360259585156e-09,4.75893751531136e-05,1.96059415549751e-07,2.5220547810877545e-05,1.2120033652242138e-15,8.868555965907043e-12,3.0913787185461366e-07,2.0655270301163142e-08,4.4027607841381883e-16,8.216824189860231e-10,4.073950988951649e-12,2.0507443468109762e-07,3.3240060384104543e-12,6.029785642252047e-19,1.7996007920643683e-15,5.489915893481798e-06,5.844513708305461e-13,3.620032251123097e-14,6.349485665368483e-08,1.4669276041556075e-16,5.6445987549226714e-14,5.358256216082418e-18,3.442933981052422e-08,6.282042879637728e-12,2.8268571821049175e-12,1.4408186575307755e-10,5.866698351578648e-14,1.2634289182507355e-05,1.1416061417486676e-14,8.396418066967378e-09,8.64999673978794e-08,2.7485224443378426e-08,5.697656771564223e-13,4.310632457515932e-15,1.0488662766291887e-16,3.625836364519538e-13,1.9326755634868064e-13,3.96566706865754e-10,1.1876475958146511e-19,9.426179214594989e-19,3.023528189854395e-11,2.2392585799462745e-17,7.006587189193806e-14,4.203662700084712e-12,4.7512187232169116e-08,7.259894577377491e-07,2.3466404050325895e-19,4.002404846517475e-13,3.092024379871581e-08,3.99830287763145e-12,1.1346542371889395e-20,5.845562403737166e-18,3.361134251360504e-13,4.008247349505836e-16,5.412160442289202e-16
0.006041964253143499,0.054728448926561125,3.76,0.0,0.6758479418440821,0.9791831737750714,0.03224425931977533,8.626680149389083e-05,2.541811200122283e-07,0.02622909603626908,0.027086472719966895,1.4093208678825306e-16,0.00030750651838617414,3.722789346568478e-13,9.253429087272946e-09,0.0011112970889040254,0.0007439419914190268,0.0029919326850135833,4.4909802935478887e-07,7.277521888054612e-09,0.03464399403420051,1.2190280947674087e-07,6.669689485071296e-09,0.0005768643384927606,9.827536983969986e-06,9.70616757118373e-10,5.680513248532869e-10,2.666266809831904e-07,8.443081821249799e-07,7.639622734539898e-06,3.3690805617693103e-10,0.0001587196895420601,3.8255957976918157e-10,2.8231572621185364e-07,4.449832581688005e-08,1.0150633050105133e-07,3.9365600838543745e-09,4.8291836721495504e-05,1.9866455517103608e-07,2.55956863709362e-05,1.2312932714829243e-15,8.943088915195503e-12,3.1475210748592486e-07,2.1053219741506258e-08,4.47448000450361e-16,8.351303219431665e-10,4.1077245750795515e-12,2.070448377514412e-07,3.3669078405861885e-12,6.159179467128674e-19,1.8382335530084252e-15,5.573153314370722e-06,5.936865397108758e-13,3.679693200573084e-14,6.441242782749491e-08,1.4881319430374936e-16,5.719599960960973e-14,5.4942690034102656e-18,3.463160546676615e-08,6.330196021592569e-12,2.8860090126139166e-12,1.4712447248518196e-10,5.985030245816109e-14,1.272609842267429e-05,1.1633260151275618e-14,8.475971445741002e-09,8.742390422312722e-08,2.786903959353992e-08,5.797197376851097e-13,4.385089051141697e-15,1.066983099620054e-16,3.6750200406820677e-13,1.9499154456143689e-13,4.059649068554274e-10,1.2149537778657373e-19,9.649590164862339e-19,3.094413724463517e-11,2.282024300276304e-17,7.161758653179173e-14,4.298935447144285e-12,4.8134054766187415e-08,7.357861687789256e-07,2.397515890314896e-19,4.0804401847687237e-13,3.157799698553699e-08,4.091516437033907e-12,1.1611067071982419e-20,5.96413470077057e-18,3.387221058800466e-13,4.1113140535078877e-16,5.507145925828881e-16
0.006055367597599289,0.05473032581830293,3.76,0.0,0.6755180320774744,0.9790232249104565,0.032504636539377546,8.753799767270285e-05,2.558331507754095e-07,0.02627928229481409,0.02714444659046781,1.412027916368597e-16,0.0003097034570219086,3.731038245127273e-13,9.325053649287042e-09,0.0011227006553036342,0.0007462448988344262,0.0030100974089866477,4.52089943341744e-07,7.325389241334389e-09,0.03491234925946607,1.2283703112303454e-07,6.712939966721652e-09,0.000580941647300109,9.913060521697923e-06,9.83815603878671e-10,5.760951223685377e-10,2.704415981595477e-07,8.497682705642895e-07,7.761084045355444e-06,3.416610284371265e-10,0.00016078562671951804,3.8770761809792475e-10,2.861179337304343e-07,4.5514858965839346e-08,1.0285309158417806e-07,3.992469067358879e-09,4.90034853791688e-05,2.0130053239115109e-07,2.5975764239347666e-05,1.2508859251819378e-15,9.018127513406622e-12,3.204614985021846e-07,2.145815970869669e-08,4.547295555316709e-16,8.487784696061126e-10,4.141740180534083e-12,2.090300424297718e-07,3.410284274585346e-12,6.291159555303864e-19,1.877638486827653e-15,5.657549382911737e-06,6.03051992943534e-13,3.740254223506138e-14,6.534148803966823e-08,1.509601845415147e-16,5.795486155963929e-14,5.633616836685702e-18,3.483488312246654e-08,6.3786185385467665e-12,2.94638110096846e-12,1.502262182132729e-10,6.10569138833419e-14,1.2818374333570312e-05,1.1854338772185119e-14,8.556107228870481e-09,8.835626115147543e-08,2.82572581101751e-08,5.898382416828919e-13,4.460754954841426e-15,1.0853941741836002e-16,3.724819247464537e-13,1.9672890286802154e-13,4.15569751507054e-10,1.2429013884199759e-19,9.877914140010247e-19,3.166928887475386e-11,2.3255985540656024e-17,7.320118483762805e-14,4.396310191830366e-12,4.876309059450789e-08,7.457014295638162e-07,2.4494163989833186e-19,4.1598642437322876e-13,3.224853495166155e-08,4.186827749875245e-12,1.1881544839489106e-20,6.085040275549962e-18,3.4134587373642496e-13,4.2169579467063583e-16,5.603655398122706e-16
0.00606877094205508,0.05473221057551726,3.76,0.0,0.6751865333642497,0.9788623156748031,0.03276659837588632,8.882575050575199e-05,2.574941226766471e-07,0.026329400865866603,0.02720241483832024,1.4147314858227834e-16,0.0003119136136532036,3.739288730085601e-13,9.397165238157838e-09,0.0011342099064475452,0.0007485516148809048,0.003028344347683176,4.5509900247055007e-07,7.373592849140793e-09,0.03518225397880813,1.2377779695284424e-07,6.756417203815185e-09,0.0005850381352628832,9.999175942709534e-06,9.971789479454289e-10,5.842412341374188e-10,2.743058406694718e-07,8.552574520025199e-07,7.884449844406197e-06,3.4647401287910146e-10,0.0001628768636207117,3.9291792832185904e-10,2.899661387790228e-07,4.6553002277855355e-08,1.0421572859600717e-07,4.0490957040465885e-09,4.972442981714566e-05,2.039676822559538e-07,2.636083901130084e-05,1.2707860457009996e-15,9.0936748589242e-12,3.2626756941174625e-07,2.1870202782412137e-08,4.621223811577411e-16,8.626296298763766e-10,4.176000060154467e-12,2.11030137844461e-07,3.454140000176852e-12,6.425774698727531e-19,1.9178301532695885e-15,5.743119187557404e-06,6.125494130798642e-13,3.8017280537692183e-14,6.62821619528003e-08,1.531340193239592e-16,5.872266914758926e-14,5.776379292692235e-18,3.5039179397154507e-08,6.427311472554292e-12,3.0079985327480203e-12,1.5338816744342664e-10,6.228726788151335e-14,1.2911118429574604e-05,1.2079363390970002e-14,8.636828680942617e-09,8.929710577691202e-08,2.8649918627726196e-08,6.001238338693655e-13,4.537649261025996e-15,1.1041041438662299e-16,3.7752413736115357e-13,1.9847973823228817e-13,4.2538546274038636e-10,1.2715065412791614e-19,1.0111251542369287e-18,3.241110681155023e-11,2.3699962916191214e-17,7.481727906736321e-14,4.495832533404192e-12,4.9399369033462844e-08,7.557365778560276e-07,2.5023612454607643e-19,4.2406996629461276e-13,3.29320844820155e-08,4.2842827891124226e-12,1.2158106137610151e-20,6.2083245731341774e-18,3.4398479136610446e-13,4.325242639296129e-16,5.701711523577549e-16
0.006082174286510871,0.054734103235929595,3.76,0.0,0.6748534385857851,0.9787004413277132,0.033030152075332886,9.013024889913277e-05,2.591640911782186e-07,0.02637945141750466,0.027260377626417417,1.4174315604364359e-16,0.0003141370677013639,3.7475408272030105e-13,9.469767251241766e-09,0.001145825786358638,0.000750862157721211,0.00304667386629532,4.581253143261599e-07,7.422135600177219e-09,0.035453714624386456,1.2472515517081394e-07,6.800122445289126e-09,0.0005891538609129573,1.008588654059114e-05,1.0107087150181584e-09,5.924908693798865e-10,2.7822000447425976e-07,8.607758863118478e-07,8.009749793243527e-06,3.5134770679212314e-10,0.00016499369165296862,3.981912143691023e-10,2.9386086109539043e-07,4.7613183454188244e-08,1.0559441326758881e-07,4.106448591606043e-09,5.0454779959537015e-05,2.0666634347470255e-07,2.67509688948455e-05,1.2909984253390912e-15,9.169734067241091e-12,3.3217186850207755e-07,2.228946323557381e-08,4.696281278807475e-16,8.766866070793887e-10,4.210506514380833e-12,2.1304521392416887e-07,3.498479725659731e-12,6.563073945877186e-19,1.9588231911400933e-15,5.829878008079869e-06,6.221805024708521e-13,3.864127636342693e-14,6.723457544610205e-08,1.5533498965846518e-16,5.949951913898337e-14,5.922637028804106e-18,3.5244500948308595e-08,6.4762758707554136e-12,3.0708868757334417e-12,1.5661140205810472e-10,6.354182306300867e-14,1.3004332230233787e-05,1.2308400937662227e-14,8.718139089219989e-09,9.024650622100906e-08,2.9047060013566084e-08,6.105791512209612e-13,4.615790906046208e-15,1.1231176166278224e-16,3.826293869111301e-13,2.002441581218563e-13,4.3541634311176745e-10,1.3007843346556837e-19,1.0349704692624755e-18,3.316996943044598e-11,2.4152327338823245e-17,7.646649208130497e-14,4.59754904932214e-12,5.004296518409119e-08,7.65892966608071e-07,2.5563700892823336e-19,4.3229694343440413e-13,3.362887604820976e-08,4.3839285178760005e-12,1.244088423948174e-20,6.3340338899000315e-18,3.466389216585512e-13,4.4362331900897124e-16,5.801337277543948e-16
0.006108980975422452,0.054737912418220895,3.76,0.0,0.6741824321964536,0.9783737782044541,0.033562064213263645,9.279024762752563e-05,2.625312423647475e-07,0.026479347126892233,0.027376287490364415,1.4228211616557537e-16,0.00031862418854844475,3.764049962403294e-13,9.616456305855585e-09,0.001169381253053815,0.000755494796983789,0.003083582116665059,4.642301308195231e-07,7.520250226448664e-09,0.03600132954071239,1.266398436398791e-07,6.888221997145699e-09,0.0005974432620135005,1.0261106526445638e-05,1.0382753447984338e-09,6.093056236171801e-10,2.862005155546161e-07,8.719011584708671e-07,8.266273102273047e-06,3.612800516565744e-10,0.00016930530276266438,4.089295725767388e-10,3.01791966352197e-07,4.980141030700412e-08,1.084006217630505e-07,4.223368021986656e-09,5.194414333926067e-05,2.1215957302072372e-07,2.7546629945647336e-05,1.3323795058235697e-15,9.323400661839363e-12,3.4428146635192735e-07,2.3150102037025393e-08,4.849851363363081e-16,9.054294167669847e-10,4.280268589086074e-12,2.171206719665508e-07,3.5886302626542167e-12,6.845926601825452e-19,2.0432736176236826e-15,6.007024792951627e-06,6.418506145573675e-13,3.991757002408924e-14,6.917513087146517e-08,1.598195153035274e-16,6.10807386063426e-14,6.225971667331788e-18,3.5658246805141933e-08,6.575023275501436e-12,3.2005812729800884e-12,1.6324614649402756e-10,6.612541546107904e-14,1.3192175050027867e-05,1.2778788673435427e-14,8.88254004041985e-09,9.217124972955436e-08,2.985494203356848e-08,6.320098206509327e-13,4.775893969879127e-15,1.1620739915118948e-16,3.9303202852511656e-13,2.0381418813489057e-13,4.561412366411714e-10,1.361422956107408e-19,1.0842377396864056e-18,3.474038550714878e-11,2.5082839839650536e-17,7.9866822827947e-14,4.8077559848683546e-12,5.1352414747007834e-08,7.865749546151657e-07,2.667660165909454e-19,4.4919057342559944e-13,3.5063126063853143e-08,4.589985024456984e-12,1.302563849922675e-20,6.592917428512836e-18,3.519930729416695e-13,4.666600288507554e-16,6.005391214388651e-16
0.006135787664334033,0.05474175367085089,3.76,0.0,0.6735049553104627,0.9780431970835105,0.034100431587171014,9.55195437584517e-05,2.6593505811397287e-07,0.02657896673571252,0.027492177547478923,1.4281965924719276e-16,0.0003231654662165841,3.7805658623660557e-13,9.765148632653717e-09,0.0011933747860335348,0.0007601429641195503,0.003120825132262007,4.7040527083787936e-07,7.619756790622783e-09,0.03655524593766118,1.2858149042061293e-07,6.9772488337390446e-09,0.0006058103293576233,1.0438747169123254e-05,1.0665313743615167e-09,6.265493558054136e-10,2.943880435514765e-07,8.831453881125749e-07,8.530900570564939e-06,3.714638006576193e-10,0.00017372285560039925,4.199284912445856e-10,3.0991552734040193e-07,5.20831223953546e-08,1.1127312802171165e-07,4.343298210216451e-09,5.3472480141853216e-05,2.177830041228061e-07,2.836322556074283e-05,1.375069010040129e-15,9.479152706887832e-12,3.5680316853619994e-07,2.4041025134679193e-08,5.008143339070322e-16,9.350300923630855e-10,4.3510457877775245e-12,2.212571528130803e-07,3.680774570810593e-12,7.14012982135052e-19,2.131112803813645e-15,6.189115899210215e-06,6.620764035807474e-13,4.1232499906303604e-14,7.116418614708706e-08,1.644161468625383e-16,6.26993149935787e-14,6.54430626302597e-18,3.607617517014037e-08,6.674869240133969e-12,3.3356796736879126e-12,1.701394776853079e-10,6.881153807853431e-14,1.3381915054942542e-05,1.3266060991714167e-14,9.049336851241708e-09,9.413104735381566e-08,3.068121981148552e-08,6.541523651333075e-13,4.941222528413565e-15,1.202301836499126e-16,4.036960040208785e-13,2.0743987708055508e-13,4.777805219765753e-10,1.4249504979508395e-19,1.135679053785501e-18,3.638373845979098e-11,2.604879615230447e-17,8.340739043802374e-14,5.027324060949836e-12,5.2692055137865254e-08,8.077585281540408e-07,2.7834510250328716e-19,4.666864098493297e-13,3.655320466211244e-08,4.805393599412619e-12,1.3636932333152838e-20,6.862079963357546e-18,3.5740883531613663e-13,4.908612730555986e-16,6.216007632787443e-16
0.006162594353245615,0.054745627302643596,3.76,0.0,0.6728209498016765,0.9777086590734873,0.034645313371185246,9.831971870512156e-05,2.693760003732512e-07,0.02667830753086489,0.027608049213889676,1.4335577244111587e-16,0.0003277615565149954,3.797088743114038e-13,9.915872558408328e-09,0.001217814261706259,0.0007648068083932355,0.003158405926355159,4.766516266527926e-07,7.720679420519938e-09,0.03711551612570032,1.3055049614189585e-07,7.067213333135349e-09,0.0006142555504132524,1.0618835434830245e-05,1.0954930610010026e-09,6.442322737516066e-10,3.0278761953393645e-07,8.945098944202307e-07,8.803886472090163e-06,3.819048222961254e-10,0.0001782487982684992,4.311939024397193e-10,3.1823592034141674e-07,5.4462036193759217e-08,1.1421337340002925e-07,4.466311713348739e-09,5.504071565940708e-05,2.2353948010820589e-07,2.9201244121941128e-05,1.4191080225147973e-15,9.637015992004886e-12,3.6975025615360526e-07,2.4963210269670635e-08,5.171298934666635e-16,9.655124529862414e-10,4.422858325978206e-12,2.254554069020676e-07,3.774952177729967e-12,7.446110618796165e-19,2.2224681745968297e-15,6.3762807099506976e-06,6.82872312631063e-13,4.2587173569270904e-14,7.320279333652804e-08,1.6912731649322679e-16,6.435606046511577e-14,6.878358107451217e-18,3.649834152936814e-08,6.775822344471757e-12,3.4764064306361026e-12,1.7730072870197295e-10,7.160418597143736e-14,1.357356459337323e-05,1.3770795645278688e-14,9.218556681861812e-09,9.612646352089144e-08,3.1526212787704604e-08,6.770295989790517e-13,5.1119398356290835e-15,1.243840874489495e-16,4.146276194602266e-13,2.1112212746946386e-13,5.003716730008113e-10,1.4915066030652294e-19,1.1893835330037118e-18,3.810337547901975e-11,2.7051515435392152e-17,8.709359909019928e-14,5.256663445501639e-12,5.406251456904909e-08,8.29455077441389e-07,2.9039129691851687e-19,4.8480412855807e-13,3.8101094053319085e-08,5.030567770823976e-12,1.4275939261331766e-20,7.141926047909812e-18,3.6288672024018835e-13,5.162851629435225e-16,6.433382410419498e-16
0.006189401042157196,0.05474953362569364,3.76,0.0,0.6721303570092964,0.9773701248412454,0.035196769287584084,0.00010119238602504779,2.7285453943301257e-07,0.026777366773065695,0.027723903958122954,1.4389044280785652e-16,0.0003324131245462583,3.8136188251630177e-13,1.0068656930594538e-08,0.0012427077054586535,0.0007694864808533694,0.0031963275539526443,4.829701050538404e-07,7.823042711713407e-09,0.037682192800449925,1.325472683058264e-07,7.15812604401664e-09,0.0006227794216942015,1.0801398569730133e-05,1.1251770485888377e-09,6.623648288243213e-10,3.114043967752254e-07,9.059960149666879e-07,9.085493006001724e-06,3.926091193523299e-10,0.0001828856326158155,4.4273187534080514e-10,3.267576225219534e-07,5.694200674296219e-08,1.1722283035280666e-07,4.592482841058073e-09,5.664979637179876e-05,2.294319060932004e-07,3.0061184448528675e-05,1.4645389092504787e-15,9.79701669504508e-12,3.8313642839630373e-07,2.5917664789002574e-08,5.339464232818811e-16,9.96900961191538e-10,4.495727303163549e-12,2.2971619965424062e-07,3.871203484040737e-12,7.764311340356419e-19,2.3174717252034755e-15,6.56865191861159e-06,7.04253164732097e-13,4.398273068107619e-14,7.529202515771573e-08,1.7395550410056527e-16,6.605180470844341e-14,7.228877791929834e-18,3.692480238832652e-08,6.8778912652670236e-12,3.6229952564821886e-12,1.8473954972689137e-10,7.450750806334912e-14,1.3767136102186591e-05,1.429358982099891e-14,9.390227100155283e-09,9.815807162370676e-08,3.2390244242827735e-08,7.006650666177141e-13,5.288214166128564e-15,1.2867320501923693e-16,4.2583333700455615e-13,2.1486186072198625e-13,5.239536000627288e-10,1.5612378611462332e-19,1.2454437166432831e-18,3.9902796540926403e-11,2.8092364566236804e-17,9.09310506218763e-14,5.49620219516381e-12,5.546443391116262e-08,8.516762553119758e-07,3.0292224183607995e-19,5.035640029994677e-13,3.970884097081175e-08,5.265939043678123e-12,1.4943883819056047e-20,7.432876364962485e-18,3.6842724293810693e-13,5.429927139787292e-16,6.657717037525063e-16
