Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21)
9.735260344480285e-08,0.2185773636195898,3.76,0.0,0.7907958207832334,0.9999999503593989,5.110755247701456e-10,2.0490114019579323e-10,4.1293652021121946e-10,5.0739048184380825e-05,5.0739053013425704e-05,1.2872003034218606e-16,5.998249133071593e-09,1.0037242316408726e-12,2.645987528060941e-12,1.8247623958040627e-12,4.865364424247393e-08,5.428304351531925e-12,1.3591992703533859e-08,8.171826828979849e-09,2.285088873049752e-08,1.0541175809942438e-08,4.9991629649520176e-14,2.7129804145743507e-12,3.417034695571288e-13,8.370026263894941e-11,2.607807239219113e-18,3.1058902680827214e-18,3.248035058098064e-10,3.878293752085358e-15,1.6544967306255413e-22,2.4068258172124388e-11,3.660653964392906e-18,1.8044184793135873e-18,5.7354928558324275e-21,1.1470035490535698e-20,7.106794756557388e-09,2.744291942933784e-10,7.1936921590862275e-09,6.291354027460635e-16,4.2648027148276245e-23,3.3752748278953183e-18,1.99961341285727e-11,1.3179011618555329e-23,2.4067024138821413e-24,5.193229421076341e-14,8.799733891947957e-17,3.0605567255182315e-17,1.4191552568131873e-19,1.4299569241943056e-25,8.424562342013147e-23,4.624372621779653e-16,8.885687969613982e-27,1.0129651315213024e-28,7.651828224175478e-21,4.202037342199652e-29,6.439087091896398e-26,1.1282971188405018e-31,1.1260268448335153e-12,1.891196107285123e-17,2.0874372593414134e-23
9.999999999999998e-08,0.21857742045097586,3.76,0.0,0.7907944392716195,0.9999999488023624,5.517044769523149e-10,2.1608544124401533e-10,4.3171995732001455e-10,5.21187949343118e-05,5.211880004403363e-05,1.4508375956705893e-16,6.391970283573357e-09,1.0366029136592416e-12,2.7806878535078875e-12,1.979415086708747e-12,5.016284623443004e-08,5.743877746609746e-12,1.3884271206493036e-08,8.43967818320764e-09,2.3948262185084542e-08,1.070573222388007e-08,5.320536182777712e-14,2.8631089257854255e-12,3.6366291860135463e-13,8.693105190233432e-11,2.8691667036939455e-18,3.5108167691596115e-18,3.327231340307925e-10,4.1843505523134854e-15,1.8757079613590948e-22,2.5268297383738844e-11,3.98596923162998e-18,2.0179528914817472e-18,6.446360944066259e-21,1.2946818636126177e-20,7.292049419646139e-09,2.8934270797976643e-10,7.3836228740013964e-09,6.723666842658111e-16,4.602106021990638e-23,3.621055067763003e-18,2.1083029466660693e-11,1.451598482157475e-23,2.6912123172566274e-24,5.3604954679313954e-14,9.410546060301551e-17,3.36922745082132e-17,1.5586206162043765e-19,1.5575028856379367e-25,9.177118546452229e-23,5.016765190609245e-16,1.0324186776978045e-26,1.1764881786619944e-28,8.566124570846144e-21,4.824363655132954e-29,7.231998139267642e-26,1.341947788625733e-31,1.1978361332855262e-12,2.0374015200083753e-17,2.3745214442271962e-23
1.0012011484012802e-07,0.21857742045097586,3.76,0.0,0.7907943765908427,0.9999999487314936,5.53590747922004e-10,2.1659979243197795e-10,4.3257471277092697e-10,5.2181395268294726e-05,5.218140039094792e-05,1.4396684280149123e-16,6.410134575621302e-09,1.0380949873177544e-12,2.786843513470046e-12,1.9866151158865415e-12,5.023151836432823e-08,5.758424232356071e-12,1.3897489160263809e-08,8.451799881224515e-09,2.3998536838371648e-08,1.071312544468256e-08,5.335395344305249e-14,2.8700160836974637e-12,3.646761696415422e-13,8.707743774966054e-11,2.8814157611580704e-18,3.530086297070064e-18,3.3308114969723934e-10,4.1985912733978085e-15,1.8862481240798558e-22,2.5323350160496766e-11,4.001171801838313e-18,2.028075839279937e-18,6.4800604744866916e-21,1.3017117219434505e-20,7.300444821878636e-09,2.900284387179469e-10,7.392233197431452e-09,6.743677590701413e-16,4.617801640410362e-23,3.632422113484204e-18,2.1133005879265576e-11,1.4578884108975867e-23,2.7046430701149212e-24,5.3680814861781614e-14,9.438793365382689e-17,3.383726779130299e-17,1.5651611179055582e-19,1.5632977365549364e-25,9.212187222405594e-23,5.03503156270758e-16,1.0393705525882607e-26,1.1844001951109688e-28,8.609488675027775e-21,4.854268447579942e-29,7.26966163371678e-26,1.3523871317903342e-31,1.2011510596615408e-12,2.044194856155006e-17,2.3882119578064108e-23
1.0288762623545318e-07,0.2185774772827802,3.76,0.0,0.7907929323840919,0.9999999470932626,5.980865994309899e-10,2.2861664131184446e-10,4.523230789922957e-10,5.362373971084284e-05,5.362374513623817e-05,1.3019407047331517e-16,6.835856000052899e-09,1.0724804469664344e-12,2.9296999448020567e-12,2.156958190101377e-12,5.181849590180214e-08,6.099100477805452e-12,1.4201016915702862e-08,8.730317029537062e-09,2.516848421135329e-08,1.0881769365685804e-08,5.684463686329918e-14,3.031460719762732e-12,3.8842933502052906e-13,9.044484051484957e-11,3.173198642078348e-18,3.996549660789616e-18,3.4129932215242013e-10,4.535356901710421e-15,2.141729319488088e-22,2.660629899321256e-11,4.362276719965868e-18,2.27217983933471e-18,7.292538653502925e-21,1.4719593659440762e-20,7.493644860843042e-09,3.0604625167330556e-10,7.590451414490072e-09,7.214325082049395e-16,4.9889914916066184e-23,3.899490522631199e-18,2.230040291016572e-11,1.6083588471771155e-23,3.0269779260663752e-24,5.542790992341672e-14,1.010249195031714e-16,3.7299950866845106e-17,1.721087542200747e-19,1.7016313405974928e-25,1.0042614066272274e-22,5.467138508899341e-16,1.2104503305613515e-26,1.3793872321474253e-28,9.655677458967129e-21,5.585805728745539e-29,8.179749744699034e-26,1.6123028380470223e-31,1.2788972180415167e-12,2.2046014674454846e-17,2.7203353587257405e-23
1.0565513763077835e-07,0.21857753411499659,3.76,0.0,0.7907914881630482,0.9999999454447986,6.445732242482112e-10,2.409511681957462e-10,4.721633404555391e-10,5.506608151193473e-05,5.5066087249279285e-05,1.3576938504765467e-16,7.2753392696946836e-09,1.1068783722041088e-12,3.0744573993205106e-12,2.3359152987895287e-12,5.3414487655234775e-08,6.450393012426618e-12,1.4502609139185917e-08,9.00730027712555e-09,2.636048510770846e-08,1.1047251367214713e-08,6.046426398760331e-14,3.197313071753626e-12,4.1296378199205124e-13,9.380071722287355e-11,3.483605357450581e-18,4.507906418623066e-18,3.494598405000583e-10,4.888951496330639e-15,2.4224624056473224e-22,2.7916925289191546e-11,4.744497359537311e-18,2.53794063844528e-18,8.176519288719164e-21,1.6587780287694518e-20,7.686395918458695e-09,3.224816446481866e-10,7.788347336358484e-09,7.703470309856717e-16,5.378767057066452e-23,4.176414351952215e-18,2.3498254222535408e-11,1.7697850950568365e-23,3.3746401260428916e-24,5.717346196449129e-14,1.0790890572006205e-16,4.1002374253026473e-17,1.8872584392105065e-19,1.8488191439892486e-25,1.091640058045534e-22,5.920988324417508e-16,1.403832056787178e-26,1.6004435117554533e-28,1.0795698452041025e-20,6.40370501895536e-29,9.174342151810279e-26,1.9124189703091257e-31,1.359268310922193e-12,2.3725329935510873e-17,3.085825623334354e-23
1.0842264902610352e-07,0.218577590947619,3.76,0.0,0.7907900439277844,0.9999999437861932,6.930589880431408e-10,2.53602855290018e-10,4.920783849041471e-10,5.65084206715326e-05,5.6508426730053855e-05,1.5711618958011323e-16,7.72850663045554e-09,1.1412868643893087e-12,3.221021314890218e-12,2.5236046586952706e-12,5.5019406623054336e-08,6.812361169758722e-12,1.4802293943818692e-08,9.282681369221662e-09,2.7574301899140795e-08,1.1209706609085848e-08,6.421336810926269e-14,3.367571903075935e-12,4.382802826191406e-13,9.71435061419711e-11,3.813067244442499e-18,5.0668377294987834e-18,3.575642951422605e-10,5.25973362093028e-15,2.730003329889728e-22,2.9255052524920943e-11,5.148348559899361e-18,2.8265982026756894e-18,9.135638790923405e-21,1.8632303166982105e-20,7.87869903730786e-09,3.3933363142736073e-10,7.985921488266295e-09,8.211282185450574e-16,5.78752580094298e-23,4.4631217808478136e-18,2.472648898181007e-11,1.9426474947700575e-23,3.74854785553906e-24,5.891737228420919e-14,1.1504039910653714e-16,4.49533161569008e-17,2.0639947085514883e-19,2.0043253532729109e-25,1.1834072309476723e-22,6.396861211732872e-16,1.621670564653863e-26,1.8502798463916093e-28,1.2034987739615264e-20,7.315418198679289e-29,1.0258566763626924e-25,2.257478975130036e-31,1.4422664173477502e-12,2.548103191958343e-17,3.4867452240233366e-23
1.1119016042142869e-07,0.2185776477806416,3.76,0.0,0.7907885996783789,0.9999999421175352,7.435505922780173e-10,2.6657118564558334e-10,5.120522225068224e-10,5.7950757189646025e-05,5.795076357854426e-05,1.4403280609099703e-16,8.195277169743798e-09,1.1757043127899692e-12,3.3693018082802133e-12,2.720139289931489e-12,5.663316784982177e-08,7.185063706544237e-12,1.51000950290575e-08,9.556400838721974e-09,2.880970445023893e-08,1.136926219120939e-08,6.809243031703339e-14,3.5422359901504258e-12,4.643795713747058e-13,1.0047181981080189e-10,4.161997779238216e-18,5.676077137993826e-18,3.6561407218207756e-10,5.6480595770334955e-15,3.065940272436164e-22,3.0620506595431574e-11,5.574331197324294e-18,3.139421479570316e-18,1.017357550310004e-20,2.086409203545603e-20,8.070555257552594e-09,3.5660122808630756e-10,8.183174394577765e-09,8.737924968367743e-16,6.215666409311098e-23,4.75953571054197e-18,2.5985036517235503e-11,2.127433991094391e-23,4.149604053533604e-24,6.065955807618548e-14,1.2241981064046385e-16,4.916157170400462e-17,2.251614081546089e-19,2.164547348738757e-25,1.2796124276524334e-22,6.895023432427045e-16,1.8662550640000572e-26,2.1318094487193617e-28,1.3379109937730245e-20,8.328800966213984e-29,1.143768529335918e-25,2.652611189938912e-31,1.527892761996781e-12,2.7314225880577958e-17,3.925199034069209e-23
1.1395767181675385e-07,0.218577704614059,3.76,0.0,0.7907871554149145,0.9999999404389126,7.96053184803642e-10,2.7985564315656446e-10,5.320699398676983e-10,5.939309106618949e-05,5.939309779473274e-05,1.423261511387566e-16,8.675567229955304e-09,1.2101293509487881e-12,3.5192134898089195e-12,2.9256272728907274e-12,5.8255688287676154e-08,7.568558815959634e-12,1.539603225541724e-08,9.82840714174386e-09,3.006646955328307e-08,1.1526037687510331e-08,7.210173311674379e-14,3.721304120995264e-12,4.912623507144352e-13,1.0378442876331195e-10,4.53079290627065e-18,6.338407918679026e-18,3.736103751000524e-10,6.054283432161625e-15,3.4318920516565075e-22,3.2013115431922615e-11,6.022932076750632e-18,3.477707565573264e-18,1.1294047259973652e-20,2.3294373169618325e-20,8.261965616940337e-09,3.7428345298589613e-10,8.380106578793278e-09,9.283558491186784e-16,6.663576056966811e-23,5.06557452553093e-18,2.7273826321504165e-11,2.3246400246879942e-23,4.5786962357041285e-24,6.239995003553006e-14,1.300474616087562e-16,5.3635949648119216e-17,2.450430976552877e-19,2.3334174441045305e-25,1.3803022765929593e-22,7.415728000745069e-16,2.1400125056977046e-26,2.4481568661651085e-28,1.483375449088966e-20,9.452120232209608e-29,1.2717089811245919e-25,3.1033448483416486e-31,1.6161477686336733e-12,2.92259853591419e-17,4.4033324076574424e-23
1.1672518321207902e-07,0.21857776144786562,3.76,0.0,0.790785711137478,0.9999999387504122,8.50570465768813e-10,2.934557125588952e-10,5.521176525527325e-10,6.0835422301107016e-05,6.0835429378601437e-05,1.6898942044425803e-16,9.169290780995943e-09,1.244560819792242e-12,3.670675276390712e-12,3.1401719947973194e-12,5.988688666993978e-08,7.962904139956097e-12,1.569012215856124e-08,1.0098655874875958e-08,3.134438041325133e-08,1.1680145642294383e-08,7.624149660377168e-14,3.90477509311997e-12,5.189292957075473e-13,1.0708024664769168e-10,4.919831409855195e-18,7.056660484136083e-18,3.815542448936295e-10,6.4787570433410264e-15,3.829506564172144e-22,3.3432708669843526e-11,6.494623871721017e-18,3.8427808694072196e-18,1.2500809082937615e-20,2.5934662060567263e-20,8.452931150809519e-09,3.923793267670796e-10,8.576718563550818e-09,9.848338365822972e-16,7.131643038516577e-23,5.3811527941852655e-18,2.8592788050390665e-11,2.5347684259318805e-23,5.036696412837992e-24,6.41384903316741e-14,1.3792358928984565e-16,5.838526929066087e-17,2.660756367001766e-19,2.511822488071085e-25,1.485520699624315e-22,7.959215349175315e-16,2.4455108420495788e-26,2.802666984401361e-28,1.640473195931663e-20,1.0694061139789741e-28,1.4102299242289693e-25,3.61562588340054e-31,1.707031109781665e-12,3.121735277165234e-17,4.9233294627860056e-23
1.1949269460740418e-07,0.21857781828205639,3.76,0.0,0.7907842668461598,0.9999999370521185,9.071047887003208e-10,3.073708794289363e-10,5.721824568208743e-10,6.22777508944248e-05,6.227775833013244e-05,1.594787797627422e-16,9.67635975597218e-09,1.2789977362351476e-12,3.8236102059303505e-12,3.3638723857458186e-12,6.152668339573496e-08,8.368156780794008e-12,1.5982378409281604e-08,1.036710906576121e-08,3.264322617825119e-08,1.1831692031962888e-08,8.051193849157581e-14,4.0926477114344236e-12,5.473810579510538e-13,1.1035831667522015e-10,5.329475319918886e-18,7.833709860763224e-18,3.894465783449099e-10,6.921830076659803e-15,4.260459262910895e-22,3.4879117361742445e-11,6.989865107796566e-18,4.235992274047801e-18,1.379765100137909e-20,2.879675594043158e-20,8.643452892095138e-09,4.1088787234560136e-10,8.773010870627464e-09,1.0432416173038202e-15,7.620260249303774e-23,5.706181908668931e-18,2.994185152238672e-11,2.7583293111254124e-23,5.524461088115165e-24,6.587513088038718e-14,1.4604835222493345e-16,6.341835759328501e-17,2.882897661170309e-19,2.694818137575406e-25,1.5953090479411447e-22,8.525713965638669e-16,2.78546218362362e-26,3.1989140914070916e-28,1.8097970307358487e-20,1.2063733713200379e-28,1.5598955823766247e-25,4.195832500374899e-31,1.8005417529105963e-12,3.328933998207295e-17,5.487411365139386e-23
1.2226020600272934e-07,0.21857787511662624,3.76,0.0,0.7907828225410537,0.9999999353441149,9.656572566962941e-10,3.216006301820932e-10,5.922523811410781e-10,6.372007684607024e-05,6.372008464930777e-05,1.4894588247112156e-16,1.0196684353579726e-08,1.3134392664245205e-12,3.977945254742272e-12,3.5968231443294243e-12,6.317500042463936e-08,8.784373311842868e-12,1.6272812224506237e-08,1.0633734530018845e-08,3.3962801511317716e-08,1.1980776694648527e-08,8.49130870028679e-14,4.2849207865222325e-12,5.766182689104054e-13,1.1361779928622293e-10,5.76007034434161e-18,8.672473235344294e-18,3.9728814456597574e-10,7.383850023439814e-15,4.726451675362306e-22,3.635217373006186e-11,7.50910018489447e-18,4.658718299652871e-18,1.518839598792811e-20,3.1892726192619864e-20,8.833531871334317e-09,4.2980811490671297e-10,8.968984020940917e-09,1.1035939636699875e-15,8.129808157492149e-23,6.040570659229418e-18,3.1320946718335804e-11,2.9958399809039553e-23,6.0428313192095824e-24,6.760983186886718e-14,1.5442183511207144e-16,6.874404646948468e-17,3.117158592860781e-19,2.885855947279416e-25,1.7097062309880121e-22,9.115441002566986e-16,3.16272585337158e-26,3.6407109940680626e-28,1.9919511203389037e-20,1.3570679138720714e-28,1.72128215355683e-25,4.8507904922313865e-31,1.8966780033920387e-12,3.544292885800917e-17,6.097834547693536e-23
1.250277173980545e-07,0.21857793195157027,3.76,0.0,0.7907813782222562,0.9999999336264845,1.02622781374645e-09,3.361444520714373e-10,6.123163379582993e-10,6.5162400155965e-05,6.516240833610944e-05,1.7904257888713447e-16,1.0730173310222481e-08,1.3478847030239916e-12,4.133611157821139e-12,3.8391149531110895e-12,6.483176118054002e-08,9.211609787708528e-12,1.6561432733593647e-08,1.089850528917255e-08,3.53029062000816e-08,1.2127493730046008e-08,8.944488359025699e-14,4.4815931323572706e-12,6.066415426828995e-13,1.1685796090957828e-10,6.211946321272995e-18,9.575907574504512e-18,4.0507960013542036e-10,7.865162213460681e-15,5.229209963648661e-22,3.785171095575731e-11,8.052759434259232e-18,5.112360269546686e-18,1.667689799828017e-20,3.5234910676513044e-20,9.023169116671877e-09,4.4913908189990586e-10,9.164638534550999e-09,1.1659052784122949e-15,8.66066556630028e-23,6.384225749697143e-18,3.2730003781067686e-11,3.2478248207701183e-23,6.592632833807442e-24,6.934256050133304e-14,1.6304405335255915e-16,7.437117024281839e-17,3.363839122241717e-19,3.087698419969012e-25,1.8287488487618854e-22,9.72860285855317e-16,3.580311339063593e-26,4.132118179544996e-28,2.1875506340306743e-20,1.5224875682177714e-28,1.8949774515340848e-25,5.587788273438753e-31,1.995437544448708e-12,3.76790718120815e-17,6.756889144895435e-23
1.2779522879337968e-07,0.2185779887868837,3.76,0.0,0.7907799338898662,0.9999999318993081,1.0888153312342154e-09,3.5100183318632936e-10,6.323640760744031e-10,6.660472082414637e-05,6.660472939051954e-05,1.7637332526918992e-16,1.127673414463021e-08,1.3823334459996954e-12,4.2905422330945125e-12,4.090834684195017e-12,6.64968904639089e-08,9.649921753744456e-12,1.684824730396857e-08,1.1161399043942779e-08,3.666334480107793e-08,1.227193187153896e-08,9.410731554522708e-14,4.682663563950764e-12,6.374514782976253e-13,1.2007816371727656e-10,6.685417685548953e-18,1.0547007318488546e-17,4.128215029896035e-10,8.36610982567111e-15,5.770483527622413e-22,3.937756299897041e-11,8.621259206060852e-18,5.598343481117728e-18,1.826704011025631e-20,3.883590599461217e-20,9.21236565386586e-09,4.68879803033654e-10,9.35997493066119e-09,1.230189609370391e-15,9.213219460335101e-23,6.737052263558732e-18,3.416895301503283e-11,3.5148152036350244e-23,7.174676189345957e-24,7.107328993585092e-14,1.719149572767415e-16,8.03085632603795e-17,3.623235346172711e-19,3.294294557750624e-25,1.952471309387916e-22,1.0365395733268769e-15,4.0413811452393225e-26,4.677453013912613e-28,2.3972213784592598e-20,1.7036744248035581e-28,2.0815805469132267e-25,6.414591609688053e-31,2.0968174743125375e-12,3.999869232963449e-17,7.466897472133051e-23
1.3056274018870484e-07,0.21857804562256192,3.76,0.0,0.7907784895439854,0.9999999301626655,1.1534176896991418e-09,3.66172262451045e-10,6.523861339428478e-10,6.804703885056362e-05,6.804704781252016e-05,1.5635842520965036e-16,1.1836273377586774e-08,1.416784986364527e-12,4.448676211024464e-12,4.352065595129264e-12,6.817031437175556e-08,1.009936425500085e-11,1.713326183010263e-08,1.1422397697429173e-08,3.8043926315616344e-08,1.2414174832620436e-08,9.890020480801418e-14,4.888130895618266e-12,6.690486616841154e-13,1.2327785630091718e-10,7.180783943926993e-18,1.1588802150031467e-17,4.205143250674713e-10,8.887033896800482e-15,6.352043651832246e-22,4.092956444820204e-11,9.215001983815893e-18,6.118116383265372e-18,1.996273275561237e-20,4.270855972770073e-20,9.401122506293075e-09,4.890293102701693e-10,9.554993727620153e-09,1.2964606630974565e-15,9.787844575460166e-23,7.098954081883176e-18,3.563772488593711e-11,3.79734939425766e-23,7.789756969355897e-24,7.280199838308846e-14,1.810344360749161e-16,8.65650576506601e-17,3.895639417362324e-19,3.5079126234895093e-25,2.0809059306235084e-22,1.1026006156272078e-15,4.5492535460067997e-26,5.281298970872964e-28,2.621599436086442e-20,1.9017153585677245e-28,2.2817014087129196e-25,7.339458022861768e-31,2.2008143407924004e-12,4.240268548374861e-17,8.230212381148116e-23
1.3333025158403e-07,0.2185781024586004,3.76,0.0,0.7907770451847158,0.9999999284166358,1.2200318559593766e-09,3.81655229623404e-10,6.723737941261944e-10,6.948935423511442e-05,6.948936360209354e-05,1.8684140577935546e-16,1.2408696729189921e-08,1.4512388923856988e-12,4.60795406909932e-12,4.622887515389457e-12,6.985196022456227e-08,1.0559991844661627e-11,1.7416480989572475e-08,1.1681486924038764e-08,3.9444463894340695e-08,1.255430162948909e-08,1.0382325045999247e-13,5.097993938830313e-12,7.014336672823121e-13,1.2645656520328312e-10,7.69833015472922e-18,1.2704354838453978e-17,4.281584636998598e-10,9.428273328191504e-15,6.975682196772336e-22,4.2507550394703884e-11,9.83437652227432e-18,6.673149761825647e-18,2.176791203647101e-20,4.6865962661131604e-20,9.589440694954609e-09,5.095866378201689e-10,9.749695442923272e-09,1.3647318174120709e-15,1.0384909942097988e-22,7.46983425348422e-18,3.713625002037654e-11,4.0959724554752785e-23,8.438656008461982e-24,7.452866834031018e-14,1.9040232145738083e-16,9.314948121561537e-17,4.181339471746382e-19,3.733535800588599e-25,2.2140830393149633e-22,1.1710611490381937e-15,5.1074052401951497e-26,5.9485148836509584e-28,2.861330807793102e-20,2.117742514905851e-28,2.4959605473159216e-25,8.371150852282206e-31,2.30742417344637e-12,4.489191843845304e-17,9.049215823031833e-23
