Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344)
0.00029137323114587874,0.5282122139180839,3.76,0.0,0.0088984739014053,0.5075535366481781,0.4447292163838354,0.06179091661721381,6.0985715551348486e-05,0.10738666130688306,0.3831693954442717,4.100439879335111e-12,0.47499043753965603,7.911503129892146e-08,3.371794638011939e-05,0.43825354413011164,0.0020940409383984155,0.0006823946961879873,5.6148165710544494e-05,0.00019677655618445547,0.40589016266761196,5.6154663615736396e-05,1.9221528766627683e-05,0.013504467887513746,0.01989151821489945,2.3204328870810555e-05,1.537439952087677e-05,0.00025577411514815756,1.0954087305882041e-07,0.05043431851060116,1.7404502130540102e-09,0.002440610629143364,1.3769073115018485e-05,0.00013885520654342078,6.707188559273436e-06,1.2387491520355178e-07,0.0016665871549837747,0.018337631299876554,0.002118019346763776,0.014296922439976524,2.6341528247294806e-09,2.6317148661773054e-10,0.024402422114338143,0.00031677758798827793,7.24158465089715e-08,1.6930463542382692e-06,3.864071393616448e-06,0.01105177287035098,8.898622606951264e-06,1.2410791347545347e-12,2.964607734823003e-10,0.0055593649597375895,4.62469755573343e-06,3.099290058640474e-07,0.0025778652360931645,1.0622263599309131e-09,1.212625530063679e-12,4.006271694650668e-09
0.00029436284069868043,0.5284149377212355,3.76,0.0,0.008644139742738017,0.5054270531626995,0.4461227218783645,0.062261293608756756,6.053310350121657e-05,0.10715516594578971,0.38481738031348023,4.080517285174116e-12,0.47499316037098277,7.907674245105696e-08,3.350994896132909e-05,0.44136664774511153,0.002077416225811491,0.000673003761944949,5.5667033299630185e-05,0.000195912199718658,0.40452003513168966,5.569138264421874e-05,1.9127825295901638e-05,0.013467519125983,0.019998018619145123,2.307017044463455e-05,1.5288621619172965e-05,0.000253372048186041,1.0810595476884562e-07,0.050388327803547586,1.7162226895656444e-09,0.002401971274129691,1.3691864738430325e-05,0.0001374327499173983,6.633870004775026e-06,1.2204535135271872e-07,0.0016597854423129235,0.018140210808542195,0.0021168911058874335,0.014261036476932274,2.6317186105406497e-09,2.606774107239017e-10,0.02444862828949598,0.0003150450126935754,7.247218604505019e-08,1.6781478052400023e-06,3.865803601638838e-06,0.011171175839187666,8.95834630155595e-06,1.2307278525456147e-12,2.9363799857189507e-10,0.005620417168554065,4.646817648892193e-06,3.1144110942247773e-07,0.0025922669353245663,1.0681659898227083e-09,1.1947159855114811e-12,4.006502531618764e-09
0.0002973524502514821,0.5286152979502884,3.76,0.0,0.008398181822405027,0.5033201824972204,0.4475023763649681,0.06272873054424546,6.009123928139996e-05,0.10692386168361934,0.3864459141514239,4.0610555244839155e-12,0.474993000057309,7.904152921827294e-08,3.330558486565905e-05,0.4444522234346289,0.0020610975471854376,0.0006638466613258191,5.5198367480155324e-05,0.00019507505254393433,0.40315942536520005,5.5239760561604775e-05,1.9036374507355126e-05,0.013430249480845494,0.0201037707178579,2.2938845354326117e-05,1.5205011964341514e-05,0.00025102195548409254,1.067087118260245e-07,0.05033895716564197,1.692574572818214e-09,0.0023644982477752947,1.361656234017926e-05,0.00013604344173274503,6.562326037895272e-06,1.202623446759095e-07,0.0016531347499895693,0.017946671929519202,0.0021157820246583687,0.014224831552233733,2.6291092556347022e-09,2.582371118121e-10,0.02449349888170665,0.00031334887575243517,7.252990298675027e-08,1.663541628892454e-06,3.867575083831391e-06,0.01128969343652012,9.01775976476947e-06,1.2205855018791336e-12,2.908731252311169e-10,0.005681280282809593,4.668578381544825e-06,3.1292876675372513e-07,0.002606584196848594,1.0740707333298291e-09,1.177262179251158e-12,4.006874993633787e-09
0.0003003420598042838,0.5288133527528088,3.76,0.0,0.008160281150079324,0.5012324936556083,0.4488685190452823,0.06319327690909898,5.965970608295305e-05,0.10669277469327573,0.3880554425970076,4.042034956822136e-12,0.4749900764107051,7.900922932487365e-08,3.3104729941267146e-05,0.44751080171515784,0.0020450747519815335,0.0006549142247334771,5.4741670546903935e-05,0.00019426403939930682,0.4018082278104198,5.4799339729182355e-05,1.894709372733232e-05,0.013392676940553922,0.02020879109679652,2.281025131087119e-05,1.5123489479683264e-05,0.00024872198003045184,1.0534761537324805e-07,0.05028633376740988,1.6694845516723465e-09,0.0023281473288694985,1.3543094446416702e-05,0.0001346860258183701,6.492489512263021e-06,1.1852408643277645e-07,0.001646629977468623,0.017756943013017147,0.002114691558820072,0.014188332314950659,2.626331351210222e-09,2.5584860743446486e-10,0.024537070660679217,0.0003116879561954785,7.258892995148523e-08,1.649217885071291e-06,3.869385904597448e-06,0.011407334726908604,9.076869283945884e-06,1.21064490107137e-12,2.8816416538381797e-10,0.005741957036750919,4.689987027189509e-06,3.143924717396427e-07,0.002620819409677765,1.0799415786487332e-09,1.1602464062098841e-12,4.007383883706367e-09
0.0003033316693570855,0.5290091582933402,3.76,0.0,0.007930133224613722,0.4991635714451315,0.45022147566518084,0.06365498053899407,5.9238107607180515e-05,0.10646192999798143,0.38964639861046957,4.023437039226985e-12,0.47498450351320964,7.897969019269847e-08,3.290726554874705e-05,0.45054289821184645,0.00202933814719852,0.0006461977572544699,5.429646997270136e-05,0.00019347813749294836,0.40046633805492793,5.4369685335477076e-05,1.8859904145632787e-05,0.013354818714058178,0.020313095718109114,2.268429072535706e-05,1.5043976927151794e-05,0.0002464703518897534,1.0402121663394425e-07,0.05023057958734986,1.6469323515849138e-09,0.002292875986878215,1.3471392967778965e-05,0.000133359308131136,6.424296297684221e-06,1.168288602186448e-07,0.001640266235009338,0.017570951561820747,0.0021136191609658645,0.014151562140540148,2.623391219505452e-09,2.5351001200631523e-10,0.024579378984612953,0.0003100610854085552,7.264920181782121e-08,1.6351670709932169e-06,3.871236012500983e-06,0.011524108645094917,9.135680738803204e-06,1.2008991961000908e-12,2.8550922181420676e-10,0.005802450074786135,4.711050579066493e-06,3.158326994376685e-07,0.00263497486063627,1.0857794716771615e-09,1.1436518651403172e-12,4.008024179014475e-09
0.0003063212789098872,0.529202768833421,3.76,0.0,0.007707447238340182,0.4971130157179562,0.45156155920199453,0.0641138876900713,5.882606686781605e-05,0.10623135152087872,0.3912192028169229,4.005244253322917e-12,0.4749763900500416,7.895276829408571e-08,3.271307827477971e-05,0.45354901411227916,0.002013878472576574,0.0006376890093567706,5.3862316884267145e-05,0.00019271637342592167,0.3991336528834892,5.3950384034919164e-05,1.8774730599165466e-05,0.013316691271322765,0.020416699950701184,2.2560870463162986e-05,1.4966400687831283e-05,0.00024426538334763886,1.0272814190271844e-07,0.050171811656005205,1.6248986739696022e-09,0.0022586433302483086,1.3401393008012978e-05,0.00013206215307552284,6.357685147281989e-06,1.1517503628835027e-07,0.0016340388337998336,0.017388624486505355,0.0021125642822203807,0.014114543204383278,2.6202949264357814e-09,2.5121953113386864e-10,0.024620457870825476,0.00030846714459384144,7.27106557677728e-08,1.6213800987554076e-06,3.873125252829273e-06,0.011640023996317715,9.194199632290798e-06,1.1913418429817488e-12,2.829064832439958e-10,0.005862761954753524,4.731775765810899e-06,3.1724990711192656e-07,0.0026490527395932506,1.0915853181819757e-09,1.1274626030604616e-12,4.008791028588274e-09
0.00030931088846268887,0.5293942368077862,3.76,0.0,0.007491945333608316,0.4950804406562088,0.4528890705098374,0.06457004310559618,5.84232250866134e-05,0.10600106213200412,0.3927742638444826,3.9874400381683965e-12,0.47496583961990907,7.892832853608901e-08,3.252205966130507e-05,0.4565296366072537,0.001998686877360593,0.0006293801496493795,5.343878465359193e-05,0.00019197782031527287,0.39781007032016996,5.3541042687637924e-05,1.8691501371346188e-05,0.013278310381276907,0.02051961859883997,2.2439901590305878e-05,1.4890690559216677e-05,0.00024210546436964183,1.0146708786237303e-07,0.05011014228760315,1.6033651395841497e-09,0.0022254100546000993,1.3333032684127778e-05,0.0001307934800779253,6.2925975684411095e-06,1.1356106627671543e-07,0.0016279432765758022,0.017209888335829267,0.0021115263737224587,0.014077296550452712,2.6170482935789216e-09,2.4897545636236267e-10,0.02466034006215869,0.0003069050623588093,7.277323105423883e-08,1.607848274208579e-06,3.875053377522762e-06,0.011755089456936464,9.252431107674662e-06,1.1819665908566698e-12,2.803542196773607e-10,0.005922895151084204,4.75216906709399e-06,3.186445352775997e-07,0.002663055144381517,1.0973599858365233e-09,1.1116634635755272e-12,4.009679742016033e-09
0.00031230049801549056,0.5295836128970741,3.76,0.0,0.007283361907485126,0.4930654740977479,0.4542042989260365,0.06502349007929625,5.802924063814941e-05,0.10577108369282948,0.394311978656636,3.970008727281073e-12,0.4749529510242402,7.89062436801027e-08,3.23341059594322e-05,0.45948523931884194,0.001983754898484898,0.0006212637395360232,5.302546757357887e-05,0.0001912615951668826,0.3964954896620053,5.3141287173213545e-05,1.861014800796566e-05,0.013239691147385877,0.02062186592911897,2.232129914560738e-05,1.4816779575483528e-05,0.0002399890583343119,1.0023681726927439e-07,0.050045679299882816,1.5823142356678092e-09,0.002193138391063095,1.326625296373198e-05,0.00012955226039077246,6.228977697753233e-06,1.1198547829120689e-07,0.0016219752487078235,0.017034669504337085,0.0021105048879371995,0.014039842155474914,2.6136569095550446e-09,2.4677616022627785e-10,0.024699057089451575,0.0003053738124296645,7.283686893046199e-08,1.5945632770651832e-06,3.8770200579106635e-06,0.011869313575289637,9.31037998068685e-06,1.1727674660703704e-12,2.778507779802517e-10,0.005982852057857147,4.772236727127304e-06,3.2001700860700824e-07,0.002676984085424053,1.103104306136881e-09,1.0962400388434185e-12,4.010685784432434e-09
0.00031529010756829224,0.5297709460970061,3.76,0.0,0.007081442961096075,0.4910677568999595,0.45550752284127505,0.06547427051556096,5.764378806351894e-05,0.10554143709852581,0.3958327328786211,3.952935491125024e-12,0.47493781853699474,7.888639383617109e-08,3.2149117891711706e-05,0.4624162827160699,0.0019690744400966743,0.0006133327096179107,5.262197962819973e-05,0.00019056685637583432,0.39518981150508986,5.2750761288678745e-05,1.853060513836629e-05,0.013200848041037282,0.020723455695890913,2.220498195552938e-05,1.4744603827023018e-05,0.00023791469803954263,9.903615494570711e-08,0.049978526222764365,1.561729266671571e-09,0.002161792054972249,1.3200997509302849e-05,0.00012833751410861095,6.16677218018464e-06,1.1044687235353643e-07,0.0016161306097269331,0.016862894419024298,0.0021094992798335603,0.014002198988926035,2.6101261408404595e-09,2.446200916196327e-10,0.024736639330351185,0.00030387241147950163,7.290151285445835e-08,1.5815171420712217e-06,3.879024893988738e-06,0.011982704772778238,9.368050767101327e-06,1.163738757920037e-12,2.7539457784569453e-10,0.006042634991732164,4.791984766120981e-06,3.213677366841916e-07,0.002690841490088166,1.1088190762052557e-09,1.0811786249553955e-12,4.011804780267699e-09
0.00031827971712109393,0.529956283784365,3.76,0.0,0.006885945490231911,0.4890869423390344,0.4567990102360101,0.0659224249866799,5.7266557184870566e-05,0.10531214231808464,0.3973369011176478,3.9362062842086145e-12,0.4749205321565663,7.886866598921123e-08,3.196700042372258e-05,0.46532321451848074,0.001954637754328385,0.0006055803377156622,5.2227953357131154e-05,0.000189892801363415,0.39389293776399636,5.236912572958272e-05,1.8452810306750154e-05,0.013161794932894315,0.02082440116526099,2.2090872423922584e-05,1.4674102283594938e-05,0.00023588098197091384,9.786398401334256e-08,0.04990878249654867,1.541594308084471e-09,0.0021313361950998657,1.3137212526173045e-05,0.00012714830738737944,6.105930052658827e-06,1.0894391614750977e-07,0.0016104053852847645,0.01669448970675471,0.002108509007907489,0.013964385069162836,2.6064611420240665e-09,2.425057715231078e-10,0.024773116064707095,0.00030239991706629336,7.296710824993207e-08,1.5687022412713113e-06,3.881067420299724e-06,0.012095271345156082,9.425447688322093e-06,1.1548750047436308e-12,2.729841079714406e-10,0.006102246194782591,4.8114189937808695e-06,3.2269711488636557e-07,0.002704629206785257,1.1145050604879359e-09,1.0664661803140149e-12,4.013032502336733e-09
0.0003212693266738956,0.530139671780106,3.76,0.0,0.006696636914046689,0.4871226955425437,0.45807901918555166,0.06636799278729832,5.689725225048334e-05,0.10508321843246127,0.3988248472767126,3.9198077947584254e-12,0.47490117784109837,7.885295352123011e-08,3.1787662554730405e-05,0.4682064700878148,0.0019404374232217944,0.0005980002283842504,5.1843038784160214e-05,0.000189238664464712,0.3926047716856225,5.199605712607375e-05,1.8376703824259448e-05,0.013122545122339171,0.020924715137738047,2.1978896310694063e-05,1.4605216653907678e-05,0.00023388657076795844,9.671924244139832e-08,0.04983654366009685,1.521894163278343e-09,0.0021017373435725396,1.3074846629591292e-05,0.0001259837498419708,6.046402631975919e-06,1.0747534105725247e-07,0.0016047957595266612,0.016529382344007262,0.0021075335350730167,0.013926417515961678,2.602666865538164e-09,2.404317889833027e-10,0.024808515526765492,0.00030095542567907304,7.303360215433657e-08,1.556111267303912e-06,3.883147116818397e-06,0.012207021463946676,9.482574701244554e-06,1.1461709800872219e-12,2.706179223119365e-10,0.006161687837241609,4.8305450217006575e-06,3.2400552523746984e-07,0.002718349008833098,1.1201629923547998e-09,1.0520902868542286e-12,4.014364856230724e-09
0.0003242589362266973,0.5303211544095271,3.76,0.0,0.006513294539209946,0.4851746929532075,0.45934779833576844,0.06681101198625698,5.653559110292096e-05,0.10485468367086483,0.4002969248618549,3.903727398873753e-12,0.4748798377285092,7.883915580591216e-08,3.161101712049522e-05,0.47106647280814623,0.0019264663417403564,0.0005905862938075857,5.146690241727279e-05,0.0001886037149022798,0.3913252178580185,5.163124714443456e-05,1.8302228623831745e-05,0.013083111365156446,0.02102440996964159,2.1868982601489447e-05,1.4537891249628313e-05,0.00023193018391208582,9.560091982034407e-08,0.049761901529468223,1.5026143232508449e-09,0.0020729633666139863,1.3013850723359363e-05,0.0001248429921096842,5.988143407073726e-06,1.0603993848113139e-07,0.0015992980678158958,0.016367499790419366,0.002106572329476659,0.013888312599728616,2.598748070927217e-09,2.38396797305081e-10,0.024842864954383845,0.0002995380708841847,7.31009436368982e-08,1.5437372175657095e-06,3.8852634166919354e-06,0.012317963177998562,9.539435528606208e-06,1.137621681165327e-12,2.6829463673666066e-10,0.0062209620201276955,4.849368270695907e-06,3.252933369035062e-07,0.0027320025980975085,1.1257935756073495e-09,1.0380391139624622e-12,4.015797891971583e-09
0.000327248545779499,0.5305007745596877,3.76,0.0,0.006335705057095229,0.48324262182172567,0.46060558735135915,0.06725151947593262,5.618130446218346e-05,0.10462655544526078,0.4017534772828808,3.887953118877678e-12,0.4748565903423886,7.882717786227295e-08,3.1436980604526855e-05,0.47390363445477707,0.001912717701785513,0.0005833327359717883,5.109922632437847e-05,0.00018798725478639568,0.3900541822145164,5.12744016561873e-05,1.8229330111348282e-05,0.013043505899607791,0.021123497593326827,2.1761063374263232e-05,1.4472072816376528e-05,0.00023001059666867164,9.450805430691609e-08,0.0496849443677539,1.4837409287797739e-09,0.002044983416218906,1.2954177867570502e-05,0.00012372522358148792,5.931107935862605e-06,1.0463655638437359e-07,0.001593908789828655,0.01620877010745724,0.00210562486519927,0.013850085787622353,2.5947093336537512e-09,2.363995105326752e-10,0.024876190635467237,0.00029814702156278554,7.316908392362707e-08,1.5315733792825276e-06,3.887415707416299e-06,0.012428104415193559,9.596033648686442e-06,1.129222318192816e-12,2.6601292598759016e-10,0.006280070777764403,4.8678939814924985e-06,3.2656090685224854e-07,0.0027455916084274485,1.1313974859012334e-09,1.0243013847318433e-12,4.0173278077296545e-09
0.0003302381553323007,0.5306785737344056,3.76,0.0,0.006163664071305453,0.4813261797269542,0.4618526173387603,0.06768955101922554,5.5834135254846685e-05,0.10439885038324245,0.4031948381473948,3.872473582771001e-12,0.4748315107847189,7.881692995415501e-08,3.126547295537929e-05,0.47671835555206876,0.001899184977142291,0.0005762340300204603,5.073970726428984e-05,0.00018738861741213572,0.38879157203420944,5.0925239952126485e-05,1.8157956044946944e-05,0.013003740470975363,0.021221989536292764,2.1655073542551682e-05,1.440771040925028e-05,0.00022812663716045625,9.343972984547105e-08,0.04960575704648917,1.4652607350574653e-09,0.0020177678828305875,1.2895783160386815e-05,0.0001226296702748972,5.875253746443543e-06,1.0326409608300259e-07,0.0015886245430435637,0.016053122063454682,0.002104690622828451,0.01381175178680172,2.590555053416828e-09,2.344387001969269e-10,0.024908517951787095,0.00029678148024057184,7.323797540591052e-08,1.5196133154550377e-06,3.889603340163327e-06,0.012537452984198779,9.652372319488174e-06,1.1209683017211844e-12,2.6377152045979936e-10,0.006339016080243991,4.886127228151776e-06,3.2780858078483336e-07,0.002759117608894781,1.1369753720878957e-09,1.010866344482628e-12,4.018950910156819e-09
