Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160)
4.920632126044621e-07,0.3126058349015639,3.76,0.0,0.7302847660893799,0.9993879132554107,0.0006884363173330378,8.255439921735226e-05,8.405485184632027e-05,0.05749505919974087,0.057637861470134284,8.58701460761932e-10,0.0058279709118942554,4.560129913085558e-06,1.75062615359257e-05,7.737990124529757e-05,0.00015890248550361143,1.0250032926442842e-06,3.666080953448773e-05,0.0006820362020445882,0.006818060102557791,2.5468362652816208e-05,1.656300205998609e-05,1.4779444492697573e-05,6.559093255319795e-05,1.4483134943861608e-05,8.765886008789317e-07,1.3636909056975298e-06,1.2814861814091513e-08,3.039233858378622e-07,6.048466770112661e-12,5.233590500774914e-07,8.413158499932681e-07,2.9708272376449974e-07,1.4311413716771468e-10,9.328946686355076e-11,0.00012481657661258296,5.164429519089549e-06,4.943396010222687e-05,3.5400137670236134e-08,1.4206665073064624e-12,4.233479492053246e-11
4.948207166385708e-07,0.3126309803614459,3.76,0.0,0.7298328512908402,0.9993763004666457,0.0007033349869416084,8.321412610631817e-05,8.564861888125217e-05,0.05780094875029122,0.05794673867487178,8.634318556884899e-10,0.005949526472376511,4.586845756121126e-06,1.770833788697127e-05,7.856349945665243e-05,0.00016114466748454767,1.0441736657401194e-06,3.731518098951734e-05,0.000694582508669089,0.006959105612772621,2.592576063395549e-05,1.6962587541449518e-05,1.5164284355591835e-05,6.722832199077691e-05,1.4761320883884224e-05,9.121168067605727e-07,1.4217151086196025e-06,1.3042561371171706e-08,3.162090880321812e-07,6.305394887751569e-12,5.419508564638718e-07,8.755023030037533e-07,3.096571974544683e-07,1.4928368697903833e-10,9.723251061409679e-11,0.0001254760092543321,5.224213894349258e-06,4.954921050658879e-05,3.637709932529784e-08,1.478854280385567e-12,4.336076134986724e-11
4.975782206726796e-07,0.31265625552526766,3.76,0.0,0.7293786067090516,0.9993644874517272,0.0007185097699084137,8.387492807701947e-05,8.726991041726882e-05,0.05810659398233245,0.058255431132923356,8.681660139322142e-10,0.0060732372049108205,4.613594971365944e-06,1.7913133560085252e-05,7.97617370220329e-05,0.00016341709552796419,1.0636778286912616e-06,3.798003428129407e-05,0.0007073366528722475,0.007102640752248617,2.639061989473448e-05,1.737065401595767e-05,1.5558008590509762e-05,6.890272089995488e-05,1.5044456565920469e-05,9.489883149872247e-07,1.4820246467947342e-06,1.3273878075910143e-08,3.289742136883396e-07,6.572416783330274e-12,5.612123944314279e-07,9.109825526019985e-07,3.227236410536472e-07,1.557010226868503e-10,1.0132946456332502e-10,0.00012613573517829502,5.284525764005366e-06,4.9665173550914125e-05,3.737836887604698e-08,1.5393470799331473e-12,4.440879682011202e-11
5.003357247067883e-07,0.31268166255017893,3.76,0.0,0.7289219937261332,0.9993524708694485,0.0007339652848454579,8.453680997540229e-05,8.891919130666056e-05,0.05841199284320365,0.05856393797673323,8.729041881326397e-10,0.006199136921183948,4.640379368304626e-06,1.8120705039460976e-05,8.097484435526943e-05,0.00016572020710929386,1.0835220971897096e-06,3.8655528133152264e-05,0.0007203019098784394,0.0072487044596778755,2.6863058055370817e-05,1.7787363827718113e-05,1.5960798696957448e-05,7.061489756313875e-05,1.5332630175487312e-05,9.872510595138992e-07,1.5447037184710216e-06,1.350886590771487e-08,3.4223690540496356e-07,6.8499029636471325e-12,5.811675546449473e-07,9.478027191005706e-07,3.3630003533351783e-07,1.623755204827098e-10,1.0558593378749439e-10,0.00012679579299916785,5.3453755634553235e-06,4.9781895830318526e-05,3.840452540409058e-08,1.602233672477101e-12,4.547933834190685e-11
5.030932287408971e-07,0.31270720362464766,3.76,0.0,0.7284629731677201,0.9993402473227201,0.0007497062249806032,8.5199777186212e-05,9.059693431881106e-05,0.058717143243142186,0.058872258324590684,8.776466407309193e-10,0.00632725991998676,4.667200826314196e-06,1.833110993306834e-05,8.220305743262552e-05,0.0001680544456671573,1.103712925642945e-06,3.934182351596859e-05,0.0007334816040408121,0.00739733623085912,2.7343194558104852e-05,1.8212882167729167e-05,1.6372839421138446e-05,7.236563498730821e-05,1.5625931545148708e-05,1.026954607007335e-06,1.6098394597152832e-06,1.3747579587681246e-08,3.5601597403995474e-07,7.138236793724691e-12,6.01841051193437e-07,9.860104885825428e-07,3.504049825492299e-07,1.6931689550454033e-10,1.1000771606565312e-10,0.00012745622278676136,5.4067741235525966e-06,4.989942463691169e-05,3.945616250494568e-08,1.667606164084374e-12,4.6572831164757356e-11
5.058507327750058e-07,0.31273288096885726,3.76,0.0,0.7280015052959915,0.999327813357639,0.0007657373593439924,8.58638356395065e-05,9.230362027663865e-05,0.05902204305467614,0.059180391280439865,8.823936443238857e-10,0.006457640993260529,4.694061297185003e-06,1.854440699488667e-05,8.344661793080982e-05,0.00017042026065735061,1.1242569105038857e-06,4.003908367495288e-05,0.0007468791094984553,0.007548576125490285,2.7831150694314393e-05,1.864737711785952e-05,1.6794318804129324e-05,7.415573116394784e-05,1.5924452187640636e-05,1.0681502103194608e-06,1.6775220424908534e-06,1.3990074586705173e-08,3.7033092282393575e-07,7.43781492269975e-12,6.232584487135456e-07,1.0256551638715066e-06,3.650577269521449e-07,1.765352137079952e-10,1.1460080818959522e-10,0.00012811706611733477,5.468732684160792e-06,5.001780798427351e-05,4.0533888702661265e-08,1.7355601240696924e-12,4.768972892587279e-11
5.086082368091146e-07,0.31275869683510765,3.76,0.0,0.7275375498026483,0.9993151654625412,0.0007820635339725951,8.652899181743013e-05,9.403973819544585e-05,0.05932669011200783,0.05948833593368763,8.871454820274055e-10,0.006590315432185539,4.720962807727208e-06,1.87606561475794e-05,8.470577336860697e-05,0.00017281810760636353,1.1451607936843152e-06,4.074747415659973e-05,0.0007604978508399591,0.00770246477400413,2.8327049632000514e-05,1.9091019695431572e-05,1.7225428230475926e-05,7.598599933309102e-05,1.622828532973433e-05,1.1108908636453542e-06,1.747844775880803e-06,1.4236407133617858e-08,3.852019723344849e-07,7.749047723209375e-12,6.4544619036303e-07,1.0667877170911025e-06,3.8027817595053075e-07,1.8404090414541688e-10,1.1937141247077055e-10,0.0001287783661266444,5.5312629081586616e-06,5.013709463249111e-05,4.163832787822943e-08,1.8061947132643552e-12,4.883049380153225e-11
5.113657408432233e-07,0.312784653508219,3.76,0.0,0.7270710658018361,0.9993023000670388,0.0007986896731331322,8.719525276125288e-05,9.580578542422041e-05,0.059631082210388264,0.059796091359009686,8.919024478540083e-10,0.006725319033311117,4.747907462465624e-06,1.8979918505619022e-05,8.598077725222851e-05,0.0001752484481643821,1.1664314660538835e-06,4.146716283579544e-05,0.0007743413037733326,0.007859043384445666,2.8831016443647915e-05,1.954398389830751e-05,1.7666362477202662e-05,7.785726825152745e-05,1.6537525946855852e-05,1.1552313594162613e-06,1.8209042105530065e-06,1.448663422333933e-08,4.006500863618719e-07,8.072359744678664e-12,6.684316266693058e-07,1.109460843860998e-06,3.960869219378585e-07,1.918447716662245e-10,1.243259434499407e-10,0.00012944016756476155,5.594376895910529e-06,5.025733411377491e-05,4.2770119712311305e-08,1.87961281701398e-12,4.99955966610149e-11
5.141232448773321e-07,0.3128107533059385,3.76,0.0,0.7266020118230212,0.9992892135410434,0.0008156207805636358,8.786262607868052e-05,9.760226778942913e-05,0.05993521710548246,0.06010365661615482,8.966648471044226e-10,0.006862688104726145,4.774897446425621e-06,1.9202256398870814e-05,8.727188922448491e-05,0.00017771175015772955,1.1880759710268269e-06,4.219831994307448e-05,0.0007884129958022503,0.008018353749390134,2.9343178134463187e-05,2.0006446750477288e-05,1.8117319763226046e-05,7.977038246522468e-05,1.6852270798480384e-05,1.2012283469796943e-06,1.8968002465662454e-06,1.474081362504769e-08,4.166969986981075e-07,8.408190180927403e-12,6.922430452787874e-07,1.1537290191775197e-06,4.125052648086937e-07,1.9995801005302967e-10,1.2947103481552921e-10,0.00013010251685271706,5.658087200217149e-06,5.037857675867204e-05,4.392992014282509e-08,1.955921183080396e-12,5.118551722313024e-11
5.168807489114408e-07,0.3128369985793497,3.76,0.0,0.7261303458038172,0.9992759021937699,0.0008328619407339059,8.853111995144095e-05,9.942969974134822e-05,0.06023909251272555,0.06041103074974741,9.014329967690497e-10,0.007002459472269039,4.801935028013036e-06,1.9427733396643825e-05,8.857937521788468e-05,0.0001802084876406961,1.210101508238595e-06,4.294111809201955e-05,0.0008027165069085828,0.008180438252900189,2.986366367099461e-05,2.047858834814711e-05,1.8578501799163566e-05,8.172620258601559e-05,1.7172618464320444e-05,1.2489403931200257e-06,1.9756362446193936e-06,1.499900389036102e-08,4.333652408822632e-07,8.756993352524302e-12,7.169097016334124e-07,1.1996485550284435e-06,4.2955523518272625e-07,2.0839221560826164e-10,1.3481354653677323e-10,0.00013076546214102868,5.722406841762483e-06,5.0500873722896375e-05,4.5118401837967716e-08,2.0352305646294003e-12,5.240074421538878e-11
5.196382529455496e-07,0.31286339171328664,3.76,0.0,0.7256560250827625,0.9992623622727256,0.0008504183201251219,8.920074314315212e-05,0.00010128860450297361,0.06054270610666951,0.060718212789088066,9.062072259441184e-10,0.0071446704857761065,4.829022561990973e-06,1.9656414332218047e-05,8.990350761176849e-05,0.00018273914094670799,1.2325154373146349e-06,4.369573230679849e-05,0.0008172554702411727,0.00834533987752076,3.0392604010136503e-05,2.09605919063266e-05,1.905011383752784e-05,8.37256055726029e-05,1.74986693813274e-05,1.2984280444745104e-06,2.057519140848639e-06,1.526126436152875e-08,4.5067817093620174e-07,9.119239204329357e-12,7.424618506014329e-07,1.2472776597927833e-06,4.4725961835805336e-07,2.1715940120658475e-10,1.4036057221794492e-10,0.0001314290533701732,5.787349325072377e-06,5.0624277014794555e-05,4.63362546852657e-08,2.117655868492887e-12,5.364177553585001e-11
5.223957569796583e-07,0.31288993512674745,3.76,0.0,0.7251790063920519,0.9992485899626821,0.0008682951685288771,8.987150500747755e-05,0.00010317951422155536,0.06084605552032046,0.06102520174795264,9.109878762641457e-10,0.007289359025367183,4.8561624925566e-06,1.9888365327856562e-05,9.124456539358926e-05,0.00018530419673878256,1.2553252817336192e-06,4.4462340049831306e-05,0.0008320335728108009,0.008513102211310228,3.09301321285216e-05,2.1452643805912692e-05,1.953236472329582e-05,8.576948501593254e-05,1.783052588152626e-05,1.3497538919011746e-06,2.1425595652806968e-06,1.5527655179629067e-08,4.6866000312608475e-07,9.495413818676932e-12,7.689307790902885e-07,1.296676499477764e-06,4.656419790154071e-07,2.2627201082890244e-10,1.461194466800784e-10,0.0001320933423330634,5.8529286550015795e-06,5.0748839523468365e-05,4.7584186297277017e-08,2.2033163089009826e-12,5.490911841768447e-11
5.251532610137671e-07,0.31291663127331415,3.76,0.0,0.7246992458502226,0.9992345813846312,0.0008864978203659,9.054341549657537e-05,0.0001051029701228016,0.06114913834446648,0.06133199662438934,9.157753023454625e-10,0.007436563507767315,4.883357356520965e-06,2.0123653820311663e-05,9.260283432445282e-05,0.00018790414805921706,1.2785387327874698e-06,4.5241121249580034e-05,0.0008470545561912906,0.008683769454906166,3.147638305230451e-05,2.195493364126776e-05,2.0025466944841533e-05,8.785875142898717e-05,1.8168292230704424e-05,1.4029826368565551e-06,2.230871964053032e-06,1.579823729276875e-08,4.873358387862986e-07,9.886019944664684e-12,7.963488396700828e-07,1.347907260846574e-06,4.847266866956153e-07,2.3574293459427654e-10,1.520977537768062e-10,0.00013275838273959392,5.9191593537660924e-06,5.0874615047574056e-05,4.8862922534592093e-08,2.2923355668870454e-12,5.620328959648964e-11
5.279107650478758e-07,0.31294348264157335,3.76,0.0,0.7242166989547963,0.9992203325947213,0.0009050316960247324,9.121648516984678e-05,0.00010705952266779639,0.061451952126995744,0.0616385964005143,9.205698722445407e-10,0.00758632289266324,4.910609786595152e-06,2.0362348586834178e-05,9.397860710903618e-05,0.0001905394943784532,1.3021636536405684e-06,4.6032258328453886e-05,0.000862322217226692,0.00885738642862403,3.203149388733937e-05,2.246765426828897e-05,2.052963668522074e-05,8.999433254105182e-05,1.851207466797526e-05,1.458181159842875e-06,2.3225747255152575e-06,1.6073072464281768e-08,5.067316982437506e-07,1.029157754402599e-11,8.247494852369502e-07,1.4010342164918888e-06,5.045389420731938e-07,2.4558552430664015e-10,1.5830333445108243e-10,0.00013342423028332118,5.986056478538333e-06,5.100165832482013e-05,5.017320804681135e-08,2.384841955576012e-12,5.752481548039857e-11
5.306682690819846e-07,0.3129704917555401,3.76,0.0,0.7237313205748782,0.9992058395831781,0.0009239023032206332,9.189072520299015e-05,0.00010904973171267892,0.06175449437220488,0.06194500004230526,9.253719679350093e-10,0.007738676689093298,4.937922514785956e-06,2.060451977169516e-05,9.537218357000462e-05,0.00019321074164306147,1.3262080834906024e-06,4.6835936230821765e-05,0.000877840408744474,0.00903399857958705,3.2595603849754754e-05,2.2991001852965746e-05,2.1045093873794554e-05,9.217717359650313e-05,1.8861981446238242e-05,1.5154185909858549e-06,2.4177903103291114e-06,1.6352223280922843e-08,5.268745538818624e-07,1.0712624354076666e-11,8.541673047463452e-07,1.4561237919116306e-06,5.251048040495845e-07,2.5581360953375135e-10,1.6474429503974613e-10,0.00013409094271034518,6.053635639623186e-06,5.113002506218528e-05,5.151580683220513e-08,2.480968591574486e-12,5.887423232301807e-11
5.334257731160933e-07,0.31299766117508365,3.76,0.0,0.7232430649437138,0.9991910982732057,0.0009431152383749856,9.256614739736781e-05,0.00011107416667112936,0.06205676254009766,0.06225120649939371,9.301819857975001e-10,0.007893664961869395,4.965298375904532e-06,2.0850238913229415e-05,9.678387082705115e-05,0.00019591840232278468,1.3506802418335514e-06,4.7652342451123296e-05,0.0008936130402746562,0.009213651988885367,3.316885429692887e-05,2.3525175920421415e-05,2.157206223817863e-05,9.440823765817392e-05,1.921812287355779e-05,1.574766382806035e-06,2.5166453856876836e-06,1.6635753161051845e-08,5.477923643849912e-07,1.1149716468239975e-11,8.846380600470687e-07,1.5132446346448886e-06,5.464512176902002e-07,2.6644151423642197e-10,1.7142901583306003e-10,0.0001347585798904617,6.1219130192335e-06,5.1259771966879416e-05,5.289150281679429e-08,2.5808535726891016e-12,6.025208639923619e-11
5.361832771502021e-07,0.3130249934963572,3.76,0.0,0.7227518856512077,0.9991761045198719,0.000962676188015476,9.324276418969133e-05,0.0001131334066797096,0.0623587540456736,0.06255721470485538,9.350003371241958e-10,0.008051328338029485,4.992740311191482e-06,2.109957897141027e-05,9.821398348068594e-05,0.0001986629954565781,1.3755885328353692e-06,4.848166706207014e-05,0.0009096440787747988,0.009396393378762547,3.37513887588675e-05,2.407037940443503e-05,2.2110769356503632e-05,9.66885059153445e-05,1.9580611355483428e-05,1.6362983852481767e-06,2.6192709637780064e-06,1.6923726362804803e-08,5.695141102054859e-07,1.1603428934667478e-11,9.161987238476359e-07,1.5724676855274554e-06,5.686060430300776e-07,2.774840739666641e-10,1.7836615989654163e-10,0.0001354272038906565,6.190905390884255e-06,5.139095677807087e-05,5.430110045362079e-08,2.684640162208147e-12,6.165893418393886e-11
5.389407811843108e-07,0.31305249135222857,3.76,0.0,0.722257735636403,0.999160854108972,0.000982590930197327,9.392058866203289e-05,0.0001152280407661059,0.06266046625820668,0.06286302357499902,9.398274486442713e-10,0.00821170801331904,5.020251372061926e-06,2.135261435596536e-05,9.96628438009071e-05,0.00020144504669758443,1.4009415498129613e-06,4.9324102742927505e-05,0.0009259375493607652,0.009582270119827343,3.4343352969987826e-05,2.4626818697438427e-05,2.26614467099718e-05,9.901897799641273e-05,1.9949561438334793e-05,1.7000909230350507e-06,2.725802544614533e-06,1.7216207992247187e-08,5.920698302970946e-07,1.2074356373487213e-11,9.488875188473915e-07,1.6338662521279658e-06,5.915980847736155e-07,2.8895665365402416e-10,1.8556468216259275e-10,0.0001360968790510161,6.2606301394251055e-06,5.152363829940354e-05,5.5745425343013245e-08,2.792476979990313e-12,6.30953425336727e-11
5.416982852184196e-07,0.3130801574127137,3.76,0.0,0.7217605671799243,0.9991453427558755,0.0010028653359458618,9.459963455216948e-05,0.0001173586680203224,0.06296189650051383,0.0631686320091537,9.446637630646036e-10,0.00837484575869985,5.0478347239742345e-06,2.1609420955043012e-05,0.00010113078192088695,0.00020426508835697532,1.4267480798271396e-06,5.017984480786691e-05,0.0009424975360431668,0.009771330238288585,3.494489490131045e-05,2.5194703700983643e-05,2.322432973569356e-05,0.00010140067228629384,2.0325089853475134e-05,1.766222875413707e-06,2.8363802633746373e-06,1.7513264011504793e-08,6.154906601600208e-07,1.2563113613224916e-11,9.82743958065613e-07,1.697516084427201e-06,6.154571229145481e-07,3.008751660000212e-10,1.9303383879962393e-10,0.0001367676720631288,6.33110528173173e-06,5.1657876432329214e-05,5.722532487468715e-08,2.9045182006134804e-12,6.456188887129377e-11
5.444557892525283e-07,0.3131079943854132,3.76,0.0,0.7212603318963858,0.9991295661043545,0.001023505370720679,9.527991626426728e-05,0.00011952589776887385,0.06326304204821334,0.06347403888945445,9.495097396250717e-10,0.008540783926884368,5.075493650426208e-06,2.187007616443916e-05,0.00010261813603581271,0.0002071236594465929,1.4530171083902526e-06,5.104909123437911e-05,0.000959328182469386,0.009963622423210888,3.555616479306222e-05,2.5774247876674628e-05,2.3799657879787248e-05,0.00010383462624860124,2.0707315562598184e-05,1.8347757583641347e-06,2.951149042370847e-06,1.7814961246867586e-08,6.398088712445522e-07,1.3070336346958407e-11,1.017808886402662e-06,1.7634954528047441e-06,6.402139443030057e-07,3.1325609050128093e-10,2.0078319686656755e-10,0.00013743965205105556,6.4023494880769526e-06,5.179373221027964e-05,5.874166889255773e-08,3.020923758845962e-12,6.605916137364197e-11
