Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81)
8.041367347248444e-14,0.2975368060407213,3.76,0.0,0.6332039190778451,0.9999999999662643,2.8351606710663027e-24,4.5543750863607984e-17,1.10355324086817e-18,2.075806713724775e-08,2.0758067166357e-08,8.66244434648721e-19,2.62531429682669e-17,2.624056443780447e-17,6.717660471666675e-23,2.67933230834707e-26,3.373520074229137e-11,1.0550417764254577e-19,1.333383931139643e-11,3.743461414122463e-15,3.0837184579463393e-15,2.0398986820654385e-11,2.002391759999468e-18,3.969927807944659e-19,1.6770084775642397e-23,1.1394538329370926e-15,1.6196676303047464e-28,6.611792976401874e-31,1.4366747893439378e-19,1.4632767323580186e-26,1.5719690650386694e-40,3.994371775497126e-20,5.558156696294682e-28,1.2990244966070516e-34,1.7673269248670386e-39,1.3544025555841106e-42,1.0862734193661568e-10,6.480996276679843e-19,1.0862730239689758e-10,7.181171979868568e-27,3.0334554532993815e-35,2.267970218753084e-29,5.75292538672819e-18,4.045510062670225e-37
1.0721823153333868e-13,0.2975368064244519,3.76,0.0,0.633203912111035,0.9999999999550191,5.932754219021437e-24,7.745798513513483e-17,1.8771441935216674e-18,2.767742276012116e-08,2.7677422809628292e-08,1.473169289813426e-18,4.4653542710708254e-17,4.462830998435033e-17,1.405558706873463e-22,5.608344208537189e-26,4.49802678132802e-11,1.7943496973656754e-19,1.77778998284416e-11,6.124543943508397e-15,5.244512172429284e-15,2.7198087469746307e-11,3.4055505152532894e-18,6.751808938431549e-19,3.508860286549552e-23,1.519268865235823e-15,3.388857583091292e-28,1.3834554805783691e-30,2.443327870584036e-19,3.0616221518469684e-26,3.92797608238398e-40,6.793247164422002e-20,1.162940597416744e-27,3.246222057260856e-34,4.787140530751042e-39,3.946378869647513e-42,1.4483645315110925e-10,1.1022476947485793e-18,1.4483638590441115e-10,1.5704181511662095e-26,7.579584759770808e-35,4.9596917544848863e-29,9.784219113719785e-18,1.0490196029877242e-36
1.3402278959419292e-13,0.2975368068081825,3.76,0.0,0.633203905144225,0.9999999999437739,1.080155538414131e-23,1.1833828891994764e-16,2.868304380216399e-18,3.459677830227543e-08,3.459677837791103e-08,2.2505359286621954e-18,6.822650133598453e-17,6.818194645854433e-17,2.55876484283898e-22,1.021400517079225e-25,5.6225334915105805e-11,2.7413608394142912e-19,2.2221664260956904e-11,9.112815239338999e-15,8.012296243527255e-15,3.3996887169320703e-11,5.202921979253433e-18,1.0315240814391815e-18,6.387741608800137e-23,1.899082497502324e-15,6.169232462207577e-28,2.5186153136950108e-30,3.732728326657977e-19,5.573487925653373e-26,8.333744522965731e-40,1.0378338633212665e-19,2.1170672902422045e-27,6.887705325697851e-34,1.0754017359640565e-38,9.582162669792447e-42,1.8104556271303382e-10,1.6839853775163279e-18,1.8104545997528392e-10,2.94627363456613e-26,1.6080496845845036e-34,9.30485196553406e-29,1.4948075688298624e-17,2.2936317109938782e-36
1.876319057159014e-13,0.2975368075756439,3.76,0.0,0.6332038912106052,0.9999999999212833,2.852796502108506e-23,2.2756028653374295e-16,5.51766506008397e-18,4.843548913935644e-08,4.843548928480048e-08,4.327103585103799e-18,1.3122381151606643e-16,1.311113435192132e-16,6.755885884158519e-22,2.6998460001541407e-25,7.871546921310462e-11,5.27153940828984e-19,3.110828639979842e-11,1.6948858453730904e-14,1.540676666860379e-14,4.759356489551531e-11,1.0005080347014388e-17,1.983585278436952e-18,1.6865489465299983e-22,2.6587061459804733e-15,1.6288197518344823e-27,6.650515680053045e-30,7.177348416374258e-19,1.471508793002092e-25,3.0533622874089465e-39,1.9956248866422038e-19,5.5895234705719504e-27,2.523585702895021e-33,4.170095551848819e-38,4.957436130849917e-41,2.534637767753717e-10,3.238243971068105e-18,2.5346357921436717e-10,8.061232935874898e-26,5.890893900688856e-34,2.545816754770869e-28,2.874461796384314e-17,8.822024725096158e-36
2.9485013795931837e-13,0.2975368091105668,3.76,0.0,0.6332038633433663,0.9999999998763023,1.103899551168584e-22,5.551779282613278e-16,1.3472027853421075e-17,7.611290983065765e-08,7.611291018549424e-08,1.0553686329048923e-17,3.2028642619733025e-16,3.1987132625324214e-16,2.6123868891692136e-21,1.0466868734471466e-24,1.2369573818361595e-10,1.28609579449599e-18,4.88779266721641e-11,4.0012282354222885e-14,3.75847196039419e-14,7.478325665771743e-11,2.440960644592724e-17,4.839352776995323e-18,6.521588877690321e-22,4.1779428991946e-15,6.29802847915094e-27,2.572204064756271e-29,1.7507637182833434e-18,5.689591707556738e-25,1.9365619802236886e-38,4.8682327093412375e-19,2.161237669026417e-26,1.600316188081409e-32,2.6818340600892748e-37,5.358629177265369e-40,3.9830018477783227e-10,7.900333432453556e-18,3.9829970278905897e-10,3.20124710470274e-25,3.735066576335143e-33,1.010920747685296e-27,7.01281534270631e-17,5.822861236084492e-35
4.0206837020273533e-13,0.2975368106454902,3.76,0.0,0.6332038354761286,0.9999999998313213,2.7411312025849783e-22,1.028485471335951e-15,2.4975450694592807e-17,1.0379032921035245e-07,1.0379032986769443e-07,1.9545716830932164e-17,5.935802143527693e-16,5.925713598881617e-16,6.48327877449391e-21,2.602982769585057e-24,1.6867600765313598e-10,2.3825356929654295e-18,6.664275844623136e-11,7.293770245626945e-14,6.962163800677073e-14,1.0196805991554506e-10,4.522003186767992e-17,8.965074079616274e-18,1.6184900798190962e-21,5.697170787095098e-15,1.5629428482812675e-26,6.384673932342514e-29,3.242851435965684e-18,1.4119154843992663e-24,6.309321458381909e-38,9.017734640067957e-19,5.36337113434448e-26,5.213326430761775e-32,8.849838191401259e-37,2.2367734113570884e-39,5.431365659276088e-10,1.4635633135254057e-17,5.431356730275109e-10,8.014229326476672e-25,1.2166259567104238e-32,2.5306894636418862e-27,1.2991476253482023e-16,1.919841392362241e-34
6.165048346895693e-13,0.2975368137153386,3.76,0.0,0.6332037797416561,0.9999999997413592,9.969243241475307e-22,2.4120376799520744e-15,5.866495038071454e-17,1.5914516403611915e-07,1.5914516557771612e-07,4.5812192660488246e-17,1.3932964796260563e-15,1.3897133708928425e-15,2.3547217614278567e-20,9.501226633603325e-24,2.5863654808296197e-10,5.587603980722599e-18,1.0215800814478639e-10,1.683536691452238e-13,1.63252054884686e-13,1.563230099544651e-10,1.0605366742593806e-16,2.1025250311020634e-17,5.878324423981214e-21,8.735638989821508e-15,5.67599819551073e-26,2.319890294219562e-28,7.602723289527617e-18,5.127220453724718e-24,3.6130775912439083e-37,2.114448720987935e-18,1.947733328858714e-25,2.9844759543918466e-31,5.058632087405238e-36,2.058152214428143e-38,8.32809247693415e-10,3.432398556299036e-17,8.328071536351981e-10,2.9291122424880287e-24,6.96299342794064e-32,9.248265837621969e-27,3.0468053845390003e-16,1.1103821794000906e-33
1e-12,0.29753681985504116,3.76,0.0,0.633203680066918,0.999999999580472,4.412174110005894e-21,6.338920003996014e-15,1.546355324610926e-16,2.581409611309153e-07,2.581409651821712e-07,1.2025990941550692e-16,3.667741361573693e-15,3.652193958564356e-15,1.0392535936418464e-19,4.2363266459448047e-23,4.195207216875387e-10,1.468443793555478e-17,1.6562510396546786e-10,4.372171168803489e-13,4.2889674642811523e-13,2.5348194067029945e-10,2.787237041627937e-16,5.5255431745869855e-17,2.594374193473558e-20,1.4169843112466009e-14,2.504546043385289e-25,1.0247728575510948e-27,1.9967545725170854e-17,2.2621234391796374e-23,2.7982760325542346e-36,5.55473124286889e-18,8.594111206543333e-25,2.3097272164810786e-30,3.8309071797590805e-35,2.9048729195883957e-37,1.3508555409624304e-09,9.020475051782599e-17,1.3508500377047739e-09,1.2963403136305282e-23,5.385826972917737e-31,4.091936262163113e-26,8.007121929602018e-16,8.636754634081733e-33
1.0453777636632371e-12,0.29753681985504116,3.76,0.0,0.633203668272724,0.9999999995614348,4.996436024462964e-21,6.926855745356556e-15,1.6902308923862002e-16,2.6985481795349234e-07,2.6985482238049156e-07,1.3140074747364728e-16,4.00852114807347e-15,3.990933350861864e-15,1.1766803160057427e-19,4.7993735295823996e-23,4.3855763486836444e-10,1.6046423402070808e-17,1.731309001198555e-10,4.773671660190601e-13,4.686637658290479e-13,2.6497431485708196e-10,3.0457643427421835e-16,6.038041350010514e-17,2.9374426806571857e-20,1.481287644473805e-14,2.835700705306624e-25,1.1603439073065432e-27,2.1818301042807625e-17,2.561206517003913e-23,3.248199408759199e-36,6.06972699370192e-18,9.730416808440297e-25,2.6810290459990676e-30,4.443200851167033e-35,3.4254719711000338e-37,1.4121542890956186e-09,9.857126455016051e-17,1.4121482754101325e-09,1.4679405209998038e-23,6.251509894959693e-31,4.6335256352807576e-26,8.749784618650975e-16,1.0026701855801439e-32
1.474250692636905e-12,0.29753682599475134,3.76,0.0,0.6332035568038089,0.9999999993815104,1.3693790379625153e-20,1.3771922040360969e-14,3.3701529091569945e-16,3.80564450892338e-07,3.8056445969382384e-07,2.6096593932371085e-16,7.98247015068566e-15,7.934697979251853e-15,3.217900811139873e-19,1.3229798443569598e-22,6.184787295054057e-10,3.190341443406555e-17,2.4402704525484504e-10,9.438524386933466e-13,9.315109599112485e-13,3.7354753314656504e-10,6.055793470976336e-16,1.2004857617788853e-16,8.033065360216102e-20,2.0890847292465285e-14,7.753566787521207e-25,3.1754059515533755e-27,4.335250708846128e-17,7.00232859018962e-23,1.1820588211698999e-35,1.2063369585489595e-17,2.6604782036887563e-24,9.752393121355223e-30,1.637909024351153e-34,1.6004501748873835e-36,1.9914989009975795e-09,1.959788641932109e-16,1.9914869446360513e-09,4.0166452151004085e-23,2.2731322430852285e-30,1.2676105722230854e-25,1.7396276360273695e-15,3.651249862933647e-32
1.903123621610573e-12,0.2975368321344693,3.76,0.0,0.6332034453349108,0.9999999992015861,2.889729006214928e-20,2.2947213310134275e-14,5.630990789284466e-16,4.912740628528973e-07,4.912740775178254e-07,4.343729237467179e-16,1.3321186862898566e-14,1.3220972262635535e-14,6.776669849692966e-19,2.80684362915801e-22,7.983998319255487e-10,5.315854084920893e-17,3.1484653029875484e-10,1.5676672570528008e-12,1.5516578337189211e-12,4.820427199195783e-10,1.0090721542707354e-15,2.0002986659841136e-16,1.6916980345786268e-19,2.6970013118754617e-14,1.6325921679426938e-24,6.691499006938176e-27,7.219270943014447e-17,1.4742696288329423e-22,3.070982022201654e-35,2.009326068138841e-17,5.601743973846746e-24,2.532674074698206e-29,4.320320280327528e-34,5.007163285087952e-36,2.5708430834020316e-09,3.2654655996018356e-16,2.570823161336984e-09,8.459492827097041e-23,5.9011004728255485e-30,2.6692881786707956e-25,2.8986261199407635e-15,9.486397107228095e-32
2.331996550584241e-12,0.2975368382741949,3.76,0.0,0.6332033338660297,0.9999999990216616,5.2489399091864566e-20,3.4452714631123584e-14,8.4774708394065e-16,6.01983653835337e-07,6.019836758525365e-07,6.514829346259698e-16,2.0030916088632918e-14,1.9849725288390938e-14,1.2284429659222544e-18,5.125212437254567e-22,9.783209420580682e-10,7.981178630598543e-17,3.8558944449710797e-10,2.3486653972397077e-12,2.3289647985525973e-12,5.904599317678433e-10,1.5150652883014748e-15,3.0032449670923113e-16,3.0666160937023386e-19,3.305085044316284e-14,2.9590373812684604e-24,1.2137765961149113e-26,1.0832590038320277e-16,2.6718238871244723e-22,6.607763607657228e-35,3.015722421825582e-17,1.0152738151162533e-23,5.447389732602717e-29,9.416555538518348e-34,1.2566884409198602e-35,3.15018683631012e-09,4.902742494214324e-16,3.1501569255281772e-09,1.5333767585951346e-22,1.268779514309537e-29,4.837620265581894e-25,4.351973058184529e-15,2.0408106378818702e-31
3.1897424085315767e-12,0.2975368505536688,3.76,0.0,0.633203110928318,0.9999999986618123,1.3189834123081684e-19,6.445430568200144e-14,1.5944861317316521e-15,8.234027728663516e-07,8.234028140541221e-07,1.2163001556545728e-15,3.758654056451899e-14,3.713456079353989e-14,3.074631672202087e-18,1.3011745883890571e-21,1.3381631851984606e-09,1.4931260521116032e-16,5.268458902198051e-10,4.381671227410762e-12,4.3545431513966835e-12,8.0706063982722e-10,2.8345915730493914e-15,5.618546803526012e-16,7.675264170253769e-19,4.521930356029522e-14,7.40388430463889e-24,3.0417590998270507e-26,2.024231642861027e-16,6.683938406284654e-22,2.1705364784831516e-34,5.637932654109214e-17,2.5401886375873226e-23,1.7879571145341893e-28,3.156213145622905e-33,5.320136005046066e-35,4.308873053638952e-09,9.172094229477885e-16,4.30881709642358e-09,3.836523784507635e-22,4.161423177594376e-29,1.2100118204962726e-24,8.141710841773162e-15,6.699404825251662e-31
4.047488266478913e-12,0.2975368628331735,3.76,0.0,0.6332028879906744,0.9999999983019627,2.672713263148266e-19,1.0377660449335975e-13,2.581016515057874e-15,1.0448218079864524e-06,1.0448218742986597e-06,1.954312694697072e-15,6.069934121707683e-14,5.97889733056966e-14,6.206311780210688e-18,2.6625691788205045e-21,1.6980054583607169e-09,2.404058071885096e-16,6.6779709540219e-10,7.041701704883291e-12,7.007130899261258e-12,1.0233501095085262e-09,4.5642423811385375e-15,9.046410800225333e-16,1.5492794486125124e-18,5.740001961673856e-14,1.4940885891817225e-23,6.14747692239528e-26,3.2554038603711143e-16,1.3485455696147862e-21,5.395282945342584e-34,9.071229399910024e-17,5.125734882458825e-23,4.441070618631177e-28,7.952462581287178e-33,1.5923697793964572e-34,5.467557552987924e-09,1.4767839756766083e-15,5.467467457414026e-09,7.740950576650541e-22,1.0329746244742897e-28,2.440735930620828e-24,1.3108837786690246e-14,1.6640781589075094e-30
4.9052341244262485e-12,0.29753687511270865,3.76,0.0,0.6332026650530985,0.9999999979421128,4.750039810151541e-19,1.5241951909493429e-13,3.811315973713041e-15,1.2662407591967291e-06,1.2662408565862038e-06,2.8643641043007643e-15,8.942186767479259e-14,8.781272146749097e-14,1.0987678612303569e-17,4.777974851502504e-21,2.0578477609502083e-09,3.5309133301430373e-16,8.084438089465313e-10,1.0327529387088711e-11,1.0285556413623806e-11,1.2393288161389653e-09,6.70410579834618e-15,1.3286857830346922e-15,2.7428245523860257e-18,6.959700522493166e-14,2.6443891869634902e-23,1.0896884560793635e-25,4.77568460392831e-16,2.3863263283616808e-21,1.1356462472657462e-33,1.331378683541218e-16,9.071471381079927e-23,9.341147779949556e-28,1.6880520234712568e-32,3.913143535644685e-34,6.626240334360443e-09,2.1689975269559995e-15,6.626108008592431e-09,1.3698329989146236e-21,2.171328400764843e-28,4.3178507753481865e-24,1.9253350967906863e-14,3.50002652861251e-30
6.62072584032092e-12,0.2975368996718702,3.76,0.0,0.6332022191781496,0.9999999972224122,1.1735859147777205e-18,2.7766685570960607e-13,7.018646278559328e-15,1.7090784098918283e-06,1.70907858729037e-06,5.19614592565914e-15,1.6389979753105383e-13,1.599672957867076e-13,2.6916787337724792e-17,1.2055042538623467e-20,2.7775324521069113e-09,6.432391670961751e-16,1.0888266603017738e-09,1.877182104625995e-11,1.8715381769434517e-11,1.6703557839548684e-09,1.2214807590494e-14,2.4205583864937684e-15,6.7190232294015106e-18,9.405530738840497e-14,6.473983580532384e-23,2.676728896408407e-25,8.679352273993958e-16,5.8396071550032195e-21,3.7697009077072084e-33,2.421961558281739e-16,2.220545615871048e-22,3.0947751023552095e-27,5.644515707302163e-32,1.7844563887290704e-33,8.94360074318605e-09,3.951340399752837e-15,8.943359681855803e-09,3.352177987179818e-21,7.18192963980525e-28,1.0559396676236358e-23,3.507452692661124e-14,1.1593759404584669e-29
8.336217556215591e-12,0.29753692423115313,3.76,0.0,0.633201773303471,0.9999999965027101,2.3600710885027273e-18,4.401956232190443e-13,1.124714916555919e-14,2.151915724959768e-06,2.15191600616687e-06,8.202840840074996e-15,2.6142536566966607e-13,2.5359642586110886e-13,5.3682734533795523e-17,2.4728609149715543e-20,3.497217254087537e-09,1.0197556945747436e-15,1.3680002082903526e-09,2.970508999889552e-11,2.96349932087145e-11,2.1001452107411786e-09,1.9367364400932628e-14,3.837488851030392e-15,1.3400114659404806e-17,1.186250717049452e-13,1.2903900687185124e-22,5.352728366195825e-25,1.3726848183464106e-15,1.1634299638794796e-20,9.456604734650862e-33,3.834136610687269e-16,4.425300830655397e-22,7.74977126177646e-27,1.4193350305124306e-31,5.5915130847698674e-33,1.1260954280138435e-08,6.264235379103665e-15,1.1260572116912254e-08,6.678578949117264e-21,1.7957573924169453e-27,2.1023744829106662e-23,5.5605218598157926e-14,2.902713160732632e-29
1e-11,0.2975369487905567,3.76,0.0,0.6332013408688443,0.9999999958047003,4.105029207461994e-18,6.334374433453022e-13,1.6352377655628835e-14,2.5814044793818236e-06,2.5814048839953747e-06,1.1755443919926491e-14,3.784064109778107e-13,3.649149562861489e-13,9.264346534755433e-17,4.380833519008725e-20,4.1952090320449076e-09,1.4674255435178144e-15,1.6376089716529263e-09,4.267752551377327e-11,4.259535813722051e-11,2.515800980503221e-09,2.7873307620271797e-14,5.522233249062122e-15,2.3124907046209602e-17,1.4258958693211223e-13,2.225639988476872e-22,9.261067046248263e-25,1.970699655543372e-15,2.00579081230211e-20,1.9526569407650382e-32,5.509628915571205e-16,7.631501750414528e-22,1.5975827770394414e-26,2.9330187859286674e-31,1.3685770844022483e-32,1.3508450338643771e-08,9.014216190511782e-15,1.3507900409693207e-08,1.1514057520295405e-20,3.696689269005339e-27,3.622257643808798e-23,8.00157643414357e-14,5.982743659689453e-29
1.0051709272110263e-11,0.2975369487905567,3.76,0.0,0.6332013274290625,0.9999999957830067,4.169998743155214e-18,6.400051342405094e-13,1.6527193418173854e-14,2.594752704408509e-06,2.5947531132159483e-06,1.1875812678324483e-14,3.823994720442521e-13,3.686982662520611e-13,9.408762547410724e-17,4.452577379351935e-20,4.216902162359277e-09,1.4826405056772859e-15,1.6459701525670106e-09,4.311797875318475e-11,4.303545905157547e-11,2.528700729858418e-09,2.8162427890065627e-14,5.579493445478099e-15,2.3485372418572858e-17,1.4333683060960404e-13,2.2602958222548875e-22,9.406149810406346e-25,1.9909887761115625e-15,2.0369965896974563e-20,1.9928802194988406e-32,5.566514229628034e-16,7.750296888369817e-22,1.6304161627666486e-26,2.9934764056634157e-31,1.4029057813689176e-32,1.3578300945240042e-08,9.107679826035297e-15,1.357774531445535e-08,1.1693190289752326e-20,3.772514311238323e-27,3.6785417154504675e-23,8.084540604351972e-14,6.105669229048061e-29
1.1767200988004934e-11,0.2975369733500807,3.76,0.0,0.6332008815549236,0.999999995063302,6.7429043994262665e-18,8.770947017077471e-13,2.288901854038831e-14,3.037589348245906e-06,3.0375899084378497e-06,1.6206545374001456e-14,5.272211755815664e-13,5.052709728957107e-13,1.5093117350542623e-16,7.331840046989473e-20,4.936587172411634e-09,2.0318931899275587e-15,1.922742160972503e-09,5.900117496867148e-11,5.890789082312827e-11,2.9560259614475764e-09,3.860063751549259e-14,7.646588436603655e-15,3.7673411851180683e-17,1.6822096176660396e-13,3.6237988519852427e-22,1.512824253683035e-24,2.7220241221010968e-15,3.264309327342637e-20,3.733694790578373e-32,7.617712538438542e-16,1.2423535942414312e-21,3.049516014279683e-26,5.610182438050472e-31,3.0420166060566386e-32,1.589564073851333e-08,1.2481671100785038e-14,1.5894879275178352e-08,1.8738389870519313e-20,7.046033581747111e-27,5.891045447010296e-23,1.1079506931106815e-13,1.1417848982143185e-28
1.519818441979428e-11,0.2975370224694876,3.76,0.0,0.6331999898074528,0.9999999936238883,1.476342007225836e-17,1.4631112534928323e-12,3.897840188771565e-14,3.923261629117471e-06,3.923262563401107e-06,2.6807928818550988e-14,8.899952332164053e-13,8.428216005415833e-13,3.2514356066012634e-16,1.6635373246180779e-19,6.375957479920705e-09,3.3895005277957852e-15,2.472714885494256e-09,9.814145024505393e-11,9.803329923778248e-11,3.8069999893693335e-09,6.440897984256479e-14,1.2756114814666932e-14,8.115449567730322e-17,2.1862711762642632e-13,7.797717548286549e-22,3.2764613552896735e-24,4.519025341220043e-15,7.017305514778271e-20,1.0437753483667196e-31,1.2671081618532574e-15,2.672314374948012e-21,8.494120318415257e-26,1.5696440689687586e-30,1.1020801516959633e-31,2.0530299709665133e-08,2.082128354662735e-14,2.0529029488941415e-08,4.028156178543294e-20,1.9564762331705852e-26,1.2646923248195333e-22,1.8482274325291262e-13,3.178975049990241e-28
