Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452)
1.6080415430198938e-06,0.5127458824660923,3.76,0.0,0.8163200793820141,0.9999999735770143,3.853144589110658e-10,7.761051285888381e-11,3.885016054665526e-11,2.741709507362535e-05,2.741709537286319e-05,8.385004519522614e-19,2.336999491925998e-09,1.0970772502395199e-14,5.912799757997004e-14,3.921181075583633e-13,2.597031674249501e-08,5.1993814101338264e-12,1.4711428298958076e-09,5.672338438837787e-10,1.4696711485963172e-08,8.897047284204367e-10,1.8413670286126705e-15,1.0819583529799458e-12,2.222614896192517e-14,4.406999347174179e-12,8.590143569620012e-20,1.0665948097671652e-18,1.3097619514776644e-10,1.5425196391315688e-15,8.842706908715249e-23,1.8987813490016274e-11,1.3829556012662857e-19,8.386653111410405e-19,7.132815927231894e-22,1.5119643249431038e-20,1.0143157075353965e-09,1.8389304729371426e-10,1.1195905249912987e-09,5.8369163481479e-17,8.1545242279236745e-25
1.6447882089061162e-06,0.5127459400846595,3.76,0.0,0.8163194524059291,0.9999999728990887,4.0107091018040754e-10,8.111506320769239e-11,3.93245002630196e-11,2.8043614649947126e-05,2.8043614964553543e-05,8.576653078546386e-19,2.4161648370478653e-09,1.1228006455618038e-14,6.065690472772828e-14,4.1343897615002396e-13,2.663513837716028e-08,5.457854102652685e-12,1.4748835457917526e-09,5.692062413308923e-10,1.512005071366986e-08,8.907853917954911e-10,1.9021512706646943e-15,1.1309321106208138e-12,2.3282452385963855e-14,4.423781770813914e-12,8.919235325734025e-20,1.1367912355263018e-18,1.3136818855012933e-10,1.6281157458340316e-15,9.430260661629689e-23,1.955057888048957e-11,1.4315540056486186e-19,8.918823860943327e-19,7.5818918682829805e-22,1.6134719517887192e-20,1.033668456194357e-09,1.9191811515594492e-10,1.143419793103887e-09,6.110011777318454e-17,8.607233444249351e-25
1.7182815406785611e-06,0.5127460553217069,3.76,0.0,0.8163181984535794,0.9999999715407777,4.331482882844629e-10,8.834499082437983e-11,4.024641171547501e-11,2.929665235825078e-05,2.9296652704927713e-05,8.959949754783092e-19,2.5752750200748793e-09,1.174247392543942e-14,6.371589761202041e-14,4.579518906963122e-13,2.7966789927394262e-08,5.9944060253845685e-12,1.4817734370063562e-09,5.727683594187317e-10,1.5969190218523797e-08,8.927629209746955e-10,2.0250007565119843e-15,1.2319827756728504e-12,2.5468850998531535e-14,4.4540261344736195e-12,9.585011946553344e-20,1.2846033203674765e-18,1.3208593315745732e-10,1.806823314418477e-15,1.0668112223434836e-22,2.0680210587339592e-11,1.52945947989721e-19,1.0038115930057004e-18,8.523422620044718e-22,1.8276682061609632e-20,1.071921600526984e-09,2.0841996204123742e-10,1.190854387119525e-09,6.672561510372215e-17,9.552418844852482e-25
1.7844255392737617e-06,0.5127461590349464,3.76,0.0,0.8163170698963746,0.9999999703156922,4.626427182378598e-10,9.510240603100082e-11,4.104833638150006e-11,3.0424384649175913e-05,3.0424385026256346e-05,9.304916259731582e-19,2.719272452569699e-09,1.2205494150585219e-14,6.647032403383341e-14,5.001666204138471e-13,2.9167369900372032e-08,6.499687637516419e-12,1.4873832381322142e-09,5.755937763621032e-10,1.673598660885824e-08,8.943605766297065e-10,2.137029204044137e-15,1.3264491204586566e-12,2.7520746796877496e-14,4.4779452431345625e-12,1.0192641349505913e-19,1.4261385500473961e-18,1.3266574920140836e-10,1.976259342009265e-15,1.1854105550098254e-22,2.1701168295212462e-11,1.6183476261041286e-19,1.1108555609162631e-18,9.420256309752477e-22,2.0332881597880832e-20,1.1058401740666934e-09,2.2378012955809963e-10,1.2332915073904858e-09,7.19724935829884e-17,1.0448588014569583e-24
1.8505695378689623e-06,0.5127462627480838,3.76,0.0,0.8163159413391964,0.9999999690883291,4.927102325002463e-10,1.0209573041349565e-10,4.182655249900018e-11,3.155211538021266e-05,3.155211578917744e-05,9.64988228752407e-19,2.8639394023113376e-09,1.26685139042282e-14,6.922600883347548e-14,5.444429215897327e-13,3.036974463403779e-08,7.026209660767909e-12,1.492513046404004e-09,5.781121190516607e-10,1.7504992420188982e-08,8.958116342351645e-10,2.250450892505415e-15,1.424232393488516e-12,2.9652367326103216e-14,4.499201252160547e-12,1.080805306482366e-19,1.575778640352014e-18,1.33191895340537e-10,2.15387413623297e-15,1.3108652519266661e-22,2.2725817047439908e-11,1.7079373611004623e-19,1.2239209440399146e-18,1.0363943999201056e-21,2.2511765860610886e-20,1.1392833054201666e-09,2.396150066286613e-10,1.2754893896710188e-09,7.739086946013555e-17,1.1388034871146921e-24
1.916713536464163e-06,0.5127463664611156,3.76,0.0,0.8163148127821372,0.9999999678588473,5.233344313263818e-10,1.0932363330273421e-10,4.2583232530220195e-11,3.267984455136058e-05,3.267984499371128e-05,9.994847838160456e-19,3.009204477260546e-09,1.3131533186326552e-14,7.19829536716687e-14,5.90801507153453e-13,3.1573758221408554e-08,7.574001506152888e-12,1.4972287199256426e-09,5.803671758885156e-10,1.827602074285756e-08,8.971371338120558e-10,2.365273548519502e-15,1.5253148511446308e-12,3.186372798911879e-14,4.518174760829634e-12,1.1431088255162652e-19,1.7335671485766676e-18,1.3367178850144977e-10,2.339695954669841e-15,1.4432125824680056e-22,2.37538484305514e-11,1.798205305592007e-19,1.3430499513031076e-18,1.135448636994777e-21,2.4814256837243666e-20,1.172257658016492e-09,2.5591790975144595e-10,1.3174493830173652e-09,8.297816727581487e-17,1.2370909073632338e-24
1.9828575350593634e-06,0.5127464701740387,3.76,0.0,0.8163136842252778,0.9999999666273844,5.545003825958589e-10,1.1678479153517522e-10,4.3320250476275896e-11,3.3807572162619255e-05,3.3807572639877984e-05,1.033981291164075e-18,3.1550064619375583e-09,1.3594551996873174e-14,7.474116399665213e-14,6.392628091204163e-13,3.277927635958981e-08,8.143090014984975e-12,1.5015866910720374e-09,5.823963402898262e-10,1.904891053923552e-08,8.98354877783686e-10,2.4815056045574612e-15,1.6296788573365112e-12,3.415484422879595e-14,4.535190809772093e-12,1.2061616344369175e-19,1.8995453795257225e-18,1.3411178826867202e-10,2.53375075919671e-15,1.5824878370899013e-22,2.478499627662226e-11,1.8891330416390602e-19,1.4682833433434739e-18,1.2391886576559785e-21,2.7241235468370545e-20,1.2047698018944704e-09,2.7268224909786067e-10,1.359172828878158e-09,8.873188416480878e-17,1.3397348115245448e-24
2.049001533654564e-06,0.5127465738868506,3.76,0.0,0.8163125556686888,0.9999999653940602,5.861944201481496e-10,1.2447788941052305e-10,4.403922467761414e-11,3.493529821398846e-05,3.49352987276975e-05,1.0684777507964994e-18,3.30129282538103e-09,1.405757033589281e-14,7.750064755009061e-14,6.898469841549695e-13,3.398618319068654e-08,8.733499815078318e-12,1.5056353071732569e-09,5.842315466717951e-10,1.9823522857247486e-08,8.994799602999476e-10,2.5991555517545854e-15,1.7373068831136844e-12,3.652573153882009e-14,4.550526992853326e-12,1.2699527522705406e-19,2.0737527749466322e-18,1.345173462389998e-10,2.7360625307793367e-15,1.72872467590184e-22,2.5819030589158257e-11,1.9807060104390804e-19,1.5996607356406118e-18,1.3476152214167733e-21,2.9793550230279555e-20,1.2368262150118987e-09,2.8990152719894863e-10,1.400661061137257e-09,9.464958560081717e-17,1.4467478991705266e-24
2.1151455322497645e-06,0.5127466775995488,3.76,0.0,0.8163114271124311,0.9999999641589788,6.184039711486432e-10,1.324016186496259e-10,4.4741554653284323e-11,3.6063022705467975e-05,3.606302325718959e-05,1.10297416271332e-18,3.4480184478389213e-09,1.4520588203395793e-14,8.026141326545233e-14,7.425739184159664e-13,3.519437860833047e-08,9.345253624854432e-12,1.5094159842943377e-09,5.859000709734477e-10,2.0599737603240396e-08,9.005252033020297e-10,2.7182314885654487e-15,1.8481815060240005e-12,3.897640546776171e-14,4.564420403299164e-12,1.3344727247430372e-19,2.2562272002994216e-18,1.3489313471150398e-10,2.9466535388680276e-15,1.8819553854410407e-22,2.6855752336886994e-11,2.0729126416440983e-19,1.73722083392504e-18,1.4607296667642434e-21,3.2472023907753463e-20,1.2684332845362397e-09,3.0756933765081793e-10,1.4419154061563303e-09,1.007289013725333e-16,1.5581419628968195e-24
2.181289530844965e-06,0.5127467813121317,3.76,0.0,0.816310298556559,0.9999999629222314,6.511174081688928e-10,1.4055467835261003e-10,4.542845284823989e-11,3.7190745637057694e-05,3.7190746228373807e-05,1.1374705269145442e-18,3.5951445334307884e-09,1.4983605599370275e-14,8.302347048271694e-14,7.974632318378155e-13,3.6403775960045947e-08,9.978372513148087e-12,1.5129642006539483e-09,5.874252158637071e-10,2.1377450790236938e-08,9.015015151864787e-10,2.838740818223068e-15,1.962285409288316e-12,4.150688161810815e-14,4.577073586536253e-12,1.3997131937367938e-19,2.447005151690735e-18,1.3524315758347025e-10,3.1655445721055716e-15,2.0422110647409637e-22,2.7894988988898724e-11,2.1657436558592126e-19,1.8810016151791544e-18,1.578533995212473e-21,3.527745888298052e-20,1.2995973081173354e-09,3.2567936383808066e-10,1.4829371828171858e-09,1.0696752174188617e-16,1.673928010593168e-24
2.2474335294401656e-06,0.5127468850245973,3.76,0.0,0.8163091700011192,0.999999961683897,6.843239236689916e-10,1.4893577495725263e-10,4.6100971671844694e-11,3.831846700875755e-05,3.8318467641269514e-05,1.1719668434001844e-18,3.742637690364001e-09,1.5446622523808288e-14,8.578682841693786e-14,8.545342819637928e-13,3.761430010408969e-08,1.0632876119251667e-11,1.5163103447226007e-09,5.888268912138943e-10,2.215657221149311e-08,9.024181837609719e-10,2.960690065335399e-15,2.079601380842677e-12,4.4117175641496914e-14,4.588659587507187e-12,1.4656665588860084e-19,2.6461218987442638e-18,1.355708451735076e-10,3.3927551341756727e-15,2.2095217547035305e-22,2.8936590719476105e-11,2.2591915162715634e-19,2.0310404630819626e-18,1.701030914650578e-21,3.8210641149428705e-20,1.330324495141967e-09,3.4422537767549505e-10,1.5237277025638607e-09,1.1336319382652387e-16,1.7941163692392874e-24
2.313577528035366e-06,0.5127469887369442,3.76,0.0,0.8163080414461539,0.9999999604440465,7.180134228141804e-10,1.5754362219758955e-10,4.676002655888201e-11,3.9446186820567535e-05,3.944618749589586e-05,1.2064631121702463e-18,3.890469146910775e-09,1.5909638976715714e-14,8.855149578362692e-14,9.138061674995858e-13,3.8825885751114585e-08,1.1308782840903795e-11,1.5194804434631388e-09,5.901221086785949e-10,2.293702345523955e-08,9.032831218679968e-10,3.084084762038609e-15,2.2001123123140998e-12,4.680730323179741e-14,4.599326251162991e-12,1.5323257030865857e-19,2.8536115797248632e-18,1.3587913583596455e-10,3.628303611329575e-15,2.3839165255400813e-22,2.9980427160206406e-11,2.3532499831554887e-19,2.1873742694721354e-18,1.8282238519756387e-21,4.127234338121598e-20,1.3606209679708308e-09,3.632012383672508e-10,1.5642882694444694e-09,1.1991371815747593e-16,1.9187167736907297e-24
2.3797215266305667e-06,0.5127470924491713,3.76,0.0,0.8163069128916997,0.999999959202741,7.521764316068036e-10,1.663769410627557e-10,4.7406415674292826e-11,4.057390507248774e-05,4.0573905792271774e-05,1.2409593332247402e-18,4.0386140803773155e-09,1.6372654958098822e-14,9.131748053211834e-14,9.752977316781128e-13,4.003847604281377e-08,1.200610999558774e-11,1.522496788821078e-09,5.913254045855845e-10,2.371873620310641e-08,9.041030761981347e-10,3.208929385831293e-15,2.323801197967848e-12,4.957728011699781e-14,4.6091998985824396e-12,1.5996837879054711e-19,3.069507261180011e-18,1.3617054632630636e-10,3.872207416221629e-15,2.565423532475371e-22,3.102638461221453e-11,2.447913757890988e-19,2.3500395096749493e-18,1.960116944934121e-21,4.4463327280791227e-20,1.3904927631581943e-09,3.826008911836252e-10,1.6046201801528203e-09,1.2661694545302426e-16,2.0477384429088162e-24
2.4458655252257673e-06,0.5127471961612768,3.76,0.0,0.8163057843377893,0.9999999579600349,7.868040179558779e-10,1.7543445975605634e-10,4.8040836812430594e-11,4.170162176451823e-05,4.170162253041602e-05,1.2754555065636839e-18,4.187051041790456e-09,1.68356704679557e-14,9.408478966618839e-14,1.0390275654764096e-12,4.1252021332545044e-08,1.2724873959117506e-11,1.525378476821958e-09,5.924492024214331e-10,2.450165077041783e-08,9.048838047293494e-10,3.335227338868649e-15,2.4506511336440444e-12,5.242712205037177e-14,4.618388478064062e-12,1.6677341052084947e-19,3.2938409707280575e-18,1.364472324274286e-10,4.1244831115743066e-15,2.7540700471608417e-22,3.207436365109611e-11,2.543178202617244e-19,2.519072296899987e-18,2.096715018663372e-21,4.7784345346354915e-20,1.4199458326545277e-09,4.024183662547115e-10,1.6447247240698087e-09,1.3347077361243564e-16,2.1811901455006413e-24
2.512009523820968e-06,0.5127472998732607,3.76,0.0,0.8163046557844521,0.9999999567159774,8.218877240678954e-10,1.8471491365426896e-10,4.866390186946947e-11,4.282933689665916e-05,4.2829337710347106e-05,1.3099516321870828e-18,4.335761464613793e-09,1.72986855062827e-14,9.685342914398186e-14,1.1050140107051395e-12,4.246647814405678e-08,1.3465090284221873e-11,1.5281418696998492e-09,5.935041225425314e-10,2.5285714859860163e-08,9.056302258619231e-10,3.4629809637870916e-15,2.580645315694672e-12,5.5356844801222334e-14,4.626984258418674e-12,1.7364699692241237e-19,3.52664371027133e-18,1.367110409560098e-10,4.385146516102077e-15,2.9498824714884365e-22,3.312427707726976e-11,2.63903912549579e-19,2.6945084197002652e-18,2.2380235513609945e-21,5.123614214971874e-20,1.4489860449922833e-09,4.2264777738105526e-10,1.6846031833045699e-09,1.4047314494727187e-16,2.3190802558565073e-24
2.5781535224161684e-06,0.5127474035851216,3.76,0.0,0.8163035272317143,0.9999999554706113,8.574195086751001e-10,1.9421704526717435e-10,4.927614919826881e-11,4.395705046891069e-05,4.395705133208333e-05,1.3444477100949485e-18,4.48472924636584e-09,1.7761700073080754e-14,9.96234038398751e-14,1.1732751630015807e-12,4.3681808284514276e-08,1.4226773801787454e-11,1.5308009911336206e-09,5.944992460133435e-10,2.607088249996497e-08,9.06346543442155e-10,3.592191584991333e-15,2.713767039933441e-12,5.83664641455367e-14,4.635066123992316e-12,1.805884637006511e-19,3.767945454864011e-18,1.3696355428071523e-10,4.6542127950394926e-15,3.152886338658458e-22,3.4176048166261305e-11,2.7354926168753255e-19,2.876383366163724e-18,2.384048632119483e-21,5.481945522013317e-20,1.4776191864550296e-09,4.432833208609807e-10,1.7242568327354178e-09,1.4762204363778951e-16,2.4614168021277004e-24
2.644297521011369e-06,0.5127475072968586,3.76,0.0,0.8163023986795994,0.9999999542239751,8.933916976593097e-10,2.039396041973164e-10,4.987805413340909e-11,4.5084762481273036e-05,4.508476339564281e-05,1.378943740287301e-18,4.633940392187885e-09,1.8224714168352822e-14,1.0239471754702576e-13,1.2438288747612268e-12,4.489797808819672e-08,1.500993870739356e-11,1.5333678642571605e-09,5.954423392711461e-10,2.6857113140000745e-08,9.070363523906795e-10,3.722859564882798e-15,2.8499997006112517e-12,6.145599585688882e-14,4.642701528808708e-12,1.875971254600542e-19,4.017775141695811e-18,1.37206128445424e-10,4.93169653757164e-15,3.3631063051969774e-22,3.5229609174706023e-11,2.832534924824082e-19,3.0647323382583224e-18,2.534796914095726e-21,5.853501563378575e-20,1.5058509622301828e-09,4.643192743343759e-10,1.7636869400505533e-09,1.5491549340149475e-16,2.608207507262845e-24
2.7104415196065695e-06,0.5127476110084714,3.76,0.0,0.8163012701281293,0.999999952976104,9.297969417341308e-10,2.1388134709998814e-10,5.047003796881335e-11,4.621247293374642e-05,4.621247390104341e-05,1.4134397227641464e-18,4.783382710367841e-09,1.8687727792099538e-14,1.051673730041163e-13,1.3166927580330382e-12,4.6114957769755686e-08,1.5814598635507232e-11,1.535852801140068e-09,5.963400458785007e-10,2.7644370875953466e-08,9.077027287727916e-10,3.85498436779788e-15,2.98932678942491e-12,6.462545569780592e-14,4.649948164017941e-12,1.946722825100961e-19,4.2761606527812804e-18,1.3743992586049818e-10,5.217611823246059e-15,3.58056613702026e-22,3.628490006206042e-11,2.930162361593717e-19,3.2595902589707896e-18,2.690275565398247e-21,6.238354838931971e-20,1.5336869975455787e-09,4.8574999564268e-10,1.8028947657885476e-09,1.6235155535577344e-16,2.7594598242045966e-24
2.77658551820177e-06,0.5127477147199593,3.76,0.0,0.816300141577323,0.9999999517270296,9.666281800971842e-10,2.2404103764344318e-10,5.105247563402961e-11,4.7340181826331136e-05,4.734018284830282e-05,1.4479356575254947e-18,4.933045551858542e-09,1.9150740944319955e-14,1.0794137193881393e-13,1.3918841873891294e-12,4.7332720870569605e-08,1.6640766723199634e-11,1.5382646508139985e-09,5.971980504882418e-10,2.843262378791359e-08,9.08348306704201e-10,3.988564628716633e-15,3.1317318945617224e-12,6.787485941169189e-14,4.656855383542688e-12,2.018132192059025e-19,4.543128794369991e-18,1.3766594333278527e-10,5.511972279023459e-15,3.8052886923986654e-22,3.73418673958486e-11,3.028371235470123e-19,3.4609917741592405e-18,2.8504922194557457e-21,6.63657726214637e-20,1.5611328387901286e-09,5.075699217048392e-10,1.841881563378611e-09,1.6992832606312633e-16,2.9151809661247506e-24
2.8427295167969706e-06,0.5127478184313214,3.76,0.0,0.8162990130271984,0.9999999504767805,1.0038786092029208e-09,2.344174464693319e-10,5.1625702263432017e-11,4.846788915902745e-05,4.84678902374385e-05,1.4824315445713693e-18,5.082919587604696e-09,1.9613753625014206e-14,1.1071671512483459e-13,1.4694203027726228e-12,4.855124378535891e-08,1.7488455664834794e-11,1.540611011581081e-09,5.980212190091571e-10,2.9221843373540373e-08,9.089753437127565e-10,4.123598225014287e-15,3.2771986997801544e-12,7.120422271533777e-14,4.663465422919578e-12,2.0901920326894877e-19,4.818705275098327e-18,1.3788503606589138e-10,5.814791128270083e-15,4.03729590364367e-22,3.8400463414884825e-11,3.1271578030847215e-19,3.668971250527083e-18,3.0154549259614357e-21,7.048240168770146e-20,1.588193954618772e-09,5.29773567409008e-10,1.8806485791806317e-09,1.7764393574933337e-16,3.0753779323887332e-24
2.908873515392171e-06,0.5127479221425579,3.76,0.0,0.816297884477772,0.9999999492253832,1.0415416559562282e-09,2.450093511533592e-10,5.219001881045953e-11,4.959559493183567e-05,4.959559606846769e-05,1.5169273839017752e-18,5.232996618501401e-09,2.0076765834183634e-14,1.1349340244910916e-13,1.5493180123278323e-12,4.977050535807147e-08,1.8357677758964018e-11,1.5428984125131288e-09,5.98813718232441e-10,3.001200406444884e-08,9.095857761173459e-10,4.26008234920379e-15,3.4257109835268485e-12,7.461356129204883e-14,4.6698144396749406e-12,2.162894859036324e-19,5.102914684194509e-18,1.3809793818458316e-10,6.126081232794262e-15,4.276608758582931e-22,3.94606452288025e-11,3.2265182377402995e-19,3.883562770891626e-18,3.1851721032402657e-21,7.473414315978483e-20,1.6148757370419444e-09,5.52355524519788e-10,1.9191970525250024e-09,1.8549654668506077e-16,3.2400575308336273e-24
2.9750175139873717e-06,0.5127480258536679,3.76,0.0,0.816296755929059,0.9999999479728616,1.0796109546989844e-09,2.558155361661665e-10,5.2745696838242734e-11,5.072329914475614e-05,5.072330034140745e-05,1.55142317551672e-18,5.383269413285063e-09,2.053977757182918e-14,1.1627143298416289e-13,1.6315939952183938e-12,5.099048653695862e-08,1.9248444948553158e-11,1.5451324685391114e-09,5.995791178364156e-10,3.0803082813433335e-08,9.101812660551219e-10,4.398013580366569e-15,3.5772526180903203e-12,7.810289078541693e-14,4.675933400426179e-12,2.236233026340681e-19,5.395780470721641e-18,1.3830528028338642e-10,6.44585512892669e-15,4.52324728274079e-22,4.05223741343437e-11,3.3264486099944155e-19,4.10480012773079e-18,3.359652492707549e-21,7.912169875066632e-20,1.6411835024997712e-09,5.753104606007841e-10,1.9575282157522244e-09,1.934843517181049e-16,3.40922639688916e-24
