Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172)
9.999999999999999e-11,0.18732935896718084,3.76,0.0,0.9739769494722479,0.9999999914081642,1.8168418132646963e-15,6.072750110621559e-08,3.641926112643514e-13,9.061477659165837e-06,9.061483780229298e-06,1.3813281872288363e-14,1.420723815711137e-12,7.577588521155329e-13,3.037528032787961e-15,2.8706755245440064e-15,8.591115633982536e-09,1.8109284037910292e-14,3.6653912082097865e-09,1.924794730464641e-10,1.9362348691401308e-10,4.741288641690518e-09,1.4100963856905566e-14,2.6847029712299177e-14,4.167841617233891e-16,4.952875507652881e-14,2.0528257726978572e-20,4.6625536561365616e-23,1.978698451573503e-13,5.183731664269533e-19,2.4556277875184911e-29,1.3334083548685225e-14,1.3951344649982161e-19,5.953575568288233e-23,1.4345802480355725e-26,1.2330757613893122e-27,1.0383990751400541e-08,2.8884685763886506e-13,1.0381121261997037e-08,4.1595021531658907e-17,1.6992040432669528e-25,9.303968032527215e-17,3.7204666173670156e-10,3.500704947460949e-20,4.209993380449809e-28,4.746971914129343e-15,4.168705415252504e-19,2.821922785019898e-20,2.224163408442979e-22,2.1148967997867917e-29,4.1393303638804405e-29,1.6291262918697492e-14,3.1771911142193027e-21,1.0113245514510344e-21,7.001822280731173e-25,5.7999100323429264e-33,1.1832677262759563e-31,2.9969811770790196e-37,1.8590300894949313e-10,1.6990020145948607e-19,6.850683134070923e-28,1.445490096958507e-23,4.173101435175995e-27,3.725326082070702e-14,3.647399116742971e-10,2.0920734330859744e-20,6.07240094088883e-08,1.6039402337732615e-15,6.8141131769395145e-12,8.959268341392342e-20,1.515729503241541e-18,6.718873499367983e-14,1.8060684410631501e-10,1.5729773896018083e-27,2.8147214892482442e-18,1.1447455363316205e-27,3.710056273935664e-28,1.2473750889417872e-20,1.0800795930596314e-29,3.508181836405349e-27,4.2943176824024324e-14,3.607751305708658e-27,4.869001493156395e-21
1.0964335189339045e-10,0.18732935896718084,3.76,0.0,0.9739760679049254,0.999999990579398,2.406432452775184e-15,6.658400655085642e-08,4.4197717312905335e-13,9.935303334888717e-06,9.935310678141449e-06,1.6090264126417233e-14,1.7833842423686591e-12,9.107295854158949e-13,4.002492133626081e-15,3.77694216118439e-15,9.419723753716155e-09,2.177050977254468e-14,4.0094887246331474e-09,2.309924421322763e-10,2.324424260708075e-10,5.188891664967135e-09,1.696387696023613e-14,3.2447350220138035e-14,5.492427803437445e-16,6.27143999803995e-14,2.706012058975519e-20,6.503015717250477e-23,2.367487053784925e-13,6.824455503866567e-19,3.7154084879055705e-29,1.6005074697579863e-14,1.839061137851933e-19,8.59531047378729e-23,1.8890637561829378e-26,1.941701277043405e-27,1.1385277237568558e-08,3.472396615795756e-13,1.1381827997691346e-08,5.098806593850529e-17,2.412545072084942e-25,1.1045586410437888e-16,4.0796684026429023e-10,4.6118698902644473e-20,6.514242855625721e-28,5.699351848373134e-15,5.483924454756902e-19,3.7828196010815015e-20,2.9591696146883295e-22,3.0165242175856823e-29,6.037773216500655e-29,2.2827859989164026e-14,4.187708586942407e-21,1.3328008987810414e-21,1.0109417225165853e-24,9.149770865420485e-33,1.8525349341164215e-31,5.090920888316078e-37,2.0375737414032284e-10,2.23742552357207e-19,1.0735053746133208e-27,1.9828965226091528e-23,6.205170427406799e-27,4.477386924720454e-14,3.991931839982594e-10,2.769899657533427e-20,6.657980904809805e-08,1.928378713216608e-15,8.171242757540596e-12,1.2038132356764991e-19,1.9820799300384263e-18,8.699635573138098e-14,1.9740527362185768e-10,2.307586845530278e-27,3.38035983671826e-18,1.6261839736520994e-27,5.775234327283055e-28,1.6347404525957104e-20,1.6987658196834635e-29,5.060141150768041e-27,5.158613707610779e-14,5.514038697551316e-27,6.2606266535685744e-21
1.2552422358009322e-10,0.18732940635446169,3.76,0.0,0.9739746161228491,0.9999999892144772,3.639599650642635e-15,7.622875090084349e-08,5.88237851725716e-13,1.137433583559006e-05,1.1374345427318285e-05,2.0046662107332467e-14,2.499722336738427e-12,1.1931780777269728e-12,6.002806583416537e-15,5.650575324869987e-15,1.0784344697161644e-08,2.853407025405497e-14,4.572662897009705e-09,3.018970265075276e-10,3.039538150168958e-10,5.922394960425221e-09,2.225847721559316e-14,4.2898589214213835e-14,8.238688062296118e-16,8.939523656664113e-14,4.060984510721761e-20,1.0637440453847024e-22,3.078898225531322e-13,1.022027020146557e-18,6.841900391563842e-29,2.0924108748195592e-14,2.759923098300258e-19,1.473808435119913e-22,2.830306308335038e-26,3.778435428093231e-27,1.3034186557910917e-08,4.551087344021345e-13,1.3029666553874493e-08,6.895177902209714e-17,4.0269717165542862e-25,1.4183511884834795e-16,4.671371920406188e-10,6.914429399959191e-20,1.238715379450898e-27,7.454206803853277e-15,8.202305327852786e-19,5.829547671872807e-20,4.507787642922287e-22,5.078615419665744e-29,1.0796352846285045e-28,3.7462035569126494e-14,6.283495802624495e-21,1.999375862616657e-21,1.7336296769529794e-24,1.7857826022272103e-32,3.5716730864877895e-31,1.1095290257588654e-36,2.3313247837991014e-10,3.3523852866813117e-19,2.0776710831023506e-27,3.1648261761291705e-23,1.1176203062218202e-26,5.866021048305178e-14,4.556600173639934e-10,4.1863578862126506e-20,7.622324960685262e-08,2.527853054276448e-15,1.0665742012906643e-11,1.861629848366376e-19,2.9358334904514716e-18,1.2681758053189914e-13,2.2483877677605787e-10,4.0564436489697966e-27,4.423191179547173e-18,2.7163252517023014e-27,1.1073746211648408e-27,2.4300772399504913e-20,3.3027284931417203e-29,8.6624656520229e-27,6.752854163346863e-14,1.030899930366866e-26,9.027438586359784e-21
1.41405095266796e-10,0.18732945374197865,3.76,0.0,0.973973164342323,0.9999999878494407,5.2441906601152175e-15,8.587365681582991e-08,7.578338145747399e-13,1.2813366188744238e-05,1.2813378319722069e-05,2.4220485459886247e-14,3.3773946110588687e-12,1.5135814860131452e-12,8.577569909685759e-15,8.05442140645901e-15,1.2149030075643172e-08,3.6211252323433066e-14,5.131530521585831e-09,3.820428623980963e-10,3.8484558031224184e-10,6.6514227652930916e-09,2.8275604573441372e-14,5.490810317764744e-14,1.1774350767380546e-15,1.2294860607106123e-13,5.806609075120959e-20,1.646295428536361e-22,3.8769752763001065e-13,1.4582963234647962e-18,1.174614746373498e-28,2.6486441464765735e-14,3.9462217409784237e-19,2.3696548537115304e-22,4.0407017956802746e-26,6.789255468400516e-27,1.4683058535858467e-08,5.775448531604507e-13,1.4677323459002214e-08,9.019737196932846e-17,6.3064448797702625e-25,1.7638114140553407e-16,5.263277739496515e-10,9.876958163699507e-20,2.185786399822139e-27,9.439802660492143e-15,1.1688812020710167e-18,8.548944193972386e-20,6.5403625007843345e-22,8.032601227479315e-29,1.8513036805869354e-28,5.792103431755088e-14,8.982793409694778e-21,2.8576501337941198e-21,2.7877287161369582e-24,3.2182142077497753e-32,6.359774147206625e-31,2.2093834605375337e-36,2.624729951168075e-10,4.785714596425364e-19,3.7209111997719766e-27,4.792175835018155e-23,1.8870814351211188e-26,7.441275172423465e-14,5.117907675069137e-10,6.02724884817872e-20,8.586667572283347e-08,3.2084896517050683e-15,1.3479676283063124e-11,2.738441825454233e-19,4.143418765939629e-18,1.7620967805441382e-13,2.519880475846771e-10,6.676641955908872e-27,5.603969354525311e-18,4.256322480501267e-27,1.967604608030655e-27,3.4419502530808754e-20,5.933442645929751e-29,1.3904549943708182e-26,8.559072032605205e-14,1.794142749073983e-26,1.2415897788441023e-20
1.5728596695349876e-10,0.1873295011297296,3.76,0.0,0.9739717125633349,0.9999999864842858,7.273559460648876e-15,9.551872427583697e-08,9.516040380624196e-13,1.4252394394327889e-05,1.425240935239416e-05,2.857477749886418e-14,4.43137524944704e-12,1.8718940958071596e-12,1.1798876616314399e-14,1.1051993866044055e-14,1.3513779685115789e-08,4.480208764631292e-14,5.6861368488405536e-09,4.713531124881527e-10,4.750534022427922e-10,7.3760064532849184e-09,3.5016109891848626e-14,6.850943723801414e-14,1.6198764404757216e-15,1.641593461586498e-13,7.99255317782855e-20,2.439013339932001e-22,4.759613622045524e-13,2.00306768909061e-18,1.909794084392693e-28,3.268722008412091e-14,5.431648092517413e-19,3.623763616002267e-22,5.553950484528026e-26,1.1475833357113105e-26,1.633189317223248e-08,7.14547599432289e-13,1.6324798785447995e-08,1.1492854915482687e-16,9.395711469365874e-25,2.138892934000103e-16,5.855385854945427e-10,1.3581806138098624e-19,3.639750330725944e-27,1.1654675574869536e-14,1.6035022060439588e-18,1.2056509365576762e-19,9.132753049103969e-22,1.210304321317208e-28,3.0664300092047073e-28,8.544734147293741e-14,1.2361986960957364e-20,3.93178914638868e-21,4.263589737761665e-24,5.455898177013078e-32,1.065298781325599e-30,4.108230596626454e-36,2.9177898033222247e-10,6.576663645095739e-19,6.276252689081468e-27,6.960819437441076e-23,3.028507716810361e-26,9.202929088813052e-14,5.67587493683066e-10,8.352384203522217e-20,9.551008739564063e-08,3.970352327748004e-15,1.6609008507848966e-11,3.872355427942362e-19,5.629372824938209e-18,2.357686529080348e-13,2.78856039402235e-10,1.0440643246078705e-26,6.922029824992094e-18,6.344280510216708e-27,3.295937915782603e-27,4.69316546612555e-20,1.0029573216618261e-28,2.1226620634027577e-26,1.0576480535268923e-13,2.95356870692406e-26,1.645421478686242e-20
1.7316683864020153e-10,0.18732954851771247,3.76,0.0,0.9739702607858733,0.9999999851190103,9.782399946228392e-15,1.0516395326089381e-07,1.1703832170647897e-12,1.5691420452312028e-05,1.569143852240584e-05,3.307855201514844e-14,5.6765172196215304e-12,2.2680702463258356e-12,1.5738696712325562e-14,1.4706068374667498e-14,1.4878593323495099e-08,5.430660775665727e-14,6.236526683142131e-09,5.697516617939823e-10,5.745135207383041e-10,8.09617719481176e-09,4.248070430318966e-14,8.373572419482575e-14,2.1611161840548533e-15,2.1380128580705852e-13,1.0668553355315094e-19,3.487192721528647e-22,5.724748373584284e-13,2.6680689559534866e-18,2.97070393571717e-28,3.952164056107345e-14,7.249913145037369e-19,5.321646256592414e-22,7.403894300967805e-26,1.846107047397342e-26,1.798069046785435e-08,8.661165548241146e-13,1.797209260499394e-08,1.4334895453393673e-16,1.3445967894066287e-24,2.541673676038872e-16,6.447696261782284e-10,1.8111089121191648e-19,5.7812342153299944e-27,1.4097370610780316e-14,2.1331359562390945e-18,1.6473420586499633e-19,1.2363820308358369e-21,1.753915640724247e-28,4.924040883042008e-28,1.213432690469311e-13,1.6497468603313113e-20,5.2459396050154885e-21,6.26198078047508e-24,8.803219991088515e-32,1.6983205183846532e-30,7.221160695182956e-36,3.2105048985492803e-10,8.764267346773765e-19,1.0082792813900634e-26,9.774355982881456e-23,4.661613225273604e-26,1.1150762936803199e-13,6.230522425048865e-10,1.122272226208041e-19,1.0515348462486976e-07,4.813509791346926e-15,2.0049738630798925e-11,5.303185736627418e-19,7.416855796087483e-18,3.06008040173548e-13,3.0544567569395576e-10,1.5662814202565552e-26,8.376716632485699e-18,9.082652064291403e-27,5.262215743852793e-27,6.205675572164921e-20,1.6134410051498648e-28,3.111730166295215e-26,1.2804295656575814e-13,4.6467658003025354e-26,2.116593252265677e-20
1.890477103269043e-10,0.1873295959059254,3.76,0.0,0.973968809009926,0.9999999837536122,1.282672340480298e-14,1.1480934375103699e-07,1.4150018379575179e-12,1.71304443626632e-05,1.71304658268576e-05,3.770557868716921e-14,7.127555112676149e-12,2.7020643293745313e-12,2.046887793179311e-14,1.9078700061293375e-14,1.6243470790611348e-08,6.472484405962656e-14,6.782744393418218e-09,6.771630918886129e-10,6.831627227236458e-10,8.811965961065724e-09,5.06699887813422e-14,1.0061969455008797e-13,2.811066211686768e-15,2.7263752109885757e-13,1.3884419800949636e-19,4.840326139526067e-22,6.770353075285932e-13,3.46494367312188e-18,4.453395367270582e-28,4.698494642301184e-14,9.434746916786869e-19,7.557534324727431e-22,9.624606283587749e-26,2.850103573872391e-26,1.9629450423545618e-08,1.0322513009609572e-12,1.9619204988845034e-08,1.756621746376373e-16,1.861358708487772e-24,2.9703457102266886e-16,7.040208955034201e-10,2.354669570226172e-19,8.827441552941863e-27,1.6766441560596395e-14,2.7667123753739027e-18,2.192630346224895e-19,1.6315352877801662e-21,2.4616034143627054e-28,7.685410668696162e-28,1.669602247065114e-13,2.1465637600482298e-20,6.824229928005717e-21,8.893977119519515e-24,1.3632009745176526e-31,2.5984478795253754e-30,1.2107019717447773e-35,3.5028757936460857e-10,1.1387349769258336e-18,1.5552671347490513e-26,1.334380118589549e-22,6.927705657411331e-26,1.328455719626137e-13,6.781870481978333e-10,1.470031358316541e-19,1.1479686741011251e-07,5.738035522179702e-15,2.379790278500969e-11,7.072297813559008e-19,9.52773415357832e-18,3.873701546862485e-13,3.317598507571306e-10,2.2700603617488546e-26,9.967382555248537e-18,1.2577326345860778e-26,8.071457744531152e-27,8.000626402472607e-20,2.4906090637311543e-28,4.4112598043517396e-26,1.5241736096940662e-13,7.03882585135133e-26,2.657089938360606e-20
2.2080945370030985e-10,0.187329690683033,3.76,0.0,0.9739659054625266,0.9999999810224384,2.075254128680592e-14,1.3410060916676565e-07,1.98505794741008e-12,2.000848574031359e-05,2.0008514827630477e-05,4.7245115340921844e-14,1.0705659860807564e-11,3.683324128972558e-12,3.25870903679202e-14,3.022422353160266e-14,1.8973416420031258e-08,8.830259020968415e-14,7.862838723360673e-09,9.187263979575565e-10,9.27778285581707e-10,1.023052044368908e-08,6.92245578401399e-14,1.394895814732738e-13,4.4766863887411054e-15,4.208912628285473e-13,2.213539694009304e-19,8.68089815232305e-22,9.0950583836272e-13,5.500462918726819e-18,9.151599431853794e-28,6.377942822127595e-14,1.5039130724724314e-18,1.4064743857477029e-21,1.5316496824528762e-25,6.15199358333346e-26,2.2926858318423334e-08,1.4082164919986909e-12,2.2912885731374696e-08,2.527811113231241e-16,3.2948394144213923e-24,3.8986728187409415e-16,8.225841180879398e-10,3.746329615868671e-19,1.8710878797408557e-26,2.277797057807801e-14,4.380846786450133e-18,3.6473585580270263e-19,2.672167846135526e-21,4.494176261120059e-28,1.7369477534412602e-27,2.929724097383844e-13,3.420566902226524e-20,1.0869650139663677e-20,1.6555710103750468e-23,2.9606643264617908e-31,5.509236720031115e-30,3.035940561519469e-35,4.086587203078128e-10,1.809417953054636e-18,3.355373056831376e-26,2.323104062358894e-22,1.404528928514127e-25,1.8109150604104264e-13,7.87474904381816e-10,2.373082445777771e-19,1.3408358964698445e-07,7.831509648715003e-15,3.22008604733332e-11,1.1798038891097444e-18,1.4800881934107227e-17,5.849106913493963e-13,3.835732474547488e-10,4.388120121618157e-26,1.3554109010954116e-17,2.2273170041540075e-26,1.7239701414168427e-26,1.2518503270003256e-19,5.374164138841921e-28,8.179975315495451e-26,2.0742381539332947e-13,1.4736625924363988e-25,3.952395678156084e-20
2.5257119707371536e-10,0.18732978546103687,3.76,0.0,0.9739630019210433,0.9999999782907464,3.15259620333863e-14,1.5339252036346518e-07,2.6683301009958264e-12,2.288651852693921e-05,2.288655633210754e-05,5.706137084713496e-14,1.5281167776417475e-11,4.8153097116242135e-12,4.872578095422087e-14,4.4970420610183484e-14,2.170361501079586e-08,1.1553557471426282e-13,8.926765979621601e-09,1.1954536037698832e-09,1.2084054761669355e-09,1.1631913614442119e-08,9.06828460551317e-14,1.853728084193383e-13,6.695796920129496e-15,6.148086083706653e-13,3.3145620729321917e-19,1.444326921471917e-21,1.1718286299651388e-12,8.20106847915443e-18,1.7115728285849943e-27,8.303357670426904e-14,2.251499766894181e-18,2.4078550289769378e-21,2.291041095551993e-25,1.1968731258478092e-25,2.6224116863441174e-08,1.8424398257333613e-12,2.6205841570999368e-08,3.4791286995259724e-16,5.37339581480584e-24,4.911542457005281e-16,9.412282492649645e-10,5.598214840129298e-19,3.588289923149044e-26,2.9677870714611945e-14,6.515072461836432e-18,5.681967254584888e-19,4.1065063608226345e-21,7.589002880262958e-28,3.592218759012366e-27,4.750894919358782e-13,5.119341315485398e-20,1.6260699629415532e-20,2.8349509537983177e-23,5.79548428483678e-31,1.0533055184873812e-29,6.733330500120012e-35,4.668928455601263e-10,2.700345368886995e-18,6.532146272233385e-26,3.7656762258256674e-22,2.600748151835108e-25,2.3674960137644005e-13,8.95467083882546e-10,3.596170690491511e-19,1.533702541029057e-07,1.02514587344341e-14,4.178690489035522e-11,1.8408761480066656e-18,2.1598906257047306e-17,8.306863360068301e-13,4.343187939541056e-10,7.777025086041628e-26,1.7677218505707644e-17,3.633158400710612e-26,3.3266900088906427e-26,1.8400337188457776e-19,1.0451372021254504e-27,1.3953566765701483e-25,2.7072222018084687e-13,2.8013388601012857e-25,5.541194125650101e-20
2.843329404471209e-10,0.18732988023992153,3.76,0.0,0.9739600983853839,0.9999999755585188,4.564352334703546e-14,1.726850771816981e-07,3.4713064989059006e-12,2.5764542722160066e-05,2.5764590318153486e-05,6.706654017693182e-14,2.09676451270474e-11,6.097658171950496e-12,6.945517921015971e-14,6.37875339608811e-14,2.4434065031228033e-08,1.4642404410118874e-13,9.974865290976712e-09,1.5067662002474819e-09,1.5245585275795937e-09,1.3016385934101672e-08,1.1504690050599026e-13,2.3851661764301716e-13,9.547266228809815e-15,8.601054994420297e-13,4.731669658577736e-19,2.268059207758117e-21,1.4625196240188575e-12,1.1656846531996401e-17,2.9767048993896996e-27,1.047110699826107e-13,3.213280976694814e-18,3.86777143652142e-21,3.269719015385767e-25,2.1503530550049126e-25,2.9521226065177295e-08,2.334917955508427e-12,2.9498073056384628e-08,4.626840141041042e-16,8.234949304157918e-24,5.998151467984273e-16,1.0599532850475206e-09,7.975018119004246e-19,6.372122555418661e-26,3.745489260585696e-14,9.236751359941339e-18,8.417025820241486e-19,6.010563860605618e-21,1.208273753679703e-27,6.895691319665373e-27,7.253633369689243e-13,7.304031099166996e-20,2.3189721984614806e-20,4.5548514204617795e-23,1.047603308402356e-30,1.8607549390416245e-29,1.3586244136620988e-34,5.249903950812967e-10,3.841803333106981e-18,1.175337359712242e-25,5.776790605674171e-22,4.488636382673816e-25,2.998024226694129e-13,1.0021794062145738e-09,5.192709757373795e-19,1.7265686077445962e-07,1.2998643229468599e-14,5.252564568221919e-11,2.728318520446151e-18,3.005339730285605e-17,1.1261897785866906e-12,4.84018585445975e-10,1.2894705695047325e-25,2.2331878446586563e-17,5.567906032171235e-26,5.938039854267281e-26,2.578790115696237e-19,1.8770978290455106e-27,2.2333402355799464e-25,3.4225107474277353e-13,4.943231035886153e-25,7.429953737254195e-20
3.1609468382052645e-10,0.18732997501967186,3.76,0.0,0.9739571948554577,0.9999999728257388,6.362315829849297e-14,1.919782794621452e-07,4.400406128089257e-12,2.8642558325571304e-05,2.864261676409344e-05,7.72012704532491e-14,2.787678040302996e-11,7.53000748121241e-12,9.534347994641506e-14,8.713441703873972e-14,2.716476497998766e-08,1.809682428493968e-13,1.100746891292565e-08,1.8520962343039183e-09,1.8757603680002507e-09,1.438417464942369e-08,1.4231817008290952e-13,2.9916191620535465e-13,1.3109770830073674e-14,1.1623296051022975e-12,6.505183535651609e-19,3.401713305653969e-21,1.780152884481971e-12,1.595655385605904e-17,4.8870152520928495e-27,1.2877633829918154e-13,4.416326605609975e-18,5.908690300106143e-21,4.498178105221671e-25,3.628562636752209e-25,3.2818185930212376e-08,2.8856475348335652e-12,3.278958072707987e-08,5.987201769662631e-16,1.2020050626482802e-23,7.149028203513265e-16,1.1787592214448877e-09,1.0941080990187674e-18,1.0648568687958402e-25,4.609792776496107e-14,1.261147995937189e-17,1.1981210668683722e-18,8.46492132159622e-21,1.837482932223991e-27,1.2439138268285563e-26,1.0561113793066175e-12,1.0035791184652428e-19,3.18487548500075e-20,6.959882462411833e-23,1.778472059292856e-30,3.088977392804229e-29,2.5450759336475106e-34,5.829518064201488e-10,5.2637382655711376e-18,1.98746256411049e-25,8.481808861271475e-22,7.324545147069638e-25,3.702325908235941e-13,1.107627491223088e-09,7.217647855207614e-19,1.9194340965816463e-07,1.6073898356886236e-14,6.438726927374968e-11,3.881614265397758e-18,4.027911879831097e-17,1.4722976132264416e-12,5.326942574291027e-10,2.0282190590800617e-25,2.7513420853053546e-17,8.125462537644378e-26,9.966578892561785e-26,3.481212437414914e-19,3.1665949745687842e-27,3.3996217856066e-25,4.2194932355998144e-13,8.223262349952896e-25,9.622996194728633e-20
