Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41)
1.9319415146101317e-08,0.34941715306063853,3.76,0.0,0.7924634877361476,0.9999997274419882,9.876896712855062e-10,6.97751531622479e-09,4.171064083255554e-09,0.0004609021246928111,0.0004609031912075049,3.841212213850709e-13,4.756904623880487e-08,8.240750210339105e-10,3.34259202091848e-10,2.9140067843552206e-11,2.684593144921976e-07,2.789878164185767e-11,4.453014096738872e-08,1.754314209848094e-07,2.2811164914815395e-07,4.844756794706007e-08,1.6592033073731195e-11,6.84481110750501e-11,4.2971242574540726e-11,1.724974714806206e-09,4.969698090814782e-16,7.978523418288351e-17,4.664257175435681e-11,4.173091701395079e-14,5.10415913125867e-22,1.7998897682796084e-11,5.929794171609704e-16,2.686441176775672e-17,3.718178506654916e-20,1.368765441817294e-20,3.9230910576612773e-07,7.146943260364748e-10,3.8597938313980645e-07,1.4885044339907927e-14
1.9851747334743675e-08,0.34941795318024366,3.76,0.0,0.7924507698184438,0.9999997197127707,1.0828397476682342e-09,7.364768439265322e-09,4.440210866516299e-09,0.0004735981119142029,0.00047359923815244314,3.9479183023803295e-13,5.076544727263999e-08,8.647584646090171e-10,3.601412831455153e-10,3.229329404378066e-11,2.7592186275298373e-07,2.946193081571749e-11,4.530988214727844e-08,1.81686997746416e-07,2.3786203369671338e-07,4.8960275840058684e-08,1.759363326828968e-11,7.227964600604643e-11,4.6410484341938176e-11,1.8155104812408436e-09,5.507962560984641e-16,9.072363681242006e-17,4.7555173081960164e-11,4.481194994396955e-14,5.840473304851554e-22,1.8799925989905577e-11,6.502533053149267e-16,3.023547321115726e-17,4.210393787585413e-20,1.5546460618886914e-20,4.030954312541369e-07,7.545780944760991e-10,3.9641464649533836e-07,1.59003283311771e-14
2.0384079523386033e-08,0.3494187532955632,3.76,0.0,0.7924380519724831,0.9999997119711526,1.1840287737763365e-09,7.762339346365273e-09,4.7176166457756364e-09,0.00048629389375182017,0.00048629508134983147,4.0546226648050667e-13,5.4073470129762696e-08,9.061656884888107e-10,3.8719643310409703e-10,3.568600985427529e-11,2.833876694705041e-07,3.106789998586156e-11,4.609054580912371e-08,1.8795956011155198e-07,2.477498045672357e-07,4.946684490096531e-08,1.8629052691835873e-11,7.621622323416106e-11,5.001778296664186e-11,1.907339965365621e-09,6.086929095427801e-16,1.0279062976764508e-16,4.846489659504795e-11,4.8028657278448664e-14,6.6569361366973985e-22,1.961479044301694e-11,7.113930952514082e-16,3.392660213044241e-17,4.7497721694675156e-20,1.75972829316806e-20,4.138805000983495e-07,7.955422629283983e-10,4.06839319203033e-07,1.6954053929131714e-14
2.091641171202839e-08,0.3494195534065704,3.76,0.0,0.7924253341977238,0.9999997042170945,1.2914382453845343e-09,8.1702171955872e-09,5.003200322814344e-09,0.000498989470206263,0.0004989907208010379,4.1613253011459183e-13,5.749340319790331e-08,9.482815709849855e-10,4.154387526145032e-10,3.9328849658275795e-11,2.908567426511686e-07,3.271670552153835e-11,4.6872361051562274e-08,1.9424837426902472e-07,2.577745327257799e-07,4.996801425221373e-08,1.9698659251983977e-11,8.025791995272848e-11,5.379615024949079e-11,2.000400669115257e-09,6.708402488815339e-16,1.160658032305264e-16,4.937248398479611e-11,5.138339176642298e-14,7.559527567235085e-22,2.044350701542238e-11,7.76553851640429e-16,3.7958909838440735e-17,5.339150670079814e-20,1.985399045835655e-20,4.2466431242555244e-07,8.37586639443161e-10,4.172534122441843e-07,1.804666723360999e-14
2.144874390067075e-08,0.3494203535132439,3.76,0.0,0.7924126164936425,0.9999996964505563,1.4052478262867893e-09,8.588391156421316e-09,5.296877903986351e-09,0.0005116848412781206,0.0005116861565074238,4.268026211403296e-13,6.102552287558404e-08,9.910913059584724e-10,4.4488170770307845e-10,4.323257120805308e-11,2.9832909113705357e-07,3.440836384537468e-11,4.7655523381982726e-08,2.005528092629685e-07,2.679358799319681e-07,5.046444814006796e-08,2.0802820662434444e-11,8.440481542988151e-11,5.77485405768735e-11,2.094633259326943e-09,7.374215271594704e-16,1.3063187324054547e-16,5.027858614843671e-11,5.4878510058692355e-14,8.554476123373446e-22,2.1286095507421842e-11,8.458930577482255e-16,4.235432218261325e-17,5.981436635671024e-20,2.233104100107002e-20,4.354468683625067e-07,8.807110320946128e-10,4.27656936588767e-07,1.917862026751483e-14
2.1981076089313107e-08,0.3494211536155678,3.76,0.0,0.7923998988597316,0.9999996886714987,1.5256352885349879e-09,9.016850409773643e-09,5.598562872909033e-09,0.0005243800069679721,0.0005243813884703422,4.3747253955782857e-13,6.467009527401473e-08,1.0345803962339566e-09,4.7553814608435e-10,4.7408050013589155e-11,3.058047245230234e-07,3.614289143799353e-11,4.844019931503764e-08,2.0687232493459126e-07,2.7823358841660137e-07,5.095674349342187e-08,2.19419044449316e-11,8.865699098940629e-11,6.187785216002094e-11,2.1899814767413686e-09,8.086227685178698e-16,1.4657471635609326e-16,5.11837731842653e-11,5.851637329217934e-14,9.64826168448231e-22,2.214257898161511e-11,9.195706291402532e-16,4.7135591071445844e-17,6.679607067676739e-20,2.504348975828888e-20,4.4622816803594783e-07,9.249152489814139e-10,4.3804990319542945e-07,2.0350370923121475e-14
2.2513408277955465e-08,0.34942195371353046,3.76,0.0,0.7923871812954981,0.9999996808798822,1.6527764606136531e-09,9.455584147954157e-09,5.908166536103756e-09,0.0005370749672763858,0.0005370764166911402,4.481422853685858e-13,6.84273777193236e-08,1.0787346471518278e-09,5.074203131034351e-10,5.1866273875706825e-11,3.132836530827684e-07,3.792030484217906e-11,4.9226530361341175e-08,2.1320646123809221e-07,2.886674717295043e-07,5.1445436725157474e-08,2.3116277931742226e-11,9.301452999208052e-11,6.618692824804497e-11,2.2863920380969804e-09,8.846327668126314e-16,1.6398340466600061e-16,5.2088543466122586e-11,6.229934758744174e-14,1.0847618273735575e-21,2.3012983275395267e-11,9.977489278395207e-16,5.232630607726782e-17,7.436708028732741e-20,2.800699805163473e-20,4.570082115725865e-07,9.701990982266546e-10,4.484323230114899e-07,2.156238287718863e-14
2.3045740466597823e-08,0.3494227538071242,3.76,0.0,0.7923744638004614,0.999999673075668,1.786845182998177e-09,9.904581574664934e-09,6.225598343180952e-09,0.0005497697222039201,0.0005497712411711579,4.588118585737753e-13,7.22976200763916e-08,1.1235401602548944e-09,5.4053986731937e-10,5.6618337560611873e-11,3.207658877028188e-07,3.974062066663462e-11,5.001463648010966e-08,2.1955482878462035e-07,2.9923740663319253e-07,5.193100984703943e-08,2.432630826828303e-11,9.747751781748389e-11,7.067855831527435e-11,2.383814533045829e-09,9.656430851074956e-16,1.8295024114681805e-16,5.299333185306232e-11,6.622980447042199e-14,1.2159536875780053e-21,2.3897336581172578e-11,1.0805927768056332e-15,5.79509061163701e-17,8.255854124824617e-20,3.123784208947304e-20,4.677869990991085e-07,1.0165623879778531e-09,4.588042069729334e-07,2.2815125481233777e-14
2.357807265524018e-08,0.3494235538963447,3.76,0.0,0.7923617463741521,0.9999996652588167,1.92801327054772e-09,1.0363831904988293e-08,6.5507661831623426e-09,0.0005624642717511238,0.0005624658619117286,4.694812591736796e-13,7.628106591502253e-08,1.1689833271070348e-09,5.749078957370126e-10,6.167543761266039e-11,3.2825143982362596e-07,4.1603855589377495e-11,5.080461906755608e-08,2.259171004718097e-07,3.0994332592107604e-07,5.241389596746928e-08,2.5572362415552833e-11,1.0204604184627155e-10,7.535547922346547e-11,2.4822013175474054e-09,1.0518480558213234e-15,2.0357079535948663e-16,5.3898517079832583e-11,7.031012122920671e-14,1.3591268281444259e-21,2.4795669085113963e-11,1.1682694746015926e-15,6.403469120688669e-17,9.140228060286647e-20,3.475292177249759e-20,4.785645307421749e-07,1.0640049264069506e-09,4.69165566004411e-07,2.4109073632890395e-14
2.411040484388254e-08,0.3494243539811912,3.76,0.0,0.7923490290161124,0.9999996574292898,2.076450481198347e-09,1.0833324365374932e-08,6.883576658504637e-09,0.0005751586159185356,0.0005751602789141796,4.801504871689702e-13,8.037795353768506e-08,1.21505082324086e-09,6.105349286955059e-10,6.704886730203041e-11,3.357403213868587e-07,4.35100263608117e-11,5.1596563546731423e-08,2.3229300406676935e-07,3.207852120477243e-07,5.289448423731971e-08,2.6854807152109838e-11,1.0672019144289801e-10,8.022037635948522e-11,2.58150740521631e-09,1.1434447813497367e-15,2.2594393947644846e-16,5.480442837921235e-11,7.454268121561532e-14,1.5150325959714049e-21,2.570801265597659e-11,1.2609488101436785e-15,7.060383430447706e-17,1.0093080262198986e-19,3.8569769545625557e-20,4.893408066284231e-07,1.1125265217103102e-09,4.795164110192398e-07,2.54447076335024e-14
2.4642737032524897e-08,0.34942515406166497,3.76,0.0,0.7923363117258919,0.9999996495870483,2.232324490469608e-09,1.1313048193632071e-08,7.2239353382606676e-09,0.0005878527547066843,0.0005878544921798316,4.90819542560846e-13,8.458851688506904e-08,1.261729602231598e-09,6.474309544208212e-10,7.27500117041733e-11,3.4323254478820413e-07,4.545914980651349e-11,5.239054161275899e-08,2.386823156311238e-07,3.3176309147638355e-07,5.337312430030994e-08,2.8174009075402442e-11,1.115000579387802e-10,8.527588474902137e-11,2.6816903577903438e-09,1.2406331350134984e-15,2.501718846264805e-16,5.5711351397836825e-11,7.89298740996263e-14,1.6844488956609126e-21,2.6634400577128795e-11,1.358803077446456e-15,7.768539321515783e-17,1.1117728570736276e-19,4.270655929923925e-20,5.001158268844661e-07,1.1621269821087115e-09,4.898567529194042e-07,2.6822513036248236e-14
2.5175069221167255e-08,0.3494259541377703,3.76,0.0,0.7923235945030506,0.9999996417320538,2.3958008713426782e-09,1.1802992638911571e-08,7.571746991692127e-09,0.0006005466881160902,0.0006005485017099994,5.014884253501326e-13,8.891298633306877e-08,1.3090068898946118e-09,6.856054332494502e-10,7.879034290810101e-11,3.5072812283507155e-07,4.7451242829758975e-11,5.318661317732114e-08,2.450848536948604e-07,3.428770296644051e-07,5.3850130296500486e-08,2.953033460234009e-11,1.1638573461588587e-10,9.052459014683663e-11,2.7827101756202716e-09,1.343615762221845e-15,2.7636021754167905e-16,5.6619533471080143e-11,8.347409608310131e-14,1.8681804820178735e-21,2.7574867316153406e-11,1.4620070902961544e-15,8.53073225840957e-17,1.221755799205041e-19,4.718211532172452e-20,5.108895916368933e-07,1.212806115847347e-09,5.001866025955599e-07,2.824298048818845e-14
2.5707401409809613e-08,0.3494267542095135,3.76,0.0,0.792310877347154,0.9999996338642676,2.567043079100015e-09,1.2303146961698095e-08,7.926915803561949e-09,0.0006132404161472636,0.0006132423075059918,5.121571355373627e-13,9.335158939314196e-08,1.356870178604035e-09,7.250673115300814e-10,8.518141535066592e-11,3.5822706870867727e-07,4.948632241381921e-11,5.398482805018166e-08,2.5150047409718244e-07,3.541271266169971e-07,5.432578446223903e-08,3.0924149969035166e-11,1.213773166907346e-10,9.596903010406255e-11,2.8845291889202006e-09,1.4525980817585862e-15,3.0461793748952327e-16,5.7529188317736356e-11,8.817775007833742e-14,2.06705925506314e-21,2.8529448327212894e-11,1.5707381967971944e-15,9.349848595882034e-17,1.3396020510333173e-19,5.201592130454497e-20,5.216621010122713e-07,1.2645637311958212e-09,5.105059709270365e-07,2.97066055690142e-14
2.623973359845197e-08,0.3494275542769028,3.76,0.0,0.7922981602577761,0.9999996259836509,2.746212440736718e-09,1.2813500433797216e-08,8.289345572280977e-09,0.0006259339388007056,0.0006259359095691119,5.22825673123377e-13,9.790455132700853e-08,1.4053072217300096e-09,7.658250352100795e-10,9.19348612740003e-11,3.657293959300286e-07,5.1564405624046765e-11,5.478522739211624e-08,2.5792906541931496e-07,3.655135129454449e-07,5.480034036663717e-08,3.235582122968318e-11,1.2647490129879814e-10,1.0161169501302462e-10,2.987111950422318e-09,1.5677882871163212e-15,3.350574934724747e-16,5.844050020823726e-11,9.304324585645994e-14,2.281944557450743e-21,2.949817988179704e-11,1.685176293748501e-15,1.0228866792515063e-16,1.4656634955760081e-19,5.722812940063777e-20,5.324333551371428e-07,1.317399636448144e-09,5.208148687818432e-07,3.1213888628808097e-14
2.677206578709433e-08,0.34942835433994807,3.76,0.0,0.7922854432344958,0.9999996180901651,2.933468148573989e-09,1.3334042338323573e-08,8.658939892030205e-09,0.0006386272560769085,0.0006386293079006562,5.334940381091519e-13,1.025720956856789e-07,1.4543060281920413e-09,8.078865631135516e-10,9.906238630330014e-11,3.73235118329366e-07,5.368550960977523e-11,5.558784497019553e-08,2.6437054494089144e-07,3.7703634637163425e-07,5.527402582147477e-08,3.382571425457512e-11,1.3167858747928724e-10,1.0745502913008647e-10,3.0904251299860898e-09,1.6893973478199698e-15,3.677948216772817e-16,5.935362765588542e-11,9.807300017014682e-14,2.5137234741688502e-21,3.048109892391565e-11,1.805503840816657e-15,1.117085863139936e-16,1.6002986925087874e-19,6.283956933650501e-20,5.432033541380287e-07,1.3713136399227314e-09,5.311133070166747e-07,3.27653346267414e-14
2.7304397975736687e-08,0.34942915439866024,3.76,0.0,0.7922727262768976,0.999999610183772,3.1289672577290095e-09,1.3864761969688985e-08,9.035602319914973e-09,0.0006513203679763553,0.0006513225025019165,5.441622304954228e-13,1.0735444478164205e-07,1.5038548571260169e-09,8.512593799176557e-10,1.0657576514219498e-10,3.80744250018679e-07,5.5849651606050825e-11,5.639270824219373e-08,2.70824855059515e-07,3.8869580862749595e-07,5.574704549771959e-08,3.53341947272619e-11,1.3698847616031203e-10,1.1350143157698938e-10,3.1944374116019836e-09,1.8176390106972066e-15,4.029493831558911e-16,6.026870667877515e-11,1.0326943685454149e-13,2.7633111343918007e-21,3.147824294633639e-11,1.931905874483145e-15,1.2178990447705656e-16,1.7438728751772627e-19,6.887175757794455e-20,5.539720981414264e-07,1.4263055499623958e-09,5.414012964769178e-07,3.4361452972248594e-14
2.7836730164379045e-08,0.34942995445305264,3.76,0.0,0.7922600093845716,0.9999996022644332,3.3328646871208837e-09,1.4405648633590619e-08,9.419236529137802e-09,0.0006640132744995202,0.0006640154933741783,5.548302502828756e-13,1.1225182010188421e-07,1.5539422126625118e-09,8.95950508833616e-10,1.1448683738302483e-10,3.882568053669555e-07,5.8056848935212896e-11,5.719983929276224e-08,2.772919601210599e-07,4.0049210270477446e-07,5.621958327809626e-08,3.6881628140908914e-11,1.424046701444038e-10,1.1975325732114583e-10,3.299119393123176e-09,1.9527298010659776e-15,4.406442017197824e-16,6.118585367793468e-11,1.0863498690958459e-13,3.0316510153422604e-21,3.2489649884999646e-11,2.06457002175025e-15,1.3256524362941245e-16,1.8967579522595153e-19,7.534690654897868e-20,5.647395872738114e-07,1.4823751749343484e-09,5.516788479966592e-07,3.600275736988372e-14
2.8369062353021403e-08,0.34943075450313865,3.76,0.0,0.7922472925571116,0.9999995943321098,3.54531322371509e-09,1.4956691646999103e-08,9.809746449113369e-09,0.0006767059756468683,0.0006767082805187219,5.654980974723669e-13,1.1726444266846092e-07,1.6045568388140766e-09,9.419665239987472e-10,1.228075034294168e-10,3.9577279897787216e-07,6.0307119008338e-11,5.800925564074845e-08,2.837718436147807e-07,4.1242545041605534e-07,5.669180437196191e-08,3.846837979389028e-11,1.479272740943865e-10,1.2621281813533433e-10,3.4044434889755603e-09,2.0948890238184475e-15,4.810059020297897e-16,6.21051679734714e-11,1.1417208856650435e-13,3.319715248019938e-21,3.3515358029161464e-11,2.2036865135955025e-15,1.440681952568129e-16,2.059332513791017e-19,8.22879339032545e-20,5.755058216616372e-07,1.5395223232301937e-09,5.619459723986936e-07,3.7689765668787206e-14
2.890139454166376e-08,0.3494315545489335,3.76,0.0,0.7922345757941158,0.9999995863867636,3.766463529728318e-09,1.5517880338146698e-08,1.0207036393394806e-08,0.0006893984714188565,0.0006894008639368217,5.761657720647503e-13,1.2239253335261794e-07,1.6556877144692267e-09,9.89313562585659e-10,1.3154972052860845e-10,4.03292245669661e-07,6.260047932656078e-11,5.8820970934658014e-08,2.902645056922606e-07,4.2449609023221316e-07,5.716385721621466e-08,4.0094814784681146e-11,1.535563945195849e-10,1.3288238353723046e-10,3.51038383603658e-09,2.2443387643878052e-15,5.241647478639879e-16,6.302673403601264e-11,1.1988318734084885e-13,3.628504924654257e-21,3.455540594512189e-11,2.349448198168821e-15,1.5633333358564017e-16,2.23198184127646e-19,8.971847184700027e-20,5.862708014313349e-07,1.5977468032659235e-09,5.722026804945328e-07,3.9422999717472465e-14
2.943372673030612e-08,0.34943235459045285,3.76,0.0,0.7922218590951859,0.9999995784283559,3.996464152533191e-09,1.608920404651544e-08,1.0611011176231367e-08,0.0007020907618159324,0.0007020932436297468,5.868332740607606e-13,1.2763631314784133e-07,1.7073240484909218e-09,1.0379973366347061e-09,1.4072549891101024e-10,4.108151604569155e-07,6.493694748228365e-11,5.963499555128343e-08,2.96769960973442e-07,4.367042753650176e-07,5.763587518377158e-08,4.1761298006112573e-11,1.592921397623602e-10,1.3976418170920196e-10,3.616916202824724e-09,2.4013038895910997e-15,5.702546805468516e-16,6.395062344680002e-11,1.2577073607415189e-13,3.95905040774064e-21,3.560983241164849e-11,2.5020505537309244e-15,1.6939622811341256e-16,2.4150979216255376e-19,9.7662876512485e-20,5.970345267093144e-07,1.6570484234819181e-09,5.824489830844148e-07,4.1202985224455915e-14
2.996605891894848e-08,0.34943315462771335,3.76,0.0,0.7922091424599272,0.9999995704568482,4.235461537019499e-09,1.6670652122825282e-08,1.1021576218529258e-08,0.0007147828468385347,0.0007147854195987609,5.975006034611539e-13,1.3299600340662668e-07,1.7594552749173324e-09,1.0880231446156474e-09,1.5034689803455124e-10,4.183415585341256e-07,6.731654116028575e-11,6.04513371106188e-08,3.032882366070066e-07,4.490502720670614e-07,5.8107978119066647e-08,4.346819413905862e-11,1.651346199849608e-10,1.468604003987859e-10,3.72401790209576e-09,2.566012048347566e-15,6.194133575235871e-16,6.487689661674596e-11,1.3183719496603998e-13,4.312411640522549e-21,3.667867636544949e-11,2.6616917013355003e-15,1.832934561977976e-16,2.6090794646622465e-19,1.0614623738081223e-19,6.077969976219638e-07,1.7174269923429386e-09,5.926848909573146e-07,4.303025162509047e-14
3.0498391107590835e-08,0.3494339546607322,3.76,0.0,0.7921964258879473,0.999999562472202,4.483600040185377e-09,1.726221392902228e-08,1.1438637643939767e-08,0.0007274747264870947,0.0007274773918451226,6.081677602667609e-13,1.3847182604519376e-07,1.812071048262777e-09,1.139395882724329e-09,1.6042602293140353e-10,4.2587145526075684e-07,6.973927813874088e-11,6.127000091836571e-08,3.098193705562303e-07,4.615343581244535e-07,5.8580273718018325e-08,4.521586764562795e-11,1.7108394715667897e-10,1.5417318780025674e-10,3.831667706899197e-09,2.7386936722767426e-15,6.717821910642764e-16,6.580560429210539e-11,1.380850315983219e-13,4.689678458785027e-21,3.776197685528239e-11,2.8285724172605954e-15,1.9806261570213988e-16,2.8143319239701664e-19,1.1519438675278606e-19,6.185582142956502e-07,1.7788823183381257e-09,6.029104148909541e-07,4.490533195482579e-14
