Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69)
1.2367512334326734e-09,0.866519754938536,4.15804753236392e-08,4.21537554340922e-11,4.161977241267852e-11,9.265111414283534e-10,0.0,0.0,1.0994467323738059e-07,1.1871754612828314e-12,1.4040304088357634e-14,1.2987988422556818e-20,4.726505381171742e-12,7.352097906087654e-28,3.3934922462331148e-19,1.5225070235081024e-17,6.711790647938475e-17,7.014510381737911e-15,1.7003340101096072e-25,8.415901832776274e-23,8.2003454914881e-13,4.4184202602279163e-10,5.974843832676365e-20,1.6122710328504047e-26,1.2187425367765974e-22,4.1435747554167765e-17,6.0600959800186996e-12,0.00012502791050331754,1.2129507721481854e-14,1.9619263070027437e-11,1.1968708906189878e-22,2.601688079051866e-21,5.405929917814166e-15,1.4695465074054103e-16,3.76,0.0,0.580923222354785,0.9999998900097276,2.981212599865025e-13,3.8218915327212035e-19,0.00012502838123628262,2.477011036947514e-08,4.210633397255136e-08,4.3563482168372884e-08,8.155381946857655e-18
1.2884447371911895e-09,0.8665206031624073,4.455139508696593e-08,4.6959802644971413e-11,4.662227157779032e-11,1.0220458871137841e-09,0.0,0.0,1.1453972339099382e-07,1.2884954313880731e-12,1.65344454059878e-14,1.6042414023843353e-20,5.342450970897519e-12,9.228530426483378e-28,3.953626086574884e-19,1.810168220009998e-17,7.955664956128448e-17,7.937653882662038e-15,2.2119197826367075e-25,9.987357528429744e-23,9.265164866780795e-13,4.794096116933425e-10,7.049809443336723e-20,2.0479668332096864e-26,1.4888765543642585e-22,4.8776267903716554e-17,6.575363793542183e-12,0.00013025319769358312,1.3718598537548557e-14,2.129794319164688e-11,1.4100341931483751e-22,3.0410848209876036e-21,6.107407938795857e-15,1.6664818081792438e-16,3.76,0.0,0.5809179923733487,0.9999998854093364,3.484735391002092e-13,4.481292823834926e-19,0.00013025370860657054,2.5277726503485342e-08,4.51398102567139e-08,4.467645553240672e-08,9.273869999811723e-18
1.3401382409497056e-09,0.8665214513899733,4.75862124635311e-08,5.208660361887008e-11,5.1978441536029034e-11,1.1231492356202149e-09,0.0,0.0,1.1913472210527137e-07,1.3939639173165007e-12,1.9346580421810093e-14,1.9656086878240227e-20,6.009551106632664e-12,1.148811149717668e-27,4.576982152305382e-19,2.138027005370449e-17,9.368520179256714e-17,8.939027894349676e-15,2.849007290803706e-25,1.1778157625100724e-22,1.041787693022667e-12,5.184981262215865e-10,8.267155218327302e-20,2.578152878005267e-26,1.8053134722659126e-22,5.70486462090764e-17,7.111535674506446e-12,0.0001354784362037365,1.544075530248657e-14,2.3045195083129744e-11,1.650500340712194e-22,3.532006545937808e-21,6.866685387224815e-15,1.8807050174866203e-16,3.76,0.0,0.5809127624348832,0.9999998808086268,4.047394087043516e-13,5.221717711915577e-19,0.0001354789889419102,2.5761079767617004e-08,4.824151568995837e-08,4.574952729147558e-08,1.0496837633047104e-17
1.3918317447082217e-09,0.8665222996207849,5.0682071010945654e-08,5.7539965141541655e-11,5.7696212032528156e-11,1.2299046067343153e-09,0.0,0.0,1.2372966779019684e-07,1.5035809212934177e-12,2.250257137322588e-14,2.390455506401417e-20,6.729821403123844e-12,1.4190919547130192e-27,5.267557282151619e-19,2.509861981774839e-17,1.0965589539088057e-16,1.0021912342708675e-14,3.6358559347942805e-25,1.3809836060212233e-22,1.1661896848684712e-12,5.591062291759772e-10,9.639850499247627e-20,3.2186924863568806e-26,2.1738463612705338e-22,6.632806874841954e-17,7.668601715284676e-12,0.00014070362603441202,1.730129804385596e-14,2.4860919147319464e-11,1.9205121756460308e-22,4.077987153344534e-21,7.685991871821108e-15,2.1130141220777567e-16,3.76,0.0,0.5809075325393022,0.9999998762075918,4.673272314011883e-13,6.0494978677689775e-19,0.00014070422224285765,2.6221527785739264e-08,5.1408682591821264e-08,4.678419258547685e-08,1.1830034360408019e-17
1.4435252484667378e-09,0.8665231478544136,5.383624615519713e-08,6.332535608149117e-11,6.378321006495759e-11,1.3423916886232123e-09,0.0,0.0,1.2832455893004754e-07,1.6173464441194027e-12,2.6029279060990296e-14,2.887020033588129e-20,7.505274667855543e-12,1.74037417515985e-27,6.029399813643548e-19,2.929642909292941e-17,1.2762827023582835e-16,1.1189599012341991e-14,4.6002209836213985e-25,1.610529267180375e-22,1.3000633435457548e-12,6.012325812967513e-10,1.1181612507017516e-19,3.987394412353544e-26,2.6007433288721334e-22,7.669256344543549e-17,8.24655236350876e-12,0.00014592876718624257,1.930553856789685e-14,2.6745009128374068e-11,2.22240207542105e-22,4.6826331310796015e-21,8.567551052942884e-15,2.3642156474504146e-16,3.76,0.0,0.5809023026865235,0.9999998716062254,5.366542431997651e-13,6.971218668689265e-19,0.00014592940850996088,2.666035177676962e-08,5.4638671169718266e-08,4.7781891370642956e-08,1.3279330183421042e-17
1.495218752225254e-09,0.8665239960904526,5.704613886938978e-08,6.944792325129958e-11,7.024677349930301e-11,1.460686609966115e-09,0.0,0.0,1.3291939407987163e-07,1.7352604852362533e-12,2.995456145299287e-14,3.464256715072276e-20,8.337920904132412e-12,2.120052012710179e-27,6.866605432208802e-19,3.401531899963802e-17,1.4776910863091493e-16,1.244539160045929e-14,5.773692274749932e-25,1.8688843870759838e-22,1.4437489319915369e-12,6.448758444949018e-10,1.2906933139204748e-19,4.904169261836799e-26,3.0927668865526885e-22,8.822299232564613e-17,8.845378398940112e-12,0.00015115385965985947,2.1458779956250383e-14,2.8697352460606617e-11,2.5585920866401966e-22,5.349620288082189e-21,9.513580708837162e-15,2.6351246923557447e-16,3.76,0.0,0.5808970728764692,0.9999998670045218,6.131462154113249e-13,7.993724115112939e-19,0.00015115454774376,2.7078760874484005e-08,5.7928963381194684e-08,4.8744010407989406e-08,1.4850712133582397e-17
1.54691225598377e-09,0.8665248443285114,6.030926966637364e-08,7.591250651180107e-11,7.709396403440534e-11,1.584862103854823e-09,0.0,0.0,1.3751417186213981e-07,1.8573230427898133e-12,3.430727228961457e-14,4.131869336126029e-20,9.229767314150243e-12,2.566280450378615e-27,7.78331327756922e-19,3.9298844671934977e-17,1.7025246602152617e-16,1.3792605765701498e-14,7.1920499000338725e-25,2.1586274157948584e-22,1.5975861109035465e-12,6.900346818511541e-10,1.483110620888346e-19,5.991192149822248e-26,3.6571932511760913e-22,1.010030440546394e-16,9.46507091176702e-12,0.00015637890345589287,2.376631608911213e-14,3.071783060055252e-11,2.931594061174517e-22,6.0826906236354724e-21,1.0526292798118105e-14,2.9265649615296123e-16,3.76,0.0,0.5808918431090645,0.9999998624024746,6.972371317031388e-13,9.124122036583467e-19,0.00015637963994478795,2.747789620272976e-08,6.127715710129536e-08,4.9671885183084606e-08,1.6550280730445368e-17
1.5986057597422861e-09,0.8665256925682192,6.362327288976064e-08,8.272365315512516e-11,8.433157954642053e-11,1.7149876638558964e-09,0.0,0.0,1.4210889096356217e-07,1.9835341136898295e-12,3.9117259690678396e-14,4.900344235394998e-20,1.018281830205724e-11,3.0880211598588285e-27,8.783702292530897e-19,4.519250438755687e-17,1.9525969790051811e-16,1.52345691721798e-14,8.895636855817246e-25,2.482488845618738e-22,1.7619139541248694e-12,7.367077576149421e-10,1.6970255076984752e-19,7.273071576140835e-26,4.301831568114054e-22,1.1511922655384565e-16,1.010562128224584e-11,0.00016160389857497137,2.6233431193599312e-14,3.280631934306127e-11,3.344009794289729e-22,6.885649327679133e-21,1.1607893518695467e-14,3.2393687967663908e-16,3.76,0.0,0.5808866133842373,0.9999998578000787,7.893688796152127e-13,1.0369789567685435e-18,0.00016160468511357032,2.7858834719425354e-08,6.468096057997085e-08,5.056680175922997e-08,1.838424638661097e-17
1.6502992635008023e-09,0.8665265408092214,6.698589128822397e-08,8.988563160176187e-11,9.19661658436091e-11,1.8511296926178793e-09,0.0,0.0,1.4670355013206326e-07,2.1138936936669834e-12,4.441536476399763e-14,5.780983641977407e-20,1.1199075477006184e-11,3.695088944661421e-27,9.87198779978515e-19,5.174374741401466e-17,2.2297948312496827e-16,1.6774621529018304e-14,1.0929748619148918e-24,2.843356522927353e-22,1.937070963297304e-12,7.848937372033845e-10,1.934136063240229e-19,8.777024492564952e-26,5.035043044610191e-22,1.3066085968957562e-16,1.0767021161606205e-11,0.00016682884501772232,2.8865399416137137e-14,3.496268912219132e-11,3.798531164620242e-22,7.76236190663872e-21,1.2760583363366849e-14,3.574377206446802e-16,3.76,0.0,0.5808813837019188,0.9999998531973283,8.899909558591815e-13,1.1738378875405223e-18,0.00016682968325062615,2.822259284232147e-08,6.813818717482323e-08,5.142999856615194e-08,2.0358925787000188e-17
1.7019927672593184e-09,0.8665273890511795,7.039497085832718e-08,9.740244444607091e-11,1.0000402786121555e-10,1.9933516433988428e-09,0.0,0.0,1.5129814817390536e-07,2.248401777327242e-12,5.023342021550606e-14,6.785939116015895e-20,1.2280537656197239e-11,4.398198648486657e-27,1.105241829284276e-18,5.90019806480974e-17,2.536078438598593e-16,1.8416114625678645e-14,1.3345039597431655e-24,3.2442810362556287e-22,2.1233950818204685e-12,8.345912872002618e-10,2.1962289576499097e-19,1.053305753075433e-25,5.865759982846704e-22,1.477200680310873e-16,1.1449262454143358e-11,0.0001720537427847717,3.166748441769078e-14,3.7186805297670127e-11,4.297940275854992e-22,8.71675142931586e-21,1.3986557172279816e-14,3.932439893626001e-16,3.76,0.0,0.5808761540620433,0.9999998485942185,9.995601847313232e-13,1.3237823120185244e-18,0.00017205463435646806,2.857012986912302e-08,7.164675034483934e-08,5.226266812633172e-08,2.2480738266642586e-17
1.7536862710178345e-09,0.866528237293771,7.384845594193702e-08,1.0527784088283263e-10,1.0845124032461407e-10,2.141714154869581e-09,0.0,0.0,1.558926839509542e-07,2.3870583582036627e-12,5.6604248960951276e-14,7.928245074288784e-20,1.3429200867911583e-11,5.209012462165624e-27,1.232927242809631e-18,6.701857412149526e-17,2.873481623515172e-16,2.0162412363328015e-14,1.6197946386221891e-24,3.688481178173105e-22,2.321223708151801e-12,8.857990753549969e-10,2.4851822971504615e-19,1.2574154357180437e-25,6.803504703001255e-22,1.6639177367370727e-16,1.2152337300425418e-11,0.00017727859187674432,3.464493899073065e-14,3.9478528427642004e-11,4.845109600007665e-22,9.752795887633242e-21,1.5288004182457343e-14,4.314415282780705e-16,3.76,0.0,0.5808709244645475,0.9999998439907443,1.1185404490059973e-12,1.4876342634060974e-18,0.00017727953843160233,2.8902351203826513e-08,7.520465889154164e-08,5.30659587210386e-08,2.4756202207760685e-17
1.8053797747763506e-09,0.866529085536688,7.734438456524703e-08,1.1351532854521033e-10,1.1731365790696308e-10,2.296275179523471e-09,0.0,0.0,1.6048715637807788e-07,2.529863428805768e-12,6.356166273914297e-14,9.221852383380591e-20,1.4647058354536316e-11,6.140187566378789e-27,1.3706856205979362e-18,7.584686544015903e-17,3.2441119471928923e-16,2.20168907824934e-14,1.955112775898559e-24,4.1793494788538156e-22,2.530893708480199e-12,9.385157705816324e-10,2.802968501509599e-19,1.4936469118408648e-25,7.858408347259097e-22,1.867736891233803e-16,1.287623806154891e-11,0.00018250339229426352,3.780300469689324e-14,4.1837714528375904e-11,5.443002122151871e-22,1.0874525667354358e-20,1.6667108074566134e-14,4.721170545306308e-16,3.76,0.0,0.5808656949093717,0.9999998393869007,1.2474024327185288e-12,1.6662451300438285e-18,0.0001825043954765297,2.922011140025397e-08,7.881001243493812e-08,5.3840975998034134e-08,2.719193147349409e-17
1.8570732785348667e-09,0.8665299337796364,8.088088400720612e-08,1.2211818478274416e-10,1.2659692490609381e-10,2.457090106004866e-09,0.0,0.0,1.6508156442067426e-07,2.6768169806666256e-12,7.11404607267533e-14,1.0681662004003015e-19,1.593610057558133e-11,7.205424051043632e-27,1.518950032996408e-18,8.554216322092943e-17,3.6501508194246266e-16,2.3982938087229384e-14,2.347392130276411e-24,4.720457809377235e-22,2.7527414288042128e-12,9.92740042957813e-10,3.151657200583656e-19,1.765952593737384e-25,9.041229556378756e-22,2.0896631023928973e-16,1.3620957304380114e-11,0.00018772814403795153,4.114691152435869e-14,4.4264215321567375e-11,6.094671486508793e-22,1.2086021124149186e-20,1.8126047017095672e-14,5.153581623848544e-16,3.76,0.0,0.5808604653964577,0.999999834782683,1.3866233752798578e-12,1.8604963121026204e-18,0.00018772920549174502,2.9524217033072342e-08,8.246099711239648e-08,5.4588784522840686e-08,2.979463189273341e-17
1.908766782293383e-09,0.8665307820223351,8.445616658570108e-08,1.3108946740674574e-10,1.3630648446426932e-10,2.624211875654244e-09,0.0,0.0,1.696759070923188e-07,2.827919004387725e-12,7.93764281546647e-14,1.232355867100656e-19,1.7298315210688354e-11,8.419513055834102e-27,1.6781557732729516e-18,9.616174958579651e-17,4.0938535821050496e-16,2.606395466601468e-14,2.804281660466363e-24,5.315563052952952e-22,2.987102706444238e-12,1.0484705637237663e-09,3.5334181466210026e-19,2.0786424418590674e-25,1.0363373011052264e-21,2.3307290923136128e-16,1.4386487787723048e-11,0.00019295284710842933,4.4681877564005566e-14,4.6757878469840997e-11,6.803262143780893e-22,1.3391410260547002e-20,1.9666993708106992e-14,5.612533255549134e-16,3.76,0.0,0.5808552359257502,0.9999998301780868,1.536686836388757e-12,2.0712998956225895e-18,0.00019295396847773794,2.9815429406074425e-08,8.615588148910937e-08,5.5310409275428074e-08,3.257109780825356e-17
1.960460286051899e-09,0.8665316302645169,8.806852565037235e-08,1.4043202492926373e-10,1.4644758735340788e-10,2.797691093555205e-09,0.0,0.0,1.7427018345252763e-07,2.983169489681783e-12,8.830633492585678e-14,1.416444459457357e-19,1.8735687162632458e-11,9.798385079848012e-27,1.8487401259407554e-18,1.0776488177105321e-16,4.577549567960018e-16,2.8263353109580943e-14,3.334194488593964e-24,5.96861284240257e-22,3.2343128810168874e-12,1.1057060052812852e-09,3.9505241392004123e-19,2.4364051117773294e-25,1.1836907830928618e-21,2.5919952770962286e-16,1.5172822449358147e-11,0.0001981775015063167,4.8413108703444026e-14,4.9318547801032734e-11,7.572009499631202e-22,1.4794866499480904e-20,2.1292115414701307e-14,6.098918994279876e-16,3.76,0.0,0.5808500064971963,0.9999998255731074,1.6980824712299361e-12,2.299599342604401e-18,0.00019817868443499295,3.0094467107005664e-08,8.989301266933372e-08,5.6006837094132906e-08,3.55282086983579e-17
2.0121537898104152e-09,0.8665324785059259,9.171633177153671e-08,1.5014850632043816e-10,1.5702530034719125e-10,2.9775761343536194e-09,0.0,0.0,1.7886439260462937e-07,3.142568425413549e-12,9.796793423482422e-14,1.622227316898107e-19,2.0250198560316233e-11,1.1359158411942114e-26,2.0311421498431385e-18,1.2041279290529364e-16,5.103642136003665e-16,3.058455822586515e-14,3.9463584973283876e-24,6.683751362363193e-22,3.4947068048982097e-12,1.1644450411927097e-09,4.405353959881416e-19,2.844329692915737e-25,1.3474585824746718e-21,2.8745496978258097e-16,1.597995439389911e-11,0.00020340210723223214,5.234579833807233e-14,5.19460635218026e-11,8.404240064213479e-22,1.6300606550320685e-20,2.3003574010349943e-14,6.613641231934379e-16,3.76,0.0,0.5808447771107449,0.999999820967741,1.8713058154720252e-12,2.5463701959391743e-18,0.0002034033533639898,3.036200841768296e-08,9.367081259816561e-08,5.667901806857117e-08,3.8672925880390604e-17
2.0638472935689313e-09,0.8665333267463177,9.539802911528605e-08,1.602413703077003e-10,1.680445142002967e-10,3.163913243104388e-09,0.0,0.0,1.8345853369374069e-07,3.306115799638744e-12,1.0839996118851938e-13,1.8516082676150192e-19,2.1843828761756968e-11,1.3120187636620127e-26,2.2258024751113534e-18,1.3416869200698016e-16,5.674608685133391e-16,3.303100705226503e-14,4.650868549065431e-24,7.465325214794836e-22,3.76861885320099e-12,1.2246863461799154e-09,4.900395313834913e-19,3.3079280341840805e-25,1.5289859585549879e-21,3.179507952019706e-16,1.680787688141866e-11,0.0002086266642867931,5.6485127098348e-14,5.464026242109663e-11,9.30337160266417e-22,1.791288836348831e-20,2.4803526010217824e-14,7.157611218841731e-16,3.76,0.0,0.5808395477663478,0.9999998163619833,2.0568580796054075e-12,2.812620798039114e-18,0.00020862797526520333,3.0618693587616596e-08,9.748777454419202e-08,5.7327866883245034e-08,4.201228930277706e-17
2.1155407973274474e-09,0.8665341749854591,9.911213199536303e-08,1.7071289423905838e-10,1.79509951253937e-10,3.3567466313879864e-09,0.0,0.0,1.8805260590484032e-07,3.4738115996411917e-12,1.1964213142881478e-13,2.1066029971971978e-19,2.3518554357067067e-11,1.5101112173555578e-26,2.4331631131614423e-18,1.4909776324941767e-16,6.293000647191993e-16,3.560614886536618e-14,5.4587403149467855e-24,8.317889346478659e-22,4.056382933290017e-12,1.2864285961232942e-09,5.438247775896506e-19,3.8331576514611578e-25,1.7296900425446888e-21,3.5080131255140485e-16,1.7656583316797103e-11,0.0002138511726706158,6.083626259250501e-14,5.740097806395157e-11,1.0272913286472025e-21,1.9636009169926124e-20,2.6694122604605004e-14,7.7317490833620055e-16,3.76,0.0,0.580834318463958,0.9999998117558304,2.255245952183049e-12,3.099393022099353e-18,0.0002138525501391042,3.086512697886852e-08,1.0134245975387777e-07,5.795426411349166e-08,4.555341443079003e-17
2.1672343010859635e-09,0.8665350232231273,1.0285722159288736e-07,1.8156518253162957e-10,1.9142617268595446e-10,3.5561185689271335e-09,0.0,0.0,1.926466084609362e-07,3.645655811968248e-12,1.3173513975648015e-13,2.389342414413484e-19,2.5276349171428033e-11,1.7322904811888894e-26,2.653667278944158e-18,1.6526716453836911e-16,6.961443460753274e-16,3.831344518829985e-14,6.381965701008978e-24,9.246213037286568e-22,4.358332493858075e-12,1.3496704680607412e-09,6.021625738646096e-19,4.42644521170089e-25,1.9510616144856844e-21,3.861235724766012e-16,1.8526067239749955e-11,0.00021907563238431527,6.54043591639844e-14,6.022804097611057e-11,1.131646584564613e-21,2.1474303601844147e-20,2.867750969062334e-14,8.336983850719557e-16,3.76,0.0,0.5808290892035309,0.9999998071492786,2.4669814115480174e-12,3.407763014983811e-18,0.0002190770779861588,3.110187908945526e-08,1.0523349426900752e-07,5.855905747537494e-08,4.9303489230004834e-17
2.2189278048444797e-09,0.8665358714591104,1.0663194283545749e-07,1.9280017472554713e-10,2.0379758542282175e-10,3.7620694709227096e-09,0.0,0.0,1.9724054062132123e-07,3.821648422464604e-12,1.4472065875666872e-13,2.7020760130880623e-19,2.711918426805817e-11,1.9807920203380776e-26,2.8877592247076803e-18,1.827460254450505e-16,7.682636526817463e-16,4.1156369795881094e-14,7.433569858326153e-24,1.0255285948087855e-21,4.6748005335842014e-12,1.4144106401866442e-09,6.653361360270926e-19,5.094710588279629e-25,2.194666863162295e-21,4.240373609549941e-16,1.941632231549366e-11,0.00022430004342850556,7.019455766288003e-14,6.31212788198964e-11,1.2437721721607387e-21,2.343214189132196e-20,3.0755827902218734e-14,8.97425346112621e-16,3.76,0.0,0.5808238599850237,0.9999998025423242,2.6925815456510332e-12,3.738841950787449e-18,0.00022430155880682923,3.1329488462199435e-08,1.0915956589894002e-07,5.9143063031075554e-08,5.3269771250338716e-17
2.2706213086029958e-09,0.8665367196932047,1.1043500142759577e-07,2.0441965316235276e-10,2.166284487300178e-10,3.974637981316895e-09,0.0,0.0,2.018344016799137e-07,4.0017894163045495e-12,1.58641337425907e-13,3.047175229077884e-19,2.9049027951174246e-11,2.257994328131917e-26,3.1358840845773997e-18,2.0160544453481355e-16,8.45935314753481e-16,4.4138408717668346e-14,8.627669763638775e-24,1.1350324227236045e-21,5.006119609394754e-12,1.48064779185087e-09,7.336407510116147e-19,5.84539148206133e-25,2.4621491285799688e-21,4.646651926026877e-16,2.0327342326010985e-11,0.0002295244058037994,7.521198523073541e-14,6.608051656176527e-11,1.364046522073289e-21,2.551392814349098e-20,3.293121263864267e-14,9.644504787242928e-16,3.76,0.0,0.5808186308083954,0.9999997979349633,2.9325683795808694e-12,4.093776794184671e-18,0.00022952599260157386,3.15484634855383e-08,1.1311942133986506e-07,5.970706635128698e-08,5.745958481262222e-17
