Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345)
0.000651574839117748,0.20240088120794922,3.76,0.0,5.02582949562859e-06,0.016910260482534335,0.7794398104361896,0.04899031042669452,1.8232443716844315e-05,0.004906806438397591,0.5959870156302345,4.785409503047919e-12,0.38161162358779027,3.731063132813178e-07,4.0170205248137347e-07,0.9826964749185333,2.838486542044258e-05,5.674393827000023e-07,6.335649081606246e-07,0.00019712427366407495,0.00961821009122978,7.604543935113143e-07,5.011080531861237e-06,0.0001054326711518491,0.0461816031488962,1.2166495672109816e-06,4.917277558246704e-06,1.3419749415399035e-06,2.125659601471838e-11,0.0007497784349690795,3.178727596039816e-13,1.628380066971342e-06,3.076077288009995e-06,2.511000615246012e-07,2.334122031861642e-09,5.575449003143041e-12,0.0003700922773818105,4.0803063288084485e-05,0.0005593469224988296,0.001753693133379672,4.5868059748222703e-10,2.28418407440192e-12,0.005394272001566916,6.095810170178512e-05,1.04695103003136e-07,2.94312936399395e-09,1.699908170290921e-06,0.018165158460730586,6.692051006423506e-06,1.2970545401784972e-13,1.3134875381590906e-12,0.10153017987464091,5.766437029621481e-06,5.636876607182215e-07,0.014876383249068278,5.475385003335569e-08,1.2822698674531542e-16,1.922754320521687e-08,4.946811645257551e-07,7.749114869267076e-07,5.833957927168003e-06,1.0504604470326894e-09,2.665222034722627e-09,0.00036350613736974247,1.0162578761557892e-08,0.00048489232830361883,4.835491558827439e-06,5.147509685443756e-05,3.048238198759691e-07,7.559079577655403e-14,2.1100325646183595e-14,2.3915532681592815e-10,1.6496233051768817e-08,0.0003968269093553853,7.220810439495588e-10,1.5777802769742936e-09,0.000370195330432388,8.62692628895599e-10,8.549949227198234e-09
0.0006537720550056221,0.20240291482035533,3.76,0.0,5.005095341295172e-06,0.01683645378752392,0.7794531266678502,0.048988126082441213,1.8167202254375178e-05,0.004895394941820139,0.5960625727111314,4.7719451724546515e-12,0.3816323987864114,3.7293087943500314e-07,3.994640279550905e-07,0.9827246666956515,2.821115266886545e-05,5.637230525200131e-07,6.306376110734639e-07,0.00019652834983719262,0.00960288814238992,7.569418629359964e-07,4.9956947325474554e-06,0.00010495408096207602,0.04619808409703767,1.2076161778855452e-06,4.901340392655138e-06,1.3318720915740437e-06,2.1065908849408408e-11,0.0007485893353227806,3.140995988288027e-13,1.6197073670729993e-06,3.0656028232925517e-06,2.4914647364398925e-07,2.313019252434405e-09,5.507870545509453e-12,0.0003690897351077041,4.0514822419192974e-05,0.000557789476949845,0.0017447691854696457,4.5792079431174306e-10,2.270516435279656e-12,0.005393733264617342,6.0475208385525266e-05,1.0422291354027428e-07,2.917399504676386e-09,1.6931202554820622e-06,0.018147873174423394,6.66547567786187e-06,1.2891754588375363e-13,1.3016451720636595e-12,0.1015844501161604,5.743557323196732e-06,5.614428928695462e-07,0.014873200950732876,5.4742135865256664e-08,1.2667278466573536e-16,1.9146492951390202e-08,4.918905463729045e-07,7.717642339810301e-07,5.8069464172313725e-06,1.0458562818071265e-09,2.6574826516483677e-09,0.00036222750190993333,1.0119448684494056e-08,0.0004842965680096351,4.810562720466284e-06,5.105024496141425e-05,3.038211968614865e-07,7.501256087712422e-14,2.0938919098286514e-14,2.3743056083240073e-10,1.6444572226246655e-08,0.0003970643652843341,7.17905167967202e-10,1.5787242443996905e-09,0.0003704174961609049,8.616198422578021e-10,8.529110377857403e-09
0.0006559692708934962,0.20240493756585162,3.76,0.0,4.984498942269795e-06,0.01676319463342535,0.7794660922150722,0.04898601870453563,1.810247119978026e-05,0.004884052976133475,0.596137794565657,4.75857821826064e-12,0.3816531333969404,3.727567630128087e-07,3.972487585989336e-07,0.9827525352268244,2.8039019160503168e-05,5.600432154117855e-07,6.277370577639436e-07,0.00019593659372494737,0.00958767631897887,7.534614169778078e-07,4.9804205142158124e-06,0.00010447939214843264,0.0462144975472846,1.1986802405376332e-06,4.885521256982559e-06,1.3218809866466453e-06,2.08776533801075e-11,0.0007474082768118835,3.103837954223373e-13,1.6111214759120442e-06,3.0552086179296854e-06,2.472150594955445e-07,2.2921864025685404e-09,5.441338162253899e-12,0.00036809345793739547,4.0229624715972275e-05,0.0005562428039875416,0.0017358947877321655,4.5716631721118924e-10,2.2569859827011324e-12,0.0053931950928528235,5.999693839746169e-05,1.037549725981804e-07,2.8919814774036663e-09,1.686381809909011e-06,0.018130624317048354,6.639093163828423e-06,1.281382736696489e-13,1.2899538718622e-12,0.10163850013072369,5.72084324808269e-06,5.592143919912203e-07,0.014870043771589146,5.473051416204942e-08,1.251426406896323e-16,1.9066162326823215e-08,4.89126464790847e-07,7.686400147238487e-07,5.7801681980944435e-06,1.0412937105464355e-09,2.6497981008749498e-09,0.00036095774575327307,1.0076740299770563e-08,0.0004837022728560372,4.78578205815248e-06,5.0629706509567456e-05,3.0282683529116665e-07,7.444097442616399e-14,2.0779368355366645e-14,2.3572536834204077e-10,1.6393279061610738e-08,0.00039730116345555624,7.137719387913216e-10,1.5796655981975807e-09,0.0003706390614955166,8.60549913834821e-10,8.508408005329574e-09
0.0006581664867813703,0.20240694955349173,3.76,0.0,4.964038965848512e-06,0.016690477073878385,0.7794787115757151,0.04898398730312069,1.8038244883259587e-05,0.004872779918898208,0.5962126841967936,4.745307598755904e-12,0.38167382759860186,3.7258395116447924e-07,3.9505592908941983e-07,0.9827800844344872,2.7868445785194127e-05,5.563993917882953e-07,6.248629027120025e-07,0.00019534896428852628,0.00957257333330055,7.500126411747814e-07,4.965256739915064e-06,0.00010400855890781933,0.04623084405123921,1.1898403847920474e-06,4.869818881665849e-06,1.3120000018723326e-06,2.0691789621307482e-11,0.0007462351714214556,3.0672428373218936e-13,1.6026211839881738e-06,3.044893779060313e-06,2.453054890512715e-07,2.271619035272032e-09,5.3758320935747935e-12,0.0003671033808087474,3.994742714809187e-05,0.0005547067968902113,0.001727069643422078,4.564171061587349e-10,2.243590873649505e-12,0.00539265733587195,5.952323882934525e-05,1.0329122763093668e-07,2.8668705056075812e-09,1.6796923199336361e-06,0.018113411653335423,6.612901471018661e-06,1.273675127792723e-13,1.2784111556308774e-12,0.10169233176919246,5.698293090695257e-06,5.570019898031148e-07,0.014866911511366931,5.4718984186535756e-08,1.236361003721392e-16,1.8986542434450636e-08,4.863885839667926e-07,7.65538589998738e-07,5.753620530665741e-06,1.0367721960074163e-09,2.6421678242406452e-09,0.0003596967826742247,1.0034448074309667e-08,0.000483109434845414,4.761148535434396e-06,5.02134285486317e-05,3.0184064673914236e-07,7.387593736821495e-14,2.0621645779991646e-14,2.3403945982528004e-10,1.6342349865073313e-08,0.00039753730689113495,7.096807820489672e-10,1.5806043503604924e-09,0.00037086002906113656,8.594828251012859e-10,8.487840838812684e-09
0.0006603637026692444,0.2024089508907601,3.76,0.0,4.943714098241437e-06,0.016618295247400654,0.7794909891783063,0.048982030903077414,1.7974517715967452e-05,0.004861575155374659,0.5962872445687671,4.7321322872053545e-12,0.38169448157039443,3.72412431210715e-07,3.9288522956543883e-07,0.9828073181810134,2.769941372220689e-05,5.527911099697109e-07,6.220148061104867e-07,0.00019476542100664172,0.00955757791742032,7.465951279167254e-07,4.95020228761532e-06,0.00010354153613618397,0.04624712415429938,1.1810952638299956e-06,4.8542320145383025e-06,1.3022275419430882e-06,2.050827837448551e-11,0.0007450699324624922,3.031200216988756e-13,1.5942053032138453e-06,3.034657426521021e-06,2.4341743840054056e-07,2.2513127930852997e-09,5.3113330235434976e-12,0.00036611943960452583,3.966818744800454e-05,0.0005531813503316039,0.0017182934579144707,4.5567310205541085e-10,2.2303292959712357e-12,0.00539211984667074,5.905405749416646e-05,1.0283162690985464e-07,2.842061901014429e-09,1.6730512787449375e-06,0.018096234950772228,6.586898632474474e-06,1.2660514081701518e-13,1.2670145909764585e-12,0.10174594686045213,5.6759051601057675e-06,5.548055202485764e-07,0.014863803971293225,5.4707545207028345e-08,1.2215271947735742e-16,1.8907624516315166e-08,4.83676573368729e-07,7.624597238230366e-07,5.727300716199678e-06,1.0322912099178769e-09,2.6345912710904364e-09,0.00035844452754552855,9.992566524976108e-09,0.0004825180460643349,4.7366611256319105e-06,4.980135890344691e-05,3.008625412620992e-07,7.331735217011346e-14,2.0465724141117677e-14,2.3237254991808824e-10,1.6291780991372206e-08,0.0003977727986021034,7.056311302692506e-10,1.581540512837402e-09,0.0003710804014759396,8.584185577624507e-10,8.467407623137494e-09
0.0006625609185571185,0.20241094168366033,3.76,0.0,4.923523044210208e-06,0.016546643375888313,0.7795029293833208,0.048980148543771404,1.791128418900006e-05,0.004850438078400281,0.596361478607706,4.7190512715832e-12,0.38171509549105154,3.7224219064104836e-07,3.907363555311985e-07,0.9828342402698379,2.75319044347685e-05,5.492179060305159e-07,6.191924337499022e-07,0.00019418592386725382,0.009542688822791663,7.432084763073247e-07,4.935256049979612e-06,0.00010307827941535884,0.046263338395746645,1.172443553927439e-06,4.838759420738584e-06,1.2925620399792632e-06,2.0327081222950673e-11,0.0007439124745467112,2.9956999004390774e-13,1.5858726664271154e-06,3.0244986927350424e-06,2.415505895315142e-07,2.231263405606801e-09,5.247822065057614e-12,0.000365141571134323,3.939186409478112e-05,0.0005516663603526038,0.0017095659386821282,4.549342467070588e-10,2.2171994678212864e-12,0.005391582481575989,5.8589342914462624e-05,1.0237611950848892e-07,2.8175510615905077e-09,1.666458186251083e-06,0.018079093979560566,6.5610827072011845e-06,1.258510375384197e-13,1.2557617939410324e-12,0.10179934721174534,5.6536777877945895e-06,5.526248194698483e-07,0.014860720954083891,5.4696196497320246e-08,1.2069206363114375e-16,1.8829399951008985e-08,4.809901076566002e-07,7.59403183340885e-07,5.7012060954259495e-06,1.0278502327773692e-09,2.6270678981251888e-09,0.00035720089632088807,9.951090264571919e-09,0.0004819280986819983,4.712318811755953e-06,4.93934461607311e-05,2.9989243059108547e-07,7.276512290479686e-14,2.0311576664322763e-14,2.30724358069703e-10,1.6241568842278256e-08,0.00039800764158890047,7.016224248543603e-10,1.5824740975355796e-09,0.00037130018135116556,8.573570937499582e-10,8.447107118465602e-09
0.0006647581344449926,0.20241292203673567,3.76,0.0,4.903464526719729e-06,0.016475515763164267,0.7795145364844184,0.0489783392788066,1.7848538872322387e-05,0.004839368088271069,0.5964353892022771,4.706063554331091e-12,0.3817356695390062,3.7207321711100085e-07,3.886090077453209e-07,0.9828608544465399,2.736589966476485e-05,5.456793236441586e-07,6.163954569156367e-07,0.00019361043336313608,0.009527904819895409,7.398522920406988e-07,4.920416934183666e-06,0.00010261874500039091,0.04627948730883167,1.1638839540699245e-06,4.823399882883525e-06,1.2830019568985382e-06,2.0148160515229317e-11,0.0007427627135621612,2.9607319166752636e-13,1.5776221269285878e-06,3.0144167227928463e-06,2.397046302069116e-07,2.211466687335064e-09,5.1852807485294586e-12,0.00036416971311679604,3.911841629842568e-05,0.0005501617243352736,0.0017008867952738426,4.5420048280728635e-10,2.2041996371030337e-12,0.005391045100180562,5.812904431079201e-05,1.0192465529200452e-07,2.7933334696448904e-09,1.6599125489962553e-06,0.018061988512574175,6.5354517798343385e-06,1.2510508480935825e-13,1.244650427941404e-12,0.10185253460899714,5.631609327411342e-06,5.504597257853008e-07,0.014857662263935364,5.468493733665441e-08,1.19253708061749e-16,1.8751860251633034e-08,4.783288665869744e-07,7.563687387826723e-07,5.675334047877763e-06,1.0234487536720973e-09,2.6195971692651116e-09,0.00035596580601821026,9.91001399945632e-09,0.00048133958494892606,4.688120586374221e-06,4.8989639656268025e-05,2.9893022805045936e-07,7.221915546646218e-14,2.0159177081407974e-14,2.2909460900182812e-10,1.6191709866164937e-08,0.0003982418388416756,6.976541170521983e-10,1.5834051163217896e-09,0.0003715193712909574,8.562984152178114e-10,8.426938100073308e-09
0.0006691525662207409,0.20241685183449504,3.76,0.0,4.863740081504132e-06,0.016334810927427168,0.7795367682252563,0.04897493631551177,1.7724491533119344e-05,0.004817427006078205,0.5965822514307356,4.680364095172614e-12,0.38177669872881587,3.7173902260104126e-07,3.844177194895911e-07,0.9829131737652287,2.703833199894028e-05,5.387042350814732e-07,6.108764016817976e-07,0.00019247131669122998,0.009498647263496685,7.332297803528504e-07,4.891055767561782e-06,0.00010171067137395052,0.04631159125345205,1.1470359908371183e-06,4.7930151898577145e-06,1.2641920270065398e-06,1.9797001534122224e-11,0.0007404859521231905,2.8923541392708307e-13,1.5613628521516061e-06,2.9944797160201653e-06,2.3607415942782112e-07,2.172614927639213e-09,5.063035186890259e-12,0.0003622437837276656,3.857998775373884e-05,0.0005471831102455635,0.0016836724843225632,4.5274800443179854e-10,2.178583104324115e-12,0.005389969742667469,5.722149532051806e-05,1.0103365972382294e-07,2.7457603672380303e-09,1.6469616987555865e-06,0.01802788319579673,6.4847373824301236e-06,1.2363716872757295e-13,1.2228428725503996e-12,0.10195827758110469,5.587942664894863e-06,5.461757235605847e-07,0.014851617088940363,5.466268480641678e-08,1.1644224521276334e-16,1.8598802157798846e-08,4.730808022408796e-07,7.503652334205533e-07,5.624247380011992e-06,1.0147622876468223e-09,2.604811534694706e-09,0.00035352092143515004,9.829040684156338e-09,0.0004801668278288419,4.640152417840703e-06,4.819414634935051e-05,2.97029204948098e-07,7.11456381030562e-14,1.9859518885054896e-14,2.258893627442018e-10,1.6093037452985146e-08,0.0003987083080522504,6.898365435701167e-10,1.5852595034145379e-09,0.0003719559917438983,8.541893442927896e-10,8.386989696715356e-09
0.0006735469979964892,0.20242074109187821,3.76,0.0,4.824530897611423e-06,0.016196136755350456,0.7795577174596123,0.048971814717461044,1.7602333781373358e-05,0.004795747255919288,0.5967278536378658,4.655026208889345e-12,0.381817570560244,3.7140975214027577e-07,3.8030907189905206e-07,0.9829643049847523,2.6716570046834073e-05,5.318623400528392e-07,6.054551164632068e-07,0.00019134776473005318,0.009469795779281948,7.267245652671236e-07,4.862110326662916e-06,0.00010081697829287917,0.046343440136765085,1.1305414026716305e-06,4.7630685314685766e-06,1.2457859768278883e-06,1.945451484195402e-11,0.0007382389998627944,2.8259913513471176e-13,1.545418698904112e-06,2.97483980983517e-06,2.3252363950147533e-07,2.1347256583821243e-09,4.9444565457914934e-12,0.00036034117076203084,3.805258954337374e-05,0.0005442447131624268,0.0016666482421441604,4.513152255913831e-10,2.1534662533032553e-12,0.005388892713758725,5.6331017836821816e-05,1.0015825438875826e-07,2.6993080719121282e-09,1.6341949090108287e-06,0.017993917235306252,6.434740614332775e-06,1.2220048807679137e-13,1.2015741382319388e-12,0.10206318965002736,5.544892430617038e-06,5.41952262217305e-07,0.014845666909161483,5.4640781958043384e-08,1.137151159122753e-16,1.8448384933456497e-08,4.679299167389838e-07,7.444474294161278e-07,5.574020501342511e-06,1.0062278898342126e-09,2.5902302187511275e-09,0.0003511092305881548,9.749605879606497e-09,0.00047899971428682904,4.59274874622482e-06,4.741448817566811e-05,2.9515879913714e-07,7.00960803811045e-14,1.956654866008165e-14,2.227547055550487e-10,1.5995736241266563e-08,0.00039917222993861176,6.821741957310785e-10,1.5871037681969585e-09,0.0003723902835191663,8.520912065191295e-10,8.347552909065919e-09
0.0006779414297722375,0.20242459059479934,3.76,0.0,4.78582738080526e-06,0.016059450486392086,0.7795774162507164,0.04896896740176226,1.7482024875901933e-05,0.0047743242971608904,0.5968722176459285,4.6300424103729964e-12,0.38185828644724357,3.71085312674426e-07,3.762808495142538e-07,0.9830142760914641,2.6400477285085387e-05,5.251502467670225e-07,6.001291585208524e-07,0.00019023947881668672,0.009441341181375306,7.203337165964236e-07,4.833572368362135e-06,9.993733881201031e-05,0.04637503801605625,1.1143905529458585e-06,4.7335507621634034e-06,1.227772441541459e-06,1.9120424991506507e-11,0.0007360212274625719,2.7615712326567566e-13,1.529781188601719e-06,2.955490595011885e-06,2.290507688848089e-07,2.097768263509973e-09,4.829411070193799e-12,0.0003584614071210494,3.7535920157892094e-05,0.0005413457583966969,0.0016498118177298822,4.499017181247686e-10,2.128836079048382e-12,0.005387813001430806,5.545722965914709e-05,9.929806521563712e-08,2.6539433012284115e-09,1.6216084603033058e-06,0.017960088906207945,6.385447034309993e-06,1.2079416945346513e-13,1.1808271286628697e-12,0.10216728436753879,5.502446214648356e-06,5.377881229864888e-07,0.01483981021059527,5.4619223218451375e-08,1.1106924400220062e-16,1.830054527285199e-08,4.6287382218140154e-07,7.386135947581228e-07,5.524633781005148e-06,9.97841765168073e-10,2.5758491812934185e-09,0.00034873010627711585,9.671670180571777e-09,0.00047783818513066553,4.5459018424242005e-06,4.6650285547570624e-05,2.9331835552341956e-07,6.906978794816028e-14,1.928007258994469e-14,2.1968860573940887e-10,1.589977941971938e-08,0.0003996336280259732,6.746629953835514e-10,1.588938004042274e-09,0.00037282226717668174,8.50003866749156e-10,8.30861846154719e-09
0.0006823358615479858,0.20242840110918556,3.76,0.0,4.74762019720586e-06,0.015924710540324773,0.7795958957035496,0.04896638749076577,1.7363525210033213e-05,0.004753153697791049,0.5970153647350105,4.605405422584432e-12,0.3818988477964742,3.707656135515693e-07,3.723309111640665e-07,0.9830631142430343,2.6089921190288276e-05,5.185646713753561e-07,5.948961631220224e-07,0.00018914616764680793,0.009413274556133513,7.140543977145169e-07,4.805433860365908e-06,9.907143562305298e-05,0.046406388859945205,1.0985741265940737e-06,4.704452985988906e-06,1.2101404498625397e-06,1.8794467169256748e-11,0.000733832023833274,2.6990245193035454e-13,1.5144421310371332e-06,2.9364258428787402e-06,2.2565332746042266e-07,2.0617133080300474e-09,4.717770744237208e-12,0.0003566040387821147,3.702968838287779e-05,0.0005384854908027335,0.001633160991302505,4.4850706653305564e-10,2.104679998667901e-12,0.005386729640030279,5.459975872902431e-05,9.84527294457862e-08,2.6096339599078397e-09,1.6091987294984502e-06,0.01792639652256017,6.33684257340897e-06,1.1941736928574188e-13,1.1605854064225748e-12,0.10227057497394657,5.46059192830626e-06,5.336821186324219e-07,0.0148340455020827,5.459800309864716e-08,1.0850168531654631e-16,1.815522179169094e-08,4.579102035682986e-07,7.328620422460406e-07,5.4760681479864365e-06,9.896002404601209e-10,2.561664486998645e-09,0.00034638293679164085,9.595195425885959e-09,0.00047668218235435257,4.4996041178848814e-06,4.590116970489821e-05,2.9150723610202605e-07,6.806609084404162e-14,1.8999903666514265e-14,2.1668910270823012e-10,1.5805140853759815e-08,0.0004000925256563185,6.672989955183507e-10,1.5907623036008238e-09,0.00037325196314658664,8.479271930385201e-10,8.27017729967524e-09
