Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584)
3.264258791369795e-06,0.4176592313895278,3.76,0.0,0.002973654546786572,0.6905451805924191,0.263289084594954,0.02382106104870363,0.0015460951545591677,0.055078692727414974,0.24680469337333377,1.7897268018585456e-09,0.48400671865776335,1.768636989000324e-05,0.00038446279385947904,0.23068809594639317,0.0020031199082337563,0.00011710669624150553,4.8113551496955205e-05,0.0055694981330989424,0.27375988123172257,6.715684952700586e-05,0.0002040774158000775,0.007658960667996672,0.06701053906093332,0.0007978332494855732,0.0008654127826070111,0.002835619815559057,6.802051042443515e-09,0.04761359763971704,5.714382194041494e-09,0.0004162701140864565,0.000725540910775846,0.00024246139471773343,1.3258467911392665e-06,3.2502199417382456e-08,0.02749432522106327,0.013472511985922754,0.014172239094910236,0.016052721749771612,3.311473770881086e-07,6.037699952264717e-10,0.022772502798067713,0.005547938580469662,7.152212440782954e-05,2.433641603300781e-06,3.909360609764738e-06,0.006824458851477133,5.377228517094671e-06,4.687779280215501e-10,1.4649359557295876e-08,0.022380310978363942,9.657501453517576e-05,1.5218520889174119e-05,0.02499396919733195,7.799208661599067e-07,1.6282300638118532e-12,1.1436551498761259e-05,1.9275033861493644e-05,4.043541936057802e-06,0.0009412603038992757,1.4750992411690348e-07,3.207751616745618e-07,0.0008922506092169175,1.137550980399545e-05,0.0016374345127593958,0.0005413157869406746,0.007716358068991401,3.44917283060088e-05,3.4994388725367416e-11,2.333593236754282e-11,9.261161948794739e-07,2.9806645244636266e-06,0.00047944309135898724,1.3092725200723668e-06,2.4106291036040502e-08,0.00019953946101399007,7.169795267356292e-08,2.877571003911311e-08,3.8332181218834655e-06,7.621251275319457e-07,1.4377997455959354e-05,4.323848812970333e-09,7.994542933966567e-07,8.447478045562493e-06,0.0008916625035679113
3.274541529925671e-06,0.4176922722984982,3.76,0.0,0.0029422584375823646,0.6900681103292216,0.2636251682194733,0.023900548083178506,0.0015422505865845069,0.05499737945469575,0.24704865596019332,1.7855306205697943e-09,0.48405654856461067,1.7653202629600526e-05,0.0003833295794793765,0.23127999841067262,0.001998726251437445,0.00011658021743732678,4.79234298196246e-05,0.0055566114728156125,0.2734020236249561,6.690034733863999e-05,0.0002033520700480306,0.007653350721135013,0.06707946230108167,0.0007951414253565398,0.0008627072821443691,0.0028234700086061607,6.7699597033761575e-09,0.047588146343123326,5.685501348980833e-09,0.0004132557962144007,0.0007232051848200595,0.00024141940946359236,1.316067190047534e-06,3.233750084596552e-08,0.027477025023096898,0.013467903620890554,0.014155646765210157,0.016072156565343082,3.309269493724288e-07,6.014967591239535e-10,0.02281899173214954,0.0055567147722352375,7.138699405510251e-05,2.425706396603579e-06,3.911713044267842e-06,0.0068466097699274924,5.38160016456181e-06,4.670238455993934e-10,1.4579547667729554e-08,0.02242891184691062,9.659948081099927e-05,1.521279378044008e-05,0.02503418464057178,7.811886393155541e-07,1.6199812770932161e-12,1.1419063310012925e-05,1.923099122392533e-05,4.03491662760662e-06,0.0009396969002752302,1.471328377181296e-07,3.1984513036909753e-07,0.0008948453531378595,1.1333581218112328e-05,0.001636328313805414,0.0005413872143003218,0.007719982069901967,3.4391262736265026e-05,3.486467643691457e-11,2.3249936787047127e-11,9.227053737167346e-07,2.974332338748582e-06,0.00048168664893686876,1.3035768792660035e-06,2.419668810217562e-08,0.0002006910852482569,7.167065394476287e-08,2.8815075338220118e-08,3.837150417909651e-06,7.606436734542226e-07,1.4309066867701312e-05,4.323123057514736e-09,8.003265137844561e-07,8.497314575060233e-06,0.0008955625150689064
3.2837959946259593e-06,0.41772190875247495,3.76,0.0,0.0029143407748184022,0.6896400984940273,0.26392673031306835,0.023971880107770547,0.0015388447690291825,0.05492445850949677,0.24726764304625065,1.781792185738842e-09,0.48410090850097465,1.762375673033242e-05,0.0003823212057305217,0.23181123663844258,0.0019948000390974645,0.00011611145228580016,4.77546162659206e-05,0.005545203383395357,0.27308098358902266,6.667256183266567e-05,0.0002027077654233211,0.0076482607391529355,0.0671412334362527,0.0007927523230664013,0.000860306189065475,0.0028126971171432073,6.741452282920919e-09,0.04756494844382416,5.659880116540198e-09,0.0004105911878296463,0.0007211319597830288,0.0002404945201053983,1.3074108605168538e-06,3.21912591172926e-08,0.02746146634682701,0.01346365314686436,0.014140810187994323,0.016089486850558533,3.3072733002879425e-07,5.994755750407628e-10,0.022860546314411985,0.005564505957446135,7.126726797976757e-05,2.4186232379633292e-06,3.913816175143387e-06,0.006866532139212715,5.385640605734164e-06,4.6546678359422614e-10,1.4517513462776573e-08,0.022472509654900438,9.662357962137175e-05,1.5208026788411601e-05,0.025070247839089312,7.823254259200778e-07,1.6126568598748399e-12,1.1403614434854501e-05,1.919178968111622e-05,4.027272505130609e-06,0.000938305817567779,1.4679548941928286e-07,3.190179408541677e-07,0.0008971553247817448,1.1296430324585063e-05,0.0016353377540906332,0.000541451462330473,0.00772321559593298,3.430220655352541e-05,3.4749549568381e-11,2.317360664669073e-11,9.196776826157062e-07,2.968717949332258e-06,0.00048369763600445104,1.2985414091439718e-06,2.427785347644317e-08,0.0002017259189692381,7.164601858296155e-08,2.8850530313538686e-08,3.8407295931214175e-06,7.593184765549807e-07,1.4247986403889915e-05,4.322455443043357e-09,8.011086147291038e-07,8.542138058703567e-06,0.0008990660452091202
3.2930504593262477e-06,0.4177514513654846,3.76,0.0,0.0028867392358822666,0.6892133506244139,0.2642274391939501,0.024043017717442675,0.0015354893158683698,0.0548517817064063,0.24748608823496568,1.7780892850868705e-09,0.4841448140631817,1.7594684885519074e-05,0.00038132352422080265,0.23234109507568207,0.0019909001332942063,0.00011564741933231152,4.758793216790237e-05,0.005533971460717469,0.27276090993750063,6.644762049723628e-05,0.0002020713512199397,0.007643132797474795,0.06720276149110184,0.0007903943136387303,0.0008579364914056988,0.0028020741762520155,6.713292468631062e-09,0.0475414796072242,5.634602919179158e-09,0.0004079713479177397,0.0007190855568568361,0.00023958158137495767,1.298889413640147e-06,3.2046858657551045e-08,0.027445920484806288,0.013459306827104965,0.01412606528722693,0.016106666734969795,3.305265616392483e-07,5.974773369469901e-10,0.022901832934711538,0.00557219695671568,7.114929617526862e-05,2.411595039426193e-06,3.915905984093141e-06,0.006886441600451184,5.389779255172689e-06,4.6392972546383986e-10,1.4456217808968255e-08,0.022515973871183485,9.664960355578687e-05,1.520361874151174e-05,0.025106188944612896,7.834582813145631e-07,1.605424614050672e-12,1.1388435023333008e-05,1.9152994150635473e-05,4.019738440863915e-06,0.0009369296513104528,1.4646005398922769e-07,3.181998882308014e-07,0.0008994415427866337,1.1259822189991437e-05,0.0016343519268346746,0.000541515662763856,0.007726423011781504,3.4214415256274985e-05,3.463592054364615e-11,2.3098265613668947e-11,9.166889918620458e-07,2.9631820275163775e-06,0.00048570088819124005,1.293589779234731e-06,2.435883733301381e-08,0.00020275920605370654,7.162132575694783e-08,2.888600996675065e-08,3.844345825533155e-06,7.58000941059249e-07,1.4187791885498211e-05,4.321774741612479e-09,8.01887985405667e-07,8.586933535291903e-06,0.0009025635003445616
3.302304924026536e-06,0.41778090131189427,3.76,0.0,0.0028594492145295916,0.688787851320589,0.2645273060905422,0.024113961905241916,0.0015321832190550817,0.054779346103394036,0.24770399800041956,1.7744214389020165e-09,0.4841882718263172,1.7565978412379814e-05,0.0003803363274244524,0.2328695894083457,0.0019870262518826274,0.00011518805476024913,4.742333463449569e-05,0.005522912184862158,0.2724417921683839,6.622546612081157e-05,0.00020144266918661723,0.00763796775794543,0.06726404932453478,0.0007880667569663541,0.0008555975499516289,0.0027915979339631814,6.685473337852806e-09,0.04751774496036515,5.609662277520574e-09,0.0004053953624455213,0.000717065427491791,0.00023868034173175906,1.2905002203947433e-06,3.1904260793844674e-08,0.02743038921890966,0.013454866253050118,0.014111412255780104,0.016123698262043348,3.303246637477169e-07,5.955016095160911e-10,0.022942853938481212,0.00557978924205623,7.103304335819225e-05,2.4046213298089516e-06,3.917982475426507e-06,0.006906338000403034,5.394014061056418e-06,4.6241226307416566e-10,1.439564566709102e-08,0.022559306249607926,9.667751056692082e-05,1.5199562036814575e-05,0.02514200958859858,7.845872588052854e-07,1.598282647138203e-12,1.137351966126582e-05,1.9114597262448653e-05,4.012312223833436e-06,0.0009355681882502783,1.461265217984862e-07,3.173907996908732e-07,0.000901704211664916,1.1223746182194708e-05,0.001633370809651226,0.0005415798032394627,0.007729604776520719,3.412786416755423e-05,3.45237598474897e-11,2.3023894187700168e-11,9.137385624746512e-07,2.957723013391793e-06,0.00048769645152811945,1.288720118241994e-06,2.443963918360615e-08,0.00020379094262816568,7.159658066074498e-08,2.8921514146654513e-08,3.847998227662135e-06,7.566910429559228e-07,1.4128463845542899e-05,4.321081503270067e-09,8.026646393426694e-07,8.631700850858694e-06,0.0009060549410504893
3.3115593887268244e-06,0.41781025973538843,3.76,0.0,0.002832466195003139,0.688363585486542,0.2648263420075,0.024184713660701393,0.0015289254939858535,0.05470714882113788,0.24792137868739222,1.7707875186986385e-09,0.48423128822600914,1.7537628870873844e-05,0.00037935941271222747,0.2333967350054559,0.0019831781145332227,0.00011473329548101729,4.726078184672383e-05,0.0055120221186619085,0.2721236199846267,6.600604285872985e-05,0.00020082156488614132,0.007632766467175454,0.06732509973898897,0.0007857690284899991,0.0008532887406954076,0.002781265217615087,6.657988074356952e-09,0.0474937495196277,5.585050932736966e-09,0.0004028623358607801,0.0007150710363049734,0.00023779055591362594,1.2822407013652789e-06,3.176342788186558e-08,0.02741487426902725,0.01345033298810473,0.014096851254287397,0.016140583428500128,3.3012165916220763e-07,5.935479615431717e-10,0.022983611635242658,0.0055872842644931345,7.091847503259178e-05,2.3977016373275204e-06,3.920045659038031e-06,0.006926221186070796,5.398343016246615e-06,4.6091404843257056e-10,1.4335782367693631e-08,0.02260250850980602,9.670725951164802e-05,1.5195849238500785e-05,0.02517771136980754,7.857124106206651e-07,1.5912290962031685e-12,1.1358863057073703e-05,1.9076591811055008e-05,4.0049916959008134e-06,0.0009342212170176527,1.4579488305734526e-07,3.165905015211738e-07,0.0009039435352056359,1.1188191909580868e-05,0.0016323943797392434,0.0005416438715157892,0.007732761339458329,3.4042529173944264e-05,3.441303864370214e-11,2.295047337943354e-11,9.108256663592469e-07,2.9523393835106786e-06,0.0004896843722124923,1.2839306032768407e-06,2.452025905574629e-08,0.00020482112501763039,7.157178836821468e-08,2.8957042482497455e-08,3.851685930756003e-06,7.553887570008779e-07,1.4069983313253205e-05,4.3203762136666276e-09,8.034385895375533e-07,8.676439852735575e-06,0.0009095404267108727
3.3208138534271128e-06,0.41783952776365146,3.76,0.0,0.0028057857514029254,0.6879405383287399,0.26512455772664545,0.024255273969828545,0.0015257151794024764,0.05463518704269286,0.2481382365119625,1.767186431952286e-09,0.48427386955926277,1.750962806628831e-05,0.00037839258231225383,0.23392254692027245,0.001979355442749898,0.00011428307913451909,4.710023304884755e-05,0.005501297907318441,0.2718063832933328,6.578929628353569e-05,0.0002002078876916702,0.007627529756589592,0.06738591548071592,0.000783500519150507,0.0008510094547648468,0.0027710729335311416,6.630829949883414e-09,0.04746949819135443,5.5607618444241255e-09,0.0004003713910525823,0.0007131018610335295,0.00023691198491681035,1.274108326678371e-06,3.162432335451168e-08,0.027399377293382335,0.013445708567750044,0.01408238241132727,0.016157324184519407,3.2991756908485073e-07,5.916159480510682e-10,0.023024108298753735,0.005594683454073545,7.080555747064848e-05,2.3908354893213617e-06,3.922095549065115e-06,0.0069460910047464556,5.402764155461857e-06,4.5943467857425345e-10,1.4276613617216779e-08,0.022645582337388736,9.67388101441039e-05,1.5192473076979306e-05,0.025213295854463462,7.868337879159958e-07,1.5842620528244901e-12,1.1344460036385788e-05,1.903897075504422e-05,3.997774751533325e-06,0.0009328885281223797,1.4546512779935883e-07,3.157988240132828e-07,0.000906159716467814,1.1153149219280664e-05,0.0016314226139038648,0.0005417078554721825,0.007735893140171965,3.395838672004951e-05,3.4303728773906265e-11,2.2877984719315545e-11,9.079495213718032e-07,2.9470296507057746e-06,0.0004916646966052753,1.279219460672679e-06,2.460069829009264e-08,0.00020584974974684883,7.154695375029161e-08,2.8992594591792512e-08,3.855408084350552e-06,7.54094056705363e-07,1.4012331812970347e-05,4.319659353865788e-09,8.042098484729371e-07,8.72115038954548e-06,0.0009130200155201384
3.330068318127401e-06,0.4178687064944763,3.76,0.0,0.0027794035440831927,0.6875186953442726,0.2654219638155992,0.024325643814883707,0.0015225513363953118,0.05456345801091837,0.24835457756650253,1.7636184244251486e-09,0.4843160219902625,1.7481968032202084e-05,0.00037743564312819265,0.23444703990272822,0.001975557959955809,0.00011383734408917276,4.694164842973434e-05,0.005490736274881922,0.271490072197863,6.557517331662878e-05,0.0001996014906033268,0.00762225844291278,0.06744649924202098,0.0007812606346870917,0.0008487590977754586,0.002761018063689175,6.603992532883477e-09,0.04744499577619302,5.536788073988198e-09,0.00039792166879670674,0.000711157391952035,0.00023604439570202784,1.2661006147566473e-06,3.148691144758542e-08,0.027383899891372594,0.013440994500539498,0.01406800582532197,0.016173922435825924,3.2971240758376383e-07,5.897051564676657e-10,0.02306434616831318,0.005601988220321993,7.06942576908494e-05,2.3840224126375866e-06,3.924132164337618e-06,0.006965947304121608,5.407275553738848e-06,4.5797368864818977e-10,1.421812548108829e-08,0.022688529385143087,9.677212308662118e-05,1.5189426442825703e-05,0.025248764577538767,7.879514408164102e-07,1.5773797323866717e-12,1.1330305537012401e-05,1.9001727210190147e-05,3.990659335434073e-06,0.0009315699140572882,1.451372458915891e-07,3.150156095807203e-07,0.000908352957721446,1.111860818845434e-05,0.0016304554885965983,0.0005417717431205596,0.007739000608889391,3.387541378618022e-05,3.4195802754405613e-11,2.2806410044087604e-11,9.051094065044217e-07,2.9417923626877446e-06,0.0004936374712021279,1.2745849633679232e-06,2.4680956740036768e-08,0.00020687681353383808,7.15220814679297e-08,2.902817044569602e-08,3.859163856210651e-06,7.528069144356541e-07,1.3955491339943716e-05,4.3189314848195865e-09,8.049784281652277e-07,8.765832311134788e-06,0.0009164937645261052
3.3383973363576607e-06,0.4178948918891801,3.76,0.0,0.002755911034137617,0.6871400544798135,0.2656889456190259,0.024388814637164625,0.0015197428532829878,0.054499098651299496,0.24854884761034376,1.7604345855179449e-09,0.4843535974518354,1.7457358957433587e-05,0.00037658269914104614,0.23491796784024713,0.001972161535128364,0.00011343996373998506,4.680056956197243e-05,0.0054813671680686606,0.27120617557886584,6.538466298799292e-05,0.00019906183918124486,0.007617485337761751,0.06750082846455756,0.0007792687339117359,0.000846758031397747,0.0027520837379384428,6.580107874684084e-09,0.04742273280359295,5.515475705794355e-09,0.0003957514687574514,0.0007094280825844658,0.000235272767113366,1.2589982499151025e-06,3.136465909705706e-08,0.027369988238625523,0.013436676416521534,0.014055145834509616,0.01618874055900429,3.295268645428706e-07,5.880032672044523e-10,0.023100340804319282,0.005608482925820797,7.059544447930035e-05,2.3779356286385224e-06,3.925953789018186e-06,0.006983806289050637,5.41141142964597e-06,4.5667427599524076e-10,1.4166056850329001e-08,0.02272707467025912,9.680357968703104e-05,1.5186960474534579e-05,0.025280588694990166,7.889541846473261e-07,1.5712566962295519e-12,1.1317774889695468e-05,1.8968525232568415e-05,3.984340610048954e-06,0.000930395025656932,1.4484374540663807e-07,3.143178190453239e-07,0.0009103074276108267,1.1087942164924382e-05,0.001629589023722025,0.0005418291498739074,0.007741776874739959,3.380171950266981e-05,3.4099830346282907e-11,2.274275965024912e-11,9.025835784721431e-07,2.9371395721829796e-06,0.0004954065517839612,1.2704780563262356e-06,2.4753034348860695e-08,0.00020779983378520935,7.149966802933463e-08,2.90602087029415e-08,3.862572122518281e-06,7.516549247622517e-07,1.3905013845206875e-05,4.3182673496319925e-09,8.056678686943485e-07,8.806021451452216e-06,0.0009196151918014944
3.3467263545879202e-06,0.41792100662163006,3.76,0.0,0.002732653617540542,0.6867623673563718,0.2659552873836481,0.02445183268572056,0.001516970619405441,0.05443492371278124,0.2487427081570757,1.7572759610854218e-09,0.4843908346799825,1.743301419256751e-05,0.0003757374806792816,0.23538784943168328,0.001968785092579769,0.00011304612016462572,4.666102289198387e-05,0.0054721248922407,0.2709230139215415,6.519619924530116e-05,0.00019852786693259683,0.0076126854263861765,0.06755497380035609,0.0007772991393626056,0.0008447795165123997,0.0027432562497488426,6.556473449733008e-09,0.04740027359215422,5.494408545933591e-09,0.0003936133789618925,0.0007077180300685671,0.0002345096890494085,1.2519931576148598e-06,3.124372497588596e-08,0.02735609476523399,0.013432287976901942,0.014042360654026106,0.016203446082631762,3.293404863129408e-07,5.863179625791282e-10,0.023136129182628543,0.005614903268624038,7.049789255528497e-05,2.371891102829684e-06,3.927764700210153e-06,0.0070016540903161594,5.415617541875102e-06,4.553892668606319e-10,1.4114518926364941e-08,0.022765519730434225,9.683640518443533e-05,1.518475085739884e-05,0.025312321334795853,7.899539864501204e-07,1.565199682772292e-12,1.1305437997054711e-05,1.8935618809678718e-05,3.97810107704037e-06,0.0009292312233691382,1.4455174637768187e-07,3.1362663743267185e-07,0.0009122436253461525,1.1057667759309662e-05,0.0016287262807423704,0.0005418864605024408,0.007744534071875254,3.372893834742797e-05,3.4004938095942805e-11,2.2679822727088046e-11,9.000859121852157e-07,2.9325433080194642e-06,0.0004971695888544117,1.266430690221059e-06,2.4824965567270287e-08,0.00020872158508494125,7.147723105284137e-08,2.9092265539521535e-08,3.866006380289586e-06,7.505090118716746e-07,1.3855166678709285e-05,4.317594970392061e-09,8.063551564595287e-07,8.846187185192667e-06,0.0009227319739272057
