Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14)
5.951756466034838e-06,0.5024349395697915,3.76,0.0,0.00652547875152506,0.7766490623117367,0.1999500641162837,0.012597381000972517,0.0009606296287202293,0.04037883064958399,0.16223690265471155,2.063535251037532e-10,0.3081533950895188,2.1739414539563917e-06,0.00024158775533019512,0.15428380113347537,0.002319567154534459,0.00022646459277455379,4.01301000582082e-05,0.002412434008965948,0.23144795000773807,4.943631022800181e-05,8.14049346004232e-05,0.010560228419267903,0.027777369525659654,0.0006427013315510756,0.0002748817832488771,0.001668419419025659,1.2973092144373165e-08,0.05560752316746943,5.100665449931393e-09,0.0013951785117884137,0.00022876419342816209,0.0002805580505945005,5.647981565661574e-06,7.013031211196682e-08,0.021603571103680212,0.01283091449432331,0.013286095989936308,0.014494347090370204,9.210789940054553e-08,4.265580444793867e-10,0.014992013116433233,0.004419577511212023,1.6529922045929978e-05,4.220591451609007e-06,5.236193941123589e-06,0.004814879282938826,3.924089890354449e-06,9.647418759990699e-11,8.779980256103689e-09,0.0015889921155159573
5.976362131158799e-06,0.5024656251788182,3.76,0.0,0.006472686435760855,0.7763249623614306,0.200171803520555,0.012676613218008271,0.0009551700502784058,0.04034468456928914,0.1624361247147653,2.054833819679795e-10,0.3081756707492193,2.1641863803039037e-06,0.00024052675519154541,0.15472213622139075,0.002312542868645564,0.0002251579198803982,3.9833692874304795e-05,0.002398261670810411,0.23121831169693388,4.908352016157135e-05,8.090317407113782e-05,0.010567425105400773,0.027811231825910145,0.0006387787101420695,0.00027308731079291233,0.0016538839215087544,1.2871049402589834e-08,0.05562767272692402,5.053755275918341e-09,0.0013782631437163077,0.0002272749186063829,0.0002779147340970206,5.57685831574775e-06,6.943515060685334e-08,0.021558519996818903,0.012842698657894837,0.013260846416171892,0.014512057187825798,9.213937941522247e-08,4.241045294208002e-10,0.015038763483549898,0.004424263244651088,1.6460863665630646e-05,4.200287232982205e-06,5.242439346809732e-06,0.004846387081196982,3.92636522512006e-06,9.58747643822811e-11,8.716860463626671e-09,0.00159413621120126
6.00096779628276e-06,0.5024961161585427,3.76,0.0,0.006420546318920966,0.7760027136819082,0.20039217583747615,0.012755565818603836,0.0009498779119853882,0.04031072919590481,0.16263416136543593,2.046411709101977e-10,0.3081974429719249,2.154786237678038e-06,0.00023949881058315235,0.15515822703589924,0.0023056285723571214,0.00022386237728639748,3.9545880888366226e-05,0.002384537357446941,0.23098994122894245,4.87410630616737e-05,8.041633291975097e-05,0.010574363370075938,0.02784484004563256,0.0006349878317572453,0.0002713481354835055,0.0016398710405681612,1.2771914506994012e-08,0.055646842899391494,5.008500566748985e-09,0.001361610525216837,0.00022583257794456306,0.0002753660970785028,5.506917593705665e-06,6.876452131134742e-08,0.02151355294577907,0.012854217364490751,0.0132357161176969,0.01452939162216845,9.2169307874513e-08,4.217179003276916e-10,0.015085084829111675,0.004428731005312721,1.6394388877186785e-05,4.1802560783841664e-06,5.2485377323381016e-06,0.0048779248828442374,3.929105911891047e-06,9.529415443801855e-11,8.655712175322966e-09,0.0015992583168869348
6.025573461406721e-06,0.5025264179759097,3.76,0.0,0.0063690427504197655,0.7756822627727115,0.20061122130251652,0.012834240965219209,0.000944746096521227,0.04027695752244596,0.16283104193231776,2.0382540521894022e-10,0.3082187284584842,2.145722675698076e-06,0.00023850244591526698,0.15559214579703762,0.0022988233302678194,0.000222578132044629,3.92662859512566e-05,0.002371241401675384,0.2307627991322587,4.840848289799857e-05,7.994376326115016e-05,0.010581049093536262,0.027878201219032728,0.0006313228117090924,0.0002696618314997226,0.0016263577374864531,1.2675559380167393e-08,0.055665062916849625,4.964827832479598e-09,0.0013452173948936181,0.00022443508172901748,0.0002729077173166333,5.438145051787182e-06,6.81172726401641e-08,0.02146868228531862,0.012865475298404493,0.013210708593982877,0.014546363743513544,9.219772993973775e-08,4.1939530418412575e-10,0.015130986178725691,0.0044329869126689585,1.633038841953126e-05,4.160496145752702e-06,5.254491080385854e-06,0.004909491156313663,3.932291786367986e-06,9.473150873676709e-11,8.596446722027092e-09,0.0016043591854218702
6.050179126530682e-06,0.5025565358714662,3.76,0.0,0.006318160724820868,0.7753635584893822,0.20082897844371433,0.012912640805720653,0.0009397678277333498,0.04024336286963215,0.16302679459967317,2.0303478827344153e-10,0.30823954312423274,2.136978434698106e-06,0.0002375362533399511,0.15602396146446199,0.0022921261429079435,0.0002213053355237915,3.8994548848547665e-05,0.0023583550909887837,0.23053684769065905,4.8085346387246575e-05,7.948484836907489e-05,0.010587487983033567,0.027911322076640502,0.0006277780487613279,0.00026802609089431403,0.0016133220112642284,1.2581862448331006e-08,0.05568236087057796,4.922666930054031e-09,0.0013290804772535263,0.00022308044251879582,0.00027053539190673425,5.370526140790369e-06,6.749231072312044e-08,0.02142391962867199,0.012876477001771788,0.013185827064329749,0.014562986290298476,9.222468902697672e-08,4.171340279678612e-10,0.015176476209260303,0.004437036892064883,1.6268757630339207e-05,4.141005400679406e-06,5.260301372877155e-06,0.0049410843993454795,3.935903524662071e-06,9.418601844714833e-11,8.538979806989143e-09,0.0016094395376825097
6.074784791654643e-06,0.5025864748699188,3.76,0.0,0.006267885847559393,0.7750465519278802,0.20104548416409407,0.012990767473209886,0.0009349366535261267,0.04020993886964348,0.16322144646463543,2.0226812264941694e-10,0.3082599021396385,2.1285372742514675e-06,0.00023659888979363146,0.15645373989086192,0.002285535952110368,0.00022004412409446623,3.873032829130119e-05,0.0023458606198688164,0.23031205085961304,4.777124179135225e-05,7.903900113848908e-05,0.010593685580086757,0.027944209060425097,0.0006243482112093336,0.00026643871767213887,0.0016007428537644182,1.2490708296972246e-08,0.0556987637634966,4.881950938447559e-09,0.0013131964866083252,0.00022176676997187912,0.00026824512633162286,5.304046139840492e-06,6.688859651129104e-08,0.021379275901714033,0.012887226881045885,0.013161074483253968,0.014579271418155107,9.225022694013041e-08,4.1493149559387807e-10,0.015221563265276213,0.004440886681913676,1.6209396274768855e-05,4.1217816332690505e-06,5.265970590039194e-06,0.004972703138833117,3.939922609108722e-06,9.365691670071175e-11,8.483231283486793e-09,0.0016145000640658662
6.099390456778604e-06,0.5026162397900978,3.76,0.0,0.006218204302699754,0.7747311963148259,0.201260773819891,0.01306862308585408,0.0009302464296220913,0.04017667945070303,0.16341502358857532,2.0152413587578506e-10,0.3082798199687609,2.12038390682184e-06,0.00023568907415157393,0.1568815439683267,0.00227905164612031,0.0002187946197905465,3.8473300011469974e-05,0.002333741044406922,0.23008837418663813,4.746577779827501e-05,7.860566262324738e-05,0.010599647267338468,0.027976868338118573,0.0006210282236411083,0.000264897622168261,0.0015886002065563579,1.240198725300425e-08,0.05571429755992073,4.84261601385295e-09,0.0012975621307256362,0.0002204922659366701,0.0002660331240569681,5.238690184227356e-06,6.63051431261827e-08,0.021334761375598598,0.01289772921312581,0.013136453555109364,0.014595230727494047,9.227438390434719e-08,4.127852525947118e-10,0.01526625537467745,0.0044445418406136765,1.615220837808801e-05,4.1028224740371635e-06,5.2715007089027346e-06,0.005004345930628003,3.944331295235385e-06,9.314347419523797e-11,8.42912494363541e-09,0.0016195414259109542
6.123996121902565e-06,0.5026458352545665,3.76,0.0,0.006169102822599857,0.7744174469032704,0.2014748812948009,0.013146209746718292,0.0009256913041498637,0.04014357882244233,0.16360755104578623,2.0080173893459095e-10,0.30829931040564623,2.1125039361347964e-06,0.00023480558449152597,0.15730743376796158,0.002272672064452263,0.00021755693094751804,3.8223155853209986e-05,0.002321980239248845,0.2298657847355271,4.7168582471342934e-05,7.818430064541844e-05,0.010605378275035438,0.02800930581678982,0.0006178132543459085,0.0002634008157104993,0.001576874919420178,1.2315595138279092e-08,0.05572898723286108,4.8046012271995945e-09,0.0012821741142426005,0.000219255219794954,0.0002638957766300423,5.17444329140811e-06,6.574101307062937e-08,0.021290385697937363,0.012907988151157363,0.01311196674797708,0.014610875289848243,9.22971986091409e-08,4.106929623589879e-10,0.015310560263615736,0.004448007753196508,1.6097102062372404e-05,4.084125408889993e-06,5.276893701863639e-06,0.005036011359307636,3.9491125798980345e-06,9.264499490606829e-11,8.376588318239249e-09,0.0016245642568520307
6.148601787026526e-06,0.5026752656987578,3.76,0.0,0.006120568659362039,0.774105260873724,0.2016878390704627,0.013223529543601476,0.0009212657030159432,0.04011063146201103,0.1637990529696369,2.0009997396799094e-10,0.3083183866087693,2.104883799864373e-06,0.00023394725546435074,0.15773146667304286,0.0022663960025028204,0.000216331152818268,3.797960290154928e-05,0.002310562856734795,0.22964425101425628,4.687930223139865e-05,7.777440847285052e-05,0.010610883687155558,0.028041527155708856,0.0006146987033390424,0.0002619464055517139,0.0015655487104705788,1.2231433029693375e-08,0.05574285680899295,4.767848455275263e-09,0.0012670291418549837,0.00021805400404314347,0.00026182965425960585,5.1112903852789015e-06,6.51953156802066e-08,0.021246157922581596,0.012918007730025598,0.013087616306859829,0.01462621567302326,9.231870834949328e-08,4.08652407243983e-10,0.015354485370680787,0.004451289637715567,1.6043989387433776e-05,4.065687793224453e-06,5.2821515360168115e-06,0.0050676980379106345,3.954250170963103e-06,9.216081936385602e-11,8.325552487073467e-09,0.0016295691641068978
6.173207452150487e-06,0.5027045353795567,3.76,0.0,0.006072589557956674,0.7737945972401665,0.20189967829336852,0.013300584548877522,0.0009169643160218968,0.040077832100892385,0.16398955259633108,1.9941774094709534e-10,0.3083370611336334,2.097510716345336e-06,0.00023311297576876893,0.15815369750598834,0.0022602222159263446,0.00021511736816706185,3.774236271762973e-05,0.0022994742880272693,0.22942374290630102,4.659760089944092e-05,7.737550356186983e-05,0.010616168447203806,0.0280735377785395,0.0006116801909743733,0.0002605325900588836,0.00155460412785632,1.2149406883095414e-08,0.05575592941141257,4.732302263087399e-09,0.0012521239212936889,0.0002168870700998921,0.0002598314968555881,5.04921631881344e-06,6.466720490613722e-08,0.021202086538068154,0.01292779187155638,0.013063404266213333,0.014641261965100705,9.233894905240198e-08,4.0666147310220927e-10,0.015398037860406598,0.004454392551383449,1.5992786196100418e-05,4.047506865188192e-06,5.28727617214991e-06,0.00509940460764449,3.959728458130919e-06,9.169032095381254e-11,8.275951898736915e-09,0.0016345567297033534
6.197813117274448e-06,0.502733648383552,3.76,0.0,0.0060251537309130385,0.7734854167607962,0.20211042883838803,0.013377376819342594,0.0009127820836889421,0.04004517571238672,0.16417907230640663,1.987541073884063e-10,0.3083553459636284,2.0903726350207386e-06,0.00023230168572695666,0.15857417864941256,0.002254149424781448,0.00021391564784233505,3.751117058561222e-05,0.002288700626206608,0.22920423160527711,4.632315880848518e-05,7.698712636196248e-05,0.010621237363697847,0.028105342884896155,0.0006087535471163574,0.0002591576541461624,0.0015440245129910376,1.2069427289164481e-08,0.055768227300293134,4.6979097505993026e-09,0.001237455166100084,0.00021575294432843992,0.000257898205508463,4.9882058951609615e-06,6.415587694907613e-08,0.021158179494788005,0.012937344389443512,0.013039332461845968,0.014656023797339997,9.235795528462629e-08,4.047181440474755e-10,0.015441224636124129,0.004457321396466953,1.5943411963938853e-05,4.029579758142222e-06,5.292269563394305e-06,0.005131129737569936,3.965532484681657e-06,9.123290009006618e-11,8.227724199764085e-09,0.0016395275116467588
6.222418782398409e-06,0.502762608634939,3.76,0.0,0.005978249834480882,0.7731776818532716,0.2023201193690831,0.013453908396069249,0.0009087141847526414,0.04001265749972953,0.1643676336640964,1.9810832879338782e-10,0.3083732525392405,2.0834581902944924e-06,0.00023151237495846964,0.15899296016152456,0.0022481763174572833,0.00021272605132895012,3.7285774762841494e-05,0.0022782286312768405,0.22898568955279222,4.605567194488376e-05,7.660883917940406e-05,0.01062609511536233,0.028136947461298627,0.0006059148008437434,0.0002578199649390278,0.0015337939652712163,1.1991409320050297e-08,0.055779771911545394,4.664620454199569e-09,0.0012230195982110698,0.0002146502242622981,0.0002560268343881703,4.928243887291173e-06,6.36605679980468e-08,0.02111444423093171,0.012946668993916968,0.013015402542217438,0.014670510366022632,9.237576040458748e-08,4.0282050806961146e-10,0.01548405235219027,0.004460080925948731,1.589578965346032e-05,4.0119035123610695e-06,5.297133654636067e-06,0.00516287212426389,3.971647920576935e-06,9.078798899630228e-11,8.180810072688828e-09,0.0016444820450315343
6.24702444752237e-06,0.5027914199029299,3.76,0.0,0.00593186694617029,0.7728713565142235,0.20252877739497843,0.013530181304268292,0.000904756024294447,0.039980272884812915,0.16455525745466867,1.9747944753748738e-10,0.30839079178570783,2.0767566585522747e-06,0.00023074408014966646,0.1594100898861185,0.0022423015543868844,0.0002115486272805312,3.706593582457721e-05,0.0022680456968838677,0.22876809037925264,4.5794851128989684e-05,7.62402250971089e-05,0.010630746256049841,0.028168356291557076,0.0006031601706599544,0.00025651796765822633,0.0015238973082356234,1.1915272215244552e-08,0.055790583893583955,4.632386256664969e-09,0.001208813950364147,0.00021357757502402948,0.00025421458304308105,4.86931505626915e-06,6.318055236544354e-08,0.021070887697265644,0.01295576929616693,0.012991615979164997,0.014684730453282578,9.239239659161565e-08,4.0096674206939214e-10,0.015526527425620683,0.0044626757489639,1.5849845572829105e-05,3.994475086004645e-06,5.301870381942746e-06,0.005194630491464983,3.978061036717009e-06,9.03550492486392e-11,8.135153082372545e-09,0.0016494208430992787
6.271630112646331e-06,0.5028200858088303,3.76,0.0,0.005885994543583408,0.7725664062428181,0.20273642932594763,0.013606197553159238,0.0009009032224782293,0.03994801749747656,0.16474196371985778,1.9686663959682254e-10,0.30840797413920334,2.0702579181487376e-06,0.00022999588291521155,0.15982561355739575,0.00223652377155488,0.00021038341403247673,3.685142604260101e-05,0.0022581398186916316,0.2285514088475143,4.554042126029369e-05,7.588088694799478e-05,0.010635195219405832,0.028199573966617528,0.0006004860551861563,0.0002552501817127985,0.0015143200571201302,1.1840939122267173e-08,0.055800683142296435,4.601161244360518e-09,0.0011948349683322337,0.00021253372592737186,0.0002524587890809865,4.8114041682386745e-06,6.271514051691074e-08,0.0210275163807905,0.012964648812537368,0.012967974078084065,0.014698692446964746,9.240789481059038e-08,3.9915510368455055e-10,0.015568656047153268,0.004465110336019714,1.580550923909295e-05,3.97729136540105e-06,5.306481671381594e-06,0.005226403589705374,3.984758679949495e-06,8.993356377253772e-11,8.090699530133445e-09,0.0016543443982460794
6.296235777770292e-06,0.5028486098328685,3.76,0.0,0.005840622484459531,0.7722627979681671,0.2029431005238624,0.013681959135849568,0.0008971516038595821,0.03991588716534049,0.1649277717914879,1.9626935495245165e-10,0.3084248095716287,2.0639524120997464e-06,0.00022926690774886747,0.16023957489984972,0.0022308415838083475,0.00020923044009626453,3.664202874553948e-05,0.0022484995644098684,0.22833562079931963,4.5292120595011935e-05,7.553044633919536e-05,0.01063944632329315,0.028230604893896578,0.0005978890243126364,0.0002540151969910482,0.0015050483877629335,1.176833699994114e-08,0.05581008883430472,4.570901612969318e-09,0.0011810794129975544,0.00021151746725292934,0.00025075692121422777,4.75449601018809e-06,6.226367705978251e-08,0.020984336327329836,0.012973310968502098,0.012944477987589766,0.014712404359552005,9.242228497488054e-08,3.973839414938699e-10,0.015610444191769466,0.004467389024006732,1.5762713245928227e-05,3.9603491746736714e-06,5.310969438375855e-06,0.005258190195929759,3.99172824919936e-06,8.952304295095664e-11,8.047398315466594e-09,0.001659253182981451
6.320841442894253e-06,0.502876995320603,3.76,0.0,0.005795740987858888,0.7719604999803896,0.20314881535164878,0.013757468029223216,0.0008934971872389297,0.03988387790415297,0.16511270032338807,1.9568676020994492e-10,0.3084413076140907,2.0578311132754895e-06,0.00022855632006091685,0.16065201572343557,0.0022252535879782875,0.00020808972463562828,3.643753775018579e-05,0.002239114045309092,0.22812070310430738,4.5049700046544315e-05,7.518854272471391e-05,0.01064350377399071,0.028261453306132577,0.0005953658107864343,0.00025281167033949103,0.0014960691068149126,1.1697396384850794e-08,0.05581881945860521,4.541565604197314e-09,0.0011675440622734468,0.0002105276471885534,0.0002491065726513721,4.6985754045689185e-06,6.182553914920341e-08,0.02094135316309536,0.012981759102435587,0.012921128708684537,0.014725873846200924,9.243559599138987e-08,3.956516817301403e-10,0.015651897628698376,0.004469516021009494,1.5721393135848448e-05,3.943645284741381e-06,5.315335587446258e-06,0.005289989113103994,3.998957672757916e-06,8.912302421834602e-11,8.00520080490818e-09,0.001664147650841251
