Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27)
6.562138064814865e-07,0.14357014952982997,3.76,0.0,0.48370500158315793,0.9905092825400749,0.011435247306700935,9.364600048971765e-05,0.0011658621350147103,0.05521023102082831,0.056779341536515024,1.1467620551569009e-09,0.06262375314376044,5.591232395890006e-06,8.998799432971971e-05,0.0006408388480027183,0.0022372645594187913,3.176263943416638e-05,0.0006273300228796258,0.006390073680524648,0.07580943400981005,0.00046469310014167096,0.00019022177153646823,0.00030148945348077176,0.0008135609424205283,0.00022113570302054184,0.00010448638441483971,0.000285306769456705,6.628734502125827e-07,7.798352854304656e-05,3.2831357518901422e-09,8.460564238708068e-05,0.00010568186461541094,7.886247254141082e-05,9.823781523867105e-08,6.912117072307117e-08,0.00017415064183068455,6.038578435888222e-05,9.70898040323313e-05,1.3881236100822052e-06,2.4524838064283046e-10,1.1615339809815925e-09,2.146910575856378e-05,2.8370168235547385e-08,3.358037747956866e-07,3.2279890795656865e-08
6.57987626155935e-07,0.14360247175581764,3.76,0.0,0.48242878506965275,0.9903545002093231,0.011626543280460457,9.467551117757588e-05,0.0011859490901470753,0.05531366399955864,0.056912508404977295,1.1711496876151793e-09,0.06353471448038078,5.705583105016207e-06,9.16013209983856e-05,0.0006544523914532238,0.002264283218227875,3.247199635359605e-05,0.0006365003754814697,0.006483285778879386,0.07690918032942243,0.00047222118367057077,0.0001934091569142815,0.00030649010888626966,0.0008286755953419003,0.00022529881847846236,0.00010771623909699575,0.00029425805026394236,6.723163336837418e-07,8.075073735224243e-05,3.3848792815709625e-09,8.713728820782154e-05,0.00010890232335675367,8.131513289693729e-05,1.0156306778875619e-07,7.124492980254195e-08,0.00017833251078823385,6.198809189544753e-05,9.917151820515568e-05,1.4431834249885895e-06,2.542673275296376e-10,1.1834664615767247e-09,2.177592161985456e-05,2.9811802707572505e-08,3.463943275837465e-07,3.331825413722414e-08
6.597614458303834e-07,0.14363514671798738,3.76,0.0,0.4811386033327542,0.9901972754921684,0.011820902864824503,9.572597951800025e-05,0.0012063737405748726,0.05541633963862026,0.05704547423819158,1.1962097104789927e-09,0.06445666608901829,5.823102990335136e-06,9.324275445646739e-05,0.0006683915726365214,0.0022914977121066774,3.31966987126083e-05,0.0006457851507744496,0.0065776524024774,0.07802207439929058,0.0004798642954172059,0.00019664086552085896,0.00031155521115175947,0.0008440492813244498,0.00022954488209112045,0.00011104050818219734,0.00030347632606733763,6.818698234016327e-07,8.361627955984315e-05,3.4895998359657096e-09,8.974129956112553e-05,0.00011221491745261082,8.384005517203225e-05,1.049992630707649e-07,7.34300760938514e-08,0.00018264157322412508,6.363984856695807e-05,0.0001013095524713846,1.5008000174045326e-06,2.63618079824035e-10,1.2057810300814967e-09,2.209141969295433e-05,3.133392590850369e-08,3.5729509411291176e-07,3.439202546813791e-08
6.615352655048318e-07,0.14366817708253116,3.76,0.0,0.47983435141937897,0.9900375720306693,0.012018370934676947,9.679794540470614e-05,0.0012271411201030737,0.05551824829299635,0.0571782397078274,1.2219584054479156e-09,0.06538968017315355,5.943871299195174e-06,9.49126844150032e-05,0.0006826645431630095,0.0023189057657232457,3.393702718803437e-05,0.0006551851003832363,0.006673181415351668,0.07914819646971666,0.0004876238316021045,0.00019991723910841824,0.0003166850727227282,0.000859685888432796,0.00023387562987947196,0.00011446170438256363,0.00031296896313470735,6.915344129485231e-07,8.658362696489715e-05,3.5973769499721026e-09,9.241957025962599e-05,0.00011562201691802353,8.643919840018118e-05,1.0855003635987014e-07,7.567822070167003e-08,0.00018708152802881302,6.534255926952617e-05,0.0001035054760051174,1.5611018296950947e-06,2.7331269026980714e-10,1.2284830775005612e-09,2.2415905198267062e-05,3.294139501529606e-08,3.685143024034075e-07,3.550239836961476e-08
6.633090851792802e-07,0.14370156548127433,3.76,0.0,0.4785159257721108,0.9898753530078581,0.012218992835711946,9.78919626530915e-05,0.0012482563007297789,0.05561938024150457,0.05731080560149714,1.2484124714180943e-09,0.06633382751369352,6.067968634545319e-06,9.661150104035074e-05,0.0006972796536584654,0.0023465049837485936,3.469326488188395e-05,0.0006647009539989306,0.006769880502603292,0.08028762477321319,0.0004955011871911677,0.00020323861234697188,0.00032187999091672423,0.0008755893473467638,0.00023829283352563987,0.0001179823953359936,0.0003227435033236043,7.013105663981222e-07,8.96563708661405e-05,3.7082919371346403e-09,9.517403538403158e-05,0.00011912604030826554,8.911456705290523e-05,1.1221913838836571e-07,7.799100971738862e-08,0.00019165617072438914,6.709777109146947e-05,0.00010576090112323769,1.6242239002948868e-06,2.8336363273470334e-10,1.2515780129899284e-09,2.2749694206878856e-05,3.463937527877527e-08,3.8006037082817354e-07,3.665060381852114e-08
6.650829048537287e-07,0.14373531450966892,3.76,0.0,0.4771832243160074,0.9897105811455132,0.012422814380871458,9.900859933795951e-05,0.00126972439099861,0.05571972568811294,0.05744317282767998,1.2755888208588038e-09,0.06728917739627548,6.1954769462689095e-06,9.833959469175307e-05,0.0007122454580685235,0.0023742928493271412,3.546569720972403e-05,0.0006743334180992469,0.006867757159990552,0.08144043542595596,0.0005034977548733887,0.00020660531239059126,0.00032714024736034636,0.0008917636313286984,0.00024279830094567866,0.00012160520419855234,0.0003328076669251357,7.111987169285932e-07,9.283822592132902e-05,3.822427912705316e-09,9.800667178822308e-05,0.0001227294550988402,9.186821173010239e-05,1.1601043879075806e-07,8.037012463563077e-08,0.00019636939548853182,6.890707430238375e-05,0.00010807748436914423,1.6903081988154024e-06,2.93783815439282e-10,1.2750712613181159e-09,2.3093114022512925e-05,3.643336007193832e-08,3.919419117734258e-07,3.783791116624274e-08
6.668567245281771e-07,0.1437694267244675,3.76,0.0,0.47583614654686607,0.9895432187020803,0.012629881846412654,0.00010014843813605869,0.0012915505342530917,0.055819274763325544,0.05757534242075993,1.3035045941772134e-09,0.06825579753754026,6.326479520582673e-06,0.00010009735564899093,0.0007275707180074635,0.0024022667226057566,3.625461178321931e-05,0.0006840831746352108,0.006966818683315509,0.08260670232778661,0.0005116149239979425,0.00021001765843327492,0.00033246610742449493,0.0009082127561745372,0.00024739387686056354,0.00012533281020852088,0.00034316935548011317,7.211992654058478e-07,9.61330340890427e-05,3.939869816371689e-09,0.00010091949859079365,0.00012643477803528388,9.47022298417886e-05,1.1992792961745787e-07,8.281728275848047e-08,0.0002012251971888866,7.077210335047063e-05,0.00011045692761123315,1.759503974624948e-06,3.045865945977874e-10,1.298968260351954e-09,2.3446503573789878e-05,3.832919206794904e-08,4.041677353338835e-07,3.906562912873016e-08
6.686305442026255e-07,0.14380390464146367,3.76,0.0,0.47447459362149125,0.9893732274707718,0.012840241967509297,0.00010131207667511149,0.0013137399067756443,0.05591801752565466,0.05770731554621057,1.332177200771386e-09,0.06923375400997034,6.461060967256272e-06,0.00010188517382740908,0.0007432644071670966,0.002430423839329061,3.7060298285368716e-05,0.0006939508796752495,0.007067072157523822,0.08378649706019554,0.0005198540794647426,0.00021347596125438503,0.0003378578196559684,0.0009249407801444699,0.0002520814433652581,0.00012916794922080763,0.0003538366545665706,7.313125789222628e-07,9.954476867686632e-05,4.060704434205529e-09,0.00010391457765130158,0.00013024457544933047,9.761876628050326e-05,1.2397572893711825e-07,8.533423758628946e-08,0.00020622767343344268,7.269453787184646e-05,0.0001129009791608697,1.8319681221380647e-06,3.1578578852457874e-10,1.3232744575387193e-09,2.381021381953286e-05,4.0333085773435365e-08,4.167468530745429e-07,4.033510678201124e-08
6.704043638770739e-07,0.14383875073325114,3.76,0.0,0.4730984684502141,0.9892005687778662,0.013053941933328948,0.00010250012789013906,0.0013362977157999874,0.05601594396318879,0.0578390935059444,1.361624287016588e-09,0.07022311116511254,6.599307204441322e-06,0.00010370343847892917,0.0007593357157925922,0.0024587613095081455,3.7883048337597e-05,0.0007039371620094553,0.007168524445475363,0.08497988878202724,0.0005282166005609053,0.00021698052275299714,0.00034331561520497926,0.0009419518038707424,0.00025686292049435994,0.00013311341420846974,0.0003648178365547397,7.415389892976217e-07,0.00010307753850851007,4.185020419824195e-09,0.00010699401402935767,0.00013416146353772276,0.0001006200140830838,1.281580845381137e-07,8.792277919276934e-08,0.00021138102663859686,7.467610371320322e-05,0.00011541143491203723,1.907865564875912e-06,3.2739569200463795e-10,1.3479953064673663e-09,2.418460816869545e-05,4.245165158739721e-08,4.2968848186627555e-07,4.164773456866706e-08
6.721781835515224e-07,0.14387396742691605,3.76,0.0,0.471707675791492,0.9890252034812153,0.013271029381590232,0.00010371322038660166,0.0013592291973969367,0.05611304399525545,0.05797067774381925,1.3918637308399784e-09,0.07122393155532988,6.741305441030066e-06,0.00010555253787960766,0.0007757940552190586,0.0024872761161662516,3.8723155358899345e-05,0.0007140426217178937,0.0072711821764091045,0.0861869441231046,0.0005367038597422474,0.0002205316354708634,0.00034883970725005446,0.0009592499702429352,0.00026174026678252906,0.000137172055727748,0.00037612136332268974,7.518787915518339e-07,0.00010673559220474203,4.312908314892379e-09,0.00011015995642508671,0.00013818810860120664,0.0001037082150801446,1.3247937772479317e-07,9.058473458314824e-08,0.000216689566111249,7.671857396590621e-05,0.00011799013950100443,1.9873696583390195e-06,3.394310910152752e-10,1.3731362635339922e-09,2.457006291460498e-05,4.4691921439226664e-08,4.430020477820644e-07,4.3004945319415085e-08
6.739520032259708e-07,0.14390955710165249,3.76,0.0,0.4703021223483794,0.9888470919689614,0.013491552392612509,0.00010495199880974772,0.0013825396142349237,0.056209307474175456,0.058102069851293014,1.4229136432932193e-09,0.07223627585425454,6.8871441564974245e-06,0.00010743285900443686,0.0007926490624615717,0.002515965114163955,3.95809144173666e-05,0.000724267828701736,0.007375051734132194,0.08740772707601045,0.0005453172213625407,0.00022412958210422845,0.0003544302904218716,0.0009768394642713295,0.000266715479818651,0.00014134678234380748,0.0003877558889257991,7.623322423468314e-07,0.0001105233225711429,4.444460568807031e-09,0.00011341459759969208,0.0001423272272418103,0.00010688566053165469,1.3694412720260586e-07,9.33219680345481e-08,0.00022215771014084365,7.882377000935565e-05,0.00012063898748396295,2.0706626114983975e-06,3.5190727781785263e-10,1.3987027842346727e-09,2.4966967683005007e-05,4.7061376043276867e-08,4.5669719004529464e-07,4.440821528661845e-08
6.757258229004192e-07,0.1439455220863225,3.76,0.0,0.46888171686685437,0.988666194158475,0.013715559482841833,0.00010621712422014146,0.0014062342532113784,0.056304724187110716,0.058233271573227656,1.4547923582971855e-09,0.07326020277596697,7.036913078122517e-06,0.00010934478718917043,0.0008099106048572969,0.0025448250291078196,4.0456622073956054e-05,0.000734613321175453,0.007480139244932235,0.08864229888605708,0.000554058040350502,0.00022777463500483005,0.0003600875402267075,0.0009947245129277055,0.0002717905967932224,0.000145640561014769,0.0003997302622143727,7.728995583921019e-07,0.00011444527109369349,4.5797715574083465e-09,0.00011676017477466005,0.0001465815865160113,0.00011015469174716002,1.4155699305293596e-07,9.613638141703772e-08,0.00022778998809965814,8.099356256291695e-05,0.00012335992453231935,2.157935927653426e-06,3.6484006636434295e-10,1.4247003192496244e-09,2.5375725894243182e-05,4.956797386506e-08,4.7078376503424023e-07,4.5859065185259484e-08
6.774996425748677e-07,0.14398186465698168,3.76,0.0,0.4674463702360781,0.9884824694955294,0.013943099597821229,0.00010750927447563779,0.0014303184229483709,0.056399283858010005,0.05836428481384996,1.487518424885883e-09,0.07429576899285581,7.1907031554430306e-06,0.0001112887057785211,0.0008275887847612577,0.0025738524563476174,4.135057621811994e-05,0.0007450796041207256,0.007586450565195926,0.0898907179393719,0.0005629276608314289,0.00023146705567018928,0.000365811612469809,0.001012909384962231,0.0002769676950381084,0.00015005641743126116,0.000412053529393964,7.835809148155924e-07,0.00011850613254739737,4.7189376007117954e-09,0.00012019897000790494,0.0001509540040408101,0.00011351770068915786,1.4632278080201368e-07,9.902991449364864e-08,0.00023359104255073424,8.322987274641648e-05,0.0001261549486461948,2.249390865946873e-06,3.7824580803850823e-10,1.4511343104547482e-09,2.579675524042282e-05,5.2220181932469046e-08,4.852718503496806e-07,4.735906124088624e-08
6.792734622493161e-07,0.1440185870343689,3.76,0.0,0.4659959955906081,0.9882958769537271,0.014174222104580279,0.00010882914461990024,0.0014547974511474589,0.05649297614965602,0.058495111642872875,1.5211106004295498e-09,0.07534302905215627,7.3486065318070576e-06,0.00011326499576038641,0.0008456939442954001,0.002603043860067036,4.2263075895038225e-05,0.0007556671477028595,0.007693991268727297,0.09115303964909173,0.0005719274146910787,0.00023520709422315684,0.00037160264267932416,0.001031398390695441,0.00028224889255724103,0.00015459743630824482,0.00042473493652217564,7.943764435042166e-07,0.00012271075972076912,4.86205697961677e-09,0.00012373331054509764,0.0001554473480496561,0.00011697713055796115,1.5124644558628288e-07,1.020045451980069e-07,0.00023956563136199352,8.553467314868265e-05,0.0001290261113861277,2.345238924609969e-06,3.9214140775179597e-10,1.4780101867306852e-09,2.6230488178105953e-05,5.502700861893598e-08,5.001717489469679e-07,4.8909816245785344e-08
6.810472819237645e-07,0.14405569138134988,3.76,0.0,0.4645305084145084,0.9881063750341913,0.014408976783429919,0.0001101774472773261,0.0014796766818006536,0.05658579066581547,0.05862575430177711,1.5555878414982227e-09,0.0764020352912237,7.510716512912327e-06,0.00011527403538612285,0.0008642366701481544,0.002632395572472088,4.319442112439326e-05,0.0007663763856491294,0.007802766633771319,0.09242931633974164,0.0005810586200813987,0.00023899498888076189,0.000377460745531792,0.001050195881784793,0.00028763634854670725,0.00015926676162572836,0.00043778393193495826,8.052862314137496e-07,0.00012706416825578555,5.009229951470729e-09,0.00012736556914445197,0.0001600645373953375,0.0001205354763562613,1.5633309641390445e-07,1.0506228988818612e-07,0.00024571862982403263,8.790998890298199e-05,0.00013197551912224706,2.445702346675303e-06,4.0654434037865156e-10,1.5053333595521668e-09,2.667737243682515e-05,5.799803851025471e-08,5.154939933299748e-07,5.051299062263022e-08
6.828211015982129e-07,0.14409317980030997,3.76,0.0,0.4630498266472951,0.9879139217655302,0.014647413819149153,0.0001115549130542188,0.0015049614722543912,0.05667771695349329,0.05875621521025231,1.5909692943210212e-09,0.07747283775160582,7.677127532224986e-06,0.00011731619977690449,0.0008832277984214977,0.002661903793081324,4.414491271064624e-05,0.0007772077135886844,0.007912781629749016,0.09371959712988115,0.0005903225798679646,0.00024283096541254565,0.0003833860142802224,0.0010693062509652814,0.0002931322639029122,0.00016406759681505945,0.00045121016859518237,8.163103188460506e-07,0.0001315715416025905,5.160558764398656e-09,0.00013109816437322443,0.0001648085414969588,0.00012419528543155433,1.6158800052183122e-07,1.082052035750578e-07,0.0002520550327689576,9.035789876812221e-05,0.00013500533430009688,2.5510146488921387e-06,4.2147266752360007e-10,1.5331092184137889e-09,2.7137871543641355e-05,6.114346947081097e-08,5.31249349805612e-07,5.217029349317627e-08
6.845949212726614e-07,0.14413105433050297,3.76,0.0,0.46155387079168336,0.9877184747040945,0.014889583791545365,0.00011296229094614022,0.0015306571901223976,0.05676874450529302,0.05888649697279855,1.6272742848081316e-09,0.07855548409195312,7.847935113156287e-06,0.00011939186051604402,0.0009026784195234734,0.002691564588122276,4.511485204469723e-05,0.0007881614873547262,0.008024040903704295,0.09502392781306829,0.0005997205800179485,0.00024671523658861035,0.0003893785201856719,0.0010887339317633736,0.0002987388817176065,0.00016900320488745464,0.0004650235063562239,8.274486976945951e-07,0.0001362382360895825,5.316147670334181e-09,0.00013493356087410075,0.0001696823802279475,0.00012795915799456543,1.6701658782903644e-07,1.1143538012338027e-07,0.0002585799566879402,9.28805362142074e-05,0.00013811777672256302,2.6614211747741225e-06,4.3694505462147995e-10,1.5613431260727282e-09,2.7612465364143345e-05,6.447415204169475e-08,5.474488228001054e-07,5.388348375021654e-08
6.863687409471098e-07,0.14416931694535987,3.76,0.0,0.46004256402311716,0.9875199909345382,0.015135537665367052,0.0001144003487514133,0.001556769210042996,0.05685886276188592,0.059016602385490016,1.6645223075580724e-09,0.0796500194997978,8.023235827867702e-06,0.00012150138522710658,0.0009225998831044767,0.002721373890038699,4.610454089677879e-05,0.0007992380212497012,0.00813654876646108,0.09634235073717837,0.000609253887927098,0.0002506480016175877,0.0003954383119531945,0.0011084833981834068,0.00030445848775835965,0.00017407690850126524,0.0004792340141330976,8.387013096609682e-07,0.0001410697861100677,5.476102936663334e-09,0.00013887426959955358,0.00017468912374186987,0.00013182974761173915,1.726244554869565e-07,1.1475495242399856e-07,0.0002652986418452479,9.548009051208306e-05,0.00014131512484744554,2.777179672821275e-06,4.529807883675796e-10,1.5900404135852667e-09,2.8101650660363354e-05,6.800163131589759e-08,5.641036592385323e-07,5.565437113206351e-08
