Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652)
0.0005064919399346325,0.1610208645174444,3.76,0.0,0.0018685312417994903,0.30654270414207524,0.669929541933945,0.04102788281040975,5.9531405176283376e-05,0.06791644468553805,0.45970451006849755,1.1130900647820906e-12,0.15298043234111483,1.9534458696419443e-08,1.952612724400973e-05,0.6354828625847426,0.0017871886951279488,0.0008598546245792075,3.389397544297944e-05,6.506972287150075e-05,0.13362078919375883,3.213694886770567e-05,1.4122451059571632e-05,0.014965089782950457,0.020287540598272327,1.1744485676376383e-05,5.123661151792027e-06,0.00011815627569466999,2.3337293892290457e-07,0.04537258869313983,2.2194617961119313e-09,0.005652730874369877,3.818401136674299e-06,0.00010947896491744901,0.00019355970990829024,3.0278103364928543e-07,0.00021318806097727776,0.009703111405923271,0.001078999202203416,0.0030760767502611714,1.0069990593485484e-09,4.887837561699104e-10,0.008730268464123399,5.040404782481601e-05,5.3428777062660784e-08,1.1995892925158636e-06,3.207359685280008e-06,0.0061506244255517435,7.203920494601471e-06,3.0769234131693013e-13
0.0005075402141050904,0.16104112496457232,3.76,0.0,0.0018492033364377203,0.30583869195067603,0.6704847283655866,0.04111674832138787,5.9249107251116904e-05,0.06778776790894157,0.4601629592697152,1.1080508898662116e-12,0.15297250599122025,1.9502131063209887e-08,1.9433955006960494e-05,0.6365429028282531,0.0017791587169108639,0.0008526591613600252,3.372277151480756e-05,6.490179957191457e-05,0.13329604338502554,3.197702589878702e-05,1.4068980775924286e-05,0.014936557313412707,0.020304981978058564,1.1693756057275564e-05,5.100066867523986e-06,0.00011732862292219391,2.3163179809314287e-07,0.04534015592792556,2.198576769733012e-09,0.005613203215893458,3.801261842776343e-06,0.00010871250870660203,0.00019383008681844415,2.999329609301682e-07,0.0002123023285933403,0.009628619993414583,0.0010784824029113815,0.0030649311386547686,1.0062517085328265e-09,4.856701485516158e-10,0.008722775466576667,5.011352910519225e-05,5.3303060478472206e-08,1.1935104204825998e-06,3.2011722054340585e-06,0.0061669213278313295,7.2105942409699225e-06,3.0622925825767905e-13
0.0005085884882755484,0.16106124887364906,3.76,0.0,0.0018301570581638323,0.3051391068336078,0.6710363074405542,0.04120530285271705,5.896943521485124e-05,0.06765989226229228,0.4606179803537448,1.1030654436151066e-12,0.15296452915869665,1.9470137477663325e-08,1.9342577361258587e-05,0.6375964980109161,0.0017712008833421736,0.0008455564109413551,3.355326479223047e-05,6.473516923819726e-05,0.13297343600835151,3.181865449302745e-05,1.4015987929273643e-05,0.014908134610230049,0.020322295514141994,1.164346671165455e-05,5.076693445289054e-06,0.0001165103449274326,2.2991166807661698e-07,0.045307314353594974,2.1779770910628576e-09,0.005573977506220119,3.7842813947825335e-06,0.00010795491498114513,0.00019409861163648907,2.971242970428765e-07,0.00021142415881952723,0.009554973770310775,0.001077961919747095,0.0030538337261051935,1.0054956286445116e-09,4.825907062605612e-10,0.008715242130721215,4.9825809946172094e-05,5.3177963525665305e-08,1.1874830088337314e-06,3.19501133962983e-06,0.006183104130282894,7.217153173325894e-06,3.047797916819826e-13
0.0005096367624460063,0.16108123769347887,3.76,0.0,0.0018113872108745487,0.3044439013757144,0.6715843192179297,0.04129354845872687,5.869235736238073e-05,0.06753280910983021,0.4610696106108362,1.0981329556337373e-12,0.1529565026961463,1.943847385845871e-08,1.925198523021929e-05,0.6386437137003727,0.0017633143051525764,0.0008385448424624301,3.338543266510537e-05,6.45698194697252e-05,0.1326529444712107,3.166181465541937e-05,1.3963467048949467e-05,0.01487982097336759,0.020339482656826963,1.1593612653728929e-05,5.053538344902713e-06,0.00011570130617888863,2.282122092142954e-07,0.04527407121310422,2.157657818210249e-09,0.005535052003428956,3.7674578924966934e-06,0.00010720604970229067,0.0001943653050287432,2.9435434006414613e-07,0.0002105534710972709,0.009482162277489579,0.0010774378319561553,0.0030427845244606145,1.0047309764781771e-09,4.795449286444305e-10,0.008707669536754437,4.9540856298324874e-05,5.30534840559649e-08,1.1815065008119987e-06,3.188877198810298e-06,0.006199173851422659,7.223599255696158e-06,3.033437709829394e-13
0.0005106850366164643,0.16110109285252655,3.76,0.0,0.0017928887146359343,0.30375302883209643,0.6721288031686932,0.04138148717175388,5.841784166715939e-05,0.06740650993906055,0.4615178868755082,1.0932526644671328e-12,0.1529484274387841,1.9407136046468317e-08,1.9162169787964118e-05,0.6396846146414003,0.0017554981064242167,0.000831622955140586,3.321925249084597e-05,6.440573893839118e-05,0.13233454648203494,3.1506486337909506e-05,1.3911412856207784e-05,0.014851615707520973,0.020356544834788343,1.154418960997896e-05,5.030598950999229e-06,0.00011490137352242426,2.265330943472153e-07,0.0452404336298056,2.1376141589456482e-09,0.005496424956165234,3.7507895244397527e-06,0.00010646578120341479,0.00019463018736121668,2.9162241055710804e-07,0.00020969018575292336,0.009410175158543092,0.0010769102174781997,0.0030317835362145664,1.0039579066698223e-09,4.76532326070737e-10,0.008700058742663656,4.925863458180461e-05,5.2929624879643673e-08,1.1755803422300195e-06,3.182769936920664e-06,0.006215131499742192,7.2299344368320455e-06,3.019210424320524e-13
0.0005117333107869222,0.16112081576174325,3.76,0.0,0.001774656601565571,0.30306644311238107,0.6726697981887649,0.04146912100257726,5.814585737095703e-05,0.06728098635787737,0.46196284553370576,1.0884238417810041e-12,0.15294030420538002,1.937611935662518e-08,1.907312224842284e-05,0.6407192647708587,0.0017477514245083001,0.0008247892774163936,3.305470228024312e-05,6.42429161208185e-05,0.13201822004269234,3.1352650039112565e-05,1.3859819854086685e-05,0.014823518122333217,0.020373483455622256,1.1495192592506375e-05,5.007872509912366e-06,0.00011411041628934846,2.248740027040395e-07,0.045206408610960876,2.1178414159760404e-09,0.0054580946045354635,3.7342743737045286e-06,0.00010573398027112152,0.00019489327870887536,2.889278432919233e-07,0.00020883422401718433,0.009339002160380347,0.0010763791531588297,0.0030208307549964776,1.0031765706165697e-09,4.735524137498931e-10,0.008692410784895778,4.897911164796674e-05,5.2806385788483565e-08,1.1697039849730048e-06,3.1766897300806988e-06,0.006230978073744522,7.236160724270835e-06,3.005114422204455e-13
0.0005127815849573802,0.1611404078087039,3.76,0.0,0.0017566860253730209,0.30238409884286693,0.6732073425461413,0.04155645193835074,5.787637440773572e-05,0.06715623010596992,0.46240452247788805,1.0836457613126001e-12,0.15293213379676288,1.9345419770286584e-08,1.898483388827111e-05,0.6417477271385763,0.001740073411165771,0.0008180423694719032,3.289176064854069e-05,6.408133906527008e-05,0.13170394347727998,3.120028680026072e-05,1.3808682698113682e-05,0.014795527532641087,0.020390299903789693,1.1446616517801776e-05,4.9853565290676075e-06,0.00011332830593521436,2.2323461493907962e-07,0.04517200303668482,2.0983349503481215e-09,0.005420059179867511,3.7179105757490117e-06,0.00010501052023268753,0.00019515459882673381,2.862699812165094e-07,0.00020798550821041044,0.009268633144909402,0.0010758447145064252,0.003009926164905761,1.002387116951987e-09,4.706047174063187e-10,0.008684726676414702,4.87022548213327e-05,5.268376271521218e-08,1.163876892810864e-06,3.1706366746840325e-06,0.006246714561181725,7.242280024677402e-06,2.9911480194475147e-13
0.0005138298591278381,0.16115987037726737,3.76,0.0,0.0017389722310404334,0.3017059511924764,0.6737414740342427,0.04164348194829304,5.7609362356241926e-05,0.06703223302282656,0.4628429532241668,1.0789177013995029e-12,0.15292391700011265,1.931503327783648e-08,1.889729615719831e-05,0.6427700641195344,0.0017324632290641366,0.0008113808153213856,3.273040616824575e-05,6.392099649151762e-05,0.13139169535555043,3.104937760325851e-05,1.3757996266063225e-05,0.014767643257258632,0.020406995546262317,1.1398457021852612e-05,4.963048538484356e-06,0.00011255491574347482,2.2161462170844596e-07,0.045137223690658285,2.0790902429942953e-09,0.005382316907426943,3.701696368287588e-06,0.00010429527629932362,0.000195414167226505,2.836481850672576e-07,0.00020714396136484149,0.009199058063172637,0.0010753069760106985,0.002999069742948573,1.0015896927108248e-09,4.676887726923259e-10,0.008677007412454744,4.8428031810440645e-05,5.256175660790469e-08,1.1580985327962723e-06,3.164610880210034e-06,0.006262341941476663,7.248294192743166e-06,2.977309690234789e-13
0.0005147733058812503,0.1611772771039737,3.76,0.0,0.0017232455119777586,0.3010991698262744,0.6742193052012366,0.041721553277946306,5.737113944936505e-05,0.06692127807769842,0.46323479442880755,1.0747046334137723e-12,0.15291648286058954,1.9287949696618776e-08,1.8819147000460812e-05,0.643684981172637,0.0017256713780761034,0.0008054572442311596,3.258652675473901e-05,6.377773433145756e-05,0.1311123888621665,3.091478707720654e-05,1.3712759589607481e-05,0.014742637748779125,0.020421919450548068,1.1355465935693716e-05,4.943147087115424e-06,0.00011186621727286074,2.201729582625267e-07,0.04510560822941508,2.061990138990359e-09,0.005348598035594202,3.6872300095779513e-06,0.00010365848008330258,0.00019564629698745395,2.813188860299535e-07,0.00020639263561055324,0.009137111074408804,0.001074820250626358,0.0029893401219948258,1.0008653156421248e-09,4.6509119018371316e-10,0.00867003082448393,4.818345664622203e-05,5.245247893388943e-08,1.1529392389122253e-06,3.159211068865758e-06,0.006276314099440392,7.253618591094926e-06,2.964963433730853e-13
0.0005157167526346624,0.1611945810290203,3.76,0.0,0.0017077196953216944,0.30049572008848396,0.674694428915577,0.041799383843323046,5.7134872543874215e-05,0.06681092575062385,0.46362405992343697,1.0705310095940675e-12,0.1529090123248531,1.926111343799906e-08,1.874159291535353e-05,0.6445950309574631,0.0017189332089623125,0.0007996006905402271,3.24439009161765e-05,6.363545469379242e-05,0.13083469304230672,3.078134587207759e-05,1.36678800876109e-05,0.014717717317257155,0.020436747562212726,1.1312805203199807e-05,4.923410252727475e-06,0.0001111843919559329,2.187465391620113e-07,0.045073700212761046,2.0450952880643504e-09,0.0053151138715005096,3.6728820771521264e-06,0.00010302815180917919,0.00019587703727799193,2.79017843552374e-07,0.0002056470000099862,0.009075791934307367,0.0010743309642850018,0.0029796494644648186,1.0001347030180812e-09,4.6251862549139977e-10,0.008663027248052353,4.7940966117545216e-05,5.234369962760407e-08,1.1478186123461362e-06,3.1538334996057673e-06,0.006290199366785553,7.258860664466971e-06,2.952718538919404e-13
0.0005166601993880746,0.1612117831338282,3.76,0.0,0.0016923915490116418,0.2998955707132599,0.6751668714902683,0.041876975033053904,5.690054073655171e-05,0.06670117035286394,0.46401077460815027,1.0663963349955161e-12,0.15290150593221477,1.923452167093494e-08,1.8664627911986267e-05,0.645500257173263,0.0017122481397150514,0.0007938101836786335,3.2302513930975105e-05,6.349414956703184e-05,0.1305585929143986,3.064904089334236e-05,1.3623354124785886e-05,0.014692881477261019,0.020451480832265653,1.1270471535950521e-05,4.903836290257779e-06,0.00011050935218275753,2.173351507965311e-07,0.045041504335919504,2.028402581267266e-09,0.005281863107662393,3.65865131096396e-06,0.00010240420554274993,0.00019610640169030424,2.7674461906197645e-07,0.00020490700053065174,0.009015093557408977,0.0010738391687141165,0.002969997735815882,9.993979563828514e-10,4.5997075705139873e-10,0.008655997362877005,4.770053764939963e-05,5.223541761618718e-08,1.1427362802376118e-06,3.1484782369805277e-06,0.006303998435369005,7.264021721458065e-06,2.9405738987925934e-13
0.0005176036461414867,0.16122888432973492,3.76,0.0,0.0016772578703432043,0.29929869061567604,0.6756366590801199,0.04195432822983543,5.6668123049168084e-05,0.06659200622893328,0.4643949632550262,1.062300115333773e-12,0.15289396421768034,1.920817154632109e-08,1.858824602244605e-05,0.6464007032904255,0.0017056155917396297,0.000788084761297547,3.216235109197809e-05,6.335381092786383e-05,0.1302840735792324,3.0517859051211364e-05,1.3579178095064222e-05,0.014668129744942048,0.02046612020591653,1.122846175564793e-05,4.884423465949502e-06,0.00010984101099581341,2.1593858218803237e-07,0.045009025262796466,2.0119089513852417e-09,0.005248844435105063,3.6445364670733287e-06,0.00010178655600740261,0.00019633440373577587,2.7449877977836366e-07,0.0002041725832721854,0.008955008890122056,0.0010733449149769628,0.002960384899371077,9.986551766731993e-10,4.574472660493941e-10,0.0086489418429383,4.746214880919427e-05,5.212763269908572e-08,1.1376918705361931e-06,3.1431453407169217e-06,0.0063177119941851215,7.269103050511399e-06,2.9285284311104436e-13
0.0005185470928948989,0.1612458856072835,3.76,0.0,0.001662315538982519,0.2987050492202393,0.6761038173954693,0.04203144479935127,5.6437598903750386e-05,0.06648342781696115,0.4647766502741067,1.0582418704561305e-12,0.15288638770414792,1.918206024315304e-08,1.8512441385427524e-05,0.6472964121357639,0.0016990349968690741,0.0007824234826534457,3.202339803717145e-05,6.32144308232798e-05,0.13001112036957466,3.0387787551108585e-05,1.353534843735303e-05,0.014643461640604262,0.020480666612034435,1.118677271061592e-05,4.865170050568263e-06,0.00010917928318619131,2.1455662723361407e-07,0.04497626756727798,1.9956114021808997e-09,0.005216056541198487,3.6305363157498845e-06,0.00010117511971412008,0.0001965610566983282,2.7227990342042816e-07,0.00020344369509303116,0.008895530969601722,0.0010728482534310894,0.0029508109123826945,9.9790646283188e-10,4.5494783992461754e-10,0.00864186134589808,4.72257775152088e-05,5.202034451038923e-08,1.1326850175557488e-06,3.1378348646600836e-06,0.006331340724062623,7.27410591899731e-06,2.9165810732711377e-13
0.000519490539648311,0.16126278786098727,3.76,0.0,0.0016475614692043265,0.2981146161674882,0.6765683719578682,0.042108326100154685,5.620894795456029e-05,0.06637542959476513,0.4651558599215304,1.0542211271093838e-12,0.1528787769094808,1.915618498443402e-08,1.843720817325577e-05,0.6481874262616958,0.001692505791033666,0.000776825416621207,3.1885640588584765e-05,6.30760011724836e-05,0.12973971871646722,3.0258813755967677e-05,1.3491861560246787e-05,0.014618876686469015,0.020495120972569128,1.1145401107984103e-05,4.846074297713744e-06,0.00010852408437391488,2.1318908130350524e-07,0.044943235785922075,1.9795069699312504e-09,0.005183498111786347,3.616649612209898e-06,0.00010056981397785218,0.00019678637376590888,2.700875723833579e-07,0.0002027202830419131,0.008836652871946689,0.001072349233756334,0.002941275729623712,9.971519128480114e-10,4.5247216843790864e-10,0.008634756522595257,4.6991401845986185e-05,5.191355103727455e-08,1.1277153575150068e-06,3.1325468493457657e-06,0.0063448853023822275,7.279031565597772e-06,2.904730742559315e-13
0.0005204339864017232,0.1612795920602768,3.76,0.0,0.0016329926539827323,0.2975273615919813,0.6770303478583788,0.04218497347433516,5.598215012510862e-05,0.06626800613091424,0.46553261610010016,1.0502374115225965e-12,0.15287113233995206,1.9130543042730884e-08,1.8362540609236554e-05,0.649073787593138,0.0016860274199131302,0.0007712896531995574,3.174906470366019e-05,6.293851423904117e-05,0.12946985427686342,3.013092514123525e-05,1.3448713986969803e-05,0.014594374408977236,0.020509484193635432,1.1104343822556772e-05,4.827134551197016e-06,0.00010787533168228722,2.1183574430252453e-07,0.04490993436881695,1.9635927516803193e-09,0.005151167829721548,3.6028751557744207e-06,9.997055781658319e-05,0.00019701036790580048,2.679213780946662e-07,0.0002020022948825282,0.00877836776318463,0.0010718479045528568,0.002931779300223545,9.96391622970044e-10,4.5001994823011064e-10,0.008627628008228848,4.675900021869834e-05,5.180725153762826e-08,1.122782531541907e-06,3.1272813401514243e-06,0.006358346398499781,7.283881219462542e-06,2.892976382198385e-13
0.0005213774331551353,0.1612962990760868,3.76,0.0,0.0016186061561740271,0.2969432560706584,0.6774897698028485,0.0422613882491497,5.57571856700738e-05,0.06616115207521674,0.4659069423945481,1.046290266041781e-12,0.1528634544915427,1.9105131735255376e-08,1.8288433051941554e-05,0.6499555374912144,0.0016795993380272459,0.0007658153010340528,3.161365664568506e-05,6.28019622960876e-05,0.1292015129100184,3.000410944816676e-05,1.3405902293730554e-05,0.014569954338397395,0.020523757167193016,1.10635978004552e-05,4.8083491551830395e-06,0.00010723294368500124,2.1049642003149565e-07,0.04487636768862312,1.9478659049548534e-09,0.005119064375605645,3.589211764666354e-06,9.937727176884177e-05,0.00019723305188790074,2.6578092091368035e-07,0.00020128967913482252,0.00872066889111659,0.0010713443136344204,0.0029223215683618175,9.956256877465694e-10,4.4759088103217597e-10,0.008620476424036821,4.652855135331849e-05,5.1701445210323635e-08,1.1178861857814513e-06,3.1220383764972255e-06,0.006371724674533567,7.288656095798216e-06,2.881316969971932e-13
0.0005223208799085474,0.16131290983437482,3.76,0.0,0.0016043990930560646,0.2963622705292047,0.6779466621937602,0.04233757174009456,5.5534035126929584e-05,0.06605486214150941,0.466278862136975,1.0423792376612697e-12,0.15285574385222073,1.90799484142562e-08,1.821487991317999e-05,0.6508327168704081,0.0016732210069419812,0.0007604014833065592,3.147940288940236e-05,6.266633771831012e-05,0.12893468063512287,2.9878354599449305e-05,1.3363423085212617e-05,0.014545616008062118,0.020537940774056792,1.1023159975720045e-05,4.789716467756462e-06,0.00010659684012883807,2.0917091559177803e-07,0.044842540057069884,1.9323236346620086e-09,0.005087186428721421,3.5756582651837016e-06,9.878987756993563e-05,0.0001974544383266166,2.636658080663638e-07,0.00020058238490537698,0.008663549569508293,0.0010708385082898644,0.0029129024744410964,9.948542003763037e-10,4.4518467330114044e-10,0.008613302380316209,4.6300034214734365e-05,5.1596130914892564e-08,1.113025970367057e-06,3.116817991794297e-06,0.006385020786831681,7.293357390210317e-06,2.869751482816518e-13
