Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309)
0.0022809986078807503,0.2625041518836307,3.76,0.0,0.0008366139078429572,0.10477344751581996,0.8243219839062123,0.07452915612053183,8.693167603857747e-06,0.08389886869261298,0.6031100397882513,3.1501473757214954e-13,0.19448488938307898,1.1699672700851197e-08,5.229230383488547e-06,0.8606328175468145,0.0005107026623868438,0.0001844599152905878,1.820381727491099e-05,3.101135916273769e-05,0.13406836586515264,1.6451116932079463e-05,7.452901752754934e-06,0.008712641877525044,0.022267136207258346,1.692388350092576e-06,2.1644706717520367e-06,1.9688568872732173e-05,4.529846391723852e-08,0.02291213604097154,1.0615532328811875e-10,0.001195219526693915,1.6347588812953282e-06,2.1137056550877016e-05,2.9151302040599997e-06,1.8697103165704005e-08,0.00011968244322014271,0.0020698450005703813,0.0005830681305785314,0.0021312441494873388,2.2664719137894948e-10,9.372431374446753e-11,0.009867371644680104,1.6757089236732152e-05,7.078559646668128e-09,2.2298915398823237e-07,1.4028284622217444e-06,0.006255036317678479,5.179551423198332e-06,3.7440404477663747e-14,8.414861074689427e-12,0.03457647286390178,5.491841423535376e-07,2.933547982506814e-08,0.0007657276407049422,7.104269318502199e-11,8.108808033056878e-14,1.0955390798870918e-10,1.2118590041839645e-05,3.4262172924160827e-07,5.464319527888186e-06,6.159784714287288e-08
0.0022908625160269914,0.26253264355967043,3.76,0.0,0.0008271733792797357,0.10411923324757758,0.8247280605451118,0.07468875710634393,8.623096549328076e-06,0.08375803657604172,0.603460255688802,3.140308821769765e-13,0.19456010264275153,1.1696195351353315e-08,5.185453689793669e-06,0.8616201533793639,0.0005068327502434545,0.00018210986731723695,1.8123343302679818e-05,3.093835124796638e-05,0.13377551103310986,1.6378547424043417e-05,7.433285937984128e-06,0.008658720413403822,0.0222895052245873,1.6803863095469182e-06,2.158802375827137e-06,1.9512789012097552e-05,4.48118067429761e-08,0.022776705974485043,1.0453929325747994e-10,0.001177994120871476,1.6303951677362781e-06,2.0945716097505085e-05,2.8851957954905354e-06,1.841016064834772e-08,0.00011939037384664492,0.002049645596456795,0.0005812118478636154,0.0021223798322924266,2.2530611218017798e-10,9.280594092891935e-11,0.009852373152569949,1.6682433553361842e-05,7.044396512343475e-09,2.2057704776977916e-07,1.400578673264059e-06,0.006266239224837547,5.1840345418316725e-06,3.715915305731829e-14,8.335906498613948e-12,0.0346538666772053,5.468766215849486e-07,2.9213980226084816e-08,0.0007665572792416527,7.111969112285202e-11,7.984363331993521e-14,1.0898646251407984e-10,1.2071023978612888e-05,3.4210104810033e-07,5.436176683780391e-06,6.126096619766871e-08
0.002310590332319474,0.26258879476152025,3.76,0.0,0.0008088693209913005,0.10282953632385346,0.825527362173807,0.07500450731230206,8.48598237417444e-06,0.08347977481281083,0.604149934159843,3.121034815242148e-13,0.19470882454338254,1.1689502161953329e-08,5.099646857674996e-06,0.8635667327257401,0.000499241681401704,0.00017754139988207916,1.7965479295206878e-05,3.0794984594631334e-05,0.13319769588405195,1.623617506195446e-05,7.394944150702672e-06,0.008552328798113254,0.022333933007889616,1.6568569412539787e-06,2.147784062088327e-06,1.9169693712522067e-05,4.386196216625691e-08,0.022508623375657334,1.0140734355169533e-10,0.0011447142660634302,1.6218811517702708e-06,2.0571895275653335e-05,2.826917067526118e-06,1.7853798435223294e-08,0.00011882079503581723,0.002010279824248065,0.0005775332327152159,0.002104969401901625,2.2265164139076636e-10,9.10126807033992e-11,0.009822601207437328,1.6536448375610524e-05,6.977197198751018e-09,2.1586385884334342e-07,1.3961498700774818e-06,0.006288240031422904,5.192815760956297e-06,3.6608377672957495e-14,8.18170036403988e-12,0.03480688523283522,5.423176873481259e-07,2.8973890498656703e-08,0.0007681964654148748,7.127182175104979e-11,7.743073411981636e-14,1.0787189939548004e-10,1.1977594469205718e-05,3.410760025245463e-07,5.3807926849045875e-06,6.059733869281221e-08
0.0023275071472764444,0.2626360840955999,3.76,0.0,0.0007937619152781107,0.1017430174993683,0.8261994721284704,0.0752716643887851,8.37150557548612e-06,0.08324469061506459,0.6047302424559707,3.104918465175837e-13,0.19483459308963036,1.168402587711871e-08,5.02786036417954e-06,0.8652068186160254,0.0004928850232393532,0.0001737579396310553,1.783326496226611e-05,3.0674746738333696e-05,0.1327103946077233,1.6116920819845768e-05,7.3629742825704015e-06,0.008462606817001598,0.022371710184279553,1.6371667934105875e-06,2.1386613503704496e-06,1.8884127539114294e-05,4.307145669157605e-08,0.02228167436536122,9.882337297274703e-11,0.0011173646419363617,1.614798383614867e-06,2.026039625768787e-05,2.7785595386246135e-06,1.7394530939779353e-08,0.00011834726037992565,0.001977575174685511,0.000574414168999461,0.002090370244172579,2.204046464919473e-10,8.951941870468225e-11,0.009797310699937058,1.641467318283702e-05,6.920729910394126e-09,2.1193606747753878e-07,1.3924241045777584e-06,0.006306686646239868,5.20014994119931e-06,3.6148093969732075e-14,8.053253038650804e-12,0.034936261304018335,5.384665008047414e-07,2.8771027065233603e-08,0.0007695813281145696,7.140034832007609e-11,7.543892680633898e-14,1.0693700671241613e-10,1.1899221234708656e-05,3.4021359631644237e-07,5.334230656680894e-06,6.00387603431641e-08
0.002344423962233415,0.26268260179131614,3.76,0.0,0.0007791734008306589,0.100673927696139,0.826859657567173,0.07553556115214957,8.259774457329786e-06,0.08301277726023806,0.605300630113476,3.0891649706270114e-13,0.19495878384139845,1.167877799367036e-08,4.957668236292829e-06,0.8668207334263709,0.00048666413836301873,0.00017009248441145623,1.7703843624464577e-05,3.055688818770082e-05,0.13223044070602888,1.6000173186552734e-05,7.331806530240811e-06,0.008374246813085677,0.02240920131418836,1.617908069108684e-06,2.129826744552675e-06,1.860619057441197e-05,4.230217157819175e-08,0.022057417882884837,9.632869677770848e-11,0.0010910562700854661,1.6079083322193443e-06,1.9956903388485627e-05,2.73162343667457e-06,1.695092339495626e-08,0.0001178868849256472,0.001945796487787392,0.0005713270930415104,0.0020760685264916445,2.1818446892877233e-10,8.806550601700862e-11,0.009772241228017505,1.6295919938615447e-05,6.865290245331949e-09,2.0810923214001253e-07,1.388761567445726e-06,0.006324757173702656,5.207303986135873e-06,3.569845407678427e-14,7.928153715897328e-12,0.035063980088506315,5.346675366778194e-07,2.8570873130037703e-08,0.0007709476157732865,7.152715040213244e-11,7.351503524691285e-14,1.0602063084717703e-10,1.1822392436478177e-05,3.393657395611091e-07,5.288499848331972e-06,5.948958777896752e-08
0.0023613407771903854,0.2627283689049179,3.76,0.0,0.0007650818080294045,0.09962181958378266,0.8275082407133355,0.07579625785129793,8.150684541200288e-06,0.08278395593686604,0.6058613921205918,3.073759228504592e-13,0.19508144137663094,1.1673745527294175e-08,4.889014953495241e-06,0.8684091334446006,0.0004805742824271236,0.00016653989735823245,1.7577107003885558e-05,3.0441305967154206e-05,0.13175764655237754,1.588583544492252e-05,7.301407778945489e-06,0.008287219284692239,0.022446415025554455,1.5990648241892375e-06,2.1212689680552833e-06,1.8335570222811057e-05,4.1553270331505185e-08,0.021835836414460793,9.391920715920286e-11,0.0010657391793846929,1.6012032219202604e-06,1.966109852268448e-05,2.6860451096925014e-06,1.6522270168717062e-08,0.00011743914307682887,0.001914903469416639,0.0005682713741303974,0.0020620571843750412,2.1599092380282947e-10,8.664940547386456e-11,0.009747392746869048,1.618007590515103e-05,6.810841753456849e-09,2.0437963909028998e-07,1.385159317681765e-06,0.006342461710021017,5.214278494096389e-06,3.5259057773280276e-14,7.806270326245451e-12,0.03519007863414619,5.309194624487687e-07,2.8373360265256332e-08,0.0007722958631673994,7.165227765825531e-11,7.16559991794427e-14,1.0512210627954645e-10,1.1747049284406306e-05,3.3853174343978906e-07,5.24357506564865e-06,5.894956723989386e-08
0.002378257592147356,0.26277340564392393,3.76,0.0,0.0007514662795190266,0.09858626319419879,0.8281455308618283,0.07605381306608569,8.044136642709164e-06,0.082558150931205,0.6064128104764432,3.0586868872520917e-13,0.19520260847605725,1.166891618882238e-08,4.821847468334052e-06,0.8699726500496435,0.00047461093910401605,0.00016309533036046341,1.745295207787498e-05,3.0327902691954696e-05,0.13129183181693518,1.5773815550998523e-05,7.271746558916124e-06,0.008201495630300907,0.02248335958628017,1.580621867940039e-06,2.112977328065664e-06,1.8071970710436843e-05,4.082395881412283e-08,0.021616911262840544,9.159104102311308e-11,0.0010413660445561035,1.5946756671847052e-06,1.937268032826268e-05,2.641764679408312e-06,1.6107905948039787e-08,0.00011700353494341818,0.0018848581516907122,0.0005652464010121164,0.0020483293538074996,2.1382381516488977e-10,8.526965922138937e-11,0.009722765061095496,1.6067033735188847e-05,6.7573497781250395e-09,2.0074375575662978e-07,1.3816145761844382e-06,0.006359809998503585,5.221074032333331e-06,3.4829523937191184e-14,7.687477453329918e-12,0.035314592660381616,5.272210008889824e-07,2.8178422883810315e-08,0.0007736265831759155,7.1775777715618e-11,6.985893323423357e-14,1.0424079828112984e-10,1.1673135808182029e-05,3.3771095102236874e-07,5.199432166552722e-06,5.841845469222574e-08
0.0023951744071043263,0.2628177314237202,3.76,0.0,0.0007383069968803235,0.0975668449449778,0.8287718251269398,0.07630828377885913,7.940036660759782e-06,0.08233528944988562,0.6069551549788496,3.0439343915097863e-13,0.19532232621769438,1.166427842924479e-08,4.756115422907941e-06,0.8715118911046377,0.00046876980565796814,0.0001597542025347147,1.7331281042750667e-05,3.021658507469211e-05,0.13083282305541785,1.566402610582639e-05,7.242792876113411e-06,0.008117048108432409,0.022520042924928783,1.5625648070104304e-06,2.1049416170732006e-06,1.7815111936991575e-05,4.011348545205213e-08,0.021400622668409183,8.934055214341824e-11,0.0010178920314619965,1.588318629943368e-06,1.909136314790945e-05,2.5987257428625936e-06,1.5707202955700238e-08,0.00011657958448755991,0.0018556247136366037,0.0005622515807063226,0.0020348783646016414,2.1168293726025325e-10,8.392488502621367e-11,0.009698357838985445,1.595669113709893e-05,6.7047812708037314e-09,1.9719822097832204e-07,1.3781246514889302e-06,0.006376811446551027,5.227691149261246e-06,3.440949161809917e-14,7.571656401016402e-12,0.03543755662811235,5.235709226523918e-07,2.7985997827866348e-08,0.0007749402680595905,7.18976962860865e-11,6.812111479960748e-14,1.0337610342808514e-10,1.1600598747741365e-05,3.369027312499884e-07,5.156047960571142e-06,5.7896015401454414e-08
0.0024103995405656,0.26285703216906464,3.76,0.0,0.0007268381380237495,0.09666283731000863,0.8293263247687015,0.07653471603194639,7.848365617487276e-06,0.08213717289305761,0.6074357206033323,3.030919972636315e-13,0.19542886563111156,1.1660259210381796e-08,4.6981441206960094e-06,0.8728769369035014,0.00046361388070589795,0.0001568320425639384,1.7223823788621314e-05,3.0118108907920136e-05,0.13042539618127366,1.55670537726742e-05,7.217315857172664e-06,0.008042114167668564,0.022552840879033483,1.546632049277545e-06,2.0979202559295803e-06,1.758948260446322e-05,3.948957611710928e-08,0.021208200088933326,8.73786772474238e-11,0.0009974990083744426,1.582737540527415e-06,1.884402475008885e-05,2.561008153763315e-06,1.5357759765617464e-08,0.00011620762085056419,0.0018299807760976076,0.0005595815461532936,0.0020230038119564172,2.0977839723568461e-10,8.274340303830621e-11,0.009676579461497577,1.5859610205186796e-05,6.658233031937608e-09,1.940818381633834e-07,1.3750284605633632e-06,0.00639182371799425,5.233494466268399e-06,3.40393020938667e-14,7.469865122257253e-12,0.03554692641691642,5.203262401691024e-07,2.7814912965141014e-08,0.0007761084105698734,7.200610715013583e-11,6.660560606588544e-14,1.0261160543117655e-10,1.153645021937784e-05,3.3618558489930056e-07,5.117632409925933e-06,5.743304861349003e-08
0.0024256246740268733,0.2628957852195812,3.76,0.0,0.0007157104626519448,0.0957712989872402,0.8298723498364473,0.07675873417225865,7.758542702096112e-06,0.08194133460094569,0.6079093265066279,3.018145250843018e-13,0.19553429074357567,1.1656378759663891e-08,4.641263015002577e-06,0.874223206298433,0.0004585507620909998,0.00015398716057490284,1.711823817034962e-05,3.0021188402264983e-05,0.13002322947071696,1.547176267678712e-05,7.19236886799391e-06,0.00796817300632616,0.02258543874354031,1.5309912099259174e-06,2.0910915576128855e-06,1.73689139585668e-05,3.887985160778512e-08,0.021017880654556363,8.547456001943565e-11,0.000977770407347105,1.5772844676807085e-06,1.8602030412958318e-05,2.5242163686004384e-06,1.501849175453073e-08,0.0001158444157857945,0.0018049436668504727,0.0005569350583544152,0.002011343647668969,2.0789476840499285e-10,8.158827252624318e-11,0.009654978881006264,1.5764568814964236e-05,6.612385281684374e-09,1.9103381240934725e-07,1.371972796410876e-06,0.006406568824325826,5.239154069815211e-06,3.3676291129554715e-14,7.370311318324168e-12,0.03565509107618794,5.171189574515197e-07,2.7645771051616657e-08,0.0007772634696244957,7.211330340413485e-11,6.513422618227265e-14,1.0185969567151052e-10,1.1473340048322403e-05,3.3547771060596836e-07,5.0797976908452634e-06,5.6976764747972813e-08
0.002440849807488147,0.262934003186086,3.76,0.0,0.0007049114478826122,0.09489195933947317,0.8304100940449114,0.0769803766601666,7.670508508459457e-06,0.08174772699922606,0.6083761465696881,3.0056017301370356e-13,0.19563862827593423,1.1652629918297627e-08,4.585439974534288e-06,0.8755510980913315,0.0004535777099990118,0.0001512167062831183,1.7014462233453983e-05,2.992576436377515e-05,0.12962620945285724,1.53780974239296e-05,7.167932856509725e-06,0.007895206053035439,0.022617841660032712,1.5156331618659962e-06,2.084449044754655e-06,1.715323048740431e-05,3.82838403086444e-08,0.02082964814524752,8.362594044920075e-11,0.0009586782000980627,1.5719549422553501e-06,1.836520066387784e-05,2.4883155733156142e-06,1.4689009148704737e-08,0.00011548966655003352,0.0017804911796675596,0.0005543117185428153,0.001999893387949699,2.0603188400432066e-10,8.045862287258196e-11,0.00963355561654995,1.5671501739631138e-05,6.567216866878049e-09,1.8805200770498628e-07,1.3689559399354269e-06,0.006421052982127652,5.2446703737624795e-06,3.3320230322455686e-14,7.272920354811982e-12,0.035762073342762504,5.139482704048271e-07,2.7478530768142016e-08,0.0007784057653438156,7.221931477392003e-11,6.370528471684753e-14,1.011199887188114e-10,1.141123438219947e-05,3.3477870672469455e-07,5.0425287254667765e-06,5.6527009893443014e-08
0.0024560749409494203,0.26297169825724825,3.76,0.0,0.0006944291169458098,0.0940245566205969,0.8309397445348712,0.07719968104900558,7.584206277050723e-06,0.08155630409288846,0.6088363481576395,2.9932812232979527e-13,0.19574190401676664,1.1649005874610944e-08,4.530644192023457e-06,0.8768609983067254,0.00044869209689907263,0.00014851796560834348,1.6912436667334134e-05,2.9831780323685956e-05,0.12923422639219184,1.5286004969946383e-05,7.143989563397188e-06,0.00782319522004119,0.022650054586533647,1.5005491845755862e-06,2.07798651638067e-06,1.6942264803126083e-05,3.770108749495838e-08,0.02064348587056428,8.1830687685088e-11,0.0009401956857482257,1.5667446872825579e-06,1.8133364142783222e-05,2.453272706132655e-06,1.4368941799355907e-08,0.00011514308321653133,0.001756602197478146,0.0005517111398249683,0.001988648661701194,2.0418957295831364e-10,7.935362210825871e-11,0.009612309122906977,1.5580346453838298e-05,6.522707846678801e-09,1.851343787729081e-07,1.3659762269677155e-06,0.006435282221001628,5.2500437089420144e-06,3.2970900894670174e-14,7.177620618063424e-12,0.035867895263140936,5.108134071112795e-07,2.7313152377866477e-08,0.0007795356067180725,7.232416995164374e-11,6.231717643551511e-14,1.0039211799239768e-10,1.1350100769629974e-05,3.340881754784966e-07,5.00581096662576e-06,5.608363541487264e-08
0.002471300074410694,0.26300888221311425,3.76,0.0,0.0006842520062677361,0.09316883752363064,0.8314614822157491,0.0774166840202114,7.499581643494706e-06,0.08136702138479474,0.6092900924795326,2.9811760547660766e-13,0.19584414286602364,1.1645500179480452e-08,4.476846121486778e-06,0.8781532808317388,0.0004438914021784283,0.00014588835171466076,1.6812104749859564e-05,2.9739181720853884e-05,0.12884717409906998,1.519543458483234e-05,7.120521486300053e-06,0.007752122885147958,0.022682082306917848,1.485730911405104e-06,2.0716980194237915e-06,1.6735857009755024e-05,3.713116625290641e-08,0.020459376724726565,8.008674522526296e-11,0.0009222974175851151,1.5616495962198624e-06,1.7906357080357593e-05,2.419056328934137e-06,1.4057936298805624e-08,0.00011480438755184858,0.0017332566151365624,0.0005491329443865929,0.001977605207074058,2.023676604028462e-10,7.827247487648727e-11,0.009591238796846507,1.549104294836309e-05,6.47883852217904e-09,1.8227896332155924e-07,1.363032074009037e-06,0.00644926239137524,5.255274538645673e-06,3.262809407798574e-14,7.084344246554981e-12,0.03597257822606499,5.077136135932469e-07,2.71495971766905e-08,0.0007806532921990796,7.242789665041902e-11,6.096836854856062e-14,9.967572714187719e-11,1.1289908146376323e-05,3.3340575406454875e-07,4.969630341358165e-06,5.564649726893387e-08
0.002482723142757512,0.26303645174144635,3.76,0.0,0.0006768101348703601,0.09253433462541895,0.8318478400396996,0.07757800687245854,7.437159823346272e-06,0.08122638618212132,0.6096263803415537,2.972230693815284e-13,0.19592018401694253,1.1642943915414268e-08,4.437120605615619e-06,0.879111501546581,0.000440343848135246,0.00014395931206208465,1.673790717714798e-05,2.9670585487104717e-05,0.12855995316391425,1.512845167116683e-05,7.103215809159995e-06,0.007699404803714932,0.022705993150633565,1.4747827247289568e-06,2.06709072777606e-06,1.6583894463481496e-05,3.6711741429105e-08,0.020322581426522462,7.881083101779703e-11,0.0009092377279812917,1.5579001066681621e-06,1.7739115359265313e-05,2.3939091747448504e-06,1.383034328254595e-08,0.00011455528975737282,0.001716086190773525,0.0005472130574257938,0.0019694492052113204,2.0101400760885072e-10,7.747651726682706e-11,0.009575545492348438,1.5425221656691244e-05,6.446333311728405e-09,1.8017632419215802e-07,1.3608455657500515e-06,0.0064595912793982664,5.25910575301314e-06,3.2375055435131956e-14,7.01565008684676e-12,0.03605038413451144,5.05410499150409e-07,2.702806003395069e-08,0.0007814840584170092,7.250499561081344e-11,5.998131438059758e-14,9.914556924050638e-11,1.1245346828944818e-05,3.328988525950174e-07,4.9428293359431286e-06,5.5322533159547885e-08
