Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37)
0.0010438925320257221,0.44843933470960257,3.76,0.0,9.750472034481938e-05,0.11829882647925286,0.6820263935674507,0.09836485159277608,2.2326179223493786e-05,0.037473774440109804,0.5895697453071121,3.171995866789613e-12,0.4537592866109073,1.2355845694736602e-07,5.345308843005118e-06,0.9658285400821687,0.0003067050095898999,2.3317423985147894e-05,1.26474217110117e-05,0.00022123682137680458,0.10451908095146614,1.3348211570264609e-05,1.147334451134392e-05,0.00166937598432636,0.032140926108480836,9.166172476208629e-06,1.1207384658342948e-05,3.5421915650016175e-05,4.559596467812449e-09,0.005722618255953533,5.2814947292854626e-11,0.00010815736643391727,8.515522715914802e-06,1.34738004599073e-05,4.391889628119427e-07,2.428467705193421e-09,0.0010452271262731425,0.001744835541357842,0.001084972678888473,0.008041321161451707,5.485412703581359e-10,2.8751636550490968e-11,0.016714182531049053,0.0002580863731157566,9.016898098981213e-08,1.0233944648340989e-07,4.619599802670491e-06,0.025770545873651778,1.9733946215071803e-05,3.102268547779777e-13,3.901985477469414e-11,0.05277135869203488,5.872465332001663e-06,4.3749920203107537e-07,0.006629587246199814,4.642228374234008e-09,2.6443342665043323e-14,7.260865802007845e-09,6.4593331086931164e-06,1.6129147482805735e-06,1.3364007800220845e-05,2.0838811508835775e-08,4.747115452768116e-09,0.002864798938209301,1.1692764478849106e-08,0.0004925462125534078,2.906252130983709e-06,5.656580921811721e-05,3.3220752176844866e-07,8.18947734620684e-13,1.265542092818233e-13,1.5754867998485043e-09,6.230027405626625e-09
0.0010480194755541706,0.44847873596799737,3.76,0.0,9.710580887412461e-05,0.11768205543177117,0.6824438793836282,0.09837733522967006,2.2211653561411165e-05,0.03740699405375281,0.5899273773398236,3.164047764717439e-12,0.4538343176556602,1.235273265067085e-07,5.306525211646581e-06,0.9665574829675017,0.0003046972881538471,2.310507741519746e-05,1.2582910409038163e-05,0.0002208172340259037,0.10419020262720775,1.328016793448596e-05,1.1449629366349089e-05,0.0016593311262432877,0.032189290466876956,9.111003279894178e-06,1.1184666148293695e-05,3.516045799652557e-05,4.512295929620815e-09,0.00568428898132401,5.214719778761519e-11,0.00010724987048945389,8.490961293534071e-06,1.3363356958637415e-05,4.3510690880025824e-07,2.3957937423301092e-09,0.001042611479101986,0.0017311433935945982,0.0010819512491521517,0.008036217157809144,5.448803291813997e-10,2.854637960476975e-11,0.016693663888850626,0.0002575702371298376,8.984438731089677e-08,1.0138065622094139e-07,4.610993096425445e-06,0.025777553936303783,1.9703378398863852e-05,3.080913784997e-13,3.8659606286477776e-11,0.052848938877533155,5.855454789901354e-06,4.36256786648945e-07,0.0066369625524018636,4.647394198047328e-09,2.6087559658413954e-14,7.233990035456825e-09,6.432303597382998e-06,1.609953148377613e-06,1.3316608321130156e-05,2.0713570561433946e-08,4.7244647848058774e-09,0.002856381560655888,1.1638060189200622e-08,0.0004925811912606431,2.9001451764082753e-06,5.640678294598813e-05,3.3148329943850414e-07,8.128300499045339e-13,1.2560883288376096e-13,1.5636754816772872e-09,6.213877701857176e-09
0.001052146419082619,0.448517845354186,3.76,0.0,9.67095669788281e-05,0.11707001283130435,0.6828580771600627,0.09838945046433045,2.2097882863294477e-05,0.03734055888786117,0.5902822204334754,3.156126560006425e-12,0.4539093124973847,1.2349571313148538e-07,5.26807264446397e-06,0.9672804380826231,0.0003027069379523209,2.289529993322876e-05,1.2518847294999635e-05,0.00022039696438029191,0.10386399302187067,1.3212596821251059e-05,1.1425923371605366e-05,0.0016493755280979519,0.032237500958581494,9.056188692784163e-06,1.1162011171609962e-05,3.490147155456174e-05,4.465589275168566e-09,0.005646385248434038,5.14893886422591e-11,0.00010635249668785012,8.466502940016528e-06,1.3254049380722666e-05,4.310709294617233e-07,2.3636326217633015e-09,0.001040004811594633,0.0017175855093061363,0.0010789410375857307,0.008031158044429797,5.412596988134466e-10,2.8343011146174704e-11,0.016673313451250157,0.00025705373072419327,8.952034909360151e-08,1.0043257578068212e-07,4.602361888826794e-06,0.02578443813102521,1.967262148892973e-05,3.0597384385887695e-13,3.830340656229001e-11,0.052926076359686366,5.8384899779427295e-06,4.3501744290960965e-07,0.006644290198040192,4.6525266383631644e-09,2.5737360925780723e-14,7.20717614926636e-09,6.405399116275483e-06,1.606982515232636e-06,1.3269355756621132e-05,2.0589473270992847e-08,4.702006552333331e-09,0.002848004527194383,1.1583634226156929e-08,0.0004926148103208448,2.894092813979506e-06,5.624836361028243e-05,3.307593621153314e-07,8.067658840499246e-13,1.2467172675655764e-13,1.5519683610735345e-09,6.197752939810995e-09
0.0010562733626110674,0.4485566656887531,3.76,0.0,9.63159716048514e-05,0.1164626543678108,0.6832690170356654,0.09840120430133649,2.1984862685962117e-05,0.03727446645230382,0.5906343025814869,3.1482323482971396e-12,0.453984267905403,1.2346362766391707e-07,5.2299482934769865e-06,0.9679974666151183,0.00030073378321884186,2.2688054442208225e-05,1.2455229179432332e-05,0.00021997604539179033,0.10354042437544127,1.3145494868805526e-05,1.1402227557588273e-05,0.0016395081905868055,0.032285558405381096,9.001727155068201e-06,1.1139419726288662e-05,3.464492934701541e-05,4.4194681405166175e-09,0.005608901185484728,5.0841353259723657e-11,0.00010546511381966317,8.44214740160718e-06,1.3145864486378579e-05,4.270804466390898e-07,2.3319753576879223e-09,0.0010374071121505716,0.001704160410144438,0.0010759420233643548,0.00802614300528977,5.376788265969157e-10,2.814151198984671e-11,0.016653130054145364,0.0002565368771353334,8.919688430110599e-08,9.949507204023211e-08,4.593707083772041e-06,0.02579120036288481,1.964168041267076e-05,3.038740826220234e-13,3.795120488672834e-11,0.0530027742633146,5.821571296539082e-06,4.3378120423988543e-07,0.006651570530697885,4.657625938635869e-09,2.539264862181467e-14,7.180425407322605e-09,6.378619493865767e-06,1.6040031683420834e-06,1.3222250268595601e-05,2.046650663966315e-08,4.679738586117492e-09,0.002839667637456522,1.1529486110734271e-08,0.0004926470909949205,2.8880943953056082e-06,5.609054656165073e-05,3.3003573605410116e-07,8.007547366677764e-13,1.2374281360493815e-13,1.5403644489603982e-09,6.181653753273484e-09
0.0010604003061395158,0.4485951997537008,3.76,0.0,9.592499999570897e-05,0.11585993624597911,0.6836767288206561,0.09841260360926209,2.1872588594498146e-05,0.03720871427924613,0.5909836514202143,3.14036522101189e-12,0.454059180721726,1.2343108078769367e-07,5.19214933444197e-06,0.9687086289555303,0.0002987776503204026,2.2483304513697096e-05,1.2392052892232677e-05,0.00021955450948846038,0.10321946930027961,1.3078858735826753e-05,1.1378542936651206e-05,0.0016297281289643377,0.032333463621330716,8.947617097744223e-06,1.1116891806343105e-05,3.4390804734330925e-05,4.373924286614074e-09,0.0055718310218991225,5.0202928063809936e-11,0.00010458759275173517,8.417894420585907e-06,1.3038789210051963e-05,4.2313489060622424e-07,2.300813133348962e-09,0.0010348183687467786,0.0016908666368107672,0.0010729541851736328,0.008021171241169883,5.341371693800635e-10,2.794186314986718e-11,0.01663311253655317,0.00025601969942551026,8.887401050957566e-08,9.856801366229163e-08,4.585029570133553e-06,0.02579784250201343,1.9610560018888146e-05,3.0179192840086233e-13,3.760295121309976e-11,0.05307903568984846,5.804699131556018e-06,4.325481029427694e-07,0.006658803895443299,4.66269234055881e-09,2.5053326741712792e-14,7.153739041130008e-09,6.35196454738083e-06,1.6010154219276816e-06,1.317529201583918e-05,2.034465784311469e-08,4.657658747981923e-09,0.002831370689875537,1.1475615497083536e-08,0.0004926780541585053,2.882149281573116e-06,5.593332728720594e-05,3.293124625409537e-07,7.94796114163012e-13,1.2282201723525378e-13,1.5288627712081676e-09,6.165580761537116e-09
0.0010645272496679643,0.448633450344755,3.76,0.0,9.553662962888607e-05,0.1152618150830978,0.6840812420611713,0.0984236551488027,2.1761056154604564e-05,0.037143299918770134,0.5913302943006516,3.1325252659323588e-12,0.4541340478461194,1.2339808306415246e-07,5.15467295855295e-06,0.9694139848577595,0.0002968383673122944,2.2281014233788172e-05,1.2329315275971786e-05,0.0002191323887787884,0.10290110070607075,1.3012685094359876e-05,1.135487050934575e-05,0.001620034370038089,0.03238121741430126,8.893856938425244e-06,1.1094427404527888e-05,3.413907136363527e-05,4.328949596024382e-09,0.005535169067367753,4.957395238296414e-11,0.00010371980597995269,8.39374373627044e-06,1.2932810628986358e-05,4.1923369824416746e-07,2.2701372936422048e-09,0.0010322385690096955,0.0016777027451314245,0.0010699775014222752,0.008016241966086472,5.306341915423108e-10,2.7744045824945873e-11,0.016613259740307314,0.00025550222051763676,8.855174488569064e-08,9.765127094938599e-08,4.5763302269496864e-06,0.025804366390864395,1.957926510178031e-05,2.997272165177217e-13,3.725859614615285e-11,0.05315486372177066,5.787873857407178e-06,4.3131817047126664e-07,0.006665990635292266,4.667726084387968e-09,2.4719301041738877e-14,7.127118250609523e-09,6.325434085484083e-06,1.5980195867017345e-06,1.3128481156783282e-05,2.0223914218328597e-08,4.635764923518484e-09,0.0028231134820766064,1.1422021762950643e-08,0.0004927077203814022,2.87625684174424e-06,5.577670137838438e-05,3.2858955641058454e-07,7.888895305587613e-13,1.2190926247425636e-13,1.5174623646368805e-09,6.149534572168573e-09
0.0010686541931964127,0.44867142012379335,3.76,0.0,9.515083820129672e-05,0.11466824788295094,0.6844825860556463,0.09843436557974042,2.1650260915819062e-05,0.037078220937778635,0.5916742583062246,3.1247125664846928e-12,0.4542088662326467,1.2336464492643882e-07,5.117516373096892e-06,0.9701135934788232,0.0002949157639137711,2.2081148227962843e-05,1.2267013183305804e-05,0.00021870971491616393,0.10258529178070368,1.294697062706642e-05,1.133121126210946e-05,0.001610425951529765,0.032428820586427536,8.84044507198736e-06,1.1072026509032723e-05,3.38897031922172e-05,4.284536086959741e-09,0.005498909707015286,4.895426886763445e-11,0.00010286162759068792,8.369695080665851e-06,1.282791598105666e-05,4.15376313063496e-07,2.2399393694732083e-09,0.001029667700204119,0.0016646673054530792,0.0010670119499423794,0.008011354406497967,5.271693645236709e-10,2.7548041407454795e-11,0.016593570509930343,0.00025498446319649915,8.823010405414793e-08,9.674471602953149e-08,4.567609920604272e-06,0.02581077384598934,1.9547800390845877e-05,2.9767978386241785e-13,3.691809098383664e-11,0.053230261423709097,5.771095833063597e-06,4.300914371153623e-07,0.006673131091339622,4.6727274090339255e-09,2.4390479303583605e-14,7.100564193888618e-09,6.299027906082277e-06,1.5950159689724164e-06,1.3081817830096998e-05,2.010426327438377e-08,4.6140550215677544e-09,0.00281489581093597,1.1368704285925584e-08,0.0004927361099482664,2.870416452282174e-06,5.562066452380001e-05,3.2786703480347483e-07,7.830345020701635e-13,1.21004474534359e-13,1.5061622722012642e-09,6.133515777069018e-09
0.0010727811367248611,0.44870911183050344,3.76,0.0,9.476760367018755e-05,0.11407919211278697,0.6848807898053193,0.09844474144148165,2.1540198437294097e-05,0.03701347492336007,0.5920155702001609,3.1169272022335287e-12,0.45428363290004276,1.2333077665920076e-07,5.080676805479116e-06,0.9708075132616717,0.00029300967177653013,2.1883671724226745e-05,1.2205143484526351e-05,0.0002182865190484615,0.1022720160450867,1.288171203521276e-05,1.1307566164272244e-05,0.001600901924139738,0.03247627393295278,8.787379885244537e-06,1.104968910380137e-05,3.3642674487441126e-05,4.240675883258399e-09,0.0054630474157940385,4.834372270769687e-11,0.00010201293352805106,8.345748181704842e-06,1.2724092665890747e-05,4.115621862084774e-07,2.2102110339743177e-09,0.0010271057491971617,0.0016517589053083644,0.0010640575080813955,0.00800650780363878,5.237421681987904e-10,2.73538314630607e-11,0.016574043693339348,0.0002544664500734227,8.7909104288151e-08,9.584822257729125e-08,4.558869503320245e-06,0.02581706665306988,1.9516170542653087e-05,2.9564946886847055e-13,3.658138759281083e-11,0.05330523183875082,5.754365404268639e-06,4.288679321360216e-07,0.006680225602354224,4.6776965517785035e-09,2.4066770856500306e-14,7.074078000253819e-09,6.272745796758005e-06,1.5920048701099051e-06,1.3035302167678189e-05,1.998569266949017e-08,4.592526978853878e-09,0.0028067174725114807,1.131566259571929e-08,0.0004927632428032119,2.864627498419918e-06,5.546521252601741e-05,3.27144931874183e-07,7.772305454912719e-13,1.2010757879994328e-13,1.4949615406894067e-09,6.117524954902748e-09
0.0010769080802533095,0.4487465281202233,3.76,0.0,9.438690424039171e-05,0.11349460568487044,0.6852758820256433,0.09845478915850985,2.1430864286584707e-05,0.03694905948203224,0.592354256438638,3.109169248814335e-12,0.4543583449288766,1.2329648840478221e-07,5.044151501772586e-06,0.9714958019646716,0.0002911199244121135,2.1688550529454574e-05,1.2143703064262811e-05,0.00021786283188935277,0.10196124733914533,1.2816906035195458e-05,1.1283936169004724e-05,0.0015914613510116748,0.03252357824252834,8.734659756244518e-06,1.1027415168741553e-05,3.3397959805702424e-05,4.197361217550822e-09,0.005427576754555353,4.7742161690427044e-11,0.00010117360152216535,8.321902763445632e-06,1.2621328233124672e-05,4.0779077617560034e-07,2.1809441055378532e-09,0.0010245527024682296,0.0016389761487686845,0.0010611141526835316,0.008001701412840692,5.203520905057267e-10,2.7161397732444766e-11,0.016554678141911146,0.000253948203577052,8.758876151007208e-08,9.496166581262633e-08,4.550109814864827e-06,0.02582324656832452,1.9484380147458995e-05,2.936361115464392e-13,3.624843842789741e-11,0.0533797779891478,5.737682904574997e-06,4.276476838624898e-07,0.006687274504851365,4.682633748325472e-09,2.374808661171664e-14,7.047660770394291e-09,6.246587535252389e-06,1.588986587073896e-06,1.2988934298018195e-05,1.9868190210082214e-08,4.571178757367151e-09,0.0027985782621466645,1.1262896150619464e-08,0.0004927891385654434,2.8588893736113983e-06,5.531034129412031e-05,3.26423276136698e-07,7.714771845187897e-13,1.192185016713168e-13,1.483859229233188e-09,6.1015626718264486e-09
0.001081035023781758,0.4487836716391733,3.76,0.0,9.40087183614074e-05,0.11291444695547528,0.6856678911465732,0.09846451504132613,2.1322254031812353e-05,0.03688497223973014,0.5926903431719945,3.1014387778994828e-12,0.45443299946111504,1.2326179016890161e-07,5.007937727830697e-06,0.9721785166645062,0.0002892463571754177,2.1495751011916996e-05,1.2082688823125777e-05,0.0002174386837452249,0.10165295982038015,1.275254936025903e-05,1.1260322215720401e-05,0.001582103307636767,0.032570734297237114,8.682283049516696e-06,1.1005204681588815e-05,3.315553400781821e-05,4.154584452794785e-09,0.005392492369331761,4.714943667765971e-11,0.00010034351106415951,8.298158546185201e-06,1.2519610385849608e-05,4.040615486997237e-07,2.152130573527942e-09,0.0010220085461028663,0.0016263176563197821,0.0010581818601726604,0.007996934503364587,5.169986273733613e-10,2.6970722158133854e-11,0.016535472710660404,0.0002534297459521716,8.726909119207535e-08,9.408492273763345e-08,4.541331683034315e-06,0.02582931531877575,1.9452433731708067e-05,2.9163955371905543e-13,3.5919196639518604e-11,0.05345390287623996,5.7210486546145584e-06,4.264307196532619e-07,0.0066942781330757185,4.687539232788429e-09,2.343433934315471e-14,7.02131356994268e-09,6.2205528901745305e-06,1.5859614126110582e-06,1.294271434600662e-05,1.975174387459697e-08,4.550008345325576e-09,0.00279047797455455,1.1210404271528173e-08,0.0004928138165318657,2.853201479437258e-06,5.5156046840622566e-05,3.2570208373818265e-07,7.657739504753989e-13,1.1833717069162113e-13,1.4728544112014446e-09,6.0856294804169945e-09
0.0010851619673102064,0.4488205449720744,3.76,0.0,9.363302467387166e-05,0.11233867463023968,0.6860568453730563,0.09847392531124817,2.121436323107433e-05,0.03682121083770491,0.5930238563101285,3.0937358574197638e-12,0.4545075936869288,1.2322669184088416e-07,4.972032765442778e-06,0.9728557139020992,0.0002873888069050742,2.1305239999785514e-05,1.2022097674016969e-05,0.0002170141045123877,0.10134712789555918,1.2688638756589332e-05,1.1236725231658995e-05,0.0015728268792205412,0.0326177428740293,8.630248111850884e-06,1.0983057617518134e-05,3.291537223130187e-05,4.112338073041156e-09,0.005357788972965572,4.656540141163896e-11,9.952254304887868e-05,8.274515244959834e-06,1.2418926967194691e-05,4.003739753708576e-07,2.1237625875402116e-09,0.0010194732658467187,0.0016137820614855309,0.0010552606065515845,0.0079922063553656,5.136812809865762e-10,2.6781786864309704e-11,0.016516426257603422,0.00025291109929511676,8.69501083208225e-08,9.321787199580195e-08,4.53253592418962e-06,0.02583527460861511,1.9420335763489674e-05,2.896596387026919e-13,3.5593616011581986e-11,0.053527609484762075,5.704462962081292e-06,4.252170658897905e-07,0.006701236819472828,4.692413238020839e-09,2.3125443569465704e-14,6.9950374277681656e-09,6.1946416216653055e-06,1.5829296355006282e-06,1.2896642421442577e-05,1.963634179734765e-08,4.529013752774659e-09,0.0027824164040083335,1.1158186319133628e-08,0.0004928372957476596,2.847563224156135e-06,5.500232525736002e-05,3.2498137660218865e-07,7.601203754380606e-13,1.1746351356070711e-13,1.4619461630868972e-09,6.069725919591089e-09
0.0010892889108386548,0.4488571507666505,3.76,0.0,9.325980211101423e-05,0.11176724795513047,0.6864427725617827,0.09848302605247652,2.1107187469122447e-05,0.03675777294093274,0.5933548213918926,3.086060551424368e-12,0.4545821248704975,1.2319120313957219e-07,4.936433919589931e-06,0.9735274493918417,0.00028554711265446777,2.1116984981119348e-05,1.1961926550971469e-05,0.00021658912356259198,0.10104372635622227,1.2625170992686416e-05,1.1213146124248556e-05,0.001563631165875725,0.032664604741899785,8.578553290858742e-06,1.0960973946973079e-05,3.2677449940267e-05,4.0706146531743305e-09,0.005323461380880168,4.5989911787138435e-11,9.871058048422865e-05,8.250972572499789e-06,1.2319265990296229e-05,3.967275364351059e-07,2.095832417875628e-09,0.0010169468469923728,0.0016013680176721707,0.001052350367391022,0.007987516265678453,5.103995631751999e-10,2.6594574140218626e-11,0.016497537645618437,0.00025239228546212415,8.663182764598638e-08,9.236039365960464e-08,4.52372333979385e-06,0.02584112610695273,1.9388090632347108e-05,2.876962113821517e-13,3.527165084028329e-11,0.053600900773617774,5.687926122651287e-06,4.2400674800179566e-07,0.006708150893676002,4.697255994907088e-09,2.282131512167146e-14,6.968833351560865e-09,6.168853479368378e-06,1.5798915392770005e-06,1.2850718636764734e-05,1.9521972252323375e-08,4.508193020659557e-09,0.002774393344187862,1.1106241719123654e-08,0.0004928595948704276,2.8419740257105588e-06,5.484917275571723e-05,3.2426118466936384e-07,7.545159937428859e-13,1.165974583357185e-13,1.4511335663492184e-09,6.053852516316509e-09
