Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58)
4.735991443215937e-06,0.8198726284030187,3.76,0.0,0.1374403724871817,0.8581834696287147,0.14820516833629271,0.007062708859369801,0.00396857631390558,0.1277575228409715,0.2042377646161432,6.144034945539691e-09,0.6081565405911605,9.459330277231786e-05,0.001051762465809139,0.06462332003239313,0.002983116134199023,0.00038533557047731973,0.0007300185982428557,0.021846914611422318,0.5849621042950978,0.0007935646627525677,0.0011663135652919881,0.004914315321590423,0.02988516642079811,0.0021963917052413287,0.0028596847906064374,0.010984239668390973,1.5751238720137162e-07,0.025958525270476745,2.2554420883573306e-08,0.004531471224700921,0.0026152305912668567,0.0024960557075580183,5.556152832789308e-06,4.178087211379824e-07,0.018002330312879743,0.006974635383003327,0.012723347072961863,0.004664511881339152,5.986320718651932e-08,3.312509078339047e-09,0.006968519952039755,0.0006204952975111377,3.2285777127390766e-05,4.3189563453273325e-06,3.350498670622348e-06,0.001788997481524025,8.149743932501167e-06,8.633436016422597e-10,4.78117449019739e-08,0.00026319108724475306,5.312486940473953e-05,1.0438345703622174e-05,0.008062055817926825,7.03405842679205e-08,2.2251768358832288e-11,4.162789443413023e-06,9.773674648192064e-05,1.0245445605848201e-05,0.00045295452742211676,2.410041297525631e-07,7.360610075950465e-07,0.00023274996916233567,4.6638335876759114e-05,0.001011251639245805
4.755946652073985e-06,0.820279975708627,3.76,0.0,0.13496807552618698,0.8567082607389699,0.14942084873176542,0.007196037543788167,0.003906793085735133,0.12752280292806864,0.20499088556555836,5.969977111788106e-09,0.6103011597442874,9.217733262605823e-05,0.0010428669061256339,0.06583462656967065,0.0029814991889504285,0.0003871590923450769,0.0007153497745815574,0.021498888655811246,0.5857042446037929,0.0007793668244594609,0.0011495845337148273,0.004967638397289946,0.030205913105288706,0.002177463597600122,0.00282924566183357,0.01094876713884672,1.5400880222310057e-07,0.026429211735920125,2.243248515287608e-08,0.004552759884914391,0.0025853838415416507,0.0024794876553284853,5.630166657351409e-06,4.141354303860306e-07,0.018244953165784412,0.0070743150225263075,0.012860184149810657,0.004807127171971387,6.061531511909988e-08,3.254955444032974e-09,0.007148770943581974,0.0006440970370896314,3.2431312352374585e-05,4.3619500092485975e-06,3.367492806688854e-06,0.001825288493596603,8.182115728885192e-06,8.584064750427058e-10,4.744733388281295e-08,0.00026931371690118065,5.368080689408484e-05,1.0502039579529485e-05,0.008199240682386184,7.164878008509757e-08,2.2055825287985473e-11,4.189612391872555e-06,9.659926484992814e-05,1.0242766715351814e-05,0.0004602973254335674,2.438032424077165e-07,7.363943165900743e-07,0.00023898634566854563,4.637442312539027e-05,0.0010266295464576756
4.7759018609320326e-06,0.8206776980497136,3.76,0.0,0.1325717195133811,0.8552546574778659,0.15061383047926064,0.0073293634932532865,0.003845166069306067,0.12729217688342026,0.20573580792547885,5.7995344061307636e-09,0.6123820345816925,8.979151207950599e-05,0.0010337929876752053,0.06704089373845207,0.00297978142705573,0.00038890014145063166,0.0007009100915197585,0.021153019819024364,0.5863936457564662,0.000765305587131151,0.0011329054515068137,0.005020463654530311,0.03052198100664268,0.0021578613504664654,0.002798219140893388,0.010908556442853533,1.5057395966303774e-07,0.0268951330014155,2.230202848439327e-08,0.004572386130524162,0.0025550677564118015,0.0024618435247064445,5.701849233416932e-06,4.1031012537924333e-07,0.01848374079850558,0.007172555811007181,0.012993102171244315,0.004950448025045597,6.134812378240281e-08,3.1979075398401647e-09,0.00732926638474489,0.0006679792134880784,3.255824191635371e-05,4.403462556258764e-06,3.3822790240128765e-06,0.001861112000190998,8.207924393752553e-06,8.530384502382497e-10,4.7063354493638814e-08,0.0002754138283019167,5.418919060209085e-05,1.05566491433393e-05,0.008334564666932824,7.294109482154005e-08,2.1851803234818447e-11,4.2133743199838905e-06,9.546740127207118e-05,1.0232069335699897e-05,0.0004674579502092851,2.4651233521649294e-07,7.362860967033017e-07,0.0002453419445424901,4.608451131059803e-05,0.0010415926644372832
4.79585706979008e-06,0.8210660626754498,3.76,0.0,0.1302487858665193,0.8538226248025982,0.15178438784008932,0.007462649327411524,0.003783778246723251,0.12706566212712508,0.20647242660519743,5.632823350845015e-09,0.6144011345302457,8.743884426152683e-05,0.001024557018971953,0.06824163738489879,0.002977963387842906,0.00039056008675627255,0.0006867059252461062,0.02080964219945141,0.5870329219019942,0.0007513930372966451,0.00111629396162076,0.005072772273479804,0.03083336729024366,0.0021376452882370515,0.002766680165659397,0.010863818277259187,1.4720849716132627e-07,0.027356138704979334,2.2163523584215064e-08,0.004590379379304721,0.002524351515317264,0.002443189399599094,5.771175178011019e-06,4.063444345625123e-07,0.018718643236377286,0.007269347314026706,0.01312210380594638,0.005094372625035041,6.206192980652767e-08,3.1414221790020735e-09,0.007509899729554624,0.0006921241355373082,3.266690939394914e-05,4.443493420480547e-06,3.3949501506180057e-06,0.0018964540965019244,8.227393587462107e-06,8.472677980597991e-10,4.6661392385918166e-08,0.0002814881918509034,5.4650477753417245e-05,1.060238947249179e-05,0.00846800186995691,7.421713079212609e-08,2.164032130884775e-11,4.23413773559637e-06,9.434192784196778e-05,1.021373817796154e-05,0.00047443279327907925,2.4913174456940915e-07,7.357546572987967e-07,0.0002518143378282413,4.57701794496539e-05,0.001056139806581798
4.815812278648128e-06,0.8214453312831617,3.76,0.0,0.1279968174666302,0.8524120999656575,0.1529328114812336,0.007595859545776496,0.003722706459078001,0.1268432678079067,0.20720065408029453,5.469938652112688e-09,0.6163603863652017,8.512201048286294e-05,0.0010151748818482786,0.06943639937988842,0.002976045498208726,0.00039214030286854445,0.0006727426630391119,0.02046906334055534,0.5876245869875029,0.0007376400839257674,0.0010997665113868947,0.005124546891684181,0.031140075902879108,0.0021168739774501096,0.0027347003410145604,0.010814763724917784,1.439128423719335e-07,0.027812093730718645,2.2017437908596117e-08,0.004606770338194674,0.0024933009695614697,0.0024235907237972623,5.838124578249071e-06,4.022497471430789e-07,0.018949617651691047,0.007364681962479547,0.013247198411084214,0.005238801043972307,6.275706120585919e-08,3.0855507019540564e-09,0.007690568094048628,0.0007165141704373366,3.275769505479425e-05,4.482044294435129e-06,3.4056015121648674e-06,0.0019313028155256982,8.240757316902134e-06,8.411223966666672e-10,4.6242991091188364e-08,0.0002875337764474193,5.506527942000896e-05,1.0639496768532959e-05,0.008599531362446048,7.547654353586206e-08,2.1421985828276427e-11,4.251971895258785e-06,9.322356305398823e-05,1.0188163338702577e-05,0.000481218756678802,2.516619672681007e-07,7.348185648201066e-07,0.00025840098718454206,4.543299627272957e-05,0.0010702708623151625
4.835767487506176e-06,0.8218157598498483,3.76,0.0,0.12581342004621038,0.8510229944394488,0.15405940661330014,0.00772896049476612,0.0036620215899254493,0.1266249953930792,0.20792041962711613,5.310954746490131e-09,0.6182616728596675,8.284338410278303e-05,0.0010056620122489701,0.07062474745990524,0.0029740281009298488,0.00039364216799755145,0.0006590247661141304,0.020131565183999334,0.5881710556742755,0.0007240565136854135,0.0010833383869022976,0.0051757715885593514,0.03144211713115208,0.002095604100933962,0.002702347909088604,0.010761603539713097,1.4068722942941837e-07,0.02826287759230725,2.1864232467383596e-08,0.004621590839515814,0.0024619786351738103,0.0024031120912064467,5.90268275916751e-06,3.980371854663553e-07,0.019176628078633844,0.007458554876648633,0.013368401599358155,0.005383635430778372,6.34338730382262e-08,3.0303392324218386e-09,0.00787117236011549,0.000741131792246568,3.283101237356991e-05,4.519119017448074e-06,3.4143301876627203e-06,0.0019656480468287396,8.248257887913975e-06,8.34629626031118e-10,4.5809647994446e-08,0.00029354774737024356,5.543434786544153e-05,1.0668225704084676e-05,0.008729136891128225,7.671903923495082e-08,2.1197388852989287e-11,4.266952035024598e-06,9.211297385244845e-05,1.0155737687573584e-05,0.00048781323513587906,2.5410364797864924e-07,7.334965378725799e-07,0.00026509925421168136,4.5074513460459144e-05,0.001083986723104619
4.8557226963642234e-06,0.8221775984962968,3.76,0.0,0.12369626318719718,0.8496551957864297,0.1551644912279866,0.007861920329525799,0.003601788766092911,0.12641083923713511,0.2086316685328415,5.155927267275833e-09,0.6201068317354322,8.060504508993788e-05,0.0009960333835051713,0.07180627497969708,0.002971911480201742,0.0003950670621544548,0.0006455558316072863,0.019797405065763513,0.5886746446141236,0.0007106510468866507,0.0010670237498098879,0.005226431863175013,0.03173950716920255,0.002073890354407017,0.00266968774139778,0.01070454748460997,1.3753171469593435e-07,0.028708383801351742,2.1704360736263348e-08,0.004634873685958989,0.0024304437057041848,0.0023818170561129065,5.964840043616795e-06,3.9371758068493373e-07,0.019399645124583954,0.007550963693413388,0.013485734810623743,0.005528780182001285,6.409274344154135e-08,2.9758289370901274e-09,0.008051617257069148,0.0007659596267780278,3.2887304566800015e-05,4.554723463773478e-06,3.421234320823997e-06,0.0019994814515739605,8.250143978843195e-06,8.278162784067723e-10,4.5362810984582296e-08,0.0002995274633305766,5.575856378841151e-05,1.068884685131435e-05,0.008856806585093859,7.794437209403036e-08,2.096710689048155e-11,4.2791586189250905e-06,9.101077768892792e-05,1.011685447685747e-05,0.000494214097245924,2.5645756706394196e-07,7.318073509550299e-07,0.0002719064105496546,4.469625957154654e-05,0.0010972892090032862
4.875677905222271e-06,0.822531091394048,3.76,0.0,0.12164308096737074,0.8483085694695941,0.15624839443518615,0.007994708971261607,0.003542067572257958,0.12620078712800276,0.20933436128912683,5.004894522866083e-09,0.6218976548868093,7.840879507080821e-05,0.0009863034920508393,0.07298060058501597,0.0029696958845262696,0.00039641636555777244,0.0006323386523840337,0.019466816744376034,0.5891375740372481,0.0006974313937155584,0.0010508356759774502,0.005276514606112356,0.03203226769744478,0.002051785364077777,0.0026367813505307615,0.010643803722177284,1.3444619212693177e-07,0.02914851922638818,2.1538267698728704e-08,0.00464665250438833,0.0023987520826394514,0.0023597679630473095,6.0245915065230515e-06,3.8930145199251673e-07,0.01961864567939466,0.007641908397361852,0.013599224890512523,0.0056741420943667905,6.473406998899374e-08,2.922056283127214e-09,0.008231811422247416,0.0007909804929094675,3.29270411793775e-05,4.5888654308426415e-06,3.4264124886546056e-06,0.002032796374814238,8.24666884121782e-06,8.207084829801506e-10,4.490387573518583e-08,0.00030547047279236967,5.6038923599734854e-05,1.0701644208634035e-05,0.00898253266765257,7.915234170360838e-08,2.0731699799744396e-11,4.288676612497237e-06,8.991754457321409e-05,1.007190517270908e-05,0.0005004196658628162,2.587246287625539e-07,7.297697483954004e-07,0.0002788196477080374,4.429973464667849e-05,0.0011101809962426803
4.895633114080319e-06,0.8228764767022282,3.76,0.0,0.11965167229118813,0.8469829605992566,0.15731145489900947,0.008127298060762645,0.0034829122761427865,0.1259948208103077,0.21002847277648062,4.857878961985226e-09,0.6236358878510305,7.625617268604931e-05,0.000976486345516456,0.07414736781349422,0.0029673815470778672,0.00039769145722217845,0.000619375274948186,0.019140011450222663,0.5895619696055696,0.000684404310367613,0.0010347861956337412,0.005326008066145591,0.03232042547371039,0.002029339623703812,0.002603686919154349,0.010579578256643494,1.3143040785594434e-07,0.029583203447598915,2.136638899981374e-08,0.004656961608433934,0.0023669564212715085,0.0023370257956729155,6.081936725603707e-06,3.847989891599366e-07,0.019833612624144414,0.0077313911564388,0.013708903678113383,0.005819630499629956,6.535826605786599e-08,2.8690533023349703e-09,0.008411667441948876,0.0008161774403435965,3.295071474422476e-05,4.6215545280882584e-06,3.4299631257629422e-06,0.0020655877559646674,8.238088632474337e-06,8.133316355524645e-10,4.443418357271768e-08,0.0003113745096540364,5.6276526850968845e-05,1.0706912838858824e-05,0.009106311174882056,8.034279040862098e-08,2.049170986642615e-11,4.295594785302532e-06,8.883379910708364e-05,1.0021277506141663e-05,0.0005064286979027563,2.60905849721032e-07,7.274023642966418e-07,0.00028583608659472947,4.388640546830418e-05,0.0011226655463200924
4.915588322938367e-06,0.8232139865342072,3.76,0.0,0.11771990093839817,0.8456781956131574,0.15835401937127758,0.00825966090874516,0.003424372061447667,0.1257929164852485,0.21071399144568756,4.714888512224933e-09,0.6253232295006351,7.414846909782885e-05,0.0009665954531170537,0.0753062446313636,0.002964968703682576,0.0003988937137064639,0.0006066670558357585,0.01881717894629688,0.5899498644899819,0.000671575654582815,0.0010188863345711437,0.005374901812460811,0.03260401193788987,0.002006601449604272,0.0025704593442637757,0.010512074426203439,1.2848397376074272e-07,0.030012368111681228,2.118915019036357e-08,0.004665835869770938,0.0023351061899938483,0.0023136500440090347,6.1368795303940776e-06,3.802200378506987e-07,0.020044534540658538,0.00781941616263487,0.013814807604415023,0.0059651573822928445,6.596575757636348e-08,2.816847853918002e-09,0.008591101874046195,0.0008415337838799987,3.295883753643712e-05,4.6528020668546895e-06,3.4319840039750853e-06,0.002097852038266446,8.224660882550636e-06,8.05710341955546e-10,4.395501988745046e-08,0.0003172374883803345,5.647256391662426e-05,1.070495662900065e-05,0.009228141682041394,8.151560070003312e-08,2.0247661019116104e-11,4.300005044437229e-06,8.776002249405676e-05,9.965353738391118e-06,0.0005122403637416083,2.630023480120852e-07,7.24723649568807e-07,0.0002929527867170165,4.345770144867256e-05,0.0011347470369505444
4.935543531796414e-06,0.8235438469509022,3.76,0.0,0.11584569536150031,0.8443940838877333,0.15937644132051942,0.008391772443604872,0.0033664912658843,0.1255950452869067,0.21139091850186478,4.575917902853319e-09,0.6269613319349231,7.208674350702715e-05,0.0009566438182502717,0.07645692291341322,0.0029624576085515563,0.0004000245079998151,0.0005942147155540101,0.018498488593039538,0.5903032016349148,0.0006589504402700898,0.0010031461560671144,0.005423186693086034,0.03288306283092948,0.0019836169521617263,0.0025371502947243627,0.010441492444060249,1.2560638053545873e-07,0.03043595629073038,2.1006966081642505e-08,0.004673310597926336,0.0023032477411355076,0.002289698589218418,6.189427751247034e-06,3.755740878490411e-07,0.02025140542297781,0.007905989478119047,0.01391697730292556,0.0061106374808133695,6.655698017917899e-08,2.765463876876513e-09,0.008770035253606747,0.0008670331342844706,3.2951938438553087e-05,4.682620951788186e-06,3.432571767415558e-06,0.0021295870779681997,8.206643093903742e-06,7.97868375993481e-10,4.34676130396432e-08,0.00032305749866804226,5.662830401742111e-05,1.0696086179425255e-05,0.009348027038789768,8.267069264489451e-08,2.0000058211434e-11,4.3020018019889505e-06,8.669665451919847e-05,9.904509132948812e-06,0.0005178542263672037,2.650153326510336e-07,7.217518091003618e-07,0.0003001667550335766,4.301501111492769e-05,0.0011464302951895986
4.955498740654462e-06,0.8238662779770697,3.76,0.0,0.11402704826122917,0.8431304192790403,0.16037907965408252,0.008523609157124083,0.003309309621949138,0.12540117373497017,0.2120592670961371,4.440949983869294e-09,0.6285518005488984,7.007183855372288e-05,0.0009466439332201638,0.0775991178733239,0.0029598485479115856,0.0004010852085275843,0.0005820183899294171,0.01818409040994223,0.5906238361757175,0.000646532891028968,0.0009875748032086406,0.005470854790169821,0.03315761782885583,0.0019604300223488203,0.0025038082802526095,0.010368028986513893,1.2279701019571675e-07,0.030853921848547107,2.0820240202527372e-08,0.004679421428410948,0.0022714243915579074,0.002265227605127539,6.23959296980899e-06,3.7087026413463916e-07,0.020454224391842683,0.007991118887135435,0.01401545723366351,0.006255988372983287,6.713237631860739e-08,2.714921643067314e-09,0.008948392082842692,0.0008926594258611288,3.293055993033233e-05,4.711025573994297e-06,3.431821520670633e-06,0.0021607920538787187,8.184291473274632e-06,7.898286390215723e-10,4.297313371596317e-08,0.00032883279972461133,5.6745083659724764e-05,1.0680616828003945e-05,0.00946597311397179,8.380802136822588e-08,1.974938695436739e-11,4.3016813793805195e-06,8.564409549290313e-05,9.839110625503663e-06,0.0005232702204342424,2.6694609355689595e-07,7.185047451426314e-07,0.00030747495444024067,4.255967915856579e-05,0.0011577207329809235
4.97545394951251e-06,0.8241814936367124,3.76,0.0,0.11226201596724655,0.8418869815923885,0.1613622975305948,0.008655149048640197,0.0032528624983781005,0.12521126416399264,0.21271906152935172,4.309956886050635e-09,0.6300961942595419,6.810439549193264e-05,0.0009366077759913881,0.07873256745120082,0.002957141851672244,0.00040207717825975633,0.0005700776794959007,0.017874116126870575,0.5909135379767823,0.0006343264922801148,0.0009721805413321597,0.005517899372711858,0.03342772019233031,0.0019370823318127495,0.0024704787300969797,0.010291876826259504,1.2005514749537613e-07,0.03126622881737786,2.062936432955972e-08,0.004684204218937917,0.0022396765113601182,0.0022402914756020765,6.28739027232167e-06,3.661173202302461e-07,0.020652995413143752,0.008074813753910604,0.014110295321481156,0.006401130546197664,6.769239269730042e-08,2.6652380070796817e-09,0.00912610080671453,0.0009183969408446368,3.2895255215162944e-05,4.738031706258535e-06,3.42982646696138e-06,0.0021914673778746668,8.157859791971665e-06,7.816131299335867e-10,4.2472694693580826e-08,0.000334561814234193,5.682429555433943e-05,1.0658866812752815e-05,0.009581988550568571,8.492757459818461e-08,1.9496112957221918e-11,4.299141449819371e-06,8.460270815290311e-05,9.769515681606198e-06,0.0005284886313557587,2.6879599202332214e-07,7.150000057497172e-07,0.0003148743118764591,4.2093004013391173e-05,0.001168624285335269
