Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934)
0.0009999999999999998,0.3849490269064715,3.76,0.0,0.00029681094353475564,0.147279776190109,0.6955754969206631,0.09188331632148662,1.8003347831885304e-05,0.08609322882437273,0.6276368106491568,3.0200426556402147e-12,0.4260893591093478,9.621381499806313e-08,9.080852729733402e-06,0.9000974378774961,0.0005567184304823673,0.00010633353919245708,2.3450168785780065e-05,0.0001318661539645485,0.17430981532220235,2.361342001883474e-05,1.6256105479156617e-05,0.004401030775577205,0.03935479217248658,5.885197567781717e-06,8.554374893002958e-06,4.658131105777594e-05,1.9348209176221042e-08,0.012298432266367596,1.306534453647638e-10,0.0003396930156631112,6.891962805357261e-06,2.4866971713477873e-05,1.2620797270660993e-06,9.232084698507172e-09,0.0006586448599267851,0.002826246246893162,0.0008520648382058017,0.006896623162751273,5.917470404352875e-10,7.751441542800478e-11,0.017594640982197485,0.00013171813075425976,5.117697803613721e-08,1.8517724086391454e-07,3.225787335939808e-06,0.015368684414284961,1.3329526983925148e-05,2.335796824454948e-13,4.039140350292299e-11,0.044228656514122035,2.427064159153489e-06,1.6219547984342466e-07,0.0025384492707225758,9.652441648525773e-10,7.473136079862439e-14,1.3271136184181051e-09,1.4160822981544775e-05,1.0155632114575243e-06,1.1264310247281935e-05,4.187836587253873e-08,5.245902732764558e-09,0.004252887693220914,6.3935273255317335e-09,0.0002664910005867365,1.5736417048644195e-06,1.1780264986648356e-05,2.479385783727101e-07,1.3425226001111105e-12,1.6840320636375382e-13,1.520989080167556e-09,3.193206351449235e-09,0.0005648143929019218,2.95093904470713e-10,2.8615068226030377e-10,0.000326931031337544,4.494862696976547e-11,1.7863931782380304e-08,1.811242382366251e-05,1.6169839268312174e-07,6.686572613981904e-07,4.0604896570822347e-13,6.355417188381928e-09,5.953359111989382e-05,0.0001396571495697555,2.922844684919883e-11,1.070031046242534e-10,8.533882976372848e-10,7.67858480998799e-08,4.6672381364254085e-11,2.480771834108933e-07
0.001003363152265764,0.3849490269064715,3.76,0.0,0.00029570197597755034,0.14667497670160437,0.6959584798704254,0.09195967865347093,1.7924781877126178e-05,0.08598009702420721,0.6279760140753796,3.0146250592846436e-12,0.4261841078347098,9.621383749741254e-08,9.033003202728359e-06,0.900908101495759,0.0005538402313846532,0.00010556522322229691,2.3378383671851765e-05,0.00013171556124922377,0.1739839616887767,2.3541190789397285e-05,1.623481783753231e-05,0.0043805261438901325,0.039403070632129736,5.860470069882534e-06,8.546418405282972e-06,4.634200206252167e-05,1.9207998203874737e-08,0.012237500852253731,1.2943647787505012e-10,0.0003375114705554054,6.881797049186746e-06,2.4727219123505266e-05,1.254215285082449e-06,9.141656203542708e-09,0.0006577809040357733,0.0028102913509817627,0.0008502386945691702,0.006890801035717474,5.888244809158691e-10,7.70618184813868e-11,0.017581710689723865,0.00013154785337330473,5.106079842442661e-08,1.838122730007051e-07,3.2236597589926354e-06,0.015383467133274762,1.3329676635640652e-05,2.3249226179060447e-13,4.0142809060636355e-11,0.04429035347203377,2.4220752862658387e-06,1.618708607462926e-07,0.002541004994398022,9.662162599351502e-10,7.39993663932398e-14,1.3238347710568532e-09,1.4123140565139002e-05,1.014915183175663e-06,1.1236667641752742e-05,4.17066339556353e-08,5.226450132119601e-09,0.004245400045240381,6.372112895946472e-09,0.0002666181468335407,1.5672322396064213e-06,1.1733087351822543e-05,2.476244131271667e-07,1.335190694489902e-12,1.6748351463783117e-13,1.5126041451290165e-09,3.1860309422302213e-09,0.0005648992368266889,2.943305455751598e-10,2.8604735113784307e-10,0.00032730869568074034,4.494005010307189e-11,1.7847448716222646e-08,1.8101924395054834e-05,1.6067437886004242e-07,6.651088947703275e-07,4.047578604989793e-13,6.337372245915301e-09,5.9458041707385015e-05,0.00013949826930343884,2.919519528811656e-11,1.0702333762012624e-10,8.517929587176579e-10,7.672736136615153e-08,4.675821446052669e-11,2.4671623508346454e-07
0.001008218835927378,0.385000096195785,3.76,0.0,0.000294124908324132,0.1458078122801787,0.6965073897951634,0.09206902309359213,1.781214019221224e-05,0.08581767000839174,0.6284623604245987,3.006830893666737e-12,0.4263206040321817,9.621347937573068e-08,8.96445229839498e-06,0.9020701068514189,0.0005497180770830621,0.00010446869098469271,2.3275294417796464e-05,0.00013149766969552782,0.17351672892617448,2.343746295127819e-05,1.620414036261332e-05,0.004351165572259276,0.03947257051681704,5.824976944713419e-06,8.53498524170988e-06,4.599942558898433e-05,1.9007722728378704e-08,0.012150317537910583,1.277031032959228e-10,0.0003343950502034168,6.867171056858356e-06,2.4527208084945478e-05,1.242970026276835e-06,9.012906348525676e-09,0.0006565375202178996,0.0027874620165791912,0.0008476118358325339,0.006882488665173343,5.846425990396847e-10,7.641448181630892e-11,0.01756315964100283,0.00013130239082711034,5.089317233596466e-08,1.8186239478372133e-07,3.220550520130579e-06,0.015404612053372966,1.3329600106902995e-05,2.309337402601134e-13,3.978728853139835e-11,0.04437893625136138,2.414881577834053e-06,1.6140271406003587e-07,0.002544676314913551,9.676126828107995e-10,7.295717083564179e-14,1.3191100600610983e-09,1.4068941190223795e-05,1.0139676002344758e-06,1.1196899356692821e-05,4.146062057286671e-08,5.198570553137816e-09,0.004234599830709555,6.34137454349269e-09,0.0002668001383475713,1.5580759709775409e-06,1.1665577310764028e-05,2.471714825742197e-07,1.324691605947046e-12,1.6616654112391715e-13,1.5005986481760892e-09,3.175707678144448e-09,0.0005650192820345957,2.9323034218836436e-10,2.8589718883595014e-10,0.0003278508059465395,4.492782987653578e-11,1.7823578350391334e-08,1.808660380184166e-05,1.592098302811525e-07,6.600385845002669e-07,4.029126130358959e-13,6.311564108440583e-09,5.934878484418404e-05,0.0001392685402582438,2.914711600177634e-11,1.070504340643739e-10,8.49505445146267e-10,7.664212393851207e-08,4.6881505251278064e-11,2.447674674622539e-07
0.0010125889512228308,0.38504571950953553,3.76,0.0,0.0002927291682587234,0.14503341075138962,0.6969973673882411,0.09216652657742361,1.771155418412289e-05,0.08567239862914879,0.6288966774160155,2.9998438811431336e-12,0.4264431464932569,9.621276536736037e-08,8.903290336775998e-06,0.9031074824201952,0.0005460414828183539,0.0001034945080509699,2.3183067963920138e-05,0.00013130109869301772,0.1730994535540111,2.334466442403156e-05,1.617658732224929e-05,0.004324984716276624,0.03953491562271727,5.7932418103115435e-06,8.52474917407532e-06,4.569403661266915e-05,1.8829627864380024e-08,0.012072641396865248,1.2616659066930874e-10,0.0003316234116784032,6.8540586911263175e-06,2.4348957737142266e-05,1.2329583579632712e-06,8.898829940062228e-09,0.0006554224414396998,0.0027671213565294,0.0008452574190593021,0.006875100852279519,5.809165856514687e-10,7.583798375752413e-11,0.017546582252900164,0.00013108184909211144,5.074242737151362e-08,1.8012829595826425e-07,3.21771472118144e-06,0.015423444509200421,1.332923849083119e-05,2.29542549291054e-13,3.9470710232632065e-11,0.044458164557203195,2.408416759462082e-06,1.609819384759513e-07,0.0025479618393630965,9.688623637309438e-10,7.203375286908654e-14,1.3148672191527744e-09,1.402036870273888e-05,1.0131028005287439e-06,1.1161249874621015e-05,4.124113876842159e-08,5.1736849337663855e-09,0.004224890721702411,6.313889569411752e-09,0.0002669623482950139,1.549932598565022e-06,1.1605420662121119e-05,2.467644886159068e-07,1.3153289794148485e-12,1.6499212177880365e-13,1.4898941650164977e-09,3.16645335210117e-09,0.0005651249474766549,2.9224208894132557e-10,2.8576111627373247e-10,0.0003283355738312781,4.491699242049139e-11,1.7802023668711254e-08,1.807265450013332e-05,1.5790563105587857e-07,6.555279121883357e-07,4.012706265643053e-13,6.2885812500421695e-09,5.92502812925566e-05,0.00013906147583492864,2.9103780121827328e-11,1.0707269791298234e-10,8.474625167580405e-10,7.656462402901204e-08,4.6991830116185395e-11,2.430297126535566e-07
0.0010169590665182835,0.3850910247545373,3.76,0.0,0.00029135513916174287,0.1442646825981515,0.697483553674027,0.09226318085400372,1.7611710350721547e-05,0.08552798414966338,0.6293278107541995,2.9928828967650825e-12,0.4265654008190768,9.621168329906619e-08,8.842628723026672e-06,0.9041369526708276,0.0005423961184012262,0.00010253216309620378,2.3091361077255385e-05,0.00013110408760283587,0.17268521142838092,2.3252387976119897e-05,1.614908670245223e-05,0.0042990320248814965,0.039597068078824384,5.761702726648786e-06,8.514562948284109e-06,4.539138747898385e-05,1.8653543830434228e-08,0.01199570439396547,1.246519745148169e-10,0.00032888269373026655,6.840993952724538e-06,2.41723534608337e-05,1.2230486091446497e-06,8.786427273694726e-09,0.0006543110598338103,0.0027469730440906966,0.000842912192568346,0.00686780024037945,5.77225878875278e-10,7.526719297805148e-11,0.01753011694174401,0.00013086165082523406,5.059179933351103e-08,1.784136222066403e-07,3.214843787127099e-06,0.015442091710522686,1.3328602456250489e-05,2.2816210751644327e-13,3.9157301227052783e-11,0.04453692634998328,2.4019612110495887e-06,1.6056170608859377e-07,0.0025512298168981736,9.701053699314322e-10,7.112388337326157e-14,1.3106333338116576e-09,1.3971991008469001e-05,1.0122267734476472e-06,1.1125733594471281e-05,4.1023464497754754e-08,5.1489924585114515e-09,0.00421519271590444,6.286572866929583e-09,0.00026712307403017465,1.5418799875137612e-06,1.154582633513386e-05,2.463580899917651e-07,1.3060473704953773e-12,1.6382786489726297e-13,1.4792837022499278e-09,3.1572334328936457e-09,0.0005652284641056593,2.912556539796769e-10,2.856242233921604e-10,0.00032881743416115876,4.4906303391667185e-11,1.7780403085180916e-08,1.805855545125626e-05,1.5661443352854338e-07,6.510663556595516e-07,3.996460965015246e-13,6.265826963822894e-09,5.9151623379668886e-05,0.0001388541538473786,2.9060390334551557e-11,1.0709296545644646e-10,8.454344387711856e-10,7.648639624948401e-08,4.710155550413641e-11,2.413070586223884e-07
0.0010213291818137362,0.3851360149168429,3.76,0.0,0.0002900022011442009,0.1435015755906418,0.6979659842064475,0.09235899506373778,1.7512601414965485e-05,0.08538441897070252,0.6297557912639317,2.9859477084265326e-12,0.4266873669780184,9.621023611946955e-08,8.78246232470504e-06,0.9051585940434947,0.0005387816424221916,0.00010158147662479293,2.3000168886896726e-05,0.00013090664031912305,0.1722739733752804,2.3160628735386252e-05,1.6121637310090044e-05,0.004273304958774992,0.03965902918006655,5.7303581346621775e-06,8.504425521831213e-06,4.509144429204639e-05,1.8479443247170076e-08,0.011919498712185181,1.2315888667205238e-10,0.0003261724474962858,6.827976171495507e-06,2.3997375452709905e-05,1.2132394500462876e-06,8.67566995810552e-09,0.0006532033183838139,0.0027270146519462633,0.0008405761065069018,0.006860585679321411,5.735701058025837e-10,7.470203715857899e-11,0.017513763465285156,0.0001306417854528867,5.0441292690966196e-08,1.7671811553462327e-07,3.2119380812408933e-06,0.015460555842556345,1.3327694800685074e-05,2.2679229650555584e-13,3.884702129876075e-11,0.044615225035613215,2.39551516983938e-06,1.601420320499189e-07,0.0025544803758648133,9.713417502443725e-10,7.022733252960087e-14,1.3064084535996635e-09,1.3923806916464651e-05,1.0113396324650668e-06,1.1090349290228315e-05,4.080757770345427e-08,5.124491206932733e-09,0.004205506377511755,6.259422779847721e-09,0.00026728232980523676,1.5339168251379387e-06,1.14867864456305e-05,2.459522805479712e-07,1.2968458564277674e-12,1.626736547843933e-13,1.4687661724266354e-09,3.1480476601552076e-09,0.0005653299272893706,2.9027103476834236e-10,2.85486564182657e-10,0.0003292964428610396,4.489575918504959e-11,1.7758718211594276e-08,1.804430910167845e-05,1.5533608424989594e-07,6.466532316072428e-07,3.980387464135104e-13,6.243298384287968e-09,5.905281957302042e-05,0.00013864660664244973,2.9016953409792842e-11,1.0711125112634051e-10,8.434210683521535e-10,7.640745670493e-08,4.7210685102752866e-11,2.395993292697922e-07
0.001025699297109189,0.38518069293934004,3.76,0.0,0.0002886697555917558,0.14274403812006545,0.6984446941178757,0.09245397824091345,1.7414220215116622e-05,0.08524169558959072,0.6301806493726478,2.9790380915461107e-12,0.4268090449319213,9.620842681572415e-08,8.722786086930496e-06,0.9061724820439571,0.0005351977186966199,0.00010064227254928658,2.290948662158747e-05,0.00013070876094209912,0.17186571058482064,2.3069381928714155e-05,1.609423799687759e-05,0.00424780101219038,0.03972080020382475,5.699206500778032e-06,8.494335877215228e-06,4.479417374928848e-05,1.8307299209589438e-08,0.011844016608539018,1.2168696639480564e-10,0.00032349223276464327,6.81500469573811e-06,2.3824004245286188e-05,1.203529574409997e-06,8.5665301713754e-09,0.0006520991615170977,0.0027072437960563964,0.0008382491115761487,0.006853456033077494,5.699488970729055e-10,7.41424452146037e-11,0.01749752157033259,0.00013042224277427775,5.0290911902423064e-08,1.7504152222350793e-07,3.2089979685600954e-06,0.015478839061062873,1.3326518314947525e-05,2.2543299991326056e-13,3.85398309174827e-11,0.044693063987967005,2.3890788673910144e-06,1.597229311818912e-07,0.002557713643068174,9.72571552915421e-10,6.934387512788786e-14,1.3021926283797548e-09,1.3875815265335896e-05,1.0104414916743034e-06,1.10550957611748e-05,4.0593458617124044e-08,5.100179280448738e-09,0.0041958322548232155,6.232437536214873e-09,0.00026744012974357924,1.5260418235763922e-06,1.1428293277299316e-05,2.455470375501701e-07,1.2877235337254492e-12,1.6152937808640596e-13,1.4583405089363902e-09,3.1388957806100236e-09,0.0005654294300890713,2.892882165406397e-10,2.8534819135034113e-10,0.00032977265493551894,4.4885356305557094e-11,1.7736970638744927e-08,1.80299178770903e-05,1.5407043196298644e-07,6.422878692665936e-07,3.9644830626006084e-13,6.220992695508894e-09,5.895387819318577e-05,0.00013843886569980755,2.897347593590208e-11,1.0712756944385265e-10,8.414222644501156e-10,7.63278212746272e-08,4.731922257493599e-11,2.3790635159987298e-07
0.0010300694124046417,0.38522506173224996,3.76,0.0,0.00028735722445123166,0.14199201918927276,0.6989197181254633,0.09254813931487897,1.7316559703592492e-05,0.08509980659863962,0.6306024151169555,2.9721538290675005e-12,0.42693043463679464,9.620625841596865e-08,8.663595030592422e-06,0.9071786912572603,0.0005316440161577991,9.971437811463291e-05,2.281930960849332e-05,0.00013051045377607357,0.17146039460572587,2.2978642880846108e-05,1.6066887661257783e-05,0.004222517712445245,0.0397823824102576,5.668246316895172e-06,8.484293022585698e-06,4.449954313077569e-05,1.8137085276147388e-08,0.011769250413870967,1.202358601553272e-10,0.0003208416177759616,6.8020788931560345e-06,2.3652220699421022e-05,1.1939176989802938e-06,8.458980645687869e-09,0.0006509985350718,0.002687658134700299,0.0008359311590033235,0.006846410179616557,5.663618868637492e-10,7.358834727048467e-11,0.017481390993093274,0.00013020301295418437,5.014066142239886e-08,1.7338359273575607e-07,3.2060238159076153e-06,0.015496943492753983,1.3325075784705567e-05,2.2408410344928702e-13,3.8235691224261565e-11,0.04477044654934651,2.3826525297479412e-06,1.593044179823074e-07,0.0025609297437995168,9.737948256140417e-10,6.847329044256156e-14,1.297985908421301e-09,1.3828014923606933e-05,1.0095324658248383e-06,1.1019971831917523e-05,4.0381087753374834e-08,5.076054802173508e-09,0.004186170880549251,6.205615331624246e-09,0.0002675964878401908,1.5182537191932869e-06,1.137033927729991e-05,2.451423313341393e-07,1.278679510148933e-12,1.603949228399276e-13,1.4480056583445884e-09,3.12977754822027e-09,0.0005655270632985768,2.8830717947401716e-10,2.8520915633803257e-10,0.00033024612447759243,4.487509136427898e-11,1.7715161936472604e-08,1.80153841829591e-05,1.5281732756186928e-07,6.379696101224508e-07,3.9487451220170197e-13,6.1989071301181366e-09,5.885480741604105e-05,0.00013823096164795396,2.892996432309145e-11,1.0714193501938153e-10,8.39437887770025e-10,7.624750561781543e-08,4.7427171558961024e-11,2.3622795564263033e-07
0.0010344395277000944,0.38526912416775,3.76,0.0,0.00028606404948878486,0.1412454684030319,0.6993910905377814,0.0926414871113031,1.7219612945345097e-05,0.08495874468351644,0.6310211181494617,2.9652947102368327e-12,0.4270515360434394,9.620373396998066e-08,8.604884249883221e-06,0.9081772953621219,0.0005281202087510282,9.87976238219864e-05,2.2729633260202806e-05,0.00013031172323268677,0.17105799733958016,2.288840700135269e-05,1.603958523903921e-05,0.004197452619467234,0.03984377704264048,5.637476098391677e-06,8.47429598813041e-06,4.420752028574866e-05,1.7968775459945225e-08,0.011695192532636803,1.1880522142820416e-10,0.0003182201790165471,6.789198148026029e-06,2.3482005996507984e-05,1.18440256297251e-06,8.352994650119039e-09,0.0006499013862582965,0.0026682553674759885,0.000833622200563639,0.00683944701077039,5.628087128775013e-10,7.30396746238763e-11,0.017465371459537325,0.00012998408651332508,4.999054568391921e-08,1.7174408159752378e-07,3.2030159892842147e-06,0.015514871235736083,1.3323369978581108e-05,2.22745494779882e-13,3.793456401111056e-11,0.04484737603083986,2.376236378079993e-06,1.5888650665446836e-07,0.002564128801864246,9.75011615444207e-10,6.761536209541347e-14,1.2937883437959548e-09,1.3780404782245742e-05,1.008612669471436e-06,1.0984976352628549e-05,4.017044590391939e-08,5.05211591675246e-09,0.004176522772139308,6.1789547200967135e-09,0.0002677514179624506,1.510551272042032e-06,1.1312917051685166e-05,2.447381699491505e-07,1.2697128972393975e-12,1.5927017766421596e-13,1.437760575059023e-09,3.1206927236210845e-09,0.0005656229154884293,2.8732793328073967e-10,2.850695093203248e-10,0.00033071690467941715,4.486496107430948e-11,1.76932936517368e-08,1.800071040343795e-05,1.5157662403762575e-07,6.336978076061112e-07,3.9331710638390676e-13,6.177038968836186e-09,5.875561527511545e-05,0.0001380229242816608,2.8886424807082534e-11,1.0715436245732395e-10,8.374678007444469e-10,7.616652512045876e-08,4.7534535668164294e-11,2.3456397435624924e-07
0.0010388096429955471,0.38531288308149536,3.76,0.0,0.00028478969149239115,0.14050433595717066,0.6998588452621197,0.09273403035356721,1.7123373111666382e-05,0.08481850262143277,0.631436787746259,2.958460530976948e-12,0.42717234909818724,9.620085655672497e-08,8.546648911925471e-06,0.9091683671467753,0.0005246259753190671,9.789184334594678e-05,2.264045307994797e-05,0.00013011257389969845,0.17065849103445094,2.279866978993095e-05,1.6012329704421485e-05,0.0041726033252699425,0.03990498532773197,5.606894383846379e-06,8.464343825794542e-06,4.3918073617765735e-05,1.780234421881838e-08,0.011621835442619669,1.1739471061862042e-10,0.00031562750099467746,6.776361860379408e-06,2.331334163143577e-05,1.174982927500597e-06,8.24854598563222e-09,0.0006488076636240332,0.0026490332342141315,0.0008313221885691261,0.006832565432081962,5.59289016328245e-10,7.249635972797106e-11,0.017449462685791055,0.0001297654543188659,4.9840569099487693e-08,1.7012274735084168e-07,3.199974855796031e-06,0.015532624359976282,1.3321403655013206e-05,2.2141706351329915e-13,3.763641171286918e-11,0.04492385571288195,2.3698306282196686e-06,1.5846921109272537e-07,0.0025673109396127046,9.762219689561126e-10,6.676987801307176e-14,1.2895999846404997e-09,1.3732983757800031e-05,1.0076822175312615e-06,1.095010819779215e-05,3.996151413495154e-08,5.028360789955991e-09,0.00416688843214078,6.152454099089231e-09,0.0002679049338505968,1.5029332652595674e-06,1.1256019360443028e-05,2.443345402065935e-07,1.2608228367153906e-12,1.581550348939128e-13,1.4276042465733597e-09,3.111641073601774e-09,0.0005657170730533507,2.8635047251587394e-10,2.849292992531148e-10,0.00033118504784403164,4.485496224812005e-11,1.7671367311276602e-08,1.7985898900951312e-05,1.503481764625212e-07,6.29471826823567e-07,3.9177583680187324e-13,6.155385538490163e-09,5.865630966417409e-05,0.00013781478258064654,2.8842863453015695e-11,1.071648664312796e-10,8.355118675023393e-10,7.60848949432767e-08,4.764131849207739e-11,2.329142435892507e-07
