Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66)
0.00024583062340508547,0.6485844499608493,0.0004374863915843891,3.3934802841445773e-05,0.00019121864259084476,0.24179049646899375,0.0,0.0,0.006265172668018105,0.006121462961260551,0.06490457174843275,0.0023554278023282587,4.911265095098847e-05,1.3628899776692745e-12,1.2261939825981245e-09,2.8819025449069175e-07,0.0013014495457540263,0.01148567136926576,6.087113038485313e-06,1.1386902823695558e-08,0.002901626361861668,5.0954777970937026e-08,3.730076396238483e-08,0.0002547206043678165,4.573454673463112e-06,0.011256722677198992,2.231347082723629e-05,0.10811901422706881,0.0009940874758669548,4.2265769032372955e-05,4.911984179858402e-07,2.226438350770683e-08,2.9016080057697743e-05,0.000923312606017085,3.76,0.0,0.15852006763166002,0.8442345770159471,0.16822604600383192,0.01335619669742838,0.1542093238461823,0.00019110814345090458,0.32365520726094976,0.00015039646443286547,1.6317872580505857e-05,1.378931610274554e-05,0.0005244726427078149,2.8120500500249066e-06,0.0004022884377395746,0.001549937609201233,0.0181327022274415,0.002658796036909646,8.986436116475046e-12,9.006293395117782e-13,1.2192215512908946e-08,8.808464795565068e-07,0.004837987853733509,7.662851778807284e-10,2.7557000575632585e-10,0.00019728549929152978,7.478633577157931e-07,3.84509120113307e-11,9.463675313986838e-05,1.078980494911644e-12,2.248849887333485e-07,0.00010427049575157913,2.5618420473410054e-07,7.075309325393842e-08,9.925552183703851e-08,1.493906958994677e-07,1.4513169736049413e-08,6.001381292396583e-10,4.261834700700876e-12,0.005302331992303799,7.402108616647902e-09,2.0588405344843072e-05,5.529096557093545e-12,0.00015497115715642728,4.90499136433858e-06,1.2809370539065704e-06,1.0199221875946457e-12,1.5522341751746467e-06,8.934862388495049e-06,8.446553743316444e-05,0.00011499428877886771,3.3720994242418364e-05,2.427055894541701e-09,1.468507029893068e-07
0.0002460818751833862,0.6486375209295434,0.00043677732756999913,3.393108961368783e-05,0.0001910367830447952,0.24198757211819083,0.0,0.0,0.006259573480526773,0.006118699908521275,0.06512958551539481,0.002364089187288121,4.911336154557943e-05,1.3596091930624215e-12,1.2247298555493642e-09,2.883359981501331e-07,0.0013024879245695684,0.011502965215102244,6.103715870372951e-06,1.1409667139966064e-08,0.002908180027904356,5.087306222674038e-08,3.729009042928156e-08,0.0002554697421635086,4.572726349033832e-06,0.011295037195324119,2.2295436422355752e-05,0.10810840021747709,0.0009968599420101406,4.2208260820925546e-05,4.920023690396829e-07,2.225858578235155e-08,2.899187065238865e-05,0.0009242810927886699,3.76,0.0,0.15810261138888676,0.8439074422751092,0.16853780134272647,0.013390054123964013,0.15433900343061036,0.00019075132399146613,0.3238420600556973,0.0001501761843912278,1.631596152287935e-05,1.3785836001922188e-05,0.0005243652982288172,2.81720971980768e-06,0.00040205292844818814,0.0015505234600668,0.018182957040798833,0.0026685956908080997,8.98678661131921e-12,9.006639291307572e-13,1.2191710798136827e-08,8.787902904231572e-07,0.004853434712131451,7.654468934535114e-10,2.764580807240311e-10,0.0001979947833557655,7.470749859469578e-07,3.859013921283882e-11,9.495048358004587e-05,1.07946992621883e-12,2.262095921189693e-07,0.00010500393718593375,2.5758167516502277e-07,7.067568590440545e-08,9.963632794314472e-08,1.5014556459416291e-07,1.4567153759841862e-08,6.016341685925073e-10,4.257341361070685e-12,0.0053123091647579905,7.396782006417408e-09,2.06582859645833e-05,5.517122597221141e-12,0.00015491110331366652,4.931676839157398e-06,1.2813592462598637e-06,1.0254639225024016e-12,1.5620812178661187e-06,8.934416765701942e-06,8.480117512284895e-05,0.00011578395377743875,3.371102041332911e-05,2.439164924864958e-09,1.4745273075257823e-07
0.00024633312696168693,0.6486904742969349,0.0004360700490299345,3.39272459325166e-05,0.00019085474309738992,0.2421838589636432,0.0,0.0,0.006253975943907678,0.006115900957793765,0.0653546802396054,0.002372755501712021,4.911386262783987e-05,1.356333343341177e-12,1.223263465980256e-09,2.884799789636175e-07,0.0013035207688395936,0.011520208263498862,6.120278909018182e-06,1.1432359395525209e-08,0.0029147255531795173,5.0791518420081564e-08,3.7279207736432926e-08,0.00025621798926581487,4.571974198323092e-06,0.011333335429251376,2.2277382111625175e-05,0.10809773832921957,0.0009996332664602347,4.215087253532164e-05,4.928030118203253e-07,2.225267902573555e-08,2.8967614933838915e-05,0.0009252452834659221,3.76,0.0,0.1576866578688356,0.8435806857342574,0.1688489999267231,0.013423882856501175,0.15446867709083587,0.00019039520348512848,0.32402759743421444,0.00014995605124496167,1.631395747733981e-05,1.3782288188320353e-05,0.0005242549895327344,2.8223397635743536e-06,0.0004018153629309902,0.0015511006060989771,0.018233111356512947,0.00267838603333153,8.987084139560396e-12,9.006932137830672e-13,1.2191136643139643e-08,8.76739476165902e-07,0.004868866259304755,7.646079337853195e-10,2.773456628825477e-10,0.00019870378315050004,7.462837310950084e-07,3.872931253865168e-11,9.526339216007457e-05,1.0799506809747632e-12,2.2753651739710562e-07,0.00010574068991422352,2.589824153929198e-07,7.059821490967587e-08,1.0001723374403518e-07,1.5090222938486815e-07,1.4621177677434006e-08,6.031259642319213e-10,4.25283159921491e-12,0.005322242690308822,7.391450774182939e-09,2.0728128568438877e-05,5.505178608413125e-12,0.00015485111887710186,4.95842621190134e-06,1.2817759334930257e-06,1.0310188930721127e-12,1.5719599638950337e-06,8.933899927465241e-06,8.513686085531094e-05,0.00011657540877118923,3.370078223161017e-05,2.451294339002634e-09,1.480545381363054e-07
0.00024658437873998766,0.6487433105403221,0.0004353645530478762,3.3923272697828586e-05,0.0001906725273216179,0.2423793609357368,0.0,0.0,0.006248380134746706,0.006113066422964843,0.06557985479008686,0.0023814266927692793,4.9114155594297555e-05,1.3530624811262358e-12,1.2217948659836247e-09,2.8862220542223857e-07,0.0013045480982039536,0.011537400619774442,6.136802060854417e-06,1.1454979620703681e-08,0.0029212629337482974,5.071014701959546e-08,3.726811753508964e-08,0.00025696534200896786,4.571198400896573e-06,0.011371617081183486,2.225930833125484e-05,0.1080870289404983,0.00100240743607131,4.209360411771795e-05,4.936003504090752e-07,2.2246664219030193e-08,2.8943313634565148e-05,0.0009262051954343711,3.76,0.0,0.15727220066330805,0.8432543073230648,0.1691596427611377,0.013457682842405816,0.15459834470802267,0.00019003978344633775,0.32421182642733903,0.00014973606866038058,1.631186118906694e-05,1.3778673263705514e-05,0.0005241417413627943,2.827440199007653e-06,0.0004015757637703556,0.0015516691011692543,0.018283164859045128,0.0026881669705454713,8.987329041549231e-12,9.007172275674388e-13,1.2190493523960334e-08,8.746940346993217e-07,0.004884282410454766,7.637683198166193e-10,2.7823274603493504e-10,0.0001994124933938294,7.454896386073225e-07,3.886843093555404e-11,9.557547585965078e-05,1.0804228061851428e-12,2.2886573931553988e-07,0.0001064807571914008,2.6038641438287184e-07,7.05206822160226e-08,1.0039823539274881e-07,1.5166068641584487e-07,1.4675241443554383e-08,6.046134607018404e-10,4.24830567404533e-12,0.005332132599083417,7.386115028279083e-09,2.0797932959592056e-05,5.4932646102490935e-12,0.000154791203834073,4.985239328857164e-06,1.2821871431509805e-06,1.0365870673920225e-12,1.5818703802066927e-06,8.93331240514047e-06,8.547259246965082e-05,0.0001173686381185654,3.3690282212115274e-05,2.463444014139159e-09,1.4865612015221012e-07
0.0002470868822965891,0.6488486335506907,0.00043395889687909787,3.391494113859998e-05,0.00019030758631509082,0.24276802584991183,0.0,0.0,0.006237193999621522,0.006107291845888454,0.0660304388849496,0.0023987834949527114,4.9114122723352345e-05,1.3465359240464438e-12,1.2188512402072382e-09,2.8890142909991436e-07,0.001306586290614378,0.011571633678096127,6.169728342529573e-06,1.1500004110766318e-08,0.0029343132461516967,5.054792322623199e-08,3.72453211639724e-08,0.0002584573500453415,4.569576578792391e-06,0.011448129462377743,2.2223104082302758e-05,0.10806546915895937,0.0010079582582847827,4.197942663350891e-05,4.951851317122218e-07,2.2234314341935772e-08,2.8894577188544706e-05,0.0009281122524347608,3.76,0.0,0.15644774973203485,0.8426026845718446,0.16977926521856548,0.013525196369709794,0.15485766133538334,0.00018933105055758288,0.3245763871647576,0.00014929656955417914,1.6307394838693314e-05,1.377124446464586e-05,0.0005239065246609849,2.837552322027241e-06,0.00040109055382114774,0.0015527803520766288,0.018382968190222802,0.002707700259508025,8.987662320104128e-12,9.007495780990467e-13,1.2189002283738953e-08,8.706192606181138e-07,0.004915068192040649,7.620872115361568e-10,2.800053908550363e-10,0.00020082902439576164,7.438931201714747e-07,3.914649878865661e-11,9.619715689586025e-05,1.081341355102635e-12,2.3153097221741056e-07,0.00010797084803548968,2.632041442227536e-07,7.036543940540258e-08,1.0116051088648395e-07,1.531829614820703e-07,1.4783488331791277e-08,6.075755977382551e-10,4.239206356189499e-12,0.005351781693335563,7.375430422784455e-09,2.0937426343289546e-05,5.469526654536028e-12,0.00015467158187126878,5.039056178970139e-06,1.2829932394089214e-06,1.0477628993121153e-12,1.6017860899979576e-06,8.931927418153358e-06,8.614418490331048e-05,0.00011896035731606064,3.3668506628446427e-05,2.4878036547473636e-09,1.4985858862574396e-07
0.0002475893858531906,0.6489534937473092,0.0004325603353576631,3.390610206665024e-05,0.00018994199584792003,0.24315359791573105,0.0,0.0,0.006226015671558906,0.006101378656850484,0.06648132886733754,0.0024161591756066947,4.9113273976141194e-05,1.3400299228275091e-12,1.2158993852114503e-09,2.891737369563038e-07,0.0013086026584480065,0.011605665235121396,6.2024940054732e-06,1.1544740893311631e-08,0.0029473309369621513,5.038639433892304e-08,3.722171438161048e-08,0.00025994573780381563,4.567862303159045e-06,0.011524571999374384,2.218682709636185e-05,0.1080437238527015,0.0010135123037622606,4.18657278450424e-05,4.967567473165977e-07,2.222154387653497e-08,2.8845667069507578e-05,0.0009300024018302197,3.76,0.0,0.15562920782906922,0.8419525733514556,0.17039667680437878,0.013592594302260286,0.15511695235454326,0.00018862513652152202,0.32493579787668064,0.00014885771540351178,1.6302568359276476e-05,1.376355434844595e-05,0.0005236598433632331,2.847546249231079e-06,0.0004005974762244586,0.0015538576383495543,0.018482364592066255,0.0027271948245213913,8.987789147184041e-12,9.007612513060404e-13,1.2187240851129634e-08,8.665659472840727e-07,0.004945791397812844,7.604037323928853e-10,2.8177596656804286e-10,0.00020224433498368418,7.42285786336581e-07,3.942433452029931e-11,9.681550358670633e-05,1.0822259479190927e-12,2.3420508849819677e-07,0.00010947423464256725,2.660347755646542e-07,7.020997269536367e-08,1.0192312372515436e-07,1.54712358091637e-07,1.4891894039187519e-08,6.105206320400332e-10,4.230045433649862e-12,0.005371256707710693,7.364729047273826e-09,2.107676461991552e-05,5.445908855235894e-12,0.00015455223730422344,5.0931261551812165e-06,1.283777753615384e-06,1.058991162033083e-12,1.6218280785012693e-06,8.930266009759702e-06,8.681593573465312e-05,0.00012055898627294033,3.364571351181448e-05,2.5122428617469835e-09,1.5106009774101265e-07
0.00024809188940979205,0.6490578948703732,0.00043116884404363273,3.38967625613207e-05,0.0001895757910897422,0.24353610786852686,0.0,0.0,0.006214845733630771,0.006095329309284464,0.06693251589965656,0.0024335533201680845,4.9111620301958214e-05,1.3335448705608425e-12,1.2129397034349966e-09,2.8943919661772866e-07,0.001310597358004109,0.011639496137869706,6.235098374348471e-06,1.1589190288880697e-08,0.0029603159807739107,5.0225563641359457e-08,3.719731014400437e-08,0.00026143047752019043,4.566056980362366e-06,0.011600942388015255,2.215048073692758e-05,0.1080217959638969,0.001019069467862826,4.1752507182255676e-05,4.983152324305882e-07,2.220836047002258e-08,2.879658894820553e-05,0.0009318757807907902,3.76,0.0,0.1548165246018406,0.8413039729043592,0.17101188564499478,0.013659876250705793,0.15537621680142627,0.00018792205193164427,0.3252901136442271,0.00014841953392080902,1.6297387574322604e-05,1.375560760148065e-05,0.0005234018904849144,2.8574221564568378e-06,0.0004000967060956452,0.0015549013811067506,0.018581351689736923,0.0027466499474677513,8.987712210714749e-12,9.00752516431893e-13,1.218521297488443e-08,8.625340716516997e-07,0.0049764513845343885,7.587180434175928e-10,2.8354442533795937e-10,0.0002036583845033401,7.406679879498955e-07,3.9701930021915e-11,9.743049370344132e-05,1.083076957430329e-12,2.3688788675023792e-07,0.00011099094100803135,2.688782189846913e-07,7.005429705364498e-08,1.026860432605653e-07,1.562488438800104e-07,1.5000458163855535e-08,6.134484165784926e-10,4.220824906462797e-12,0.005390557918012638,7.354011731853395e-09,2.1215946357865837e-05,5.422411317150642e-12,0.00015443316999581331,5.1474480194714914e-06,1.2845409030512641e-06,1.0702715985683783e-12,1.6419960734905066e-06,8.928332346855025e-06,8.74878287642658e-05,0.00012216439994893708,3.3621922486745116e-05,2.5367606498375025e-09,1.5226061028404774e-07
0.0002485943929663935,0.6491618406053576,0.00042978439843373924,3.3886929601177164e-05,0.00018920900647037938,0.2439155860589447,0.0,0.0,0.006203684752934822,0.006089146225063491,0.06738399125870735,0.002450965518504695,4.910917248544784e-05,1.3270811305817054e-12,1.2099725819084534e-09,2.8969787507694334e-07,0.0013125705450667165,0.011673127235675276,6.267540809332203e-06,1.1633352633476897e-08,0.0029732683554633006,5.006543419834755e-08,3.7172121211641094e-08,0.00026291154227624756,4.564162000774444e-06,0.011677238366771587,2.211406829392955e-05,0.10799968838951803,0.0010246296462622414,4.1639764005914494e-05,4.998606229563597e-07,2.219477160276415e-08,2.8747348391499566e-05,0.0009337325254311003,3.76,0.0,0.15400965019670493,0.8406568823687061,0.17162489990990912,0.013727041842786279,0.15563545370502413,0.00018722180645347074,0.3256393889131123,0.00014798205172882091,1.6291858220642665e-05,1.3747408833514811e-05,0.0005231328563433932,2.8671802379900486e-06,0.0003995884155395567,0.001555911996103925,0.018679927189286388,0.002766064928322162,8.987434167100167e-12,9.007236395576204e-13,1.2182922353083577e-08,8.585236057636652e-07,0.0050070475279679035,7.570303015550823e-10,2.853107202757055e-10,0.00020507113316949345,7.39040066913497e-07,3.9979277357219185e-11,9.804210605680721e-05,1.0838947551337212e-12,2.395791656109044e-07,0.00011252099000635044,2.7173438401901026e-07,6.989842706879894e-08,1.034492390201137e-07,1.5779238563705386e-07,1.5109180271086626e-08,6.163591536608256e-10,4.2115467196711655e-12,0.005409685618634197,7.343279326376733e-09,2.1354970202185747e-05,5.399034111657357e-12,0.00015431437978972,5.202020529579162e-06,1.285282903407477e-06,1.0816039510727495e-12,1.6622897985465173e-06,8.926130550098717e-06,8.815984837872761e-05,0.0001237764733968708,3.3597152904742765e-05,2.5613560302377824e-09,1.5346009048272374e-07
0.000249096896522995,0.6492653345716838,0.00042840697268735665,3.387661003182529e-05,0.00018884167552739629,0.2442920623748457,0.0,0.0,0.006192533277760123,0.006082831787929063,0.06783574635869029,0.002468395365820254,4.910594118446155e-05,1.3206390734201052e-12,1.206998409103162e-09,2.8994983831941985e-07,0.001314522374677229,0.011706559380356888,6.2998207059272845e-06,1.1677228272133401e-08,0.0029861880427968605,4.990600880623767e-08,3.714616025862388e-08,0.0002643889061645169,4.562178734935097e-06,0.011753457725184163,2.207759297454903e-05,0.10797740397254682,0.0010301927350457117,4.1527497606960496e-05,5.01392955436449e-07,2.218078471578382e-08,2.869795084001885e-05,0.0009355727705777921,3.76,0.0,0.15320853536292256,0.8400113007594029,0.1722357278173058,0.013794090726647352,0.15589466208635966,0.0001865244092069735,0.3259836773617325,0.00014754529496787254,1.628598594370242e-05,1.3738962574626822e-05,0.0005228529279811369,2.876820709809659e-06,0.00039907277306604715,0.0015568898926233232,0.018778088893336365,0.002785439088702846,8.986957633703472e-12,9.006748828549136e-13,1.2180372632300091e-08,8.545345206600742e-07,0.005037579226532837,7.553406606901626e-10,2.870748056183178e-10,0.00020648254223812616,7.374023603904925e-07,4.0256368796259046e-11,9.865032069000436e-05,1.0846797045710758e-12,2.4227872604222624e-07,0.00011406440315644052,2.746031794035133e-07,6.974237704578215e-08,1.0421268088490748e-07,1.5934294906667489e-07,1.521805988754154e-08,6.192525199547266e-10,4.202212798427437e-12,0.005428640125905684,7.3325326001929615e-09,2.1493834888226403e-05,5.375777290412388e-12,0.00015419586650697642,5.256842438370295e-06,1.286003968742326e-06,1.0929879606830043e-12,1.6827089722784497e-06,8.92366468344286e-06,8.883197966099008e-05,0.00012539508182690283,3.357142378667658e-05,2.5860280078059597e-09,1.5465850423511023e-07
0.00024959940007959644,0.6493683804842019,0.0004270365421461376,3.386581075223125e-05,0.00018847383151195118,0.24466556654164723,0.0,0.0,0.0061813918499598755,0.006076388367985557,0.06828777266228282,0.0024858424592324973,4.910193700453837e-05,1.3142190289819195e-12,1.2040175563020891e-09,2.9019515353413187e-07,0.001316453001616455,0.011739793424445338,6.331937479596859e-06,1.1720817629306681e-08,0.0029990750258739166,4.974729011856603e-08,3.7119439834113836e-08,0.0002658625436301117,4.560108548138045e-06,0.011829598270786808,2.2041057968033336e-05,0.10795494553712279,0.0010357586304680277,4.141570726717452e-05,5.029122697588333e-07,2.2166407089107273e-08,2.8648401690280093e-05,0.0009373966505872984,3.76,0.0,0.15241313106447038,0.8393672270496251,0.17284437759984977,0.01386102255744072,0.15615384096395774,0.00018582986832005476,0.32632303239822097,0.00014710928858890885,1.627977637555501e-05,1.3730273328874144e-05,0.0005225622912768715,2.886343795253618e-06,0.00039854994592449384,0.0015578354776625246,0.018875834638140496,0.0028047717578052966,8.98628522979376e-12,9.006065090528232e-13,1.2177567463975202e-08,8.505667810534125e-07,0.005068045886507572,7.536492714967612e-10,2.888366360497966e-10,0.0002078925733300617,7.357551962431661e-07,4.0533196681408374e-11,9.925511807559642e-05,1.0854321781859905e-12,2.449863648491662e-07,0.00011562120149041472,2.77484513072536e-07,6.958616099104386e-08,1.0497633854510781e-07,1.6090049952281812e-07,1.5327096539893642e-08,6.221286297713592e-10,4.192825005429319e-12,0.0054474217635468395,7.321772396408698e-09,2.1632539181999503e-05,5.352640865819872e-12,0.0001540776299609186,5.311912497241357e-06,1.2867043114432991e-06,1.1044233682822388e-12,1.7032533115930815e-06,8.920938790815034e-06,8.950420793387693e-05,0.00012702010055141654,3.3544754032273316e-05,2.610775588640857e-09,1.55855818040224e-07
0.0002501019036361979,0.6494709819130824,0.0004256730798295025,3.38545386095633e-05,0.00018810550700352344,0.2450361279910181,0.0,0.0,0.006170260999793437,0.006069818310763853,0.06874006171993242,0.002503306399342967,4.909717051369637e-05,1.3078213636715704e-12,1.2010304096048315e-09,2.904338874040124e-07,0.001318362580368302,0.011772830221699518,6.3638905845696135e-06,1.1764121157887445e-08,0.003011929290206132,4.95892806146157e-08,3.709197247002782e-08,0.000267332429754021,4.557952789420351e-06,0.011905657843670142,2.2004466407628317e-05,0.10793231587324963,0.0010413272290849367,4.13043922372535e-05,5.044186046049074e-07,2.2151646076815305e-08,2.8598706270114644e-05,0.0009392042989671949,3.76,0.0,0.15162338865345326,0.8387246601367693,0.17345085751671127,0.013927837002941654,0.15641298935192674,0.00018513819200740707,0.32665750693770407,0.0001466740578073283,1.6273235078502737e-05,1.3721345551064479e-05,0.0005222611301063695,2.89574973116327e-06,0.00039802009907143716,0.0015587491541639569,0.018973162320758564,0.0028240622784868686,8.985419581379297e-12,9.005187809002613e-13,1.2174510488278587e-08,8.466203553456459e-07,0.005098446928336223,7.519562843028689e-10,2.905961669178715e-10,0.0002093011887276395,7.340989055733777e-07,4.0809753485882556e-11,9.985647947480249e-05,1.0861525377900185e-12,2.477018837656142e-07,0.00011719140514917458,2.803782937041324e-07,6.942979287929079e-08,1.0574018166859987e-07,1.6246500182155766e-07,1.5436289745950235e-08,6.24987206538657e-10,4.183385238848293e-12,0.005466030868653445,7.310999423234752e-09,2.177108190447223e-05,5.329624871313491e-12,0.00015395966995099015,5.367229454673409e-06,1.2873841431910425e-06,1.1159099141196532e-12,1.723922530418496e-06,8.917956879279827e-06,9.017651895350515e-05,0.00012865140505972288,3.3517162323723633e-05,2.6355977816694063e-09,1.570519994873988e-07
