Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65)
6.029165885326295e-08,0.6627582102929911,7.914938094375183e-08,9.152502694715585e-10,2.2030633326279753e-09,2.042879957267484e-08,0.0,0.0,1.1328932440643252e-07,8.590442721572145e-12,4.4924352208010136e-11,8.446790868028595e-10,1.1723630923231345e-10,1.6288755142348122e-23,1.5563543956620924e-16,2.0766298092652172e-10,1.862931013937725e-07,5.3236037980874585e-11,2.1756278004220478e-21,1.985698103310228e-21,1.34267221260301e-11,1.7759445606946104e-10,2.1262772901323581e-10,7.025678697844073e-15,1.9034141231402845e-12,2.8466226254728113e-15,2.230174746584196e-12,0.0003167223562882821,1.1196339680094245e-13,2.0098261063700318e-11,8.942224928521744e-15,8.015324525670558e-20,9.33637412854797e-14,1.219264835005786e-14,3.76,0.0,0.6323686505443847,0.9999998836913726,5.791803776677813e-10,2.691429198193166e-09,0.0003167226364589628,1.7652308228304046e-08,1.0133787977961118e-07,1.6650648458722255e-08,1.0065262551233707e-16,1.2298375906699219e-16,2.6693200061352057e-17,8.534288961624544e-21,1.0232543097691578e-17,1.883714138487417e-07,3.5571040009328765e-10,1.252844013407701e-14,1.290815675927924e-15,3.2934829822792685e-16,9.687071836076455e-12,2.1030012290598586e-11,1.6161381330530003e-09,1.7824558978147927e-17,2.0526848650518368e-21,7.822854118936506e-20,5.2340918936187326e-21,6.63316252978578e-27,1.435894706307312e-21,2.283125969325787e-23,1.1744344975964594e-15,1.2252733684412166e-15,8.91045478113221e-18,9.595747957405399e-16,5.438675754563667e-16
6.182449763766906e-08,0.6627592006682052,8.16851864629652e-08,9.581175654306062e-10,2.3311474241519986e-09,2.1676661289339884e-08,0.0,0.0,1.1620500445430947e-07,9.034920385431909e-12,4.7503414754618427e-11,8.760322403549681e-10,1.2519584846299504e-10,1.7769413962370008e-23,1.6285416681629508e-16,2.080504442121878e-10,1.9095773678466422e-07,5.578866399897791e-11,2.5087280184587404e-21,2.266558418659662e-21,1.438510336822673e-11,1.8516902947914886e-10,2.1270475603511051e-10,7.476512261622447e-15,1.968323667402234e-12,3.1731254618973177e-15,2.371258648511212e-12,0.00032477254321847083,1.207635393786088e-13,2.1122672401101806e-11,9.404113231593973e-15,8.779739649619775e-20,1.0160169156950831e-13,1.3469146224344228e-14,3.76,0.0,0.6323605911827987,0.9999998806170685,6.296667263868037e-10,2.829288309503195e-09,0.00032477283785843983,1.7929212372074375e-08,1.0523361366474411e-07,1.6799852511788253e-08,1.1040324134383705e-16,1.3354478660231736e-16,3.0006725531548176e-17,9.549359219463621e-21,1.1382049073638949e-17,1.931424560928467e-07,3.7399871253635594e-10,1.3215782718041943e-14,1.3212236930011157e-15,3.324527144635807e-16,9.70609247196852e-12,2.139088787457258e-11,1.6647891572136127e-09,1.9124851587647094e-17,2.2491944112640944e-21,8.71753647593091e-20,5.865035641942528e-21,7.563792164108396e-27,1.5577668152103602e-21,2.483408441852029e-23,1.2342805434893062e-15,1.3248411734198276e-15,9.636894299935649e-18,1.0425381637800228e-15,5.782137020445533e-16
6.335733642207517e-08,0.6627601910366567,8.42262469066419e-08,1.0014868609830881e-09,2.462656209081423e-09,2.2963792863965675e-08,0.0,0.0,1.1912224851319336e-07,9.490697225008403e-12,5.018430005068633e-11,9.074429625314756e-10,1.3345323257684993e-10,1.9332109977637064e-23,1.7015584810254958e-16,2.083903184175146e-10,1.9561885506196515e-07,5.839412080395985e-11,2.8813862302592933e-21,2.5776399780915045e-21,1.5383965092355424e-11,1.9283789335227993e-10,2.1277109119377714e-10,7.942813452116279e-15,2.0333734627492627e-12,3.5280748958509167e-15,2.517904463395486e-12,0.0003328226271992947,1.3000589645084065e-13,2.2170351514413605e-11,9.87365110565595e-15,9.594682540501109e-20,1.1034716827009639e-13,1.484392115684041e-14,3.76,0.0,0.6323525318756219,0.9999998775372755,6.830335564771639e-10,2.9705534015037776e-09,0.0003328229366736695,1.820664752716915e-08,1.091780850977558e-07,1.6948026384629614e-08,1.2080591426696474e-16,1.4473272483403423e-16,3.362782736267127e-17,1.0651449885238861e-20,1.2628677633461385e-17,1.9791260501258352e-07,3.927439969938915e-10,1.3922708326016098e-14,1.3506377415417192e-15,3.3541180995048195e-16,9.722803547888513e-12,2.1751248548915774e-11,1.713814094131095e-09,2.048539837832453e-17,2.4594620685084135e-21,9.689547740327461e-20,6.553398774855233e-21,8.597822416280063e-27,1.6867267373320609e-21,2.69462943898568e-23,1.2953223374991434e-15,1.4294124918545509e-15,1.0399565116017379e-17,1.1300661139601255e-15,6.13703283560509e-16
6.489017520648128e-08,0.6627611813983407,8.677242874647969e-08,1.04533439132697e-09,2.5975503615672743e-09,2.4290272758197897e-08,0.0,0.0,1.2204106027854878e-07,9.957779423626944e-12,5.2970445425209064e-11,9.389042526415062e-10,1.420096673533675e-10,2.0978080166623668e-23,1.7753614361248986e-16,2.086882949461863e-10,2.002764588996254e-07,6.105232157209471e-11,3.296964034286961e-21,2.921177628457047e-21,1.6423817689465574e-11,2.0059814631196653e-10,2.1282818800862387e-10,8.424641706068424e-15,2.098548410879605e-12,3.913200711022704e-15,2.6702084599983907e-12,0.0003408726082314625,1.397003720549957e-13,2.3241124706103386e-11,1.035053686755676e-14,1.0462026165945879e-19,1.19618335954802e-13,1.632183571913623e-14,3.76,0.0,0.6323444726226716,0.9999998744519881,7.393563414311748e-10,3.115221811523413e-09,0.00034087293290542304,1.8484672242163697e-08,1.1317125909108998e-07,1.709532753131415e-08,1.3188553176786034e-16,1.5656926441558508e-16,3.7575800014101305e-17,1.1845201720456933e-20,1.3978070736979878e-17,2.026818607735225e-07,4.1194614850028264e-10,1.4649314807251547e-14,1.3790754747036105e-15,3.382342001610027e-16,9.737481536413801e-12,2.2111322409924283e-11,1.7632128641338056e-09,2.1907303068385265e-17,2.6841182744491346e-21,1.0743517808727138e-19,7.302787902467775e-21,9.743859401286274e-27,1.823013677233013e-21,2.917030353875978e-23,1.3575484369362457e-15,1.5390862902693733e-15,1.1199100664862708e-17,1.222260350845968e-15,6.503396889503156e-16
6.642301399088739e-08,0.6627621717532551,8.932362401830132e-08,1.0896376804247816e-09,2.735789888368062e-09,2.565617759841842e-08,0.0,0.0,1.249614438040715e-07,1.0436173180743653e-11,5.586532990770676e-11,9.704099502059994e-10,1.508661969280971e-10,2.2708489522533112e-23,1.849909922183628e-16,2.089494091031374e-10,2.049305509753765e-07,6.376319315593309e-11,3.75899433809152e-21,3.2994934111642174e-21,1.750515707479918e-11,2.0844697615820938e-10,2.1287730015134136e-10,8.922053707846598e-15,2.163834664869792e-12,4.330293698307846e-15,2.8282664801094187e-12,0.0003489224863156775,1.498567979006299e-13,2.4334820632641334e-11,1.0834477442116835e-14,1.1383654775834933e-19,1.2943353228861033e-13,1.7907852782578832e-14,3.76,0.0,0.6323364134237703,0.9999998713611997,7.987096766856594e-10,3.2632908789539846e-09,0.00034892282655446934,1.8763336272791717e-08,1.172131229284265e-07,1.7241895805480402e-08,1.4366727639589704e-16,1.6907638113118395e-16,4.187059522074859e-17,1.3135355340725541e-20,1.5436058542499955e-17,2.0745022354119347e-07,4.316050621104709e-10,1.5395701369706044e-14,1.406556280222159e-15,3.4092784272032865e-16,9.750371125224901e-12,2.2471308407043734e-11,1.8129853875700654e-09,2.339164520586042e-17,2.9238079971967166e-21,1.1884237972527113e-19,8.11693963778362e-21,1.1010995545111679e-26,1.9668701731005973e-21,3.150850851682736e-23,1.420948410356422e-15,1.653960646437879e-15,1.2036119691882045e-17,1.3192203961897686e-15,6.881261309565897e-16
6.79558527752935e-08,0.6627631621013996,9.187974703353498e-08,1.1343754911355373e-09,2.8773342470797887e-09,2.7061582540479266e-08,0.0,0.0,1.2788340345988284e-07,1.0925884713258657e-11,5.887246906729001e-11,1.0019546379907775e-09,1.600237102991768e-10,2.4524436465119515e-23,1.9251659849688882e-16,2.0917811128227737e-10,2.0958113397007193e-07,6.652667454599405e-11,4.271183854375258e-21,3.714996309154551e-21,1.8628465144375064e-11,2.1638165712685296e-10,2.129195092906776e-10,9.435103650614275e-15,2.2292195257127363e-12,4.781206224222959e-15,2.9921739425230656e-12,0.00035697226145263634,1.6048493436391627e-13,2.5451270394976335e-11,1.132518848433246e-14,1.2361463159389675e-19,1.3981126362239098e-13,1.9607033766307103e-14,3.76,0.0,0.6323283542787436,0.9999998682649031,8.611672656451525e-10,3.41475794525321e-09,0.0003569726176215743,1.90426817954253e-08,1.213036834219561e-07,1.738785541652722e-08,1.5617662588861978e-16,1.8227633793736418e-16,4.653282774256484e-17,1.452675055377402e-20,1.70086616582049e-17,2.1221769348108584e-07,4.5172063289994704e-10,1.6161968526687577e-14,1.4331009391914203e-15,3.435000934809468e-16,9.761688648825186e-12,2.2831379765548682e-11,1.863131584807996e-09,2.493948042117694e-17,3.1791907697606096e-21,1.3116662990991423e-19,8.999722172612491e-21,1.2408824621109117e-26,2.1185421373569307e-21,3.396329135407923e-23,1.4855127780108303e-15,1.7741328300490218e-15,1.2911226801071476e-17,1.4210436081663225e-15,7.270656837579777e-16
6.948869155969961e-08,0.6627641524427769,9.444073148771945e-08,1.1795277748087921e-09,3.022142455229488e-09,2.8506561587428993e-08,0.0,0.0,1.3080694389558826e-07,1.1426920256677036e-11,6.199541028201825e-11,1.0335335555789258e-09,1.6948294761549547e-10,2.642695812887871e-23,2.0010941937773372e-16,2.0937833125911397e-10,2.1422821056710007e-07,6.934271550247151e-11,4.837415495407854e-21,4.170181930438347e-21,1.9794210217476957e-11,2.2439954723274867e-10,2.1295574902111482e-10,9.96384347499522e-15,2.2946913473962747e-12,5.267852785155858e-15,3.1620258466541106e-12,0.0003650219336430304,1.7159447151573216e-13,2.6590307613008367e-11,1.1822394449536544e-14,1.339735594310152e-19,1.5077020079103138e-13,2.1424536904005895e-14,3.76,0.0,0.6323202951874212,0.9999998651630899,9.268019082815209e-10,3.5696203539466227e-09,0.0003650223061075022,1.932274445849474e-08,1.2544296449979803e-07,1.7533316670362184e-08,1.6943935330328675e-16,1.9619168694828218e-16,5.1583781196184434e-17,1.6024325804065097e-20,1.8702093411554263e-17,2.1698427075864888e-07,4.722927559647464e-10,1.6948218043433674e-14,1.4587313272147275e-15,3.459577583927056e-16,9.7716251913126e-12,2.3191687047085732e-11,1.9136513762353578e-09,2.6551840716888724e-17,3.45094072533921e-21,1.4445913176658225e-19,9.955136866271258e-21,1.3947456898256183e-26,2.2782788969793833e-21,3.653702198046187e-23,1.551232953999388e-15,1.8996993785337365e-15,1.3825012984520569e-17,1.527825204351387e-15,7.671612989303193e-16
7.102153034410572e-08,0.6627651427773908,9.700652792067621e-08,1.2250756207760838e-09,3.1701731908284855e-09,2.999118786570018e-08,0.0,0.0,1.3373207000764626e-07,1.1939286066134597e-11,6.523772840113737e-11,1.065142522446755e-09,1.792445062532379e-10,2.8417035486343524e-23,2.0776615065060465e-16,2.0955353613256644e-10,2.1887178345186133e-07,7.221127533998911e-11,5.4617506721361825e-21,4.667632134359199e-21,2.100284746547045e-11,2.3249808569459876e-10,2.1298682540098847e-10,1.050832308707214e-14,2.3602394498353847e-12,5.792210548098574e-15,3.337916775788548e-12,0.0003730715028875444,1.831950301774613e-13,2.77517684858894e-11,1.2325828617737993e-14,1.4493246927467107e-19,1.623291751061253e-13,2.3365615532188746e-14,3.76,0.0,0.6323122361496349,0.999999862055751,9.956854921128065e-10,3.727875450629159e-09,0.0003730718920130146,1.9603554292246743e-08,1.2963100508561957e-07,1.7678377517498934e-08,1.8348152713991768e-16,2.1084527135875178e-16,5.704541396365495e-17,1.763311771815198e-20,2.0522762135932123e-17,2.2174995553929193e-07,4.933213264214454e-10,1.775455288428979e-14,1.4834701535336164e-15,3.483071413340376e-16,9.78034938559781e-12,2.355236088114932e-11,1.964544682259404e-09,2.82297347899915e-17,3.739746633320486e-21,1.587727649269362e-19,1.0987319847010354e-20,1.5637534401787995e-26,2.4463332335238912e-21,3.9232060591181555e-23,1.6181011903746377e-15,2.0307561682144435e-15,1.4778056132594403e-17,1.6396582879927914e-15,8.084158198797194e-16
7.255436912851183e-08,0.6627661331052477,9.957710148678561e-08,1.2710012061232175e-09,3.3213848849543302e-09,3.151553386476869e-08,0.0,0.0,1.3665878691054056e-07,1.2462988417303922e-11,6.86030217662182e-11,1.0967778696093177e-09,1.8930884668746917e-10,3.049559827346779e-23,2.1548371352104638e-16,2.0970678239927078e-10,2.235118553113045e-07,7.51323218501165e-11,6.148431504167049e-21,5.210014606475605e-21,2.2254819327367837e-11,2.406747904389886e-10,2.1301343458226745e-10,1.1068590557446618e-14,2.4258540390131804e-12,6.35631987847407e-15,3.5199408999769793e-12,0.0003811209691868579,1.952961629990699e-13,2.8935491839842393e-11,1.2835233077894567e-14,1.5651058460529412e-19,1.7450717452881946e-13,2.543561640249685e-14,3.76,0.0,0.6323041771652199,0.9999998589428772,1.0678889853739943e-09,3.889520582966368e-09,0.0003811213753388714,1.9885136495458975e-08,1.3386785723566e-07,1.7823124929501127e-08,1.983295114441229e-16,2.2626022730100467e-16,6.294036517316765e-17,1.9358260745051454e-20,2.2477273473772692e-17,2.265147479883847e-07,5.14806239407156e-10,1.8581077161015813e-14,1.5073407341731848e-15,3.5055408804145396e-16,9.788009931272562e-12,2.3913514396234248e-11,2.0158114233067343e-09,2.9974148383487053e-17,4.046311935861131e-21,1.7416210661779063e-19,1.2100543626014081e-20,1.7490246286599572e-26,2.6229614228458546e-21,4.205075987767889e-23,1.6861105233991766e-15,2.1673984809468508e-15,1.5770921524737175e-17,1.7566338772228016e-15,8.508319948876693e-16
7.408720791291794e-08,0.6627671234263545,1.0215242999759378e-07,1.3172877460742788e-09,3.475735806902209e-09,3.3079671644835026e-08,0.0,0.0,1.3958709991129223e-07,1.2998033607194981e-11,7.209490855979971e-11,1.128436378975911e-09,1.9967629816530563e-10,3.266352969180764e-23,2.2325924137333622e-16,2.0984076261525974e-10,2.2814842883351542e-07,7.810583034760191e-11,6.901882946579184e-21,5.800082387643455e-21,2.35505559125531e-11,2.489272556811532e-10,2.1303617796472284e-10,1.1644692302974517e-14,2.4915261337276894e-12,6.9622848556298825e-15,3.708191978584423e-12,0.0003891703325416444,2.079073555545304e-13,3.01413191650413e-11,1.3350358677412249e-14,1.6872720846343357e-19,1.8732334000914744e-13,2.7639978020218117e-14,3.76,0.0,0.6322961182340133,0.9999998558244587,1.1434824322023257e-09,4.054553100695326e-09,0.00038917075608583044,2.0167512115892205e-08,1.3815358450155368e-07,1.7967636122983905e-08,2.14009965881099e-16,2.424599856329524e-16,6.929196074668475e-17,2.120498688605001e-20,2.4572432695381634e-17,2.312786482712571e-07,5.367473900795236e-10,1.9427896082638985e-14,1.5303667954701099e-15,3.527040262821868e-16,9.794737852421336e-12,2.427524537718418e-11,2.067451519823162e-09,3.178604466371207e-17,4.371354784922149e-21,1.9068345286102173e-19,1.3299218723740994e-20,1.9517344323725158e-26,2.808423274517579e-21,4.4995467138358247e-23,1.7552547221139615e-15,2.309721066432185e-15,1.680416230097209e-17,1.8788409368577164e-15,8.944124888982366e-16
7.562004669732405e-08,0.6627681137407202,1.047325022035613e-07,1.3639194452541627e-09,3.6331841424112177e-09,3.4683673016518565e-08,0.0,0.0,1.4251701448690972e-07,1.3544427954862652e-11,7.571702345222319e-11,1.1601152296135641e-09,2.1034706418702485e-10,3.4921670869737376e-23,2.310900668660152e-16,2.099578471062442e-10,2.3278150670735267e-07,8.113178282724267e-11,7.726714839236651e-21,6.440673362531826e-21,2.4890475391066566e-11,2.572531495800974e-10,2.1305557523926912e-10,1.223667325265586e-14,2.557247498391594e-12,7.61227377652863e-15,3.902763362517462e-12,0.0003972195929525717,2.2103802745028652e-13,3.136909464291466e-11,1.3870964941623875e-14,1.8160171786606278e-19,2.007969619789826e-13,2.998422901094522e-14,3.76,0.0,0.6322880593558549,0.9999998527004843,1.222534949671749e-09,4.222970355625228e-09,0.0003972200342546476,2.0450698638957744e-08,1.4248826049126377e-07,1.8111979648239056e-08,2.305498457754355e-16,2.594682736574162e-16,7.612421950934104e-17,2.3178625508544527e-20,2.681524703266682e-17,2.3604165655319996e-07,5.591446736167206e-10,2.0295115907160678e-14,1.5525723046162473e-15,3.547620024696895e-16,9.800648517310432e-12,2.4637638175000468e-11,2.1194648922735904e-09,3.366636461959068e-17,4.7156080796504804e-21,2.0839483978003554e-19,1.4587895308285108e-20,2.1731158500147122e-26,3.002982170946384e-21,4.80685262563357e-23,1.8255282393160235e-15,2.4578182003909753e-15,1.7878319914336658e-17,2.0063664124137276e-15,9.391598941652318e-16
7.715288548173016e-08,0.6627691040483539,1.0731731628636125e-07,1.4108814500339051e-09,3.793688065433092e-09,3.63276096959945e-08,0.0,0.0,1.4544853626442757e-07,1.4102177802031908e-11,7.947301451957119e-11,1.1918119501783009e-09,2.213212278012187e-10,3.7270825071867755e-23,2.3897370945188553e-16,2.1006012118921806e-10,2.3741109162212563e-07,8.421016721934256e-11,8.627723883990754e-21,7.134709712442786e-21,2.6274984371833145e-11,2.6565021196578233e-10,2.1307207561830674e-10,1.2844576999018275e-14,2.623010581384202e-12,8.308519648119783e-15,4.10374799615407e-12,0.00040526875042030204,2.3469753344306506e-13,3.261866516505153e-11,1.43968199674509e-14,1.9515355853772541e-19,2.1494747698663104e-13,3.247398651701344e-14,3.76,0.0,0.632280000530586,0.9999998495709439,1.305114726523787e-09,4.394769701637769e-09,0.00040526920984607697,2.0734710496787282e-08,1.4687196760436476e-07,1.825621635738651e-08,2.479764021137985e-16,2.7730911677286537e-16,8.346185935551753e-17,2.528460323874382e-20,2.921292802699185e-17,2.4080377299946464e-07,5.81997985217444e-10,2.1182843895332657e-14,1.5739813241321506e-15,3.5673271497097705e-16,9.805843441880328e-12,2.5000765394847046e-11,2.1718514611418947e-09,3.5616027480444693e-17,5.079819503995846e-21,2.273560650081886e-19,1.5971264845364793e-20,2.414461273214774e-26,3.2069051062021634e-21,5.1272279548065937e-23,1.8969261649881167e-15,2.6117837387999715e-15,1.8993924564644168e-17,2.1392952660072444e-15,9.850767398648098e-16
7.868572426613627e-08,0.6627700943492669,1.0990687853685644e-07,1.4581598021152423e-09,3.9572058038779945e-09,3.801155343855178e-08,0.0,0.0,1.4838167100323472e-07,1.4671289513649945e-11,8.336654040810452e-11,1.2235243768445845e-09,2.3259875671987632e-10,3.971176165143213e-23,2.469078633857295e-16,2.101494183431821e-10,2.420371862673094e-07,8.734097673287335e-11,9.609895554895737e-21,7.885197336970699e-21,2.770447826920394e-11,2.7411625213617126e-10,2.1308606750230054e-10,1.3468445936212097e-14,2.6888084584998738e-12,9.053320668835899e-15,4.311238419003821e-12,0.0004133178049454921,2.4889516456384053e-13,3.3889880344739586e-11,1.492770029498387e-14,2.0940223994026196e-19,2.2979446446196455e-13,3.511495462510601e-14,3.76,0.0,0.6322719417580499,0.9999998464358256,1.391289023453389e-09,4.569948494687265e-09,0.000413318282860871,2.101955950810931e-08,1.513047959210475e-07,1.8400400265171745e-08,2.6631718150917475e-16,2.9600684005686857e-16,9.133030346660431e-17,2.752844392829605e-20,3.177289389037897e-17,2.4556499777526374e-07,6.05307220100911e-10,2.2091188266647328e-14,1.5946178874936576e-15,3.5862054436500626e-16,9.81041189781557e-12,2.536468938609065e-11,2.2246111469308053e-09,3.763593114967083e-17,5.464751564455592e-21,2.4762870919454536e-19,1.7454161759499583e-20,2.6771240692369775e-26,3.4204627245663905e-21,5.46090695022241e-23,1.9694441821836786e-15,2.7717111683970997e-15,2.0151495614060774e-17,2.277710513867682e-15,1.0321655007684509e-15
