Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50)
4.462754833520787e-06,0.5981126207390722,3.76,0.0,0.19155530168278703,0.9497528559448771,0.060751564607817186,0.0013948332675170893,0.006457304648625137,0.06132222589115786,0.07658092136616206,5.4901440458456776e-09,0.19901681224727785,5.558303321674937e-05,0.0005661211387672575,0.010392949702491586,0.0026537538866531853,0.00013623134554727304,0.001043490751898966,0.025091121917784426,0.2391532854685709,0.0009017614924851843,0.0006992435896245666,0.0017210978678234966,0.005036010096359538,0.0020817349086758733,0.0011788108090572992,0.004466146918906301,4.781947120664329e-07,0.004031672496830666,1.6729274637834608e-08,0.0012569402596379823,0.0011358316297117098,0.0012719474231954388,1.6228207163267651e-06,4.1700439280564235e-07,0.00336761397414242,0.0017742915992735254,0.00352822290395227,0.0002130799264896086,7.607745116966478e-09,4.193101701050937e-09,0.00047617732363767253,1.6504456539464256e-05,4.671641697186535e-06,1.5049728324423535e-06,4.6245138038490627e-07,0.00010554119262481361,1.0374827750907256e-06,2.7190184569985514e-10,2.3814858636712138e-08,3.931396827813019e-05,3.379507675939854e-06,8.106778932758364e-07,0.0008556895368253363,4.017985860892031e-09,1.7233473859534874e-11,6.137845621454129e-07,7.972811148936622e-05,1.4402124615009105e-06,5.830571019941768e-05,4.5478863136767795e-08,1.9110376162730537e-07,3.8557589805274956e-05,3.058819032287349e-05,7.389289487996064e-05,2.8027568237196972e-05,0.0004572559588340935
4.474170680330558e-06,0.5983960104025193,3.76,0.0,0.18896678692970872,0.9489294247694312,0.061642710208435966,0.001420261178553913,0.006512596348677929,0.06124806450177142,0.07684255061511536,5.540235927939642e-09,0.20083969911445887,5.6203568607943916e-05,0.0005720028817904829,0.010672437892400105,0.0026602129255025664,0.00013836687690293165,0.0010455776243898929,0.025209821987483342,0.24105763410090225,0.0009068384312159949,0.0007027672154355016,0.0017459400969530622,0.0051223248333296355,0.002115273555455526,0.0011981737176098262,0.004558237813041856,4.785519920144068e-07,0.004167486364012263,1.7052129993844335e-08,0.001286300393920221,0.0011541741945204067,0.0012993787369039616,1.675108946104143e-06,4.2545736714396805e-07,0.0034524498294030734,0.0018235408638181106,0.0036116025185659274,0.00022375859927725549,7.879942785108363e-09,4.22088735294335e-09,0.0004953036022523216,1.7556277868902254e-05,4.795506511450315e-06,1.543188218683267e-06,4.857218020599558e-07,0.0001104832647298119,1.0918376498429976e-06,2.79150155195629e-10,2.438347935775989e-08,4.0905411311021465e-05,3.5786463746982345e-06,8.550847225414112e-07,0.0008872893167689258,4.17506411345272e-09,1.7582314020120012e-11,6.400636961750034e-07,7.984321561408274e-05,1.5112682158771175e-06,6.053762955046005e-05,4.690785504298349e-08,1.9750289781827527e-07,3.927926683943541e-05,3.140062134875134e-05,7.712429734222589e-05,2.855553294968863e-05,0.00046001981480294423
4.485586527140329e-06,0.5986778637630376,3.76,0.0,0.1863957514332387,0.9480997673609913,0.06253766800428795,0.0014461658038940244,0.006566396517045767,0.061172098634668354,0.07710746991485101,5.587941250681268e-09,0.2026498253709621,5.6803456717096256e-05,0.0005778195399693061,0.010957594022195163,0.0026664242856795795,0.00014050193930008177,0.001047358762315965,0.025322399934863606,0.24293643467136264,0.0009116553013521898,0.0007061256992826868,0.0017711144957235274,0.00520937894630835,0.0021487424404841144,0.0012173466102941126,0.004650605831602077,4.787656494739302e-07,0.004306403458412968,1.7375078788018915e-08,0.001315944698031648,0.001172324712280552,0.0013269295603155573,1.7285484305322581e-06,4.339254294609318e-07,0.003538505069292621,0.001873603121846685,0.003696025885714555,0.00023486889244855446,8.15821142041605e-09,4.247501902616988e-09,0.0005150630458748605,1.8664970609922875e-05,4.921440003116897e-06,1.5818432568678573e-06,5.097671945706073e-07,0.00011559401430212007,1.148123821154732e-06,2.864668242923796e-10,2.495454579993828e-08,4.254859833559288e-05,3.7867452194353524e-06,9.012300579972343e-07,0.0009196434672256888,4.336392574723067e-09,1.7931756653682305e-11,6.67128895185795e-07,7.994415742222752e-05,1.5845441430379282e-06,6.283040290751702e-05,4.8361659306508554e-08,2.0401353174220654e-07,4.002082520499592e-05,3.222136737049123e-05,8.045144368324212e-05,2.9101256644431057e-05,0.00046285289790054665
4.497002373950099e-06,0.5989581069796029,3.76,0.0,0.18384293411470934,0.9472640776726018,0.06343619000920864,0.0014725481438141981,0.006618652613321943,0.0610943779323072,0.07737569666699323,5.6331916197769626e-09,0.20444669785412625,5.738188853251372e-05,0.0005835686796562552,0.011248446828519942,0.0026723943754421234,0.00014263577535792826,0.001048832873596819,0.025428762494945075,0.24478905438727408,0.0009162072159607138,0.0007093169220135256,0.0017966257410831844,0.005297153907456224,0.002182113969781109,0.0012363101392093149,0.00474318946922364,4.788357467938857e-07,0.004448422129176168,1.769788996741772e-08,0.0013458607485160405,0.0011902646974499274,0.0013545810346463373,1.7831376252163203e-06,4.4240232844702086e-07,0.0036257627721446727,0.0019244687705313717,0.0037814692903495543,0.0002464214060639747,8.442480330883986e-09,4.272919333928492e-09,0.0005354666112016654,1.9832749166249293e-05,5.049421427471102e-06,1.620925387775796e-06,5.34585948830729e-07,0.00012087535291535239,1.2063458022073921e-06,2.9384615301773705e-10,2.5527536682827474e-08,4.4244407027236675e-05,4.003995159036247e-06,9.491323823660071e-07,0.0009527491583713516,4.501984799470701e-09,1.8281543475893847e-11,6.949830848478295e-07,8.00310458749907e-05,1.6600225969478394e-06,6.518428676360871e-05,4.983979325751253e-08,2.1063192382003236e-07,4.078298425229858e-05,3.304983043470334e-05,8.387453054690412e-05,2.966446727192903e-05,0.0004657569188664959
4.50841822075987e-06,0.5992366683578724,3.76,0.0,0.18130905199304767,0.9464225552664947,0.0643380252904407,0.0014994088531409399,0.006669313831963373,0.06101495289296884,0.07764724412808904,5.675923114162002e-09,0.20622984009599238,5.793808897046209e-05,0.0005892479349570836,0.011545021542656405,0.002678129743054815,0.0001447676435033185,0.0010499990906498184,0.02552882380032896,0.2466148915228238,0.0009204896631955581,0.0007123389585898428,0.0018224782861269583,0.005385630433281843,0.0022153601629293514,0.0012550451248824468,0.004835926218023564,4.787625467049448e-07,0.004593537336195695,1.8020330370486124e-08,0.0013760356987656112,0.0012079758417449286,0.0013823138634805829,1.838873626994672e-06,4.508817121824053e-07,0.0037142049389078994,0.001976127325620775,0.003867907656197974,0.00025842662184842434,8.73266708945712e-09,4.2971152434990435e-09,0.0005565249184212203,2.1061853081979413e-05,5.179427092189157e-06,1.660421631446042e-06,5.601745569382727e-07,0.00012632900054323877,1.2665036275036062e-06,3.012821897155898e-10,2.6101917009384845e-08,4.599368544566467e-05,4.230576152690068e-06,9.988069692799944e-07,0.000986602537494812,4.671849195737015e-09,1.8631412088581165e-11,7.236279391739913e-07,8.010400148517806e-05,1.7376797908574562e-06,6.759946245542594e-05,5.134173425668405e-08,2.1735403157377412e-07,4.156647556515755e-05,3.388538288718276e-05,8.739360787440115e-05,3.0244891567792874e-05,0.00046873352550874393
4.519834067569641e-06,0.5995134784373878,3.76,0.0,0.1787947992722152,0.9455754050692802,0.06524292030400183,0.001526748234788566,0.006718331228106796,0.06093387480611676,0.07792212131471511,5.716076482394835e-09,0.20799879285522996,5.847131911720796e-05,0.000594855007872555,0.011847339787611547,0.0026836370585600487,0.00014689681909676105,0.0010508569721332786,0.02562250557315225,0.24841337622885537,0.0009244985180134109,0.000715190080895829,0.0018486763383304496,0.0054747885010453445,0.002248452709375333,0.001273532604529848,0.0049287526797648995,4.785465113734576e-07,0.004741740610884257,1.8342165172155677e-08,0.001406456299088561,0.001225440060502417,0.0014101083457623781,1.8957521490611794e-06,4.593571399232351e-07,0.0038038125178708605,0.002028567433409266,0.0039553145660675805,0.0002708948822041017,9.028677480848849e-09,4.320066902378646e-09,0.0005782482254602055,2.2354543286257256e-05,5.311430305048331e-06,1.7003186052578827e-06,5.865275627802488e-07,0.00013195647694415737,1.3285926909127413e-06,3.0876874126570693e-10,2.6677139253393092e-08,4.7797249615978695e-05,4.466656089067646e-06,1.0502657083606322e-06,0.001021198723096254,4.845988905312875e-09,1.8981096467368647e-11,7.5306383342323e-07,8.016315593043389e-05,1.8174856800841539e-06,7.007603388349459e-05,5.2866920243769326e-08,2.2417551386161074e-07,4.23720420991922e-05,3.472736824338374e-05,9.100857556577235e-05,3.084225432050412e-05,0.0004717842993731749
4.531249914379412e-06,0.5997884700723617,3.76,0.0,0.1763008464915582,0.9447228371140841,0.06615061923539037,0.0015545662339869963,0.00676565783858891,0.0608511956865053,0.07820033291984699,5.7535973209339706e-09,0.2097531146015727,5.8980878345104936e-05,0.0006003876682024645,0.012155419480196664,0.0026889230956775,0.00014902259547678454,0.0010514065033413414,0.02570973729588052,0.2501839712558658,0.0009282300526152887,0.0007178687600231958,0.0018752238381929082,0.005564607367200646,0.0022813630269501424,0.0012917538798387453,0.005021604681180215,4.781883008221463e-07,0.00489302002639954,1.866315833533805e-08,0.0014371089179953185,0.001242639538540349,0.0014379444103822185,1.9537674994523217e-06,4.678220942723888e-07,0.003894565431587584,0.002081776885121604,0.00404366228584122,0.00028383636917636194,9.330405494228473e-09,4.3417533125952005e-09,0.0006006464026716907,2.3713098140624165e-05,5.445401328022312e-06,1.7406025426041787e-06,6.136375209000254e-07,0.0001377590935731045,1.3926036013126598e-06,3.162993844875786e-10,2.7252644616773292e-08,4.965588113157177e-05,4.712389714836574e-06,1.103516939975522e-06,0.0010565318023566888,5.024401699162083e-09,1.9330327465046008e-11,7.832898002039843e-07,8.020865164911085e-05,1.8994038730178562e-06,7.261402542736045e-05,5.4414750416907546e-08,2.3109173643623288e-07,4.3200437265928e-05,3.557510219474962e-05,9.471918063490001e-05,3.1456277699699375e-05,0.00047491075247027526
4.542665761189183e-06,0.6000615785058342,3.76,0.0,0.17382783974136173,0.9438650662704023,0.06706086434459749,0.0015828624332331512,0.0068112487976134065,0.06076696820722437,0.07848187924096904,5.788436233371516e-09,0.21149238195171588,5.9466106292334726e-05,0.000605843753231802,0.012469274738508014,0.0026939947138961743,0.00015114428491985288,0.001051648095249827,0.025790456360198125,0.25192617258819355,0.0009316809455637812,0.0007203736680293256,0.0019021244383979705,0.005655065587852678,0.002314062322396177,0.0013096905640464106,0.005114417392031601,4.776887707266541e-07,0.005047360177548004,1.89830730670962e-08,0.0014679795646292152,0.001259556775302266,0.001465801652242513,2.0129125630493754e-06,4.7626999369059866e-07,0.003986442605888267,0.0021357426336670545,0.004132921792148738,0.00029726108344921656,9.637733362882854e-09,4.362155258322103e-09,0.0006237289080650913,2.513980930086253e-05,5.581307338160775e-06,1.781259312103294e-06,6.414949641215068e-07,0.0001437379460694148,1.4585220572931447e-06,3.238674786973356e-10,2.7827864351621752e-08,5.1570324788868213e-05,4.967917579184605e-06,1.1585653009911822e-06,0.0010925948320258322,5.207079888515503e-09,1.9678833328834268e-11,8.143034890907117e-07,8.0240641420297e-05,1.983391571719015e-06,7.521338006880351e-05,5.598458604157248e-08,2.3809777882425714e-07,4.405242396466199e-05,3.6427873749615366e-05,9.852501488004066e-05,3.208668064660491e-05,0.0004781143240749583
4.554081607998953e-06,0.6003327414370253,3.76,0.0,0.171376399945582,0.9430023119625074,0.06797339631438093,0.0016116360479973232,0.006855061446532915,0.060681245631871925,0.0787667561203471,5.8205489698230804e-09,0.21321619005586048,5.992638469674791e-05,0.0006112211672202643,0.012788915795207089,0.0026988588408201944,0.00015326121951359252,0.001051582582219756,0.025864608193367094,0.2536395099878143,0.0009348482895334476,0.0007227036791666658,0.0019293814835990553,0.005746141041195122,0.002346521653668796,0.0013273246280980416,0.005207125445472606,4.7704896960049e-07,0.0052047421705362015,1.9301672277757268e-08,0.0014990539122613168,0.0012761746290742865,0.0014936593696773398,2.0731787872307446e-06,4.8469420530185e-07,0.0040794220008517545,0.0021904508127049294,0.004223062803686801,0.0003111788234475315,9.950531651653597e-09,4.381255351427492e-09,0.0006475047631761809,2.6636977406552324e-05,5.7191123956307424e-06,1.8222744372953469e-06,6.700883803659652e-07,0.00014989390736570315,1.526328742271895e-06,3.3146617937818847e-10,2.8402221141308977e-08,5.354128626402437e-05,5.233365001141675e-06,1.215411582792596e-06,0.0011293798427549732,5.394010252278533e-09,2.0026340229641773e-11,8.461011300534266e-07,8.025928792954408e-05,2.0693995432640623e-06,7.787395773513328e-05,5.757575138719694e-08,2.451884425151496e-07,4.4928773564386396e-05,3.728494650645831e-05,0.00010242551308895234,3.2733178327683776e-05,0.00048139637761572215
4.565497454808724e-06,0.6006018990817391,3.76,0.0,0.16894712221340022,0.9421347978772825,0.06888795460074502,0.0016408859232130905,0.006897055437242891,0.06059408174604729,0.07905495489782431,5.8498965458053865e-09,0.2149241529343277,6.036113907515338e-05,0.0006165178807173837,0.013114348916986181,0.00270352245482624,0.00015537275194162662,0.0010512112183726724,0.025932146361542646,0.2553235474466028,0.0009377295976601347,0.0007248578705840522,0.0019569979909336145,0.00583781095188357,0.0023787119937675235,0.0013446384456697249,0.00529966306026703,4.76270135382829e-07,0.005365143622687792,1.961871904122429e-08,0.0015303173227636398,0.0012924763600684387,0.0015214966030940443,2.1345561712929648e-06,4.930880579452081e-07,0.004173480643609562,0.0022458867579516458,0.004314053816138851,0.0003255991646229421,1.026865939263409e-08,4.399038071199188e-09,0.0006719825296734876,2.8206907612899022e-05,5.858777419273873e-06,1.8636331167680934e-06,6.994041990321427e-07,0.00015622762146026722,1.59599924124334e-06,3.390884529165292e-10,2.8975130534512933e-08,5.556942984176037e-05,5.5088410665523334e-06,1.2740526027799206e-06,0.0011668778468808462,5.585173981308544e-09,2.0372572801330674e-11,8.786775009829922e-07,8.026476332186019e-05,2.1573721227655625e-06,8.059553387355394e-05,5.918753478882604e-08,2.52358260438702e-07,4.5830264838354846e-05,3.814556005632246e-05,0.00010641995179444647,3.339548165202178e-05,0.00048475819766927294
4.576913301618495e-06,0.6008689942257129,3.76,0.0,0.16654057526090832,0.9412627516624168,0.06980427778456914,0.0016706105305762918,0.006937192828716988,0.060505530788358554,0.07934646237643787,5.876445340069486e-09,0.21661590376390483,6.0769840240371e-05,0.000621731929726315,0.013445576330589603,0.0027079925680872008,0.00015747825617885353,0.0010505356726594813,0.025993032649653545,0.2569778835463626,0.0009403228084633639,0.0007268355225030528,0.0019849766313669867,0.005930051917288291,0.002410604295838514,0.0013616148368496422,0.005391964164411788,4.753536914470396e-07,0.005528538672191686,1.993397705474723e-08,0.001561754871969966,0.0013084456721728882,0.0015492921746972292,2.1970332597413414e-06,5.014448554237697e-07,0.00426859466284545,0.0023020350306480497,0.004405862140629147,0.0003405314389999481,1.059196426928375e-08,4.4154897980717344e-09,0.0006971702867947872,2.9851904980645607e-05,6.000260170007198e-06,1.905320244658144e-06,7.294267872393597e-07,0.00016273949789159743,1.6675039802345222e-06,3.467270923477604e-10,2.954600242563734e-08,5.765537620647749e-05,5.7944376615515126e-06,1.334481090479208e-06,0.0012050788496457306,5.780546640027472e-09,2.071725468795544e-11,9.120258995760752e-07,8.025724874354448e-05,2.2472472487520625e-06,8.337779826643308e-05,6.081918983042666e-08,2.596015077007667e-07,4.6757682854155036e-05,3.9008931510294033e-05,0.00011050744859280932,3.4073296852480474e-05,0.0004882009870765535
4.588329148428266e-06,0.6011339722708344,3.76,0.0,0.16415730090389627,0.9403864046159235,0.07072210392332805,0.0017008079666753185,0.006975438176249472,0.06041564738113787,0.07964126080108783,5.900167170997551e-09,0.2182910951138187,6.11520056493791e-05,0.0006268614147398363,0.013782596155743473,0.0027122762100128704,0.00015957712809654153,0.0010495580226518493,0.02604723711757783,0.25860215172637147,0.0009426262893245127,0.0007286361178747765,0.0020133197119624234,0.006022839935560556,0.002442169559278665,0.001378237110278969,0.005483962519706177,4.743012420518452e-07,0.005694897997893279,2.0247211096428458e-08,0.0015933513758290896,0.0013240667531777871,0.0015770247291495305,2.2605971395327286e-06,5.097578899003058e-07,0.004364739324849728,0.002358879443094894,0.0044984539456265436,0.0003559847150576195,1.0920282848782836e-08,4.430598841215661e-09,0.000723075609704229,3.1574269741039156e-05,6.1435152423652835e-06,1.9473204314736355e-06,7.601384561585786e-07,0.0001694297069497139,1.7408081893826409e-06,3.5437473404815845e-10,3.0114242574681744e-08,5.979970030573101e-05,6.0902285493357984e-06,1.396685589318176e-06,0.0012439718638182406,5.980098145739034e-09,2.1060109096889062e-11,9.461381198239083e-07,8.023693387445061e-05,2.3389565313390363e-06,8.622035409606676e-05,6.24699366457775e-08,2.669122135377706e-07,4.77118178224216e-05,3.9874257146967014e-05,0.00011468696203403323,3.476632513018559e-05,0.0004917258641957632
4.599744995238037e-06,0.6013967812741913,3.76,0.0,0.16179781362237214,0.9395059913679907,0.07164117090185605,0.0017314759519715148,0.00701175861300964,0.06032448646105642,0.07993932785042174,5.921039351313255e-09,0.2199493991314656,6.150720057694707e-05,0.0006319044996723564,0.01412540234532662,0.002716380411154802,0.00016166878597713216,0.001048280747092158,0.026094738132469056,0.2601960204586252,0.0009446388385121989,0.0007302593415248708,0.002042029159169016,0.006116150435436194,0.0024733788965621297,0.0013944891035636657,0.005575591846807823,4.731145672598981e-07,0.005864188849087288,2.0558187478762505e-08,0.001625091417251507,0.0013393243132950293,0.0016046727750182925,2.325233441333672e-06,5.180204553883273e-07,0.004461889070983659,0.0024164030861542605,0.004591794302195556,0.0003719677780208213,1.12534408621136e-08,4.444355459883688e-09,0.0007497055488568507,3.337629245387117e-05,6.2884940644491025e-06,1.989618025184687e-06,7.91519477578589e-07,0.00017629817565483486,1.8158718903772513e-06,3.6202387530171237e-10,3.067925415929506e-08,6.200292929597793e-05,6.396268496898922e-06,1.4606503750207323e-06,0.0012835449276587681,6.18379276592061e-09,2.140085935571944e-11,9.810044333274586e-07,8.020401645226833e-05,2.4324253533604754e-06,8.9122717266219e-05,6.413896333218116e-08,2.742841744415583e-07,4.8693463907575944e-05,4.074071417392184e-05,0.00011895729208920548,3.5474262361502545e-05,0.0004953338603074672
