Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414)
1.152657037240524e-19,0.8168058815781655,7.934772425070132e-23,6.3126668009861774e-24,5.032565817576473e-32,3.745919916351786e-31,0.0,0.0,3.2924164979113305e-18,2.8819122568168108e-33,5.5283985643262065e-43,6.428726699304216e-43,6.823912544619349e-43,1.5617991622722198e-54,2.576591854390954e-36,2.8923555371384374e-30,1.501225080272227e-17,1.53558945533867e-32,1.990285835005982e-65,1.347836505994915e-63,1.0520170701358543e-43,3.7443426968819574e-31,4.348730743175368e-19,1.0089627661320763e-46,3.155068576339117e-33,1.1714799178414484e-46,1.519222399040423e-32,6.555235714683676e-15,1.7784348452268285e-32,2.1890964304485883e-19,1.1428459325926406e-46,5.60999056210821e-51,3.324064437677352e-45,2.0830261849855577e-34,3.76,0.0,0.8949649230573125,0.9999999999995757,1.7725973017004187e-43,1.0311211365843022e-16,6.555235714683678e-15,1.4140985846960031e-18,9.219533610843399e-29,1.878397260759215e-18,3.4142592811735916e-49,2.089927990145828e-47,1.993362613990045e-51,9.581345163130485e-55,5.40106145268201e-60,1.5012250802724052e-17,3.313270761854121e-32,2.4395760855379057e-35,3.140714757699204e-48,6.965754505295885e-47,1.5493701622899822e-41,6.743606553005498e-33,4.348730743206665e-19,5.70168864404192e-35,1.0233721169242923e-61,6.39477264103269e-62,2.6840020075285914e-74,9.578404779758386e-79,3.277787519947298e-47,5.076079476829651e-66,1.3874359390015685e-46,2.5729142210171157e-57,1.436543651104077e-49,3.277491078950781e-45,5.735811235480621e-47,2.043229380523836e-61,1.213615961072869e-49,4.595040405628826e-84,2.1376082238853626e-78,1.9125162993072626e-33,2.1890964304311043e-19,4.151129501687641e-49,9.496728904048542e-33,4.2436655378071766e-13,7.935220809068351e-64,5.31880530319549e-33,1.0862450124522928e-64,1.7556751088393752e-97,1.031121136584282e-16,6.624187293875757e-47,1.0522794151734304e-64,1.3800956513341615e-33,1.0333758416783105e-63
2.3063155141311267e-19,0.8168058815781662,1.5876457197863172e-22,1.2630818115418327e-23,2.0143378518955626e-31,1.4993441820527956e-30,0.0,0.0,6.587693479311895e-18,1.1535159507359649e-32,4.426080354414854e-42,5.146890315510362e-42,5.4632792667151435e-42,1.2503889705689024e-53,1.0313082209689818e-35,1.1576959844482686e-29,3.0037544395016947e-17,6.146359683091208e-32,3.18705051200039e-64,2.159020964766083e-62,8.422533275243374e-43,1.4987128826196882e-30,8.701239705878524e-19,8.077837054558825e-46,1.2628496651262314e-32,9.378962442080079e-46,6.08084880402889e-32,1.3116166681943033e-14,7.118374115857066e-32,4.380094769165878e-19,9.14971645318116e-46,4.491403564083599e-50,2.661525963566017e-44,8.337533262847901e-34,3.76,0.0,0.8949649230573058,0.9999999999991509,1.419155656513748e-42,2.063138121245598e-16,1.3116166681943041e-14,2.8294257519148604e-18,3.6902161240513325e-28,3.7584264912470915e-18,2.7334886501728235e-48,1.6736050872873953e-46,1.5959021447292173e-50,7.671294028994396e-54,8.651001196933491e-59,3.003754439502406e-17,1.3261717680213397e-31,9.764662061333604e-35,2.514481495496025e-47,5.576839080921423e-46,1.2404382130552091e-40,2.6992000556587854e-32,8.701239706003802e-19,2.2821613601796263e-34,1.638828162561981e-60,1.0242575747456722e-60,8.598360453144486e-73,3.0684758834346766e-77,2.624888416036421e-46,8.128377177922106e-65,1.110801326374946e-45,4.120050919916664e-56,1.1504000091764623e-48,2.62398571743408e-44,4.592378715434871e-46,3.27271794107792e-60,9.718770547110786e-49,1.472037470714759e-82,6.8479553905271184e-77,7.655049358342343e-33,4.380094769095898e-19,3.3242703167297605e-48,3.8011664799076243e-32,8.491018011877915e-13,1.2711128745016473e-62,2.1289082419329486e-32,1.7400146173159604e-63,1.1254582357600155e-95,2.0631381212455166e-16,5.3047222154827355e-46,1.6854758209174342e-63,5.5239792384036906e-33,1.655197252677523e-62
4.613632467912333e-19,0.8168058815781682,3.175988238829203e-22,2.526712076560029e-23,8.05997520703725e-31,5.9993297193158144e-30,0.0,0.0,1.3178247442108323e-17,4.615566327047908e-32,3.542209459630721e-41,4.1190765214802564e-41,4.372283815481544e-41,1.0006911951873243e-52,4.1265762250131565e-35,4.632291906533181e-29,6.008813157959352e-17,2.459344473757394e-31,5.10135645203111e-63,3.456420881997756e-61,6.740586399989516e-42,5.996803694396844e-30,1.740625763111095e-18,6.464724663136959e-45,5.053043598287128e-32,7.506020411703681e-45,2.433131588873588e-31,2.6238028616461554e-14,2.8482768574966503e-31,8.76209144656611e-19,7.322553948016991e-45,3.594487880447915e-49,2.1301309497692743e-43,3.3360993191383986e-33,3.76,0.0,0.8949649230572925,0.9999999999983015,1.1357558357588843e-41,4.12717209056828e-16,2.623802861646159e-14,5.660080086089493e-18,1.4765671224607089e-27,7.518484951954085e-18,2.1876237667686872e-47,1.3395494705749592e-45,1.2772067489959481e-49,6.139994173049044e-53,1.3849048506573853e-57,6.008813157962201e-17,5.306414490803769e-31,3.907136731002232e-34,2.0123493991477888e-46,4.4631661795606436e-45,9.92727564675811e-40,1.0800316092475619e-31,1.740625763161221e-18,9.1316180905e-34,2.623271895392346e-59,1.6396877811077841e-59,2.7530049344256743e-71,9.824544308511898e-76,2.1009746125400993e-45,1.3010726168103248e-63,8.889822378207739e-45,6.594793365148325e-55,9.207862705699116e-48,2.099986055790964e-43,3.675395524661097e-45,5.239191071404514e-59,7.778955505229236e-48,4.713120801005686e-81,2.1925639290968631e-75,3.063016859526043e-32,8.762091446286092e-19,2.66076359914162e-47,1.520961716272966e-31,1.6985722955069076e-12,2.0349634102150815e-61,8.518405999045494e-32,2.785642525712845e-62,7.208790866804666e-94,4.1271720905679554e-16,4.245927774764538e-45,2.6982251530466777e-62,2.210311226978202e-32,2.6497531486941577e-61
9.228266375474745e-19,0.816805881578172,6.352695534852079e-22,5.053972615123487e-23,3.224514919200372e-30,2.4001225445113392e-29,0.0,0.0,2.6359355367682377e-17,1.8465270784475477e-31,2.8343057530447054e-40,3.2958870873851837e-40,3.498491355150039e-40,8.00704996126481e-52,1.650899196488631e-34,1.8532183992579784e-28,1.2018930594869563e-16,9.838979324756237e-31,8.163831425723077e-62,5.53186380051369e-60,5.393493250722876e-41,2.3991119661534915e-29,3.48162934808802e-18,5.172761948059347e-44,2.021546473688478e-31,6.005956756116102e-44,9.734110715841586e-31,5.248175248549782e-14,1.1394962116390901e-30,1.7526084801229184e-18,5.859155710145795e-44,2.8761364326589754e-48,1.7044689137942485e-42,1.3346569613968864e-32,3.76,0.0,0.8949649230572657,0.9999999999966025,9.087772299041941e-41,8.255240029214007e-16,5.248175248549797e-14,1.132138875338644e-17,5.907229972056285e-27,1.5038601872293035e-17,1.7504322234304468e-46,1.0719058013058355e-44,1.0219594611128971e-48,4.913932388083319e-52,2.2164436600153742e-56,1.2018930594880962e-16,2.1229113292789264e-30,1.5631091101337488e-33,1.610185266338328e-45,3.5712110539628426e-44,7.943328813437455e-39,4.320829710500818e-31,3.48162934828856e-18,3.653241849020044e-33,4.1981528037846396e-58,2.62420117896227e-58,8.812063887990852e-70,3.1447218810673725e-74,1.6812053458532674e-44,2.0821421089244513e-62,7.113222901998811e-44,1.0553839441879959e-53,7.368155675445331e-47,1.6803079043633533e-42,2.9409135728033557e-44,8.384980254744645e-58,6.224740416014093e-47,1.5086149515995667e-79,7.018154299756299e-74,1.2254061953581906e-31,1.752608480010892e-18,2.1291499515838993e-46,6.0848372514612e-31,3.3975132821650146e-12,3.2568880156124013e-60,3.4079170848355826e-31,4.458323774103227e-61,4.61551279753267e-92,8.255240029212709e-16,3.397602430818531e-44,4.31833165027914e-61,8.842684176151041e-32,4.2407554022588474e-60
1.845753419059957e-18,0.8168058815781798,1.270619915864623e-21,1.0108493726358667e-22,1.289910943824264e-29,9.601271570627794e-29,0.0,0.0,5.2721571218755257e-17,7.386709451846677e-31,2.2676598994206894e-39,2.6369600908935847e-39,2.7990588335809588e-39,6.40624819384784e-51,6.604134237054938e-34,7.413476912748035e-28,2.403916546866957e-16,3.9359120391252985e-30,1.3063459911694122e-60,8.852254602161442e-59,4.315204296615054e-40,9.597228896956271e-29,6.963636517763638e-18,4.1386024872542235e-43,8.08684400997502e-31,4.805221624108057e-43,3.893961181096062e-30,1.0496920022356724e-13,4.558355810193107e-30,3.505407151000575e-18,4.6877696360716264e-43,2.301127620684492e-47,1.363720808631979e-41,5.339062344011229e-32,3.76,0.0,0.8949649230572122,0.9999999999932045,7.270908161472103e-40,1.6511375906506916e-15,1.0496920022356777e-13,2.2644006083771032e-17,2.363084298627081e-26,3.0078835708670785e-17,1.400479077113517e-45,8.576311439087335e-44,8.176452134179841e-48,3.9331260028420855e-51,3.546786643515935e-55,2.4039165468715166e-16,8.492336432226953e-30,6.252945313846671e-33,1.28827052588972e-44,2.857240115462678e-43,6.355266428538468e-38,1.7284725484164817e-30,6.963636518565859e-18,1.4614156691769352e-32,6.717779006412968e-57,4.199282549859183e-57,2.8202521994599656e-68,1.0064498555766792e-72,1.3451345597932745e-43,3.331768156432581e-61,5.691124378678988e-43,1.6887879366877644e-52,5.89527083971297e-46,1.3443739591283095e-41,2.352969745661945e-43,1.3417788299042097e-56,4.9804228144636866e-46,4.828234178597587e-78,2.246121379009511e-72,4.902023712144712e-31,3.505407150552432e-18,1.7035356202345474e-45,2.434132989311081e-30,6.795395247560724e-12,5.211778197758145e-59,1.3632777788365543e-30,7.134354788779121e-60,2.95454628734572e-90,1.651137590650172e-15,2.718426071072081e-43,6.910267898314256e-60,3.537361544609716e-31,6.786129069673745e-59
3.691606982084922e-18,0.8168058815781952,2.5413562533227858e-21,2.0217536085262091e-22,5.1598537461929e-29,3.840664931027504e-28,0.0,0.0,1.0544600292060012e-16,2.954804012623655e-30,1.8142140426904388e-38,2.1096683203151804e-38,2.239353372273584e-38,5.1252418579381805e-50,2.64176118875763e-33,2.965511432109131e-27,4.807963521618792e-16,1.5744288801496165e-29,2.0902601494806725e-59,1.4164625472179808e-57,3.4523273244263786e-39,3.8390477707595775e-28,1.392765085600194e-17,3.311039169421398e-42,3.234869231406948e-30,3.844359796365907e-42,1.5576478537454394e-29,2.0994409569969358e-13,1.8234165193971584e-29,7.011004492536058e-18,3.750393745097489e-42,1.840989490876321e-46,1.0910349203811829e-40,2.135711840382451e-31,3.76,0.0,0.8949649230571053,0.9999999999864088,5.8170026781145204e-39,3.3023647661098545e-15,2.099440956996958e-13,4.528924072770305e-17,9.452721825147893e-26,6.01593033642257e-17,1.1204365840556196e-44,6.861475188832065e-43,6.54147248553728e-47,3.149221219441921e-50,5.675240085856332e-54,4.80796352163703e-16,3.397072800818813e-29,2.501279905111092e-32,1.0306653499650028e-43,2.2859006057841097e-42,5.084454498710157e-37,6.914171528090625e-30,1.3927650859210954e-17,5.845900532598756e-32,1.0749034731159921e-55,6.719300643212692e-56,9.02543388978182e-67,3.2208617208950786e-71,1.0761757652263814e-42,5.331101698914388e-60,4.553117935312017e-42,2.7021996069360754e-51,4.716515215963541e-45,1.0755502212616945e-40,1.882471356350434e-42,2.1469917294812476e-55,3.984590459545076e-45,1.545141660563081e-76,7.188087647665981e-71,1.9608892732070782e-30,7.011004490743413e-18,1.3629147710107155e-44,9.736928127572527e-30,1.3591159146670127e-11,8.339451068493803e-58,5.4533330127167385e-30,1.1415797111094485e-58,1.8911256452424096e-88,3.3023647661077763e-15,2.1748785158315406e-42,1.1057178497153802e-58,1.4150021947248509e-30,1.085854291591518e-57
7.383314108134852e-18,0.8168058815782261,5.082971379036245e-21,4.043562134880129e-22,2.063983502309563e-28,1.5362972484791957e-27,0.0,0.0,2.108948663230863e-16,1.1819456518488e-29,1.4514056839501308e-37,1.6877748745337154e-37,1.7915252210328126e-37,4.100290809983026e-49,1.0567259745835032e-32,1.1862287063315216e-26,9.6160574710898e-16,6.297843654869914e-29,3.344502089641223e-58,2.266421530372963e-56,2.761927416092046e-38,1.5356503512127701e-27,2.7855679528026806e-17,2.648894208584144e-41,1.2939740182637066e-29,3.075560837308188e-41,6.230718180639962e-29,4.198938866518966e-13,7.29381447047685e-29,1.4022199174727694e-17,3.0003862117549645e-41,1.472826551107148e-45,8.72851244960093e-40,8.543021170172225e-31,3.76,0.0,0.8949649230568915,0.9999999999728171,4.6537126134848756e-38,6.604819117030507e-15,4.1989388665190537e-13,9.05797099482184e-17,3.781165655424958e-25,1.20320238606533e-16,8.963705970251348e-44,5.489350571718541e-42,5.23330259662029e-46,2.5235505395778363e-49,9.080689309358478e-53,9.616057471162752e-16,1.3588567663926227e-28,1.000532319350325e-31,8.245518546158603e-43,1.8287638890741654e-41,4.067660130894727e-36,2.7657248759031074e-29,2.785567954086313e-17,2.338407775691641e-31,1.719892837478915e-54,1.0751239894714644e-54,2.8882391414081878e-65,1.030711301497077e-69,8.609678599529394e-42,8.529980862599204e-59,3.642581720025295e-41,4.323630497131449e-50,3.7733316040579445e-44,8.604605943016487e-40,1.5060153093637686e-41,3.435303252464812e-54,3.1877732537747145e-44,4.94462473000756e-75,2.3002679223769954e-69,7.843716667294801e-30,1.4022199167556976e-17,1.0903663373437712e-43,3.8948504695199654e-29,2.718268681816088e-11,1.3343606504665548e-56,2.1813775850830173e-29,1.826593890320795e-57,1.2104128482193164e-86,6.604819117022193e-15,1.7399578779425686e-41,1.769208550519273e-57,5.660123934719953e-30,1.737425784567005e-56
1.4766728360234712e-17,0.8168058815782879,1.0166771433650106e-20,8.087179405880967e-22,8.256018088896075e-28,6.1452516662615e-27,0.0,0.0,4.217925931232444e-16,4.7278307013759944e-29,1.161138326649249e-36,1.3502361762282403e-36,1.4332371862027596e-36,3.280271577782588e-48,4.2269468961623436e-32,4.744963089981444e-26,1.9232245369901155e-15,2.519163091423512e-28,5.351273935054459e-57,3.626339622779788e-55,2.209568155758707e-37,6.1426638908837884e-27,5.571173685426959e-17,2.1191405156552934e-40,5.175948722916354e-29,2.4604778694174754e-40,2.4923126262432803e-28,8.397934685561033e-13,2.917555466717876e-28,2.8044588535593666e-17,2.4003374549017583e-40,1.1782752240205795e-44,6.982903173271331e-39,3.417243230100647e-30,3.76,0.0,0.8949649230564637,0.9999999999456338,3.7230142933253e-37,1.3209727818881113e-14,8.397934685561385e-13,1.8116064811985443e-16,1.5124816456748079e-24,2.4064210881593784e-16,7.171050100693693e-43,4.391548627412467e-41,4.186692390989523e-45,2.0254464903892243e-48,1.4529347024192762e-51,1.923224537019297e-15,5.43548235809148e-28,4.00217000060763e-31,6.596493175266606e-42,1.463028469945366e-40,3.2541666971966764e-35,1.10630120081895e-28,5.571173690561544e-17,9.353726153933714e-31,2.7518670475274344e-53,1.7202270935612086e-53,9.242525708303945e-64,3.2983330482274683e-68,6.887851872111132e-41,1.364814395789452e-57,2.9141003195693888e-40,6.917897684709078e-49,3.018713072434743e-43,6.883766347285724e-39,1.2048275362904915e-40,5.496578393325775e-53,2.550258957883205e-43,1.5823077581446657e-73,7.360985118859226e-68,3.1375185780370704e-29,2.804458850691051e-17,8.723068935842764e-43,1.55795601805896e-28,5.436574165423016e-11,2.1350158294863302e-55,8.725599098971957e-29,2.922603288131882e-56,7.747236327204424e-85,1.320972781884786e-14,1.3919883288127565e-40,2.8307816746269425e-56,2.2640726052639656e-29,2.7799284019803304e-55
2.9533556864434425e-17,0.8168058815784114,2.0336650755612877e-20,1.6174414821055142e-21,3.3024241085611246e-27,2.458113296750705e-26,0.0,0.0,8.435880467043041e-16,1.8911418993525905e-28,9.289161721695241e-36,1.0801957541853799e-35,1.1465965525403551e-35,2.624232833965931e-47,1.6907873574966333e-31,1.8979948867665985e-25,3.8464621167001225e-15,1.00767036440185e-27,8.562100882424834e-56,5.802195565117432e-54,1.7676650136943358e-36,2.4570780533425876e-26,1.114238514355274e-16,1.6953224708799884e-39,2.0703900175785235e-28,1.9683939739921054e-39,9.96930121821327e-28,1.6795926323637193e-12,1.1670281221672513e-27,5.608936724325641e-17,1.920281356351229e-39,9.426257718449012e-44,5.586359788551601e-38,1.366904244472637e-29,3.76,0.0,0.8949649230556083,0.9999999998912673,2.978429137473447e-36,2.6419545222619544e-14,1.6795926323638613e-12,3.6232252338554767e-16,6.049957336203543e-24,4.812858481339085e-16,5.736874217347001e-42,3.513266171341723e-40,3.3493747900075055e-44,1.630898228017077e-47,2.324715050298166e-50,3.846462116816851e-15,2.174204001708912e-27,1.6008761515062977e-30,5.277225937708689e-41,1.1704297141578043e-39,2.60334876156421e-34,4.425227283684697e-28,1.1142385164091175e-16,3.741509411904358e-30,4.403020266520749e-52,2.752386320305269e-52,2.957633885762753e-62,1.0554756775437001e-66,5.510325094596031e-40,2.1837170186419477e-56,2.33129422416015e-39,1.1068707366182073e-47,2.41498959928037e-42,5.507045591375895e-38,9.638681427935569e-40,8.794599979849661e-52,2.0402233080426046e-42,5.063432049287407e-72,2.3555356583290306e-66,1.2550138102204763e-28,5.608936712852319e-17,6.978510688485381e-42,6.231855624172584e-28,1.0873184929871991e-10,3.416056372375067e-54,3.49025738968151e-28,4.6762076499253265e-55,4.9588031855776635e-83,2.6419545222486533e-14,1.113599473719575e-39,4.529289075300106e-55,9.056336484067809e-29,4.4479231973790236e-54
5.906721387283385e-17,0.8168058815786582,4.068552625037691e-20,3.2348889144097445e-21,1.320973063629564e-26,9.832479213322826e-26,0.0,0.0,1.6871789537893968e-15,7.564586834763363e-28,7.431351405113e-35,8.641598126691326e-35,9.172799631240235e-35,2.0993924954373752e-46,6.763166623510241e-31,7.591998831057283e-25,7.692937275911089e-15,4.0306917286113125e-27,1.3699431041475517e-54,9.28355472745076e-53,1.4141362063857304e-35,9.828337205219405e-26,2.22848080313132e-16,1.356261998097174e-38,8.281581114327412e-28,1.5747198482753773e-38,3.987730633987813e-27,3.359190959975765e-12,4.668124357641675e-27,1.1217892460230505e-16,1.5362296391155492e-38,7.541028534742075e-43,4.4691026736416434e-37,5.467630882746922e-29,3.76,0.0,0.8949649230538974,0.9999999997825343,2.382750425816054e-35,5.2839180030245257e-14,3.359190959976334e-12,7.246462696066196e-16,2.419989074282149e-23,9.62573322366494e-16,4.5895130394670153e-41,2.8106238467836537e-39,2.6795093854881847e-43,1.3215727746646187e-46,3.71955968314016e-49,7.692937276378002e-15,8.696838123180757e-27,6.403520961273848e-30,4.22179340832766e-40,9.363465381052931e-39,2.082685117532955e-33,1.7700953930803267e-27,2.2284808113467156e-16,1.4966075068465884e-29,7.044865808300791e-51,4.4038364957028546e-51,9.464469385668023e-61,3.3775367359009874e-65,4.4082775138333294e-39,3.493958480835902e-55,1.865040952334495e-38,1.7709988510316237e-46,1.9319993768047897e-41,4.405649280451522e-37,7.71096956866228e-39,1.4071419603196936e-50,1.6321851026211455e-41,1.6203075213067518e-70,7.537746623487942e-65,5.0200679729488875e-28,1.1217892414337104e-16,5.582831158081627e-41,2.4927484731054815e-27,2.1746405647710483e-10,5.465715074067909e-53,1.3961065045276454e-27,7.481965948093905e-54,3.1748802718413634e-81,5.2839180029713205e-14,8.908831032867214e-39,7.246893238993208e-54,3.622543806293991e-28,7.116707436225494e-53
1.1813452788963273e-16,0.8168058815791523,8.141974464244514e-20,6.4697851760989475e-21,5.283899459712742e-26,3.9329975032164016e-25,0.0,0.0,3.3743607676514736e-15,3.0258385811448683e-27,5.945089910060166e-34,6.913299083151067e-34,7.338250583799644e-34,1.6795164869365446e-45,2.7052700844503004e-30,3.0368033751452914e-24,1.538588759349681e-14,1.6122787579005538e-26,2.191920796325154e-53,1.485372131383602e-51,1.1313106429335843e-34,3.931339878715363e-25,4.456965369286967e-16,1.0850112038976156e-37,3.3126366442523e-27,1.2597777425486524e-37,1.5950942861634083e-26,6.718387615187104e-12,1.8672521152426843e-26,2.243580390952951e-16,1.2289855281851838e-37,6.032831754832821e-42,3.575287984481794e-36,2.187055134041679e-28,3.76,0.0,0.8949649230504757,0.9999999995650681,1.906203242493942e-34,1.0567844964609212e-13,6.71838761518938e-12,1.4492937448075032e-15,9.679968489433138e-23,1.9251482532182394e-15,3.6716159151416457e-40,2.2485034443661268e-38,2.143613253899263e-42,1.084220337802287e-45,5.951307928414824e-48,1.5385887595364464e-14,3.4787396720272406e-26,2.5614116977116326e-29,3.3774399485279385e-39,7.490783235803835e-38,1.666150452124272e-32,7.08039039966142e-27,4.456965402148592e-16,5.986437127646176e-29,1.1271834364852144e-49,7.046153120998376e-50,3.028636695432034e-59,1.0808140890967486e-63,3.526628985265972e-38,5.590342766770843e-54,1.492034968011086e-37,2.8336026572723674e-45,1.5456026457111485e-40,3.5245242303315154e-36,6.168785379367453e-38,2.2514319056769043e-49,1.3057506637254912e-40,5.18500983569139e-69,2.412084027350155e-63,2.008029714817611e-27,2.2435803725955665e-16,4.466274595454835e-40,9.971005643588963e-27,4.34928438391501e-10,8.745164161170362e-52,5.5844331044573196e-27,1.197117184143104e-52,2.0331373278458002e-79,1.0567844964396391e-13,7.127078924042816e-38,1.1595053762562177e-52,1.4490193650882016e-27,1.138675652848221e-51
2.362691559232305e-16,0.8168058815801404,1.6303405103023166e-19,1.2939583287825691e-20,2.113561516746161e-25,1.5732006549587169e-24,0.0,0.0,6.7487243941431974e-15,1.2103362017179953e-26,4.756075402202715e-33,5.530659890436739e-33,5.87060480964207e-33,1.343614184627341e-44,1.0821087178598511e-29,1.2147221073389464e-23,3.077178822532342e-14,6.449119262540274e-26,3.5071027676854666e-52,2.376598202978259e-50,9.050491849175783e-34,1.572536949414006e-24,8.91393445601249e-16,8.680096002624485e-37,1.325055489176845e-26,1.007822933678974e-36,6.380381235596659e-26,1.3436780925558783e-11,7.469013192456129e-26,4.48716267180846e-16,9.831891417472545e-37,4.826268947534632e-41,2.860232579315379e-35,8.74822609780395e-28,3.76,0.0,0.8949649230436322,0.9999999991301363,1.5249638435348752e-33,2.1135698888016759e-13,1.3436780925567879e-11,2.8985886262442382e-15,3.8719897643870456e-22,3.850298044468036e-15,2.937294953259395e-39,1.7988045071451706e-37,1.7148959798997146e-41,9.105138110705057e-45,9.522102478382516e-47,3.077178823279405e-14,1.3914967529471744e-25,1.0245653754444259e-28,2.701954301319394e-38,5.992630743154188e-37,1.3329211685892738e-31,2.8321578198273645e-26,8.913934587459074e-16,2.3945759639766973e-28,1.803504581231481e-48,1.1273856843971929e-48,9.691647422323674e-58,3.4586088365584726e-62,2.821305976172609e-37,8.94455641572317e-53,1.1936288199665142e-36,4.53376771264514e-44,1.2364834787718686e-39,2.819620799489234e-35,4.935032119504671e-37,3.602294859042903e-48,1.0446015622709273e-39,1.6592142735066078e-67,7.718676448853366e-62,8.032123744323971e-27,4.487162598378878e-16,3.573024545651591e-39,3.988404051094604e-26,8.698570724508374e-10,1.3992279137431995e-50,2.2337746502760696e-26,1.915389394746123e-51,1.3027519543488475e-77,2.1135698887165478e-13,5.701668779103912e-37,1.855210570124522e-51,5.7960811457775294e-27,1.8218831347233986e-50
4.725384119904259e-16,0.8168058815821163,3.268461421683216e-19,2.5879201864875354e-20,8.4542518672787e-25,6.292809847932578e-24,0.0,0.0,1.349745164219693e-14,4.841346343886222e-26,3.8048616470465653e-32,4.424555987816456e-32,4.6964855704765085e-32,1.0748917438814752e-43,4.3284362161601153e-29,4.858889853805277e-23,6.154358947559727e-14,2.5796486296229267e-25,5.611452118574452e-51,3.80255965579326e-49,7.240396152667008e-33,6.290149782326578e-24,1.7827872447120453e-15,6.944079270291981e-36,5.300223553829216e-26,8.062586333082637e-36,2.552153333070841e-25,2.687356754609814e-11,2.9876062129683667e-25,8.97432719750231e-16,7.865515889838101e-36,3.8610165320551724e-40,2.2881867057455324e-34,3.499291551247991e-27,3.76,0.0,0.8949649230299451,0.9999999982602727,1.2199717167277074e-32,4.2271406735784544e-13,2.687356754613452e-11,5.797178113257608e-15,1.5487963235989289e-21,7.700597345152872e-15,2.3498368954136203e-38,1.4390443141772673e-36,1.3719238603497868e-40,7.974303358284427e-44,1.5235371301881448e-45,6.154358950547984e-14,5.565988776740136e-25,4.098263164249541e-28,2.1615647840530634e-37,4.794105907725096e-36,1.0663370394674096e-30,1.1328633755186344e-25,1.7827872972906947e-15,9.578303624668766e-28,2.885639099037676e-47,1.8038180648459513e-47,3.101328524698865e-56,1.1067554392402835e-60,2.2570458933664647e-36,1.4311298675463273e-51,9.54903335155624e-36,7.254030675467956e-43,9.891874950906552e-39,2.2556963942165057e-34,3.9480271039803407e-36,5.763674805232763e-47,8.356816601541425e-39,5.309548297963385e-66,2.469977282141297e-60,3.2128503417602485e-26,8.9743269037839e-16,2.8584231869385867e-38,1.595361533909417e-25,1.7397138214919967e-09,2.238766122859958e-49,8.935101347875393e-26,3.0646238929525503e-50,8.357356405524765e-76,4.22714067323794e-13,4.5613372804555254e-36,2.9683384921271024e-50,2.318433195621332e-26,2.915015070802826e-49
7.088076680576213e-16,0.8168058815840924,4.912417116168446e-19,3.881884279572402e-20,1.796529146827083e-24,1.3372229855264593e-23,0.0,0.0,2.0246178885320945e-14,1.0287861939818707e-25,1.0879527166408313e-31,1.2651509402268601e-31,1.3429014699505942e-31,3.073518873085278e-43,9.197927775979877e-29,1.0325141727887522e-22,9.23153907124918e-14,5.481754003627475e-25,2.0654042131505644e-50,1.4479226601262563e-48,2.0703009701543078e-32,1.3366569515279317e-23,2.6741810255885334e-15,1.9855728377751753e-35,1.1262975975193617e-25,2.3053959805298145e-35,5.423326380786362e-25,4.03103541664335e-11,6.348663775941309e-25,1.3461491687178994e-15,2.2490461373823026e-35,1.1040095119610981e-39,6.636741060991906e-34,7.435995240684018e-27,3.76,0.0,0.8949649230162581,0.9999999973904098,3.488357270740031e-32,6.340711458450501e-13,4.031035416651081e-11,8.695767324410905e-15,3.2911923859361966e-21,1.1550896364022971e-14,6.720998434075014e-38,4.260181462640379e-36,3.9228576011085586e-40,2.411720080437341e-43,5.758303033664421e-45,9.231539077599228e-14,1.1827727249031644e-24,8.708810645260393e-28,6.1807257817028005e-37,1.3708147120813323e-35,3.0490572845649852e-30,2.407334732578565e-25,2.674181137318173e-15,2.0353892292127882e-27,1.06872329188269e-46,6.812655684397948e-47,1.4456689776698819e-55,5.156122034205436e-60,6.700604977817969e-36,5.2699287286011625e-51,2.733749254308158e-35,2.6723526230107683e-42,2.9366511092565634e-38,6.449880714065521e-34,1.1378717881621014e-35,2.1805155315266593e-46,2.4809302725213384e-38,2.473609958310591e-65,1.1513676659861661e-59,6.827307353631438e-26,1.3461491063027322e-15,8.485948162622773e-38,3.3901427045596533e-25,2.609570051455952e-09,8.535297318424008e-49,1.8987092000513038e-25,1.168387861069999e-49,4.76871674346047e-75,6.34071145772691e-13,1.3541445290274595e-35,1.1229827751977035e-49,4.926671001838135e-26,1.1028096334546975e-48
