Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47)
5.324832433990679e-06,0.6765246348029719,5.0262041271554866e-05,6.657545728059174e-07,3.5001824241602334e-06,0.0008882458921528376,0.0,0.0,5.296419586578734e-05,2.2201838471470587e-07,2.6681361797982277e-06,2.0772263138557858e-08,2.0155121941332379e-07,3.1196401241970176e-16,3.0874621419041094e-12,4.838600239242734e-09,3.641891721024706e-06,1.3391925161876942e-06,4.887437570783406e-12,2.3861895522684423e-13,6.723577275449425e-07,1.3185001163234574e-08,9.473016149043343e-11,2.2988089313109355e-10,1.0809419137243383e-10,1.738592776252794e-07,2.3473891458755102e-07,0.022649254484273233,1.2852142097758736e-07,3.897097903368003e-07,4.171541617262791e-12,6.923739401050999e-13,1.0308205474087064e-07,1.2215391145855462e-07,3.76,0.0,0.901698105045027,0.9998933351653662,9.651801521959795e-05,6.646168645328682e-06,0.02265341864877465,9.541193257179181e-06,0.0010305098541773378,4.504253434359692e-06,2.6968259241488626e-09,3.2813759522274647e-09,2.3250930224290624e-08,3.8117974814542316e-12,1.0453049376965905e-08,8.280176594031858e-06,1.589713346554953e-06
5.390696058051877e-06,0.6765625956606103,5.218975726158766e-05,6.916680508465756e-07,3.6358970408370118e-06,0.0009278328643486204,0.0,0.0,5.5072936390455115e-05,2.3283416664023298e-07,2.790627749444473e-06,2.2025301719374313e-08,2.0982930697137383e-07,3.538418822877848e-16,3.372252500369786e-12,5.092113540692115e-09,3.666834880806318e-06,1.4159011690791874e-06,5.3863733971262976e-12,2.611959149538904e-13,7.084338513918716e-07,1.335117303419916e-08,9.965960686807536e-11,2.4092180195994437e-10,1.1145157471108029e-10,1.8463894441972214e-07,2.468319063648142e-07,0.02292551644243016,1.3595244114544888e-07,4.093679071352682e-07,4.399945442144028e-12,7.553882654125775e-13,1.0848745333549561e-07,1.2946814066864414e-07,3.76,0.0,0.9013753311212892,0.9998888306016043,0.00010085345524213684,6.768743944255503e-06,0.022929897581968287,9.903525730083114e-06,0.001076147341485898,4.675481131414557e-06,2.925814387955072e-09,3.560773196522816e-09,2.532534231099953e-08,4.16082772472932e-12,1.1391272913414253e-08,8.364163351564664e-06,1.6261482844268432e-06
5.456559682113075e-06,0.6766007409069543,5.418487334156641e-05,7.185056941333022e-07,3.77646812431406e-06,0.0009689200663518772,0.0,0.0,5.72576871970806e-05,2.441299736331454e-07,2.9183806505172443e-06,2.3343876549954667e-08,2.1845499323145764e-07,4.011416270644788e-16,3.681932855896297e-12,5.357481282673184e-09,3.692444136813217e-06,1.4964764650999116e-06,5.9329782049895084e-12,2.8579663209530203e-13,7.462499777755174e-07,1.3517619901707326e-08,1.0481905476774203e-10,2.524507593761051e-10,1.1495999513804249e-10,1.9599844719633476e-07,2.5947546794941955e-07,0.023201670536147283,1.437545637110706e-07,4.299029872397888e-07,4.643193158415013e-12,8.238626495637038e-13,1.1414131124101926e-07,1.371590082836522e-07,3.76,0.0,0.9010509106710198,0.9998841576548105,0.0001053554929169701,6.8921240628903535e-06,0.023206278886480917,1.0278443620879893e-05,0.0011235100860559923,4.852690957214458e-06,3.1730021967571414e-09,3.862402773273754e-09,2.7570878845657137e-08,4.539407578601689e-12,1.2407240118676106e-08,8.447845202709969e-06,1.662929203625764e-06
5.522423306174273e-06,0.6766390772571464,5.624971505416322e-05,7.463002542484426e-07,3.922070724628991e-06,0.0010115592321567654,0.0,0.0,5.952104339413943e-05,2.559267392104565e-07,3.051623473323763e-06,2.4731056318140774e-08,2.2744311173989925e-07,4.545452069431823e-16,4.018594745786967e-12,5.635225553664359e-09,3.7187729195393046e-06,1.5810929196227196e-06,6.531563834507035e-12,3.1259487311029915e-13,7.858836440035447e-07,1.3684368087564934e-08,1.1021871021045967e-10,2.6449046049278666e-10,1.1862784672991662e-10,2.0796583195151348e-07,2.7269281612941534e-07,0.02347771585908131,1.5194418681229127e-07,4.5135103324163893e-07,4.902379533647744e-12,8.982524546593682e-13,1.2005412951910024e-07,1.452436414161384e-07,3.76,0.0,0.9007247839011869,0.9998793104031403,0.0001100300343750777,7.016331604936099e-06,0.023482562108647166,1.066638052982527e-05,0.0011726576600587534,5.036091472521319e-06,3.4397682990032857e-09,4.18794835795332e-09,3.000081792522351e-08,4.949884860881408e-12,1.350699995340459e-08,8.5312335655922e-06,1.7000546593258934e-06
5.588286930235471e-06,0.6766776116549045,5.838668821136419e-05,7.750856610613679e-07,4.0728864174867515e-06,0.0010558038512269849,0.0,0.0,6.186568547244524e-05,2.6824636516472306e-07,3.1905949255598724e-06,2.6190045683632486e-08,2.3680911166285444e-07,5.148184919865583e-16,4.384500977508858e-12,5.925891256786696e-09,3.745876639540826e-06,1.6699323299265212e-06,7.186816369689656e-12,3.417788376832063e-13,8.274156660600627e-07,1.3851446048997532e-08,1.1586923435073232e-10,2.770648680723672e-10,1.2246406030278194e-10,2.2057044519513524e-07,2.865081132073236e-07,0.023753651469199197,1.6053837620230725e-07,4.7374944832541436e-07,5.1786850571768714e-12,9.79049973731514e-13,1.262368362169565e-07,1.53739889042043e-07,3.76,0.0,0.9003968889826973,0.9998742827180114,0.00011488319655770694,7.141390971942314e-06,0.023758746778425186,1.1067785116171851e-05,0.0012236516631460126,5.225898655861737e-06,3.727593019446657e-09,4.539217129711087e-09,3.262942575424789e-08,5.394785626954175e-12,1.4697052063036036e-08,8.614340591126909e-06,1.7375232902206242e-06
5.654150554296669e-06,0.6767163512802645,6.059828161902193e-05,8.048970657316542e-07,4.229103558638213e-06,0.0011017092276261915,0.0,0.0,6.429438194497319e-05,2.8111177109566403e-07,3.33554428093247e-06,2.772419129614923e-08,2.465690831325577e-07,5.828214575936382e-16,4.782099440186902e-12,6.230047128060026e-09,3.773812820602953e-06,1.7631840652868153e-06,7.903827718371224e-12,3.735523276477238e-13,8.709302731457056e-07,1.4018884547534717e-08,1.2178176581077304e-10,2.9019929864602525e-10,1.2647814411077334e-10,2.3384299561609e-07,3.009465046049992e-07,0.024029476387424586,1.6955489105998048e-07,4.971370872598199e-07,5.47338281665616e-12,1.0667872937424176e-12,1.3270080324025702e-07,1.6266635146813744e-07,3.76,0.0,0.9000671619813251,0.9998690682568837,0.00011992131498329267,7.2673284293564225e-06,0.024034832408855022,1.1483121620623422e-05,0.001276555791089532,5.422336173147828e-06,4.038065385713104e-09,4.9181486587019045e-09,3.54720283275852e-08,5.876827319154737e-12,1.5984379479226632e-08,8.69717921836191e-06,1.7753338239805384e-06
5.720014178357867e-06,0.6767553035575828,6.288706989182346e-05,8.357708853432017e-07,4.390917549008283e-06,0.0011493325410738982,0.0,0.0,6.680999205443725e-05,2.945469467380419e-07,3.486731848332145e-06,2.9336988088658078e-08,2.5673978365051433e-07,6.595194847662797e-16,5.214038018808456e-12,6.548286802483127e-09,3.8026412398069395e-06,1.861045368147865e-06,8.688129815683284e-12,4.0813600869866043e-13,9.165152476633256e-07,1.4186716831005463e-08,1.2796794313177637e-10,3.0392051534659565e-10,1.3068022782676177e-10,2.4781561885326954e-07,3.1603415792812576e-07,0.02430518959623258,1.790122107389535e-07,5.215543090249191e-07,5.787845930431474e-12,1.1620394822034931e-12,1.3945786387377088e-07,1.7204241098065912e-07,3.76,0.0,0.8997355367863571,0.9998636604557936,0.00012515095181283935,7.394172177043313e-06,0.02431081849549985,1.1912870406422522e-05,0.0013314359066802996,5.625635657663124e-06,4.37289097991489e-09,5.326824427062623e-09,3.8545088239432153e-08,6.398932871627009e-12,1.7376483658266534e-08,8.779763233833456e-06,1.8134850831201271e-06
5.785877802419065e-06,0.6767944761637987,6.525571636189195e-05,8.677448492215754e-07,4.5585311110715255e-06,0.0011987329099868193,0.0,0.0,6.941546854940915e-05,3.0857700725472623e-07,3.6444294625669303e-06,3.103208585916685e-08,2.6733866558806166e-07,7.459960803756118e-16,5.68318069707023e-12,6.881229930008518e-09,3.832424074968393e-06,1.9637216667754874e-06,9.545731666838665e-12,4.4576877186909935e-13,9.642620708705265e-07,1.435497882962214e-08,1.3443992835246707e-10,3.1825682802690405e-10,1.350811101181589e-10,2.625219455436077e-07,3.3179830354219143e-07,0.024580790038190952,1.8892956248647597e-07,5.470430311064484e-07,6.123555580971827e-12,1.2654280305645832e-12,1.4652033097239814e-07,1.8188826372233328e-07,3.76,0.0,0.8994019450368762,0.999858052521628,0.00013057890422625988,7.521952424506158e-06,0.024586704515869456,1.2357528519421555e-05,0.001388360112960325,5.8360370008266975e-06,4.733900351235848e-09,5.767478027099501e-09,4.1866286983894e-08,6.964245839692562e-12,1.8881422023190575e-08,8.862107335225708e-06,1.8519759913030263e-06
5.851741426480263e-06,0.6768338770369711,6.770697608401185e-05,9.008580470182802e-07,4.732154576955377e-06,0.0012499714565640857,0.0,0.0,7.211386052954754e-05,3.23228251671158e-07,3.808920997691991e-06,3.28132961548665e-08,2.783839048269632e-07,8.434671827972591e-16,6.192624947928067e-12,7.229523344062728e-09,3.863226059941663e-06,2.071426899783929e-06,1.0483159460822295e-11,4.867092027130167e-13,1.0142660744206517e-06,1.4523709367257754e-08,1.4121043179503706e-10,3.332382012819048e-10,1.3969231015831874e-10,2.779971728253623e-07,3.4826727672068215e-07,0.024856276614445637,1.9932695016197102e-07,5.736467854972999e-07,6.482109700020725e-12,1.3776244487874361e-12,1.5390101584487703e-07,1.922249528450744e-07,3.76,0.0,0.8990663160456183,0.999852237424132,0.00013621221312230008,7.65070147105074e-06,0.024862489928825598,1.2817610267640298e-05,0.0014473988288576344,6.053788654098883e-06,5.123058029751548e-09,6.242506083363897e-09,4.54546131307203e-08,7.576146626857175e-12,2.0507848185129353e-08,8.944227199638707e-06,1.890805580117312e-06
5.917605050541461e-06,0.6768735143850944,7.024369894003088e-05,9.351509786405516e-07,4.912006188814791e-06,0.001303111373976564,0.0,0.0,7.490831636040774e-05,3.385282246387487e-07,3.980502904023569e-06,3.468459947319517e-08,2.8989443058950707e-07,9.532970889258344e-16,6.745720516563787e-12,7.593842285597308e-09,3.895114648317587e-06,2.184383852945106e-06,1.1507500006758564e-11,5.312371667900024e-13,1.0666265980240475e-06,1.469295038909672e-08,1.4829273817088414e-10,3.488963710502399e-10,1.4452612339166416e-10,2.942781394859185e-07,3.6547056142658975e-07,0.025131648183148562,2.1022518398620607e-07,6.014107764436481e-07,6.865232359239452e-12,1.499354226288337e-12,1.6161324785475516e-07,2.030744029876345e-07,3.76,0.0,0.8987285767203196,0.9998462078876444,0.0001420581721552715,7.780453791152802e-06,0.025138174173968644,1.3293647821261365e-05,0.0015086248672969071,6.279147942506316e-06,5.542472185197086e-09,6.754479949659071e-09,4.9330456787194806e-08,8.238269888007776e-12,2.226505503137684e-08,9.026139556791751e-06,1.9299729963547095e-06
5.983468674602659e-06,0.6769133966952042,7.286883284539833e-05,9.706656060839567e-07,5.098312412080318e-06,0.0013582179957234335,0.0,0.0,7.780208665826216e-05,3.545057817280155e-07,4.159484769997639e-06,3.665015279544367e-08,3.018899565116959e-07,1.0770162587966047e-15,7.346089703814765e-12,7.974891685467875e-09,3.92816018607805e-06,2.3028245087114172e-06,1.2626447767125788e-11,5.796555204444396e-13,1.121447153475922e-06,1.4862747206895782e-08,1.5570073405541186e-10,3.6526497053561956e-10,1.4959568190715377e-10,3.1140340495693e-07,3.834388357884889e-07,0.025406903557825423,2.2164591135355885e-07,6.303819399700861e-07,7.274783923233948e-12,1.6314011560958285e-12,1.6967089476544168e-07,2.1445945613036606e-07,3.76,0.0,0.8983886514824865,0.9998399563825465,0.00014812433712263037,7.91124612530861e-06,0.02541375667100512,1.3786191833800984e-05,0.0015721135158621167,6.512381390307489e-06,5.994404976750944e-09,7.3061582361990955e-09,5.351571079009359e-08,8.954523193461513e-12,2.4163020882063165e-08,9.107862267513761e-06,1.969477509830177e-06
6.049332298663857e-06,0.6769535327427799,7.5585427061236e-05,1.0074454072410973e-06,5.291308262177277e-06,0.0014153588672214895,0.0,0.0,8.079852734529094e-05,3.711911584654068e-07,4.346189910105671e-06,3.871429746948361e-08,3.143910130140602e-07,1.2163413180441684e-15,7.997649267821506e-12,8.373407507947509e-09,3.9624360938085615e-06,2.4269904089014325e-06,1.3848355785043794e-11,6.322919564682113e-13,1.1788355953095843e-06,1.503314876318533e-08,1.634489367942876e-10,3.8237966625719126e-10,1.5491501984019529e-10,3.294133323732944e-07,4.0220401933501493e-07,0.025682041505681284,2.336116487410462e-07,6.606090052189871e-07,7.71277202700083e-12,1.7746118534823649e-12,1.7808838385703507e-07,2.2640390888176763e-07,3.76,0.0,0.8980464621834932,0.9998334751164165,0.0001544185357182223,8.043117576669701e-06,0.025689236819095553,1.4295812084979523e-05,0.0016379426200907523,6.75376505927172e-06,6.4812836425820565e-09,7.900500225697011e-09,5.80338791048865e-08,9.729107044844757e-12,2.6212458932526332e-08,9.18941440789824e-06,2.009318521781063e-06
6.115195922725055e-06,0.6769939316014533,7.839663561511423e-05,1.0455354317825785e-06,5.491237645324306e-06,0.0014746038196939407,0.0,0.0,8.390110277535838e-05,3.886160433404412e-07,4.540955980204368e-06,4.088156745903037e-08,3.274189810257644e-07,1.3731974250746564e-15,8.704634075180712e-12,8.79015815864338e-09,3.998019059108292e-06,2.5571330310089588e-06,1.5182290826838683e-11,6.895009951136575e-13,1.2389042983432377e-06,1.5204207915858078e-08,1.7155252496186968e-10,4.00278305111211e-10,1.6049914425041144e-10,3.483501759256798e-07,4.217993220526001e-07,0.025957060745841355,2.4614581474831404e-07,6.921425576365551e-07,8.181363445953317e-12,1.929900680167179e-12,1.868807238429135e-07,2.3893255125337103e-07,3.76,0.0,0.8977019280179398,0.9998267560248829,0.00016094887766664848,8.176109713782355e-06,0.025964613996182103,1.4823098146108337e-05,0.0017061926694807085,7.003584900072943e-06,7.005712381524379e-09,8.540680240697406e-09,6.291019294174271e-08,1.0566536340250464e-11,2.8424870213645982e-08,9.270816359526778e-06,2.0494955738877998e-06
6.181059546786253e-06,0.6770346026530335,8.130572083359486e-05,1.08498235919448e-06,5.6983537140829025e-06,0.0015360250464264487,0.0,0.0,8.71133889304223e-05,4.068136550229044e-07,4.744135621560091e-06,4.315669797771933e-08,3.409961271195416e-07,1.5497432413425358e-15,9.47162264308469e-12,9.22594596034321e-09,4.034989239876505e-06,2.693514178605301e-06,1.6638093087012674e-11,7.516661317969234e-13,1.3017703423974003e-06,1.537598174470231e-08,1.8002737046628416e-10,4.1900107340632905e-10,1.663641119423018e-10,3.682581727498525e-07,4.422592953331056e-07,0.026231959947524693,2.5927276430311475e-07,7.250351040339651e-07,8.682896932290901e-12,2.0982551576662635e-12,1.9606352761435713e-07,2.5207120698141307e-07,3.76,0.0,0.8973549654341711,0.9998197907621603,0.0001677237652548061,8.310266679772578e-06,0.02623988755829554,1.5368660068935652e-05,0.0017769468862921273,7.262137117373932e-06,7.570485083366716e-09,9.230103028689832e-09,6.817173513176517e-08,1.147166339292277e-11,3.0812600318010815e-08,9.352089906192921e-06,2.0900083579610402e-06
6.246923170847451e-06,0.6770755555978586,8.431605698992131e-05,1.1258345590463206e-06,5.912919238375236e-06,0.0015996971814593393,0.0,0.0,9.043907668745892e-05,4.258188240441797e-07,4.956097135059252e-06,4.554463452726911e-08,3.551456401176361e-07,1.7483989051417496e-15,1.03035647217363e-11,9.68160870024717e-09,4.073430479196778e-06,2.8364063863162463e-06,1.8226440831370248e-11,8.192021536228126e-13,1.3675557044705847e-06,1.5548531881547083e-08,1.8889007237518526e-10,4.385906689232695e-10,1.725271127483077e-10,3.8918363961086583e-07,4.63619884882988e-07,0.026506737728148034,2.7301782406730814e-07,7.593411395533093e-07,9.219897096972702e-12,2.2807416494796396e-12,2.056530358422125e-07,2.65846775455914e-07,3.76,0.0,0.8970054880418811,0.999812570691263,0.00017475190427735708,8.445635308339554e-06,0.02651505683884088,1.593312909867911e-05,0.0018502913172284083,7.529728549180461e-06,8.178598968368247e-09,9.972420236494727e-09,7.384757334436991e-08,1.2449702615084101e-11,3.338890015668748e-08,9.433258337588268e-06,2.130856726343336e-06
6.312786794908649e-06,0.6771168004654818,8.74311340703494e-05,1.1681421535839862e-06,6.135206992693373e-06,0.001665697380786488,0.0,0.0,9.388197515561972e-05,4.456680792123711e-07,5.177225187093828e-06,4.805054236009541e-08,3.698916692329575e-07,1.9718773569345734e-15,1.1205811078317218e-11,1.0158021252265027e-08,4.113430532586785e-06,2.986093339870411e-06,1.9958920385486898e-11,8.925576377467616e-13,1.4363874586732374e-06,1.5721924865810333e-08,1.9815799258438723e-10,4.5909248714715187e-10,1.7900655985280674e-10,4.1117507465661155e-07,4.859184856687136e-07,0.026781392651357205,2.8740732907914094e-07,7.951172165688025e-07,9.795089423093636e-12,2.478511487802986e-12,2.1566614146605264e-07,2.80287275320155e-07,3.76,0.0,0.8966534065167063,0.9998050868738816,0.00018204231541367883,8.582265246945065e-06,0.026790121147861362,1.651715841199301e-05,0.0019263149280827959,7.806677061035932e-06,8.833269200676763e-09,1.0771548050614818e-08,7.996890276796498e-08,1.3506256986604664e-11,3.616799102991742e-08,9.514346560445418e-06,2.1720407030768836e-06
6.378650418969847e-06,0.6771583476257027,9.065456166248524e-05,1.2119570827544325e-06,6.3655001602544225e-06,0.0017341054061331242,0.0,0.0,9.744601508315253e-05,4.663997390473818e-07,5.407921548715706e-06,5.067981638789516e-08,3.852593638134258e-07,2.2232193389733413e-15,1.2184145659883575e-11,1.0656097278533647e-08,4.155081308431946e-06,3.142870311731287e-06,2.1848101909685255e-11,9.7221764561431e-13,1.5083979842329441e-06,1.589623252737404e-08,2.0784929346067385e-10,4.80554822927632e-10,1.8582218777899482e-10,4.3428326453301155e-07,5.091939989729055e-07,0.027055923224983257,3.024686606683249e-07,8.324220155487228e-07,1.0411416504078375e-11,2.692807731742421e-12,2.2612041510270188e-07,2.954218898060331e-07,3.76,0.0,0.896298628501724,0.9997973300599126,0.00018960434605469047,8.72020908761243e-06,0.027065079771280028,1.712142388083413e-05,0.0020051097014390563,8.093311955678727e-06,9.537944544718269e-09,1.1631686085471461e-08,8.65691989200847e-08,1.4647346436925865e-11,3.916513431511002e-08,9.595381217667287e-06,2.2135604958926434e-06
6.444514043031045e-06,0.6772002077999563,9.399007296910564e-05,1.257333171756777e-06,6.604092754921693e-06,0.0018050037113862788,0.0,0.0,0.00010113525233341722,4.880540085393408e-07,5.648605869742198e-06,5.343809155894285e-08,4.0127491475944093e-07,2.5058325404676465e-15,1.3244820326705973e-11,1.1176791014451634e-08,4.198479122473857e-06,3.3070446128394206e-06,2.3907621438167013e-11,1.0587066281876024e-12,1.5837251818966597e-06,1.6071532398855533e-08,2.1798297756400756e-10,5.030290889391446e-10,1.929951587102682e-10,4.585613971718385e-07,5.334868916378036e-07,0.027330327898920405,3.18230285681036e-07,8.713164178991314e-07,1.1072055608082208e-11,2.924972309187135e-12,2.3703413140664527e-07,3.1128101387336867e-07,3.76,0.0,0.8959410585057533,0.9997892906766314,0.00019744768259878946,8.859522505776093e-06,0.02733993197011851,1.774662486316926e-05,0.0020867707375168674,8.389974398833523e-06,1.0296324138639766e-08,1.2557337606980089e-08,9.368438129946561e-08,1.5879438277856507e-11,4.2396706096758113e-08,9.676390816009722e-06,2.255416509080047e-06
