Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40)
1.7106565831957458e-07,0.8184961132300045,3.76,0.0,0.9648336916033394,0.9999430031102151,2.1863721130618982e-05,0.0026914271578144184,9.826844887610078e-06,0.03236792260679334,0.032391475857542214,2.335845029606954e-09,0.0003461860626699934,8.551036594776591e-06,1.0496221579747495e-05,5.838659964624443e-06,3.146367534083268e-05,8.492589330003807e-08,3.552993996313715e-06,0.0001116056666043467,0.00044695926916911346,2.7870883117424684e-06,1.4801069054399074e-06,7.409943913726767e-07,4.893219863545915e-06,1.7946205569403984e-06,5.668103033691453e-09,2.014815648047019e-09,2.280382073245319e-10,1.5250049336798557e-09,2.2741183119518847e-15,4.729696096967741e-09,4.8770089798941386e-09,3.348837236073639e-10,7.597698008369972e-14,2.275132716132485e-14,0.0001733050947382612,3.1340358909353084e-07,0.00012800369795177357,8.78957610168114e-08,2.1503444369189726e-14,2.5841215562604254e-12,2.2385554702931276e-05,1.2781832199066602e-11,3.547957990543438e-11,4.605021608113202e-09,1.2451492488581908e-10,5.871290900320793e-09,9.137148609422345e-12,1.1303677373785506e-15,2.4318511024028442e-14,4.206359709380563e-09,2.3922237173651734e-13,8.054767716709165e-14,6.226823938711339e-11,2.1464997670515457e-15,3.3314698071596506e-18,5.7140214231641095e-16,3.0300474346702866e-07,4.360691822865745e-10,2.8632684425161278e-11,8.244255950066317e-13,1.368561688253232e-12,5.8462299421771967e-08,1.4019184490718464e-05,3.476799281011723e-09,0.0026377201306678052
1.746636491319257e-07,0.8186023732112977,3.76,0.0,0.9640822529023141,0.999940754852285,2.3298168799702395e-05,0.0027478491205028977,1.0266221710572132e-05,0.03303565203880257,0.033060281075521294,2.3841334772529347e-09,0.00036600840037827965,8.796607972507604e-06,1.0957883463263263e-05,6.245699474611607e-06,3.227309479834937e-05,8.879954704170134e-08,3.680182347300614e-06,0.00011600603019693774,0.0004708637262315866,2.8853579252950526e-06,1.558149173889981e-06,7.79841329137903e-07,5.190438765810925e-06,1.868917507195049e-06,6.287318034192099e-09,2.268193911989697e-09,2.362293053505062e-10,1.651793960647393e-09,2.5612070494412492e-15,4.988836362562189e-09,5.4111784393738636e-09,3.76180457010855e-10,8.472437617477995e-14,2.5567699683219284e-14,0.0001767065368740429,3.263032731694312e-07,0.00012977943777360795,9.347007124921282e-08,2.3302437858523018e-14,2.697196778969377e-12,2.3017801708657174e-05,1.4221163417227316e-11,3.9648674922009325e-11,4.677576967813344e-09,1.3064661618594565e-10,6.279463888571504e-09,9.566064000872152e-12,1.2401358945322657e-15,2.674125094180168e-14,4.500187602795427e-09,2.70045888902713e-13,9.048518663597398e-14,6.88354011353953e-11,2.3910761303030355e-15,3.744830362529957e-18,6.677642173431726e-16,3.128599822090754e-07,4.561142711872001e-10,3.139755896507734e-11,8.809256866745481e-13,1.4512135035555598e-12,6.14638588302485e-08,1.4304817777389352e-05,3.710930403923757e-09,0.002692162898432033
1.7826163994427683e-07,0.8187086782680044,3.76,0.0,0.9633305250712049,0.9999384460146783,2.4795241427706622e-05,0.002804252931905227,1.0716463960602361e-05,0.03370283848844002,0.033728572235440325,2.432382867735294e-09,0.00038657623733357854,9.042735236456904e-06,1.1426765153097082e-05,6.6704121249779724e-06,3.309207850849737e-05,9.27781722042103e-08,3.809832610483246e-06,0.00012050252167120557,0.000495612377761462,2.9855595815144565e-06,1.639198071268957e-06,8.20066160420931e-07,5.499857934573787e-06,1.9449548080949536e-06,6.961244927128518e-09,2.5478738865745065e-09,2.445781459121214e-10,1.7871892678208179e-09,2.878193211229884e-15,5.258766398380608e-09,5.992807809450361e-09,4.216610499507798e-10,9.429587533458145e-14,2.8670321738764254e-14,0.00018009841709367853,3.394470003037978e-07,0.0001315280186674864,9.927332037107848e-08,2.522454635305764e-14,2.8137522929064972e-12,2.3656268555106137e-05,1.579214604093751e-11,4.421394099603323e-11,4.749349506742078e-09,1.3696220377182863e-10,6.707516104552986e-09,1.0006160664708003e-11,1.3584339089281825e-15,2.935686136843428e-14,4.8068454358899754e-09,3.041533274550448e-13,1.0142165491218993e-13,7.597359666160442e-11,2.6585020364099987e-15,4.200299513069288e-18,7.782790772199461e-16,3.2288527111047035e-07,4.766638799079416e-10,3.436414725905392e-11,9.400842994774376e-13,1.536551849188185e-12,6.45581715957943e-08,1.458994211098467e-05,3.95564337698297e-09,0.0027465626992995837
1.8185963075662795e-07,0.8188150307401012,3.76,0.0,0.9625784918867138,0.9999360755712562,2.6356420928233095e-05,0.0028606380771384016,1.117767601425048e-05,0.03436948142473993,0.03439634922678212,2.4805931753363848e-09,0.0004079045965982279,9.289373016079e-06,1.1902676563699821e-05,7.1130705714659975e-06,3.39207889188342e-05,9.686337844585378e-08,3.941964225587931e-06,0.00012509601407309002,0.0005212215290701708,3.0877083483159783e-06,1.7233328345363592e-06,8.617024335487611e-07,5.8218001450017024e-06,2.022751109344193e-06,7.69365342061819e-09,2.8560401682913064e-09,2.5308592161875893e-10,1.931680847114936e-09,3.2275656860444874e-15,5.539934644762944e-09,6.625196390312343e-09,4.716621017913034e-10,1.0475308931947472e-13,3.208227375289337e-14,0.0001834807623764505,3.5283397359136715e-07,0.00013324995653312254,1.0530996460594466e-07,2.727685275042678e-14,2.9338669740121607e-12,2.43009317087601e-05,1.750424073260907e-11,4.9204969202700966e-11,4.820359290528671e-09,1.4346419917727216e-10,7.1560363900238376e-09,1.0457539502084983e-11,1.4857745198010267e-15,3.2177187320803846e-14,5.1265385975599424e-09,3.41825691311708e-13,1.134362584941221e-13,8.372378073370644e-11,2.9505155677924032e-15,4.701279980599653e-18,9.047460205750988e-16,3.3308336299544856e-07,4.977217323181821e-10,3.754296071344657e-11,1.001972038816875e-12,1.6245852115916995e-12,6.774663183635552e-08,1.4874546771073481e-05,4.2111978190497915e-09,0.002800919503894785
1.8545762156897908e-07,0.8189214329847075,3.76,0.0,0.961826137008036,0.9999336424935016,2.7983201464267608e-05,0.0029170040487586377,1.1649964067921677e-05,0.035035580296953306,0.03506361192946066,2.5287643735180865e-09,0.00043000861226125304,9.536478822309806e-06,1.2385431471809515e-05,7.573940477088422e-06,3.475938471700081e-05,1.01056808223048e-07,4.076596913947036e-06,0.0001297873941549124,0.0005477076123980515,3.1918195218192e-06,1.8106336325341973e-06,9.047844365364859e-07,6.1565956166494615e-06,2.1023253704962034e-06,8.488506356598163e-09,3.195016414372727e-09,2.617538425389549e-10,2.0857836929597473e-09,3.611971881227552e-15,5.8328156762725566e-09,7.311814514512618e-09,5.265406906178294e-10,1.1616114509915176e-13,3.582804090749749e-14,0.0001868535995899913,3.6646341376266244e-07,0.00013494575934197504,1.1158445143104298e-07,2.946680539457314e-14,3.057620641055502e-12,2.4951767835562546e-05,1.9367419922651705e-11,5.4653050974843625e-11,4.8906261258930615e-09,1.5015512736041664e-10,7.625621498121493e-09,1.0920303031846458e-11,1.6226934912394248e-15,3.521461429353135e-14,5.45946790352745e-09,3.8336256453539817e-13,1.2661291911303305e-13,9.212938271119366e-11,3.268964189916059e-15,5.251382020095079e-18,1.0491616993158601e-15,3.434570439438634e-07,5.192915818144975e-10,4.09449118752836e-11,1.0666600680568885e-12,1.715322465985624e-12,7.103065384446561e-08,1.5158620750552351e-05,4.477855093507191e-09,0.00285523328181821
1.890556123813302e-07,0.8190278873763532,3.76,0.0,0.9610734439751054,0.999931145750165,2.967708967126574e-05,0.0029733503465965818,1.2133436143963896e-05,0.03570113453435845,0.03573036021375111,2.576896434930247e-09,0.0004529035312257189,9.784012863981115e-06,1.2874847652385146e-05,8.053280665642964e-06,3.560802091550179e-05,1.053601364358125e-07,4.213750679128459e-06,0.00013457756245866087,0.0005750871887199893,3.2979086269995886e-06,1.9011815755704912e-06,9.493472082258625e-07,6.5045821537669616e-06,2.1836968643223164e-06,9.349966715016334e-09,3.5672717396413234e-09,2.705831362179778e-10,2.250038994271478e-09,4.034224993321756e-15,6.137911642675594e-09,8.056309813808974e-09,5.866752514927241e-10,1.285888316290312e-13,3.9933573168790486e-14,0.00019021695549412026,3.8033455980290167e-07,0.00013661592730487552,1.1810121959265762e-07,3.1802235648542325e-14,3.185094069063662e-12,2.5608753801425037e-05,2.1392187648731755e-11,6.059125461825144e-11,4.960169563918517e-09,1.570375269065091e-10,8.116876135503228e-09,1.1394555436479599e-11,1.7697503799370873e-15,3.8482086395343134e-14,5.805829716634404e-09,4.290830151457711e-13,1.4104050924078302e-13,1.0123643637441771e-10,3.61581069197274e-15,5.854432303710734e-18,1.213738819615365e-15,3.5400913365574253e-07,5.413772116955318e-10,4.458133170614754e-11,1.134220115026294e-12,1.8087730536998094e-12,7.44116723178056e-08,1.5442152750417406e-05,4.755878321709221e-09,0.002909504001637334
1.9265360319368132e-07,0.8191343963072498,3.76,0.0,0.9603203962068371,0.9999285843069128,3.143960488030128e-05,0.0030296764775954587,1.2628202098148978e-05,0.03636614354606838,0.03639659394021877,2.6249893314196017e-09,0.0004766047149984058,1.0031937875992942e-05,1.337074699219258e-05,8.551343280061993e-06,3.64668489387309e-05,1.0977507008287473e-07,4.353445807660494e-06,0.00013946743340285204,0.0006033769495534998,3.4059914184132005e-06,1.9950587258898656e-06,9.954265495975187e-07,6.866105283757115e-06,2.266885180290244e-06,1.0282404802350683e-08,3.975427313641398e-09,2.795750477016853e-10,2.4250153759191024e-09,4.497311503878495e-15,6.455753763566722e-09,8.862513650058059e-09,6.524664793508456e-10,1.4210875109481388e-13,4.4426346976298966e-14,0.000193570856744748,3.944466695915652e-07,0.00013826095303668147,1.248646991218853e-07,3.4291376202423447e-14,3.3163690030196464e-12,2.6271866672800058e-05,2.35895999299912e-11,6.705450476032328e-11,5.029008903470203e-09,1.6411395022798657e-10,8.630413005128485e-09,1.188040260905371e-11,1.9275293247432365e-15,4.199312498474029e-14,6.165816070595554e-09,4.793265298804581e-13,1.5681306395825761e-13,1.1109371560174332e-10,3.993139408085284e-15,6.514483050899821e-18,1.4009263833997477e-15,3.6474248582375917e-07,5.639824355327335e-10,4.8463987821637204e-11,1.2047244793578852e-12,1.9049471556803206e-12,7.789114258943393e-08,1.5725131174560007e-05,5.045532396598975e-09,0.002963731630877068
1.9625159400603245e-07,0.8192409621875621,3.76,0.0,0.9595669769993664,0.9999259571259819,3.3272279341462006e-05,0.0030859819556520876,1.3134373628428511e-05,0.03703060672083512,0.037062312959647147,2.6730430340390776e-09,0.0005011276414822325,1.0280218958490067e-05,1.3872955583017612e-05,9.068373944791973e-06,3.733601671181627e-05,1.1430334792696587e-07,4.495702869843054e-06,0.0001444579353727732,0.000632593718769787,3.516083880988242e-06,2.092348108941629e-06,1.0430590352490626e-06,7.241518394053073e-06,2.3519102281502955e-06,1.1290405629095051e-08,4.422263162705758e-09,2.8873083956603434e-10,2.611310191309224e-09,5.004398905599351e-15,6.786903877953716e-09,9.734447714229664e-09,7.243382570682611e-10,1.567974747467016e-13,4.933542862849524e-14,0.00019691532989785294,4.087990205631532e-07,0.00013988132171801557,1.3187931135081712e-07,3.6942880140400395e-14,3.451528171774548e-12,2.6941083717319618e-05,2.5971285686918133e-11,7.407966482569456e-11,5.097163194751118e-09,1.7138696376195822e-10,9.166852849675177e-09,1.2377952201172353e-11,2.096639858569215e-15,4.576184781876716e-14,6.539614796641294e-09,5.344539806914596e-13,1.7402999934384924e-13,1.2175287611460135e-10,4.40316272974962e-15,7.235821409821077e-18,1.6134315812662829e-15,3.7565998851246835e-07,5.871110975371476e-10,5.260510372433996e-11,1.2782460406566398e-12,2.0038558622197194e-12,8.147054085778459e-08,1.6007544124588066e-05,5.3470839964944335e-09,0.0030179161360101465
1.9984958481838357e-07,0.8193475874456785,3.76,0.0,0.958813169524288,0.9999232631658386,3.517665844765934e-05,0.003142266301460707,1.365206428486003e-05,0.037694523426850625,0.03772751711296482,2.7210575130575097e-09,0.0005264879067718116,1.052882342633835e-05,1.4381303796331033e-05,9.604611931470614e-06,3.8215668750898116e-05,1.1894674017081561e-07,4.6405427206369635e-06,0.00014955001081391395,0.0006627544544082537,3.6282022308776537e-06,2.1931337253670737e-06,1.0922820250318931e-06,7.631182867663014e-06,2.4387922416271508e-06,1.2378776480966615e-08,4.910725181735615e-09,2.9805179195165126e-10,2.809550867755033e-09,5.558843664047307e-15,7.131956050136746e-09,1.0676330797713054e-08,8.027386092542347e-10,1.7273570344411448e-13,5.469153940109609e-14,0.00020025040141353272,4.233909103896741e-07,0.00014147751125415236,1.3914946892916447e-07,3.9765840790116925e-14,3.5906553021743986e-12,2.7616382404498842e-05,2.8549468217746424e-11,8.17056226344768e-11,5.1646512429868095e-09,1.7885914816514662e-10,9.726824495582924e-09,1.2887313671970107e-11,2.2777177419803835e-15,4.980298872900894e-14,6.9274096525329185e-09,5.948486237833145e-13,1.9279633754512709e-13,1.3326860351875396e-10,4.8482279206077864e-15,8.022979095399087e-18,1.8542434547152272e-15,3.8676456454374527e-07,6.107670729224341e-10,5.7017379059079514e-11,1.354858267488299e-12,2.1055113392162442e-12,8.515136441650748e-08,1.6289379394675418e-05,5.66080159904068e-09,0.0030720574824474093
2.034475756307347e-07,0.8194542745284853,3.76,0.0,0.9580589568268869,0.9999205013808428,3.715430095900259e-05,0.003198529042359554,1.4181389480612011e-05,0.03835789301154463,0.038392206231171455,2.7690327379698673e-09,0.0005527012269524896,1.0777720668242839e-05,1.4895626341090034e-05,1.0160290327238202e-05,3.910594625448861e-05,1.2370704814430434e-07,4.787986500623234e-06,0.00015474461632840528,0.0006938762504948895,3.742362916367265e-06,2.2975005636376765e-06,1.143133675840005e-06,8.035468217611662e-06,2.5275517822150807e-06,1.3552554688708367e-08,5.443932360603421e-09,3.07539202602927e-10,3.0203963063391637e-09,6.1641994203338266e-15,7.491538233242463e-09,1.1692585740192871e-08,8.881406823336457e-10,1.9000843303515496e-13,6.052712243540747e-14,0.00020357609766013724,4.382216576854255e-07,0.0001430499924311111,1.4667957584134913e-07,4.276981238119674e-14,3.733835133443856e-12,2.82977404065039e-05,3.133698724245425e-11,8.997337922079959e-11,5.231491612230383e-09,1.8653309850633762e-10,1.0310964897716443e-08,1.3408598338185157e-11,2.47142581986914e-15,5.4131917839275094e-14,7.329380453482253e-09,6.609171320195505e-13,2.1322293870069512e-13,1.456987678786567e-10,5.330824245045772e-15,8.880742289542905e-18,2.1266584529033343e-15,3.9805917188808494e-07,6.349542682642626e-10,6.171401092010997e-11,1.4346352271806976e-12,2.2099269911645825e-12,8.8935131884213e-08,1.6570624466441426e-05,5.986955495327239e-09,0.0031261556345279357
2.0704556644308582e-07,0.8195610259016389,3.76,0.0,0.9573043218243683,0.9999176707209181,3.920677922787539e-05,0.003254769712180122,1.4722466503966247e-05,0.0390207148013792,0.03905638013526259,2.8169686775079794e-09,0.0005797834399031854,1.1026882014892303e-05,1.541576230623245e-05,1.0735636205081228e-05,4.000698719559476e-05,1.2858610400318653e-07,4.938055637024882e-06,0.00016004272277429473,0.0007259763388649034,3.858582618834362e-06,2.40553461328422e-06,1.1956529535446201e-06,8.454752220490932e-06,2.618209743074601e-06,1.4817015601478815e-08,6.025184230222118e-09,3.171943869111354e-10,3.244538338025254e-09,6.8242254403344424e-15,7.866313991797839e-09,1.2787846558478351e-08,9.810437515041881e-10,2.0870512469854052e-13,6.687641143523311e-14,0.0002068924449184857,4.5329060273464075e-07,0.00014459922906901254,1.544740274240819e-07,4.5964831539985105e-14,3.881153431806656e-12,2.8985135598983418e-05,3.4347321525623346e-11,9.892614097145922e-11,5.297702629279658e-09,1.9441142445638648e-10,1.0919919184642628e-08,1.3941919425339003e-11,2.6784549025430433e-15,5.876466233977838e-14,7.745703204551894e-09,7.330906615443188e-13,2.3542673988313514e-13,1.591045850706911e-10,5.853590422526711e-15,9.81416180920424e-18,2.434308016840968e-15,4.09546804061338e-07,6.596766218562037e-10,6.670871624089198e-11,1.517651596432382e-12,2.3171176209612684e-12,9.282338343418099e-08,1.685126650386337e-05,6.325817804169375e-09,0.0031802105555090647
2.1064355725543694e-07,0.8196678440498424,3.76,0.0,0.9565492473040832,0.9999147701312242,4.1335679424840976e-05,0.0033109878510990593,1.527541453124462e-05,0.03968298810164004,0.03972003863615361,2.864865299651685e-09,0.0006077505071033079,1.1276280615553604e-05,1.5941555189303658e-05,1.1330870795662638e-05,4.091892641431664e-05,1.3358577043975749e-07,5.090771844784539e-06,0.00016544531536749344,0.0007590720909899294,3.976878253751884e-06,2.517322878663852e-06,1.2498796450689665e-06,8.889421049317095e-06,2.710787353028714e-06,1.6177680768940157e-08,6.6579685334597815e-09,3.270186779610975e-10,3.4827032378189827e-09,7.542895316113915e-15,8.256984284754414e-09,1.3966965760776314e-08,1.0819742551700114e-09,2.2891988037925466e-13,7.377550121183338e-14,0.0002101994693861728,4.685971082425958e-07,0.00014612567817275614,1.6253721038445178e-07,4.936143964586593e-14,4.032697005316374e-12,2.9678546061962665e-05,3.7594612089614437e-11,1.0860941518664857e-10,5.363302387698498e-09,2.024967504758124e-10,1.1554340704515005e-08,1.4487392120054656e-11,2.8995246707511665e-15,6.371792783300034e-14,8.176550234152578e-09,8.118259534868109e-13,2.595310012378766e-13,1.735507851702569e-10,6.419322420003735e-15,1.082856354814079e-17,2.78118833207588e-15,4.21230490526383e-07,6.849381040622296e-10,7.201575529810843e-11,1.6039826727239826e-12,2.4270995867373728e-12,9.681768102409068e-08,1.7131292348224207e-05,6.677662486552299e-09,0.003234222207556268
2.1424154806778807e-07,0.8197747314771192,3.76,0.0,0.9557937159217463,0.9999117985518351,4.354260176549233e-05,0.0033671830054926477,1.5840354640594744e-05,0.0403447121962246,0.04038318153460249,2.9127225716405563e-09,0.0006366185154440063,1.1525891322576106e-05,1.6472852912547657e-05,1.194620966014482e-05,4.1841895710658606e-05,1.3870794040580009e-07,5.24615712769146e-06,0.00017095339378624298,0.0007931810198100849,4.097266971733742e-06,2.6329533932183696e-06,1.3058543705980272e-06,9.33986940587818e-06,2.8053061806571146e-06,1.7640326337277772e-08,7.345969126216814e-09,3.370134265809463e-10,3.735653298826341e-09,8.324405925396899e-15,8.664289310399729e-09,1.5235021851006422e-08,1.1914868574709783e-09,2.507516234527782e-13,8.126242011761532e-14,0.00021349719718196953,4.841405601107813e-07,0.00014762979008007328,1.7087350281855032e-07,5.297070607706829e-14,4.1885537189242955e-12,3.0377950080799695e-05,4.109368602971079e-11,1.19071109166974e-10,5.42830875193473e-09,2.1079171600000296e-10,1.2214891071559407e-08,1.5045133623545035e-11,3.1353846053372026e-15,6.900912026682103e-14,8.622090328291428e-09,8.976064716371815e-13,2.856655594968749e-13,1.891057881372794e-10,7.030981595208475e-15,1.1929559198411776e-17,3.1716923994552833e-15,4.331132970993017e-07,7.107427176659041e-10,7.764995636265582e-11,1.6937043865280644e-12,2.5398909560081025e-12,1.0091960862582313e-07,1.7410688513098414e-05,7.042765360237446e-09,0.003288190551732912
2.178395388801392e-07,0.8198816907070898,3.76,0.0,0.9550377101996532,0.9999087549174209,4.5829160738354055e-05,0.0034233547277937953,1.641740982657609e-05,0.04100588634742682,0.04104580862113165,2.9605404599861887e-09,0.0006664036790439707,1.1775690583300681e-05,1.7009507827691698e-05,1.2581862863560056e-05,4.2776023937318414e-05,1.439545368481112e-07,5.404233779551806e-06,0.0001765679722779554,0.000828320781571123,4.2197661596170936e-06,2.752515234182628e-06,1.3636185959185216e-06,9.806500652742426e-06,2.901788138486867e-06,1.921099166450761e-08,8.093074114124353e-09,3.471800013945906e-10,4.004188468105199e-09,9.173186655085978e-15,9.089010414620136e-09,1.6597327027867233e-08,1.3101655395445316e-09,2.743042847564685e-13,8.937720441051274e-14,0.0002167856543503217,4.999203682367673e-07,0.00014911200860701047,1.7948727423065682e-07,5.6804252375722534e-14,4.348812509791857e-12,3.108332614720262e-05,4.486008094308335e-11,1.3036163293327238e-10,5.492739361527135e-09,2.192989756220387e-10,1.2902240213154942e-08,1.561526320630327e-11,3.3868149432127605e-15,7.465636847087542e-14,9.0824888652596e-09,9.909435770043356e-13,3.1396708905011563e-13,2.058418870746246e-10,7.691703204081354e-15,1.3123057257796473e-17,3.610644582553699e-15,4.451983263597494e-07,7.370944982163402e-10,8.362674153148086e-11,1.7868933143140176e-12,2.655511657339165e-12,1.051307724553767e-07,1.7689441179378687e-05,7.421404114529985e-09,0.0033421155479898728
