Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270)
4.6523349616372e-09,0.41935423621757917,3.76,0.0,0.6052426317127017,0.9999999773290146,9.788322528114902e-13,9.783029466284303e-08,2.536845342536516e-11,4.6215437858356415e-05,4.621544794311312e-05,1.5747371485226622e-14,1.585706818861903e-10,8.87703691218383e-12,7.369781692618758e-13,9.475437792856316e-13,2.2638435519839807e-08,2.662896828523464e-13,7.970306398596795e-09,5.146062138016975e-09,5.389441997893001e-09,9.415643277757368e-09,1.1817885797605904e-13,1.383252599561641e-12,8.008768358600021e-14,1.2246773851694318e-11,1.3241883060928115e-19,6.388394666913475e-21,4.893692489440116e-12,1.3163292551548236e-16,2.1968562238392338e-26,5.21858838417781e-13,5.690481740733806e-19,5.8337508224601855e-21,1.5832687094878403e-24,1.2139709730032714e-24,3.1653346372660255e-08,1.0311963351138632e-11,3.160289753911383e-08,1.0283609018063306e-15,3.6851485790237826e-23,7.623997725236192e-19,3.5926776855903336e-10,1.668218840026309e-18,8.743362765776104e-26,1.0843686566001796e-13,2.2859931544915936e-17,2.5691524196022065e-18,2.697367563370879e-20,1.7904349977407514e-26,8.021674807175647e-25,1.0879804032065594e-12,3.0625408713783357e-22,1.558860864761263e-20,4.647082553370165e-23,1.0181397720320165e-30,5.803661165614725e-29,7.857001488133562e-35,6.18678981221637e-13,7.944114495056371e-18,6.766769959288762e-24,4.750830967479869e-21,1.688008519686985e-23,5.088443125036119e-16,2.4533883915315653e-10,1.6046403051828032e-19,9.776303895467755e-08,1.684726214953921e-14,1.0393860201806338e-10,7.85773430118489e-20
5.019890446023733e-09,0.4193545224490256,3.76,0.0,0.6052389685503365,0.9999999755280252,1.261191475460818e-12,1.0556473335652827e-07,3.062715599948945e-11,4.9866514540814077e-05,4.986652628398737e-05,1.7048728608118242e-14,1.9615909695946263e-10,1.0295121755776455e-11,9.22000385548872e-13,1.1735221755858146e-12,2.4433117263082678e-08,3.1008225373750393e-13,8.435741371046968e-09,5.8998096891592484e-09,6.194596887117548e-09,9.975165287592444e-09,1.376223530177139e-13,1.64635983459429e-12,1.0031732142491926e-13,1.5098060572651367e-11,1.7258574878516446e-19,8.621662630328512e-21,5.472613336877643e-12,1.6368263485737705e-16,3.0771513785496503e-26,5.995777893085709e-13,7.135913948500078e-19,7.891259821424457e-21,2.259811988331629e-24,1.7418120636724565e-24,3.4152494351250454e-08,1.2005241776907016e-11,3.4093777715195167e-08,1.2658497132569642e-15,4.640356197768038e-23,9.144844984739458e-19,3.882776505858163e-10,2.095585732516396e-18,1.3472045511676106e-25,1.24784757127034e-13,2.8204755699402243e-17,3.432318769282719e-18,3.53204090389e-20,2.5400448686982208e-26,1.2125459166783831e-24,1.3459362406900209e-12,4.144947714744629e-22,1.955081722991985e-20,6.298241265282202e-23,1.4868271044229154e-30,8.129642917270311e-29,1.3117271662061732e-34,7.232504434163666e-13,9.895696805247479e-18,9.859971016002545e-24,6.2698861535797475e-21,2.3821991363236606e-23,6.413413435054426e-16,2.578715801889597e-10,2.1084536850031506e-19,1.0548644005974386e-07,1.967523823959262e-14,1.1858362412266415e-10,9.720767620679779e-20
5.387445930410267e-09,0.419354808682222,3.76,0.0,0.6052353054040371,0.9999999737255792,1.5974576704114355e-12,1.1329996184862806e-07,3.6510650964535607e-11,5.351756900302908e-05,5.351758253120615e-05,1.8349876922008628e-14,2.389152296832423e-10,1.1812155383839157e-11,1.1350264402023413e-12,1.430349467108908e-12,2.6228578045882336e-08,3.572146010837218e-13,8.883435369314045e-09,6.692546792340728e-09,7.044936609942672e-09,1.0513323393546578e-08,1.5856278953224532e-13,1.936337442687317e-12,1.2364743233523374e-13,1.831871762487578e-11,2.213976954985032e-19,1.1449936287947937e-20,6.057244722192072e-12,2.0030270191735562e-16,4.224984178199539e-26,6.816268887526835e-13,8.809625741888816e-19,1.0451385870481241e-20,3.1717597528277793e-24,2.434203616063112e-24,3.665140675403214e-08,1.3827106468563493e-11,3.658379778531031e-08,1.5368954513130008e-15,5.740800817482501e-23,1.08193451049096e-18,4.173791724266414e-10,2.59032413926222e-18,2.017400566749593e-25,1.4207199394275556e-13,3.42467136807474e-17,4.4883388464288265e-18,4.538547721153815e-20,3.5111449467516386e-26,1.77543502120147e-24,1.6386156165206865e-12,5.490583406859698e-22,2.412790407115571e-20,8.357967593213236e-23,2.114397167157702e-30,1.1109045973348055e-28,2.1145291151252115e-34,8.363270812344217e-13,1.2130165614605211e-17,1.3987273921834543e-23,8.100798462977207e-21,3.276281920885786e-23,7.953299174816743e-16,2.696795926027896e-10,2.7193026338925187e-19,1.1320979417097672e-07,2.273576762000843e-14,1.3386930850083872e-10,1.1834583194274187e-19
5.7550014147968e-09,0.4193550949170364,3.76,0.0,0.6052316422735413,0.999999971921674,1.993444042064113e-12,1.2103597983967083e-07,4.304465426793613e-11,5.7168601245128986e-05,5.716861668496299e-05,1.9651012088967403e-14,2.870870909193416e-10,1.3426963797581557e-11,1.3778579781738258e-12,1.7193982208531674e-12,2.8024798014685284e-08,4.0768811474145663e-13,9.31440648805451e-09,7.522315108662722e-09,7.938748752575037e-09,1.1031076842754424e-08,1.810060638825862e-13,2.253842380427153e-12,1.5028597927687416e-13,2.1921020899271675e-11,2.8008141596628256e-19,1.499184827048066e-20,6.644993505596386e-12,2.4173624521438956e-16,5.701056272858251e-26,7.678430988406134e-13,1.0729610370398e-18,1.3591099963073764e-20,4.381788539011787e-24,3.3251374748842194e-24,3.9150083602840925e-08,1.577754235104878e-11,3.9072958227424503e-08,1.8436652109894536e-15,6.994814263032672e-23,1.2650218224423773e-18,4.465723244501863e-10,3.157361215168922e-18,2.9460109034507213e-25,1.602634131039343e-13,4.1009984233287433e-17,5.761258460328561e-18,5.736658772801165e-20,4.744738671530005e-26,2.5288426628570896e-24,1.9674490969886505e-12,7.138612548325587e-22,2.9362741870701185e-20,1.0890473666894722e-22,2.9384605334687115e-30,1.4859151513893627e-28,3.30592494834737e-34,9.579591877274622e-13,1.466329437013822e-17,1.9386107226754375e-23,1.0275530741103992e-20,4.4063672131448797e-23,9.724912091472715e-16,2.808068094066173e-10,3.450538657232835e-19,1.209331012825178e-07,2.6032237340674374e-14,1.4974826582368275e-10,1.4209512604117335e-19
6.1225568991833335e-09,0.4193553811533436,3.76,0.0,0.6052279791585983,0.9999999701163064,2.4551702812381447e-12,1.2877278703034626e-07,5.025382506278589e-11,6.081961126723913e-05,6.0819628745445216e-05,2.095226042890348e-14,3.4091021355990925e-10,1.5138386921244827e-11,1.6522650197253432e-12,2.0419581169304897e-12,2.9821758344192364e-08,4.615041485963196e-13,9.729615618297927e-09,8.387255939724679e-09,8.874408258598085e-09,1.1529342447896666e-08,2.04958558432957e-13,2.5994840440424474e-12,1.8043849414949436e-13,2.5915852233984944e-11,3.4995562876874495e-19,1.9382572043063944e-20,7.2336110079562465e-12,2.8821734424466816e-16,7.575963799593153e-26,8.58072673781892e-13,1.2914245639143016e-18,1.7393366319749562e-20,5.963743931106786e-24,4.452533809084703e-24,4.164852491951658e-08,1.785653435078083e-11,4.15612595064075e-08,2.1883223892026908e-15,8.410414421988857e-23,1.4640140694015918e-18,4.758570970145093e-10,3.801623328140569e-18,4.207191554028453e-25,1.7932515131130915e-13,4.8516269679440526e-17,7.275901917451075e-18,7.146747665429735e-20,6.285121441321174e-26,3.5159752356897e-24,2.3337607487513304e-12,9.130808797392199e-22,3.529792074551109e-20,1.3965319704466482e-22,4.002286207787459e-30,1.9508267264900493e-28,5.031153146236665e-34,1.0881925297381861e-12,1.751030981624451e-17,2.632688694253431e-23,1.2825975874135376e-20,5.811586103304474e-23,1.1745155381007535e-15,2.912944883961846e-10,4.3161341172013416e-19,1.286563613884002e-07,2.9568164199574075e-14,1.6617603933423255e-10,1.685511822636602e-19
6.490112383569867e-09,0.41935566739102503,3.76,0.0,0.6052243160589689,0.9999999683094741,2.988854333831659e-12,1.3651038312150104e-07,5.8161799135433526e-11,6.447059906948297e-05,6.44706187128342e-05,2.225352159440927e-14,4.0060828869719685e-10,1.6945278437111053e-11,1.9599863874154454e-12,2.399241470163616e-12,3.161944118542132e-08,5.186640224364362e-13,1.0129969661106003e-08,9.285605161946255e-09,9.850372987089068e-09,1.2008996443232615e-08,2.3042710857736434e-13,2.9738271887042732e-12,2.1430810850947824e-13,3.0312790004481934e-11,4.3243028488527487e-19,2.47750213151261e-20,7.821156433798702e-12,3.3997155703783563e-16,9.931170668365718e-26,9.521706430257651e-13,1.5382306913753069e-18,2.1947279116420295e-20,8.003579129033263e-24,5.858385858336509e-24,4.4146730725902516e-08,2.0064067395656166e-11,4.404870207484227e-08,2.573026918911296e-15,9.995322435791828e-23,1.6791761900917743e-18,5.052334804679829e-10,4.528036058237842e-18,5.889826487090498e-25,1.9922459689691952e-13,5.678497001361182e-17,9.05779104878996e-18,8.789735929289701e-20,8.179724331245274e-26,4.785331306492177e-24,2.7387747401643483e-12,1.1511534864349207e-21,4.1975750238886667e-20,1.765757350273766e-22,5.355250605625775e-30,2.519602455551711e-28,7.475817487235192e-34,1.2270685806605493e-12,2.0685912660065106e-17,3.511495629596756e-23,1.5783829850170673e-20,7.534045153526813e-23,1.4031015204686991e-15,3.01181375304023e-10,5.330660730327137e-19,1.36379574482557e-07,3.3347185447709474e-14,1.831109257434675e-10,1.9780240908792691e-19
6.8576678679564004e-09,0.4193559536299674,3.76,0.0,0.6052206529744254,0.9999999665011741,3.600904403893176e-12,1.4424876781413513e-07,6.679122125601655e-11,6.812156465198192e-05,6.812158658730577e-05,2.3554704854223222e-14,4.663937694372998e-10,1.8846505622238015e-11,2.302730127938097e-12,2.79238840718444e-12,3.341782961642361e-08,5.791690237258347e-13,1.0516324560050082e-08,1.0215688420136998e-08,1.0865179498433e-08,1.2470876260841058e-08,2.5741896721419267e-13,3.377394670613913e-12,2.520955838708984e-13,3.5120194588566845e-11,5.290054812289625e-19,3.1341019845540584e-20,8.40596383960818e-12,3.972164089409394e-16,1.2859986850422336e-25,1.0500003229085033e-12,1.8152976411930453e-18,2.7348201918356456e-20,1.0600263833811657e-23,7.58890167691134e-24,4.664470104384542e-08,2.2400126415050632e-11,4.6535286373784196e-08,2.999935490215501e-15,1.1756980017603985e-22,1.9107712580218395e-18,5.347014651501626e-10,5.341524197855492e-18,8.0992561618937155e-25,2.1993034352501886e-13,6.583334631689355e-17,1.1133069963381726e-17,1.0687041567694267e-19,1.0478947074869356e-25,6.390749119187817e-24,3.1836215393685725e-12,1.432772265884673e-21,4.943826132359313e-20,2.204797170188546e-22,7.053298660088399e-30,3.2073677713684035e-28,1.0873727488602653e-33,1.3746247419301402e-12,2.4204297433055625e-17,4.6092490992462737e-23,1.9180484388365222e-20,9.618776520313529e-23,1.659955264632269e-15,3.105038570022256e-10,6.509268880991848e-19,1.441027405588286e-07,3.7373050111250797e-14,2.0051380705089807e-10,2.299304473601971e-19
7.225223352342934e-09,0.4193562398700641,3.76,0.0,0.6052169899047491,0.9999999646914034,4.297911189483455e-12,1.5198794080939815e-07,7.616377646807665e-11,7.17725080148553e-05,7.177253236903025e-05,2.4855857525280612e-14,5.384684434701324e-10,2.084094918710331e-11,2.682173928476408e-12,3.222471714703993e-12,3.521690759556296e-08,6.430204092869743e-13,1.0889488159853685e-08,1.1175916571265625e-08,1.191743905985286e-08,1.2915782228981938e-08,2.8594177279836566e-13,3.810670019815251e-12,2.9399934155606896e-13,4.034528890204301e-11,6.412700837671166e-19,3.9272437916190003e-20,8.986612377409617e-12,4.601618537390122e-16,1.6468544929294178e-25,1.1514328557271957e-12,2.124584925168596e-18,3.3697908770811653e-20,1.386665921389453e-23,9.694643218156888e-24,4.9142435895194765e-08,2.4864696339819656e-11,4.9021012833472985e-08,3.471201758716353e-15,1.3702566012917312e-22,2.1590606822684957e-18,5.64261041392588e-10,6.247011752401505e-18,1.0959070019886838e-24,2.414121456368366e-13,7.567667394221275e-17,1.3528435257032698e-17,1.2860530930358284e-19,1.323598459274299e-25,8.391411368895519e-24,3.669343727323407e-12,1.7628853595308657e-21,5.772720839386804e-20,2.722308188915861e-22,9.159416954522469e-30,4.0304405218559475e-28,1.5515686855526535e-33,1.5308945535986635e-12,2.807917156521892e-17,5.964036945848111e-23,2.3046937249322415e-20,1.2113684450021363e-22,1.9467896094264945e-15,3.19296105202824e-10,7.867667732565909e-19,1.5182585961097018e-07,4.1649610900901966e-14,2.183479927979422e-10,2.6501059013754607e-19
7.592778836729467e-09,0.41935652611121316,3.76,0.0,0.605213326849732,0.9999999628801592,5.086640342887224e-12,1.597279018085856e-07,8.630022036167611e-11,7.542342915822053e-05,7.542345605817313e-05,2.6157041090492716e-14,6.170239761724309e-10,2.292750311625454e-11,3.0999655274952877e-12,3.690501381108044e-12,3.7016659917208575e-08,7.102194068974447e-13,1.125022290210693e-08,1.2164781364064592e-08,1.3005833858013125e-08,1.3344479196265841e-08,3.1600352261708267e-13,4.274099855053958e-12,3.402154920838959e-13,4.599423430111794e-11,7.709001151546726e-19,4.8782292597658686e-20,9.561899484835054e-12,5.290107087879651e-16,2.087676905046405e-25,1.256346774574944e-12,2.4680936743490076e-18,4.110472589781526e-20,1.7930355755794794e-23,1.2230663281712424e-23,5.1639935301802405e-08,2.7457762102298507e-11,5.150588187400058e-08,3.988976541613943e-15,1.5839011453308492e-22,2.4243042970267373e-18,5.93912199519525e-10,7.249421940842103e-18,1.4612957244556393e-24,2.636408755666783e-13,8.632838612165394e-17,1.6271071302505083e-17,1.5332473694552283e-19,1.6506648557369963e-25,1.0851811101194964e-23,4.196901451646278e-12,2.1466939046851025e-21,6.688407124124201e-20,3.3275464625735353e-22,1.1744118923680226e-29,5.006361278894423e-28,2.1759283516496287e-33,1.6959078945904884e-12,3.232377370726417e-17,7.618000875981981e-23,2.7413718069098905e-20,1.5069489356253143e-22,2.2653234022722646e-15,3.275902112928532e-10,9.42210609782055e-19,1.5954893163265823e-07,4.61808166686286e-14,2.365790720545178e-10,3.0311217658796195e-19
7.960334321116e-09,0.4193568123533186,3.76,0.0,0.6052096638091751,0.9999999610674387,5.974025144818904e-12,1.674686505131359e-07,9.722040838573001e-11,7.90743280821934e-05,7.907435765489487e-05,2.7458235965698324e-14,7.022424262126544e-10,2.5105074510924146e-11,3.5577231201646197e-12,4.197428854930079e-12,3.881707216968089e-08,7.807672168065104e-13,1.1599248369846843e-08,1.3180851338583677e-08,1.4129113404726262e-08,1.3757698085937218e-08,3.476125476265311e-13,4.7680961527524666e-12,3.90937864115389e-13,5.207220217283935e-11,9.196569598084945e-19,6.010580976321238e-20,1.01308166954596e-11,6.039590659905828e-16,2.6219331188403435e-25,1.364627592124087e-12,2.847866740425758e-18,4.9683673099208995e-20,2.293447150470313e-23,1.5256640771790172e-23,5.413719928552233e-08,3.0179308636302683e-11,5.3989893905938204e-08,4.555408002266482e-15,1.8173013474355182e-22,2.7067605864780988e-18,6.236549298486554e-10,8.353677195870102e-18,1.922661016467436e-24,2.865884822400136e-13,9.78002086943288e-17,1.9388590229516526e-17,1.8125500725471847e-19,2.0349185795367271e-25,1.3841682685173066e-23,4.767177548778919e-12,2.5896500935620992e-21,7.695005701309087e-20,4.0303834614009577e-22,1.4885942171568618e-29,6.153923752613937e-28,3.0039734745713507e-33,1.869691173307232e-12,3.6950891343137745e-17,9.617516741078341e-23,3.2310827628517546e-20,1.8539670501093228e-22,2.617280814599699e-15,3.354163129829258e-10,1.118935402510659e-18,1.672719566174967e-07,5.0970705369823094e-14,2.5517477439353685e-10,3.4429896193575185e-19
8.327889805502534e-09,0.4193570985962886,3.76,0.0,0.6052060007828879,0.9999999592532389,6.967159386088668e-12,1.752101866246272e-07,1.0894332424185375e-10,8.2725204786888e-05,8.272523715935146e-05,2.875940233029963e-14,7.942967352171969e-10,2.7372583433507377e-11,4.0570357586387155e-12,4.744151039041584e-12,4.0618130695320626e-08,8.546650131760797e-13,1.193724369039092e-08,1.42227679331093e-08,1.528609112469471e-08,1.4156137383640029e-08,3.8077748712950077e-13,5.29303837973088e-12,4.4635803298274507e-13,5.858344146838704e-11,1.0893854294204506e-18,7.350144646929348e-20,1.0692527810420483e-11,6.851966800810731e-16,3.2646590402276584e-25,1.4761674119138097e-12,3.2659886081044866e-18,5.955660415600498e-20,2.903840878824143e-23,1.8837014439788872e-23,5.663422786821019e-08,3.3029320877128405e-11,5.647304933092552e-08,5.1726418239864566e-15,2.0711048715798597e-22,3.006686941365458e-18,6.534892226917136e-10,9.56469916392777e-18,2.4989674728086137e-24,3.102279513844614e-13,1.1010228651278237e-16,2.2908976281561815e-17,2.126256463513968e-19,2.482409645872517e-25,1.7435901738760566e-23,5.380982356447196e-12,3.0974552457347686e-21,8.796610215634138e-20,4.841322040562214e-22,1.8671957799666722e-29,7.493205135942611e-28,4.0881840536905146e-33,2.0522675090979975e-12,4.197287772605442e-17,1.201337156885872e-22,3.776768888634973e-20,2.2580407856365434e-22,3.004390692644564e-15,3.4280271331181814e-10,1.3186685069005122e-18,1.7499493455902278e-07,5.6023397496732186e-14,2.741048392577189e-10,3.886294650388095e-19
8.695445289889068e-09,0.41935738484003643,3.76,0.0,0.6052023377706885,0.9999999574375573,8.07329045295775e-12,1.829525098447749e-07,1.2148710738867118e-10,8.637605927241681e-05,8.637609457169444e-05,3.006054623351844e-14,8.933511926956866e-10,2.972896275384589e-11,4.599463747296476e-12,5.331514035371231e-12,4.241982255258264e-08,9.319139454496163e-13,1.2264849803726089e-08,1.528924178878104e-08,1.647564111678008e-08,1.4540464561172335e-08,4.155072650654688e-13,5.849275497219165e-12,5.066653488153464e-13,6.553134237766144e-11,1.2820117230708502e-18,8.925187287646825e-20,1.124634922751141e-11,7.729073353594347e-16,4.0325511485990518e-25,1.5908645610197938e-12,3.7245851492156585e-18,7.085234573566415e-20,3.64185680294873e-23,2.3041115089392158e-23,5.9131021071723036e-08,3.6007783761553085e-11,5.8955348542223806e-08,5.842821373717311e-15,2.345938622821417e-22,3.3243397911890263e-18,6.834150683550769e-10,1.0887408705320915e-17,3.2117742536174588e-24,3.345332672044043e-13,1.2324330196707683e-16,2.686053430007693e-17,2.4766902897489346e-19,2.999395431600797e-25,2.171435777126805e-23,6.039058233646164e-12,3.676057894335311e-21,9.997287434825099e-20,5.77151222028772e-22,2.3198291510528084e-29,9.045596233451544e-28,5.4913097795957854e-33,2.2436569049864236e-12,4.740166816208127e-17,1.4860937352656019e-22,4.3813108449375326e-20,2.725052343291391e-22,3.42838594216811e-15,3.4977599243266847e-10,1.5431859223358135e-18,1.827178654507123e-07,6.134308995554446e-14,2.9334089325149187e-10,4.361572948422759e-19
9.063000774275601e-09,0.4193576710844795,3.76,0.0,0.6051986747724034,0.9999999556203908,9.299812612588157e-12,1.9069561987542856e-07,1.3486907968190054e-10,9.002689153889072e-05,9.002692989207124e-05,3.136169251770106e-14,9.99561877324119e-10,3.217315799731183e-11,5.186539032958503e-12,5.960316653756479e-12,4.422213548006363e-08,1.0125151396521903e-12,1.258267160315417e-08,1.637904924303739e-08,1.7696695080996422e-08,1.491131743851968e-08,4.5181106904139626e-13,6.437127843089883e-12,5.720469642669636e-13,7.291849632859311e-11,1.499541310383313e-18,1.0766491332161072e-19,1.17917322442734e-11,8.672691919224957e-16,4.944056009664321e-25,1.7086232430739787e-12,4.225823244494583e-18,8.370683438366126e-20,4.52690177760792e-23,2.794329618284146e-23,6.162757891791905e-08,3.91146822278356e-11,6.143679192523518e-08,6.5680878561057205e-15,2.642409958262463e-22,3.6599746093752724e-18,7.134324571403116e-10,1.2326725894465722e-17,4.0854379075357775e-24,3.59479375475084e-13,1.3723058603240244e-16,3.127184210382024e-17,2.8662003386984315e-19,3.592323025932193e-25,2.6761803214995396e-23,6.7420838039762e-12,4.3316518862576594e-21,1.1301077441439447e-19,6.832766738778509e-22,2.857065620834388e-29,1.0833831304117621e-27,7.287802729406996e-33,2.4438764120155685e-12,5.3248795662864353e-17,1.8220341594572927e-22,5.0475247297878923e-20,3.261142232166808e-22,3.891002945693162e-15,3.5636111257134473e-10,1.7943106495860297e-18,1.9044074928598465e-07,6.693405036170121e-14,3.1285633492917814e-10,4.869314568515898e-19
