Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727),S(5643),S(5886)
3.346014484682139e-06,0.26459660676299146,3.76,0.0,0.17352503895915936,0.8928843119805526,0.12360555438620417,0.005128189758425502,0.003282965235627734,0.054449274480012286,0.08482342804109888,2.623653359595727e-09,0.36006426121922025,1.650886559562766e-05,0.00039632922914782697,0.02951769712084994,0.005815462425438282,0.0007118358338225938,0.0018408786347487841,0.012263192139617275,0.40551077671875524,0.0018215821138874463,0.00036908825964669233,0.0035137060514503896,0.006464096586254402,0.0011476818574412875,0.0009627227183216043,0.007114979292986293,2.5090197620893822e-06,0.013628183166774195,6.828971193805643e-08,0.004365629479125674,0.0009656089493240872,0.0029614152396486956,1.4163299194251796e-05,2.6603727500118314e-06,0.0071905530569765785,0.006779038745406507,0.00598794659701609,0.002278981781573487,1.3960008057291113e-08,4.12918202732977e-09,0.003528078554352571,0.00023134826040802873,2.795108934066304e-06,6.435978329355224e-06,4.733502303588925e-06,0.000670660756422976,1.0633637735232373e-05,2.2026274035152868e-10,4.21913966733781e-08,0.0022675714303464897,1.6548595140793243e-05,3.246126270356746e-06,0.002236456171093071,7.53178407000523e-09,6.101883550456613e-11,5.855729566993534e-07,0.00011915861442840708,9.716911878667663e-06,0.00012177309824472761,3.631923616377285e-07,2.6919444486104644e-07,0.00028447200770733094,5.305996250679912e-06,0.0003711843487368282,0.0001569336003746617,0.0007877157925670692,1.652275845647483e-05,1.6575207517815406e-10,4.6334827693333126e-11,6.909866319850181e-07,5.988252730855499e-07,4.013324195683783e-06,1.2283358126306322e-06,1.6120868992510586e-10,2.402530801118015e-06,3.310482402340697e-09,6.9681805342915585e-09,2.4301087591219087e-06,2.411444544378799e-06,0.0001650382509575631,1.8936097820759278e-10,6.735808284783715e-08,2.660916298648645e-07,3.6866859410340384e-06,5.191992882630012e-12,6.960279578756713e-10,3.1442249258992024e-08,1.1981821263946364e-08,2.87356662572514e-12,6.52819351190244e-07,1.9612275008543976e-10,6.173416141346662e-09,1.6673441591847225e-06,3.3354596016012643e-11,1.4318136198041383e-06,2.2650820391290977e-09,3.0278213183605436e-11
3.358506110475662e-06,0.26471699729563486,3.76,0.0,0.17094322998664166,0.8915833406832667,0.12487302349156328,0.005223835875102324,0.0032451810583745337,0.05441585588666585,0.08530866299155981,2.5622555670990595e-09,0.361850397938327,1.6166041752299766e-05,0.0003952359770779948,0.03019943214656494,0.005807736606171766,0.0007175870426851546,0.0018121079563197238,0.012093251993709628,0.40691759628972135,0.001797127198815174,0.00036553007149660137,0.0035631712501138823,0.006554238663514287,0.0011426849481543247,0.0009568361692707776,0.007134867478699219,2.4651860257766527e-06,0.013939097321687953,6.835184707760998e-08,0.004426415442463372,0.0009590939202729394,0.002972419721028065,1.4459333695191066e-05,2.665340322953512e-06,0.007308948984443571,0.006917066694310592,0.006042956159128061,0.0023607507507820125,1.4174732994598983e-08,4.07857872951929e-09,0.0036292114571382247,0.00024143324346153846,2.8257616622505623e-06,6.4857499196164764e-06,4.791111173897502e-06,0.0006887072446788288,1.0782234438713716e-05,2.2055616231423938e-10,4.2139949396738664e-08,0.0023207556470848188,1.6887254280952193e-05,3.2931232849321594e-06,0.0022827955912673096,7.705342921446049e-09,6.113074131065834e-11,5.933635976387843e-07,0.00011813919841583933,9.790989564857277e-06,0.0001243479543057801,3.676669696554856e-07,2.710886035192092e-07,0.0002903343180118295,5.301658575789011e-06,0.00037861216459057995,0.00016023308096854618,0.000806584926368115,1.6536782635258415e-05,1.656538644068086e-10,4.629272885302514e-11,6.902520592193611e-07,5.941417338679359e-07,4.182517237718075e-06,1.21112942347938e-06,1.6630415951934645e-10,2.5093030075765726e-06,3.431201239887651e-09,7.135704329323008e-09,2.506749299297e-06,2.429601228201805e-06,0.00016620549033716188,1.969825641381845e-10,6.971342528139991e-08,2.784250307081519e-07,3.855187519626617e-06,5.429577154523323e-12,7.022465586991142e-10,3.15490214170689e-08,1.2325694746510878e-08,2.9247221573355844e-12,6.805540516971356e-07,1.9314679071968306e-10,6.431211504409778e-09,1.7412684917146871e-06,3.477045532522652e-11,1.504634507383187e-06,2.353835779429925e-09,3.1600487572362115e-11
3.3709977362691848e-06,0.2648348429633015,3.76,0.0,0.16842784187007628,0.8902963820810819,0.12612113381079007,0.0053192522423298715,0.0032068147857450464,0.05438312165411736,0.08579128707318556,2.501123860758313e-09,0.3635892541290072,1.58223519360873e-05,0.0003940136743818744,0.030882947118412704,0.005799770194650677,0.0007232129917688581,0.0017833493232258756,0.011922795610117654,0.4082679383511969,0.0017724660958071303,0.00036191373082399643,0.0036124215367334357,0.006643520577063696,0.001137195417500231,0.0009505515559190285,0.007151046981400135,2.421574741646667e-06,0.014248924648397256,6.837958654355736e-08,0.004486060793113396,0.0009521981442644013,0.002981817480616409,1.4752718244525472e-05,2.668900126093485e-06,0.007426094753055548,0.007054584548084081,0.006096038301938527,0.0024435263185872656,1.4383579751019484e-08,4.027457582987816e-09,0.0037307964365368377,0.00025170109912095066,2.854916884198052e-06,6.533105124124518e-06,4.844946913364984e-06,0.0007066960580744412,1.0921415928826365e-05,2.2069418925708763e-10,4.206351300873542e-08,0.002373908462779261,1.7212745584711555e-05,3.33723553657066e-06,0.0023286796130281098,7.877643453849175e-09,6.121040652301612e-11,6.007315808168497e-07,0.00011710971902440979,9.855977904939844e-06,0.00012688044765039525,3.719949422125766e-07,2.727892975630272e-07,0.00029626330748787566,5.293448090360882e-06,0.00038590888753190026,0.00016350899695868746,0.0008255398546895468,1.6540283119941212e-05,1.6545153271184078e-10,4.62220593290162e-11,6.891000644085895e-07,5.894005754684668e-07,4.355816514403872e-06,1.1932131531912308e-06,1.7137592586949775e-10,2.618914603486075e-06,3.553553275337143e-09,7.301758255740325e-09,2.58353205007589e-06,2.4469568629249736e-06,0.00016724536318331077,2.0473435140357916e-10,7.208769051543002e-08,2.9114342171571597e-07,4.027735139220426e-06,5.672878825977118e-12,7.079752860196602e-10,3.165140033830271e-08,1.2667548871377064e-08,2.97486606992722e-12,7.087470831650533e-07,1.9012941849064133e-10,6.6934954942864955e-09,1.8166797045873618e-06,3.621187134806103e-11,1.5796256863778985e-06,2.4439109437123354e-09,3.295165145834186e-11
3.3834893620627076e-06,0.26495019650861285,3.76,0.0,0.1659773674361155,0.8890236507578252,0.1273498928095997,0.005414404730197736,0.003167951918949243,0.054351088920458535,0.08627111962942248,2.4403715331124626e-09,0.3652819461654241,1.547854521395655e-05,0.0003926673921745298,0.031567889124518383,0.005791575205342222,0.0007287143999888127,0.0017546436570920379,0.011752076000102122,0.40956363696724735,0.0017476456871257115,0.00035824584164503246,0.003661436309788589,0.006731917289930297,0.0011312398146382172,0.0009438960475636944,0.007163594797290322,2.3782384646432725e-06,0.014557493392694602,6.837387318930492e-08,0.004544548592310501,0.0009449491170472974,0.0029896350201931853,1.5043244726381194e-05,2.671084298394437e-06,0.00754193712010606,0.007191537358988105,0.006147199949558317,0.0025272528947286816,1.4586557701510208e-08,3.9759207045587444e-09,0.003832767189582412,0.0002621444255054144,2.882562361202544e-06,6.578064284254212e-06,4.89505256603367e-06,0.0007246138796631,1.1051168207255336e-05,2.2068182950737325e-10,4.196317627252425e-08,0.0024269978080196397,1.7524642728860084e-05,3.3784458575197554e-06,0.0023740867735864797,8.04857844219343e-09,6.12585710050636e-11,6.076743878525842e-07,0.00011607133371946819,9.912057905922378e-06,0.00012936827449075262,3.761760644748524e-07,2.7429995575673983e-07,0.00030225688470730025,5.28151578258449e-06,0.000393070371824503,0.00016675840982860639,0.0008445649515182722,1.6533610119240736e-05,1.6514905650240887e-10,4.6123951458613745e-11,6.875473898521604e-07,5.846112566127238e-07,4.533191679058524e-06,1.174665809840761e-06,1.7641768642623536e-10,2.7313591730929346e-06,3.6774354904054807e-09,7.466190111013926e-09,2.6603739186625636e-06,2.4635194402719853e-06,0.0001681587195336661,2.1260957184554205e-10,7.447832604788282e-08,3.042488072026261e-07,4.204267702398922e-06,5.921811970790442e-12,7.132188627134211e-10,3.1749534502582016e-08,1.3006984257253088e-08,3.0240046938042475e-12,7.373766327415936e-07,1.870808023824293e-10,6.9600956717754525e-09,1.8935308339716498e-06,3.767790230393619e-11,1.6567782535376266e-06,2.5352590732539333e-09,3.4331240412460214e-11
3.3959809878562304e-06,0.2650631109402478,3.76,0.0,0.1635902909193478,0.8877653315585156,0.12855933635978153,0.005509261128660334,0.0031286745550776532,0.05431977237111287,0.08674799209718251,2.3801030787383702e-09,0.36692959119594326,1.5135325123357102e-05,0.0003912022859561759,0.03225391365808023,0.005783162919875958,0.0007340920422262773,0.001726029322696797,0.011581332827846935,0.41080650519080764,0.0017227105469767325,0.0003545328022230003,0.003710195908400325,0.006819406163898619,0.0011248447464382943,0.0009368964198467102,0.007172593345263493,2.3352258172138e-06,0.014864641000646368,6.833568850495492e-08,0.004601864455583255,0.0009373738506959988,0.0029959014667327814,1.5330716788294264e-05,2.6719268544754963e-06,0.007656425873175591,0.007327873663845225,0.00619645128374852,0.0026118744952672696,1.4783695765890427e-08,3.924065450074072e-09,0.0039350588990341,0.0002727556527534355,2.9086903597839227e-06,6.620651097732545e-06,4.941484582756725e-06,0.0007424481849014063,1.117151527087849e-05,2.2052436604066245e-10,4.184004872659117e-08,0.0024799928655778415,1.7822586203455718e-05,3.4167488441250907e-06,0.002418997698514552,8.218048560872835e-09,6.127601732504458e-11,6.141910183630066e-07,0.00011502516720445992,9.959437803406083e-06,0.0001318093073494754,3.802104508285978e-07,2.756244764715944e-07,0.000308312897690191,5.266018252873277e-06,0.00040009301912179385,0.00016997847438279012,0.0008636448237476573,1.6517130148568166e-05,1.6475054758385247e-10,4.59995714759121e-11,6.856112485807703e-07,5.797827901110276e-07,4.714608692468881e-06,1.1555641329352975e-06,1.8142347544060939e-10,2.8466279518986374e-06,3.802742436333845e-09,7.628856433495407e-09,2.737193240344201e-06,2.479298094286862e-06,0.0001689467672887741,2.2060122230245933e-10,7.688276864109798e-08,3.1774283461593964e-07,4.384720082427955e-06,6.1762849467997594e-12,7.179834056592983e-10,3.1843570390662004e-08,1.3343620677766249e-08,3.072148604447894e-12,7.664205406056434e-07,1.8401053623128256e-10,7.230835915580741e-09,1.971773245148416e-06,3.9167583258463594e-11,1.7360809456564467e-06,2.6278321466094734e-09,3.573877235398759e-11
3.408472613649753e-06,0.2651736393748931,3.76,0.0,0.16126509260700106,0.8865215807288905,0.12974952694077707,0.005603791127699543,0.0030890612732933807,0.0542891843704927,0.08722174794015465,2.32041435396834e-09,0.3685333041844622,1.4793349445260994e-05,0.0003896235773973543,0.03294068517284323,0.005774543934110732,0.0007393467448223136,0.0016975421602358333,0.011410792425171469,0.4119983311853579,0.0016977029225104547,0.00035078079691028947,0.0037586816325926318,0.006905966896494713,0.001118036760096188,0.000929578964277026,0.007178129926304631,2.2925815866293038e-06,0.01517021410054794,6.826604735973657e-08,0.004657996449613152,0.0009294987892603912,0.0030006483460995733,1.5614949910818024e-05,2.671463473000288e-06,0.007769513802060954,0.0074635454271038204,0.0062438055465782304,0.00269733490116503,1.4975040852473274e-08,3.871984345724598e-09,0.004037608351377437,0.00028352707294152185,2.933297519663679e-06,6.6608923877539335e-06,4.984311624674911e-06,0.0007601872492336463,1.1282516768394288e-05,2.2022731288425245e-10,4.169525405738833e-08,0.002532864108192817,1.810628233942687e-05,3.452150255258298e-06,0.002463395035866854,8.385962288228306e-09,6.126356592936791e-11,6.202819197177898e-07,0.00011397231104672891,9.998350053875413e-06,0.00013420159504094027,3.8409852526150295e-07,2.7676717943796267e-07,0.0003144291413427198,5.2471165752344755e-06,0.0004069737610646363,0.00017316644381333525,0.0008827643511797428,1.649122335232564e-05,1.6426022536024437e-10,4.585011197867615e-11,6.833092163650453e-07,5.749237360444247e-07,4.90003001573793e-06,1.135982462895102e-06,1.8638767915719014e-10,2.9647099125676744e-06,3.9293666206253095e-09,7.789622682863324e-09,2.813910013966445e-06,2.4943030125794704e-06,0.0001696110505104227,2.2870209420117692e-10,7.929845323252513e-08,3.316267924049762e-07,4.569023460484135e-06,6.436200871876297e-12,7.222763177108717e-10,3.1933652176380365e-08,1.3677098025115414e-08,3.119312173682454e-12,7.958563843197415e-07,1.8092762696301417e-10,7.505537054049254e-09,2.0513568255924567e-06,4.0679929647067436e-11,1.8175202418476714e-06,2.7215827165302964e-09,3.717374950938582e-11
3.420964239443276e-06,0.2652818348954055,3.76,0.0,0.15900025310480717,0.8852925270915876,0.13092055186476131,0.0056979662905714615,0.003049187050843554,0.05425933509124537,0.08769224252535474,2.2613927764641298e-09,0.3700941952190859,1.445323030730126e-05,0.00038793653648943764,0.03362787757381745,0.005765728203698625,0.0007444793814698683,0.0016692155293187103,0.011240667875101541,0.4131408747977467,0.0016726627301684768,0.0003469957894614933,0.003806875757604921,0.00699158145188601,0.0011108422344907679,0.0009219694078876082,0.007180296193234012,2.250346835819877e-06,0.015474068442616598,6.816599289915066e-08,0.0047129349857970475,0.0009213497346189454,0.003003909359340105,1.5895771417045134e-05,2.6697312908060576e-06,0.007881156664103514,0.007598507972182218,0.006289278841934889,0.002783577810584478,1.516065628071987e-08,3.819765052969877e-09,0.004140354041021288,0.0002944508690941529,2.956384702468657e-06,6.698817874480364e-06,5.023613357693527e-06,0.0007778201504985268,1.1384265536375845e-05,2.197963732914661e-10,4.1529923881667874e-08,0.0025855833279951283,1.8375501882187542e-05,3.484666365989941e-06,0.0025072633843335073,8.552235773336946e-09,6.122207041349906e-11,6.259489111255978e-07,0.00011291382338185596,1.0029048363537435e-05,0.0001365433617372151,3.8784100150410704e-07,2.7773275775097034e-07,0.0003206033647757046,5.224975206461005e-06,0.0004137100399553616,0.00017631967421368928,0.000901908723225777,1.645628092050696e-05,1.636823903783811e-10,4.56767847278272e-11,6.806591276080479e-07,5.700421981454011e-07,5.089414807433237e-06,1.1159924607227823e-06,1.9130504731574952e-10,3.085591853475403e-06,4.0571988874914725e-09,7.948363357427247e-09,2.8904461186899626e-06,2.508545348637097e-06,0.00017015342687040543,2.3690480258827777e-10,8.172282156890765e-08,3.459016088194571e-07,4.757105663625789e-06,6.7014581011027765e-12,7.261061773020839e-10,3.2019921457258815e-08,1.4007077095308337e-08,3.165513127038205e-12,8.256615598826075e-07,1.778404890010234e-10,7.78401747707935e-09,2.132230175437846e-06,4.2213940733406916e-11,1.9010804695657186e-06,2.8164640315570827e-09,3.8635660346244134e-11
3.4334558652367988e-06,0.2653877504212088,3.76,0.0,0.15679425723626664,0.8840782732495666,0.1320725215332125,0.005791760020849411,0.003009123206778788,0.05423023264076483,0.08815934294837723,2.2031175387281217e-09,0.37161336707690434,1.4115534584030723e-05,0.00038614646416288133,0.03431517464469564,0.0057567250880023275,0.0007494908694706023,0.0016410803629078453,0.011071159157563045,0.414235864559426,0.0016476275658122933,0.0003431835177431366,0.003854761542584139,0.007076233986612787,0.0011032872804780354,0.0009140928427454833,0.007179187633237329,2.208559026397179e-06,0.01577606880047587,6.803659162393336e-08,0.00476667271144907,0.000912951782179466,0.0030057201627956016,1.6173020426448916e-05,2.6667687030794556e-06,0.007991313143491456,0.007732719902532837,0.00633288993718228,0.002870546984520695,1.5340620303299707e-08,3.767490362441598e-09,0.004243236261081176,0.00030551914315359285,2.9779568234388748e-06,6.734459949881432e-06,5.059479251719345e-06,0.000795336766552493,1.1476885052723961e-05,2.1923740128215852e-10,4.1345191995689885e-08,0.002638123657977826,1.8630078157752703e-05,3.514323286766436e-06,0.002550589216549914,8.716792669393639e-09,6.115241294096059e-11,6.311951031017472e-07,0.00011185072869299976,1.0051804783683431e-05,0.00013883300519437525,3.914388633065429e-07,2.785262324758427e-07,0.0003268332784663011,5.199760954481561e-06,0.00042029978782868354,0.00017943562854126838,0.0009210634722824635,1.6412702607288208e-05,1.6302139934355192e-10,4.54808137842937e-11,6.776789760393637e-07,5.651458231145584e-07,5.282719123658395e-06,1.0956628757152808e-06,1.9617070346826051e-10,3.20925848926279e-06,4.186128785330749e-09,8.104962057407995e-09,2.9667255117264813e-06,2.522037135668608e-06,0.00017057604449364548,2.452018140770783e-10,8.415333045486803e-08,3.605678516369188e-07,4.948891501252331e-06,6.971950702009023e-12,7.294826317118089e-10,3.2102517021017324e-08,1.4333240198115018e-08,3.210772109247901e-12,8.558133591633143e-07,1.7475694353153724e-10,8.06609372617617e-09,2.2143407943406755e-06,4.37686029425643e-11,1.9867439135000763e-06,2.9124301430965682e-09,4.012398140589181e-11
3.4459474910303216e-06,0.26549143859184954,3.76,0.0,0.15464559758930785,0.8828788968077946,0.1332055677321229,0.0058851475239789786,0.0029689373713048636,0.05420188318468058,0.0886229278128802,2.145659890028867e-09,0.3730919130325637,1.3780784561991158e-05,0.0003842586754662195,0.03500227041383681,0.005747543392249081,0.0007543821663231939,0.001613165229669897,0.010902453350344263,0.41528499509163297,0.0016226327270861122,0.0003393494897568245,0.003902323234014295,0.007159910771045839,0.0010953976500882876,0.0009059736649377205,0.00717490306539504,2.1672521500136705e-06,0.01607608883850587,6.787892873488847e-08,0.004819204399527646,0.0009043292660035679,0.0030061181531471208,1.644654775769396e-05,2.662615171501967e-06,0.008099944805114369,0.007866143013844211,0.006374660066191702,0.0029581863854365024,1.5515024576659688e-08,3.715238217362765e-09,0.00434619718121132,0.00031672394279573805,2.998022667978385e-06,6.767853456743697e-06,5.0920073981969975e-06,0.0008127277685234601,1.1560526841936751e-05,2.1855636325456982e-10,4.1142189050577895e-08,0.0026904595859481508,1.886990487976016e-05,3.5411562577817285e-06,0.002593360798639659,8.879563938019134e-09,6.105549988290177e-11,6.360248134515159e-07,0.00011078401765779342,1.0066906896707452e-05,0.00014106909421712527,3.94893344803108e-07,2.791529078567994e-07,0.00033311656122851706,5.17164200993208e-06,0.0004267414042314621,0.00018251188003447853,0.0009402145037896998,1.6360894378557027e-05,1.6228164151955126e-10,4.526342915140832e-11,6.743868241843267e-07,5.602418025683771e-07,5.479896119717386e-06,1.0750593569455112e-06,2.009801505156241e-10,3.335692542789204e-06,4.316044939268725e-09,8.259311494641783e-09,3.0426744069293893e-06,2.5347912024123004e-06,0.00017088131842994236,2.535854761684652e-10,8.658745960189743e-08,3.7562572881196705e-07,5.144303097918382e-06,7.247568924866982e-12,7.32416288797023e-10,3.218157464787273e-08,1.4655291600664262e-08,3.2551122622858644e-12,8.862890434395472e-07,1.7168422277500073e-10,8.351581060130946e-09,2.297635263835004e-06,4.5342893053025946e-11,2.0744909264965694e-06,3.009435998195797e-09,4.1638179000700215e-11
3.4584391168238444e-06,0.26559295166199687,3.76,0.0,0.15255277772533835,0.8816944516050329,0.13431984197193494,0.005978105764031682,0.0029286934786301993,0.054174291067080674,0.0890828869696561,2.089083446367183e-09,0.3745309148979789,1.3449458838828206e-05,0.00038227848337907966,0.03568886946098068,0.005738191407828574,0.0007591542666116442,0.0015854964036680548,0.010734724878399394,0.4162899248892858,0.0015977112466611966,0.0003354989808924114,0.0039495460642587354,0.007242600107405084,0.0010871986545145363,0.0008976355226021969,0.00716754415507282,2.126456865970022e-06,0.01637401094898837,6.769410368899281e-08,0.00487052683768563,0.0008955057128775755,0.00300514225834966,1.671621578501875e-05,2.657311040775064e-06,0.008207016043518424,0.007998742198716423,0.006414612734826822,0.003046440308645457,1.5683972623252793e-08,3.6630817626890204e-09,0.004449180913005313,0.00032805728699829116,3.0165946952554533e-06,6.799035472683565e-06,5.1213033560961445e-06,0.0008299846101128476,1.1635367861945322e-05,2.1775930154921818e-10,4.092203764971682e-08,0.0027425669614360966,1.909493364572811e-05,3.56520892732163e-06,0.0026355681069739037,9.040487628662371e-09,6.093225760741733e-11,6.404434808054381e-07,0.00010971464705729811,1.00746551119594e-05,0.00014325036543822331,3.9820591099418523e-07,2.796183270883426e-07,0.00033945086696328695,5.1407870406405885e-06,0.0004330337330022568,0.00018554611509609997,0.0009593481230001698,1.6301266201404306e-05,1.614675166278044e-10,4.502586085895199e-11,6.708007182279481e-07,5.553368773971092e-07,5.680896252153701e-06,1.054244306180293e-06,2.0572927230459074e-10,3.4648748379251486e-06,4.446835415243364e-09,8.411313449056442e-09,3.118221434282015e-06,2.546821091260055e-06,0.00017107190696967782,2.6204804563648505e-10,8.902271909471824e-08,3.9107509003551335e-07,5.343260220589846e-06,7.528199665227862e-12,7.349186075586655e-10,3.225722694483318e-08,1.4972957812699192e-08,3.2985588230719552e-12,9.170659128296411e-07,1.6862897893253727e-10,8.640293994808745e-09,2.3820594244084653e-06,4.693578129580762e-11,2.1643000417278912e-06,3.107437518555601e-09,4.317771088581735e-11
