Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729)
1.439613402340887e-05,0.7022167256114002,3.76,0.0,0.07393378440361378,0.8578538594569544,0.1494931254286025,0.008233408079329062,0.0011068331702962701,0.040890916273434726,0.08964241933327526,1.5244719582934683e-10,0.3334409363728877,1.6529832710624857e-06,0.00019286869843668027,0.06057683796777672,0.003488901743094222,0.0005571390630237322,0.00037490846162451376,0.0041930523040557745,0.3553781230117691,0.00036732993849702966,9.494925667299089e-05,0.005855838827859089,0.006353498216800707,0.0004989459540279052,0.00022726696987299466,0.002879504445978478,3.736245204974261e-07,0.024786022181063606,1.4843381709789926e-08,0.005382750126025977,0.00021973968658922934,0.0016880230973147917,1.1863538508835737e-05,9.46995963332893e-07,0.010436111474170713,0.0136931537325377,0.007446136298994935,0.005822800947090889,6.0282599744040586e-09,8.585498166855649e-10,0.007728363544593749,0.0006856211719933184,9.113848950815298e-07,6.806683849426939e-06,2.0219826156942375e-06,0.0008083745294303758,3.910852648058392e-06,5.330876058269318e-11,5.945596758593777e-09,0.004952063540684526,7.096355821477209e-06,9.86927980276056e-07,0.003009884807851868,4.1782444509936586e-09,1.4273990624307518e-11,2.485054510837729e-07,3.761825126522138e-05,2.4719942953168017e-06,0.00011920654302030416,2.2755273984867474e-07,1.80863883086845e-07,0.0008738455842002455,1.964549476704801e-06,0.0002872176584986487,6.949911447172399e-05,0.0006596624396288007,6.079961194195289e-06,4.346893529475606e-11,8.536329870618704e-12,2.3266684018844114e-07,1.355783103957698e-07,7.904411825765058e-06,1.9380500961956554e-07,1.2521366124940957e-11,2.4459563410292513e-06
1.4416586483684428e-05,0.7022523360123966,3.76,0.0,0.07372909497782716,0.8576501069703284,0.14964913873520444,0.008257560516290868,0.001099160010816213,0.040894359721614905,0.08974291608270873,1.504628622134749e-10,0.3335737392722594,1.6317760682301452e-06,0.0001918968206905689,0.06075626040046709,0.0034856609806202202,0.0005577390544402673,0.0003719725839940258,0.0041621282612630955,0.355389227045583,0.0003645377720955351,9.43518148397979e-05,0.0058676591119715665,0.006363277759924895,0.0004957482450881381,0.00022574854092492677,0.002862257018504702,3.705875378696925e-07,0.024836212412594816,1.4750202540472283e-08,0.005384614317609213,0.0002182456184858452,0.0016769791947886135,1.187353729820441e-05,9.405302100577121e-07,0.01044667843252067,0.013723190098631665,0.007437063310180254,0.005846096312504203,6.029969204883405e-09,8.528583502730707e-10,0.007753001536492378,0.0006886774481065153,9.077589822787244e-07,6.79257627118238e-06,2.01897778468686e-06,0.0008103689236974857,3.891409603730679e-06,5.2937205650636265e-11,5.907452986889602e-09,0.004963982621087719,7.061858267920015e-06,9.811017158785853e-07,0.0030145396791895216,4.185274834324837e-09,1.417652297485237e-11,2.473381439482119e-07,3.7450465208605405e-05,2.456776510224655e-06,0.00011897636083314554,2.2727188716431202e-07,1.7988115640850507e-07,0.0008782207230190885,1.9475120519579284e-06,0.0002872328287927119,6.957187760584948e-05,0.0006613851155251762,6.03820095450455e-06,4.3155853348397346e-11,8.475070370949401e-12,2.310098986844443e-07,1.3491691677994503e-07,7.961530449148689e-06,1.9115823822713934e-07,1.2604274424358746e-11,2.462460961211196e-06
1.4437038943959984e-05,0.702287689175626,3.76,0.0,0.07352624808063563,0.8574476959950228,0.14980400406543753,0.00828162077483463,0.0010915806956857906,0.04089784684010616,0.0898428943286488,1.4851486790720474e-10,0.33370522547074966,1.6109499950737752e-06,0.00019093334802480592,0.0609347221696793,0.003482417304608704,0.0005583313272584234,0.00036907391654821215,0.0041315798556111625,0.35539973462977814,0.00036177996662100335,9.376085172776037e-05,0.005879400803005281,0.006372985012531216,0.0004925848140173141,0.00022424720928023692,0.002845136987812395,3.675900930225246e-07,0.024886021217793722,1.4657759123792938e-08,0.005386395711768381,0.00021676851636002613,0.0016659969865415077,1.1883270499144168e-05,9.341043226873272e-07,0.010457008255063566,0.013753054801466796,0.007427934161335369,0.0058692536765357056,6.031698296757281e-09,8.472364366021357e-10,0.007777492292182677,0.0006917162021038697,9.041507534044639e-07,6.778419631344716e-06,2.016029673885008e-06,0.0008123558643372348,3.87214066117089e-06,5.2569640485276045e-11,5.869709729252712e-09,0.00497582037439899,7.027624681543439e-06,9.753281805341586e-07,0.003019154788536926,4.192242893066946e-09,1.407965733984937e-11,2.4617844601842543e-07,3.7283943384914094e-05,2.4417276953418477e-06,0.00011874464540486868,2.2698900871640776e-07,1.7890683961137136e-07,0.000882583134888105,1.930672365300801e-06,0.00028724516391169237,6.964317873826754e-05,0.0006630959111756272,5.996875821901062e-06,4.2846142805961435e-11,8.414472332336624e-12,2.2937070398390384e-07,1.3426267352972956e-07,8.018681879227602e-06,1.885589979290057e-07,1.2687248678448376e-11,2.478965272451675e-06
1.4457491404235541e-05,0.7023227883469051,3.76,0.0,0.07332521673861656,0.8572466108477045,0.14995773611527785,0.008305589519698231,0.0010840940394019744,0.04090137684654951,0.0899423601952902,1.4660249199920258e-10,0.3338354140498703,1.5904977563560871e-06,0.00018997825236731586,0.06111223075220262,0.0034791709444508385,0.000558915936222757,0.0003662119576945837,0.0041014024117415745,0.35540965859433404,0.0003590560860325595,9.317630427918097e-05,0.0058910645496127794,0.006382620816052242,0.0004894553542137523,0.00022276279856958748,0.0028281445500582592,3.646316283902629e-07,0.02493545269781247,1.4566051070501164e-08,0.005388095424481728,0.00021530820295827743,0.001655077039864795,1.189274129915597e-05,9.277185351192776e-07,0.010467103160246738,0.013782749558921545,0.007418750781510721,0.005892273602242961,6.03344732081345e-09,8.416831857988813e-10,0.007801836966375769,0.0006947374698381181,9.005605465262306e-07,6.76421636720872e-06,2.013137908546443e-06,0.0008143355233193424,3.853045738679367e-06,5.2206033256147906e-11,5.832363682413953e-09,0.004987577661068265,6.9936572023674836e-06,9.696073485528321e-07,0.003023730659892742,4.199149451650744e-09,1.3983397212580641e-11,2.4502641440962707e-07,3.711868247226173e-05,2.4268465968986916e-06,0.00011851146964013209,2.2670417226342715e-07,1.7794091091146056e-07,0.0008869327645955259,1.914028545374098e-06,0.0002872547397094395,6.971303413115746e-05,0.0006647949291859808,5.95598258425708e-06,4.253977613557738e-11,8.354530256778285e-12,2.2774911003360464e-07,1.3361549335199464e-07,8.075864390516017e-06,1.860063858302128e-07,1.2770286607576873e-11,2.4954690697593083e-06
1.4477943864511098e-05,0.7023576367253801,3.76,0.0,0.07312597444228722,0.8570468360283265,0.15011034937678935,0.008329467410979416,0.0010766988675474825,0.04090494896941301,0.09004131973554548,1.4472502755288662e-10,0.33396432377525953,1.5704121886570619e-06,0.00018903150393075757,0.06128879362171053,0.0034759221274902417,0.0005594929359571678,0.00036338621168071814,0.004071591298726593,0.3554190114615975,0.0003563656985465524,9.259810957656017e-05,0.00590265099547699,0.006392186002387481,0.00048635955835047643,0.0002212951328730234,0.0028112798599110563,3.617115935862249e-07,0.02498451091529076,1.4475077796088649e-08,0.005389714557746696,0.00021386450157833797,0.0016442198915929485,1.19019528564733e-05,9.213730650038723e-07,0.010476965361699873,0.013812276069560033,0.007409515064047693,0.005915156666992631,6.035216328710699e-09,8.361977169682241e-10,0.007826036712749618,0.0006977412891096104,8.969886834482791e-07,6.749968871706031e-06,2.0103021011100863e-06,0.0008163080697898009,3.834124691794383e-06,5.184635181118659e-11,5.795411521180176e-09,0.004999255334699689,6.959957789282041e-06,9.6393917423775e-07,0.003028267809856617,4.205995323224585e-09,1.3887745842068247e-11,2.4388210165103215e-07,3.6954678956718876e-05,2.412131939056225e-06,0.0001182769051167139,2.264174442553091e-07,1.7698334638433035e-07,0.00089126955938343,1.8975787126087773e-06,0.0002872616303660351,6.978145992969825e-05,0.0006664822717678406,5.91551798583593e-06,4.2236725555731954e-11,8.295238601660497e-12,2.2614496958369394e-07,1.3297529111491337e-07,8.133076276694718e-06,1.834995147502795e-07,1.2853385944111819e-11,2.511972155460969e-06
1.4498396324786655e-05,0.702392237464254,3.76,0.0,0.07292849513761597,0.8568483562187864,0.15026185814063844,0.008353255104104241,0.0010693940168766856,0.040908562447892094,0.09013977893141341,1.428817814029592e-10,0.334091973102214,1.5506862586832108e-06,0.00018809307128264904,0.06146441824669211,0.003472671078989977,0.0005600623809575375,0.00036059618857396604,0.004042141930272717,0.35542780545394215,0.0003537083766540291,9.202620486149844e-05,0.0059141607792804725,0.006401681393960072,0.0004832971185369313,0.000219844036781731,0.002794543031765711,3.588294453519394e-07,0.02503319989437297,1.438483852704551e-08,0.0053912541997099064,0.00021243723612664837,0.0016334260487942277,1.191090830001268e-05,9.150681141421176e-07,0.01048659706786764,0.013841636012734354,0.007400228867098008,0.0059379034618910805,6.037005353823953e-09,8.307791582236639e-10,0.00785009268359077,0.0007007276995997805,8.93435470114445e-07,6.735679493884714e-06,2.0075218519681875e-06,0.000818273670098918,3.815377315895346e-06,5.1490563706094654e-11,5.758849900826519e-09,0.005010854241985938,6.926528225992494e-06,9.58323592705306e-07,0.003032766747716979,4.212781309768592e-09,1.3792706239056476e-11,2.4274555583082153e-07,3.679192913783008e-05,2.3975824255626728e-06,0.00011804102209406976,2.261288898541372e-07,1.7603412005599016e-07,0.0008955934689022984,1.8813209805630848e-06,0.00028726590841854154,6.984847216108315e-05,0.0006681580407165072,5.8754787306553075e-06,4.1936963059071763e-11,8.23659178435997e-12,2.2455813431918745e-07,1.3234198097061563e-07,8.19031585054693e-06,1.8103751308541612e-07,1.2936544432765866e-11,2.528474339055261e-06
1.4518848785062211e-05,0.7024265936715005,3.76,0.0,0.07273275321768234,0.8566511562815563,0.1504122764985973,0.008376953249799776,0.0010621783353896516,0.04091221653180844,0.09023774369436269,1.4107207392363236e-10,0.33421838018113276,1.5313130615582586e-06,0.0001871629214138186,0.06163911208845413,0.0034694180221012346,0.0005606243255846129,0.00035784140424071536,0.004013049764883528,0.3554360525012415,0.00035108369713795394,9.146052755289661e-05,0.005925594534678502,0.006411107803775456,0.0004802677264740998,0.00021840933545677358,0.0027779341409360594,3.559846475063407e-07,0.025081523620740412,1.4295332306993349e-08,0.005392715424798239,0.00021102623117262318,0.0016226959894525674,1.1919610729339148e-05,9.08803868877739e-07,0.010496000481653134,0.013870831048692208,0.0073908940141392335,0.005960514591226243,6.038814412144629e-09,8.254266467093737e-10,0.007874006029449734,0.0007036967428059336,8.899011969929616e-07,6.72135053939155e-06,2.004796750215139e-06,0.0008202324878299029,3.796803348734644e-06,5.113863623198696e-11,5.722675459396073e-09,0.005022375222648431,6.893370126826468e-06,9.527605206829919e-07,0.0030372279755388294,4.219508202210001e-09,1.3698281181918331e-11,2.416168207325828e-07,3.663042913408285e-05,2.383196741347713e-06,0.0001178038895222429,2.2583857295461378e-07,1.750932039930252e-07,0.0008999044451661237,1.8652534572029254e-06,0.0002872676447914435,6.991408673360623e-05,0.0006698223373899382,5.835861485614349e-06,4.164046043516415e-11,8.178584186481697e-12,2.229884549659624e-07,1.3171547945670672e-07,8.247581443891562e-06,1.7861952462423614e-07,1.3019759830951797e-11,2.5449754370673136e-06
1.4539301245337768e-05,0.7024607084105634,3.76,0.0,0.07253872351449506,0.8564552212582927,0.15056161834603266,0.008400562494069735,0.0010550506823977695,0.04091591048150789,0.09033521986574164,1.3929523880826108e-10,0.33434356286285455,1.5122858190995889e-06,0.00018624101980514135,0.0618128825991921,0.0034661631778336336,0.0005611788240571142,0.0003551213803213333,0.003984310306000877,0.35544376424815,0.0003484912410841057,9.090101526426197e-05,0.005936952890275844,0.006420466035481913,0.00047727107360333494,0.0002169908546849294,0.0027614532248265164,3.531766708914528e-07,0.025129486041658364,1.4206558002698256e-08,0.0053940992938505215,0.00020963131200050776,0.0016120301631406468,1.192806321464596e-05,9.025805004833083e-07,0.010505177800072318,0.013899862818689636,0.007381512294486473,0.005982990671920489,6.040643503109228e-09,8.201393286173765e-10,0.007897777898809234,0.0007066484619776178,8.8638613947042e-07,6.706984270956779e-06,2.002126374364751e-06,0.0008221846838279219,3.7784024728897706e-06,5.0790536441201194e-11,5.686884819908725e-09,0.005033819109383369,6.860484942433467e-06,9.472498572853843e-07,0.003041651988251438,4.2261767805394505e-09,1.360447322246999e-11,2.4049593597483327e-07,3.647017488831088e-05,2.3689735540526025e-06,0.00011756557505116415,2.2554655620433127e-07,1.7416056838817314e-07,0.0009042024425080874,1.849374246128251e-06,0.00028726690882678043,6.997831943583579e-05,0.0006714752626887073,5.796662883632768e-06,4.13471892925126e-11,8.121210158119446e-12,2.2143578140398477e-07,1.3109570218001399e-07,8.304871407514305e-06,1.7624470840190731e-07,1.310302990911458e-11,2.561475272904795e-06
1.4559753705613325e-05,0.7024945847010485,3.76,0.0,0.07234638129095333,0.8562605363684217,0.15070989738438179,0.008424083478174122,0.0010480099285782014,0.04091964356775733,0.09043221321720007,1.375506228546298e-10,0.33446753870391316,1.4935978780813189e-06,0.00018532733049264686,0.0619857372201288,0.0034629067650271466,0.0005617259304450794,0.00035243564420522644,0.003955919102106805,0.35545095206120775,0.00034593059389247447,9.034760582037231e-05,0.00594823646960708,0.006429756883432847,0.00047430685124897243,0.00021558842093170725,0.002745100284082459,3.5040499331857674e-07,0.025177091066036973,1.411851430996252e-08,0.005395406854250092,0.00020825230465818914,0.0016014289916840235,1.193626879674802e-05,8.963981655404393e-07,0.01051413121391888,0.013928732945108465,0.00737208546379985,0.006005332332994624,6.04249261038549e-09,8.149163591972916e-10,0.007921409437765523,0.000709582902054256,8.828905582226132e-07,6.692582908880832e-06,1.999510293046281e-06,0.0008241304162296048,3.7601743181478448e-06,5.044623117291123e-11,5.651474592482919e-09,0.005045186727813171,6.827873965343424e-06,9.417914847684698e-07,0.0030460392737359215,4.2327878139281655e-09,1.3511284691691346e-11,2.393829371411699e-07,3.6311162173045594e-05,2.3549115155020793e-06,0.00011732614504026392,2.252529010238373e-07,1.732361816455271e-07,0.0009084874175367916,1.8336814477461717e-06,0.0002872637683139506,7.004118593585351e-05,0.0006731169170369423,5.757879526553032e-06,4.105712107954664e-11,8.064464021761266e-12,2.1989996276993e-07,1.304825673936237e-07,8.362184111096252e-06,1.73912238500936e-07,1.3186352451066426e-11,2.577973676715341e-06
1.4580206165888881e-05,0.7025282255194015,3.76,0.0,0.0721557022329622,0.8560670870077052,0.150857127123612,0.00844751683861143,0.0010410549560210401,0.040923415071640816,0.0905287294511355,1.3583758574515233e-10,0.3345903249716868,1.4752427084883274e-06,0.00018442181613094816,0.06215768337971857,0.0034596490003255868,0.0005622656986634287,0.00034978372900150266,0.003927871746807954,0.3554576270357632,0.00034340134528211905,8.980023727307338e-05,0.005959445891120298,0.00643898113275069,0.00047137475075504346,0.00021420186139166393,0.00272887528371967,3.476690995108877e-07,0.025224342564505578,1.4031199759398266e-08,0.005396639140057724,0.00020688903600383197,0.0015908928698162906,1.1944230487088367e-05,8.90257006314073e-07,0.010522862907439744,0.013957443031578226,0.00736261524458793,0.006027540215042796,6.044361702661052e-09,8.097569027620845e-10,0.007944901789721919,0.0007125001096043523,8.794146995991071e-07,6.678148631522834e-06,1.9969480656696046e-06,0.000826069840492926,3.742118463812604e-06,5.0105687077612134e-11,5.61644137637182e-09,0.005056478896443358,6.7955383354212916e-06,9.363852692628024e-07,0.003050390312912619,4.2393420608457885e-09,1.341871770536129e-11,2.3827785591450604e-07,3.615338659579691e-05,2.3410092631154522e-06,0.00011708566456844352,2.2495766762648913e-07,1.7232001046092503e-07,0.0009127593290930597,1.8181731603936787e-06,0.00028725828951918654,7.010270178057597e-05,0.0006747474003642007,5.719507988062808e-06,4.0770227104969155e-11,8.008340076245494e-12,2.1838084756397217e-07,1.298759921585586e-07,8.419517943140568e-06,1.716213038999604e-07,1.3269725254293143e-11,2.5944704852452464e-06
1.4600658626164438e-05,0.7025616337995744,3.76,0.0,0.07196666244168536,0.8558748587467894,0.15100332088466606,0.008470863207104625,0.0010341846582658802,0.04092722428445467,0.09062477420114823,1.3415549982781578e-10,0.33471193864946935,1.4572139017614347e-06,0.00018352443805508996,0.06232872849191591,0.0034563900981516692,0.0005627981824657536,0.0003471651735103477,0.0039001638788817893,0.3554638000027254,0.00034090308929734685,8.925884791649656e-05,0.005970581768164042,0.006448139559392338,0.00046847446361612203,0.00021283100403608936,0.0027127781542326066,3.4496848104707385e-07,0.02527124436949957,1.3944612722081357e-08,0.005397797172145238,0.0002055413337495987,0.0015804221658251587,1.1951951267757231e-05,8.84157151120826e-07,0.010531375058020502,0.013985994663102247,0.007353103326706604,0.006049614969718425,6.046250734391809e-09,8.04660132686735e-10,0.007968256095094802,0.0007154001327658932,8.759587959842128e-07,6.663683575790461e-06,1.9944392430713855e-06,0.0008280031094274493,3.724234440947753e-06,4.976887064037532e-11,5.581781761917671e-09,0.005067696426624402,6.763479045178547e-06,9.310310614856835e-07,0.0030547055798282427,4.245840269178885e-09,1.3326774169603124e-11,2.3718072020096153e-07,3.599684360428063e-05,2.3272654212633683e-06,0.00011684419744431916,2.2466091503809355e-07,1.7141201990243564e-07,0.0009170181382072925,1.8028474814099266e-06,0.00028725053721468654,7.016288239513616e-05,0.0006763668120882678,5.681544816364e-06,4.048647855711782e-11,7.952832600332833e-12,2.1687828373990396e-07,1.2927589648801135e-07,8.47687131089675e-06,1.6937110826544415e-07,1.3353146130274233e-11,2.6109655416996635e-06
