Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57)
4.10238556334337e-06,0.21037650594399976,3.76,0.0,0.05678787622914204,0.8034909306431263,0.20871520942855804,0.011489603065535208,0.000878397728830883,0.051561316001353316,0.11925092648459697,1.7784344412763146e-10,0.406004588824594,1.3637145156199273e-06,0.00016386482956626703,0.0935169819233725,0.0048227500669819545,0.0009063914896476765,0.0003565498411590267,0.0023189674547531235,0.417782763218363,0.0003897933267794942,0.00010535430020003374,0.007200081524582913,0.012640800841471013,0.00040829130860316394,0.0002813579514334894,0.003024652923559129,5.34355243995797e-07,0.04085003991558267,3.236640311301171e-08,0.006339085352638127,0.0002702959706878201,0.0013853075384259604,3.61964108971433e-05,1.3874222798686794e-06,0.011484888121943008,0.01769586519797982,0.006305474293843624,0.012963298141641003,2.5913840940977264e-08,1.177545918947176e-09,0.012572837211098378,0.0021266207079121495,2.493791893231746e-06,5.710319572473183e-06,6.954723010643913e-06,0.0020468893773783834,7.516422706154151e-06,5.87072364626816e-11,1.924476452739382e-08,0.0006673983634617876,1.0978626314325708e-05,1.0138790739736658e-06,0.005376711449361457
4.124895483721951e-06,0.21041059758088348,3.76,0.0,0.05624940870113305,0.8027356004715949,0.20931992009984976,0.011598922491635374,0.0008692146454322992,0.05156099264208238,0.11966590105277829,1.750409051268287e-10,0.4062437906988507,1.34485179233523e-06,0.00016282573160974933,0.09421777795088064,0.004798448992272534,0.0009019015357029866,0.0003517560243461725,0.0022919564994350935,0.4175732476951903,0.00038477379162490396,0.00010434732378438439,0.007231458998586245,0.012694575407184468,0.0004045916913300856,0.00027851376222681463,0.0029901430168586527,5.265820533667003e-07,0.04104695925994649,3.19615603086218e-08,0.006316892550592391,0.00026745930278946234,0.0013608072807660366,3.609719929197095e-05,1.3613497221437971e-06,0.011439675789065901,0.01781234599492226,0.006298193022817403,0.013050016372192547,2.6031425770696806e-08,1.1658681893371986e-09,0.012662227607434313,0.002140972523899542,2.4840218131299388e-06,5.675076398483765e-06,7.009894768314911e-06,0.00206914536568146,7.509411818081426e-06,5.817810999903204e-11,1.9058209803710492e-08,0.0006740545463789734,1.0995672534853385e-05,1.0154088391904097e-06,0.005399106352795491
4.147405404100531e-06,0.21044427157481077,3.76,0.0,0.05572078997648251,0.8019878372770817,0.2099175704883149,0.011707577258345364,0.0008603313839022937,0.051560543464895824,0.12007815041007835,1.7236571874868936e-10,0.4064775032539165,1.3268745808711495e-06,0.00016182232540319747,0.09491311830807954,0.004774563104650423,0.0008973842435885694,0.00034713303895316926,0.0022659250141132013,0.4173616614329026,0.0003799331901446322,0.00010337498001414602,0.007262140329500194,0.012747728947966375,0.00040102492774300307,0.0002757663069045694,0.002957009780472481,5.190869366922363e-07,0.04124054475206553,3.157262043152607e-08,0.0062944120082310175,0.00026472402396649354,0.0013372474575474645,3.599540932403653e-05,1.3362883281641031e-06,0.011394117507261537,0.017927027216791253,0.006290938141095417,0.013135059715663523,2.6147155052863107e-08,1.154568727452918e-09,0.012750311578608883,0.0021549026313845863,2.4746692085966973e-06,5.640401345751342e-06,7.0645112068800775e-06,0.0020915553667046035,7.504365383820359e-06,5.76674476116419e-11,1.8878065082867337e-08,0.00068067898323118,1.1015552442266273e-05,1.0172162696403775e-06,0.0054212004910994815
4.169915324479111e-06,0.21047754313122985,3.76,0.0,0.05520167576185762,0.8012474025364772,0.21050838967787003,0.011815581814205972,0.0008517314960954711,0.051559964887653964,0.12048776264860027,1.6980932736246342e-10,0.4067059423344413,1.3097228497605652e-06,0.00016085243644662137,0.09560322069650648,0.004751084944533242,0.0008928434371732035,0.0003426711251809792,0.0022408166971662874,0.417148107855557,0.0003752612692203432,0.00010243531996585995,0.007292143913083615,0.012800282047229576,0.00039758335535229334,0.0002731101290629176,0.002925179513509938,5.118539859100751e-07,0.041430906812040244,3.11987238972573e-08,0.006271664923870829,0.0002620842350636812,0.0013145887315707471,3.5891213349279553e-05,1.312194379740071e-06,0.01134828923398965,0.018039933583428792,0.006283716812829361,0.013218484427171592,2.6261086378943082e-08,1.1436265618208324e-09,0.012837125392906075,0.0021684203274071026,2.4657101606405627e-06,5.606290730490546e-06,7.1185562005696824e-06,0.002114118462109381,7.5011724357210626e-06,5.717418721144222e-11,1.870396325125424e-08,0.0006872727333224065,1.1038116892735807e-05,1.0192868899505828e-06,0.005443004106394497
4.1924252448576916e-06,0.21051042664638006,3.76,0.0,0.054691740927560774,0.800514070760188,0.21109259427925212,0.011922950095554389,0.0008433996678627717,0.051559253799156074,0.12089482076569114,1.6736386857643191e-10,0.40692931098231583,1.2933414328709927e-06,0.0001599140312165112,0.09628829119509776,0.004728006890068395,0.0008882827416553605,0.0003383612017281839,0.0022165791070502786,0.4169326840919936,0.00037074848364861986,0.0001015265233015485,0.007321487628733619,0.012852254189540354,0.00039425981402455674,0.00027054013879971797,0.0028945821180366023,5.048684100767594e-07,0.041618150222898075,3.0839055075416965e-08,0.006248671246408396,0.0002595344369830882,0.0012927929105578028,3.578477352505121e-05,1.289025591691909e-06,0.01130226156897107,0.018151089567292753,0.00627653524058093,0.013300344242818564,2.637327437399518e-08,1.1330221800595753e-09,0.012922703845728217,0.002181534691465606,2.4571220044755335e-06,5.572739703296373e-06,7.172015263220994e-06,0.002136833560087338,7.499728127006163e-06,5.66973362104263e-11,1.85355612710226e-08,0.0006938367961256765,1.1063223725417392e-05,1.0216068808031571e-06,0.005464526890550554
4.214935165236272e-06,0.21054293573849037,3.76,0.0,0.05419067812789125,0.7997876285919122,0.2116703893004944,0.012029695548484702,0.0008353216373369068,0.05155840752096078,0.12129940301631345,1.650221134266946e-10,0.407147800370077,1.2776796043469752e-06,0.0001590052096125283,0.09696852483922017,0.004705321194127857,0.0008837055916217093,0.00033419481668591514,0.002193163392531636,0.41671548149823295,0.0003663859459049996,0.00010064689003123922,0.007350188854458116,0.01290366383271248,0.0003910476150154902,0.0002680515884027487,0.0028651510107779703,4.981164527283881e-07,0.04180237445053249,3.049284093367579e-08,0.006225449755585099,0.00025706950407358687,0.001271822986187397,3.5676242465411344e-05,1.2667411335696965e-06,0.011256100009027796,0.018260519400172207,0.006269398763414887,0.013380690483528721,2.6483770874902525e-08,1.1227374227506885e-09,0.013007080330531304,0.0021942545918359024,2.4488833014117646e-06,5.539742408320458e-06,7.2248754519437565e-06,0.0021596994125209143,7.499933446678438e-06,5.6235967283999864e-11,1.8372538699984514e-08,0.0007003721151487471,1.1090737572768361e-05,1.0241630645101406e-06,0.005485778022768713
4.237445085614852e-06,0.2105750833004197,3.76,0.0,0.05369819653662536,0.7990678739749006,0.21224196895000813,0.012135831149907763,0.000827484118699559,0.05155742377179963,0.12170158323976697,1.6277741054652133e-10,0.40736159065780786,1.2626906906290803e-06,0.00015812419758644034,0.0976441061820631,0.004683020018225362,0.0008791152388897766,0.00033016410177610613,0.002170524040661553,0.41649658612533497,0.000362165379241086,9.979483271578364e-05,0.007378264481077253,0.012954528474925953,0.00038794051151055204,0.00026564004944739495,0.002836823023088508,4.915853150443902e-07,0.04198367394760411,3.015934958375621e-08,0.006202018136907399,0.0002546846590520153,0.001251643161089383,3.556576385406763e-05,1.2453016401730842e-06,0.011209865198892886,0.01836824707782938,0.006262311946176138,0.013459572158534435,2.6592625098758868e-08,1.112755384551047e-09,0.013090286906800225,0.002206588691994198,2.4409738053036013e-06,5.507292127458659e-06,7.2771252757366794e-06,0.0021827146306697357,7.501694942150422e-06,5.578921432918885e-11,1.8214596281195862e-08,0.0007068795815787621,1.1120529650222762e-05,1.0269428879308156e-06,0.00550676620431392
4.2599550059934325e-06,0.2106068815448,3.76,0.0,0.05321402068261314,0.7983546153772128,0.2128075173802926,0.012241369427775265,0.0008198747309876462,0.05155630063434227,0.12210143116361204,1.6062363547131554e-10,0.4075708517833569,1.248331716378522e-06,0.0001572693399811031,0.09831520983819557,0.0046610954636073275,0.0008745147601475627,0.000326261729695596,0.002148618640626952,0.4162760791410217,0.0003580790738223796,9.896886907973231e-05,0.007405730925771325,0.013004864717392237,0.0003849326705851305,0.00026330139116386564,0.002809538292273838,4.852630844212267e-07,0.04216213844242652,2.983788876007279e-08,0.006178393051780574,0.00025237544934556927,0.0012322188657020185,3.545347301917579e-05,1.2246692126330932e-06,0.011163613177441637,0.018474296362966856,0.0062552786610201175,0.013537036067792357,2.6699883802154058e-08,1.1030603219502221e-09,0.013172354365153887,0.002218545457065175,2.4333744249366933e-06,5.475381410859875e-06,7.3287546092815605e-06,0.002205877699571482,7.504924448134134e-06,5.5356268609353346e-11,1.8061454599800863e-08,0.0007133600377218058,1.1152477532118507e-05,1.0299344035705597e-06,0.00552749969073266
4.282464926372013e-06,0.21063834204574058,3.76,0.0,0.052737889376013196,0.7976476710717231,0.21336720937704354,0.012346322480474743,0.0008124819317705282,0.05155503652418854,0.12249901268644336,1.585551445159163e-10,0.40777574419193574,1.2345630831750152e-06,0.0001564390935624675,0.09898200100797358,0.004639539599654424,0.0008699070643824168,0.00032248087443802225,0.0021274076627048233,0.4160540372108414,0.00035411984578753453,9.816761501432801e-05,0.007432604145055715,0.013054688322850595,0.0003820186464717207,0.0002610317600174643,0.0027832401468207485,4.791386682668624e-07,0.042337853213156036,2.9527804258380878e-08,0.00615459020315677,0.00025013772479954666,0.001213516766500486,3.533949747212792e-05,1.2048074116214854e-06,0.011117395618398291,0.01857869078681552,0.006248302161807831,0.013613126902563541,2.6805591431631497e-08,1.0936375674151895e-09,0.013253312289534606,0.002230133160201317,2.4260671825915662e-06,5.444002194481545e-06,7.379754610521641e-06,0.0022291869912888897,7.509538818583979e-06,5.493637507164361e-11,1.7912852801582177e-08,0.00071981428024184,1.1186464918761104e-05,1.033126249480276e-06,0.0055479863217513916
4.304974846750593e-06,0.21066947577822115,3.76,0.0,0.052269554719830275,0.7969468684686599,0.21392121099633196,0.012450701995385477,0.0008052949555140734,0.051553630161027604,0.12289439014037448,1.5656673287878687e-10,0.4079764195084659,1.2213482780228558e-06,0.00015563202025946246,0.0996446359815303,0.00461834448965363,0.0008652949000855653,0.0003188151744256873,0.0021068542520960654,0.41583053284247323,0.0003502809991252952,9.738977797145704e-05,0.007458899647229013,0.013104014270037384,0.0003791933551563343,0.0002588275605205462,0.0027578749871971075,4.7320173266584816e-07,0.04251089934730644,2.922847835095192e-08,0.006130624396852495,0.00024796761673374055,0.0011955047665878225,3.5223957411239574e-05,1.1856812437099298e-06,0.011071260064692855,0.01868145364954806,0.00624138515170431,0.013687887343601048,2.6909790265398928e-08,1.0844734496771613e-09,0.013333189116420738,0.002241359888828685,2.4190351694592202e-06,5.413145905743191e-06,7.4301176420486905e-06,0.0022526407770748977,7.515459663935023e-06,5.45288288415296e-11,1.7768547374029e-08,0.0007262430631999056,1.1222381397653443e-05,1.036507628265683e-06,0.005568233548960873
4.327484767129173e-06,0.21070029315521674,3.76,0.0,0.05180878120110207,0.7962520434978531,0.2144696801529711,0.012554519266610479,0.0007983037563314353,0.051552080541875996,0.12328762253429369,1.5465359661684475e-10,0.4081730211563601,1.2086536077954094e-06,0.00015484678065883986,0.10030326262194456,0.0045975022140331764,0.0008606808622274762,0.00031525869830109973,0.002086924036964854,0.4156056346964179,0.0003465562902261135,9.663415074992259e-05,0.007484632504337239,0.013152856804321485,0.0003764520503847236,0.0002566854372641387,0.0027333921635188485,4.674426455898891e-07,0.04268135398689788,2.8939328190464746e-08,0.006106509598744619,0.000245861518316238,0.0011781519995043986,3.510696619177529e-05,1.1672571416757581e-06,0.011025250156000298,0.01878260801970892,0.0062345298444063885,0.013761358156620527,2.701252054654279e-08,1.075555219755667e-09,0.01341201219109301,0.002252233550727606,2.412262499464403e-06,5.3828035581646614e-06,7.479837196824766e-06,0.0022762372385241214,7.522613097671675e-06,5.4132971907067584e-11,1.7628310994354172e-08,0.0007326471008995035,1.1260122201391183e-05,1.0400682854343607e-06,0.005588248461412884
4.349994687507754e-06,0.2107308040623498,3.76,0.0,0.051355344854542254,0.7955630400368122,0.2150127671641212,0.012657785211921119,0.0007914989548215902,0.051550386916261744,0.12367876577936232,1.5281129810638334e-10,0.40836568492748987,1.1964479571294638e-06,0.00015408212778486629,0.10095802082776387,0.004577004891214796,0.0008560673990074068,0.0003118059132118268,0.002067584949653911,0.41537940786680144,0.00034293989493205116,9.589960566022642e-05,0.007509817363707725,0.013201229484783408,0.00037379030106603716,0.0002546022580951799,0.0027097438514387872,4.618524243733711e-07,0.042849290559873486,2.865980421587272e-08,0.006082258988134545,0.0002438160661910712,0.0011614288172058953,3.498863076457185e-05,1.149502939686641e-06,0.010979405849182597,0.018882176732863035,0.006227738019564074,0.013833578284823032,2.7113820608172766e-08,1.0668709823169179e-09,0.013489807821057288,0.0022627618799278197,2.405734262577651e-06,5.35296583578921e-06,7.5289078278137544e-06,0.002299974477799722,7.5309294928552255e-06,5.374818999268186e-11,1.7491931444408875e-08,0.0007390270705486696,1.1299587964819506e-05,1.043798487376701e-06,0.005608037809300095
4.372504607886334e-06,0.2107610178901197,3.76,0.0,0.05090903249161525,0.794879709380831,0.21555061525206343,0.012760510388948626,0.0007848717887544225,0.05154854876322182,0.12406787289821317,1.5103573462718792e-10,0.4085545395079405,1.1847025682813791e-06,0.00015333690116072656,0.10160904297508054,0.004556844696251888,0.0008514568183808615,0.0003084516553919507,0.002048807060196668,0.4151519141359519,0.000339426377906434,9.518508904591137e-05,0.007534468459105445,0.013249145228013444,0.0003712039699729197,0.00025257509836146844,0.0026868849275725522,4.5642268712123833e-07,0.04301477899844146,2.8389388573219265e-08,0.006057885007563407,0.00024182812328640938,0.0011453067731582924,3.486905208552762e-05,1.1323878443145797e-06,0.010933763631353184,0.018980182389652392,0.006221011072939131,0.013904584938252364,2.7213726990929925e-08,1.0584096320448937e-09,0.013566601326730151,0.0022729524423961197,2.3994364777034544e-06,5.323623168399504e-06,7.577325081127655e-06,0.0023238505270255718,7.540343247292571e-06,5.3373909609401386e-11,1.7359210587719582e-08,0.0007453836147491748,1.1340684483849927e-05,1.0476889992814383e-06,0.005627608025885628
4.395014528264914e-06,0.21079094356396516,3.76,0.0,0.050469640989461495,0.7942019097521082,0.21608336100929346,0.012862705010646137,0.0007784140673680257,0.05154656577000562,0.12445499421900603,1.4932310978010663e-10,0.4087397069631985,1.1733908410286725e-06,0.0001526100211419605,0.10225645433924986,0.0045370138773949825,0.0008468512943654925,0.00030519110288156466,0.002030562421453176,0.41492321220567124,0.00033601066417952445,9.448961614447428e-05,0.007558599621552562,0.013296616348847825,0.00036868919366533166,0.00025060122618093486,0.0026647728455047393,4.5114560774302917e-07,0.04317788594486883,2.8127593561413502e-08,0.0060333994093049684,0.0002398947627426845,0.0011297586013481252,3.474832549772204e-05,1.1158824021541734e-06,0.01088835672528339,0.01907664735341481,0.006214350061732486,0.01397441367980622,2.7312274553221485e-08,1.0501607947149124e-09,0.013642417089472985,0.0022828126414966873,2.393356045300478e-06,5.294765798425182e-06,7.6250854327801035e-06,0.0023478633569152998,7.550792557403651e-06,5.30095952719866e-11,1.7229963405017066e-08,0.0007517173438211358,1.1383322477713001e-05,1.051731063193663e-06,0.005646965247813987
4.4175244486434945e-06,0.21082058957242023,3.76,0.0,0.05003697663513322,0.7935295058453644,0.21661113482856895,0.012964378960042827,0.0007721181290293598,0.051544437812391423,0.12484017755530426,1.4766990749320577e-10,0.4089213031857518,1.1624881503583935e-06,0.0001519004835254893,0.10290037349642592,0.004517504770704529,0.0008422528731250924,0.00030201975026503456,0.0020128249252210095,0.41469335790748557,0.00033268801275042456,9.381226627651253e-05,0.007582224289841446,0.013343654598226977,0.0003662423636296759,0.00024867808870140473,0.002643367513141868,4.4601387439171174e-07,0.043338674945200654,2.7873960109938444e-08,0.006008813298729758,0.00023801325291090692,0.0011147581918532054,3.4626541087636526e-05,1.0999584646606803e-06,0.010843215286953345,0.01917159374748972,0.00620775574544285,0.01404309850779597,2.7409496574507717e-08,1.0421147726404906e-09,0.013717278597060139,0.0022923497232123302,2.3874807004852545e-06,5.266383840159861e-06,7.672186228900756e-06,0.0023720108846956795,7.562219201912891e-06,5.265474688240258e-11,1.7104017087927857e-08,0.000758028837970484,1.142741735581211e-05,1.0559163763393886e-06,0.005666115333912936
