Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725)
0.010166831496339963,0.10389916102838298,3.76,0.0,0.6502271629410792,0.9989968453201151,0.0011227711610461647,5.926521179807416e-07,1.1312010837987028e-08,0.012120274233986624,0.012151734241115122,1.3999010121131113e-17,1.6515256735547044e-05,5.220672918650705e-14,3.028583162395393e-10,3.1823235484527755e-05,0.00015075428591613144,0.000259278775203095,1.4525655345247757e-08,4.65904163065804e-10,0.001440482557978699,3.161944043347127e-09,2.7308449370658396e-10,2.912414193657606e-05,2.8127996170281374e-07,5.573865296795746e-12,9.941384815578838e-13,7.102396291716047e-10,3.051081716238321e-08,5.15133051274861e-08,7.440225235514729e-13,2.034816398632815e-06,8.751844664832422e-13,6.822687049028468e-09,7.845955321504436e-12,2.3453750348849598e-09,1.8825114280378987e-11,2.2357871084491581e-07,1.3617837906255598e-09,5.191221553363128e-08,2.8960822985076357e-18,2.2877624059417885e-13,9.075026846016909e-10,5.652187863337239e-12,3.4892008579912437e-19,1.5666768320380413e-12,3.6538092793097604e-14,2.3110719388273155e-09,6.2611629171396176e-15,1.0995877435409246e-22,2.2321422331434336e-19,6.378381654082177e-08,3.847139245896882e-16,2.0561993810632835e-17,1.4476093880479533e-10,1.298595346262459e-19,7.9275192836883e-16,3.4514445417861597e-22,2.3672453675203184e-09,6.323194195715507e-14,1.6491836669017636e-15,3.470920200518124e-14,6.647832882083585e-17,5.144472757917443e-07,1.2228361314525193e-17,9.079364220418834e-11,1.2777857033890754e-10,3.7476261834972185e-11,9.955295462958237e-16,7.520338748981316e-18,1.3594008100043254e-19,5.192213955838791e-15,2.794788547880196e-15,6.030977873361993e-14,1.17840740631486e-22,5.536017837080983e-23,2.098674398675452e-15,1.9443527536605702e-20,1.1218343133730376e-17,9.552507661867504e-17
0.010285736512435226,0.10390229908136804,3.76,0.0,0.6500322987199975,0.9989624689796769,0.0011690748364721803,6.19658803153374e-07,1.164862790364914e-08,0.012259558837613684,0.012292308565997122,1.415989323814588e-17,1.7021738067947683e-05,5.281183061349878e-14,3.1215202518109344e-10,3.3160022013603615e-05,0.0001530212399975799,0.0002669320405336241,1.492970601154284e-08,4.754684905522717e-10,0.0014946699726768517,3.2529843833383725e-09,2.810316954306687e-10,3.028286627949417e-05,2.9291185886805663e-07,5.78602837707507e-12,1.0586912807706877e-12,7.559601654736268e-10,3.135763283289407e-08,5.413190908392865e-08,7.918666399038285e-13,2.1198677895377157e-06,9.275744322152745e-13,7.237607139087374e-09,8.493297508972583e-12,2.487849404417162e-09,1.9779375769749204e-11,2.3758617947080286e-07,1.4332823862155268e-09,5.2514915232909576e-08,3.0434253299111817e-18,2.382772574393589e-13,9.392967042572656e-10,5.842503993090291e-12,3.734511655934958e-19,1.6735341023621449e-12,3.7924239157909365e-14,2.42135668390211e-09,6.658665244612117e-15,1.1838918045329846e-22,2.4042810109812974e-19,6.800859907876273e-08,4.1368421869874133e-16,2.2083251871239962e-17,1.548837196359661e-10,1.3894394302150368e-19,8.409090655443507e-16,3.7582831381139247e-22,2.4308286094174512e-09,6.560895716366746e-14,1.7647920864264365e-15,3.7904666947830956e-14,7.095579609559058e-17,5.344733786103589e-07,1.2701295793388289e-17,9.511294259884879e-11,1.262609093262577e-10,3.793128499740275e-11,1.046117215267452e-15,7.901997163943506e-18,1.4283906109443328e-19,5.49367858440407e-15,2.9112238118711746e-15,6.650831221847214e-14,1.2216476732820913e-22,6.104999622362081e-23,2.3135137958237188e-15,2.0368106741558597e-20,1.2295536680706656e-17,1.0471667830098134e-16
0.01040464152853049,0.10390544950588508,3.76,0.0,0.6498360105189636,0.9989272347731339,0.0012167365137830729,6.480506857160523e-07,1.1991276312205766e-08,0.012398764624081215,0.012432842024041922,1.4320685750384567e-17,1.7538408285176925e-05,5.3416796873652904e-14,3.216366062662641e-10,3.453840270665553e-05,0.00015529428005272417,0.00027471929261873316,1.534080924463784e-08,4.851478171134801e-10,0.0015503184013690658,3.3458103841760822e-09,2.891200343681999e-10,3.147314029993679e-05,3.0488989526826525e-07,6.00657146104255e-12,1.126723758377357e-12,8.041283078849024e-10,3.221912873256583e-08,5.6860766694662996e-08,8.422674460007464e-13,2.2078490241856144e-06,9.825429805905416e-13,7.673264702466997e-09,9.190195144613814e-12,2.6374307586549664e-09,2.078391388106766e-11,2.5243244386664394e-07,1.5081916736562427e-09,5.311737932329844e-08,3.196981377329179e-18,2.48056942361804e-13,9.726626353899978e-10,6.0368492297383576e-12,3.9941954254613415e-19,1.7869524918817165e-12,3.934856689165122e-14,2.535731854986601e-09,7.0768677054674835e-15,1.2742597089890295e-22,2.5888602462216816e-19,7.247436752718922e-08,4.445095663984866e-16,2.3700274845431234e-17,1.6560180034841647e-10,1.485628011039702e-19,8.914683975609645e-16,4.089148621596354e-22,2.4953481048538957e-09,6.805010985617105e-14,1.887414110576818e-15,4.1369488705564775e-14,7.569246884745212e-17,5.55029643487042e-07,1.3203344873665982e-17,9.959148309366508e-11,1.2477773355099898e-10,3.838466612095979e-11,1.0992138577213838e-15,8.302551499064957e-18,1.5007960984686481e-19,5.8097887305729965e-15,3.0311156751249077e-15,7.32994086998308e-14,1.2662846619763578e-22,6.72837451014077e-23,2.548861794316213e-15,2.132678562308173e-20,1.3467142647944456e-17,1.1471881936777459e-16
0.010523546544625752,0.1039086125250231,3.76,0.0,0.6496382749218245,0.9988911293795016,0.0012657798184397813,6.77893659759168e-07,1.233999695924776e-08,0.012537890640567638,0.012573334379223538,1.4481386570595346e-17,1.806538395697316e-05,5.4021627889447376e-14,3.313146123105942e-10,3.595928459207693e-05,0.0001575733710763939,0.00028264131507110807,1.57590245953723e-08,4.949435107128254e-10,0.0016074513651198913,3.4404443451310585e-09,2.973506555071742e-10,3.269541788748672e-05,3.17220610844331e-07,6.2358211704620135e-12,1.1983858858060667e-12,8.548492887837354e-10,3.309542431218422e-08,5.970377874245891e-08,8.953344924895383e-13,2.298849003857923e-06,1.0401905887633344e-12,8.13047913149037e-09,9.940205560335296e-12,2.7943988440965714e-09,2.1840847379924663e-11,2.681579728853268e-07,1.5866437778695059e-09,5.371960763755458e-08,3.3569708306369045e-18,2.5812016008587006e-13,1.0076825875869226e-09,6.235256492194229e-12,4.268934684244414e-19,1.9072762626715412e-12,4.081173546615302e-14,2.6543051613880137e-09,7.51661528615373e-15,1.3711016821414478e-22,2.786724221467202e-19,7.719264905725301e-08,4.772880437764252e-16,2.5418039457094592e-17,1.769436466560364e-10,1.5874167515716576e-19,9.44524479852661e-16,4.445691869936041e-22,2.5608075867697143e-09,7.055644017372887e-14,2.017419215629207e-15,4.512394251421991e-14,8.07013308522974e-17,5.761235707280566e-07,1.373621321304365e-17,1.0423339697366389e-10,1.2332783683736532e-10,3.883631368487264e-11,1.1549405823072583e-15,8.72291164645366e-18,1.5767817474805453e-19,6.141115768038068e-15,3.1545270525290933e-15,8.073474102835184e-14,1.3123720545670801e-22,7.410885704073278e-23,2.8065073018381295e-15,2.2320448883977865e-20,1.4740558838001913e-17,1.255956607726335e-16
0.010642451560721015,0.10391178836316985,3.76,0.0,0.649439068384579,0.9988541393940135,0.0013162285136688824,7.092561632406086e-07,1.2694830999155627e-08,0.012676935924112457,0.012713785393737798,1.4641994600159182e-17,1.8602782926646728e-05,5.4626323596090635e-14,3.4118863026470093e-10,3.74235896745305e-05,0.0001598584804564816,0.00029069889395746316,1.618441226514785e-08,5.048569769326258e-10,0.0016660925103450575,3.5369089020972333e-09,3.057247117004434e-10,3.39501527576122e-05,3.299106102266562e-07,6.474114541929116e-12,1.2738325507763826e-12,9.082318194781375e-10,3.398664021690343e-08,6.266497286495953e-08,9.511809252190572e-13,2.3929593737454073e-06,1.1006206915756073e-12,8.610094174516899e-09,1.0747125755269155e-11,2.9590416499341708e-09,2.2952363346003795e-11,2.848047200616411e-07,1.6687747718850337e-09,5.432159988442328e-08,3.523621273181547e-18,2.6847181057158183e-13,1.0444421513702615e-09,6.437758508959795e-12,4.559437498115867e-19,2.034864459502457e-12,4.231440974715751e-14,2.7771859441096166e-09,7.978778094532396e-15,1.474853620102864e-22,2.9987701438293024e-19,8.217541549918009e-08,5.121218325374068e-16,2.7241727685846342e-17,1.889387755078545e-10,1.695070760027646e-19,1.000174653911302e-15,4.8296639797085e-22,2.6272108539515997e-09,7.312899416559156e-14,2.155194232064557e-15,4.9189633789929994e-14,8.599594991447674e-17,5.977626780729179e-07,1.4301694361499452e-17,1.0904287702552239e-10,1.2191011989052705e-10,3.928613540708144e-11,1.2134237776126249e-15,9.164027006293783e-18,1.6565191744781696e-19,6.48824799959322e-15,3.281521427055101e-15,8.887000815630695e-14,1.3599663430821636e-22,8.157645975712367e-23,3.0883787963145102e-15,2.3349994329039164e-20,1.6123690596541167e-17,1.3741583499985809e-16
0.010761356576816278,0.1039149772460185,3.76,0.0,0.6492383672348231,0.9988162513275323,0.0013681065009083827,7.422092534614133e-07,1.305581985981264e-08,0.012815899501557558,0.01285419482809106,1.4802508729030992e-17,1.915072434628214e-05,5.523088394170557e-14,3.5126128156507013e-10,3.893225522228959e-05,0.00016214957788701973,0.0002988928180575566,1.6617033123408726e-08,5.148896596256536e-10,0.0017262656091531626,3.6352270337392653e-09,3.1424336379933575e-10,3.5237798399451086e-05,3.429665632411127e-07,6.721799275420285e-12,1.3532236767365824e-12,9.643881767425441e-10,3.4892898318444446e-08,6.574850797437505e-08,1.009923572920363e-12,2.490274608062056e-06,1.1639397467775209e-12,9.112978461610333e-09,1.1615007284302926e-11,3.1316555815583827e-09,2.4120718819364897e-11,3.0241616233137626e-07,1.7547247606931106e-09,5.492335579771021e-08,3.6971677331877484e-18,2.7911682949294677e-13,1.0830305151040066e-09,6.64438781877969e-12,4.866438255224116e-19,2.1700914293567515e-12,4.385726004579697e-14,2.9044851808587717e-09,8.464251844728993e-15,1.5859786035550267e-22,3.225951267234678e-19,8.743509649801714e-08,5.491173493882827e-16,2.9176733028996845e-17,2.0161778262024972e-10,1.8088648374774678e-19,1.0585191059315552e-15,5.242921981268167e-22,2.6945617733916474e-09,7.576882380768788e-14,2.3011441355674338e-15,5.3589575171888017e-14,9.159050384310503e-17,6.199545008530562e-07,1.490167489133963e-17,1.1402417558907049e-10,1.2052344000856903e-10,3.973403848862418e-11,1.2747953214235835e-15,9.626888033707287e-18,1.740187417191258e-19,6.851791021591007e-15,3.4121628600365322e-15,9.776520973825112e-14,1.409127010595816e-22,8.974162870949862e-23,3.396553864702724e-15,2.4416332621715215e-20,1.7624981837754986e-17,1.5025271574019722e-16
0.010880261592911541,0.10391817940057436,3.76,0.0,0.6490361476711516,0.9987774516059309,0.001421437820298399,7.768266841022094e-07,1.3423005256932744e-08,0.012954780389487733,0.01299456244119233,1.496292783568057e-17,1.970932871248322e-05,5.583530888751502e-14,3.6153522252851756e-10,4.048623405976693e-05,0.00016444663528631756,0.00030722387911778163,1.7056948724845753e-08,5.25043041562379e-10,0.0017879945597231285,3.735422067546149e-09,3.229077808304407e-10,3.6558808024296884e-05,3.5639520542299254e-07,6.979233975268891e-12,1.4367243390073558e-12,1.0234342899050144e-09,3.581432174687132e-08,6.895867883877681e-08,1.0716830356355768e-12,2.5908920971428492e-06,1.2302572985214972e-12,9.640026039230343e-09,1.2548171968872532e-11,3.312545637407765e-09,2.53482424733452e-11,3.210373394403774e-07,1.844637965833961e-09,5.552487487016881e-08,3.87785294412999e-18,2.900601886194513e-13,1.1235405820091488e-09,6.855176793573157e-12,5.190698414054999e-19,2.313347310592727e-12,4.544096217010696e-14,3.036315490982543e-09,8.973958330684273e-15,1.704968326781772e-22,3.469279842708172e-19,9.2984592959153e-08,5.883853734343964e-16,3.122866627191956e-17,2.15012370448904e-10,1.9290837292718964e-19,1.1196609265868672e-15,5.68743444254276e-22,2.7628642828383997e-09,7.847698702125137e-14,2.4556928225446087e-15,5.83482607097595e-14,9.749980593731064e-17,6.427065921628544e-07,1.5538138266833852e-17,1.191816046033246e-10,1.191668799822281e-10,4.0179929158356136e-11,1.3391927671354245e-15,1.0112527628587326e-17,1.827973185772303e-19,7.232368093102588e-15,3.546516001567877e-15,1.074849367964439e-13,1.4599166884846531e-22,9.8663653910751e-23,3.73326930135778e-15,2.552038670886966e-20,1.9253445035234026e-17,1.6418470141598433e-16
0.010999166609006805,0.1039213950551623,3.76,0.0,0.6488323857625229,0.9987377265694509,0.0014762466512157938,8.131849838409852e-07,1.3796429208295653e-08,0.013093577594170442,0.013134887990447493,1.512325078703356e-17,2.027871790266473e-05,5.6439598408049714e-14,3.7201314477749725e-10,4.208649486530347e-05,0.00016674962671977728,0.00031569287209976145,1.7504221326854937e-08,5.353186451065067e-10,0.0018513033867166343,3.83751768611269e-09,3.317191401942055e-10,3.79136345148099e-05,3.702033385392144e-07,7.246788401222192e-12,1.5245048858315874e-12,1.0854898295363165e-09,3.675103492265164e-08,7.229992082997886e-08,1.1365837745852763e-12,2.6949122365560082e-06,1.2996860437461285e-12,1.0192156914750253e-08,1.3551228466798477e-11,3.5020255885557986e-09,2.6637336276583565e-11,3.4071489405774907e-07,1.9386628113987532e-09,5.6126156883588936e-08,4.065927614720391e-18,3.013068961948699e-13,1.1660690961294683e-09,7.070157617645682e-12,5.533007291877029e-19,2.4650385517277458e-12,4.706619747855788e-14,3.172791140331491e-09,9.508845916667195e-15,1.8323446422655034e-22,3.7298303063485707e-19,9.883729078899067e-08,6.300411801030009e-16,3.3403362508364486e-17,2.2915537660394574e-10,2.0560223804561912e-19,1.1837061717301843e-15,6.165287610622007e-22,2.8321223933054005e-09,8.125454769114651e-14,2.6192839565425302e-15,6.349174673075838e-14,1.0373933285196637e-16,6.660265230430603e-07,1.6213168980714438e-17,1.2451953564704158e-10,1.178392130408411e-10,4.0623713572624486e-11,1.406759535432564e-15,1.0622022559907693e-17,1.9200711202638742e-19,7.63062051106386e-15,3.684646096308806e-15,1.1809867923579642e-13,1.5124012942657227e-22,1.0840632220499758e-22,4.100931793535645e-15,2.666309261057753e-20,2.1018693992461026e-17,1.79295513045412e-16
0.011118071625102068,0.10392462443943434,3.76,0.0,0.6486270574475791,0.9986970624720314,0.00153255731285193,8.513635365744083e-07,1.4176134048125775e-08,0.01323229011149474,0.013275171231858255,1.528347643841069e-17,2.085901521191905e-05,5.704375249134402e-14,3.826977755901439e-10,4.3734022474303334e-05,0.00016905852832712422,0.0003243005954242946,1.7958913906906716e-08,5.457180329209541e-10,0.0019162162417247796,3.941537933418619e-09,3.406786277914641e-10,3.9302730374987084e-05,3.843978311187692e-07,7.524843736620339e-12,1.616741066891628e-12,1.1506782996220598e-09,3.770316358820753e-08,7.57768148436495e-08,1.2047542052060303e-12,2.8024385182625474e-06,1.372341902267628e-12,1.077031761126165e-08,1.462908974727952e-11,3.7004181610643503e-09,2.799047722889376e-11,3.614971126072977e-07,2.036952011996726e-09,5.6727200841990004e-08,4.261650708888015e-18,3.128619975047372e-13,1.2107167598663915e-09,7.28936235488464e-12,5.894182918796002e-19,2.6255884885881232e-12,4.8733652935372075e-14,3.3140280460523254e-09,1.0069890043970858e-14,1.9686613661306315e-22,4.008743002786501e-19,1.0500707493659228e-07,6.742046821131686e-16,3.5706888686098246e-17,2.4408080271346477e-10,2.189986195210029e-19,1.2507639240296894e-15,6.678692235237525e-22,2.9023401915084957e-09,8.410257568437662e-14,2.7923818882326746e-15,6.90477421014661e-14,1.1032525472799223e-16,6.899218826769581e-07,1.6928957324028497e-17,1.3004239997386974e-10,1.1653998032770648e-10,4.106529600886284e-11,1.4776451586738875e-15,1.1156495261689911e-17,2.0166841153019646e-19,8.047207995419019e-15,3.826618993523084e-15,1.2968115103685062e-13,1.5666502626098244e-22,1.190382157723934e-22,4.5021292228882215e-15,2.78453997278023e-20,2.293098052303928e-17,1.9567450735131159e-16
0.01123697664119733,0.10392786778437842,3.76,0.0,0.6484201385339305,0.9986554454806136,0.0015903942648327614,8.914446632661253e-07,1.4562162441042497e-08,0.013370916926909402,0.013415411920120794,1.5443603633466397e-17,2.1450345390435073e-05,5.764777113912354e-14,3.9359187829253123e-10,4.5429818187795816e-05,0.00017137331825374118,0.00033304785121101617,1.8421090179486363e-08,5.562428086582773e-10,0.0019827574037483147,4.047507220899894e-09,3.4978743819554164e-10,4.072654768091715e-05,3.989856189914435e-07,7.813792842468844e-12,1.7136141556252306e-12,1.2191271305545871e-09,3.86708348388808e-08,7.939409239690482e-08,1.2763267913486069e-12,2.913577623857809e-06,1.4483440834874226e-12,1.137548173189945e-08,1.578699151024265e-11,3.908055222132728e-09,2.9410219167114216e-11,3.834339668374295e-07,2.139662661491091e-09,5.732800720753255e-08,4.465289735495745e-18,3.2473057531055194e-13,1.2575883791791527e-09,7.512822832842658e-12,6.275072842044787e-19,2.7954378701074073e-12,5.044402116513857e-14,3.4601437813098805e-09,1.065809371583367e-14,2.1145059209058447e-22,4.3072275771004464e-19,1.1150834374195575e-07,7.210005613959365e-16,3.814554827953459e-17,2.5982384373896916e-10,2.3312913003537776e-19,1.3209463558884001e-15,7.229990092030301e-22,2.9735218424734923e-09,8.702214687311247e-14,2.9754725331407907e-15,7.504569264504189e-14,1.1727446393132916e-16,7.14400278599129e-07,1.7687803691946097e-17,1.35754688541989e-10,1.1526723315078225e-10,4.150458266492179e-11,1.5520054876567896e-15,1.1717115373741874e-17,2.1180235985538168e-19,8.48280907853933e-15,3.9725011623889275e-15,1.4231263398447736e-13,1.622736752057523e-22,1.306330276482006e-22,4.9396426129141266e-15,2.906826897437884e-20,2.5001228931001642e-17,2.1341700570233496e-16
0.011343991155683067,0.10393079892319733,3.76,0.0,0.6482325314485613,0.9986171639602736,0.0016437728294261783,9.292148488392564e-07,1.4915030171992625e-08,0.013495606938660695,0.01354159195290446,1.5587632963693715e-17,2.199207996289261e-05,5.819127213739916e-14,4.035779825012213e-10,4.69981446505574e-05,0.00017346164720233504,0.00034104034779340717,1.884350064960689e-08,5.65823672508785e-10,0.0020440568217346008,4.14456648621213e-09,3.5811403305118233e-10,4.203804335008257e-05,4.1245668268057113e-07,8.083495525922467e-12,1.8049188643241858e-12,1.2836272460999406e-09,3.9555134034364466e-08,8.277370624418319e-08,1.3437637804086146e-12,3.0167826010348753e-06,1.5197083843481443e-12,1.1944044326243915e-08,1.690214028702604e-11,4.10311441841106e-09,3.074710477896861e-11,4.042070422305278e-07,2.236016022798509e-09,5.7868528404787545e-08,4.655561199410233e-18,3.356845490864954e-13,1.3017643356512606e-09,7.717602181756629e-12,6.635454433839135e-19,2.95663207324761e-12,5.202062005281492e-14,3.5959178546796336e-09,1.1211550019122394e-14,2.25442621364759e-22,4.593655975436602e-19,1.1765523052676124e-07,7.654745439693881e-16,4.0461288837587847e-17,2.7472171513916574e-10,2.4650128286276747e-19,1.3868773962911551e-15,7.7606034760548465e-22,3.0384129299731126e-09,8.971182443769323e-14,3.1492176202085487e-15,8.084752724424757e-14,1.2385393110593658e-16,7.3693563354429e-07,1.840957345312382e-17,1.4106146588853122e-10,1.141445635353871e-10,4.1897897553130195e-11,1.6220347001367114e-15,1.2245035313776681e-17,2.213452092953676e-19,8.89168295692625e-15,4.107192978156405e-15,1.5464899725069598e-13,1.6748492074011007e-22,1.419569404005033e-22,5.366918854111267e-15,3.02043373298922e-20,2.7009109723118438e-17,2.306349116987102e-16
