Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865)
7.5694601728436855e-06,0.3785394536372514,3.76,0.0,0.7120127223178845,0.9999983335222868,1.9327212435482659e-07,1.6635487938840052e-07,2.001480333310917e-09,0.001210265821162849,0.0012102681773553893,8.172172396257112e-16,9.348199554327347e-07,9.214269961643605e-12,5.3177521833362063e-11,3.0188211071166923e-09,1.5227434743423768e-06,4.4254406823550875e-09,2.1772029971100163e-08,1.9892410875877763e-08,1.8803590992697878e-06,1.0109898577792399e-08,5.8098351782426924e-12,1.1620079716678691e-09,1.5613569729157696e-10,2.3586059491445186e-10,9.739650430939494e-16,4.7855906054459886e-14,6.162858761779181e-10,1.1794353846495502e-11,2.338085500661696e-18,2.3842825079891e-09,1.9816216787180448e-15,5.961743794887622e-14,6.570833243467802e-17,5.278582749588292e-16,4.8091436663355425e-08,7.432094288975846e-08,6.288211241557225e-08,5.942744653468679e-11,5.21495794524049e-20,4.062453641084846e-16,5.250413031968864e-09,1.3561614987563358e-15,2.8323461109556947e-21,5.511482207845958e-13,8.160470996743365e-15,2.0060098338702107e-13,8.814694381514853e-17,2.5357262426074637e-23,1.0425538744862551e-20,1.4148779852326872e-10,4.616372767089961e-15,4.487194220410551e-16,2.5552359121616413e-16,8.90084479832199e-24,1.4532416005417235e-21,5.799219667144112e-26,1.368185137028179e-10,3.9635531494423295e-15,5.776052083830461e-19,8.953120677251273e-17,1.972872080873496e-20,5.263021081705067e-11,1.0504579194678933e-13,1.0436699880009545e-14,1.0211849039142866e-07,6.001030154938166e-12,1.1768660131672187e-13,1.8188998767887625e-17,1.1365832898757587e-18,6.842149087818904e-15,5.117585475878836e-14,1.3371418081030117e-18,1.0276847735707374e-19,6.367419256375467e-26,1.0436027561288827e-19,1.119392228948571e-18,1.3477052713218698e-20,2.1238017142936807e-19,3.204394598476828e-10,2.322355409370032e-15,5.546454774588919e-20,3.230624316982622e-18,3.0214155693151536e-17,2.0249592327634912e-19,7.056737742096441e-27,8.651235451635912e-22,1.308241527925185e-15,1.440722357409685e-22,9.499214755194076e-22,8.771263285927007e-17,8.320154151510829e-20,7.508343939534788e-21
7.848072652673501e-06,0.37854253481931,3.76,0.0,0.7119681245993091,0.9999982647045991,2.0265276381882375e-07,1.73881737048697e-07,2.014211506430862e-09,0.0012547732728062026,0.0012547758202053026,8.472712143745008e-16,9.760801175497503e-07,9.554520212042511e-12,5.524393083884911e-11,3.268460958029332e-09,1.5842998686780772e-06,4.7756543800169285e-09,2.1864278422246562e-08,1.9976282168888245e-08,1.9617944703679232e-06,1.0141626400195434e-08,6.122048098106904e-12,1.2361055086750852e-09,1.6805533977237193e-10,2.3687445299274923e-10,1.0247917519369514e-15,5.128711880400707e-14,6.189068288666065e-10,1.2786800533901721e-11,2.505841870244143e-18,2.488589397375861e-09,2.105366796908341e-15,6.526762851588126e-14,7.153515582064359e-17,5.7804609261601e-16,4.8485097689620094e-08,7.829200724701696e-08,6.37709540652248e-08,6.621368837486269e-11,5.653790218698148e-20,4.2376789753536564e-16,5.5308394205297395e-09,1.4791019323728283e-15,3.0636623665132882e-21,5.636046420499796e-13,8.524530827120474e-15,2.1821304154785338e-13,9.227958421385842e-17,2.658066430713636e-23,1.0923863101838448e-20,1.4699315353047179e-10,5.053215914947543e-15,4.877637506080577e-16,2.8148999538033757e-16,9.893728249804705e-24,1.5911816082505541e-21,6.439536431566714e-26,1.4247260133886916e-10,4.14593495994006e-15,6.266419836267455e-19,9.475202938092032e-17,2.093637076920477e-20,5.68877757181518e-11,1.0504323605633976e-13,1.1500625855573055e-14,1.0586868506628871e-07,6.482815731538327e-12,1.179405601880513e-13,1.8228102106369023e-17,1.1390267300360819e-18,6.8673632873119334e-15,5.129702853190644e-14,1.5193576389993514e-18,1.0502429707078498e-19,7.233773594545522e-26,1.1915716146169627e-19,1.2031518714535328e-18,1.471908230164711e-20,2.3524149070703405e-19,3.251058663694638e-10,2.619054815674915e-15,5.961292352512561e-20,3.606488900959038e-18,3.4969016619008636e-17,2.337546795824719e-19,8.145840959085631e-27,8.702676919568654e-22,1.338048449704775e-15,1.5769234230118285e-22,1.0404325136874222e-21,9.588768286270888e-17,8.678190340979444e-20,8.410494021569005e-21
8.126685132503317e-06,0.3785456158210672,3.76,0.0,0.7119235293696978,0.9999981957020327,2.1209033960469476e-07,1.8145944337427482e-07,2.026079867705148e-09,0.0012992779325015783,0.0012992806791568517,8.773233039482026e-16,1.0175095072881558e-06,9.894754019653445e-12,5.731486175318975e-11,3.5287525699467597e-09,1.645979787141846e-06,5.139544402995822e-09,2.195145620108487e-08,2.005584709318067e-08,2.043535578371244e-06,1.0171618771241838e-08,6.439964312684996e-12,1.3118404864374839e-09,1.804225678818405e-10,2.3783679094312703e-10,1.0761674671257622e-15,5.4797210034067597e-14,6.213831376264576e-10,1.38218281561819e-11,2.6774568599400713e-18,2.5932859978216912e-09,2.2321826919788132e-15,7.12122935034206e-14,7.763215190963491e-17,6.308577278822416e-16,4.884476289171934e-08,8.229047175592441e-08,6.460789982833582e-08,7.349748908144279e-11,6.111451247267197e-20,4.412995164698301e-16,5.81339417856962e-09,1.6077022959858715e-15,3.3044704303969145e-21,5.757322500362278e-13,8.889846575046094e-15,2.3664044894065007e-13,9.642532405774651e-17,2.781269094155873e-23,1.1425302523338367e-20,1.5251981055426836e-10,5.51177378865897e-15,5.285471872003699e-16,3.0904018726343447e-16,1.0953433502849424e-23,1.7363208668761097e-21,7.122761470519344e-26,1.4813892599722856e-10,4.328816930640896e-15,6.778301524575108e-19,1.0001778715665761e-16,2.2169601581669844e-20,6.131726346396595e-11,1.0504065685715742e-13,1.2629885533544992e-14,1.096180885329301e-07,6.984198794528713e-12,1.1819498607016828e-13,1.8267279865083346e-17,1.141474790120408e-18,6.892627839395618e-15,5.1414569859542555e-14,1.7179656398095056e-18,1.072645338714814e-19,8.177984001033469e-26,1.3538938442953723e-19,1.2899141434912792e-18,1.6017848172480966e-20,2.595180778153376e-19,3.294995842744725e-10,2.9398909547009956e-15,6.390993437227695e-20,4.010604505000686e-18,4.026571199250464e-17,2.68471048976931e-19,9.355388294886932e-27,8.75431153699227e-22,1.3679674753456495e-15,1.7195719054074167e-22,1.1354619117807648e-21,1.0445030442194448e-16,9.037575581580029e-20,9.376722530098444e-21
8.405297612333134e-06,0.3785486966419281,3.76,0.0,0.7118789366450496,0.9999981265257142,2.2158098602901123e-07,1.890849948215642e-07,2.0371574817068305e-09,0.0013437798003904777,0.0013437827543760215,9.073735084415108e-16,1.0590995407395241e-06,1.0234971384719128e-11,5.939029110164174e-11,3.799737369886188e-09,1.7077753448223912e-06,5.517121557925992e-09,2.2033936069177485e-08,2.0131421823683106e-08,2.1255657822667394e-06,1.0200002105070717e-08,6.763559156742172e-12,1.3891813783023765e-09,1.9323824052125964e-10,2.3875138871271115e-10,1.12807504559556e-15,5.838288094270722e-14,6.23725438260976e-10,1.4899591172395488e-11,2.8527688467123985e-18,2.698348591238418e-09,2.3620499861826837e-15,7.745455920723909e-14,8.400072584146983e-17,6.863211163809772e-16,4.917334583488125e-08,8.6313582282064e-08,6.539598327078827e-08,8.129639398198439e-11,6.588009342441844e-20,4.588371809859956e-16,6.097891827128006e-09,1.7419752146511014e-15,3.554793593940199e-21,5.87547007882723e-13,9.256336651906412e-15,2.558896689177229e-13,1.0058309604586132e-16,2.9052912379821385e-23,1.192967618023028e-20,1.5806781139423096e-10,5.992129740980296e-15,5.710734704128977e-16,3.382122843222042e-16,1.2081732517037353e-23,1.8887358372656918e-21,7.850046467698333e-26,1.5381656010708421e-10,4.512153612722479e-15,7.311828637801432e-19,1.0532341535162256e-16,2.34280545666156e-20,6.591897330003869e-11,1.0503805532783328e-13,1.382612163985077e-14,1.1336668177362594e-07,7.505250255745302e-12,1.1844984056364366e-13,1.830652566858349e-17,1.1439270763816923e-18,6.917940481566629e-15,5.1528743310349576e-14,1.9337021144563624e-18,1.0949023386742682e-19,9.203546001183783e-26,1.5313645965759355e-19,1.3796766163108326e-18,1.7373130682296978e-20,2.852322742635054e-19,3.336365560155184e-10,3.2857260116419514e-15,6.835545886228552e-20,4.444016090038892e-18,4.614416554756188e-17,3.06885877917237e-19,1.0693767823480206e-26,8.806134005265939e-22,1.3979925023749149e-15,1.8686500698865103e-22,1.2350220288465485e-21,1.1340135658328338e-16,9.398236471908662e-20,1.0408313493445643e-20
8.68391009216295e-06,0.37855177728133976,3.76,0.0,0.7118343464401797,0.9999980571859199,2.3112116049948087e-07,1.9675556360963605e-07,2.0475104408557853e-09,0.0013882788766153425,0.001388282046026994,9.374218279499026e-16,1.1008422635290125e-06,1.0575172307482927e-11,6.147019990543221e-11,4.08145393732441e-09,1.7696792325278756e-06,5.9083949142146646e-09,2.2112062662143945e-08,2.0203298695502248e-08,2.2078696600552254e-06,1.0226893350615748e-08,7.09281293442656e-12,1.4680992544450836e-09,2.0650321278066254e-10,2.3962174148155274e-10,1.1804993400717144e-15,6.204102237045148e-14,6.259435636667725e-10,1.6020234727656987e-11,3.0316254916893573e-18,2.803755199378899e-09,2.4949511568842982e-15,8.399740584449238e-14,9.064218657600481e-17,7.444628820064284e-16,4.9473510348512486e-08,9.035882129265024e-08,6.61380604666647e-08,8.962794066716568e-11,7.08352869742247e-20,4.763785524269856e-16,6.3841628029293155e-09,1.881933712679123e-15,3.814655574776752e-21,5.990641128895856e-13,9.623926443042674e-15,2.7596701831331955e-13,1.0475194497374881e-16,3.030094053809683e-23,1.2436820790937612e-20,1.6363719617871235e-10,6.494356104259506e-15,6.153457671633381e-16,3.6904416389660212e-16,1.3280382234008065e-23,2.0484993934592013e-21,8.622536029311603e-26,1.5950470929888723e-10,4.69590457989147e-15,7.867132198348329e-19,1.1066426555257889e-16,2.4711409193130693e-20,7.069317927789315e-11,1.0503543248103814e-13,1.509097105555241e-14,1.1711444578171235e-07,8.046038851092426e-12,1.187050912985374e-13,1.8345834137253408e-17,1.146383256630958e-18,6.943299311376776e-15,5.1639794853620864e-14,2.1673016530334077e-18,1.1170239794406266e-19,1.0313947069247717e-25,1.7247940369439262e-19,1.4724368009802397e-18,1.8784691546983987e-20,3.124052622341389e-19,3.3753179111817384e-10,3.657407157725213e-15,7.294937258924281e-20,4.907770493557236e-18,5.264574990118372e-17,3.492474169571845e-19,1.2169625429796473e-26,8.858139891933415e-22,1.4281178753556639e-15,2.0241376567782363e-22,1.3391226618292943e-21,1.227417081445521e-16,9.760104987025419e-20,1.150647395764026e-20
8.962522571992767e-06,0.3785548577387922,3.76,0.0,0.7117897587688092,0.9999979876921433,2.407076166821932e-07,2.0446848741350962e-07,2.057199369607723e-09,0.0014327751613194748,0.0014327785542723205,9.674682625695726e-16,1.1427303033036054e-06,1.091535678818905e-11,6.355457313926891e-11,4.373938256849927e-09,1.8316846734222832e-06,6.313371932729469e-09,2.218615472764034e-08,2.0271748111196255e-08,2.2904329169307665e-06,1.0252400741490859e-08,7.427710308605575e-12,1.5485676395852702e-09,2.202183366843936e-10,2.4045108245626535e-10,1.2334270114113774e-15,6.576871148367009e-14,6.280466078062983e-10,1.718389533797135e-11,3.2138835785674037e-18,2.9094854525276806e-09,2.630870364893334e-15,9.084367758472936e-14,9.755775637905679e-17,8.053084271160075e-16,4.974769197956453e-08,9.442388753162936e-08,6.68368204054148e-08,9.850965874527917e-11,7.5980696899435e-20,4.939219113166238e-16,6.672052090320565e-09,2.0275915357279526e-15,4.084080778269649e-21,6.102980350244602e-13,9.992547687249492e-15,2.9687867939375626e-13,1.0893101607547631e-16,3.155642681480083e-23,1.2946589596115756e-20,1.6922800364244793e-10,7.018515361673186e-15,6.613667320967469e-16,4.0157348658950774e-16,1.4551125994536544e-23,2.2156810691348355e-21,9.44136905591737e-26,1.6520269938906812e-10,4.880033889444182e-15,8.444343092931513e-19,1.1603607917332115e-16,2.6019380503535208e-20,7.564013415563678e-11,1.0503278935163755e-13,1.6426065288698786e-14,1.208613615614603e-07,8.606631462216663e-12,1.1896071143425224e-13,1.838520077478221e-17,1.1488430535608475e-18,6.96870275540213e-15,5.1747953261462674e-14,2.4194969701142677e-18,1.1390198356757216e-19,1.1512665860842975e-25,1.9350076184023593e-19,1.5681921485657717e-18,2.0252278701242317e-20,3.4105714615384737e-19,3.411994208910578e-10,4.0557664492798196e-15,7.769154817374721e-20,5.402916414415419e-18,5.981328912217967e-17,3.9581125501342063e-19,1.379186252086689e-26,8.910325560475403e-22,1.4583383522122299e-15,2.186012445859232e-22,1.4477713534926072e-21,1.3247226224098146e-16,1.0123118073504521e-19,1.267233901311101e-20
9.241135051822583e-06,0.37855793801381293,3.76,0.0,0.7117451736436469,0.9999979180531554,2.503373800153202e-07,2.1222125967705968e-07,2.0662798812535855e-09,0.0014772686546469704,0.0014772722792730703,9.97512812397375e-16,1.1847568262190357e-06,1.125552482708275e-11,6.564339923814068e-11,4.677223947994578e-09,1.8937853832723533e-06,6.7320585846096214e-09,2.225650712968574e-08,2.0337020237104197e-08,2.3732423010993413e-06,1.0276624466124794e-08,7.768239743485203e-12,1.6305623784029662e-09,2.3438446184401036e-10,2.4124240311492435e-10,1.28684635231492e-15,6.95632072979393e-14,6.300429829390956e-10,1.8390701521797723e-11,3.399408795114482e-18,3.01552046912092e-09,2.76979329490818e-15,9.799609172269725e-14,1.0474857949186278e-16,8.688820150039335e-16,4.99981175476314e-08,9.850667749313006e-08,6.749479477341435e-08,1.07959069601174e-10,8.131689161519006e-20,5.114660660069675e-16,6.961417974333995e-09,2.178963423762839e-15,4.363094467948972e-21,6.212625528076316e-13,1.036213791701834e-14,3.1863071072611636e-13,1.1311954469738979e-16,3.2819058101490146e-23,1.3458850717207475e-20,1.7484027137242695e-10,7.564661183910207e-15,7.091385601676061e-16,4.3583771743545374e-16,1.5895694829164237e-23,2.3903472829708766e-21,1.0307680013838756e-25,1.7090996378732803e-10,5.06450960261409e-15,9.043592347694776e-19,1.21434961759904e-16,2.735171621676332e-20,8.076007290564634e-11,1.0503012698473916e-13,1.7833030890301033e-14,1.2460741012798282e-07,9.187093401860942e-12,1.192166789533933e-13,1.8424621866705462e-17,1.1513062383424139e-18,6.994149527489599e-15,5.185343132690649e-14,2.691018801195418e-18,1.1608990613579184e-19,1.2803171720969397e-25,2.1628463948020603e-19,1.6669400502552469e-18,2.1775630554185307e-20,3.7120703021392353e-19,3.446527498470667e-10,4.481620792479006e-15,8.258185526810243e-20,5.930504398176411e-18,6.769106127896561e-17,4.468402542772674e-19,1.5569633759436987e-26,8.96268807219572e-22,1.4886490733586396e-15,2.3542507577906744e-22,1.5609736716099808e-21,1.4259397728151278e-16,1.0487217278197044e-19,1.390697668597286e-20
9.5197475316524e-06,0.3785610181059648,3.76,0.0,0.7117005910764632,0.9999978482770606,2.6000772527188775e-07,2.2001152049488975e-07,2.0748029965938204e-09,0.0015217593567426538,0.0015217632211889731,1.0275554775307659e-15,1.2269154967696124e-06,1.1595676424410537e-11,6.77366696517663e-11,4.991342474826354e-09,1.9559755337491863e-06,7.164459461295278e-09,2.2323392699509636e-08,2.0399346571408847e-08,2.4562855260681738e-06,1.029965728711257e-08,8.114393013020784e-12,1.714061508058006e-09,2.4900243602819177e-10,2.4199847192337354e-10,1.3407471212836758e-15,7.342194530420473e-14,6.319404724760508e-10,1.9640774384249163e-11,3.588075470651861e-18,3.1218427446377927e-09,2.9117070088849876e-15,1.0545724706891926e-13,1.1221573003686064e-16,9.352068453294593e-16,5.022682301838572e-08,1.0260526848806327e-07,6.811436716103606e-08,1.1799368615943267e-10,8.684440675741328e-20,5.290102763197647e-16,7.252130901047492e-09,2.3360653422653263e-15,4.651722804991489e-21,6.319707873252637e-13,1.073263994798997e-14,3.4122905710311686e-13,1.173168469902465e-16,3.408855282388138e-23,1.3973485506652103e-20,1.80474036024611e-10,8.132839350839153e-15,7.586630333904647e-16,4.718741450325878e-16,1.7315808634272273e-23,2.5725615447702425e-21,1.1222600100542478e-25,1.7662603173221237e-10,5.249303352520818e-15,9.665011356460454e-19,1.2685735838513996e-16,2.8708194007522054e-20,8.605321583658925e-11,1.0502744642584712e-13,1.931348982242339e-14,1.283525725071744e-07,9.787488666044275e-12,1.194729759547874e-13,1.8464094390732066e-17,1.1537726248190455e-18,7.019638587067432e-15,5.195642701161398e-14,2.9825958477483233e-18,1.1826703985032743e-19,1.4188924422660412e-25,2.4091673674822327e-19,1.7686778374578918e-18,2.3354479551905443e-20,4.028730918964671e-19,3.479043041040283e-10,4.935771963144181e-15,8.762016056076422e-20,6.491586824122779e-18,7.632480096819117e-17,5.0260448576445275e-19,1.751234481979789e-26,9.015225086624198e-22,1.519045533201847e-15,2.528827897141708e-22,1.6787334595953204e-21,1.5310788476947394e-16,1.085234840551856e-19,1.521139264422692e-20
9.798360011482216e-06,0.3785640980148434,3.76,0.0,0.7116560110781621,0.9999977783713483,2.6971615597725726e-07,2.2783704802693466e-07,2.0828155285747994e-09,0.0015662472677520213,0.0015662513801785397,1.0575962580677554e-15,1.2692004406369344e-06,1.1935811580420285e-11,6.98343784560396e-11,5.316323337233697e-09,2.018249718494406e-06,7.61057787651884e-09,2.2387063954492167e-08,2.0458941403991367e-08,2.5395511987923206e-06,1.032158511721819e-08,8.46616477232226e-12,1.7990451374409499e-09,2.640731056597038e-10,2.4272185177251957e-10,1.3951203978683515e-15,7.734253141744004e-14,6.337462800849443e-10,2.0934228157988495e-11,3.779766280183731e-18,3.2284360488855806e-09,3.0565998126971076e-15,1.1322963163078741e-13,1.1996021922968188e-16,1.0043051231853934e-15,5.043566985363846e-08,1.0671790315392285e-07,6.869778173182352e-08,1.2863101265161327e-10,9.256374757468317e-20,5.465542032403709e-16,7.544072435137532e-09,2.498914677401622e-15,4.949992980402764e-21,6.424352343813365e-13,1.1104001413276017e-14,3.6467955861423296e-13,1.2152231148157182e-16,3.5364659715357106e-23,1.4490387984316223e-20,1.861293335145476e-10,8.723088572334289e-15,8.099415624776368e-16,5.097198988271686e-16,1.881317724241071e-23,2.762384644179707e-21,1.2187258307252723e-25,1.8235051763048428e-10,5.4343899560551026e-15,1.0308732070379038e-18,1.3230003055040868e-16,3.008861957242641e-20,9.151977135339741e-11,1.0502474871471935e-13,2.08690597836358e-14,1.3209682973567896e-07,1.0407880156979203e-11,1.1972958837685085e-13,1.850361593426312e-17,1.1562420647406647e-18,7.045169121200479e-15,5.205712455064835e-14,3.2949547645605815e-18,1.2043421933072342e-19,1.5673374106724385e-25,2.6748438605614683e-19,1.873402781946993e-18,2.49885553913798e-20,4.360726515871615e-19,3.509658769570745e-10,5.419006673666989e-15,9.280632778259048e-20,7.087217892909748e-18,8.576170182549167e-17,5.633811655026762e-19,1.9629650165829548e-26,9.067934821361663e-22,1.549523553789718e-15,2.7097185398024255e-22,1.8010530577884623e-21,1.6401510439175232e-16,1.1218461200569117e-19,1.6586534701552642e-20
9.999999999999997e-06,0.3785671777400748,3.76,0.0,0.7116237488395413,0.9999977277016338,2.7676488426673987e-07,2.3352141919133492e-07,2.0883204201890607e-09,0.0015984427273411988,0.001598447024334532,1.0793364728083803e-15,1.2998789525944366e-06,1.218196707121724e-11,7.135531791691827e-11,5.558312689439788e-09,2.063368926789962e-06,7.942004457568092e-09,2.2431272832909376e-08,2.0500481083690666e-08,2.5999457370882613e-06,1.033681098908344e-08,8.724255137538667e-12,1.8614660090790163e-09,2.7526304002374524e-10,2.4322634394136634e-10,1.4347622345537434e-15,8.021728303168226e-14,6.349998049617941e-10,2.189745887631539e-11,3.920322638263332e-18,3.305741225362901e-09,3.1633151651473146e-15,1.1905021868576792e-13,1.2573866681879634e-16,1.0560556032771637e-15,5.057540108067922e-08,1.0970218168210542e-07,6.90986636825386e-08,1.36715408992141e-10,9.682292529765189e-20,5.592510649971802e-16,7.756063716343614e-09,2.6203691628789686e-15,5.171889975761596e-21,6.498633581989423e-13,1.1373275301993961e-14,3.8218616506231687e-13,1.2457070827806418e-16,3.629221200993687e-23,1.4865845902485704e-20,1.9023568875285523e-10,9.164054696770447e-15,8.481480570995159e-16,5.382595060739364e-16,1.9946018308570458e-23,2.9045443056348848e-21,1.2917072775997258e-25,1.8649856773886787e-10,5.5685124500649254e-15,1.0788597480097803e-18,1.3625002013385877e-16,3.1102515018207505e-20,9.558435743420547e-11,1.0502278618604751e-13,2.204263621556533e-14,1.3480608271554848e-07,1.0869383519353958e-11,1.1991549684294343e-13,1.85322483246925e-17,1.1580311088988616e-18,7.063671829652785e-15,5.2128666401306784e-14,3.53439131142548e-18,1.2199691401040064e-19,1.6811225431351985e-25,2.879698211626863e-19,1.9510569653541286e-18,2.6205478806372494e-20,4.610660616967027e-19,3.5306943824175977e-10,5.787316434737359e-15,9.665185958611208e-20,7.540441399401317e-18,9.31199365431596e-17,6.106542980974728e-19,2.1276507746588545e-26,9.106189382220943e-22,1.5716300560245375e-15,2.8445579645235213e-22,1.8924241661632922e-21,1.7215499573179149e-16,1.148401351603369e-19,1.7626389431700213e-20
