Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64)
2.669714209127913e-08,0.675508628797108,3.76,0.0,0.4991710096740265,0.999995888002661,5.031663459351042e-08,9.349122241006903e-07,2.285212061812312e-07,0.003312732455387295,0.0033133302240000084,3.8585434606657964e-10,2.3614306997738523e-06,4.4467037997663695e-07,1.2781203901283227e-07,1.15226102285731e-08,3.842825231262445e-06,1.2444974625312025e-09,1.3800485688575493e-07,4.664441716417394e-06,6.571231765210337e-06,1.575977313872437e-07,4.507492243763958e-08,1.4087136878984988e-08,3.7125559063225014e-08,9.511837543955862e-08,1.3551838134248052e-12,1.633171730604169e-13,8.381464594244182e-12,4.539275504047373e-12,1.8160586518731816e-19,6.018187849100895e-11,1.3081418204103376e-12,2.902522180665064e-14,1.4272067995533007e-17,1.8523028904447364e-18,2.2092116662264092e-05,7.638424939969293e-09,2.1272780129617867e-05,1.7084726518846408e-12,8.52146243712989e-17,4.798236425431963e-15,1.2109634316091364e-07,1.6763560581531444e-17,4.562773785658319e-15,7.571123993684291e-10,1.4212567723532782e-18,1.0744094359017274e-17,2.7044608235697445e-21
2.744457268305877e-08,0.6755206086805872,3.76,0.0,0.499077652160861,0.9999957624765158,5.498814417028253e-08,9.870066728343644e-07,2.427936651350928e-07,0.00340514275638642,0.003405774489003354,3.967450259647828e-10,2.507391558861114e-06,4.675823315632041e-07,1.379869926494725e-07,1.2803043965611461e-08,3.950123264002059e-06,1.3149871540654706e-09,1.4147822960971806e-07,4.8309647366882845e-06,6.858426035035023e-06,1.6019973009163747e-07,4.729854275067864e-08,1.4935946013343037e-08,4.014467982609927e-08,9.972640890663189e-08,1.500229646246241e-12,1.847648385175718e-13,8.598363435202112e-12,4.874664375863821e-12,2.0607346084776683e-19,6.295856669051146e-11,1.4418173570660416e-12,3.2693441003296186e-14,1.6046021124924386e-17,2.0922715376017608e-18,2.2704821962923823e-05,8.06972591007001e-09,2.1839928820755553e-05,1.827575803774608e-12,9.164662126765287e-17,5.1415566066901665e-15,1.2793472685936035e-07,1.8547370572693113e-17,5.2767836102280225e-15,7.812875169497155e-10,1.5516843067748154e-18,1.2021569045540152e-17,2.9713530093042434e-21
2.8192003274838414e-08,0.6755325872534599,3.76,0.0,0.49898430586973547,0.9999956362174005,5.994649401176179e-08,1.0404592638181222e-06,2.575211417974497e-07,0.0034975348294683664,0.003498201467779911,4.0763355795383605e-10,2.6582471968506776e-06,4.909523336932756e-07,1.4864214108053568e-07,1.4183767674397063e-08,4.0574329552624325e-06,1.387414034457285e-09,1.449820297963287e-07,4.999383968736708e-06,7.1517462331192935e-06,1.628256034202758e-07,4.956152394011152e-08,1.581119405315303e-08,4.3314094162431614e-08,1.044126621217582e-07,1.6568431183654216e-12,2.0838644963491487e-13,8.817178094527734e-12,5.225950858502804e-12,2.330820075776752e-19,6.579848632084101e-11,1.585652212981008e-12,3.671838233627037e-14,1.7984894179549932e-17,2.3561311363294155e-18,2.331721364868851e-05,8.512738502247284e-09,2.2405584311455127e-05,1.9519492675924372e-12,9.838931366992936e-17,5.5003033922023246e-15,1.3495887017394186e-07,2.047344421171506e-17,6.078306518071037e-15,8.054123938300031e-10,1.6908108356673758e-18,1.3415159600418927e-17,3.2573084817834403e-21
2.8939433866618057e-08,0.6755445645233489,3.76,0.0,0.4988909707440298,0.9999955092125549,6.520063617660844e-08,1.0952658513369567e-06,2.727043625047843e-07,0.003589908676445523,0.0035906111625142135,4.185199422538012e-10,2.814042459710197e-06,5.147728427839682e-07,1.5978417546268603e-07,1.5669434035099244e-08,4.164756913295954e-06,1.4617782496200786e-09,1.4851632519701448e-07,5.169707322872433e-06,7.451246661842202e-06,1.6547540668997632e-07,5.186320353785656e-08,1.6712987439867175e-08,4.6636619549611393e-08,1.0917632079115868e-07,1.825668942401073e-12,2.343435266224579e-13,9.037912571174906e-12,5.593532757695791e-12,2.6282447992667693e-19,6.870201162763952e-11,1.7401865244800149e-12,4.1125330733121425e-14,2.0099317380916863e-17,2.64561154540045e-18,2.3929291899545168e-05,8.967452255033566e-09,2.296975082746566e-05,2.081717300137464e-12,1.0545057422283976e-16,5.8748062401002204e-15,1.4216861199497485e-07,2.254985816278892e-17,6.9752269849558144e-15,8.29486131209303e-10,1.8390339113734147e-18,1.493256472138188e-17,3.563252862940897e-21
2.96868644583977e-08,0.6755565404978933,3.76,0.0,0.4987976467270063,0.9999953814492628,7.075953314311557e-08,1.151422302144791e-06,2.883440047413099e-07,0.003682264299109827,0.0036830035753814164,4.294041790823692e-10,2.974822364218119e-06,5.390364372563582e-07,1.7141953504107278e-07,1.726475880618217e-08,4.272097778660045e-06,1.5380800055434536e-09,1.5208118516422373e-07,5.341942657091891e-06,7.756981747270057e-06,1.6814919662290438e-07,5.420294873720861e-08,1.7641431688519444e-08,5.011502759316104e-08,1.1401664564005528e-07,2.007374857758704e-12,2.628057922887652e-13,9.2605709726468e-12,5.977812237085075e-12,2.955038283506648e-19,7.16695173691414e-11,1.9059790932414334e-12,4.5940781627823114e-14,2.2400344934353122e-17,2.9625268862596513e-18,2.4541056895154625e-05,9.43385671561378e-09,2.3532432582114116e-05,2.2170055827399386e-12,1.1283836145445768e-16,6.26539495189122e-15,1.495637914407567e-07,2.4785000387230114e-17,7.975893291840085e-15,8.535080041834591e-10,1.9967627717896872e-18,1.6581835211327827e-17,3.8901405546615635e-21
3.043429505017734e-08,0.6755685151847485,3.76,0.0,0.4987043337618072,0.9999952529148518,7.663215689366411e-08,1.2089244954249793e-06,3.044407029842402e-07,0.003774601699232775,0.003775378708547273,4.4028626865486444e-10,3.140632096627297e-06,5.637358155602346e-07,1.835544126709387e-07,1.8974518430105088e-08,4.379458222958207e-06,1.616319569097545e-09,1.5567668057426851e-07,5.516097781065336e-06,8.069006042009097e-06,1.7084703132469243e-07,5.6580155500316065e-08,1.859663146143177e-08,5.3752045278447836e-08,1.1893296724513796e-07,2.2026521024142002e-12,2.9395143447761755e-13,9.485157512574186e-12,6.379195896849392e-12,3.313333021642784e-19,7.470137887905191e-11,2.083607779191838e-12,5.11924765525069e-14,2.489946465763404e-17,3.3087780478977537e-18,2.5152508814850834e-05,9.911941439851397e-09,2.409363377634472e-05,2.3579412253291418e-12,1.2056072135722279e-16,6.672399670000356e-15,1.5714424785813637e-07,2.7187578275093612e-17,9.0891307581911e-15,8.774774329757891e-10,2.1644185442736455e-18,1.8371384486588757e-17,4.238955275044656e-21
3.118172564195698e-08,0.6755804885915874,3.76,0.0,0.49861103179145216,0.9999951235966936,8.282748811132921e-08,1.2677683227509386e-06,3.209950540956201e-07,0.003866920878565432,0.003867736564168121,4.5116621118424675e-10,3.311517011423484e-06,5.88863794230893e-07,1.961947602347688e-07,2.0803547691709756e-08,4.4868409476091645e-06,1.6964972688104697e-09,1.5930288375088487e-07,5.692180459918223e-06,8.387374227960064e-06,1.7356897021548662e-07,5.899424769345004e-08,1.957869063555417e-08,5.7550356191164864e-08,1.2392468122630836e-07,2.412215889168484e-12,3.27967373424855e-13,9.711676506762164e-12,6.79809485238287e-12,3.705367786158973e-19,7.779797212821211e-11,2.2736698976660977e-12,5.690943932438045e-14,2.7608607797789154e-17,3.686355234000005e-18,2.576364783764027e-05,1.0401695992314907e-08,2.4653358598758475e-05,2.5046527707601406e-12,1.286257889698925e-16,7.0961508793531386e-15,1.6490982082302334e-07,2.976662691842724e-17,1.0324254972210426e-14,9.013939589458501e-10,2.342434451786112e-18,2.030999927969771e-17,4.610710601086332e-21
3.192915623373662e-08,0.6755924607260998,3.76,0.0,0.4985177407588357,0.9999949934822024,8.935451547954831e-08,1.3279496880469047e-06,3.380076222946401e-07,0.003959221838838435,0.003960077144390856,4.620440068811136e-10,3.4875226301725175e-06,6.144133059773946e-07,2.093462939570635e-07,2.2756737428177562e-08,4.59424868264341e-06,1.7786134956195102e-09,1.6295986839407702e-07,5.8701984178096845e-06,8.712141118969806e-06,1.7631507392440126e-07,6.144467624917274e-08,2.0587712364268623e-08,6.151260170752056e-08,1.2899124377171867e-07,2.6368058864421786e-12,3.6504953405493167e-13,9.94013236712514e-12,7.2349248130553455e-12,4.133490981066908e-19,8.095967378508956e-11,2.4767826208652607e-12,6.31220128296141e-14,3.0540159035518925e-17,4.097340552482235e-18,2.6374474142201353e-05,1.090310994630469e-08,2.521161122565264e-05,2.6572701991627597e-12,1.370417899610677e-16,7.536979412555859e-15,1.7286035014083447e-07,3.253151752759957e-17,1.1691085021210148e-14,9.252572246075267e-10,2.5312560212420964e-18,2.240685053887539e-17,5.006450517906413e-21
3.267658682551626e-08,0.6756044315959934,3.76,0.0,0.4984244606067254,0.9999948625588366,9.622223507716858e-08,1.3894645075488213e-06,3.554789437391481e-07,0.004051504581761993,0.004052400451352914,4.729196559537032e-10,3.6686946404524047e-06,6.403773978018342e-07,2.230144996183381e-07,2.4839032289693307e-08,4.7016841855267214e-06,1.8626687035965525e-09,1.6664770951592187e-07,6.050159341269369e-06,9.043361663336004e-06,1.7908540419951078e-07,6.393091835465782e-08,2.1623799134355643e-08,6.564138215489437e-08,1.3413216747435825e-07,2.8771867036843593e-12,4.054031232518441e-13,1.017052959564223e-11,7.690106161075874e-12,4.600164055958314e-19,8.418686127515189e-11,2.6935833836466585e-12,6.986189640785941e-14,3.370696667588709e-17,4.543910647670153e-18,2.6984987906884012e-05,1.1416172883880308e-08,2.5768395821060324e-05,2.8159249324995337e-12,1.4581704221479945e-16,7.995216458363938e-15,1.809956758468833e-07,3.549196599267188e-17,1.3199956724635544e-14,9.490669570084658e-10,2.731341294100666e-18,2.467150452704244e-17,5.4272499746394e-21
3.34240174172959e-08,0.6756164012089932,3.76,0.0,0.4983311912777587,0.9999947308140971,1.034396498609044e-07,1.4523087097653506e-06,3.734095307461947e-07,0.004143769109025899,0.004144706487182253,4.837931586078979e-10,3.855078894865002e-06,6.667492291490691e-07,2.372046376703151e-07,2.7055428549762354e-08,4.809150240010022e-06,1.9486634106483895e-09,1.70366483381088e-07,6.232070882291864e-06,9.3810909461576e-06,1.8188002385219573e-07,6.645247666532895e-08,2.2687052818822217e-08,6.993925794383346e-08,1.3934701745734252e-07,3.1341483814695845e-12,4.4924291212835536e-13,1.040287277987624e-11,8.164064030486439e-12,5.107964982189037e-19,8.747991283926583e-11,2.9247302936845653e-12,7.716218383960366e-14,3.712235302476677e-17,5.028339375264996e-18,2.7595189309709194e-05,1.19408743958882e-08,2.6323716536790048e-05,2.980749839115832e-12,1.5495995741878358e-16,8.47119357295446e-15,1.893156382067103e-07,3.865804159162223e-17,1.4861735872716525e-14,9.72822953829773e-10,2.9431610392547182e-18,2.7113934122689374e-17,5.874215447118285e-21
3.4918878600855187e-08,0.6756403366953034,3.76,0.0,0.49814468485914654,0.9999944648107145,1.1895960883554016e-07,1.5819690375077792e-06,4.1065045375256886e-07,0.0043282435232317685,0.004329266753907037,5.055337254728543e-10,4.243668366366058e-06,7.206892995855619e-07,2.6717065588772655e-07,3.191075579603204e-08,5.024185263548436e-06,2.1264737167491976e-09,1.778971403330566e-07,6.601776269043855e-06,1.0076296764566242e-05,1.8754238759556837e-07,7.159967537666174e-08,2.4895465638217192e-08,7.905234413527355e-08,1.499969986336404e-07,3.7011046221672104e-12,5.482897359535502e-13,1.0873415775144119e-11,9.170034104360136e-12,6.257866334299332e-19,9.426512557296514e-11,3.432800852975323e-12,9.358355126920159e-14,4.47545851018105e-17,6.120370665710812e-18,2.8814655740224e-05,1.3025151550691269e-08,2.7429982875564138e-05,3.329448905157937e-12,1.7438290200620996e-16,9.477696152195571e-15,2.0650883510245708e-07,4.564917190250713e-17,1.869020903663292e-14,1.0201732212724758e-09,3.4039519561659536e-18,3.257411447783272e-17,6.85123141647691e-21
3.626425366605854e-08,0.675661874412279,3.76,0.0,0.497976865519362,0.999994222474053,1.342139740699034e-07,1.7031692260642115e-06,4.4574275478379384e-07,0.0044942082149947195,0.004495311947838161,5.250928969176137e-10,4.611688106874303e-06,7.705634461880721e-07,2.9597341575282676e-07,3.679028203464563e-08,5.217849696779249e-06,2.293142605056203e-09,1.847813103695119e-07,6.941258385350674e-06,1.0724797377908496e-05,1.9272223483772728e-07,7.634844131503895e-08,2.6976959117798365e-08,8.785733498093095e-08,1.5983140031682036e-07,4.276535762900444e-12,6.517153595488989e-13,1.130360729444163e-11,1.014398791274276e-11,7.461809278065037e-19,1.0060088539375553e-10,3.946168338934576e-12,1.1064128872476697e-13,5.2617465054490505e-17,7.257574100651924e-18,2.9911109029293215e-05,1.4040700670854555e-08,2.842065751401294e-05,3.665742769307159e-12,1.9320732240122752e-16,1.0447553721042949e-14,2.2261257193073694e-07,5.275300096338894e-17,2.2779103468857957e-14,1.0626037302877593e-09,3.863786674090153e-18,3.8205054028289136e-17,7.83179951350433e-21
3.760962873126189e-08,0.6756834081779011,3.76,0.0,0.4978090803483276,0.999993977283693,1.5074164134991604e-07,1.8286138516196375e-06,4.82330333182433e-07,0.004660113913366086,0.00466130121595749,5.446451170610921e-10,4.997316070927029e-06,8.216572344708558e-07,3.265392687539839e-07,4.2184137039297594e-08,5.41165749529568e-06,2.466106511357523e-09,1.9176694015866308e-07,7.287178215641421e-06,1.1395249465165868e-05,1.979817998961275e-07,8.12049830611058e-08,2.91480345578158e-08,9.724830369106878e-08,1.6990060519008142e-07,4.9191907982146484e-12,7.702444574395088e-13,1.1740178605833319e-11,1.1185614910769726e-11,8.844805772633118e-19,1.0715597049887632e-10,4.517241413362557e-12,1.3009728974378524e-13,6.151572968124036e-17,8.557537693111526e-18,3.1006553019455487e-05,1.5093797293653774e-08,2.940665319668076e-05,4.024160960360578e-12,2.1335824535010648e-16,1.1480063922181014e-14,2.3931205787297507e-07,6.069676403893705e-17,2.755802745886308e-14,1.1048591693377742e-09,4.3695671956499955e-18,4.45869085037616e-17,8.915855342553791e-21
3.8955003796465244e-08,0.6757049380378941,3.76,0.0,0.49764132900656455,0.9999937291682596,1.6859532282171528e-07,1.9582796079064872e-06,5.20415759761613e-07,0.004825960627461491,0.004827234570329435,5.641903870189575e-10,5.400825532346778e-06,8.739346029217514e-07,3.588913858515614e-07,4.8123054457691815e-08,5.605625701994337e-06,2.6453708478269306e-09,1.9885451304085877e-07,7.639579480224892e-06,1.2087979500585966e-05,2.0332148100056703e-07,8.616722597042874e-08,3.140926970356809e-08,1.0723887862489296e-07,1.8020355529790338e-07,5.634663165936924e-12,9.055144630172674e-13,1.2183159110070323e-11,1.2297576779621607e-11,1.0426585030055607e-18,1.1393262370918067e-10,5.15066134726902e-12,1.5220020819832441e-13,7.154564885557907e-17,1.0037405990595946e-17,3.210098873699533e-05,1.6184381034436098e-08,3.0387993700102637e-05,4.4055312794371895e-12,2.348883303032595e-16,1.2577175935499126e-14,2.5660636970647146e-07,6.955316617089356e-17,3.311126238094389e-14,1.1469397524495842e-09,4.924528167518627e-18,5.179410797624957e-17,1.0111068566884266e-20
