Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655)
1.1156937364142308e-06,0.5584651434676925,3.76,0.0,0.09131663472570004,0.9032244479239016,0.10538856651605567,0.0021618986021411423,0.011584794558220621,0.11241896775470364,0.17987134235261173,3.219270415026778e-08,0.37732814635421813,0.0003307115654203368,0.0016427264460594528,0.03064255068002902,0.0022548784989941733,0.00012805914857065613,0.0002926331607474923,0.038473104601686736,0.3540352199802898,0.00033768555902703376,0.0022741999400943498,0.0022577859160282793,0.04246486129245799,0.005857521934095357,0.008003373158046478,0.014500848316339987,1.961344666474596e-08,0.011834153864008256,1.951565349041786e-08,0.0014889350692009096,0.007034124042866677,0.0011071453165416203,1.186519015610465e-06,8.432424205286589e-08,0.012150602856894555,0.0022122206932191483,0.005510402598169742,0.0010137241450757055,2.622986319071695e-07,3.770438914135822e-09,0.001936356568560185,0.00016956874433564183,0.0003409029829163532,8.715540474732555e-07,5.573940957658151e-07,0.0009881559398258529,1.6293580056475027e-06,3.5797630684642473e-09,9.942328877719473e-08,0.00013260080485995627,4.572949028990095e-05,6.5736135234118444e-06,0.0062838975678671475,4.95090496781425e-07,1.526064303406452e-11
1.1200075194951102e-06,0.5587627919084756,3.76,0.0,0.08905729623605571,0.9018062163876922,0.10671316740582422,0.002193902163225917,0.011625069688138314,0.11190749006533189,0.18040043664907424,3.205538073827576e-08,0.3793724421869647,0.0003307090172669374,0.0016508315930930373,0.03137215833872054,0.002260533999120792,0.0001291511951869253,0.00028939659695380505,0.038453454824837814,0.3546807483157111,0.0003352109125790377,0.002267344752160624,0.0022874454160787864,0.04301771437723847,0.005926964643846082,0.008063378818982544,0.014717740950606089,1.9356928264957583e-08,0.012160945390084233,1.9766916209511827e-08,0.0014996709052119868,0.007087862779366928,0.001117957997463653,1.2133651167399025e-06,8.497345585394152e-08,0.012409626506395747,0.002259194296678115,0.005633700356321796,0.001058061566340923,2.6937492138498054e-07,3.764520009795915e-09,0.0019972921386041584,0.00017924216446721435,0.00034810095974366324,8.92000431875088e-07,5.773548990102523e-07,0.0010240980327128287,1.6874370399753772e-06,3.6293560095429535e-09,1.0077624001089524e-07,0.00013710715927956296,4.7920115863261126e-05,6.9002429389755475e-06,0.006470065541976002,5.105114014443311e-07,1.5378690245603388e-11
1.1243213025759896e-06,0.5590563542378256,3.76,0.0,0.0868475175295662,0.9003857501891882,0.10803642945725461,0.0022263120900534736,0.011662505721975356,0.1113946635652269,0.18093131621792077,3.191030196635844e-08,0.3813782494019526,0.0003305878866513869,0.0016586263391812708,0.03211143349449959,0.0022660108025880947,0.00013021958923431316,0.00028614136147984845,0.038425812132769716,0.35527308847809486,0.0003326838555033852,0.002259945548373464,0.002317452443859486,0.043569706312249525,0.005994887917107138,0.008120650634673557,0.014931876991971607,1.9100155726568367e-08,0.0124918106133555,2.001341473782391e-08,0.001509914703484001,0.00713914733972431,0.0011283938642507134,1.240214363967931e-06,8.55912508649282e-08,0.012670435064832194,0.002306391236645466,0.0057580223070805734,0.00110373284057991,2.765332367685892e-07,3.757568349163362e-09,0.0020596380382700693,0.0001893419330648427,0.0003553153166295809,9.125994650655273e-07,5.975514456895912e-07,0.0010606671140776633,1.7461081119531206e-06,3.677704500570337e-09,1.0209266348706965e-07,0.000141711059304646,5.017221299119579e-05,7.236753131492962e-06,0.006658623709514997,5.26159543366243e-07,1.549105354720272e-11
1.128635085656869e-06,0.5593458528272914,3.76,0.0,0.0846868261687893,0.8989634410074924,0.10935805553242528,0.002259126702632643,0.011697124175165434,0.1108807109578652,0.18146391053916958,3.1757766455235294e-08,0.3833457924355831,0.00033035012606285507,0.0016661117466000399,0.03286023830851855,0.002271312401313178,0.0001312640215600816,0.0002828707941283251,0.03839035616585164,0.3558131821524916,0.00033010776176346297,0.0022520198278411087,0.002347808018655732,0.04412069615122712,0.006061230626558305,0.008175172852671967,0.015143093658438135,1.8843362057327767e-08,0.012826625945782311,2.0254966328763567e-08,0.0015196635030983216,0.007187959395834558,0.0011384453984417083,1.2670429414992026e-06,8.617727675427524e-08,0.012932925334253104,0.0023537918805676375,0.00588331672084793,0.0011507465161076599,2.837708346461166e-07,3.749611645506726e-09,0.002123392750640639,0.00019987867978288787,0.0003625408978579867,9.333412897691295e-07,6.179662188490974e-07,0.0010978456427452282,1.8053110570220217e-06,3.7247597229049887e-09,1.0337114793842078e-07,0.00014641215709229103,5.2485094197264257e-05,7.583077472809733e-06,0.0068494967397823734,5.420290942891049e-07,1.5597668628585812e-11
1.1329488687377483e-06,0.5596313129997639,3.76,0.0,0.0825747169983576,0.8975396757580778,0.11067775609080399,0.0022923441721439254,0.011728950088421952,0.11036584983116844,0.18199814431272196,3.1598079599061205e-08,0.38527532333875625,0.0003299978711666373,0.0016732891646562178,0.03361842849795231,0.0022764423094857916,0.00013228421748729956,0.00027958814288767694,0.03834727237387963,0.35630200219541525,0.000327485977897278,0.00224358539173788,0.002378512606813573,0.04467054625751754,0.006125934446410956,0.00822693447570071,0.015351232915532422,1.8586771840104164e-08,0.013165263887075937,2.0491396377131628e-08,0.0015289151314228275,0.007234284997782553,0.0011481057818524016,1.2938269387128643e-06,8.673123977755447e-08,0.013196993271555851,0.0024013766441981677,0.006009531201744593,0.0011991098208037616,2.910848989005389e-07,3.740678451084928e-09,0.0021885533956263023,0.00021086286754614723,0.000369772495966355,9.54215959829707e-07,6.385814247815262e-07,0.001135615224525655,1.8649846270493587e-06,3.7704757743913356e-09,1.0461036614707357e-07,0.0001512100184456934,5.485794667477479e-05,7.939129434085657e-06,0.0070426075121673695,5.581140184452406e-07,1.569848142868822e-11
1.1372626518186277e-06,0.5599127628617806,3.76,0.0,0.08051065423446294,0.8961148361290301,0.11199524940099262,0.002325962526574031,0.011758011852936871,0.10985029251435982,0.182533937722081,3.1431552375300105e-08,0.3871671203322121,0.0003295334292182553,0.001680160214633835,0.03438585357687003,0.00228140405418787,0.0001332799363295532,0.0002762965594878643,0.038296751415890715,0.35674054976659203,0.0003248218157398595,0.0022346602906856815,0.0024095661149003585,0.045219122427330304,0.006188943980772601,0.008275929163069464,0.015556141747621518,1.8330601019650862e-08,0.0135075932896265,2.0722538671213645e-08,0.0015376681890735087,0.0072781145049224324,0.0011573689028873734,1.3205424075623978e-06,8.72529025343877e-08,0.013462534166026812,0.0024491260240982016,0.006136612802772665,0.00124882864074666,2.984725464282684e-07,3.73079805233779e-09,0.002255115736768099,0.00022230477204780705,0.00037700486381449553,9.752134619167054e-07,6.59379061023184e-07,0.0011739566647151246,1.9250667067376096e-06,3.814809765371674e-09,1.058090778913018e-07,0.00015610412424135557,5.72898336427997e-05,8.304802623505968e-06,0.007237877306293009,5.744080880723336e-07,1.5793448095013637e-11
1.1415764348995071e-06,0.5601902331359313,3.76,0.0,0.07849407354740591,0.8946892981432759,0.11331026172549383,0.002359979656571496,0.011784341029533997,0.10933424595123532,0.18307120670660096,3.1258500153189795e-08,0.3890214863610438,0.0003289592671582665,0.0016867267748275974,0.035162357106664745,0.002286201166473724,0.0001342509708181632,0.0002729990954930261,0.03823898856430705,0.3571298514960053,0.0003221185455535564,0.0022252627732488356,0.002440967885043789,0.045766294001475354,0.0062502068796223414,0.008322155118327118,0.01575767240998738,1.807505672668022e-08,0.013853479629094155,2.0948235615365564e-08,0.001545922032745529,0.00731944250323469,0.0011662293602659594,1.3471654197549298e-06,8.774208353479227e-08,0.013729442814778978,0.0024970206288739217,0.00626450814050402,0.0012999075025380655,3.059308329385794e-07,3.7200003668575398e-09,0.002323074191696702,0.00023421446167249773,0.0003842327268210087,9.963237369247607e-07,6.80340983909871e-07,0.0012128500225799539,1.985494530007563e-06,3.857721899793034e-09,1.0696613247537876e-07,0.00016109387207343586,5.9779696207365445e-05,8.679970906190826e-06,0.0074352259921057606,5.909048991931052e-07,1.5882534907917072e-11
1.1458902179803865e-06,0.5604637569940116,3.76,0.0,0.07652438412980125,0.8932634317474056,0.1146225274788698,0.0023943933214982606,0.011807972162978275,0.10881791158960866,0.18360986324083603,3.107924153682887e-08,0.39083874765340004,0.00032827799946622737,0.0016929909657307028,0.035947776955126076,0.002290837172928891,0.00013519714644835498,0.0002696986989133696,0.03817418311596293,0.3574709566954315,0.00031937938958345865,0.0022154112357377124,0.0024727166924305723,0.04631193396555649,0.0063096739420255964,0.008365614964240443,0.015955682661138386,1.7820337139590317e-08,0.014202785279468081,2.1168338422787317e-08,0.0015536767560720794,0.007358267709846695,0.0011746824642080056,1.3736721234529255e-06,8.819865658127565e-08,0.013997613695564806,0.0025450412090756635,0.006393163508782917,0.001352349559346447,3.134567588284849e-07,3.708315842055698e-09,0.002392421846146064,0.0002466017779182483,0.0003914507953088731,1.0175367009771801e-06,7.014489752598547e-07,0.0012522746675098105,2.0462048949717884e-06,3.899175547122694e-09,1.0808047083791805e-07,0.00016617857810383497,6.232635571270502e-05,9.06448860512971e-06,0.0076345722190579906,6.075978875805039e-07,1.5965718171213463e-11
1.150204001061266e-06,0.5607333698915051,3.76,0.0,0.0746009707434839,0.8918376004275598,0.1159317893597847,0.002429201155651388,0.011828942592621575,0.10830148528662742,0.18414981561956836,3.089409726963392e-08,0.39261925228809325,0.0003274923758503964,0.0016989551354370793,0.03674194556322789,0.002295315587721649,0.00013611832075096454,0.00026639821133281815,0.03810253781240038,0.35776493462296693,0.0003166075160488685,0.0022051241734997082,0.0025048107449336336,0.04685591903864875,0.006367299206305921,0.008406315606220249,0.016150035974949076,1.7566631387121423e-08,0.01455536979141138,2.138270727825884e-08,0.0015609331686742202,0.007394592865648252,0.0011827242351388708,1.4000387992485537e-06,8.862254997193963e-08,0.014266941136472693,0.0025931686856946394,0.006522524990951544,0.0014061565806799583,3.210472750584478e-07,3.6957753558312838e-09,0.0024631504714040524,0.000259476316387207,0.00039865377690095384,1.038842265949809e-06,7.226848077667104e-07,0.0012922093365254925,2.107134376174461e-06,3.939137296114605e-09,1.0915112723717778e-07,0.00017135747910579423,6.492851656432075e-05,9.458190781413069e-06,0.007835833603570144,6.244803448309454e-07,1.604298407077103e-11
1.1545177841421453e-06,0.5609991094039558,3.76,0.0,0.07272319573863238,0.8904121608526885,0.11723779845753385,0.0024644006746285555,0.01184729226053518,0.10778515722960384,0.18469096874711208,3.0703389155335846e-08,0.39436336877552,0.00032660526884734054,0.0017046218453113512,0.03754469021869541,0.002299639905157387,0.00013701438249635197,0.00026310036554411635,0.03802425827165946,0.3580128718083536,0.0003138060335791452,0.002194420133858912,0.0025372476848253504,0.04739812975054164,0.006423040026981366,0.008444268085337122,0.016340601732331518,1.7314119486907947e-08,0.014911090172731362,2.1591211471427392e-08,0.0015676927735683737,0.0074284246169693926,0.0011903513999858275,1.4262419151699319e-06,8.901374553571245e-08,0.014537319482046599,0.0026413841772041933,0.006652538570130464,0.0014613289458809827,3.2869928902571564e-07,3.6824101203089177e-09,0.002535250545067694,0.00027284740841069545,0.00040583638890606124,1.060230359437825e-06,7.440303087063029e-07,0.0013326321928289165,2.1682195328406975e-06,3.977576991203291e-09,1.1017723051481475e-07,0.00017662973468807636,6.758476950271229e-05,9.860893591507422e-06,0.00803892691400484,6.415454344703934e-07,1.6114328502441466e-11
1.1588315672230247e-06,0.5612610150657668,3.76,0.0,0.07089040103911502,0.8889874625453593,0.1185403143337653,0.0024999892818106787,0.011863063518240699,0.10726911187195204,0.18523322442951923,3.0507439016706905e-08,0.3960714846559908,0.00032561966140267745,0.0017099938559731898,0.038355833335413377,0.0023038135927423214,0.00013788525083722325,0.00025980778367036306,0.03793955243362664,0.358215869446212,0.00031097798610060535,0.002183317670847864,0.0025700245925233426,0.047938450507681196,0.006476857138361491,0.008479487422079853,0.016527255392251052,1.7062972316724856e-08,0.015269801169842926,2.179372950104846e-08,0.0015739577431001601,0.007459773387314259,0.0011975613861497892,1.4522581804890224e-06,8.937227751031164e-08,0.014808643255400926,0.002689669025103261,0.00678315023711238,0.001517865641316898,3.3640967045133055e-07,3.66825158870755e-09,0.002608711274957071,0.0002867241033695672,0.0004129933706365285,1.0816909440944972e-06,7.654674216005771e-07,0.0013735208850874584,2.2293971119651026e-06,4.0144677604325605e-09,1.1115800494248691e-07,0.00018199442968621908,7.029359530400214e-05,1.0272394718826646e-05,0.008243768252433932,6.587862080207884e-07,1.6179756870956724e-11
1.163145350303904e-06,0.561519128211887,3.76,0.0,0.06910191008855851,0.8875638475801397,0.11983910508019247,0.0025359642749348383,0.011876300933104789,0.1067535278837777,0.18577648166834956,3.030656773541755e-08,0.3977440051192383,0.0003245386345008025,0.0017150741136361788,0.03917519273773892,0.0023078400847595533,0.0001387308743970404,0.0002565229757576453,0.0378486300208215,0.3583750408635679,0.00030812634817684124,0.0021718353018570333,0.002603137992305252,0.048476769647992024,0.006528714704788016,0.008511992452010904,0.016709878642006015,1.6813351620097054e-08,0.015631355549127597,2.1990149150296816e-08,0.001579730893574019,0.007488653240162373,0.0012043523132469732,1.478064598112814e-06,8.969823127022068e-08,0.015080807315935977,0.0027380048179301954,0.00691430609545634,0.0015757642612247427,3.441752572096185e-07,3.6533313652355455e-09,0.002683520626029854,0.0003011151517659824,0.0004201194955990674,1.103214036277674e-06,7.86978265510588e-07,0.0014148526071515622,2.290604245159595e-06,4.049786027975242e-09,1.1209277065846256e-07,0.0001874505767068784,7.30533688813514e-05,1.0692473876395762e-05,0.00845027323253144,6.761956209574957e-07,1.6239283861850127e-11
1.1674591333847835e-06,0.5617734918228209,3.76,0.0,0.06735702975213756,0.8861416503094678,0.12113394735317884,0.0025723228527308336,0.011887051095410514,0.10623857811662728,0.18632063695471104,3.010109432577263e-08,0.3993813516485601,0.0003233653549076823,0.0017198657368350404,0.04000258194878935,0.00231172277635716,0.00013955123031063506,0.00025324833882382346,0.03775170201631726,0.35849150906735616,0.00030525402080157913,0.0021599914663098024,0.0026365838599196573,0.049012979484806,0.006578580357586634,0.008541805654465547,0.01688835952679345,1.6565410043869624e-08,0.015995604377131246,2.218036753392853e-08,0.0015850156587474827,0.00751508173385755,0.0012107229827247874,1.5036385153525526e-06,8.999174191582077e-08,0.015353707012293057,0.0027863734137251405,0.007045952463400317,0.001635021012151286,3.519928610786285e-07,3.6376811189008674e-09,0.0027596653501279185,0.00031602898909763153,0.00042720958350190576,1.1247897239466947e-06,8.085451916592435e-07,0.001456604157913312,2.351778638272718e-06,4.083511508035583e-09,1.129809437039863e-07,0.00019299711881092698,7.586236375901878e-05,1.112089337698772e-05,0.008658357152979287,6.937665484919588e-07,1.6292933188239016e-11
1.1717729164656629e-06,0.5620241503733681,3.76,0.0,0.065655052169583,0.8847211971167815,0.12242462638614922,0.0026090621215948406,0.01189536242705958,0.10572442958186513,0.18686558456232802,2.989133504252712e-08,0.4009839606927312,0.0003221030630866958,0.0017243720035690817,0.04083781048178585,0.0023154650181449014,0.00014034632322352684,0.00024998615634032556,0.03764898016031242,0.35856640437688,0.0003023638276414092,0.0021478044864531158,0.002670357632011777,0.04954697634016613,0.006626425218878836,0.008568952975425197,0.017062592558681616,1.6319291203676698e-08,0.016362397298589102,2.2364291118248484e-08,0.0015898160623572441,0.0075390797696052265,0.001216672865464708,1.5289576728800142e-06,9.02529927367992e-08,0.01562723833022232,0.002834756960928741,0.007178035972242751,0.0016956307209147158,3.598592734457806e-07,3.6213325014984335e-09,0.0028371310183783797,0.00033147372058022525,0.0004342585120229066,1.1464081837594134e-06,8.301508371239815e-07,0.0014987520010242986,2.4128587528957302e-06,4.115627190718688e-09,1.1382203567156662e-07,0.0001986329323207306,7.871875688918307e-05,1.1557398766740937e-05,0.00886793516582862,7.114918011176081e-07,1.6340737314263852e-11
