Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727)
0.04352730510844681,0.6564604189821986,3.76,0.0,0.0002711846914635982,0.023666182684342882,0.8970356618968159,0.06962308066415046,4.622541984321972e-07,0.10755354283811601,0.6575886455405243,1.9564359822419798e-14,0.16471344107236185,1.899029039623701e-09,4.235609841741863e-07,0.9247846521336492,8.036823487565593e-05,4.961021170405142e-05,3.3494888968561456e-06,4.612461472278735e-06,0.10890632741815388,2.673198673585542e-06,1.6374229566858037e-06,0.003445770594757653,0.019127348044152153,6.486889887005347e-08,3.3121358797057673e-07,1.2564523183103122e-06,2.704870054334747e-09,0.008985723306937884,1.2874037675632033e-12,0.00017697335315644983,2.2116735756075056e-07,1.495039377439022e-06,1.5286829875688449e-07,3.227823605789414e-10,2.8871331095137976e-05,0.0002546160514135904,7.719365106219819e-05,0.0016071124468219188,1.3591189714896261e-11,7.457735091896353e-12,0.007042869343413621,2.668587052637857e-06,1.5663464527072636e-10,8.548267933257805e-09,2.9210729538368943e-07,0.006031314487626233,1.4912305557669341e-06,5.185908800761055e-16,8.072916658229253e-14,0.05885995588555441,4.393164437456193e-08,1.7642874587487892e-09,0.00010276014405361199,1.7789918379812841e-12,5.334857557232891e-16,4.3480683276925814e-13,3.6441894158279938e-06,5.4186488850945376e-08,4.3547354530447527e-07,5.785050078704721e-09,3.561774238031459e-10,0.004458636785798844,5.412509535726673e-11,4.377691804659328e-05,8.554975431549092e-09,2.1107982005352332e-08,7.89618140006869e-09,3.15466826866636e-14,1.4495262665095283e-15,8.321625926023125e-12,3.3247104235878394e-11,0.0004988739613286173,5.923204152335807e-13,9.950327269445824e-12,0.00023140477895383687,2.300631038343243e-13,2.3516031397411073e-09,1.1702104574866522e-05,1.0088237432439033e-08,3.188852447641182e-08,3.2925949013834933e-16,3.322644167424398e-11,1.682502659711633e-05,6.0842439057015914e-05,9.409662113865606e-13,3.1120475770507856e-12,1.2353050463165014e-11,1.4796503098374207e-08,1.3066448680883696e-11,5.345550899826337e-09,1.2694444198623982e-15,3.408143915277943e-10,1.9349620834205242e-06,9.654653065227463e-13,6.654385950011882e-06
0.04392471015427069,0.6565095428696484,3.76,0.0,0.0002669286524944103,0.023291642323402636,0.89721990861486,0.06974916749001568,4.5450915940061575e-07,0.10745372489417046,0.6577795205647589,1.9515212614848933e-14,0.16485373947554877,1.900764199096357e-09,4.157500982940024e-07,0.9253987163780493,7.889080923191717e-05,4.854077388089464e-05,3.327919691094323e-06,4.589275775985272e-06,0.10873041361444596,2.655885890087852e-06,1.6326206436447904e-06,0.0033970449223635945,0.019177723611963786,6.388654549667123e-08,3.314253651597652e-07,1.2371901986618186e-06,2.6447391151306697e-09,0.00885871772850208,1.2475117360348157e-12,0.00017355344696509125,2.20925144053608e-07,1.4699549786636531e-06,1.5026285889122124e-07,3.1232057653414587e-10,2.8819782858219802e-05,0.0002500244422982875,7.64896274799476e-05,0.0016012073305531932,1.3399092752587324e-11,7.324004703210648e-12,0.007036358706671082,2.655798981343531e-06,1.5515767021907348e-10,8.314754261770339e-09,2.909112526134576e-07,0.006039498356004274,1.4887969601205576e-06,5.109217200530566e-16,7.93720521374276e-14,0.05892979416308128,4.3482490681825506e-08,1.7465384120290112e-09,0.00010238936416187952,1.7725722868833418e-12,5.161948118723978e-16,4.2865456540642344e-13,3.6215634298860587e-06,5.396906403049677e-08,4.3041404810949465e-07,5.7226016042002955e-09,3.521395466966144e-10,0.004441338844663192,5.3784269320346394e-11,4.381866960455315e-05,8.410705133760636e-09,2.0775042318985156e-08,7.867329330365781e-09,3.093147558081434e-14,1.4212583967116746e-15,8.158885248742193e-12,3.287210158983469e-11,0.0004977651294039676,5.872418375908909e-13,9.919048187549201e-12,0.00023183104926870058,2.3026868162629855e-13,2.3363637458149222e-09,1.1642554598461959e-05,9.837293599253733e-09,3.12479623688476e-08,3.2923773119937033e-16,3.275372725588148e-11,1.6596910019093784e-05,6.0441332700331063e-05,9.34762852213382e-13,3.099949421522345e-12,1.2333096259393524e-11,1.47043630844016e-08,1.3084767094735392e-11,5.235349149086157e-09,1.2657575551998858e-15,3.4057822877299797e-10,1.933942540007059e-06,9.649381141708025e-13,6.603354171925303e-06
0.044322115200094575,0.6565578382286426,3.76,0.0,0.00026282954097359937,0.022924473999695286,0.8973998241152497,0.06987333878219752,4.469367516472319e-07,0.10735528295983819,0.6579670058066719,1.946648863665926e-14,0.16499249873793095,1.9024781350969744e-09,4.0810802659083847e-07,0.9260009700597003,7.744385479786951e-05,4.749939945700209e-05,3.3065390244604845e-06,4.566185310577243e-06,0.10855735053479776,2.638726624698418e-06,1.6278181549663116e-06,0.0033492331526052254,0.019227918053359,6.292242061768274e-08,3.316415971020596e-07,1.2183180836250272e-06,2.5861500224531926e-09,0.008734319131230179,1.2090275508268082e-12,0.0001702268154999114,2.2068242351478318e-07,1.4453743253970887e-06,1.477146886928363e-07,3.0223462877832997e-10,2.876807141257264e-05,0.0002455361367067464,7.57945219984054e-05,0.0015954524728339884,1.3210938302477559e-11,7.193462031279029e-12,0.007030052766082782,2.643144098595753e-06,1.5369921053093965e-10,8.088246095070111e-09,2.897136877379008e-07,0.0060475152041227906,1.4862651131682991e-06,5.033986120672434e-16,7.804386181581129e-14,0.05899841330825121,4.303995128199069e-08,1.729048816548899e-09,0.00010202758388945908,1.7663085535973573e-12,4.995250395447762e-16,4.2264545614762946e-13,3.5991101177431864e-06,5.375125363120464e-08,4.254332266500255e-07,5.661154787991308e-09,3.4816953430441565e-10,0.004424068030705263,5.344766299745455e-11,4.385967300413958e-05,8.270631052934679e-09,2.0450643733438193e-08,7.838444808036412e-09,3.0329690035998816e-14,1.3936072264436301e-15,7.999719793901509e-12,3.250397982887248e-11,0.0004966564416917249,5.821945781628871e-13,9.887869371378981e-12,0.0002322566750680728,2.304706786324883e-13,2.3212576480825407e-09,1.1583450271581355e-05,9.593524757879113e-09,3.06262803069262e-08,3.292187679205883e-16,3.2293458886923046e-11,1.6372885701071596e-05,6.004090047916616e-05,9.285699189401682e-13,3.087817503466812e-12,1.2313465413658388e-11,1.4612688626107228e-08,1.3102770167685548e-11,5.12788841867275e-09,1.2621180234748438e-15,3.403671545430346e-10,1.933062880030765e-06,9.644808109809327e-13,6.553713089577041e-06
0.044678792631070476,0.6566004941140353,3.76,0.0,0.0002592780225328271,0.02260106898424352,0.8975577054272816,0.06998318507287468,4.402830556395875e-07,0.10726807809516388,0.6581324558209641,1.942310495309865e-14,0.1651157479040712,1.9039985167167788e-09,4.013889091552816e-07,0.9265316746507318,7.617048563348346e-05,4.65878681308708e-05,3.2875045349926345e-06,4.545537930582917e-06,0.10840440090827179,2.6234521514635707e-06,1.623505769167621e-06,0.0033070811177281674,0.019272814481851846,6.207220263440571e-08,3.3183868809315106e-07,1.2017019462726418e-06,2.53483828130047e-09,0.00862483670996511,1.1756380593258864e-12,0.0001673174260999591,2.204637919553789e-07,1.4237298462780293e-06,1.4547488762896168e-07,2.934896860741084e-10,2.8721476777275312e-05,0.00024159306600120755,7.517807879871882e-05,0.0015904119680608276,1.3045344260537877e-11,7.078928096571957e-12,0.0070245639098992126,2.631893775105475e-06,1.524055734981032e-10,7.890714753526521e-09,2.886374398021024e-07,0.006054571864959415,1.4839099545527652e-06,4.967673349133022e-16,7.68756811955194e-14,0.0590589840387309,4.264826359827143e-08,1.7135672408840884e-09,0.00010171034666081824,1.760816023853759e-12,4.850716427169439e-16,4.173698413068636e-13,3.57909986290353e-06,5.355541685115364e-08,4.210279308272729e-07,5.60683653736184e-09,3.4466267220253e-10,0.004408593449424986,5.3148955240965205e-11,4.3895849991056475e-05,8.148356602782793e-09,2.0166515825593325e-08,7.812481558019375e-09,2.980067990254723e-14,1.3692999790720162e-15,7.859822940982278e-12,3.2179267499086404e-11,0.0004956621294703402,5.776896981044239e-13,9.859982603332359e-12,0.00023263825902644568,2.306489814051787e-13,2.3078105658303918e-09,1.1530771447411284e-05,9.380650784790466e-09,3.008380544515759e-08,3.292039484286707e-16,3.1890608019882606e-11,1.61752370847432e-05,5.9682173085680834e-05,9.230219767371366e-13,3.0768992756257976e-12,1.229611606770006e-11,1.453080710624272e-08,1.3118665315172154e-11,5.033701247583766e-09,1.2588898616342798e-15,3.4019828943738846e-10,1.9323881933933576e-06,9.641277360313416e-13,6.510302081921018e-06
0.04494753895007672,0.6566322113088541,3.76,0.0,0.0002566784863441076,0.022361148854501574,0.8976744672647515,0.07006496876807247,4.353565307640447e-07,0.1072030767297122,0.6582553900508619,1.93906263990289e-14,0.16520781817336674,1.905132990957826e-09,3.9641146870253947e-07,0.9269255275899722,7.522649718616301e-05,4.591508885134088e-05,3.2732565672146625e-06,4.530026387132344e-06,0.10829061621305384,2.6120198282469746e-06,1.6202542121092923e-06,0.003275785661146679,0.019306546661030793,6.14407941467206e-08,3.3198878940180014e-07,1.1893777908440005e-06,2.4969505205235888e-09,0.00854367077154018,1.1511736663358396e-12,0.00016517134451727512,2.2029841894204838e-07,1.407675591511349e-06,1.4381595277632217e-07,2.870859798162164e-10,2.8686231776496354e-05,0.00023867391356863907,7.471815681853808e-05,0.0015866901171350286,1.2922579067206509e-11,6.994228947894292e-12,0.007020533066390115,2.6234812412195204e-06,1.5144022305869542e-10,7.74537470374199e-09,2.8782557700892667e-07,0.006059804207313671,1.482084182154885e-06,4.918444537924011e-16,7.601002311690675e-14,0.05910399933633276,4.23565031274964e-08,1.7020342346696149e-09,0.00010147587677269519,1.7567564984829777e-12,4.744877759590179e-16,4.1346608049957817e-13,3.5641087797510697e-06,5.3407632104503245e-08,4.1774827571080467e-07,5.5664171930687516e-09,3.420547283937507e-10,0.004396951871174486,5.2925906761739834e-11,4.392272519046129e-05,8.058310293353332e-09,1.9956692242129307e-08,7.792887776799871e-09,2.940884847825568e-14,1.3512958933551247e-15,7.756215327914606e-12,3.193806390877752e-11,0.0004949137450082423,5.743102448168951e-13,9.839037130534325e-12,0.00023292557424422136,2.307814879104968e-13,2.297746488622397e-09,1.1491303782577487e-05,9.223845765080748e-09,2.9684440171043e-08,3.291940653539015e-16,3.1593288630693205e-11,1.602841283358313e-05,5.941234812787394e-05,9.188489659708305e-13,3.068653778243897e-12,1.2283209266240786e-11,1.4469361086116814e-08,1.31304806038526e-11,4.964107406866701e-09,1.2564805681387444e-15,3.400834918874237e-10,1.9319492865329103e-06,9.638963962876454e-13,6.478285130218217e-06
0.04517784321152799,0.6566591071582398,3.76,0.0,0.0002545012768563419,0.022158072961113186,0.8977730525160974,0.07013439180509962,4.311928156733534e-07,0.10714784836070632,0.6583595777508455,1.9362933260508428e-14,0.16528618156895386,1.9060976588988623e-09,3.922031187388774e-07,0.9272589968977059,7.442791675947715e-05,4.53479134915495e-05,3.261109316643192e-06,4.51676361912312e-06,0.10819408972913079,2.6022738607957562e-06,1.6174656143211032e-06,0.0032492791626077227,0.019335388149425235,6.090587501090033e-08,3.3211830578858686e-07,1.1789472746047165e-06,2.464999913093411e-09,0.008475005774460939,1.1306690261857437e-12,0.0001633628518618554,2.2015616495152806e-07,1.394088124005022e-06,1.424134844579769e-07,2.8172132045777827e-10,2.865592114224043e-05,0.0002362069793037101,7.4327085012387e-05,0.0015835516185648442,1.281872159041983e-11,6.922713938025802e-12,0.00701714943151427,2.6163143616841986e-06,1.506192438914413e-10,7.623154379032582e-09,2.871291695169755e-07,0.006064231308755528,1.4804848158048665e-06,4.876750399413709e-16,7.527791160191284e-14,0.05914215618408083,4.210873822756497e-08,1.6922395732063389e-09,0.0001012780041271715,1.7533306048471256e-12,4.656212168217284e-16,4.1016821133427985e-13,3.551319440286297e-06,5.3280825939441694e-08,4.14964259507282e-07,5.5321204294221665e-09,3.398428953544645e-10,0.004386988812790192,5.273608279151775e-11,4.394549800872807e-05,7.98253178460916e-09,1.9779722260190565e-08,7.77607107873561e-09,2.9077594935091374e-14,1.3360752729104505e-15,7.668633824569627e-12,3.1733675342612864e-11,0.0004942731395751018,5.714238658845947e-13,9.821136401267247e-12,0.00023317169224384139,2.3089379972543865e-13,2.2891676793991905e-09,1.145763193362768e-05,9.091866617099481e-09,2.9348440878421656e-08,3.2918642350982e-16,3.134264697228397e-11,1.5904004817864046e-05,5.9181464996247834e-05,9.152782147548452e-13,3.0615745635539106e-12,1.2272260092574544e-11,1.4416875230388807e-08,1.314049723999743e-11,4.905386093807696e-09,1.2544311087712787e-15,3.3999338507906716e-10,1.931619368259993e-06,9.637212272581879e-13,6.451309009837053e-06
0.04540814747297926,0.656685744059988,3.76,0.0,0.0002523693102285725,0.02195729489437105,0.8978702980074684,0.07020321112079395,4.270817581382765e-07,0.1070930530366834,0.6584627082770436,1.9335366170661977e-14,0.1653640542431279,1.9070554240282266e-09,3.8804657778831197e-07,0.927588784952938,7.363876698726094e-05,4.478921066016226e-05,3.2490187153066526e-06,4.5035276260549515e-06,0.10809845813336975,2.5925740558296916e-06,1.6146746365315173e-06,0.0032230567510184555,0.01936416917813416,6.037655681213965e-08,3.3224845730242326e-07,1.168635181879162e-06,2.4335180161865633e-09,0.008407150683583393,1.1105785935434685e-12,0.00016158194060185646,2.200133367085272e-07,1.3806552281750406e-06,1.4102836559847577e-07,2.764674176487123e-10,2.8625501843960987e-05,0.00023377142858485768,7.393880097562141e-05,0.0015804593820647208,1.2716088910375533e-11,6.852166305052566e-12,0.007013830151535178,2.609185260821677e-06,1.498039747176353e-10,7.503039243956653e-09,2.864321195443442e-07,0.0060686068272887955,1.4788536209646117e-06,4.83550323921137e-16,7.455460659984375e-14,0.05917993110945079,4.186303034662254e-08,1.6825255207359013e-09,0.0001010829081637796,1.7499527861511548e-12,4.569377129755632e-16,4.0691322723037335e-13,3.5385819930457577e-06,5.315386815596185e-08,4.1220428703675137e-07,5.498133392746492e-09,3.376520102198661e-10,0.004377038714088986,5.2547436864065936e-11,4.3968035618609065e-05,7.908005118309236e-09,1.9605318674163232e-08,7.759228710488045e-09,2.875044809762573e-14,1.321043349115847e-15,7.582145472104695e-12,3.1531381962128695e-11,0.0004936333425276055,5.68546118770328e-13,9.803283028002317e-12,0.00023341774590749566,2.3100497978096684e-13,2.2806304470731864e-09,1.1424096387824716e-05,8.96205436980385e-09,2.9018071381632728e-08,3.2917950828764625e-16,3.109575584271362e-11,1.578088602727363e-05,5.8950921070054384e-05,9.117127095546537e-13,3.054483073040205e-12,1.226141242579218e-11,1.436454734178512e-08,1.315041498008616e-11,4.847495278212881e-09,1.2523952574172614e-15,3.399107306000373e-10,1.931331109381043e-06,9.63566865039011e-13,6.424749189271916e-06
0.045638451734430534,0.6567121253488998,3.76,0.0,0.0002502813455575247,0.021758783809200523,0.8979662235860879,0.07027143362478701,4.2302246282469576e-07,0.10703868571529555,0.6585647956372632,1.9307922628948987e-14,0.16544144070840683,1.9080063312728687e-09,3.8394102275683864e-07,0.927914941153829,7.285891111016011e-05,4.4238820020509495e-05,3.2369837013033036e-06,4.490317626511726e-06,0.10800371058518488,2.582919553104384e-06,1.6118809168765463e-06,0.0031971144935813373,0.019392889793918868,5.985275211220141e-08,3.323791126352283e-07,1.1584394053308874e-06,2.402496534179578e-09,0.00834009408057942,1.0908926068651462e-12,0.00015982799901261967,2.198698729432876e-07,1.3673744457625134e-06,1.3966028101609461e-07,2.7132168510395014e-10,2.8594965493826592e-05,0.00023136670594215604,7.355326967277642e-05,0.001577412680373646,1.2614663757132744e-11,6.78256868979792e-12,0.007010574446022712,2.6020927880713906e-06,1.4899433166823222e-10,7.3849875496659834e-09,2.8573441145828084e-07,0.00607293154035932,1.4771908383183703e-06,4.794695753687637e-16,7.38399558470579e-14,0.05921732889477376,4.1619351740350775e-08,1.672890977232172e-09,0.00010089054614036906,1.7466223023580189e-12,4.484329898733243e-16,4.037002608012832e-13,3.5258954771918678e-06,5.302675624565592e-08,4.094679585283018e-07,5.4644515589737385e-09,3.354817610059574e-10,0.004367102218010076,5.2359928406347065e-11,4.399034081918635e-05,7.834703969249892e-09,1.943343108884696e-08,7.742358084962655e-09,2.842734086763058e-14,1.3061970390038374e-15,7.496732270304423e-12,3.1331147713791844e-11,0.0004929944779361607,5.656767071999668e-13,9.78547924925908e-12,0.00023366375978432189,2.31115040567807e-13,2.2721342644095568e-09,1.1390694943052165e-05,8.834367787780519e-09,2.869321276824359e-08,3.2917328690171663e-16,3.0852543163178103e-11,1.565904150440697e-05,5.872073501470532e-05,9.081527390426787e-13,3.0473792211365615e-12,1.22506650361846e-11,1.4312377779993713e-08,1.3160235042538635e-11,4.7904197723775575e-09,1.2503726494832055e-15,3.3983536162360137e-10,1.931083595776871e-06,9.634328518184383e-13,6.398597159710397e-06
0.045868755995881805,0.656738254300075,3.76,0.0,0.00024823617873242945,0.021562509397874508,0.8980608487371967,0.07033906611999137,4.190140561312648e-07,0.10698474144058397,0.6586658535751477,1.9280600229701547e-14,0.1655183453929518,1.9089504258341834e-09,3.7988564969154744e-07,0.9282375140289697,7.208821551377781e-05,4.369658539497547e-05,3.2250032487576963e-06,4.477132875962535e-06,0.10790983642941264,2.5733095212670713e-06,1.6090841052754213e-06,0.003171448533398756,0.019421550037764142,5.933437581989773e-08,3.325101350637847e-07,1.1483579008284006e-06,2.371927363374538e-09,0.008273824735161747,1.0716015787013452e-12,0.00015810043599738847,2.197257116965864e-07,1.3542433850306734e-06,1.3830892446531846e-07,2.6628160840343437e-10,2.8564303830610956e-05,0.00022899227129005882,7.317045726903966e-05,0.001574410799217754,1.2514429145382177e-11,6.713904163908961e-12,0.0070073815425862425,2.5950358584450904e-06,1.4819023385595534e-10,7.268958635585465e-09,2.850360314286638e-07,0.006077206210606394,1.4754967103850271e-06,4.754320835795788e-16,7.313381103777259e-14,0.05925435424342882,4.1377675413114824e-08,1.6633348724247744e-09,0.00010070087601758391,1.7433384256002183e-12,4.4010289175949973e-16,4.0052846756907137e-13,3.5132589651748933e-06,5.2899488012012495e-08,4.0675488449817787e-07,5.43107053529656e-09,3.333318440754383e-10,0.004357179948931371,5.2173517781628306e-11,4.401241636533771e-05,7.762602727582581e-09,1.926401053027626e-08,7.725456652642136e-09,2.8108207902746508e-14,1.2915333401490453e-15,7.412376684008862e-12,3.1132937476782015e-11,0.0004923566653982354,5.628153479583156e-13,9.76772722088201e-12,0.00023390975739102167,2.3122399440912157e-13,2.263678629381893e-09,1.1357425507305168e-05,8.708766625346202e-09,2.8373749364116716e-08,3.2916772792551453e-16,3.0612938721495e-11,1.5538456493184493e-05,5.8490924912249204e-05,9.045985828692538e-13,3.0402629387547707e-12,1.2240016715076434e-11,1.4260366877914482e-08,1.3169958625739993e-11,4.734144819557807e-09,1.2483629271030094e-15,3.397671150094665e-10,1.930875933401376e-06,9.63318739842299e-13,6.372844641259157e-06
0.04607602983118795,0.6567615572648903,3.76,0.0,0.00024643115431027666,0.021387750157052385,0.8981449153276286,0.07039943644685932,4.1544929448313665e-07,0.1069365492699827,0.6587559367151434,1.925611175956465e-14,0.1655871512805771,1.9097943242746817e-09,3.7627806955660373e-07,0.928524805298206,7.140231350931319e-05,4.321542179569133e-05,3.2142666795590856e-06,4.465287613067569e-06,0.10782608777905422,2.5646978568613e-06,1.6065640631966052e-06,0.003148582275220275,0.019447292668775044,5.88724099846271e-08,3.326282479288843e-07,1.1393806116643401e-06,2.344795290454058e-09,0.008214846296122664,1.0545697180610351e-12,0.00015656771036109683,2.195953178457482e-07,1.3425515196013755e-06,1.3710675977009846e-07,2.618338529182084e-10,2.85365943521468e-05,0.00022688074192698813,7.282822331631677e-05,0.001571746847630484,1.2425222094107887e-11,6.652890222229938e-12,0.007004560993245607,2.588714139433685e-06,1.4747122221831158e-10,7.166229308627067e-09,2.8440690561896677e-07,0.006081011245894501,1.4739454057491471e-06,4.718347538165776e-16,7.250543397451434e-14,0.059287362449103875,4.1161856808638686e-08,1.6548005770709882e-09,0.00010053244029432456,1.740422193608856e-12,4.3275176558493505e-16,3.977083780328209e-13,3.5019281264334014e-06,5.2784811531678937e-08,4.043326925892375e-07,5.401281248615207e-09,3.314140570926638e-10,0.004348262572348028,5.2006657829682355e-11,4.403209024473e-05,7.698716914916344e-09,1.911360196849227e-08,7.710217468017817e-09,2.7824333167597277e-14,1.2784897056482952e-15,7.337346684479352e-12,3.0956250491116125e-11,0.0004917836289626121,5.602468096454137e-13,9.751796359848794e-12,0.00023413115996988196,2.313211164811236e-13,2.2561028194360376e-09,1.1327594239188208e-05,8.59747609598029e-09,2.8090752099417204e-08,3.291632662585937e-16,3.0400323163755245e-11,1.5430994828817123e-05,5.828443172647465e-05,9.014050373095022e-13,3.0338476203890823e-12,1.2230516947216619e-11,1.4213693008785588e-08,1.3178628335571589e-11,4.6841699445770125e-09,1.2465649031043864e-15,3.397116502455339e-10,1.930722384210569e-06,9.632326911063617e-13,6.350002292131997e-06
