Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159)
0.030980356061650467,0.06725488310594581,3.76,0.0,0.5109374300866909,0.8823446842708549,0.1861138550996729,0.0026056575234214814,5.343201611185119e-07,0.028397182712090126,0.03741383798428033,2.612000769466016e-17,0.0012862924039112027,8.095082301031517e-14,2.2313405608247083e-08,0.012973277744663222,0.0009878241827598853,0.012338172329477148,8.353726091668376e-07,2.0102847992186365e-08,0.1832370613324893,3.1769132774219455e-07,8.916488867257892e-09,0.0022217935946914464,3.874804951648071e-05,9.779641544636263e-09,5.215348740330973e-09,4.203214516355286e-06,2.6928992583750274e-06,0.000423912779532807,6.43212919529505e-09,0.003940838936415323,2.92638457152559e-09,2.88135548105448e-05,7.08111107766465e-06,1.4793185637208243e-05,4.4082054781465544e-08,0.0014791727345446458,2.814855275362981e-06,3.2007406568518524e-07,2.0642012789653403e-14,3.091812833789354e-11,1.0565079695191704e-05,4.185488280138939e-10,3.3122870946122928e-15,2.3946636610993686e-08,5.993574869762055e-12,1.0055487109107366e-06,1.9698258743689473e-11,2.2270910223925652e-17,6.871224249164947e-14,0.0007066275148884259,4.4115058498131364e-12,3.370719783859098e-13,9.140409754307049e-07,7.082629702518472e-16,4.614587482553817e-12,2.721045283086708e-16,6.818762778100753e-08,9.602880881006872e-12,2.2630432879010353e-10,1.5137768409407765e-08,6.1859019450651774e-12,4.4612298823309785e-05,2.9976268131541735e-13,4.7913271894103644e-08,5.2944498481456746e-11,2.261902098310461e-11,1.32667473383525e-11,1.5160765231305996e-13,2.6156541208057507e-15,1.9917785656919806e-11,4.07404049876624e-13,6.39819823719079e-08,1.0525814297695843e-17,5.0603692583811195e-17,1.8660620710463557e-09,8.745570400379311e-18,4.950260625509574e-12,4.402878401162849e-11,1.0296524842796065e-06
0.03112397818714377,0.06727872909312997,3.76,0.0,0.5073793240070528,0.8800773861162132,0.1894954104199783,0.0026956715092974403,5.458028213168114e-07,0.028437191547980308,0.037741033153181704,2.6173305436379932e-17,0.0013172213900810269,8.152707834666682e-14,2.297172393264818e-08,0.013393511153178902,0.0009960494960235583,0.012531913483764187,8.534429992055837e-07,2.0707202420576696e-08,0.18626287316699686,3.2574142771906696e-07,9.094886614045322e-09,0.0022686860742522023,3.956179695238392e-05,1.0170508976570049e-08,5.426815177749857e-09,4.372858183129458e-06,2.7431527890282765e-06,0.0004457476993559278,6.672171923947845e-09,0.004086267440602321,3.040939297222967e-09,2.9911407406060282e-05,7.489202825986484e-06,1.5311944521370136e-05,4.586942054135955e-08,0.0015358154309345748,2.9182211243716135e-06,3.3539479337043097e-07,2.170779414209428e-14,3.161997613091686e-11,1.1216236353858146e-05,4.431711994436942e-10,3.4858225388111052e-15,2.5021176593514397e-08,6.1225772897648585e-12,1.0250566284720626e-06,2.0301159913616195e-11,2.353751213502329e-17,7.26138504291894e-14,0.000733957488655435,4.57503945274088e-12,3.5297032918980844e-13,9.44492421875285e-07,7.318591140701317e-16,4.776409166034963e-12,2.9152178350445953e-16,6.973472709316693e-08,9.801773580120742e-12,2.4261062037605815e-10,1.5947147946203417e-08,6.581800437659431e-12,4.552893424273703e-05,3.168092481225938e-13,4.9249460166078016e-08,5.48124996730189e-11,2.326204146492622e-11,1.3993838346767484e-11,1.594509256476576e-13,2.7509724015808325e-15,2.0636130943201606e-11,4.211779968776231e-13,6.769619143359944e-08,1.1524305853380244e-17,5.354130287845878e-17,1.980991884167304e-09,8.989650368355494e-18,5.244246722749874e-12,4.6888562883460537e-11,1.0643426244964095e-06
0.03126760031263707,0.06730296673391638,3.76,0.0,0.5037702577181951,0.877767285724138,0.19293025288117735,0.0027885670647388337,5.575844367709564e-07,0.02847512138881725,0.038075999320577945,2.6225626177980748e-17,0.0013488519925107978,8.211234047904332e-14,2.3654872810728868e-08,0.013828128507327269,0.001004339493250406,0.012728492253567978,8.719326427094219e-07,2.1331560799486004e-08,0.18932424633769343,3.340080433040168e-07,9.27752527000493e-09,0.0023168387964044523,4.03917047537252e-05,1.057776391066255e-08,5.647283194945348e-09,4.549511677698718e-06,2.7942641379926145e-06,0.00046871266857095655,6.920997930705443e-09,0.004236994224217709,3.1602317682241745e-09,3.1052841172214084e-05,7.920423497543381e-06,1.5848820328721745e-05,4.773286936382445e-08,0.001594647296077753,3.025473454990312e-06,3.518477419678649e-07,2.2828920041392375e-14,3.233833907505045e-11,1.1910231315657012e-05,4.697491289808508e-10,3.6691255937592225e-15,2.614444849141977e-08,6.254837131947381e-12,1.0449248650864645e-06,2.0923267942942678e-11,2.4875958373654477e-17,7.673622837735045e-14,0.0007623467510436495,4.744791430669798e-12,3.6980612373652514e-13,9.759491248505443e-07,7.562341561162987e-16,4.94388224377285e-12,3.123450194186687e-16,7.132433108406335e-08,1.0007074189184094e-11,2.6013404723585693e-10,1.679893307784383e-08,7.003435589280734e-12,4.647205149836521e-05,3.348599872354031e-13,5.064673185850347e-08,5.676205757485572e-11,2.3937625442161906e-11,1.476238703929049e-11,1.6770804381080008e-13,2.8934306550381545e-15,2.13806765386844e-11,4.3553487834114037e-13,7.162077651187159e-08,1.2621663551341785e-17,5.66453039552156e-17,2.1030374009601985e-09,9.244899202886916e-18,5.5558266809516205e-12,4.993909698915694e-11,1.1001672951182982e-06
0.03141122243813037,0.0673276036326199,3.76,0.0,0.500109627289526,0.8754134555505105,0.19641916824808198,0.00288443028158752,5.696744579800852e-07,0.028510935709182735,0.03841907352853634,2.627698940954924e-17,0.0013811982547531445,8.270700706902284e-14,2.436402997784545e-08,0.014277672696447821,0.001012693998643711,0.012927932680173287,8.908514049469795e-07,2.197666063107185e-08,0.19242115638486185,3.4249731057454423e-07,9.464533546605186e-09,0.0023662947531175064,4.123811933105306e-05,1.1002142713119682e-08,5.877164813305852e-09,4.733475356726421e-06,2.846240432195334e-06,0.0004928671595144324,7.1789170374292975e-09,0.0043932156960564545,3.2844741844514906e-09,3.223970141469245e-05,8.376081682481993e-06,1.6404443091094395e-05,4.9675905287341535e-08,0.0016557559097162497,3.136765035944906e-06,3.695219915906839e-07,2.4008317537688432e-14,3.307363446553568e-11,1.2650058278644063e-05,4.984512707304537e-10,3.862793769846839e-15,2.7318694027783177e-08,6.390515154596173e-12,1.0651678343882176e-06,2.1565400741523094e-11,2.6290340936729552e-17,8.1091906817801e-14,0.0007918387052252277,4.9210480332195895e-12,3.876525303913132e-13,1.008446738022824e-06,7.814157188129744e-16,5.117203247816014e-12,3.346788017743452e-16,7.295784906626481e-08,1.0219235418389982e-11,2.7896957604791163e-10,1.769530261017631e-08,7.452522052763605e-12,4.7443035550776454e-05,3.539767687045899e-13,5.210958283275202e-08,5.879591741220642e-11,2.464657434438972e-11,1.5574881490445e-11,1.7640141790004448e-13,3.0434155346872128e-15,2.2152397580680935e-11,4.5050517974712083e-13,7.576752513951446e-08,1.382812353508057e-17,5.992501899594455e-17,2.2326521545112785e-09,9.512139136350541e-18,5.886076708707273e-12,5.3193682119329294e-11,1.1371618384546514e-06
0.03155484456362367,0.06735264754925951,3.76,0.0,0.49639683468596546,0.8730149460784714,0.19996294881602814,0.002983349494231449,5.820826320468161e-07,0.028544597307829152,0.0387706075523627,2.632741724350828e-17,0.0014142743785015206,8.33114961703207e-14,2.510043593767594e-08,0.014742709068722938,0.001021112738241293,0.013130256616574121,9.10209269937774e-07,2.2643267817458453e-08,0.19555354690355736,3.512155136870805e-07,9.656044313835191e-09,0.0024170982833196766,4.210139516817413e-05,1.1444416087444843e-08,6.1168918034311135e-09,4.925062410009053e-06,2.8990880332888306e-06,0.0005182738257396029,7.446248043361974e-09,0.0045551356495438355,3.4138887352287278e-09,3.3473913609979325e-05,8.857560237819328e-06,1.6979461774666663e-05,5.170220518659742e-08,0.0017192323592713826,3.252254619561998e-06,3.885138501062811e-07,2.5249071398189756e-14,3.3826287547267214e-11,1.3438929819720023e-05,5.294610309924974e-10,4.067463911967643e-15,2.8546254270018104e-08,6.529787272697955e-12,1.08580126126439e-06,2.2228431686025536e-11,2.7784981723635867e-17,8.569411666942517e-14,0.0008224786962841312,5.104114408309447e-12,4.065896878627183e-13,1.0420223144237746e-06,8.074325087199622e-16,5.296574616569319e-12,3.586357250408847e-16,7.463674225932741e-08,1.0438753058711507e-11,2.9921993147961655e-10,1.863854147411731e-08,7.93089142027668e-12,4.8443367292085686e-05,3.7422540272672125e-13,5.364288732214114e-08,6.091687148312377e-11,2.538969598870752e-11,1.6433965635836673e-11,1.855546768426097e-13,3.201334704954766e-15,2.2952302856084384e-11,4.661212037303585e-13,8.014888250802459e-08,1.5155026931027765e-17,6.339029136393817e-17,2.370319964252261e-09,9.792261587748147e-18,6.236140313338891e-12,5.6666590397373145e-11,1.175362421204769e-06
0.031698466689116966,0.06737810640049009,3.76,0.0,0.4926312892034877,0.8705707855607104,0.20356239277271929,0.0030854153031641346,5.948190074647779e-07,0.02857606830485597,0.03913096854623274,2.6376934611183895e-17,0.00144809471416028,8.392624739059528e-14,2.586539735637092e-08,0.015223826383858828,0.0010295953316755433,0.013335483465554581,9.300163266838711e-07,2.3332177680314374e-08,0.19872132707082799,3.6016908377062537e-07,9.852194690904036e-09,0.0024692950869314814,4.2981894926461185e-05,1.1905390552345298e-08,6.366916583935408e-09,5.124599328004304e-06,2.9528124486162586e-06,0.0005449986693878315,7.723318718870509e-09,0.004722965511587107,3.548708044154555e-09,3.47574864590541e-05,9.366320420787649e-06,1.757454434264093e-05,5.381562740922529e-08,0.001785171357017931,3.3721071292385306e-06,4.0892745440337967e-07,2.6554432501064282e-14,3.459673121165026e-11,1.428029375492447e-05,5.629778414390606e-10,4.2838149150045245e-15,2.982957305393981e-08,6.672846385964649e-12,1.1068423157345125e-06,2.2913294838848706e-11,2.936444435644601e-17,9.055682498133963e-14,0.0008543141042844973,5.29431633101629e-12,4.2670544017129724e-13,1.0767143615738823e-06,8.343143592538955e-16,5.482204714341834e-12,3.8433704428316075e-16,7.636252589524775e-08,1.0666170288241143e-11,3.2099625427953374e-10,1.9631044967635146e-08,8.440500239666225e-12,4.9474630545134465e-05,3.956758887159368e-13,5.525193032816209e-08,6.312774647100867e-11,2.6167802603226334e-11,1.734244913810192e-11,1.9519272865332777e-13,3.3676178980511275e-15,2.3781435369190924e-11,4.824171851040317e-13,8.477798743919503e-08,1.6614943065029692e-17,6.705151305740222e-17,2.516557061952837e-09,1.0086233084418926e-17,6.607232504991662e-12,6.037314549561184e-11,1.2148060165650358e-06
0.031842088814610266,0.06740398826028063,3.76,0.0,0.48881240902686024,0.8680799797956041,0.20721830348410925,0.0031907205945480906,6.078939382924474e-07,0.028605310140322564,0.039500539713400236,2.6425569480880065e-17,0.0014826737500076065,8.455172313762635e-14,2.6660290617157888e-08,0.015721637800299015,0.0010381412834446439,0.013543629897427096,9.502827534434693e-07,2.404421565372412e-08,0.20192436902210803,3.6936459726541726e-07,1.0053126131792481e-08,0.0025229322353213833,4.3879989537313056e-05,1.2385909949629107e-08,6.627713145899064e-09,5.332426372526507e-06,3.0074182354252385e-06,0.0005731112162310626,8.010465759931174e-09,0.004896924594015713,3.6891756259153847e-09,3.609251497403675e-05,9.903906227557038e-06,1.819037774089638e-05,5.602022079066554e-08,0.001853671357228693,3.4964938461809155e-06,4.308754219062435e-07,2.7927826623134338e-14,3.538540562550855e-11,1.5177850702308467e-05,5.992185379532742e-10,4.512570623719474e-15,3.117120034526594e-08,6.8199044482649234e-12,1.1283097606290182e-06,2.362099073814901e-11,3.103354637430731e-17,9.569477171924258e-14,0.0008873944417216216,5.4920021470638255e-12,4.4809615303721397e-13,1.1125628980958581e-06,8.620922745648538e-16,5.674307826867757e-12,4.1191335762566106e-16,7.81367708014049e-08,1.0902082420946616e-11,3.444188164493469e-10,2.0675323004475264e-08,8.98343854708175e-12,5.053851955250911e-05,4.184026779430614e-13,5.694244277431477e-08,6.543141686696411e-11,2.698170856705307e-11,1.8303317808967326e-11,2.0534182359616793e-13,3.542718003677484e-15,2.4640872827314694e-11,4.994294129567355e-13,8.966871014497435e-08,1.822180739989407e-17,7.09196545775793e-17,2.6719143721238197e-09,1.0395101687562759e-17,7.00064423509772e-12,6.432980388345019e-11,1.2555303815159854e-06
0.031985710940103565,0.06743030136024715,3.76,0.0,0.4849396229170658,0.8655415119419995,0.2109314886984292,0.0032993605552108737,6.21318087626312e-07,0.02863228357446938,0.039879721001306045,2.647335307203675e-17,0.001518026100254321,8.518840990617121e-14,2.7486565530867312e-08,0.016236781897263134,0.0010467499735889493,0.013754709546320862,9.710187997780572e-07,2.4780238584607384e-08,0.20516250507041686,3.788087732723538e-07,1.025898450473246e-08,0.002578058177660739,4.479605828103376e-05,1.2886856982801116e-08,6.899778000940602e-09,5.548898048033459e-06,3.0629088976309844e-06,0.000602684698547358,8.308034698486475e-09,0.005077240346743634,3.835546353776765e-09,3.7481183582646415e-05,1.0471948943389843e-05,1.8827667795394782e-05,5.8320234049019945e-08,0.0019248346726452462,3.6255925915542174e-06,4.5447955653149005e-07,2.9372863630524904e-14,3.619275778649953e-11,1.613557292988493e-05,6.384188502849118e-10,4.7545029266520346e-15,3.257379555432101e-08,6.971194808817499e-12,1.1502241145300885e-06,2.435259282704329e-11,3.2797371771338226e-17,1.0112350754733935e-13,0.0009217714555242104,5.697544898345422e-12,4.708676199561814e-13,1.1496095117430858e-06,8.9079847451292e-16,5.873104129298937e-12,4.415053400271055e-16,7.996110615697328e-08,1.1147142122215447e-11,3.696177978378742e-10,2.1774004385095478e-08,9.561938957542252e-12,5.163684699142888e-05,4.424849508306637e-13,5.8720639646535346e-08,6.783075239624894e-11,2.783222800915848e-11,1.931974460555472e-11,2.1602961913004314e-13,3.7271121895175874e-15,2.553172802906494e-11,5.171963601372101e-13,9.483569184218729e-08,1.999107361925132e-17,7.500629626421376e-17,2.836979957685866e-09,1.0720003963294063e-17,7.417747092132128e-12,6.855424246589405e-11,1.2975740270808902e-06
0.032129333065596864,0.06745705408970702,3.76,0.0,0.4810123720375517,0.8629543423779054,0.21470275966212723,0.0034114326824986334,6.351024302661312e-07,0.028656948689755726,0.04026892982180931,2.6520320119164014e-17,0.0015541664910482353,8.583681970568489e-14,2.8345749221137923e-08,0.016769923731759152,0.001055420647833767,0.013968732683704943,9.922347663617058e-07,2.554113477198745e-08,0.20843552476063065,3.8850847057958667e-07,1.0469920165100082e-08,0.002634722742550992,4.573048884994973e-05,1.3409154779921543e-08,7.183631156569982e-09,5.7743835734765845e-06,3.119286775570613e-06,0.0006337962459617274,8.6163797643951e-09,0.00526414861166099,3.988086939818164e-09,3.892576923629576e-05,1.1072171909991306e-05,1.9487139009815874e-05,6.072012559049239e-08,0.001998767589555414,3.7595879073602218e-06,4.798716133086901e-07,3.089334708059765e-14,3.701924099777015e-11,1.7157724573297875e-05,6.808350137573777e-10,5.010435070771169e-15,3.404013072598334e-08,7.126974867541868e-12,1.1726078315847368e-06,2.5109254595476363e-11,3.4661283948458467e-17,1.0685943281134952e-13,0.0009574992337734448,5.911344736392125e-12,4.95136069413975e-13,1.1878974187621495e-06,9.204664406808132e-16,6.07881962307475e-12,4.732645383883218e-16,8.183722002617715e-08,1.1402065176171129e-11,3.967341297594365e-10,2.292984102014566e-08,1.0178386329752303e-11,5.277155253383837e-05,4.680069088562278e-13,6.059326136400489e-08,7.032873126040079e-11,2.87201718537484e-11,2.0395101304010347e-11,2.272852469305974e-13,3.921303057545415e-15,2.6455149143038553e-11,5.357588207801967e-13,1.0029438627496509e-07,2.1939886303580096e-17,7.932366114019583e-17,3.0123816441625922e-09,1.1062172543913284e-17,7.859998255808136e-12,7.306545331187964e-11,1.340976183407732e-06
0.032272955191090164,0.06748425499520827,3.76,0.0,0.47703011192564876,0.8603174086087017,0.2185329301412844,0.003527036788283982,6.492582544662906e-07,0.028679264894892594,0.040668601796563335,2.6566509075667715e-17,0.0015911097461088783,8.649749143499905e-14,2.9239450154017495e-08,0.017321755930331365,0.0010641524070906202,0.014185705868125753,1.0139409818147615e-06,2.632782658248943e-08,0.2117431717544507,3.9847068265419185e-07,1.068608802054744e-08,0.002692977134356271,4.668367739399977e-05,1.3953768486561411e-08,7.47981710995472e-09,6.009267349292362e-06,3.1765529261469144e-06,0.0006665270843467618,8.935863690143193e-09,0.0054578938760564575,4.147076422560301e-09,4.0428644501191504e-05,1.1706395514587252e-05,2.0169534247976814e-05,6.322457370550647e-08,0.0020755804806252185,3.8986712276847715e-06,5.071941267934061e-07,3.249328424113402e-14,3.786531425592601e-11,1.8248883312879057e-05,7.267455059182475e-10,5.2812451936460335e-15,3.5573093645447586e-08,7.287529075283425e-12,1.195485499968992e-06,2.5892217515351355e-11,3.663093891706661e-17,1.1291983722801134e-13,0.0009946343172909612,6.133831534433364e-12,5.2102928229983e-13,1.2274715244699387e-06,9.511309633322117e-16,6.2916860368507355e-12,5.073542221076433e-16,8.376686474965471e-08,1.1667636780073277e-11,4.2592041094944487e-10,2.4145712155925783e-08,1.0835328049862716e-11,5.394471200806273e-05,4.950580827865692e-13,6.256761864215272e-08,7.292810534375569e-11,2.9646345352936214e-11,2.1532970798626258e-11,2.391393813207196e-13,4.125819824635236e-15,2.7412319852006086e-11,5.551600560319798e-13,1.0606110321044923e-07,2.4087266607280703e-17,8.388464931724051e-17,3.1987898323166e-09,1.1422944326707038e-17,8.328945739784482e-12,7.788384562644154e-11,1.385776755071473e-06
0.03241657731658346,0.0675119127799256,3.76,0.0,0.47299231462226204,0.8576296252315111,0.2224228153415415,0.003646274996478068,6.637971624828487e-07,0.028699190931177405,0.04107919152738743,2.661196249627351e-17,0.0016288707678906987,8.717099263030898e-14,3.016936237128264e-08,0.01789299981522862,0.0010729441963287737,0.014405631569652678,1.036147777698621e-06,2.7141267405238386e-08,0.21508514053541558,4.087025340147171e-07,1.0907647583495349e-08,0.00275287392335924,4.7656028545414404e-05,1.4521706836531868e-08,7.788905859333787e-09,6.2539494180809745e-06,3.234706998552314e-06,0.0007009627427740158,9.266857456699033e-09,0.005658729524179015,4.312806663379554e-09,4.199228061361102e-05,1.2376542404156933e-05,2.0875614289341426e-05,6.583848717223088e-08,0.002155387914497226,4.043041048188918e-06,5.366013069725134e-07,3.4176896528405486e-14,3.873144153092274e-11,1.9413963597528323e-05,7.764529257272053e-10,5.567870092539129e-15,3.717569067730284e-08,7.453172356670538e-12,1.2188840609528247e-06,2.6702819884099167e-11,3.871229878484125e-17,1.193229403601599e-13,0.0010332358162386988,6.36546791106406e-12,5.486878353919635e-13,1.2683784849028364e-06,9.828281892045523e-16,6.511940687838954e-12,5.439503109033221e-16,8.575185190139568e-08,1.1944718595063778e-11,4.573419023583892e-10,2.5424628397599722e-08,1.1535484943881441e-11,5.515854713845945e-05,5.23733653701664e-13,6.465164111853111e-08,7.563232138067501e-11,3.061154319120653e-11,2.273716001765007e-11,2.516243089486386e-13,4.341219524697263e-15,2.8404459346697065e-11,5.754459480773772e-13,1.1215305392650555e-07,2.645433370487854e-17,8.870287397747709e-17,3.396920518822531e-09,1.1803769360944421e-17,8.82623388065625e-12,8.30313565242531e-11,1.4320162719897149e-06
