Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747)
3.323761368014965e-05,0.9126052883367948,3.76,0.0,0.375105042524637,0.8369171959495387,0.17214630334101388,2.665605805852157e-08,1.8201201972768805e-06,0.05697643944479551,0.001986033255331224,1.112895140594248e-06,0.003161973728517077,0.006517482637706507,0.19741625735321922,0.01241857571359174,0.0008864023004690191,8.873307042447002e-06,7.954077784034299e-05,0.03310664123306444,0.003951520073601641,0.0007592596329601128,0.07879503091188952,8.245992346298112e-05,2.741101660119573e-09,0.00014485542078724505,0.014851903016635932,2.9165756197905634e-05,3.529062619054309e-05,5.7424737596966914e-05,1.3944540247783046e-12,7.741400887526328e-10,4.938297695417573e-12,1.959777327028393e-06,0.026691388543106036,8.619293991853775e-05,0.00032237036812089276,5.6427337372964215e-09,1.563443623439126e-11,5.3030506504885246e-08,1.6814639506068918e-09,0.0003768527878653928,2.9324812089806462e-08,1.2205100666240258e-11,1.322621407645051e-05,0.00013590813731008023,4.180465298666055e-11,7.0180784766699405e-09,2.819353530098464e-05,2.0593499641753255e-05,0.0008094523646751662,4.561544360140575e-10,8.593066896044275e-11
3.335325936554242e-05,0.9129889702471864,3.76,0.0,0.37210546512376946,0.8345186214292327,0.174562980340538,2.8214376061401353e-08,1.8869094121042595e-06,0.05709781339132284,0.00199105001874396,1.1116054249766238e-06,0.003207829781266842,0.006640840522695677,0.20010283569503085,0.01238894521283626,0.0008984448880025055,8.902747879757395e-06,7.999190795712962e-05,0.033240967310735774,0.00394305515263043,0.0007680708699190052,0.08016680477375895,8.31396766999772e-05,2.757314231990306e-09,0.0001477310999921132,0.01517978536967156,3.0007991555955652e-05,3.590154143180696e-05,5.851899358587636e-05,1.4164379226931356e-12,7.79287695486508e-10,5.015948403494763e-12,1.990068450636358e-06,0.027164983747469815,8.892294533731726e-05,0.0003317978963864283,5.823681028074073e-09,1.635087369778206e-11,5.379241250586011e-08,1.7378417154170932e-09,0.0003838809115608371,3.001820000146815e-08,1.2595123201796406e-11,1.3377161852516118e-05,0.00013942704052779276,4.36531478976852e-11,7.259093304159996e-09,2.8680678816987067e-05,2.0846920629343044e-05,0.0008357493327546611,4.694265418151367e-10,8.994719148522399e-11
3.346890505093519e-05,0.9133771327532805,3.76,0.0,0.36908374223555485,0.8320867766299529,0.17701205997332187,2.987095751921957e-08,1.9563956745842234e-06,0.05721602448368694,0.001995783688493455,1.1101920499970048e-06,0.003254547347195621,0.006767021565410716,0.20281418935363874,0.012357609525528482,0.0009106945309877816,8.930637904608797e-06,8.043538102120172e-05,0.033368939157197866,0.0039338165422534545,0.00077690720241756,0.08155857766115843,8.380684206460655e-05,2.7732386773474495e-09,0.0001506438363257701,0.015513030840890797,3.0871106883306035e-05,3.652380794136965e-05,5.96371003347989e-05,1.438765245427853e-12,7.843752736352569e-10,5.094807092536533e-12,2.0208155809901324e-06,0.027646108893621867,9.172396932082694e-05,0.00034142732283396366,6.0095250594591764e-09,1.7099301402093185e-11,5.4557486834062344e-08,1.7961982545427141e-09,0.0003909535063018355,3.072561781886195e-08,1.2997916710522584e-11,1.3528651052016643e-05,0.00014299668115989343,4.5579101717006195e-11,7.507560990861104e-09,2.917658924258191e-05,2.1103277306216124e-05,0.0008627146398065534,4.829551049507112e-10,9.415352345563542e-11
3.358455073632796e-05,0.9137698036134687,3.76,0.0,0.36603986500005803,0.8296211813015659,0.1794940045205922,3.1632606968548475e-08,2.028703989424171e-06,0.057331005789066615,0.0020002279445570487,1.1086534892403338e-06,0.0033021513107394738,0.006896112574697077,0.2055502555781249,0.012324568100312608,0.0009231573248017044,8.956936915237083e-06,8.087090411113298e-05,0.03349038254288756,0.0039237975112759995,0.0007857671292200064,0.08297059140104437,8.446073726948289e-05,2.7888688838935334e-09,0.00015359345590793466,0.015851667814321672,3.175554784120576e-05,3.715771873841145e-05,6.077976197017364e-05,1.4614430992854887e-12,7.894002051962805e-10,5.174898653171908e-12,2.0520279265237445e-06,0.02813488359555561,9.459724309386022e-05,0.0003512595191569211,6.200364971899842e-09,1.7881129587765466e-11,5.5325539188418393e-08,1.8566108425753523e-09,0.0003980676508148948,3.1447376782657515e-08,1.3413944142812263e-11,1.3680661280511223e-05,0.00014661616795613554,4.758555216125282e-11,7.763688420055301e-09,2.9681470481466695e-05,2.1362661513857123e-05,0.0008903574081657135,4.967392974671088e-10,9.85590028884799e-11
3.3700196421720725e-05,0.9141670101986918,3.76,0.0,0.3629738282780052,0.8271213455427338,0.18200928521591941,3.350664913770216e-08,2.103966061613191e-06,0.05744268770781016,0.002004376447214237,1.1069881843440388e-06,0.003350667476752555,0.007028203675550455,0.20831096125215187,0.01228982105378312,0.0009358396146446249,8.981604496860541e-06,8.129817507251763e-05,0.033605122399711855,0.003912991403690091,0.0007946491148018534,0.08440309151536775,8.510067048357645e-05,2.804198940125551e-09,0.000156579749333853,0.016195722379633237,3.26617692551043e-05,3.780357611660082e-05,6.194770821900844e-05,1.4844787614251673e-12,7.943598005096157e-10,5.256248569476954e-12,2.083714917271821e-06,0.02863143001905639,9.754399198141667e-05,0.0003612951643855218,6.396300937048061e-09,1.8697831027339514e-11,5.609637242524519e-08,1.9191602398475817e-09,0.00040522028818601485,3.218380080888504e-08,1.3843688169670196e-11,1.383317167233901e-05,0.00015028452278993264,4.967564525827082e-11,8.027688132672126e-09,3.0195531837056658e-05,2.162517021773404e-05,0.0009186865133999278,5.107779530320176e-10,1.0317346433907779e-10
3.381584210711349e-05,0.9145687794611075,3.76,0.0,0.3598856308764821,0.8245867695513915,0.18455838245232956,3.550097380731347e-08,2.182320704940272e-06,0.05755099781052925,0.002008222837637475,1.1051945434002758e-06,0.003400122606032221,0.007163388446393175,0.2110962224405413,0.012253369173689759,0.0009487480065541455,9.004600027094753e-06,8.171688199500085e-05,0.03371298289810826,0.003901391640497133,0.000803551587500073,0.08585632734674783,8.572594055079462e-05,2.8192231495891877e-09,0.0001596024693384153,0.0165452181870669,3.359023530561872e-05,3.846169181638818e-05,6.314169527508078e-05,1.507879676458888e-12,7.992512941674611e-10,5.338882906033674e-12,2.11588619972687e-06,0.029135872946894972,0.00010056543355454143,0.00037153473312911186,6.597434166503221e-09,1.9550943956675286e-11,5.6869782208705565e-08,1.9839308775130215e-09,0.00041240822360462485,3.293522724050457e-08,1.4287652187529373e-11,1.3986160864638692e-05,0.00015400067788204426,5.185263855906351e-11,8.299778551801477e-09,3.071898803983568e-05,2.1890905721582266e-05,0.0009477105586732749,5.250695504639407e-10,1.0800726802130003e-10
3.393148779250626e-05,0.91497513790922,3.76,0.0,0.3567752757926531,0.8220169433720715,0.18714178599142584,3.7624083127711125e-08,2.263914275294813e-06,0.057655860669059235,0.0020117607385121573,1.1032709392375186e-06,0.003450544452049454,0.007301764061602862,0.2139059439064888,0.012215213921271829,0.0009618893789435346,9.025882680317793e-06,8.212670269211585e-05,0.033813787528805185,0.0038889917219504704,0.0008124729374165831,0.08733055218785013,8.633583722120528e-05,2.8339360449914845e-09,0.00016266132835851286,0.016900176293017204,3.454141970859917e-05,3.913238720918377e-05,6.436250680542688e-05,1.5316534538236709e-12,8.040718412786714e-10,5.4228282984528944e-12,2.1485516329232036e-06,0.0296483398442667,0.00010366277564900908,0.00038197848336959933,6.803866903385816e-09,2.044207483445694e-11,5.7645556639462954e-08,2.051011036502214e-09,0.0004196281221172163,3.370200754348995e-08,1.4746361302401496e-11,1.4139606968674999e-05,0.0001577634729864188,5.4119904172361375e-11,8.580184175972369e-09,3.125205926677974e-05,2.2159975883338588e-05,0.00097743784745189,5.39612196276009e-10,1.1307133119542986e-10
3.404713347789903e-05,0.9153861115690128,3.76,0.0,0.3536427704745874,0.8194113466444495,0.18975999516956069,3.988514184441532e-08,2.348901110589968e-06,0.05775719767939963,0.0020149837545912932,1.101215707552231e-06,0.003501961799264785,0.007443431440296122,0.21674001860555922,0.012175357432841115,0.0009752708947948573,9.045411431470037e-06,8.252730417658221e-05,0.03390735918855168,0.0038757852303660505,0.0008214115141497499,0.0888260234116611,8.692964138940362e-05,2.8483324028474363e-09,0.00016575599599986365,0.01726061499883497,3.551580588699702e-05,3.981599349011748e-05,6.561095486889919e-05,1.5558078701603643e-12,8.088185135205238e-10,5.508111961872533e-12,2.1817212913771847e-06,0.030168960923623485,0.00010683721425649749,0.00039262644399934394,7.0157024126080375e-09,2.1372901142217622e-11,5.842347587474494e-08,2.1204930290040407e-09,0.0004268765065319993,3.448450802243863e-08,1.5220363324090298e-11,1.4293487538329647e-05,0.000161571652585122,5.6480931788829427e-11,8.869135774018833e-09,3.179497115645394e-05,2.24324943328211e-05,0.0010078763550745479,5.544036064163495e-10,1.183771610836543e-10
3.41627791632918e-05,0.9158017259586035,3.76,0.0,0.35048812710338995,0.8167694483483671,0.19241351910599203,4.229403523679077e-08,2.4374440078056505e-06,0.05785492687813644,0.0020178854732793117,1.0990271453605293e-06,0.0035544045029127936,0.007588495401835205,0.21959832714411842,0.012133802520433286,0.0009889000144037278,9.063145064109225e-06,8.291834206780756e-05,0.03399352027177833,0.0038617658334782396,0.0008303656242984173,0.09034300260577612,8.750662534770114e-05,2.862407259627867e-09,0.00016888609625610759,0.01762654967833417,3.6513887141758574e-05,4.051285181122815e-05,6.688788066774503e-05,1.5803508661664546e-12,8.134882938001513e-10,5.594761677725851e-12,2.2154054599101814e-06,0.030697869209909436,0.0001100899312691124,0.00040347840184622706,7.23304501549268e-09,2.2345175025624048e-11,5.920331168593154e-08,2.1924734304862496e-09,0.0004341497553058057,3.5283110763926675e-08,1.5710229992947096e-11,1.4447779535864115e-05,0.00016542386303787418,5.893933216260654e-11,9.166870689714957e-09,3.234795479242034e-05,2.2708580692534338e-05,0.0010390336983072518,5.694410882425431e-10,1.239368906255275e-10
3.4278424848684566e-05,0.9162220060395002,3.76,0.0,0.34731136289356535,0.814090706552822,0.19510287690560668,4.486143391673242e-08,2.5297147613941585e-06,0.057948962750339165,0.002020459465214583,1.0967035095464366e-06,0.003607903530538861,0.007737064827647183,0.22248073721392764,0.01209055267169848,0.0010027845087549117,9.079042178315042e-06,8.329945997079496e-05,0.034072092766567495,0.0038469272884751595,0.0008393335287363292,0.0918817557063384,8.806605304813104e-05,2.8761559269063093e-09,0.00017205120450914835,0.0179979925986089,3.7536166820445066e-05,4.122331339119388e-05,6.819415560107e-05,1.605290530311405e-12,8.180780714599353e-10,5.68280573370848e-12,2.2496146105259167e-06,0.03123520060421259,0.00011342209208926597,0.00041453388851081193,7.456000118562627e-09,2.3360726884467044e-11,5.998482695232038e-08,2.267053319714547e-09,0.00044144410064608504,3.609821455870629e-08,1.621655827232939e-11,1.4602459294722135e-05,0.00016931864976806686,6.149884042061039e-11,9.473633136042319e-09,3.291124665828515e-05,2.2988360798137576e-05,0.0010709171038005185,5.847215229647526e-10,1.2976331580606603e-10
3.4394070534077334e-05,0.9166469761907785,3.76,0.0,0.3441125004178944,0.8113745681616078,0.19782859786409532,4.759885907378582e-08,2.625894714505686e-06,0.058039216031140886,0.0020226992848877147,1.094243014788069e-06,0.0036624910050536276,0.007889252828725697,0.2253871029841382,0.012045612048701086,0.0010169324735983716,9.09306119228127e-06,8.367028892886452e-05,0.03414289835776452,0.0038312634467054904,0.0008483134396147064,0.09344255313652748,8.860718038104685e-05,2.8895740048226206e-09,0.00017525084445627092,0.01837495272696081,3.858315845515008e-05,4.194773970462055e-05,6.953068257120573e-05,1.6306350961003485e-12,8.225846395616365e-10,5.772272917577925e-12,2.2843593992585275e-06,0.03178109394714812,0.00011683484307527856,0.000425792166616999,7.684674143766172e-09,2.442146750290144e-11,6.076777520446594e-08,2.3443384395839028e-09,0.0004487556265366644,3.693023539862278e-08,1.6739971310733536e-11,1.4757502478906392e-05,0.0001732544543884752,6.416331836127747e-11,9.78967427587499e-09,3.3485088599360205e-05,2.3271966916937005e-05,0.0011035333740994887,6.002413443062495e-10,1.3586993650897259e-10
3.45097162194701e-05,0.9170766601469588,3.76,0.0,0.3408915679508579,0.8086204686658571,0.20059122166400842,5.051875263284119e-08,2.7261753025997055e-06,0.05812559349830247,0.002024598471279386,1.0916438315669227e-06,0.0037182002496258682,0.00804517692151009,0.22831726447080414,0.011998985485938585,0.0010313523442744223,9.10516034920209e-06,8.403044682873415e-05,0.0342057585346343,0.003814768259193117,0.0008573035171086609,0.0950256699427181,8.912925546442313e-05,2.9026573996281372e-09,0.00017848448486731437,0.018757435531826648,3.9655385899463784e-05,4.268650263161889e-05,7.089839666522742e-05,1.6563929632686795e-12,8.270046890410568e-10,5.863192594646153e-12,2.319650695223189e-06,0.03233569108032276,0.00012032930884777303,0.00043725221601341886,7.919174542676786e-09,2.5529391559096076e-11,6.155190015608272e-08,2.4244394241748267e-09,0.00045608026708504216,3.7779607395022645e-08,1.7281119647889235e-11,1.4912884038436706e-05,0.00017722961190605384,6.693675761709885e-11,1.0115252495154076e-08,3.4069727770165355e-05,2.3559537965261052e-05,0.0011368888527555096,6.159965171424507e-10,1.4227099868659675e-10
3.462536190486287e-05,0.9175110809721199,3.76,0.0,0.3376485998367306,0.8058278318927304,0.20339129857337881,5.363456612899337e-08,2.8307586786886216e-06,0.058207997758815945,0.0020261505485836043,1.0889040857384285e-06,0.0037750658338357728,0.008204959211873777,0.23127104686253935,0.011950678487576864,0.001046052911021233,9.115297740993791e-06,8.437953761605318e-05,0.03426049470616319,0.0037974357828974483,0.000866301865776047,0.09663138593504965,8.963151895115742e-05,2.9154023446938924e-09,0.00018175153594581796,0.01914544276978331,4.0753383461827545e-05,4.3439984389720706e-05,7.229826561323493e-05,1.6825726675434748e-12,8.313347986328786e-10,5.955594584147702e-12,2.355499534655947e-06,0.032899136908264875,0.00012390658943015623,0.00044891271939216513,8.159610036379871e-09,2.668658493668514e-11,6.233693494026185e-08,2.507472256545821e-09,0.0004634138047300633,3.864678472167214e-08,1.784068340368894e-11,1.5068578163240654e-05,0.0001812423478564735,6.98232849285117e-11,1.0450634197739332e-08,3.4665416492403135e-05,2.3851219722759917e-05,0.0011709893869200447,6.319825231597649e-10,1.4898154039359934e-10
3.4729443021716364e-05,0.9179061282129428,3.76,0.0,0.3347111216472076,0.8032810236264302,0.20594385367739748,5.6618309004552094e-08,2.9287388727080624e-06,0.05827868046901235,0.0020272452762795387,1.086316546587508e-06,0.0038272631449275435,0.008352166799745441,0.23394948989057898,0.011905770502034344,0.001059530980491411,9.12270931991077e-06,8.468391793558605e-05,0.03430266366358106,0.0037811158516232396,0.0008744058371146382,0.0980960878446653,9.006598381540982e-05,2.9265805757471007e-09,0.00018471991049688,0.019499370955519863,4.1764064824208266e-05,4.4131026960280194e-05,7.358646788649459e-05,1.7065021989257375e-12,8.351520831896273e-10,6.0400486393434894e-12,2.3882493970102883e-06,0.0334139260646458,0.0001271978355372473,0.000459577220755873,8.38116713855959e-09,2.777198075057451e-11,6.304401465915517e-08,2.58480871893263e-09,0.0004700179863690353,3.944285901674565e-08,1.8360622376199638e-11,1.5208948133030933e-05,0.00018488438273548302,7.252136923518825e-11,1.0761086032880652e-08,3.521119633091195e-05,2.411737414396914e-05,0.0012023212914188312,6.465631463145905e-10,1.5529873931116782e-10
3.483352413856986e-05,0.9183050461563385,3.76,0.0,0.3317558620694591,0.8007020868647224,0.20852761668686073,5.978393923300892e-08,3.030541232976515e-06,0.05834598509447795,0.002028048848712139,1.0836121615267684e-06,0.0038804532014543257,0.00850269817841721,0.23664676182470976,0.01185951130704811,0.001073250777678443,9.128467026314555e-06,8.497869182942578e-05,0.03433797750849086,0.0037641088272299082,0.0008825134568342725,0.0995795366918818,9.048321703954245e-05,2.937479616761187e-09,0.00018771429947791465,0.01985776773903844,4.279646574188962e-05,4.483460347125886e-05,7.490228274569438e-05,1.7307867828715972e-12,8.388910052378494e-10,6.125750038727879e-12,2.421468132639344e-06,0.03393611263012891,0.00013055779106062654,0.00047040136088539764,8.607701165022212e-09,2.8900696863027418e-11,6.375139569389462e-08,2.6647105362990962e-09,0.00047662254304252794,4.025409860046969e-08,1.8896592258315404e-11,1.534952972159598e-05,0.0001885538743338942,7.531770693591987e-11,1.1079905753774947e-08,3.5766325774664606e-05,2.4387098419144036e-05,0.001234264472865294,6.613226436303078e-10,1.618916621857489e-10
3.493760525542335e-05,0.9187078499803661,3.76,0.0,0.32878286039464355,0.7980905763866177,0.2111430114806795,6.314372878835428e-08,3.1363381666745026e-06,0.05840983106286954,0.0020285565175340975,1.08078946393027e-06,0.003934663993323248,0.008656652674866686,0.23936270146950334,0.011811906287515661,0.0010872195155957336,9.132540021936722e-06,8.526353914368158e-05,0.03436630639179761,0.003746410629197539,0.0008906232116674561,0.10108194691061452,9.088265089652171e-05,2.948097463261659e-09,0.00019073413598077286,0.020220625759091265,4.3850997798033774e-05,4.555101445543187e-05,7.624648848777291e-05,1.7554329448080654e-12,8.425488199889973e-10,6.212721558791065e-12,2.4551641662104467e-06,0.03446580882921543,0.00013398719419952245,0.000481383503029986,8.839293893236257e-09,3.0074455497782325e-11,6.445885917201087e-08,2.747274274414143e-09,0.0004832240792257462,4.108087917145615e-08,1.944915534748511e-11,1.5490302319948077e-05,0.00019224929050337564,7.821559652891939e-11,1.1407304988102902e-08,3.633099896136026e-05,2.4660513896309984e-05,0.0012668220001649257,6.762566254970314e-10,1.6877312151846291e-10
