Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230)
0.0029030358577495424,1.0659484900404408,3.76,0.0,0.0016264451358693885,7.677292392756875e-07,0.9368900628887071,2.2884724953972007e-09,1.5709795765374617e-08,0.0001776782954095621,4.769320684608652e-10,2.3529589010072954e-15,0.000499435400834421,0.0036417529427122644,0.8070088162657649,3.4364155421793665e-06,1.3818949597507101e-06,1.5145047200306333e-10,5.155296237669144e-10,1.915527684115233e-06,4.6432214494616363e-08,2.1453056632167068e-07,0.679618649619413,6.22519550900869e-10,2.388567338729698e-13,3.7137180745615695e-08,0.0012085516722000573,9.101977437713285e-08,5.0105331976742134e-08,1.0652787416367346e-06,1.018354907288897e-18,1.7353998632242484e-15,9.729112803193785e-19,3.529727770442734e-10,0.19148848193779272,8.446589495378353e-08,8.102754962727325e-06,1.614411509972008e-10,6.252457688256866e-14,6.486746503331899e-11,4.380685110039559e-09,3.4268220059033774e-07,3.0707656879469614e-11,1.1950424905330064e-11,4.312218802266736e-08,3.4978935077603966e-07,4.577002555141554e-13,1.7991262598479984e-10,2.5191333242043252e-08,1.376426209503234e-07,8.147802307970727e-07,3.287164548492985e-19,2.1538614503595062e-09,1.6722324957465925e-10,1.3170462449374004e-15,2.746877787264011e-10,3.710950251776316e-18,3.099555665231906e-12,3.495905819474152e-11,5.362996817066491e-19,6.628112053945907e-15,5.986650391399964e-15,8.881417000899042e-12,8.233912501605079e-19,3.481566519715906e-18,4.2630511149589863e-14,1.1836174132935422e-15,3.6408547424056715e-16,1.8275208426040694e-16,2.1776486215482565e-16,7.16507340511464e-20,1.1014482729323097e-09,1.0625680767325625e-16
0.002943902441827925,1.065962436870532,3.76,0.0,0.0016107411256938479,7.66774957032577e-07,0.9368403748414845,2.261489932810301e-09,1.5531342091512823e-08,0.0001758651702016847,4.763720858807365e-10,2.326022733709717e-15,0.0004991739336947047,0.003640515621454208,0.8071184833781214,3.400641275011398e-06,1.3806983635562705e-06,1.4985862451771184e-10,5.050168568341945e-10,1.876657648348482e-06,4.549395002419881e-08,2.1379917747655048e-07,0.6797036614266072,6.218663472530961e-10,2.339952548691982e-13,3.636450995280234e-08,0.001183806469266582,8.911414316481432e-08,4.956380860492366e-08,1.0536846647430959e-06,1.0171566397993696e-18,1.6993042198343655e-15,9.709035943250398e-19,3.5281570831776113e-10,0.1914710430844381,8.293254933596585e-08,7.959621732979163e-06,1.5858736221968532e-10,6.141444217548814e-14,6.421150245897756e-11,4.378740797305568e-09,3.3236599739475244e-07,2.9782372597152895e-11,1.1942904263711977e-11,4.312456106403331e-08,3.392837170570836e-07,4.4904289651973994e-13,1.7673384873615132e-10,2.491947807149633e-08,1.3482429670760204e-07,7.901823569241119e-07,3.183922198675119e-19,2.1525511120889306e-09,1.6720802054186036e-10,1.3170737963799396e-15,2.663320548335892e-10,3.7110208003482014e-18,3.0053065311433455e-12,3.3903658985663764e-11,5.356466147238113e-19,6.427265495739919e-15,5.984867696768692e-15,8.611535780899609e-12,8.234070738934567e-19,3.479381168147439e-18,4.2589063395625454e-14,1.1797139818184369e-15,3.637312654024146e-16,1.8269687716037106e-16,2.1769230676505724e-16,7.158118209354617e-20,1.0900892368067915e-09,1.0588351253345859e-16
0.0029847690259063074,1.0659762336106473,3.76,0.0,0.0015949934607834653,7.658948026821364e-07,0.9367914480730439,2.2348800895987916e-09,1.5354742545264048e-08,0.00017405563616907797,4.758549358894166e-10,2.2994172762943566e-15,0.0004989309677859697,0.003639404094749577,0.8072268722865469,3.3649979021988954e-06,1.3796003278243277e-06,1.482734709474516e-10,4.946406913400484e-10,1.8384252319461178e-06,4.4566627051860844e-08,2.130774938829306e-07,0.6797874333951625,6.21259152241752e-10,2.292164075395023e-13,3.5609272426113965e-08,0.0011595816390180453,8.725257707837741e-08,4.9025821795916703e-08,1.0421682911915315e-06,1.0159874386503086e-18,1.663872615049812e-15,9.68942317965464e-19,3.5267132884371443e-10,0.19145383276386244,8.143035307159365e-08,7.819059561695109e-06,1.55784918713339e-10,6.032473305524844e-14,6.355664735833042e-11,4.376953898405443e-09,3.223254505490755e-07,2.8881917199117288e-11,1.1935845164495067e-11,4.31268990442208e-08,3.290561975244846e-07,4.4056895023076275e-13,1.7361223439650672e-10,2.464937196620447e-08,1.3206490151695117e-07,7.66248497684757e-07,3.083900344527208e-19,2.1513270209488297e-09,1.6719299108382247e-10,1.317100672669733e-15,2.5821091076926923e-10,3.711089716381692e-18,2.9136990744155333e-12,3.287675005979421e-11,5.350184644259047e-19,6.231459756054396e-15,5.9832875472187335e-15,8.349201894849408e-12,8.234225310657895e-19,3.4773298185297656e-18,4.255072184816798e-14,1.17586123785527e-15,3.6340358655823802e-16,1.8264785818210173e-16,2.1762720060450782e-16,7.151684779147753e-20,1.0791654717321195e-09,1.0551523977606648e-16
0.00302563560998469,1.0659898806300856,3.76,0.0,0.0015792108445081175,7.650832916196015e-07,0.9367432721761888,2.2086215936324417e-09,1.51799102099084e-08,0.00017225002145198904,4.753774851623316e-10,2.273123433974286e-15,0.0004987052140594622,0.003638409128812449,0.8073339934517019,3.329488253993867e-06,1.3785937129379303e-06,1.4669502696143777e-10,4.844016294973936e-10,1.8008237773435065e-06,4.365040851173968e-08,2.1236499012719338e-07,0.6798699864141915,6.206947240154361e-10,2.2451908889856631e-13,3.487092493963594e-08,0.0011358646063846616,8.543366244866607e-08,4.849127619771909e-08,1.0307276110565532e-06,1.0148453865374663e-18,1.6290910824121594e-15,9.670244052282114e-19,3.525387310551587e-10,0.19143684641617317,7.995832769079775e-08,7.681012323865798e-06,1.5303269469719895e-10,5.925496323176579e-14,6.290302326568384e-11,4.3753131539911564e-09,3.125548745667159e-07,2.8005766875384276e-11,1.1929216198116663e-11,4.312920264015977e-08,3.1910132914761126e-07,4.322725937529527e-13,1.7054652968074387e-10,2.4380968368925324e-08,1.2936302542768277e-07,7.429642717108167e-07,2.986982404036789e-19,2.1501830832811337e-09,1.67178157218369e-10,1.317126883700723e-15,2.503182183024129e-10,3.711157005589273e-18,2.8246647350256367e-12,3.187771436882756e-11,5.344135104215762e-19,6.040608301916054e-15,5.98189488790407e-15,8.094221104590218e-12,8.23437623234573e-19,3.47540335464526e-18,4.251526415919503e-14,1.1720563538507788e-15,3.6310053886168656e-16,1.8260456762425692e-16,2.1756899253461545e-16,7.145735759580474e-20,1.068641003065572e-09,1.0515172379573747e-16
0.0030665021940630725,1.066003378341967,3.76,0.0,0.0015634016240069198,7.64335396965324e-07,0.9366958369230284,2.182695375977275e-09,1.5006768631333505e-08,0.00017044866459168097,4.749368613257464e-10,2.247124288797723e-15,0.0004984954875516661,0.003637522238549121,0.8074398569939638,3.2941156033082254e-06,1.3776719685375166e-06,1.4512333865071956e-10,4.743002015545785e-10,1.763846822038745e-06,4.2745450803230406e-08,2.116611975088685e-07,0.6799513406285232,6.201700872574385e-10,2.1990224069876125e-13,3.414895425597666e-08,0.0011126432239227223,8.365606290091002e-08,4.796009461277243e-08,1.0193609887276111e-06,1.0137287462493108e-18,1.5949465973384046e-15,9.651470992662008e-19,3.524170808131949e-10,0.1914200797098201,7.851555365297268e-08,7.545426018173991e-06,1.5032960730136415e-10,5.820466783081156e-14,6.225075750744437e-11,4.373808215544192e-09,3.0304861321737147e-07,2.7153401944793663e-11,1.1922988485310559e-11,4.313147250230957e-08,3.094136449271567e-07,4.2414834508690175e-13,1.6753552913623695e-10,2.4114229837124783e-08,1.2671730684237332e-07,7.203154528303728e-07,2.893058544521479e-19,2.1491137010522575e-09,1.6716351516273945e-10,1.3171524393959235e-15,2.4264803936544265e-10,3.711222676083324e-18,2.7381370370328625e-12,3.090594152331715e-11,5.338301817780568e-19,5.854625872351654e-15,5.980675887273234e-15,7.846404927011681e-12,8.234523524622177e-19,3.473593394526185e-18,4.2482486320150205e-14,1.1682968118450625e-15,3.628203800815901e-16,1.8256658315401827e-16,2.1751717623670639e-16,7.140236876834224e-20,1.0584836220923375e-09,1.0479272736182826e-16
0.003107368778141455,1.0660167272020165,3.76,0.0,0.0015475738010067525,7.63646508639521e-07,0.936649132251285,2.1570844287717247e-09,1.4835250681680179e-08,0.00016865191151758564,4.745304295805826e-10,2.221404868965609e-15,0.0004983006983784205,0.0036367356230329003,0.8075444727502163,3.258883586915216e-06,1.3768290811965979e-06,1.435584780087487e-10,4.643369434401543e-10,1.7274880562905031e-06,4.185190252229572e-08,2.1096569828444653e-07,0.6800315154934341,6.19682509485358e-10,2.1536484249470078e-13,3.344287461137031e-08,0.001089905748708114,8.191851304311968e-08,4.743221579163992e-08,1.0080671175327394e-06,1.0126359432619698e-18,1.561426961499548e-15,9.633079041692925e-19,3.523056110742336e-10,0.1914035285257648,7.710116519022487e-08,7.4122486223832065e-06,1.4767461362933694e-10,5.717340177129818e-14,6.159998010229785e-11,4.372429566831184e-09,2.9380104475813634e-07,2.6324307164994932e-11,1.1917135458026274e-11,4.3133709256305696e-08,2.999876826411637e-07,4.1619103392451085e-13,1.6457807186333758e-10,2.3849126927171533e-08,1.2412642979638414e-07,6.982879736082001e-07,2.802025042804104e-19,2.148113728921095e-09,1.6714906131976438e-10,1.3171773497084387e-15,2.351946127168664e-10,3.711286738123611e-18,2.6540514445410745e-12,2.996082794457953e-11,5.332670433238037e-19,5.673428199468146e-15,5.979617831618996e-15,7.60557024341049e-12,8.234667212626957e-19,3.4718922268943946e-18,4.2452201032011275e-14,1.1645803720241562e-15,3.625615106826876e-16,1.8253351658484945e-16,2.174712863477327e-16,7.135156664359249e-20,1.048664471411307e-09,1.0443803874009505e-16
0.0031482353622198376,1.066029927707283,3.76,0.0,0.0015317350424306443,7.630123963021714e-07,0.9366031482523499,2.1317735884821534e-09,1.4665297540225714e-08,0.00016686011288596477,4.741557715479964e-10,2.1959519417912733e-15,0.0004981198435468757,0.003636042106813698,0.8076478503236382,3.223796135442339e-06,1.3760595270383135e-06,1.420005389003392e-10,4.5451237763227007e-10,1.6917412864094617e-06,4.096990340290299e-08,2.1027812047331016e-07,0.6801105298244691,6.192294795942285e-10,2.1090590556807094e-13,3.275222545049045e-08,0.0010676408210113341,8.021981277468289e-08,4.690759245576002e-08,9.9684497906446e-07,1.0115655500564752e-18,1.5285207003959132e-15,9.615045595578813e-19,3.5220361613048175e-10,0.19138718894280315,7.571434566661953e-08,7.281429961472161e-06,1.4506670808021662e-10,5.616073829527301e-14,6.09508227892192e-11,4.371168452468765e-09,2.8480658677840684e-07,2.5517972025541698e-11,1.1911632660268054e-11,4.313591350448488e-08,2.908179928491408e-07,4.0839577534036785e-13,1.6167303852621783e-10,2.3585637194721973e-08,1.2158912145479434e-07,6.768679291746653e-07,2.713783718904341e-19,2.147178435183208e-09,1.6713479226504702e-10,1.3172016246207846e-15,2.279523421849909e-10,3.711349203888849e-18,2.572345234846101e-12,2.9041777028977887e-11,5.327227832579999e-19,5.4969317848460755e-15,5.978709029160321e-15,7.37153895572057e-12,8.234807325530014e-19,3.4702927533784455e-18,4.242423622945487e-14,1.1609050443391768e-15,3.623224612223229e-16,1.8250501094558537e-16,2.1743089494540516e-16,7.13046621493587e-20,1.0391576771122432e-09,1.040874690957216e-16
0.00318910194629822,1.066042980394812,3.76,0.0,0.001515892690797455,7.624291758035277e-07,0.9365578751609034,2.106749341864724e-09,1.4496857779962878e-08,0.00016507362173523294,4.73810666129213e-10,2.1707538281044825e-15,0.0004979519995136332,0.0036354350865535744,0.8077499991271753,3.1888574113869313e-06,1.3753582288333005e-06,1.4044963347229695e-10,4.448269971067352e-10,1.6566004031489194e-06,4.00995834841507e-08,2.0959813317684293e-07,0.6801884018427894,6.188086884318913e-10,2.0652446763266276e-13,3.207656938545266e-08,0.0010458374445974509,7.855882215108335e-08,4.6386189527515245e-08,9.856938067603312e-07,1.0105162719960886e-18,1.4962169728187026e-15,9.597350177295089e-19,3.521104463735884e-10,0.19137105722395414,7.435432340071882e-08,7.1529215876124965e-06,1.425049199121005e-10,5.516626763752083e-14,6.030341817053747e-11,4.370016812976412e-09,2.7605970081648e-07,2.473389103518151e-11,1.1906457567103876e-11,4.313808582730108e-08,2.818991462732281e-07,4.0075794609401405e-13,1.5881934863321065e-10,2.3323744300307308e-08,1.1910414980744909e-07,6.560415811062494e-07,2.6282414347018574e-19,2.1463034662547655e-09,1.6712070473507607e-10,1.3172252741427713e-15,2.2091578635833023e-10,3.711410087269994e-18,2.4929573872313533e-12,2.8148199314419805e-11,5.321962019470615e-19,5.325053722508631e-15,5.9779387228261775e-15,7.144137684970784e-12,8.234943896093133e-19,3.468788436000933e-18,4.2398433744730896e-14,1.1572690629247678e-15,3.621018809402313e-16,1.824807378154701e-16,2.173956083522489e-16,7.126138956206005e-20,1.0299400227599267e-09,1.0374085015321435e-16
0.0032299685303766026,1.066055885840277,3.76,0.0,0.0015000537744103955,7.618932787902487e-07,0.9365133033459089,2.0819996521600564e-09,1.432988654866525e-08,0.00016329279142716642,4.73493072174953e-10,2.145800235720322e-15,0.0004977963154177089,0.0036349084824805287,0.8078509284213827,3.1540717541080795e-06,1.3747205171250777e-06,1.3890588896075068e-10,4.3528125185796683e-10,1.622059354977489e-06,3.9241062453742805e-08,2.0892544235576148e-07,0.6802651492164807,6.184180112011875e-10,2.0221958827360048e-13,3.1415490355735744e-08,0.0010244849684971026,7.69344567456988e-08,4.586798254641767e-08,9.74613053304942e-07,1.0094869345967485e-18,1.4645054911845388e-15,9.579974230817972e-19,3.520255035315185e-10,0.19135512980382982,7.302036790288426e-08,7.026676670787261e-06,1.3998831102215842e-10,5.4189595820156025e-14,5.965789895906278e-11,4.368967225698193e-09,2.6755489670772484e-07,2.3971563998534708e-11,1.1901589420104061e-11,4.3140226784643604e-08,2.732257406954345e-07,3.9327316326738133e-13,1.5601595805922143e-10,2.3063437209276304e-08,1.1667032154383034e-07,6.357953613894522e-07,2.545309649593304e-19,2.145484814363408e-09,1.6710679561619555e-10,1.3172483083082067e-15,2.1407964957691965e-10,3.711469403682942e-18,2.4158284859128033e-12,2.7279512650432467e-11,5.316862017864808e-19,5.1577115600870315e-15,5.977297010912459e-15,6.92319750885914e-12,8.235076960273361e-19,3.4673732494314448e-18,4.2374648097097313e-14,1.1536708630166166e-15,3.618985274205791e-16,1.8246039489980938e-16,2.1736506422817474e-16,7.122150447297557e-20,1.0209906602625104e-09,1.0339803208570815e-16
0.003270835114454985,1.0660686446565837,3.76,0.0,0.0014842250173330786,7.614014251351903e-07,0.9364694233028085,2.057513803189228e-09,1.4164344834016417e-08,0.00016151797384496793,4.732011127724438e-10,2.121082109840881e-15,0.0004976520069210986,0.003634456694182607,0.8079506473472724,3.11944363117775e-06,1.3741420949599504e-06,1.3736944485376227e-10,4.258755376712783e-10,1.5881121255531292e-06,3.839444913888415e-08,2.0825978701871957e-07,0.6803407890982215,6.180554914973846e-10,1.9799034502222922e-13,3.076859196629874e-08,0.0010035730701049167,7.534568345281228e-08,4.5352956251756603e-08,9.63602361451884e-07,1.0084764720380727e-18,1.43337645140952e-15,9.56290093559271e-19,3.519482363316335e-10,0.19133940327690527,7.17117864802988e-08,6.902649898801318e-06,1.3751597391796555e-10,5.323034355753895e-14,5.901439731874102e-11,4.368012851010343e-09,2.592867366043115e-07,2.3230496275715288e-11,1.1897009077569892e-11,4.314233691706163e-08,2.6479240728244523e-07,3.8593726496898843e-13,1.532618567818023e-10,2.280470947612672e-08,1.1428648008958886e-07,6.161158764287754e-07,2.4649040262858236e-19,2.1447187881316056e-09,1.670930619343606e-10,1.3172707371706335e-15,2.0743877399701725e-10,3.711527169898418e-18,2.340900634632758e-12,2.6435142370129763e-11,5.311917780153595e-19,4.994823196143059e-15,5.976774774831333e-15,6.708553731218883e-12,8.235206556863229e-19,3.4660416375297125e-18,4.235274539461408e-14,1.1501090601140253e-15,3.617112572135302e-16,1.8244370382237526e-16,2.1733892892294202e-16,7.118478194324606e-20,1.0122908530522932e-09,1.030588816100158e-16
0.0033117016985333677,1.0660812574924494,3.76,0.0,0.0014684128491536362,7.609505979080736e-07,0.9364262256467777,2.033282259413809e-09,1.4000198803916318e-08,0.00015974951782073246,4.729330609866787e-10,2.096591498631748e-15,0.0004975183505988685,0.0036340745603291877,0.8080491649547208,3.084977595506466e-06,1.3736190058614233e-06,1.358404503721142e-10,4.1661018696217485e-10,1.5547527147250902e-06,3.755984114318285e-08,2.0760093578279763e-07,0.6804153381596669,6.177193268163566e-10,1.9383582997170394e-13,3.013549598422754e-08,0.000983091739481422,7.379151668403124e-08,4.48411033144279e-08,9.526615379103064e-07,1.0074839167883884e-18,1.4028204710863945e-15,9.546115039150006e-19,3.518781365493503e-10,0.1913238743866179,7.042792116927235e-08,6.780797385788026e-06,1.3508702986177566e-10,5.228814526023607e-14,5.837304428880573e-11,4.367147383310795e-09,2.5124983871353105e-07,2.251019902726333e-11,1.1892698878135927e-11,4.3144416746903647e-08,2.565938163570087e-07,3.787462928823302e-13,1.5055606681040993e-10,2.2547558604488473e-08,1.1195150378887803e-07,5.969899109194069e-07,2.386944080506565e-19,2.144001985777793e-09,1.6707950084561757e-10,1.3172925707983046e-15,2.009881325823653e-10,3.711583403887273e-18,2.26811738124053e-12,2.5614521456374348e-11,5.307120103884432e-19,4.836306807471069e-15,5.976363613278283e-15,6.50004567837856e-12,8.235332727163849e-19,3.4647884737682788e-18,4.23326023370485e-14,1.1465824311729312e-15,3.6153901732028406e-16,1.8243040811394193e-16,2.1731689506377227e-16,7.115101482873864e-20,1.0038237477473394e-09,1.027232802676941e-16
0.00335256828261175,1.0660937250309708,3.76,0.0,0.001452623414534657,7.605380206472037e-07,0.9363837011069065,2.00929654034255e-09,1.3837419214606861e-08,0.00015798776777049028,4.726873269173635e-10,2.072321432487701e-15,0.000497394678828612,0.0036337573219620105,0.808146490226908,3.0506782475874235e-06,1.3731476047381044e-06,1.3431906223776787e-10,4.0748546141266794e-10,1.5219751227588864e-06,3.673732460647908e-08,2.0694868376970498e-07,0.6804888126228461,6.174078553928339e-10,1.8975514688424678e-13,2.951584097816472e-08,0.0009630312647524479,7.227101491887872e-08,4.4332423203738306e-08,9.417905300051413e-07,1.0065083902345902e-18,1.3728285351488483e-15,9.529602706079714e-19,3.5181473540725927e-10,0.19130854001523445,6.916814596325747e-08,6.661076588485802e-06,1.3270062717288204e-10,5.1362648128908327e-14,5.7733969283556345e-11,4.3663650063552325e-09,2.434388807540326e-07,2.1810189443173858e-11,1.1888642516524133e-11,4.3146466779379093e-08,2.486246827091354e-07,3.716964764784269e-13,1.4789764029224424e-10,2.2291985475517488e-08,1.0966430421956807e-07,5.784044315187416e-07,2.3113528693662375e-19,2.143331270698151e-09,1.6706610962725467e-10,1.3173138192685526e-15,1.9472282292943406e-10,3.711638124679669e-18,2.19742365130473e-12,2.4817090699308227e-11,5.3024605562432545e-19,4.68208079945585e-15,5.976055782233111e-15,6.297516520214838e-12,8.235455514687566e-19,3.4636090251803743e-18,4.231410531019964e-14,1.1430898976314357e-15,3.6138083745880954e-16,1.8242027137911076e-16,2.1729867935671513e-16,7.112001225848963e-20,9.955741711305382e-10,1.023911228740797e-16
0.0033934348666901327,1.0661060479881903,3.76,0.0,0.0014368625825464535,7.601611367151748e-07,0.9363418405212028,1.9855491078369756e-09,1.3675980879975337e-08,0.00015623306251725996,4.724624459460024e-10,2.0482658156491734e-15,0.0004972803751337208,0.0036335005890314083,0.8082426321012199,3.01655020239208e-06,1.3727245314449372e-06,1.3280544270265167e-10,3.985015461877329e-10,1.489773337521258e-06,3.592697406804768e-08,2.0630284980597848e-07,0.6805612282888457,6.171195442416816e-10,1.8574740874728004e-13,2.8909281086255603e-08,0.0009433822185107681,7.078327757382851e-08,4.38269211763615e-08,9.309894048485263e-07,1.0055490942179723e-18,1.3433919483177174e-15,9.513351381742653e-19,3.517576002928077e-10,0.19129339717442786,6.793186430678608e-08,6.543446229523033e-06,1.3035593967255033e-10,5.0453511329099644e-14,5.709729966066883e-11,4.365660352544066e-09,2.3584860311908042e-07,2.1129990954300197e-11,1.1884824930339916e-11,4.3148487503547306e-08,2.408797704385873e-07,3.6478421872378144e-13,1.45285657777331e-10,2.2037993838190247e-08,1.074238246297556e-07,5.6034659034212e-07,2.2380567141746714e-19,2.1427037492144394e-09,1.670528856695725e-10,1.3173344926616891e-15,1.886380618101044e-10,3.71169135223681e-18,2.1287656894919014e-12,2.4042298846341518e-11,5.297931405561618e-19,4.532063778037598e-15,5.975844140264676e-15,6.100813112400267e-12,8.235574964887168e-19,3.4624989195111012e-18,4.229714956290259e-14,1.1396305100955546e-15,3.612358230356507e-16,1.8241307562521778e-16,2.1728402058233075e-16,7.109159825204737e-20,9.875284496490437e-10,1.0206231611936206e-16
