Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812),S(1029),CH2O3(220),CH3OH(25),S(758),S(1428)
0.03606379660612706,0.6165276969515939,3.76,0.0,0.4020738049237445,0.7008503304014455,0.37599203607129794,1.082226049668286e-16,1.475279996867999e-12,0.0007776466423597107,0.0005559240747489061,6.775258345237803e-07,1.1249826236182565e-05,2.3850581939749807e-05,0.12996224487681687,0.009162324004965491,3.352334196093956e-06,2.6514501129305204e-07,2.9585376663210515e-06,0.036553408323969756,0.008580853063225419,2.6896343672862843e-06,0.19238775863564678,0.00011796864859871668,2.674565399666812e-13,8.137575130041893e-07,0.0033248147099093463,1.3872218392390975e-09,1.1443412590504955e-09,6.889566329193812e-09,9.804064327617921e-16,2.6968829019052746e-11,6.511919877724537e-16,2.576092149523848e-10,0.009492336063445253,1.1512616200135814e-07,5.118589534126284e-05,1.2488298792308624e-12,2.723792068638718e-15,3.774248749141356e-10,4.025777830452366e-12,0.00018306819179589025,4.102500311152853e-11,1.8417182483271325e-14,4.893429471732001e-07,6.393702244187238e-05,2.1236106733786201e-13,1.0624481055250559e-12,2.138613400241383e-08,5.173077726143712e-09,5.2791081233032796e-05,3.913304452627173e-10,1.6766284283775655e-11,2.2292045536474507e-16,3.122220956108367e-20,9.095633722567462e-07,7.85816475223843e-23,1.102438361812913e-09,1.806160393128685e-11,2.16760312066425e-17,1.1733416019732576e-08,2.9301565467523832e-15,3.993815979206799e-09,1.4608371642532912e-23,6.236553829424781e-17,1.0669237399151235e-14,3.0642019916171317e-15,2.613147728033579e-18,1.3085690733015372e-16,1.0156228401261049e-19,2.190537337485087e-22,7.359764959137154e-09,5.617716678140891e-18,2.6644927106489674e-17,1.714782316077332e-21,3.5934237799663866e-23,0.0003535333438156963,6.576368910192549e-18,6.640115739979448e-23
0.03612539131668128,0.6166221608545996,3.76,0.0,0.4007715304369257,0.699275238413832,0.3778889719636899,1.1197496003553497e-16,1.508916538211572e-12,0.0007793972822845839,0.000557238911584243,6.774211221481523e-07,1.1323017969946176e-05,2.4075100932332505e-05,0.1305737192577588,0.009144497867752947,3.379062078518531e-06,2.66311202020491e-07,2.9786572112613366e-06,0.036606942953446436,0.008571963045034891,2.707565046524364e-06,0.193468121473299,0.00011834568405764381,2.680252012106402e-13,8.218345639567318e-07,0.0033500801680212207,1.410091928567329e-09,1.1542412998470346e-09,6.971459451731523e-09,9.896655827470602e-16,2.7139876366617995e-11,6.573437684335278e-16,2.5995469854159255e-10,0.0095852272774858,1.1715677136884171e-07,5.16798897354196e-05,1.2615915501950488e-12,2.7664355043428407e-15,3.8034706373829706e-10,4.083942871556126e-12,0.00018359035228545,4.118509075229622e-11,1.8715482035463246e-14,4.911427860565114e-07,6.424700926198977e-05,2.1583888956361058e-13,1.0733635436060272e-12,2.153181029236913e-08,5.1961162115865245e-09,5.303984271595835e-05,3.922307495041136e-10,1.7007490487623268e-11,2.2476248822742267e-16,3.2090753401076794e-20,9.21749128271903e-07,8.098733121119541e-23,1.1138626528006573e-09,1.8146713722589808e-11,2.188103809698583e-17,1.177524916335291e-08,2.968506940835162e-15,4.0443182180918795e-09,1.5051944953307906e-23,6.285445590384885e-17,1.0852319855738587e-14,3.1014822653377027e-15,2.6582834447938105e-18,1.3143515019612735e-16,1.0392580722540366e-19,2.200218255181239e-22,7.528437772309297e-09,5.7096297756790816e-18,2.6969812320937557e-17,1.7555561979805865e-21,3.6356234206090284e-23,0.0003544596283233128,6.664150305779748e-18,6.719690886875118e-23
0.036186986027235496,0.6167171060922592,3.76,0.0,0.39946414173049666,0.6976913088077611,0.37979584446108156,1.1587152938345052e-16,1.5434296689183266e-12,0.0007811555260521953,0.000558552118115574,6.773070719041833e-07,1.1396902819279492e-05,2.430254411494687e-05,0.1311876492487832,0.00912643732997552,3.4060966977393103e-06,2.674814116364365e-07,2.9989595661623907e-06,0.036659674357709574,0.008562923338859368,2.725639957906504e-06,0.19455452435120596,0.00011872172524760624,2.6859238790894886e-13,8.300043475664711e-07,0.003375482820125996,1.4333649054080572e-09,1.164258471396327e-09,7.054543275636666e-09,9.990244639589452e-16,2.7311990366497937e-11,6.635618237471806e-16,2.623247733883095e-10,0.009679085190776452,1.1922627673195522e-07,5.217752294340347e-05,1.2744646012526086e-12,2.8097851387575093e-15,3.832933963616203e-10,4.1432032890354656e-12,0.00018410296339786675,4.1343839761801326e-11,1.9019075182309056e-14,4.92944232422738e-07,6.45549626030343e-05,2.1937648097362485e-13,1.084377809202586e-12,2.1679017094017435e-08,5.219244458785041e-09,5.3285919586833116e-05,3.930974011639834e-10,1.7252945015579956e-11,2.2661910983478786e-16,3.298630902286205e-20,9.340796177567777e-07,8.347163893898163e-23,1.1253905748640346e-09,1.8230905019887306e-11,2.208825551464957e-17,1.1816993757062431e-08,3.007433860362237e-15,4.0953568580652e-09,1.5509872545921594e-23,6.334661211620798e-17,1.1038897095065627e-14,3.1392417874360397e-15,2.7042857731376562e-18,1.3201691567068452e-16,1.063523330093254e-19,2.209926497539842e-22,7.701199529085903e-09,5.803129451391052e-18,2.7298899397974602e-17,1.7974392738647946e-21,3.678391074341685e-23,0.0003553859356185975,6.753070164527384e-18,6.800378806322814e-23
0.036248580737789714,0.6168125351023839,3.76,0.0,0.3981516153771622,0.6960984793574005,0.38171272004459883,1.1991846529856942e-16,1.5788453966622849e-12,0.0007829214364054115,0.0005598635742894326,6.771835779901389e-07,1.1471490060727271e-05,2.4532961856427082e-05,0.13180404110703647,0.009108140684149247,3.433442822167903e-06,2.6865561222758165e-07,3.0194468919126824e-06,0.03671159258004695,0.008553732775460005,2.7438604425273534e-06,0.1956470042844687,0.00011909671814435902,2.6915813522806047e-13,8.38268221337941e-07,0.003401022520781861,1.4570485688705904e-09,1.1743946496847596e-09,7.13883943365798e-09,1.0084843810843147e-15,2.7485176487366423e-11,6.698470208876568e-16,2.647197537368779e-10,0.009773921315003811,1.2133550750751925e-07,5.26788034859705e-05,1.2874498054663627e-12,2.853853867092827e-15,3.862641009965943e-10,4.20358431435803e-12,0.0001846058622078057,4.150122025706888e-11,1.9328067842641733e-14,4.947471783938656e-07,6.486081947696311e-05,2.2297495294891748e-13,1.0954917573331672e-12,2.182777992423901e-08,5.242463263027114e-09,5.352923558224339e-05,3.9392988085796635e-10,1.750273891254369e-11,2.284904290052491e-16,3.39098017098734e-20,9.465562616125565e-07,8.60373252004646e-23,1.1370227998774752e-09,1.8314151730910074e-11,2.2297712406277034e-17,1.1858646127685213e-08,3.046947322047822e-15,4.146935844653799e-09,1.5982652192584904e-23,6.384201325642834e-17,1.1229044918758177e-14,3.1774871396387782e-15,2.751173610844234e-18,1.326022516831791e-16,1.0884374754601085e-19,2.219661737972519e-22,7.878156912304384e-09,5.898245019086328e-18,2.7632246739524277e-17,1.8404659178273778e-21,3.7217357034018443e-23,0.0003563122288854282,6.843142351709038e-18,6.88219824436578e-23
0.03631017544834393,0.6169084503262392,3.76,0.0,0.3968339278543566,0.6944966872918024,0.3836396657656082,1.2412215215853797e-16,1.6151906573902278e-12,0.0007846950770008039,0.0005611731574666254,6.770505304588486e-07,1.1546789142397203e-05,2.4766405635284855e-05,0.13242290096549772,0.009089606220643523,3.461105313977041e-06,2.698337761926284e-07,3.040121385956209e-06,0.036762687566297664,0.008544390175919625,2.762227851182876e-06,0.19674559849009102,0.00011947060771728803,2.6972248056680476e-13,8.46627570569721e-07,0.0034266991000695287,1.4811508708760547e-09,1.1846517617753436e-09,7.2243700668929145e-09,1.0180466410846055e-15,2.765944010186736e-11,6.762002284675225e-16,2.671399542527745e-10,0.009869747325964164,1.2348531360065525e-07,5.318373949796257e-05,1.3005479338421003e-12,2.8986547003373096e-15,3.892594134026241e-10,4.26511182277693e-12,0.0001850988852668331,4.165720198378144e-11,1.964256801914656e-14,4.965515139900415e-07,6.516451633592481e-05,2.2663543462637677e-13,1.1067062501099794e-12,2.1978124934097786e-08,5.2657734458928815e-09,5.3769713845476565e-05,3.9472767271879e-10,1.7756965541776597e-11,2.3037655477322743e-16,3.4862194342355685e-20,9.591804885267118e-07,8.8687257215466e-23,1.1487600031107069e-09,1.839642756039839e-11,2.2509437766069654e-17,1.1900202658572417e-08,3.0870575198936294e-15,4.199059053982349e-09,1.6470801776314128e-23,6.434066502729446e-17,1.1422841098729785e-14,3.2162249458354695e-15,2.798966317803112e-18,1.331912071874868e-16,1.1140200925956914e-19,2.229423650502392e-22,8.059419631710271e-09,5.99500637548939e-18,2.796991371979622e-17,1.884671735034369e-21,3.765666326380469e-23,0.00035723847060330655,6.934380885039907e-18,6.965168148796928e-23
0.03637177015889815,0.6170048542088087,3.76,0.0,0.3955110555445895,0.6928858692882692,0.385576749252789,1.284893211561451e-16,1.652493265242684e-12,0.0007864765122484866,0.0005624807424640591,6.769078213628645e-07,1.1622809685829802e-05,2.500292803814809e-05,0.13304423482826888,0.009070832227898727,3.4890891315793217e-06,2.7101587280744497e-07,3.060985274775546e-06,0.036812949163803614,0.008534894351519398,2.780743553401381e-06,0.19785034438714696,0.0001198433379075447,2.7028546402447595e-13,8.55083805922406e-07,0.0034525123629895868,1.505679948551993e-09,1.1950317624550985e-09,7.3111577984287555e-09,1.0277125930224074e-15,2.7834786703245246e-11,6.826223431715371e-16,2.695856997007583e-10,0.0099665750664468,1.2567656500424457e-07,5.3692338717874536e-05,1.313759768833305e-12,2.9442010879966923e-15,3.922795663753909e-10,4.327812440622494e-12,0.00018558186863228682,4.1811754710602346e-11,1.9962686600755574e-14,4.983571271158247e-07,6.546598907729108e-05,2.303590844504172e-13,1.1180221682976814e-12,2.2130078895247286e-08,5.289175849420268e-09,5.4007276936705345e-05,3.9549026098659043e-10,1.801572065298923e-11,2.3227759788513865e-16,3.5844482562531386e-20,9.719537359231805e-07,9.142440083590813e-23,1.1606028512627216e-09,1.8477706013591923e-11,2.2723461526439333e-17,1.1941659547516094e-08,3.1277748865213023e-15,4.251730420635313e-09,1.6974856895823228e-23,6.484257278800169e-17,1.1620365254428652e-14,3.2554619796362403e-15,2.8476837498741186e-18,1.3378383281831965e-16,1.140291307226935e-19,2.2392118882780336e-22,8.245100518517584e-09,6.093443998239142e-18,2.831196044962598e-17,1.930093556583021e-21,3.8101922616866135e-23,0.0003581646225382861,7.026799916720663e-18,7.049308079494422e-23
0.03643336486945237,0.6171017491979844,3.76,0.0,0.3941829747355831,0.6912659614657983,0.3875240387193375,1.330269843598884e-16,1.69078199203399e-12,0.0007882658074817322,0.0005637862013958291,6.767553377190546e-07,1.1699561491761507e-05,2.524258281368449e-05,0.1336680485659153,0.009051816992619194,3.5173993326356043e-06,2.722018720782693e-07,3.082040822737296e-06,0.03686236712033664,0.008525244103574608,2.799408929649166e-06,0.1989612795969707,0.0001202148516162385,2.708471279306918e-13,8.636383657785725e-07,0.0034784620888131,1.5306441035921818e-09,1.2055366642913787e-09,7.399225774306954e-09,1.0374835838724628e-15,2.8011221653860744e-11,6.89114260191604e-16,2.720573141926155e-10,0.010064416549182461,1.279101530043777e-07,5.4204608476849335e-05,1.327086088990306e-12,2.990506561152829e-15,3.9532480181195507e-10,4.3917134624292216e-12,0.00018605464790048877,4.1964847773563595e-11,2.028853657322899e-14,5.001639035066525e-07,6.576517304684349e-05,2.34147078137284e-13,1.1294403986597567e-12,2.2283669228481043e-08,5.312671341183191e-09,5.424184684814582e-05,3.9621713442598966e-10,1.8279102454849473e-11,2.3419366923676553e-16,3.6857703505058606e-20,9.848774489046587e-07,9.425184620387812e-23,1.172552015028941e-09,1.8557960401409103e-11,2.2939813569188125e-17,1.198301308143447e-08,3.169110033530744e-15,4.304953785820398e-09,1.7495375289961843e-23,6.534774120744657e-17,1.1821699097804956e-14,3.295205058485398e-15,2.8973462471716603e-18,1.343801801802856e-16,1.1672720588118395e-19,2.249026105943924e-22,8.435315621832774e-09,6.193589019117987e-18,2.8658448204524435e-17,1.976769541883448e-21,3.855322861245428e-23,0.00035909064573264336,7.120413755982761e-18,7.134637772346084e-23
0.036494959580006585,0.6171991377448187,3.76,0.0,0.39284966162074597,0.689636899378277,0.38948160297020706,1.3774250909941994e-16,1.7300865877155904e-12,0.0007900630287892146,0.0005650894037143807,6.765929694303727e-07,1.1777054542242871e-05,2.5485424882541674e-05,0.13429434791046316,0.009032558800013715,3.5460410747768827e-06,2.7339174022701653e-07,3.10329032395003e-06,0.03691093108300425,0.008515438223302734,2.8182253784126235e-06,0.20007844194322968,0.00012058509068159523,2.714075176965583e-13,8.722927160697513e-07,0.003504548030438655,1.556051828621809e-09,1.2161685038758483e-09,7.488597657652142e-09,1.0473610094677792e-15,2.8188750471569202e-11,6.956769073203428e-16,2.7455513358007807e-10,0.010163283959851815,1.3018699039306285e-07,5.472055568775963e-05,1.3405276869169726e-12,3.03758515779967e-15,3.983953570035637e-10,4.456842998202203e-12,0.00018651705823813242,4.211645061200278e-11,2.0620234077441977e-14,5.019717267222383e-07,6.606200304407486e-05,2.3800062352985105e-13,1.140961849881014e-12,2.2438924025082365e-08,5.3362608130170975e-09,5.447334501591918e-05,3.96907781742768e-10,1.854721168728319e-11,2.3612488163332343e-16,3.7902928950016384e-20,9.979530809809873e-07,9.717278795662413e-23,1.184608154781856e-09,1.8637163844513433e-11,2.31585248659252e-17,1.2024259319860423e-08,3.211073829116777e-15,4.3587330697710895e-09,1.8032933474086944e-23,6.585617460671148e-17,1.2026926293794452e-14,3.335461154602083e-15,2.9479746818405755e-18,1.3498030278432013e-16,1.1949838220322178e-19,2.258865935239234e-22,8.630184309485476e-09,6.295473127508486e-18,2.9009438849109524e-17,2.0247391757384752e-21,3.9010678207211725e-23,0.0003600165004956016,7.215236844275807e-18,7.221177649708257e-23
0.0365565542905608,0.6172970223027006,3.76,0.0,0.3915110922994479,0.6879986180077905,0.39144951140948553,1.4264360001923884e-16,1.7704378114867916e-12,0.0007918682431845923,0.000566390216047485,6.764206002224257e-07,1.1855299006613644e-05,2.5731510383680402e-05,0.13492313845042142,0.009013055933992854,3.5750196201113604e-06,2.745854447777185e-07,3.124736112001714e-06,0.036958630597142945,0.008505475491643696,2.837194310160778e-06,0.20120186945196572,0.000120953995866349,2.7196668099413806e-13,8.810483511334315e-07,0.003530769913729931,1.5819117914096538e-09,1.226929385124232e-09,7.5792976575496e-09,1.0573462575068674e-15,2.836737849831399e-11,7.023112067947439e-16,2.770794915753599e-10,0.010263189660160352,1.3250801215892032e-07,5.524018683397285e-05,1.3540853487351902e-12,3.0854509458431396e-15,4.014914803568674e-10,4.523229850810683e-12,0.00018696893441686683,4.226653215211498e-11,2.0957897334304367e-14,5.037804780814102e-07,6.6356413326001e-05,2.4192094506728617e-13,1.1525874350721326e-12,2.2595872058111246e-08,5.359945183095987e-09,5.47016923359687e-05,3.975616973713968e-10,1.8820151699645356e-11,2.3807134791879437e-16,3.898127657547163e-20,1.0111820932220962e-06,1.0019055804807321e-22,1.1967719358056822e-09,1.871528927874966e-11,2.3379626201559904e-17,1.2065394454728937e-08,3.253677323156116e-15,4.41307207129586e-09,1.858813239089245e-23,6.63678765385387e-17,1.2236132715731793e-14,3.3762372832349473e-15,2.999590428216468e-18,1.3558425502957612e-16,1.2234490052696168e-19,2.268731010743696e-22,8.829829371406737e-09,6.39912874818644e-18,2.9364995636430383e-17,2.074043378861092e-21,3.947436836372003e-23,0.00036094214639181675,7.311283785822743e-18,7.308948272650679e-23
0.03661814900111502,0.6173954053275572,3.76,0.0,0.39016724277763465,0.6863510517576632,0.3934278340477966,1.477383329000254e-16,1.811867491894534e-12,0.0007936815184398262,0.0005676885022345419,6.762381178723346e-07,1.1934305243705328e-05,2.5980896694596622e-05,0.13555442562546402,0.008993306677426836,3.6043403351723914e-06,2.7578294861693555e-07,3.146380550641125e-06,0.03700545510517871,0.008495354679117613,2.856317152818535e-06,0.20233160035154935,0.00012132150683440549,2.7252466896722397e-13,8.899067945296585e-07,0.003557127436836947,1.6082328582570288e-09,1.2378214289600207e-09,7.671350530726093e-09,1.067440773148257e-15,2.854711127742295e-11,7.090181192212903e-16,2.7963073572166024e-10,0.010364146190976592,1.3487417620946182e-07,5.5763507957860644e-05,1.3677598781022835e-12,3.1341185896374904e-15,4.046134134979487e-10,4.590903708959687e-12,0.00018741011084730063,4.2415061526459585e-11,2.130164804069035e-14,5.055900366659049e-07,6.664833761289099e-05,2.4590930245581655e-13,1.1643180932524486e-12,2.275454281309921e-08,5.383725396667549e-09,5.492680917755316e-05,3.981783753364305e-10,1.9098028527405e-11,2.400331831069817e-16,4.009390056167882e-20,1.0245659547268572e-06,1.0330859879990976e-22,1.2090440108548052e-09,1.879230945977155e-11,2.3603149643983684e-17,1.210641439616338e-08,3.296931839840412e-15,4.467974692774558e-09,1.91615928220739e-23,6.688285021004406e-17,1.2449406314791296e-14,3.4175406224334586e-15,3.0522154367028506e-18,1.3619209348591668e-16,1.2526905199517201e-19,2.2786209414625733e-22,9.034377127105917e-09,6.504588831402585e-18,2.972518222752405e-17,2.1247245037427515e-21,3.994440003999693e-23,0.00036186754223197935,7.408569313151006e-18,7.397970977661695e-23
0.03667974371166924,0.617494289277037,3.76,0.0,0.3888180889682649,0.6846941344456262,0.3954166415098403,1.530351724782457e-16,1.8544085367150504e-12,0.0007955029232461905,0.0005689841231639603,6.760454025078418e-07,1.2014083808136724e-05,2.6233642472065062e-05,0.1361882147211111,0.008973309312354124,3.6340086959727523e-06,2.7698421671166065e-07,3.168226045048184e-06,0.037051393945480605,0.008485074545629901,2.875595347150282e-06,0.20346767307256242,0.0001216875621369134,2.730815350606095e-13,8.988695994196999e-07,0.0035836202695136913,1.6350240805728658e-09,1.2488468376539043e-09,7.76478161015508e-09,1.077645985500521e-15,2.8727954117769305e-11,7.157985943294161e-16,2.8220920947835736e-10,0.01046616627554161,1.3728646372833604e-07,5.629052464933265e-05,1.3815520686885975e-12,3.1836027096378156e-15,4.077614117963561e-10,4.65989497923511e-12,0.00018784042161504457,4.2562007248627985e-11,2.1651609914461173e-14,5.07400279239716e-07,6.693770909253526e-05,2.499669711131958e-13,1.1761547656961466e-12,2.2914966498664217e-08,5.407602427192738e-09,5.5148615400162356e-05,3.9875731684998433e-10,1.9380950976614562e-11,2.4201050208242306e-16,4.124200603443453e-20,1.0381061420099532e-06,1.065305046986921e-22,1.221425038960281e-09,1.8868196968816084e-11,2.3829126896078752e-17,1.2147315244154023e-08,3.340848889367106e-15,4.523444682402439e-09,1.9753962583037347e-23,6.740109796879177e-17,1.2666837363811209e-14,3.459378389177698e-15,3.105872173503909e-18,1.3680387549499236e-16,1.2827323713727347e-19,2.2885353412865787e-22,9.24395753655457e-09,6.611887156844611e-18,3.0090063936165917e-17,2.176826458346383e-21,4.0420873751845227e-23,0.0003627926460598433,7.507108329005538e-18,7.488267190835611e-23
0.036741338422223456,0.6175936766106456,3.76,0.0,0.3874636066920836,0.683027799296726,0.39741600504194846,1.585429849738356e-16,1.8980950122820303e-12,0.0007973325270563603,0.0005702769367989922,6.758423398425914e-07,1.2094645452604474e-05,2.6489807680421578e-05,0.1368245108630658,0.008953062120252299,3.664030288049308e-06,2.781892082845526e-07,3.1902750306079266e-06,0.0370964363511768,0.00847463384031676,2.8950303509236746e-06,0.20461012624760433,0.00012205209918896729,2.736373366197722e-13,9.079383496208657e-07,0.0036102480524081784,1.6622947170359972e-09,1.2600078180685942e-09,7.859616803744196e-09,1.0879633916914109e-15,2.890991259020074e-11,7.226536273070449e-16,2.8481527270513075e-10,0.010569262822740573,1.3974588018638036e-07,5.682124203379972e-05,1.3954627362833176e-12,3.2339186387385942e-15,4.1093572095508103e-10,4.73023503092865e-12,0.00018825970051736149,4.2707338171581785e-11,2.2007910537662002e-14,5.092110802672753e-07,6.722446042664876e-05,2.540952652157635e-13,1.1880984244775575e-12,2.3077174077656263e-08,5.431577277595767e-09,5.5367030368434296e-05,3.9929802211190427e-10,1.9669030705120617e-11,2.440034222389741e-16,4.242683634632665e-20,1.0518041392059848e-06,1.0985998620871576e-22,1.233915663807949e-09,1.894292421782246e-11,2.4057591181197686e-17,1.2188092745799139e-08,3.3854402732286633e-15,4.5794859212601095e-09,2.036591034722816e-23,6.792262182871091e-17,1.2888518353733394e-14,3.5017579750628193e-15,3.1605837330799083e-18,1.3741966088269082e-16,1.3135989970683191e-19,2.298473794948698e-22,9.458704314854745e-09,6.721057985332761e-18,3.045970625796627e-17,2.2303946959304467e-21,4.090389470575619e-23,0.00036371741514283363,7.60691585818303e-18,7.579859217102111e-23
