Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520)
0.0009839130565901218,0.839011848528137,3.76,0.0,3.1223282946723074e-13,0.004802486383723283,1.00765898465969,7.283204679936608e-15,4.843185650088952e-15,5.681142188683552e-13,2.9851774500700238e-06,1.085852335344591e-19,0.011431373983462586,0.01371886017597762,0.10428705055972153,1.409212845859331e-09,0.0009640136857150101,3.656794591564906e-15,7.148110073196386e-25,3.3430033094896656e-21,6.354954458554816e-25,1.7342253329416054e-07,0.15419097952729086,9.2178422871117e-07,4.638468820674399e-27,1.0990336867419882e-21,1.2694442009550265e-17,-6.787253742150067e-18,1.5657116217666166e-15,2.1763279176892923e-14,9.10097419918431e-18,3.233605466721798e-28,1.0410626211198513e-17,2.618199962530282e-09,0.40807055456383223,1.151136992652219e-16,6.860878019563257e-16,6.506820289769017e-21,3.4401501974050144e-23,6.847739308107317e-20,4.4843758315278405e-08,-5.570620047235087e-21,-2.1174661047744545e-25,7.10551347787592e-10,1.3479362388899927e-08,-2.3361488904791444e-21,1.643522842588651e-22,1.0004737966975998e-20,1.2045286504498924e-13,7.408116346011872e-22,3.846674836391248e-21,-3.567321435425568e-29,1.5113544418876813e-07,3.642569924439029e-11,1.0794612178394184e-16,1.304240787623587e-23,2.1127304602458772e-19,5.494105769550748e-26,7.341228286911415e-26,6.919492743441811e-19,6.786727407054949e-38,1.149572058438594e-14,1.5616250836581167e-25,4.105941417346921e-20,4.6706037399801745e-17
0.0009875554363807909,0.838998922742737,3.76,0.0,3.1203373659630283e-13,0.004770614330934087,1.0077279155289418,7.234804709933345e-15,4.805468456522176e-15,5.665606944801091e-13,2.9645637298371e-06,1.0758509443788263e-19,0.011391745161888952,0.013667356233478836,0.10426370292203142,1.408437714537871e-09,0.0009572660037921412,3.641283608634465e-15,6.843321768594765e-25,2.949175073283873e-21,6.275089355991629e-25,1.728649445720137e-07,0.15414973728268855,9.161213596979093e-07,5.4428783874674785e-27,1.8053500766090934e-21,3.284289984367084e-18,1.420660484792625e-18,1.5602390838770881e-15,2.1787111387783574e-14,9.038565142359533e-18,3.1847585590614443e-28,1.0338292522545766e-17,2.608680257161028e-09,0.40811179805445774,1.1457468428892485e-16,6.858057688783767e-16,6.49146969234877e-21,3.419128263037041e-23,6.82738075843433e-20,4.4680848881480685e-08,-5.2296137115960134e-21,-1.410214072627646e-25,7.081093857751751e-10,1.3474101317618697e-08,3.675084874686564e-22,1.637444325840372e-22,9.968902871324199e-21,1.2000299649114794e-13,3.5061919252262997e-22,1.7334722022801387e-21,7.222787503202225e-30,1.506279174072512e-07,3.64276147783156e-11,1.0792458654664817e-16,-2.3632113304437215e-23,2.1123091968499244e-19,-1.456153760527432e-25,3.323043329410316e-26,6.894198274038887e-19,6.412828548541152e-38,1.1448359372811043e-14,-5.1789495849833545e-25,4.1051223100595274e-20,4.6545120385926295e-17
0.00099119781617146,0.8389861023683466,3.76,0.0,3.1184141547175875e-13,0.0047390436574782325,1.0077962973619803,7.19014090586502e-15,4.778975298081819e-15,5.652143283765018e-13,2.9441490693057043e-06,1.0657707047643622e-19,0.011352374979835073,0.013616227734412964,0.10424058712418971,1.4076694595161765e-09,0.0009505864070837464,3.625902056274468e-15,6.045933487864025e-25,2.8154623940336307e-21,6.184639510026445e-25,1.7231097828518206e-07,0.1541088759823229,9.105081467369647e-07,3.233249709435438e-27,1.9526658062069522e-21,2.2907824901901913e-18,3.736725959271844e-18,1.5533393373643331e-15,2.1753726699578695e-14,8.976788114896245e-18,3.01168518321738e-28,1.0266699785065185e-17,2.5992270997395992e-09,0.408152660592723,1.1418824676059462e-16,6.867915262151952e-16,6.4848288538889966e-21,3.39914557307926e-23,6.809402862366131e-20,4.451907714777157e-08,2.5884664866916707e-21,8.360752966864781e-26,7.056830330362864e-10,1.3468883065738926e-08,1.938855019123051e-21,1.6317100327553524e-22,9.943499101019302e-21,1.195568778060271e-13,2.0724532827418904e-22,-3.6984118785526706e-21,1.552865587067541e-29,1.5012362213391306e-07,3.642952048900209e-11,1.0790327168591749e-16,-8.645606724628964e-24,2.1118922436605413e-19,-3.314139166026579e-26,-7.0613322271025e-26,6.86908213137809e-19,5.699006508191899e-38,1.1401378122167168e-14,-7.554922101633448e-26,4.1043115849235456e-20,4.6385238851481995e-17
0.000994840195962129,0.838973386178109,3.76,0.0,3.1166957636927354e-13,0.004707770644513492,1.0078641364278516,7.143747500411788e-15,4.754215151861905e-15,5.637987785450946e-13,2.9239309705309867e-06,1.0560860689274113e-19,0.011313260906552894,0.013565470512842256,0.10421770024736951,1.4069081520687327e-09,0.000943973989671667,3.610648109066743e-15,5.849249485901979e-25,2.741474729673513e-21,6.137905291554044e-25,1.717605971830846e-07,0.15406839101475944,9.049440197883576e-07,4.951458320983498e-27,1.4091869738903865e-21,8.344564324648806e-18,-2.0672707520653147e-18,1.5438441630417493e-15,2.162277194910906e-14,8.915634522162919e-18,2.9941702049829323e-28,1.0195837802506143e-17,2.5898397849158468e-09,0.408193146790144,1.1418926811948786e-16,6.873944945737525e-16,6.476917572756115e-21,3.380805327656564e-23,6.790724515897689e-20,4.4358431067885595e-08,2.9981986556265393e-21,6.652534970716298e-26,7.032721414552442e-10,1.3463707172396281e-08,-2.1285946979240625e-24,1.6269733230426313e-22,9.918521506710333e-21,1.1911388710095324e-13,5.139394219511202e-22,-2.1479435797157244e-21,-7.808029363463993e-30,1.4962252752714404e-07,3.64314163781523e-11,1.0788217421790379e-16,1.3025981006202152e-23,2.1114795423289488e-19,7.842737026304887e-26,-4.1096848533566417e-26,6.844142344886721e-19,5.613854753955809e-38,1.1354772260532968e-14,2.7311653286417134e-25,4.103509128446716e-20,4.6226382843123056e-17
0.000998482575752798,0.8389607729654815,3.76,0.0,3.115009417931265e-13,0.004676791630662073,1.0079314389013616,7.098372215768967e-15,4.722518045175954e-15,5.622689255145016e-13,2.9039069738936863e-06,1.0466042676583526e-19,0.011274400445523598,0.013515080465913057,0.10419503941829764,1.4061535421651378e-09,0.0009374278606960084,3.5955199927392395e-15,5.919254574224416e-25,2.6909645091102338e-21,6.128574005538114e-25,1.7121376455090168e-07,0.15402827783863435,8.994284169863962e-07,4.5565009162268196e-27,1.5141457947496706e-21,7.254087031043136e-18,-1.8844488079049506e-18,1.5358810002431763e-15,2.1547665017288503e-14,8.855095892978683e-18,2.9798605198870735e-28,1.0125696479779323e-17,2.5805176174930007e-09,0.40823326118816516,1.1403797774810434e-16,6.872923185857254e-16,6.464609527129853e-21,3.362624923097007e-23,6.770760553006175e-20,4.419889876929282e-08,-1.781130612446376e-21,-6.816998266967613e-26,7.008765648509549e-10,1.3458573183035505e-08,-9.900439002784837e-22,1.6219549198929568e-22,9.888810211548955e-21,1.186740579406934e-13,4.999995711643565e-22,1.500736556494292e-21,-1.265537413143417e-29,1.491246031467999e-07,3.643330244969352e-11,1.0786129121113025e-16,5.4862986699473726e-24,2.1110710355303302e-19,2.3628763613424781e-26,2.864043895664426e-26,6.819376748071966e-19,5.553384983123123e-38,1.1308537289817645e-14,6.370913551772212e-26,4.1027148291290796e-20,4.606854254121326e-17
0.0009999999999999998,0.8389482615428486,3.76,0.0,3.114293694701223e-13,0.004663971594700695,1.007959320383166,7.079931353747737e-15,4.708970300335814e-15,5.616410436285538e-13,2.8956216286378768e-06,1.0426506700117856e-19,0.011258285333678135,0.013494195235561066,0.10418566489172289,1.4058411034272544e-09,0.0009347200796367571,3.589254366136133e-15,5.9673174717815445e-25,2.6977763510658982e-21,6.130209608942234e-25,1.7098699123082896e-07,0.1540116752372537,8.971447903438222e-07,4.322215440871614e-27,1.6515272146190529e-21,5.781162352002595e-18,-6.049107082708055e-19,1.5330058978699393e-15,2.1532128308925222e-14,8.830054847240612e-18,2.9820722011314253e-28,1.0096685758650291e-17,2.576653040797482e-09,0.4082498642962603,1.13900173599343e-16,6.872763335515428e-16,6.45952316929825e-21,3.3548731583264396e-23,6.762551790965694e-20,4.413276310028381e-08,-2.9939877649663946e-21,-9.559090855389799e-26,6.99883046675795e-10,1.3456446609073222e-08,-8.94182842298869e-22,1.619739211603881e-22,9.876273036760885e-21,1.1849176993533674e-13,4.340975965495343e-22,2.1550241519284687e-21,-8.94262996116651e-30,1.4891809497163232e-07,3.643408529607477e-11,1.0785265389801172e-16,-7.518534041231239e-25,2.110902074933479e-19,-1.2807118780791575e-26,4.116910010525307e-26,6.8091103204056e-19,5.574670469235771e-38,1.1289384079302602e-14,-6.050657451985025e-26,4.10238630306441e-20,4.600308329996413e-17
0.0010021249555434671,0.8389482615428486,3.76,0.0,3.113259855758562e-13,0.004646103010579684,1.0079982108655658,7.05469728358626e-15,4.6910540508818885e-15,5.608064593320938e-13,2.884074658696908e-06,1.0370589590112289e-19,0.011235791133460939,0.013465053552400547,0.1041726018079933,1.4054054500190303e-09,0.0009309471440121608,3.580516248047335e-15,6.004384765473222e-25,2.751971534079312e-21,6.1334488206026525e-25,1.7067044419592894e-07,0.15398853198093992,8.939607844544484e-07,4.3782669404517634e-27,1.8565751282198264e-21,3.6029117216371405e-18,1.915719796293987e-18,1.5294090599967512e-15,2.152534926937372e-14,8.795163941314964e-18,2.9991616962101867e-28,1.005626602115815e-17,2.5712599123454093e-09,0.4082730082598735,1.1360887105040928e-16,6.87472203430591e-16,6.45353626047747e-21,3.343658070625604e-23,6.75156246337013e-20,4.404046855048591e-08,-2.0337440530570168e-21,-5.375755361213506e-26,6.984961589217243e-10,1.3453480649267953e-08,-7.32694795463743e-23,1.616478517868473e-22,9.85957118425836e-21,1.1823744493248667e-13,3.1064453545498297e-22,1.0005928211186222e-21,2.1491314976141922e-30,1.4862981894565263e-07,3.643517870946012e-11,1.0784061978329366e-16,-8.03104494622962e-24,2.1106666669012255e-19,-4.825038444543359e-26,1.9150597002674066e-26,6.794783574357156e-19,5.682488536198033e-38,1.1262668783508896e-14,-1.6653225125248183e-25,4.101928577340743e-20,4.591170825422721e-17
0.0010057673353341362,0.8389358507406008,3.76,0.0,3.11153252538355e-13,0.004615701233847784,1.0080644583136351,7.010062120780751e-15,4.664367548585816e-15,5.594271925462456e-13,2.8644316422081946e-06,1.0275440718658636e-19,0.011197430539547993,0.013415385791448253,0.10415038463091428,1.404663906825333e-09,0.0009245309779874481,3.565635334055129e-15,5.99798886353383e-25,2.809754444896216e-21,6.129437748645886e-25,1.7013060044182994e-07,0.15394914903570858,8.885405762384514e-07,4.383401244244158e-27,1.690979526420062e-21,5.357858454221315e-18,7.77363814449143e-19,1.5218215720108124e-15,2.145964733610255e-14,8.735830533123209e-18,2.9911850601213635e-28,9.987536831495487e-18,2.562065994137483e-09,0.4083123924113146,1.133284181544656e-16,6.880183886730646e-16,6.44464161365544e-21,3.3244122342222856e-23,6.733338179982356e-20,4.388312887680495e-08,1.1230786857829486e-21,4.016714785800382e-26,6.961307811994912e-10,1.3448429128801302e-08,4.11082236675812e-22,1.6109915327067432e-22,9.832573889049355e-21,1.1780402454601708e-13,3.7604584599085846e-22,-1.0883932964138863e-21,6.894979260503207e-30,1.4813814526258773e-07,3.643704516524287e-11,1.0782015710128702e-16,-4.448358753644918e-24,2.1102663810400664e-19,-2.0773173309491106e-26,-2.0773177780656112e-26,6.77036117440784e-19,5.70603469005595e-38,1.1217162385514349e-14,-6.023410783438238e-26,4.101150265323176e-20,4.575587041696983e-17
0.0010094097151248053,0.8389235394065953,3.76,0.0,3.1098756423727823e-13,0.0045855828039839145,1.008130187150446,6.965187167370745e-15,4.637349394496054e-15,5.580152519580438e-13,2.8449755780625127e-06,1.0182933325001578e-19,0.011159316264925178,0.013366073261436169,0.10412838514418878,1.403928899695438e-09,0.0009181785152216322,3.550875887866142e-15,5.958334546640384e-25,2.7655377409625454e-21,6.115234996418707e-25,1.6959419811923265e-07,0.1539101246628289,8.831672541473494e-07,4.5446023497693064e-27,1.4953897758346777e-21,7.398977531666655e-18,-1.511192348883557e-18,1.5135859606132707e-15,2.1367582521069485e-14,8.677087645509416e-18,2.978671945772991e-28,9.919499395994738e-18,2.552935197119669e-09,0.40835141798267716,1.1324715878304372e-16,6.883551600503324e-16,6.434967282965308e-21,3.305993143569863e-23,6.714797332502043e-20,4.372686837770696e-08,1.3645891806607521e-21,3.46127519642323e-26,6.937802910235912e-10,1.3443418185334707e-08,1.3790875124447573e-23,1.6059454469958605e-22,9.805527760297299e-21,1.1737379367402343e-13,4.832860046482921e-22,-8.488744547995974e-22,-1.5890191933503468e-30,1.4764955281657017e-07,3.6438901826696716e-11,1.0779990037975863e-16,4.38444736826004e-24,2.1098701234789522e-19,2.607486923990169e-26,-1.6236626597198e-26,6.746107674118539e-19,5.656074706199241e-38,1.1172013808679732e-14,8.832481636325025e-26,4.100379787134146e-20,4.560101958764923e-17
0.0010130520949154743,0.8389113264209739,3.76,0.0,3.108248156434578e-13,0.004555744271715569,1.0081954032034817,6.921580221614401e-15,4.607067270660106e-15,5.565794107852427e-13,2.8257041517758845e-06,1.0091732017967283e-19,0.011121445938915392,0.013317112092538287,0.10410660064232673,1.4032002675781614e-09,0.0009118889206969261,3.5362363797567405e-15,5.65352518974396e-25,2.657143359317008e-21,6.082874105598834e-25,1.6906120249760652e-07,0.1538714545798581,8.778402868054549e-07,3.9322383065848546e-27,1.5706745562429458e-21,5.168245373968132e-18,2.9620759402365376e-19,1.5064754305244606e-15,2.131503478705923e-14,8.618927371257476e-18,2.9134248564220558e-28,9.85214432975256e-18,2.54386686397285e-09,0.40839008925648024,1.129821736293064e-16,6.88549185052229e-16,6.4249452214289216e-21,3.288494641746986e-23,6.696006654894197e-20,4.35716758265965e-08,-3.4548289804801263e-22,-1.0910670801633497e-26,6.914445493310787e-10,1.3438447387802063e-08,-5.526161187348975e-23,1.600846681699725e-22,9.778826632457566e-21,1.169466769146333e-13,3.7490186301443866e-22,1.9483320898015972e-22,-7.448770737112544e-31,1.471640126599617e-07,3.64407487049359e-11,1.0777984687480921e-16,2.0110351198705273e-25,2.1094778405604596e-19,-2.64942494862071e-27,3.7241552361868616e-27,6.72202118284465e-19,5.368757279458774e-38,1.1127218825925314e-14,-1.467946407020062e-26,4.0996170384081084e-20,4.544714643365272e-17
0.0010166944747061434,0.8388992106278441,3.76,0.0,3.1066312131725065e-13,0.004526182246824053,1.008260112204892,6.879077548118631e-15,4.57825352435661e-15,5.551947242924398e-13,2.8066150898052255e-06,1.0000638574199043e-19,0.011083817223453935,0.013268498479826262,0.10408502846638605,1.4024778912560543e-09,0.0009056613758613286,3.521715269967209e-15,5.528956039304784e-25,2.6260588839954745e-21,6.056328792454966e-25,1.6853157937319146e-07,0.15383313457630512,8.725591514548505e-07,3.9862261619751256e-27,1.66071238376499e-21,3.561117411705098e-18,2.211194219968202e-18,1.4999247041412368e-15,2.128089570397546e-14,8.561341992880572e-18,2.888982898572839e-28,9.78546251739304e-18,2.5348603476407516e-09,0.4084284104432898,1.125413761950867e-16,6.889447681325706e-16,6.415863887805335e-21,3.2704864368161453e-23,6.677812658992088e-20,4.341754017143284e-08,3.026270878761278e-22,2.209582785155104e-26,6.891234188652337e-10,1.3433516311643948e-08,3.4519280038802763e-22,1.5956174507728496e-22,9.75265217292887e-21,1.1652262515880506e-13,2.871459459808601e-22,-4.645400937346261e-22,8.957053227932257e-30,1.4668149625972673e-07,3.644258581453732e-11,1.0775999389897428e-16,-7.748431393969958e-24,2.1090894797304744e-19,-4.279153236496647e-26,-8.838227080701308e-27,6.698100038327662e-19,5.280040242046133e-38,1.1082773288963189e-14,-1.3750792030772526e-25,4.0988619169261844e-20,4.529424174712869e-17
0.0010203368544968124,0.8388871909569365,3.76,0.0,3.105045474477766e-13,0.004496893391620932,1.0083243197991836,6.836276531923573e-15,4.554436563153869e-15,5.538298598309744e-13,2.7877061543124735e-06,9.910847260528696e-20,0.011046427814561704,0.013220228675389566,0.1040636659994901,1.401761796229374e-09,0.0008994950748437298,3.5073109453951965e-15,5.431388439511309e-25,2.5795348615208564e-21,6.031631665700475e-25,1.6800529506725268e-07,0.15379516050594919,8.673233328039915e-07,4.099706340864167e-27,1.3500467253370872e-21,7.308159254693691e-18,-1.5182317505402893e-18,1.4918385592554035e-15,2.1188433360037295e-14,8.504323908027863e-18,2.861166959969816e-28,9.719444990755814e-18,2.5259150108112998e-09,0.4084663856894008,1.1244052640893175e-16,6.893493891915977e-16,6.405937382500341e-21,3.2509833112336136e-23,6.659880482886894e-20,4.326445052651264e-08,2.0879759536889896e-21,6.4790098797702e-26,6.868167643525513e-10,1.3428624538200432e-08,1.3059173422391359e-22,1.5905567895860295e-22,9.724398031779892e-21,1.161015880722901e-13,4.508045218418114e-22,-1.2485357378201408e-21,4.100327055838298e-30,1.4620197545671724e-07,3.6444413169516915e-11,1.0774033880447316e-16,2.676235251446888e-26,2.1087049892108567e-19,6.656423054786539e-27,-2.385602827812679e-26,6.674342657014696e-19,5.169974830087729e-38,1.103867311051597e-14,3.2336754091110364e-26,4.098114321978454e-20,4.5142296454467525e-17
0.0010239792342874815,0.8388752663069436,3.76,0.0,3.103475743149552e-13,0.004467874418161863,1.0083880315488776,6.7933489293026115e-15,4.5276130053284435e-15,5.524005481768395e-13,2.7689751405513593e-06,9.823625153076295e-20,0.011009275439287562,0.01317229898607927,0.10404251066382968,1.401051939039801e-09,0.0008933892239244241,3.493022186996379e-15,5.413522053650665e-25,2.4943884849688265e-21,6.020536511036025e-25,1.674823163904538e-07,0.15375752828333025,8.621323221860742e-07,4.046828350701431e-27,1.2695922422732388e-21,8.171569503506652e-18,-3.2381118586577687e-18,1.4835643948895374e-15,2.1087414461558824e-14,8.44786560546989e-18,2.851816149660256e-28,9.654082829475655e-18,2.5170302250427355e-09,0.40850401908034595,1.1254675277156105e-16,6.894235858117273e-16,6.395012908878457e-21,3.2332026206291546e-23,6.641260019110001e-20,4.311239615816343e-08,3.586906668582977e-22,-4.04803867751797e-27,6.84524452293036e-10,1.3423771654277188e-08,-3.154233116497676e-22,1.5857357415543387e-22,9.696578689257416e-21,1.1568356536583022e-13,5.138494179281458e-22,8.456595831799633e-23,-9.115118028558382e-30,1.4572542244294597e-07,3.6446230785632897e-11,1.0772087898869164e-16,9.747938564748925e-24,2.1083243181065708e-19,5.319870687793075e-26,1.5724812113472e-27,6.650747185583699e-19,5.109551263696361e-38,1.099491426672653e-14,1.6944981255256616e-25,4.0973741545732933e-20,4.4991301604652954e-17
0.0010276216140781506,0.8388634356164766,3.76,0.0,3.1018901659794934e-13,0.004439122086101455,1.0084512529397962,6.75238132981577e-15,4.4943463924507116e-15,5.509831331871416e-13,2.7504198762103717e-06,9.736875124850329e-20,0.010972357850949247,0.013124705771545552,0.1040215599187362,1.4003481024399597e-09,0.0008873430428006187,3.478847840715536e-15,5.52673260535666e-25,2.5598657634622037e-21,6.023405581656405e-25,1.6696261055985895e-07,0.15372023388125253,8.569856184103061e-07,4.030918705479771e-27,1.858659604196768e-21,1.926585953989892e-18,3.179027908306053e-18,1.4777432295204582e-15,2.1074293354006227e-14,8.391959718419315e-18,2.8690494971888847e-28,9.589367287070338e-18,2.508205370184194e-09,0.4085413146433933,1.1208640159453532e-16,6.896004629534164e-16,6.386469529120129e-21,3.2182551859528143e-23,6.62278636810136e-20,4.296136647403571e-08,-2.512399590862425e-21,-7.79769716484018e-26,6.82246350629955e-10,1.341895725211175e-08,1.188398576808862e-22,1.5807905080566953e-22,9.673605277374614e-21,1.1526856908451595e-13,2.4411073582150037e-22,1.2736825656877068e-21,-4.0316850423406634e-30,1.4525180975224184e-07,3.644803868145155e-11,1.0770161189358033e-16,7.056805433104684e-26,2.1079474163939073e-19,-7.511644154605824e-27,2.4339942475542574e-26,6.627311798817153e-19,5.231809246189707e-38,1.0951492798749516e-14,-3.7037929430149166e-26,4.0966413174143005e-20,4.484124834372572e-17
