Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15)
3.4576557957191418e-06,0.7122263689683771,3.76,0.0,0.6108723133335384,0.9999732333611847,3.908205282960753e-06,9.196495030583417e-20,6.7308163972732e-14,3.8618627836589096e-05,2.395178390510824e-05,5.975220621477983e-09,4.820424350372199e-07,6.331221799864319e-07,3.4206388847903685e-06,7.044653566457488e-07,1.8506971729492447e-07,9.080395547864071e-10,6.194848273603461e-11,1.213004267141679e-09,6.010709968424304e-09,4.292851914489933e-11,1.3458340617911361e-09,1.6729177177333973e-07,1.2311656044610311e-18,1.448218114005626e-15,5.946073048075204e-15,9.01908160320437e-22,3.0895269466849512e-12,4.2271200003451874e-12,1.2893211650583382e-17,1.3725529208636928e-16,6.612973479646535e-18,1.7277596134304843e-13,5.479469864690132e-10
3.5273150993686714e-06,0.7122263883229302,3.76,0.0,0.6108714305500517,0.9999726882910803,4.036557156172784e-06,9.464351241158647e-20,6.879885905572602e-14,3.946989892487975e-05,2.440793736758962e-05,6.10775753745714e-09,4.88016665361874e-07,6.373998275220029e-07,3.5102331942453687e-06,7.347554306964983e-07,1.865792229898544e-07,9.315143478419757e-10,6.475334258995155e-11,1.2936116368371146e-09,6.403770592323624e-09,4.4924766373501376e-11,1.4284966277018948e-09,1.7293051016813146e-07,1.312988004534434e-18,1.5635028642947717e-15,6.546000844059625e-15,1.0022677862872226e-21,3.191981082639278e-12,4.371688056295042e-12,1.3336188806749532e-17,1.4367181451402144e-16,6.839575551428865e-18,1.7870212876642992e-13,5.763993766435141e-10
3.596974403018201e-06,0.7122264078151525,3.76,0.0,0.6108705450087489,0.9999721430667239,4.16649289856498e-06,9.735430542045015e-20,7.029313260425982e-14,4.0323201622471316e-05,2.4863048412594045e-05,6.240610884834682e-09,4.940065763243899e-07,6.41674305351705e-07,3.600433035056683e-06,7.657248262511447e-07,1.8808828108377126e-07,9.551761636425031e-10,6.762730649678269e-11,1.3778290682209173e-09,6.814135228123447e-09,4.697310086285558e-11,1.5145495260155666e-09,1.786236065857788e-07,1.3984752330552235e-18,1.6855581822944976e-15,7.193218684531149e-15,1.1116265610450887e-21,3.29631043665053e-12,4.518955822131995e-12,1.3787469011913373e-17,1.502593551564679e-16,7.070415828334172e-18,1.8473943616706653e-13,6.058197229691114e-10
3.6666337066677307e-06,0.7122264274450597,3.76,0.0,0.6108696567068029,0.9999715976853942,4.2980166898298535e-06,1.0009741567189653e-19,7.179098392578215e-14,4.117853536694015e-05,2.53171178951641e-05,6.37378057312661e-09,5.000122314522103e-07,6.459456701872118e-07,3.6912380161938144e-06,7.97375835674132e-07,1.8959695362799675e-07,9.79025015126942e-10,7.057082412057154e-11,1.4657446464011261e-09,7.242217435116675e-09,4.9073954848192124e-11,1.604067904742876e-09,1.8436957327282628e-07,1.487716720199053e-18,1.81465145355182e-15,7.89047860363964e-15,1.2306112624932954e-21,3.4025264762107255e-12,4.6689398605702095e-12,1.4247103552295092e-17,1.5701955933681306e-16,7.305520384227028e-18,1.9088856906146762e-13,6.36226050039218e-10
3.7362930103172604e-06,0.7122264472126622,3.76,0.0,0.6108687656413536,0.9999710521443654,4.431132718670169e-06,1.0287292842029059e-19,7.329241238142063e-14,4.203589962150949e-05,2.5770146671130803e-05,6.507266516882733e-09,5.060336374270744e-07,6.502139701193382e-07,3.7826477541022053e-06,8.297107507249739e-07,1.9110529108311917e-07,1.0030609138988637e-09,7.358434630118527e-11,1.5574470286622172e-09,7.688433316636278e-09,5.1227762157221115e-11,1.697127322838964e-09,1.9016695528323872e-07,1.5808024763411727e-18,1.9510560183985442e-15,8.640640435406002e-15,1.359880795022721e-21,3.5106404720106532e-12,4.821656478889696e-12,1.4715142891832214e-17,1.6395408052891747e-16,7.54491488362635e-18,1.9715020251529005e-13,6.676364923985072e-10
3.80595231396679e-06,0.7122264671179663,3.76,0.0,0.6108678718095277,0.9999705064409082,4.565845169375497e-06,1.0568092799539723e-19,7.479741735407028e-14,4.289529385769103e-05,2.6222135597048347e-05,6.641068632774007e-09,5.120707555357958e-07,6.54479246351895e-07,3.874661871624672e-06,8.627318625575092e-07,1.9261333459425465e-07,1.027283869806253e-09,7.666832499483244e-11,1.6530254459169803e-09,8.153201524854374e-09,5.343495822235833e-11,1.7938037504924141e-09,1.9601432974431257e-07,1.6778230923785502e-18,2.0950512231591112e-15,9.446674199738912e-15,1.5001273050125615e-21,3.6206635242509674e-12,4.977121760490398e-12,1.519163678387001e-17,1.7106458024043216e-16,7.788624633532649e-18,2.0352500230399973e-13,7.000692929899589e-10
3.87561161761632e-06,0.712226487160974,3.76,0.0,0.6108669752084502,0.9999699605722913,4.7021582111272936e-06,1.0852149791061062e-19,7.630599822291469e-14,4.375671754143889e-05,2.667308553014426e-05,6.775186837265793e-09,5.181235110246284e-07,6.587415345871945e-07,3.967279997137346e-06,8.964414617074035e-07,1.9412111782287932e-07,1.0516938906056632e-09,7.982321322055135e-11,1.7525697040872615e-09,8.63694326526056e-09,5.569598009083696e-11,1.8941735695253227e-09,2.0191030513906836e-07,1.778869745683849e-18,2.2469224715315125e-15,1.0311662508946512e-14,1.6520773191591054e-21,3.7326065798789e-12,5.135351596294214e-12,1.5676634357319355e-17,1.7835272793670362e-16,8.03667463308141e-18,2.1001362683365263e-13,7.335428017973545e-10
3.94527092126585e-06,0.712226507341683,3.76,0.0,0.6108660758352572,0.9999694145357805,4.840075989503822e-06,1.1139472095850012e-19,7.781815434312413e-14,4.462017012212133e-05,2.7122997328281638e-05,6.909621044761418e-09,5.241918007467921e-07,6.630008661389406e-07,4.060501763853492e-06,9.308418380704421e-07,1.9562866842690243e-07,1.0762909816871757e-09,8.304946501217736e-11,1.85617018542101e-09,9.140082300852516e-09,5.801126643292429e-11,1.998313573884458e-09,2.0785352060474813e-07,1.8840341984393617e-18,2.406961276021982e-15,1.1238802994805258e-14,1.8164929054444007e-21,3.8464804515441554e-12,5.2963617063916105e-12,1.6170184191153248e-17,1.8582020093525435e-16,8.289089608189247e-18,2.166167275483799e-13,7.680754746583681e-10
4.01493022491538e-06,0.7122265276600869,3.76,0.0,0.6108651736871036,0.9999688683286397,4.979602619797609e-06,1.143006793087699e-19,7.933388502979471e-14,4.548565102381342e-05,2.757187184993133e-05,7.044371166133205e-09,5.302754993978449e-07,6.672572688204002e-07,4.154326809265709e-06,9.65935280873383e-07,1.9713600925197706e-07,1.1010751458491918e-09,8.634753537534947e-11,1.9639178497516007e-09,9.663044956065196e-09,6.038125754844902e-11,2.1063009702080264e-09,2.138426452470647e-07,1.9934087963153365e-18,2.575465309365763e-15,1.2231410756196697e-14,1.9941728573500907e-21,3.962295836228996e-12,5.460167657733059e-12,1.6672334382862934e-17,1.934686843141924e-16,8.545894040525557e-18,2.2333494932577575e-13,8.03685872220109e-10
4.08458952856491e-06,0.7122265481161753,3.76,0.0,0.6108642687611708,0.9999683219481319,5.120742181833852e-06,1.1723945457885073e-19,8.085318954541889e-14,4.635315963851052e-05,2.801970995415243e-05,7.179437107574237e-09,5.36374464576327e-07,6.715107676467371e-07,4.248754774702584e-06,1.0017240786387952e-06,1.9864315928425267e-07,1.126046383120912e-09,8.971788024868529e-11,2.0759042357048234e-09,1.0206260120460166e-08,6.280639537190518e-11,2.2182133784559674e-09,2.1987637746985976e-07,2.1070864758381956e-18,2.7527384559665488e-15,1.329292082731587e-14,2.1859539019352606e-21,4.080063325997891e-12,5.626784886065665e-12,1.7183132603216366e-17,2.012998708731816e-16,8.807112201541455e-18,2.3016893224187504e-13,8.403926590152129e-10
4.223908135863969e-06,0.7122265894413449,3.76,0.0,0.6108624505648477,0.9999672286560572,5.407876222750866e-06,1.23215779831131e-19,8.39025168003736e-14,4.809425738746331e-05,2.891228034942613e-05,7.450516047436901e-09,5.486175612648891e-07,6.800091427332734e-07,4.4394180482758046e-06,1.0753968893746297e-06,2.016569476511072e-07,1.1765500625238245e-09,9.667722174684601e-11,2.312962227756116e-09,1.1355176380828206e-08,6.782388707043361e-11,2.4541257813902936e-09,2.3207260088293367e-07,2.3477257682532194e-18,3.1348389917368485e-15,1.5637002716512497e-14,2.615363286436122e-21,4.3214965194271894e-12,5.9685143290080916e-12,1.8230861936382143e-17,2.175171628907987e-16,9.342885859697064e-18,2.441867176730695e-13,9.17170573268097e-10
4.3632267431630286e-06,0.7122266313170317,3.76,0.0,0.6108606212244276,0.9999661346376317,5.70150991360426e-06,1.293243405244479e-19,8.69661288406155e-14,4.984345769321716e-05,2.9800715397960855e-05,7.72285699134461e-09,5.609197470558196e-07,6.884961540616039e-07,4.632488780115532e-06,1.1518785627802496e-06,2.0467013365866235e-07,1.2278019600135115e-09,1.0393115440132922e-10,2.5680880894301457e-09,1.259031362781499e-08,7.30673098171461e-11,2.706680035677006e-09,2.4443233952043535e-07,2.606707353979764e-18,3.555820146610215e-15,1.830102275869517e-14,3.112220947389946e-21,4.570863068820724e-12,6.3216713745637495e-12,1.931374671017175e-17,2.344857711684649e-16,9.896601332189894e-18,2.5867511673493135e-13,9.985605825780174e-10
4.502545350462088e-06,0.7122266737430173,3.76,0.0,0.6108587807186967,0.9999650398709171,6.001674318605001e-06,1.3556577457644228e-19,9.004401713247585e-14,5.160075413812943e-05,3.068502199262163e-05,7.996458952333831e-09,5.732795990532844e-07,6.969719454343596e-07,4.827964210493675e-06,1.2311873772473396e-06,2.076827914709585e-07,1.2798019647649366e-09,1.1148335602277052e-10,2.8420350793927426e-09,1.3915195652048924e-08,7.854025821906847e-11,2.976512054819017e-09,2.569461703576993e-07,2.8847959865652052e-18,4.018341874919355e-15,2.1317035392073495e-14,3.684715061105597e-21,4.828244937887942e-12,6.686376006087322e-12,2.0432157129010755e-17,2.522195096074312e-16,1.0468447205966691e-17,2.7363910830043713e-13,1.0847156703531649e-09
4.641863957761147e-06,0.7122267167190258,3.76,0.0,0.6108569290271277,0.9999639443339645,6.308399739802222e-06,1.4194071450819734e-19,9.313617180192704e-14,5.336613952396233e-05,3.156520703538063e-05,8.271320822590762e-09,5.856956635057757e-07,7.0543664796366e-07,5.0258416202682486e-06,1.3133415954437182e-06,2.1069497800933988e-07,1.3325499135794598e-09,1.1933751658578957e-10,3.1355658187781435e-09,1.5333387574290625e-08,8.424635317615149e-11,3.2642644389351344e-09,2.696050797523781e-07,3.1827659251527542e-18,4.5251684466338094e-15,2.4719258023230533e-14,4.3417649773056064e-21,5.093723139858344e-12,7.062747030937743e-12,2.1586459715784823e-17,2.707323105654685e-16,1.1058610209843143e-17,2.890836243772933e-13,1.175790422297991e-09
4.7811825650602065e-06,0.7122267602447288,3.76,0.0,0.6108550661298952,0.9999628480048176,6.6217157122981555e-06,1.484497883626935e-19,9.624258160780786e-14,5.5139605858621276e-05,3.244127743751664e-05,8.547441370834252e-09,5.981664866523579e-07,7.138903840340338e-07,5.22611832810094e-06,1.3983594626610018e-06,2.1370673860166537e-07,1.3860455899401318e-09,1.274973375157588e-10,3.449452320961591e-09,1.6848495921319373e-08,9.01892418540229e-11,3.5705865017365705e-09,2.824004453848238e-07,3.501400964472426e-18,5.079170099802024e-15,2.854415498956611e-14,5.093065783092898e-21,5.36737792914739e-12,7.450902298712808e-12,2.2777017897041075e-17,2.9003822362402843e-16,1.166727553375582e-17,3.050135588272479e-13,1.2719410129997076e-09
4.920501172359266e-06,0.7122268043197454,3.76,0.0,0.6108531920078768,0.9999617508615153,6.941651009458402e-06,1.5509361989102456e-19,9.936323393814839e-14,5.692114435550522e-05,3.3313240119864263e-05,8.82481924182589e-09,6.106906363215403e-07,7.223332701679166e-07,5.428791688352267e-06,1.4862592051637365e-06,2.1671811106968005e-07,1.440288723543208e-09,1.3596653105377893e-10,3.7844760197514084e-09,1.8464168694013815e-08,9.637259762605433e-11,3.89613429776702e-09,2.9532401897454835e-07,3.841494463762272e-18,5.6833246808943365e-15,3.283052280071223e-14,5.949134396014913e-21,5.649288858108032e-12,7.850958803777167e-12,2.4004192462149272e-17,3.101514145430967e-16,1.2294627025581037e-17,3.2143377166269376e-13,1.3733251941996615e-09
5.059819779658325e-06,0.7122268489436447,3.76,0.0,0.610851306642646,0.9999606528820929,7.268233656079626e-06,1.61872828899898e-19,1.0249811482471431e-13,5.8710745443023666e-05,3.41811020131058e-05,9.10345295759661e-09,6.232667160312838e-07,7.307654189532201e-07,5.633859089556338e-06,1.5770590285469886e-06,2.1972912850511548e-07,1.4952789900494498e-09,1.4474881967123183e-10,4.141427796084123e-09,2.0184095427889203e-08,1.0280012000173448e-10,4.241570649864339e-09,3.0836790974218693e-07,4.203849373813557e-18,6.34071928496221e-15,3.761957666222176e-14,6.921357331869173e-21,5.9395348711129545e-12,8.263032781618417e-12,2.5268341818419363e-17,3.310861642779421e-16,1.2940847328163884e-17,3.3834909287536793e-13,1.4801022843952197e-09
5.1991383869573844e-06,0.7122268941159489,3.76,0.0,0.6108494100164544,0.9999595540445848,7.601490948771422e-06,1.6878803148947666e-19,1.0564720897537985e-13,6.050839878338857e-05,3.5044870058102705e-05,9.383340920240218e-09,6.358933722181097e-07,7.391869400928351e-07,5.841317953438377e-06,1.6707771161052025e-06,2.2273982082447893e-07,1.5510160110977895e-09,1.5384793553213076e-10,4.521108003251902e-09,2.2012007246204732e-08,1.0947553453805869e-10,4.6075651767632295e-09,3.215245686111914e-07,4.589278262593076e-18,7.054551893529532e-15,4.295503831563295e-14,8.022040157867886e-21,6.238194364607807e-12,8.68723979534492e-12,2.6569822238680843e-17,3.5285686809388185e-16,1.3606118015368446e-17,3.5576432598243683e-13,1.5924331596817206e-09
5.338456994256444e-06,0.7122269398361345,3.76,0.0,0.6108475021122092,0.9999584543270257,7.94144948044151e-06,1.7583984010993803e-19,1.0881049981594501e-13,6.231409329674987e-05,3.590455120625067e-05,9.664481415616915e-09,6.485692970538165e-07,7.475979409318253e-07,6.0511657342559956e-06,1.7674316272251516e-06,2.2575021557537313e-07,1.6074993545109617e-09,1.632676199945112e-10,4.924326490762852e-09,2.3951676906072276e-08,1.1640259273613252e-10,4.9947943206439656e-09,3.347867731264128e-07,4.99860333947619e-18,7.828133010136724e-15,4.8883225206748007e-14,9.264458630149147e-21,6.545345216711672e-12,9.123694774340315e-12,2.790898804653521e-17,3.754780347445441e-16,1.4290619665763843e-17,3.7368424959091027e-13,1.7104802455133332e-09
5.477775601555503e-06,0.7122269861036337,3.76,0.0,0.6108455829134487,0.9999573537074513,8.288135165496765e-06,1.8302886366893017e-19,1.119879695339475e-13,6.4127817186421e-05,3.676015241984184e-05,9.946872617255344e-09,6.612932295815505e-07,7.559985268324824e-07,6.263399918236269e-06,1.8670406958158352e-06,2.287603384986937e-07,1.6647285345473964e-09,1.730116231316587e-10,5.351902626958453e-09,2.6006918838074614e-08,1.235850719364187e-10,5.403941374483418e-09,3.481476130477422e-07,5.432656478213308e-18,8.664887301117395e-15,5.545314097048522e-14,1.0662911567435568e-20,6.861064826487072e-12,9.57251205492666e-12,2.928619171567684e-17,3.9896428567579993e-16,1.4994531919514064e-17,3.9211361902900847e-13,1.8344075090124886e-09
5.617094208854562e-06,0.7122270329178377,3.76,0.0,0.6108436524043196,0.9999562521639005,8.641573264535787e-06,1.903557076222489e-19,1.1517959912223449e-13,6.594955796370244e-05,3.761168067242889e-05,1.0230512590202229e-08,6.74063956242587e-07,7.64388801504552e-07,6.478018023042706e-06,1.96962242877829e-06,2.3177021401000452e-07,1.7227030121823233e-09,1.8308370327154796e-10,5.804665320461944e-09,2.818158917974421e-08,1.3102677521391557e-10,5.835696509162555e-09,3.616004765792497e-07,5.892279238711211e-18,9.568355239184843e-15,6.271656722302348e-14,1.2232775477433451e-20,7.185430143750887e-12,1.0033805422050584e-11,3.0701783988930614e-17,4.233303542558901e-16,1.5718033543908787e-17,4.1105716804744204e-13,1.9643804517075518e-09
5.895731423452682e-06,0.7122271281837209,3.76,0.0,0.6108397573944443,0.9999540462170462,9.36880462441059e-06,2.0542526125303784e-19,1.216052561687567e-13,6.961703691570145e-05,3.930254624732823e-05,1.0801530591111801e-08,6.997411704712591e-07,7.811388247359577e-07,6.914396220399079e-06,2.183776171548556e-06,2.3778931533207497e-07,1.8408854397610732e-09,2.042271665646828e-10,6.789113833178831e-09,3.2904848320937065e-08,1.4670319426890216e-10,6.769826254096242e-09,3.8875724263138227e-07,6.891648415112342e-18,1.1590182788217027e-14,7.954553090121561e-14,1.5953972427096937e-20,7.860403541806903e-12,1.0994272897713565e-11,3.364952911983005e-17,4.747614331176043e-16,1.7224515791971076e-17,4.505056359216722e-13,2.2431330126183433e-09
6.146504916590989e-06,0.71222721578583,3.76,0.0,0.6108362130566786,0.9999520574846625,1.0046646995695226e-05,2.1946520917980557e-19,1.2743656066852592e-13,7.294504715436667e-05,4.0810465940443404e-05,1.1319696094750525e-08,7.229994690810221e-07,7.961795935714847e-07,7.3152653330186885e-06,2.3868620956286647e-06,2.432058868103732e-07,1.94979205615688e-09,2.2441616430688473e-10,7.769767157122447e-09,3.76037662483165e-08,1.6173719302318324e-10,7.69492821918211e-09,4.13452381282509e-07,7.88717033193747e-18,1.3675935258954778e-14,9.764307658373361e-14,2.0067627560896775e-20,8.498211303768424e-12,1.1902492755612343e-11,3.6437274701274126e-17,5.242084515842335e-16,1.864912219773493e-17,4.878148270958883e-13,2.5163780310620028e-09
6.397278409729297e-06,0.7122273051480383,3.76,0.0,0.6108326318520917,0.9999500654173061,1.0746732721896717e-05,2.339609558491278e-19,1.333133975358756e-13,7.629880887804998e-05,4.2305298246525874e-05,1.1841872976219502e-08,7.46392576324947e-07,8.111885060898561e-07,7.72382113720586e-06,2.59985966224965e-06,2.4862199797947126e-07,2.0611026560135355e-09,2.457269137200128e-10,8.845354189720748e-09,4.27515114093891e-08,1.776713872020457e-10,8.704331071356091e-09,4.383551598142875e-07,8.979070537832014e-18,1.6038367724018215e-14,1.1892985941771728e-13,2.5031199040700585e-20,9.165209209667747e-12,1.285288165062102e-11,3.93547826746669e-17,5.767402522854422e-16,2.013994200273187e-17,5.268626792576903e-13,2.8118543649657157e-09
6.648051902867604e-06,0.7122273962654715,3.76,0.0,0.6108290137071797,0.9999480698871492,1.146918861697519e-05,2.489159100982077e-19,1.392356183621588e-13,7.967822744822649e-05,4.3787084291517626e-05,1.2368046531341925e-08,7.699149731433773e-07,8.261661212124729e-07,8.140050241519927e-06,2.822873305680587e-06,2.5403776426745415e-07,2.174812217672559e-09,2.6818157764274314e-10,1.002105651743182e-08,4.8372083167643214e-08,1.9452887150293494e-10,9.80231205466048e-09,4.6343620497755376e-07,1.0172609713871588e-17,1.8702531862391656e-14,1.4382089558139143e-13,3.098119732106335e-20,9.861831904936289e-12,1.3846085668894498e-11,4.240404437913245e-17,6.324467142511302e-16,2.169799019474542e-17,5.676761174176886e-13,3.1305818588050414e-09
