Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20)
0.013207500754627365,0.7015784324730984,3.76,0.0,0.2975154267272995,0.4717480583001838,0.6423958587973524,3.682986173679431e-13,3.589469495384787e-10,0.0026486439771465213,0.0006267901160707128,5.985219599294585e-07,5.771060819145538e-05,0.00023425878767280273,0.2954899123426682,0.0054571360461931045,2.0368519864173762e-05,5.829839502761986e-07,1.139573613750315e-05,0.05056689441435993,0.008412116429165338,1.4751236935826136e-05,0.35231955254527186,7.330350694849222e-05,3.900658494470633e-12,1.05207932340222e-05,0.020843300207962268,1.130017900479562e-07,2.4167444012310184e-08,1.6217863828909708e-07,7.632290073834451e-13,8.375322940656888e-11,2.3157516688190563e-13,2.9930191725517412e-09,0.027414495573143877,7.5411538449621114e-06
0.01323407797146509,0.7018759380529532,3.76,0.0,0.2943038537557104,0.467620581696564,0.6471023943929698,3.9923812747423853e-13,3.7721773119312354e-10,0.002660824302502609,0.0006249816622285289,5.957607885582115e-07,5.854461484774237e-05,0.00023957735649788025,0.29744769639780655,0.005388911044107731,2.0684810555943918e-05,5.836394948781413e-07,1.154799623515809e-05,0.0504403426224982,0.008366646868720707,1.489818555598178e-05,0.3551387908390118,7.301497376092765e-05,3.935788422363711e-12,1.0737617031854487e-05,0.02103880541052436,1.15973050626239e-07,2.4738769374352173e-08,1.666696460729814e-07,7.771834582878241e-13,8.454125323052338e-11,2.3580934427811853e-13,3.0461269171078917e-09,0.027814526923237208,7.784261475501133e-06
0.013260655188302814,0.7021759892989257,3.76,0.0,0.2910711816555862,0.4634492521368505,0.6518551233501336,4.3308720143814576e-13,3.9656717897575587e-10,0.0026730031871483786,0.0006230495649674947,5.928952653514368e-07,5.939502104444082e-05,0.00024505919181208406,0.2994181219879235,0.00532009211087103,2.100701621515174e-05,5.841614474051019e-07,1.1702187153553859e-05,0.05030688196250288,0.008319863160993892,1.5045597866716647e-05,0.35798511131347915,7.270740856911274e-05,3.9726527331828115e-12,1.0960069875552744e-05,0.021236003410693576,1.1903071048136758e-07,2.532902621177781e-08,1.713239422766602e-07,7.914337654273808e-13,8.533088858578762e-11,2.401332964661235e-13,3.1003370677175304e-09,0.028222197398332177,8.0363329038474e-06
0.013287232405140539,0.7024785805212669,3.76,0.0,0.28781759154313924,0.45923370819348086,0.6566543480830385,4.701442430657911e-13,4.1706472777711716e-10,0.00268517036277071,0.0006209900819582927,5.899220845900945e-07,6.026200150176524e-05,0.0002507096230459553,0.3014009846102155,0.005250687795689299,2.1335159317561993e-05,5.845427478131401e-07,1.1858250542737031e-05,0.05016632974353543,0.008271736760170033,1.519334020859272e-05,0.360858589628489,7.238025772131958e-05,4.0113540224732255e-12,1.1188279194970137e-05,0.02143489147463248,1.2217692795572747e-07,2.5938903637870804e-08,1.7614827772171852e-07,8.0598321334046e-13,8.612137712647414e-11,2.4454802024430594e-13,3.1556609447768513e-09,0.028637679221721727,8.297695528534412e-06
0.013313809621978263,0.702783702685585,3.76,0.0,0.2845432985607754,0.45497361433442585,0.6615003389038302,5.107388947354326e-13,4.3878419884944595e-10,0.0026973147446312158,0.0006187994386619595,5.868378742575404e-07,6.114570895844028e-05,0.0002565340835004601,0.3033960529698983,0.005180707637966949,2.1669249985032795e-05,5.847761164911988e-07,1.201611835542724e-05,0.0500184997042554,0.008222239212614148,1.53412665130814e-05,0.36375927578001027,7.20329655523481e-05,4.05199986003811e-12,1.1422370103748789e-05,0.021635464816997126,1.2541383738380887e-07,2.656910819958877e-08,1.811496585449339e-07,8.208346589604139e-13,8.691189261322658e-11,2.4905438260287953e-13,3.2121082000416724e-09,0.02906114716347236,8.568683377149463e-06
0.013340386838815988,0.7030913432341783,3.76,0.0,0.28124855443660896,0.4506686642264644,0.6663933302891435,5.552379217191424e-13,4.6180437273847016e-10,0.0027094243847684114,0.0006164738372389254,5.83639230343565e-07,6.204627035332928e-05,0.0002625381041289248,0.3054030671284348,0.005110162224203622,2.2009284084817257e-05,5.84854071799737e-07,1.2175711268387791e-05,0.04986320220809079,0.008171342254092285,1.548921727742595e-05,0.36668719154071727,7.16649761832877e-05,4.094703436460615e-12,1.1662464416893747e-05,0.021837716403070837,1.287435367768878e-07,2.7220363971142324e-08,1.8633536012792814e-07,8.359904595333674e-13,8.77015328883378e-11,2.536530990418939e-13,3.2696865581374466e-09,0.0294927783479976,8.849636664293388e-06
0.013366964055653713,0.7034014858555502,3.76,0.0,0.27793364999518266,0.44631858410753633,0.671333517083104,6.040471422651875e-13,4.862086952772506e-10,0.002721486424725438,0.0006140094679129333,5.803226693145734e-07,6.296378470664938e-05,0.0002687272968532702,0.30742173670625456,0.005039063244909877,2.2355242268649185e-05,5.847689195287705e-07,1.2336939258132881e-05,0.049700244482028005,0.008119017913395107,1.5637019149041818e-05,0.3696423278804259,7.12757355264054e-05,4.139582591840665e-12,1.1908680064824233e-05,0.02204163674931288,1.321680724531035e-07,2.789340935110376e-08,1.9171291391614696e-07,8.514524201935164e-13,8.848932299109447e-11,2.5834471732742896e-13,3.3284015919190665e-09,0.029932752030656134,9.140900401189867e-06
0.013390883550807664,0.7036827367541654,3.76,0.0,0.2749332727200478,0.44236472850314423,0.6758201633722529,6.520321728788341e-13,5.094294871729967e-10,0.0027322901644055517,0.000611669739531165,5.772340610118489e-07,6.380409775096215e-05,0.00027446059045788416,0.30924823881479735,0.0049746114584870325,2.2671639529302617e-05,5.845463247155233e-07,1.2483357321233758e-05,0.049546871397746384,0.008070682799661605,1.5769758087005508e-05,0.3723251898732837,7.090679434202384e-05,4.181936150664681e-12,1.2135601159888103e-05,0.022226581882363785,1.3533287939999566e-07,2.8518402771008035e-08,1.967231916252454e-07,8.656309268597943e-13,8.919587718223354e-11,2.626469009495415e-13,3.3822196061223825e-09,0.030336010857200675,9.412141833409748e-06
0.013412411096446222,0.7039375665768639,3.76,0.0,0.27221942566883095,0.4387747173509959,0.679891000335808,6.988139748311206e-13,5.314049956894112e-10,0.002741962125660082,0.0006094629520783786,5.743681116285045e-07,6.457218639157035e-05,0.00027975618906549626,0.3108997263730347,0.0049162387785159955,2.296044156502108e-05,5.842227414081566e-07,1.261612487892217e-05,0.04940327578296067,0.008026157245848414,1.5888867447543515e-05,0.3747585426453507,7.055932083886046e-05,4.221724228601543e-12,1.2344212137170183e-05,0.02239417092762002,1.3824940720028663e-07,2.9096969442877055e-08,2.0137556023050475e-07,8.786047337543279e-13,8.982907406810404e-11,2.6658354541376004e-13,3.43144556584197e-09,0.030704956864772676,9.663853573404941e-06
0.013433938642084779,0.7041939950728024,3.76,0.0,0.2694930096803169,0.4351547347387337,0.6839929982204569,7.493001796564004e-13,5.544551013885632e-10,0.0027515767709041477,0.0006071583683654069,5.71418540416482e-07,6.535146012108425e-05,0.0002851834635057958,0.3125582357583221,0.004857527586140169,2.3253035417351366e-05,5.837778931544428e-07,1.2749761338195927e-05,0.04925430281212236,0.007980647011703408,1.6007520309784872e-05,0.37720962402681435,7.019693713756493e-05,4.263167570964764e-12,1.2557030151781484e-05,0.0225628288852589,1.4123155109077725e-07,2.969118872227732e-08,2.0616807422329499e-07,8.917803830893518e-13,9.04590418915778e-11,2.705814376643066e-13,3.4814186078480412e-09,0.031079700718465487,9.922954739838213e-06
0.013455466187723336,0.7044520048961772,3.76,0.0,0.2667542660323821,0.4315047143585039,0.688126165878592,8.038051756925346e-13,5.786349840251631e-10,0.002761125308299204,0.0006047539988669054,5.683834614469478e-07,6.614189913058894e-05,0.0002907454892343008,0.31422354597472385,0.004798486462244728,2.3549372574414667e-05,5.832073777122542e-07,1.2884192131323093e-05,0.049099845485377366,0.007934138342551236,1.6125593808942002e-05,0.3796783576072801,6.981936321339533e-05,4.306339214209076e-12,1.2774105169926599e-05,0.02273254504371003,1.4428022641221437e-07,3.030147455163306e-08,2.1110524634867908e-07,9.051573978932153e-13,9.108509294918674e-11,2.746404330614476e-13,3.532136179500988e-09,0.03146034049006696,1.0189633048023715e-05
0.013476993733361893,0.7047115765175472,3.76,0.0,0.2640034581907382,0.4278246117899763,0.6922904863362762,8.626703602692913e-13,6.04002439762757e-10,0.002770598461760722,0.0006022478771556813,5.652609870797967e-07,6.694346331838321e-05,0.00029644534265811916,0.31589541916877945,0.004739124575311852,2.3849394132763706e-05,5.825067399745169e-07,1.3019335915700572e-05,0.04893979620627373,0.007886617873090992,1.624295747495293e-05,0.3821646478750736,6.942632518027977e-05,4.351314372941387e-12,1.2995483084866651e-05,0.02290330718250651,1.4739629253269966e-07,3.0928243291946884e-08,2.1619169628633064e-07,9.187348992886661e-13,9.170649848038564e-11,2.787602649993726e-13,3.5835941888642255e-09,0.03184697452402799,1.0464075726677167e-05
0.01349852127900045,0.7049726880174649,3.76,0.0,0.2612408728152939,0.4241144061143178,0.6964859150107378,9.262659943860528e-13,6.306180009424878e-10,0.0027799864564692304,0.0005996380656425312,5.620492417941371e-07,6.775609060224608e-05,0.0003022860940419312,0.31757359994377327,0.004679451700029894,2.415302988930044e-05,5.816714843268523e-07,1.3155103940376927e-05,0.048774046972123064,0.007838072685011195,1.6359472869687255e-05,0.3846683790532375,6.90175563826897e-05,4.3981705229834e-12,1.3221205273502387e-05,0.023075101480490145,1.505805428143606e-07,3.1571912420879744e-08,2.214321515376489e-07,9.32511564809055e-13,9.232248523253172e-11,2.829405323058033e-13,3.635786851040524e-09,0.03223970128237833,1.074646889487889e-05
0.013520048824639008,0.7052353149448432,3.76,0.0,0.2584668208266866,0.42037410166921346,0.7007123777751386,9.949967493716087e-13,6.585450145120783e-10,0.0027892790017252545,0.0005969226649028368,5.587463520460105e-07,6.857969486824639e-05,0.000308270794149797,0.31925781463774006,0.0046194782392887076,2.4460197397719565e-05,5.806970806009513e-07,1.3291400203138258e-05,0.04860248959268063,0.007788490370554347,1.6474993389226647e-05,0.3871894138379799,6.859279882229185e-05,4.446986996867268e-12,1.3451307893677475e-05,0.023247912418698554,1.5383369215408535e-07,3.223289890385431e-08,2.268314466138978e-07,9.464855854905711e-13,9.293223803275609e-11,2.871806861293495e-13,3.688706521619045e-09,0.032638619168615435,1.1036996230752592e-05
0.013541576370277565,0.7054994302189727,3.76,0.0,0.25568163850242853,0.4166037299095463,0.704969768917465,1.0693030213310342e-12,6.878496227555682e-10,0.002798465278092661,0.0005940998191219588,5.553504752174049e-07,6.941416404830345e-05,0.0003144024616016326,0.3209477705879026,0.004559215244073279,2.4770801240648633e-05,5.795789846416693e-07,1.3428120227557257e-05,0.04842501593355112,0.007737859102159957,1.6589364013181465e-05,0.3897275920783,6.815180453813635e-05,4.497845146648991e-12,1.368582120467552e-05,0.02342172267601554,1.5715637256519285e-07,3.291161667173084e-08,2.323945073637208e-07,9.60654620830745e-13,9.353489211387424e-11,2.9148001640487697e-13,3.742343533798967e-09,0.033043826332698124,1.1335838387942628e-05
0.013563103915916122,0.7057650040108089,3.76,0.0,0.25288568856526183,0.4128033513068996,0.7092579490541342,1.1496591883698357e-12,7.18600915985488e-10,0.0028075339134890557,0.0005911677266869331,5.518597729058472e-07,7.025935841264983e-05,0.00032068407822581635,0.3226431554129048,0.0044986744334468065,2.5084732099886396e-05,5.78312634121669e-07,1.3565151987775955e-05,0.04824151818254284,0.007686167702910041,1.6702420963019607e-05,0.39228272943671755,6.769433721074864e-05,4.550827971963924e-12,1.3924769238048614e-05,0.02359651302328618,1.6054912002879444e-07,3.360847793616064e-08,2.381263512126017e-07,9.75015789159645e-13,9.412954162989077e-11,2.958376487713623e-13,3.796686156554955e-09,0.033455420463852484,1.1643172701688994e-05
0.013582478706990824,0.7060052404585753,3.76,0.0,0.2503604492648857,0.4093574296190489,0.7131434917531267,1.227581204103114e-12,7.475735927714712e-10,0.002815585256098924,0.0005884339957599383,5.486355930023175e-07,7.102906405787424e-05,0.0003264681600547824,0.3241733688136215,0.004443960414759457,2.537001204225531e-05,5.770424077399306e-07,1.3688646713339687e-05,0.04807113098403705,0.007638730373061549,1.680290646524985e-05,0.3945966801833609,6.726834727772995e-05,4.600399304167535e-12,1.414362836702569e-05,0.02375464480105861,1.636628557817888e-07,3.4251500040850024e-08,2.4343354956851905e-07,9.881022130620117e-13,9.465708846746565e-11,2.9980848593664757e-13,3.846186146318243e-09,0.03383139623120568,1.1927176402647665e-05
0.013599916018958054,0.7062224192920694,3.76,0.0,0.2480807978035475,0.40623545528807176,0.7166615554857727,1.3025997360539017e-12,7.747459072249203e-10,0.0028227342368402574,0.0005858957601868466,5.45665859614494e-07,7.172898980540737e-05,0.0003317814301534936,0.3255538780984787,0.004394541856294457,2.5628898619151258e-05,5.757906521316279e-07,1.3799845895550526e-05,0.0479134721709876,0.007595289475911163,1.68922051117809e-05,0.3966906943632544,6.687326659166486e-05,4.646595389779074e-12,1.4343690405980891e-05,0.02389761349692155,1.6651423322439912e-07,3.4843305073332616e-08,2.483335797546362e-07,1.0000081483781384e-12,9.512506981664187e-11,3.034211274089079e-13,3.891205149657348e-09,0.034174322844500025,1.2188879926453538e-05
0.013617353330925284,0.706440492224761,3.76,0.0,0.2457948188675733,0.4030940063118208,0.7201994505562489,1.3825786056517614e-12,8.030000509622372e-10,0.002829783968824189,0.0005832828597307056,5.426307855743041e-07,7.243560185558239e-05,0.0003371981706972179,0.32693732561565214,0.004344964155004012,2.5889723009056476e-05,5.744335807136945e-07,1.3911020358461129e-05,0.04775167183204613,0.007551135666575574,1.6980321155874244e-05,0.3987954212930494,6.646700348868718e-05,4.694338051984402e-12,1.4546680007664965e-05,0.02404118424009858,1.6941216048561037e-07,3.544772100189678e-08,2.533535401694916e-07,1.012032893756159e-12,9.558602237692688e-11,3.0706982161492397e-13,3.936658176620483e-09,0.03452161094094875,1.2456451005558404e-05
0.013634790642892514,0.706659437475186,3.76,0.0,0.24350276078172545,0.3999331795247857,0.7237570284632823,1.4678584485158244e-12,8.32378611668918e-10,0.0028367273047163483,0.0005805944780879652,5.395294833848531e-07,7.314876333119118e-05,0.00034271982325009034,0.32832350441458125,0.00429523490773634,2.6152395987107738e-05,5.729688287594799e-07,1.4022092717022662e-05,0.04758567466700296,0.007506264595942189,1.7067149928386832e-05,0.4009107103640597,6.604946191215119e-05,4.74367404358962e-12,1.4752594557048235e-05,0.02418534266752385,1.7235668468911335e-07,3.606494934216697e-08,2.5849624967115645e-07,1.0241736137494667e-12,9.603936827344075e-11,3.107537082440794e-13,3.982534044310196e-09,0.03487331048175481,1.2729971019579498e-05
0.013652227954859745,0.7068792317956984,3.76,0.0,0.2412048853404923,0.3967530883243187,0.7273341217921503,1.5588125433710781e-12,8.62925445142989e-10,0.0028435568476572336,0.0005778298395249334,5.363610841817775e-07,7.386832127194876e-05,0.0003483477785464058,0.3297121977380544,0.004245362034416206,2.6416820777353946e-05,5.713940550941446e-07,1.413298161561944e-05,0.04741542616911407,0.007460672350984085,1.715258298053418e-05,0.4030363977750731,6.562055414350585e-05,4.794650152729832e-12,1.4961427061694003e-05,0.02433007337831317,1.7534779145075782e-07,3.669518476125374e-08,2.637645525669476e-07,1.0364271421466193e-12,9.64845103162545e-11,3.144718266199225e-13,4.028820315877142e-09,0.03522947072382353,1.3009516657476618e-05
0.013669665266826975,0.7070998504382273,3.76,0.0,0.23890146815961974,0.3935538634605838,0.7309305433658914,1.6558285695283776e-12,8.946854554100938e-10,0.0028502649482457605,0.0005749882131864398,5.331247579234844e-07,7.459410495844443e-05,0.0003540833684069415,0.331103178814866,0.004195353782960551,2.6682892046262493e-05,5.697069620476907e-07,1.4243601042486811e-05,0.04724087277309342,0.007414355488989872,1.723650760741674e-05,0.40517230600879006,6.51802013498433e-05,4.847313367778617e-12,1.5173165824038983e-05,0.02447535989186673,1.7838539371465362e-07,3.7338614618465167e-08,2.691612705271342e-07,1.0487899591846605e-12,9.692082646346493e-11,3.1822310872153525e-13,4.0755032144650604e-09,0.03559014010970648,1.3295160952459459e-05
0.013682645755007168,0.7072646005335348,3.76,0.0,0.23718335764186455,0.3911599970765197,0.7336201779206101,1.7322245552671893e-12,9.191431753211118e-10,0.0028551749720396,0.0005728224880244794,5.306710289708384e-07,7.513831571805742e-05,0.0003584236363012023,0.3321399823541463,0.004158044388755447,2.6881959221924715e-05,5.683768061779909e-07,1.4325718627204877e-05,0.04710810741329256,0.007379404568823647,1.729793298603669e-05,0.4067688176486322,6.484492637486244e-05,4.88763980874564e-12,1.5332663595567983e-05,0.024583862908307063,1.8067670253718695e-07,3.782626317108258e-08,2.732637191594512e-07,1.0580615978569333e-12,9.723951279509014e-11,3.210364277599012e-13,4.110502885508704e-09,0.035861581507644624,1.3511797079740832e-05
