Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603)
0.4626464606002074,0.5782414543901676,3.76,0.0,0.20671516639161083,0.1912245513935847,0.982214343174315,2.0993020734766505e-17,1.792268730933532e-13,0.0001382512883250897,0.00019439649962181674,1.5332812818231351e-07,1.4972470410871316e-06,1.0312053171871068e-05,0.22092203012357686,0.002635160723596817,5.068628934725065e-07,4.0227103120639643e-08,2.343508214215322e-06,0.02656644638615373,0.003767363447354419,4.134334442693601e-07,0.5066928644789769,6.856125735049916e-05,6.093190819591402e-15,2.2775689429410808e-07,0.0015977711922440004,4.239707301448183e-11,3.522682408731684e-11,1.6318702099969154e-09,3.727796168587045e-14,6.7007449994433644e-12,4.31656353346253e-15,1.3076705271226747e-11,0.06272997721885808,2.2387410988939903e-08,1.987203715187419e-05,4.242160444331842e-14,1.727691058302363e-16
0.4633522846755741,0.5782906470793387,3.76,0.0,0.2059774349412571,0.1899568620029911,0.9836081518398492,2.1212382354612765e-17,1.797229861712188e-13,0.0001378486935085036,0.00019329359909018619,1.5185521150948892e-07,1.4904634789874062e-06,1.0322570711517579e-05,0.2212175997973058,0.0026154902897453426,5.053163984034295e-07,3.987932182987876e-08,2.3381775582809575e-06,0.026495063057708115,0.00375063598504488,4.1144646601386586e-07,0.5073939976483078,6.789767075238264e-05,6.083863041890441e-15,2.2797641921016583e-07,0.0015983175020151826,4.2378906172161393e-11,3.506709580145267e-11,1.6332421979796053e-09,3.70592678906004e-14,6.650495384552046e-12,4.291240563310949e-15,1.2999165628580987e-11,0.06296180842885098,2.245342868018311e-08,1.986351643721632e-05,4.238633261695478e-14,1.723089551172195e-16
0.46398752634340407,0.5783346072609065,3.76,0.0,0.20531831214153967,0.18882358144120873,0.9848535342566312,2.1409522749714276e-17,1.8015764357442876e-13,0.00013748610643122232,0.00019230415433816935,1.5054075818295334e-07,1.4843546112186837e-06,1.0331728758023054e-05,0.22148211077683422,0.0025979273089881873,5.039100610529788e-07,3.956810339608537e-08,2.3333349629376648e-06,0.026431071417162687,0.00373565352447865,4.0965582273272507e-07,0.508020129039519,6.730526290365922e-05,6.075441886770803e-15,2.2817003965404374e-07,0.001598815504469573,4.236089238101193e-11,3.492328818964061e-11,1.6344200966852311e-09,3.686233933838353e-14,6.6054931083073795e-12,4.2684378247010225e-15,1.2929364413680943e-11,0.063169705298283,2.251212368134838e-08,1.985596656707318e-05,4.2354575966922375e-14,1.7189031005855038e-16
0.46462276801123403,0.5783782723156446,3.76,0.0,0.20466374741006807,0.18769751229545564,0.9860903829989421,2.1606345080322967e-17,1.805810416924543e-13,0.00013712330009097514,0.00019131775515552122,1.4923684122384599e-07,1.478242895327416e-06,1.0340595784329189e-05,0.22174520778689127,0.0025804966915018326,5.024902541790982e-07,3.925858575398758e-08,2.3284504867066707e-06,0.026367320966927135,0.003720739360901205,4.0786315226047714e-07,0.5086416536381428,6.671741538748281e-05,6.066996197116586e-15,2.2835993633832907e-07,0.0015993197511229445,4.2341319920698937e-11,3.4779445074597466e-11,1.6355442428130884e-09,3.666533692928227e-14,6.560703436416481e-12,4.245626527238188e-15,1.2859556942195515e-11,0.06337688713858118,2.2570134254856738e-08,1.984853114544324e-05,4.232281591684738e-14,1.7146749503049284e-16
0.465258009679064,0.57842164381174,3.76,0.0,0.20401371850068978,0.1865786287549697,0.9873187328227379,2.1802817748083636e-17,1.8099316093196576e-13,0.00013676029294538105,0.00019033444564219864,1.4794341406750046e-07,1.4721289228823855e-06,1.0349172527185735e-05,0.22200689922962472,0.002563197796284088,5.010572244314414e-07,3.8950778199120066e-08,2.3235248706481073e-06,0.026303812780193468,0.003705893341867116,4.060686520389016e-07,0.5092585951041136,6.613412151281172e-05,6.05852623124533e-15,2.285461272753963e-07,0.0015998304807220882,4.232020593328479e-11,3.4635580006922956e-11,1.6366148296900705e-09,3.64682838968715e-14,6.516128159055643e-12,4.22280936126565e-15,1.2789751138770991e-11,0.06358335083429051,2.262746015583719e-08,1.9841211948623276e-05,4.229105995294167e-14,1.710406067540496e-16
0.46589325134689397,0.5784647233334161,3.76,0.0,0.20336820303907074,0.18546690462888257,0.9885386188790041,2.1998909111181496e-17,1.8139398369950712e-13,0.00013639710357210016,0.00018935426849923012,1.4666042977610647e-07,1.46601328061549e-06,1.0357459762462737e-05,0.2222671935009514,0.0025460299747743563,4.996112194096602e-07,3.8644689568888275e-08,2.3185588572177187e-06,0.02624054787483318,0.0036911153124739157,4.042725182969943e-07,0.5098709772458394,6.555537397152668e-05,6.050032250150522e-15,2.2872863082242642e-07,0.0016003479263483763,4.229756754176516e-11,3.449170642625386e-11,1.637632055825416e-09,3.627120328078569e-14,6.471769004373085e-12,4.1999889946841945e-15,1.2719954858952544e-11,0.06378909338415024,2.2684101193712593e-08,1.983401067147343e-05,4.225931539449794e-14,1.7060974134987457e-16
0.46652849301472393,0.5785075124650512,3.76,0.0,0.20272717852689162,0.18436231335328268,0.9897500767052673,2.219458273664956e-17,1.8178349303390242e-13,0.0001360337504806057,0.00018837726529505254,1.4538784080863417e-07,1.45989654918809e-06,1.0365458274454768e-05,0.22252609898912779,0.0025289925709258434,4.981524890381288e-07,3.834032825280314e-08,2.313553185695404e-06,0.026177527214049017,0.0036764051155041637,4.0247494628307245e-07,0.5104788240147456,6.498116470725908e-05,6.041514516029858e-15,2.2890746607218184e-07,0.0016008723154468097,4.2273422076197995e-11,3.4347837553609626e-11,1.6385961177257738e-09,3.607411791123223e-14,6.42762763188067e-12,4.1771680711383605e-15,1.2650175882267171e-11,0.06399411190083067,2.2740057047711912e-08,1.9826928927768182e-05,4.222758941484195e-14,1.701749948206083e-16
0.4671637346825539,0.5785500127979508,3.76,0.0,0.2020906223491302,0.18326482800612984,0.9909531422087107,2.2389805511769512e-17,1.8216167678245803e-13,0.0001356702519775355,0.0001874034766188351,1.441255989137897e-07,1.4537793012703993e-06,1.0373168908406625e-05,0.22278362407303798,0.0025120849216910355,4.966812821015171e-07,3.803770218667289e-08,2.3085085941086617e-06,0.026114751708005698,0.003661762591544874,4.0067612809667086e-07,0.5110821594961915,6.441148484066769e-05,6.032973294485743e-15,2.2908265187669066e-07,0.0016014038699231471,4.224778685977844e-11,3.420398644793012e-11,1.6395072257865243e-09,3.587705023487487e-14,6.383705627689162e-12,4.154349189862742e-15,1.2580421853691506e-11,0.06419840360868478,2.2795327629559195e-08,1.9819968252781034e-05,4.219588900055863e-14,1.6973646196760295e-16
0.46779897635038387,0.5785922259294585,3.76,0.0,0.20145851178056484,0.1821744213203326,0.9921478516512686,2.258454473908889e-17,1.8252852562592694e-13,0.0001353066262641714,0.0001864329420177276,1.4287365521956677e-07,1.4476621029126866e-06,1.0380592548633445e-05,0.22303977712063897,0.0024953063574842125,4.951978478231818e-07,3.773681887573157e-08,2.3034258192515264e-06,0.0260522222151831,0.0036471875789984335,3.9887625390052694e-07,0.5116810079013527,6.384632474552971e-05,6.024408853928189e-15,2.2925420728250013e-07,0.0016019428062102458,4.222067926966031e-11,3.4060165993459537e-11,1.6403655969661886e-09,3.568002241379033e-14,6.3400045105898185e-12,4.131534917140472e-15,1.2510700317393373e-11,0.06440196584193353,2.2849912925808263e-08,1.9813130105622346e-05,4.216422097703225e-14,1.6929423690259385e-16
0.46843421801821383,0.5786341534621839,3.76,0.0,0.2008308239907308,0.18109106569296934,0.9933342416388964,2.2778765810461875e-17,1.828840329744829e-13,0.00013494289151213214,0.00018546569999178052,1.4163196034038712e-07,1.4415455143209342e-06,1.0387730120198731e-05,0.2232945664875988,0.002478656202334356,4.93702436554622e-07,3.7437685414276856e-08,2.29830559744034e-06,0.02598993954325636,0.0036326799140961714,3.970755122118366e-07,0.5122753935610849,6.328567411635012e-05,6.015821467940825e-15,2.2942215180977638e-07,0.0016024893353121508,4.2192116841781984e-11,3.3916388920855534e-11,1.6411714538457518e-09,3.5483056352337254e-14,6.296525736159799e-12,4.108727789412535e-15,1.2441018726024438e-11,0.06460479604373873,2.290381298257231e-08,1.980641587012102e-05,4.213259202154693e-14,1.6884841330227961e-16
0.4697047013538738,0.5787171581637247,3.76,0.0,0.19958862493573948,0.1789453955893075,0.9956822113153283,2.316552181975495e-17,1.8356101450975986e-13,0.0001342151670511527,0.0001835412425210535,1.3917911680660573e-07,1.4293163726892736e-06,1.0401150988567488e-05,0.2238000875302762,0.0024457383854728136,4.906766832271875e-07,3.684469432931803e-08,2.287955751520951e-06,0.025866117644858872,0.0036038659617564036,3.934721686194019e-07,0.5134508745198998,6.217785664691615e-05,5.998578972356455e-15,2.2974728678315542e-07,0.0016036059890743987,4.213069774452619e-11,3.362901507095057e-11,1.6426265614621107e-09,3.508939554288976e-14,6.210240710987801e-12,4.063144931420761e-15,1.2301804631479126e-11,0.06500825066470081,2.3009558186939864e-08,1.979336430177389e-05,4.2069477199705e-14,1.6794634079267045e-16
0.4709751846895338,0.5787990398135688,3.76,0.0,0.19836384061107082,0.1768275904785975,0.997997350588666,2.354981109424627e-17,1.8419263413073113e-13,0.00013348722190766838,0.0001816303916745051,1.3676666259861906e-07,1.4170962209344578e-06,1.0413439781233274e-05,0.22430025375120616,0.0024133259457564606,4.876060240538144e-07,3.625877739644741e-08,2.2774649171541815e-06,0.025743291488146473,0.0035753193830333602,3.8986756063647683e-07,0.5146087991918518,6.108793652814458e-05,5.981248069067586e-15,2.3005821602255966e-07,0.001604755411940937,4.206367072454703e-11,3.3341963514945956e-11,1.6438744912024273e-09,3.4696236885327994e-14,6.1248609028090354e-12,4.017620194595147e-15,1.216283702246548e-11,0.0654087491659624,2.3112565726545773e-08,1.978082315669618e-05,4.2006594735247605e-14,1.670309776924517e-16
0.4722456680251938,0.5788798113827455,3.76,0.0,0.19715628505203125,0.1747374183166779,1.0002799636794,2.393137390193964e-17,1.847789530256335e-13,0.00013275919764011937,0.00017973341870283806,1.343941839329497e-07,1.4048892923161423e-06,1.0424605406030998e-05,0.2247951314241286,0.0023814132723088167,4.844924601639017e-07,3.567997659110958e-08,2.2668389241775506e-06,0.025621465786980206,0.003547038794680375,3.8626311628830544e-07,0.5157493659442773,6.001580757243015e-05,5.963831076435766e-15,2.303551017373523e-07,0.0016059391001584196,4.1991177679631046e-11,3.3055330146886706e-11,1.6449172967674072e-09,3.4303744556748786e-14,6.040395652765888e-12,3.972172590068073e-15,1.2024171626275465e-11,0.06580627493046638,2.3212839520436848e-08,1.976880091473159e-05,4.1943992337859025e-14,1.661030447137198e-16
0.4735161513608538,0.5789594858760805,3.76,0.0,0.19596577106104632,0.17267464253425788,1.0025303593279833,2.4309956115649348e-17,1.8532008039473118e-13,0.00013203123402415046,0.00017785057890179782,1.3206125963264093e-07,1.3926997076056532e-06,1.043465739432698e-05,0.22528478650582714,0.002349994677486181,4.813379888182205e-07,3.5108327598636897e-08,2.2560835669468827e-06,0.025500644522800438,0.0035190227829766567,3.8266022765480945e-07,0.5168727744957126,5.896135392390566e-05,5.9463303688575334e-15,2.3063810880385849e-07,0.0016071584670340152,4.1913360982681044e-11,3.276920815504915e-11,1.645757141880626e-09,3.391207777788263e-14,5.9568533236429374e-12,3.9268205550641195e-15,1.1885862429258225e-11,0.06620081299533982,2.3310384907869396e-08,1.9757304969451708e-05,4.188171527310857e-14,1.651632494339932e-16
0.4747866346965138,0.5790380763545088,3.76,0.0,0.19479211035947555,0.17063902232891792,1.0047488504578477,2.4685308215744344e-17,1.8581617206442118e-13,0.00013130346901802053,0.00017598211191782696,1.2976746169309782e-07,1.3805314745256256e-06,1.044360588044385e-05,0.22576928459899626,0.002319064405003864,4.781446016155847e-07,3.4543859999967644e-08,2.2452046004135328e-06,0.025380830972775,0.0034912699049795843,3.7906025061898443e-07,0.5179792257287962,5.792445062481815e-05,5.928748377671852e-15,2.309074048446072e-07,0.0016084148445509104,4.183036336538604e-11,3.248368800331589e-11,1.6463962940756655e-09,3.352139080168642e-14,5.874241330684578e-12,3.881581951579049e-15,1.1747961675455195e-11,0.06659235001697805,2.3405208591121927e-08,1.974634166959267e-05,4.1819806427502274e-14,1.6421228617307693e-16
0.47605711803217376,0.5791155958982486,3.76,0.0,0.19363511373056227,0.16863031294234596,1.0069357538561063,2.5057185527591442e-17,1.8626742925053594e-13,0.00013057603863858122,0.0001741282420294692,1.2751235580830173e-07,1.3683884859946068e-06,1.0451461575649537e-05,0.2262486909187272,0.0022886166375208593,4.749142816175567e-07,3.398659744551022e-08,2.23420773440344e-06,0.025262027736570276,0.003463778689746056,3.7546450420110413e-07,0.5190689215151498,5.690496412885621e-05,5.911087588484669e-15,2.3116315995207584e-07,0.0016097094850122224,4.174232769117576e-11,3.219885740036582e-11,1.6468371198146645e-09,3.313183285948141e-14,5.792566167986879e-12,3.836474060141407e-15,1.1610519850706217e-11,0.06698087423641352,2.349731859530298e-08,1.9735916358685536e-05,4.1758306353340284e-14,1.6325083549682764e-16
0.47732760136783375,0.5791920575997133,3.76,0.0,0.19249459114583492,0.16664826590713952,1.0090913898897587,2.542534981704857e-17,1.866740971661738e-13,0.00012984907683606236,0.00017228917840286646,1.2529550183301477e-07,1.3562745184748354e-06,1.0458235738296644e-05,0.2267230702639072,0.002258645503370461,4.7164900062394225e-07,3.343655781689816e-08,2.223098627797633e-06,0.025144236760232804,0.00343654763937594,3.7187426996592014e-07,0.5201420645614483,5.5902752785761665e-05,5.89335053629889e-15,2.3140554628568862e-07,0.0016110435625788996,4.164939671938552e-11,3.191480126832575e-11,1.6470820798257005e-09,3.2743548120193744e-14,5.711833433653751e-12,3.791513575092003e-15,1.1473585671007795e-11,0.06736637544725352,2.3586724201454272e-08,1.9726033410748476e-05,4.1697253308010675e-14,1.6227956375559312e-16
0.4798685680391537,0.579341859951874,3.76,0.0,0.19026220489055248,0.16276314835714872,1.013310157072478,2.6149616303460094e-17,1.873548588117694e-13,0.00012839708431631935,0.00016865623304161803,1.2097476332921095e-07,1.332148170041799e-06,1.0468587130165487e-05,0.22765700494049096,0.002200109426601193,4.650213754412417e-07,3.2358191206286956e-08,2.200566054786762e-06,0.02491169628545247,0.003382859914704954,3.647152761124593e-07,0.522239506282705,5.394955184596229e-05,5.857658038818784e-15,2.318509120053625e-07,0.0016138343473990954,4.144941876511948e-11,3.134933822297886e-11,1.6469946900417202e-09,3.197134964891244e-14,5.553213356938657e-12,3.70209867460814e-15,1.1201426288820205e-11,0.0681282755242708,2.37574654940628e-08,1.9707907527478144e-05,4.157663031596338e-14,1.6031015108075545e-16
0.4821554380433416,0.5794731957292112,3.76,0.0,0.18830748065600697,0.15935516940239325,1.017003388710295,2.6786495295621766e-17,1.8781836197002874e-13,0.00012709319341719537,0.00016543902002781477,1.172124042747713e-07,1.3105691986553427e-06,1.0474327927098773e-05,0.2284809943395445,0.0021489972953090937,4.589564247157352e-07,3.1412431677463964e-08,2.17995846940573e-06,0.02470587891258992,0.003335415189774308,3.5830311586030563e-07,0.5240726378948364,5.224918387060037e-05,5.825300396633182e-15,2.32207787434686e-07,0.0016164911756809278,4.125412182374058e-11,3.084386506009829e-11,1.6462726222947157e-09,3.1282068017980084e-14,5.413717281168695e-12,3.6222848681603275e-15,1.095867155557744e-11,0.06880357490846156,2.390200117853159e-08,1.9693474630060355e-05,4.1469937568519045e-14,1.5851048009535694e-16
0.4844423080475295,0.5796013077052365,3.76,0.0,0.18640315474900396,0.15602957217002736,1.0206004263678865,2.740793476330287e-17,1.8814307166398195e-13,0.00012579280374843055,0.00016227237581432918,1.1356692508322213e-07,1.289137628809376e-06,1.0476762242185289e-05,0.22928968195526336,0.0020993364286096424,4.52808132232487e-07,3.049010884731104e-08,2.159072489144771e-06,0.024503344505489893,0.0032887889934863856,3.5192701255994957e-07,0.5258553114074821,5.060226876097836e-05,5.792737217718783e-15,2.3252410963578123e-07,0.001619290668729148,4.1045163996569336e-11,3.0342094464623475e-11,1.6449580062238786e-09,3.0598922349332646e-14,5.277323931344487e-12,3.54318150237007e-15,1.0718238603927604e-11,0.06946898788914066,2.403797214579955e-08,1.9680827006963522e-05,4.136518980493985e-14,1.5668868425280533e-16
0.48672917805171745,0.5797262716909348,3.76,0.0,0.18454810724573978,0.15278480867106492,1.0241032275990074,2.801279430088726e-17,1.8833181637998793e-13,0.00012449661408473462,0.00015915701668635506,1.1003561438294616e-07,1.267871237169772e-06,1.047597238854959e-05,0.23008342705294366,0.0020510915309391634,4.465873201219168e-07,2.959114307202713e-08,2.137938757991655e-06,0.024304084201889373,0.0032429717604438206,3.455930626517876e-07,0.5275887180110159,4.900775320508056e-05,5.759984836519359e-15,2.328009406333728e-07,0.0016222370955855797,4.082335438239307e-11,2.984442101594485e-11,1.6430679523233458e-09,2.992257096816328e-14,5.1440374037877405e-12,3.4648648100783382e-15,1.0480348058240135e-11,0.07012450605558014,2.4165472395782193e-08,1.9669960287520635e-05,4.126253496338039e-14,1.5484811351977833e-16
0.4890160480559054,0.5798481631793222,3.76,0.0,0.18274121978463453,0.1496193122957439,1.0275137643552812,2.8600016530849054e-17,1.8838776135239655e-13,0.00012320529668860097,0.00015609352685689405,1.066157380821495e-07,1.2467865711322472e-06,1.0472044409887466e-05,0.2308625826165201,0.002004227249127328,4.403045353207274e-07,2.871540905578876e-08,2.116587082502283e-06,0.024108084261915685,0.003197953725898618,3.393069615196722e-07,0.529274045685709,4.746453656650295e-05,5.727059900209123e-15,2.330393510058084e-07,0.00162533405663354,4.058948912983481e-11,2.9351210440492315e-11,1.6406201605472591e-09,2.9253620281532043e-14,5.0138546813258e-12,3.38740501232522e-15,1.0245202561580318e-11,0.07077013423671973,2.428460545512969e-08,1.9660862939130887e-05,4.116210148775975e-14,1.5299195707279335e-16
