Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002)
0.026268528722641404,0.8920732446013745,3.76,0.0,7.880972898669171e-13,1.5996604850038094e-05,1.0305672604048968,1.2895318277856623e-17,4.251792276240051e-17,1.49187791756785e-13,4.3027355516757635e-09,6.044779141838946e-23,0.0008532632521072841,0.0010215269805220804,0.13068045712063983,2.0887607693403996e-09,4.1655196940158165e-06,2.9742952881174323e-16,6.308710123075293e-26,6.0595955910751776e-21,9.805505512380953e-26,1.582414893694261e-08,0.19364182467908006,3.0797406992266545e-09,4.693417167759062e-28,3.7573019076267953e-22,2.892555485630589e-17,3.084139984874876e-21,6.682874705316199e-17,1.527261210240603e-15,1.7905021247124888e-19,7.917320965007976e-29,1.5352284516916863e-19,2.1421367670491104e-10,0.38745071096702804,2.703931290897562e-17,1.5252453440410206e-15,2.040366176138941e-20,6.609429683296293e-24,1.9395126991908166e-20,2.9745424068880606e-09,-4.373678119611834e-19,-2.5451923946114587e-23,4.819968467855849e-11,1.5900240752956942e-08,-7.034866687165389e-19,2.1886244196273503e-23,2.2477518550264006e-20,9.528131237836554e-15,2.3547428416099666e-21,8.71552175452313e-19,9.770393003738823e-30
0.026369524161454223,0.8920731280480737,3.76,0.0,7.885060055384593e-13,1.5971674161378906e-05,1.0305679012038125,1.2873367807461938e-17,4.2469122329476635e-17,1.49160711258433e-13,4.295000921953997e-09,6.034267909230425e-23,0.0008526370207550769,0.001020776994861945,0.13068050444539786,2.088772669109373e-09,4.159403386008235e-06,2.972131642726213e-16,6.871898909464278e-26,6.573784405263992e-21,9.989857048972878e-26,1.5812875046661405e-08,0.19364178325572862,3.075247442997997e-09,5.055172027485736e-28,3.8461254148344417e-22,2.948815493521226e-17,3.1085540296386935e-21,6.677626270095688e-17,1.5261020900669807e-15,1.7897376417491541e-19,8.027601466268274e-29,1.534258519650447e-19,2.1405646599965186e-10,0.3874507524040119,2.7028664315099726e-17,1.5256928603264165e-15,2.0409598606600736e-20,6.6105723132311636e-24,1.93916054756813e-20,2.972359491511916e-09,-1.216025395615567e-19,-7.834223478963662e-24,4.8164321141485326e-11,1.5900245463974495e-08,1.5555529282371796e-19,2.1876849038076505e-23,2.2483995164098252e-20,9.52125181656599e-15,2.4009605835945518e-21,-7.42058607154614e-19,-5.073140963290516e-30
0.026571515039079865,0.8920729002256808,3.76,0.0,7.893067082198189e-13,1.5922993117681917e-05,1.0305691537598933,1.2830535197644133e-17,4.2373836847708665e-17,1.4910819071002386e-13,4.279904185827137e-09,6.013759083423448e-23,0.0008514128921446259,0.0010193109584786867,0.1306805970014431,2.0887959451638567e-09,4.147460498576064e-06,2.9679021992342305e-16,7.383290578871027e-26,7.085794009996315e-21,1.0166908891893619e-25,1.5790836643178867e-08,0.1936417023524275,3.0664736067342287e-09,5.396785406640826e-28,3.8445253023182094e-22,2.95401975848707e-17,3.0486280314957593e-21,6.667381024334196e-17,1.523839218713761e-15,1.7882448542103312e-19,8.126447823508353e-29,1.5323645625752636e-19,2.1374915769311008e-10,0.38745083333396163,2.700676011278672e-17,1.526510797729608e-15,2.0420442022763764e-20,6.612553745868227e-24,1.9384775553069848e-20,2.968092428023161e-09,1.3741757033817086e-19,6.056704053914876e-24,4.8095194047401803e-11,1.59002546850556e-08,1.3431573844237822e-18,2.1857125311509876e-23,2.249581695653114e-20,9.507803992788685e-15,2.405697603084902e-21,-2.4331264979335715e-18,-2.768372805635552e-29
0.026773505916705506,0.8920726792638163,3.76,0.0,7.900850118118975e-13,1.5875841278944677e-05,1.030570368610546,1.2789097527578865e-17,4.2281575818539473e-17,1.490577701179799e-13,4.265289679888263e-09,5.993928184001929e-23,0.0008502255532511559,0.0010178889839908428,0.13068068683619408,2.0888185406590044e-09,4.135892965266238e-06,2.963799807443178e-16,6.265140107237425e-26,6.0397339507556015e-21,9.793528668115112e-26,1.5769459673944942e-08,0.1936416239680362,3.057975311241092e-09,4.655915777639973e-28,3.6274573571882564e-22,2.8028379061649175e-17,2.951187095587641e-21,6.657465782815008e-17,1.5216487959980209e-15,1.7867989393515907e-19,7.903035216543156e-29,1.5305300821870339e-19,2.134510852210062e-10,0.3874509117442016,2.6982513397625587e-17,1.5271003262997933e-15,2.042823264389382e-20,6.6136043620496606e-24,1.9378218243154842e-20,2.9639536064654713e-09,9.575137129307592e-20,5.744920572475018e-24,4.8028144412372764e-11,1.5900263644429067e-08,1.512558351349957e-19,2.183460219166711e-23,2.2504281762945082e-20,9.494760062877005e-15,2.2818390500915114e-21,1.146425516856236e-20,-8.149159011398157e-32
0.026975496794331148,0.8920724649470277,3.76,0.0,7.90843880166357e-13,1.5830166944357165e-05,1.0305715469397618,1.2748982681122927e-17,4.219216857163254e-17,1.4900868795687942e-13,4.251140646085243e-09,5.974719766984401e-23,0.000849073852303525,0.0010165096918442985,0.1306807740313527,2.0888404757142425e-09,4.124688084526219e-06,2.9598204820257264e-16,5.945537527341479e-26,5.699530397509168e-21,9.681562275797593e-26,1.5748723483689336e-08,0.19364154801863975,3.0497432448704682e-09,4.417456748942029e-28,3.5611477760906133e-22,2.747789827936579e-17,2.9236720743153234e-21,6.647845861369124e-17,1.5195234570878108e-15,1.7853983135949562e-19,7.837738432715138e-29,1.528753068652238e-19,2.1316195943496943e-10,0.38745098771867165,2.6960487417905683e-17,1.5277670021408964e-15,2.0437058915589532e-20,6.615035613755421e-24,1.9371835260522342e-20,2.9599390119548403e-09,8.239310418698058e-20,5.683220155289199e-24,4.7963107201902456e-11,1.5900272349397995e-08,-1.8703460687838213e-20,2.1814498938366556e-23,2.2513890159609365e-20,9.482107182735513e-15,2.236873539918121e-21,8.18360641001822e-19,9.521681471991676e-30
0.02717748767195679,0.8920722570666824,3.76,0.0,7.915838163693297e-13,1.5785920371623117e-05,1.0305726898915035,1.2710161887992924e-17,4.210558651211703e-17,1.4896139468620243e-13,4.237440986298466e-09,5.95613356572107e-23,0.0008479566762698977,0.001015171748892334,0.1306808586660736,2.0888617700246905e-09,4.113833636571954e-06,2.9559603911373837e-16,6.286406513368139e-26,6.076068696694643e-21,9.794982995844971e-26,1.5728608108888384e-08,0.19364147442343532,3.0417684484615324e-09,4.68373015371733e-28,3.652841539374377e-22,2.8259756795910096e-17,2.9799498518510115e-21,6.638530776050514e-17,1.5174653994581025e-15,1.784041453284851e-19,7.903057621899561e-29,1.527031588213834e-19,2.1288150091221117e-10,0.3874510613381988,2.6940360775076233e-17,1.5285063826400527e-15,2.0446860685975888e-20,6.6168160273402505e-24,1.936568510942381e-20,2.9560447646480695e-09,5.89801318527044e-20,3.7939467014562505e-24,4.790001956865297e-11,1.5900280807070737e-08,1.4076496098445283e-19,2.1796448525616826e-23,2.252457491017864e-20,9.469833327753619e-15,2.3006684656045657e-21,2.2444537348947864e-19,4.046926943499716e-30
0.02737947854958243,0.8920720554217241,3.76,0.0,7.923044381008164e-13,1.5743053687928525e-05,1.0305737985712753,1.267258379459087e-17,4.202170839421924e-17,1.4891575967857954e-13,4.224175231098848e-09,5.938142420317543e-23,0.0008468729493534078,0.0010138738665931197,0.13068094081705098,2.088882442649088e-09,4.1033178616327875e-06,2.952215821426679e-16,6.548802384216211e-26,6.3067382837957344e-21,9.871826611739561e-26,1.5709094251066983e-08,0.19364140310459502,3.0340422994619276e-09,4.855787846538358e-28,3.7571513894655886e-22,2.9073522849311754e-17,3.0521331928128253e-21,6.629505597543668e-17,1.5154711977656273e-15,1.7827268919897994e-19,7.953050637167409e-29,1.5253637797640507e-19,2.1260943957784343e-10,0.38745113268063425,2.6920682793103444e-17,1.5292055251472236e-15,2.0456127410710336e-20,6.618472428477518e-24,1.9359750586654372e-20,2.952267114498664e-09,-8.250588911865111e-21,-6.119126507554409e-25,4.7838820767525985e-11,1.5900289024365643e-08,-1.4129805474699804e-20,2.177882725672073e-23,2.2534674145261198e-20,9.457926669172577e-15,2.3668820121402666e-21,-1.0665235874613457e-19,-1.789045040739066e-30
0.027581469427208072,0.8920718598175911,3.76,0.0,7.930056943169905e-13,1.570152080908906e-05,1.030574874047562,1.2636202434342591e-17,4.1940431890213287e-17,1.4887155826520268e-13,4.2113285113357966e-09,5.92072359848091e-23,0.0008458216316054913,0.0010126147993482352,0.13068102055860012,2.0889025120129497e-09,4.09312944002353e-06,2.948583182128428e-16,6.522741131841686e-26,6.2858376482852005e-21,9.860635506423114e-26,1.569016325218391e-08,0.1936413339871396,3.02655649738196e-09,4.843398278985634e-28,3.7716875193576414e-22,2.921361218116951e-17,3.065124218860444e-21,6.620756041122952e-17,1.5135376493008312e-15,1.7814532180309156e-19,7.945972583360846e-29,1.5237478517055024e-19,2.1234551435674346e-10,0.38745120182098,2.690111427525703e-17,1.5298577177565896e-15,2.046476813468001e-20,6.619965006101858e-24,1.935400240737746e-20,2.9486024364229836e-09,-2.5136708741899074e-20,-1.6071086321369724e-24,4.777945207738649e-11,1.590029700801551e-08,-5.026497062447097e-20,2.17611074240762e-23,2.2544087456308815e-20,9.44637577052822e-15,2.378193544282192e-21,-9.193296702413807e-20,-1.5073440597518259e-30
0.02798545118245935,0.8920714859859832,3.76,0.0,7.943513883255893e-13,1.5622280642823824e-05,1.0305769294862464,1.2566854867729271e-17,4.17853142533155e-17,1.4878727227000283e-13,4.186835550041444e-09,5.88751562156177e-23,0.0008438122356467776,0.0010102083334590315,0.1306811730992156,2.088940911953548e-09,4.073691470067136e-06,2.9416399325773635e-16,5.603293413903651e-26,5.415996176924982e-21,9.564043096701612e-26,1.565397826970406e-08,0.1936412020700432,3.012274263214187e-09,4.2084227812173e-28,3.4735931205998334e-22,2.7011933854985964e-17,2.870506488781213e-21,6.604045021495587e-17,1.5098440357254611e-15,1.7790231457207934e-19,7.760394603599291e-29,1.5206648008437536e-19,2.118410710908423e-10,0.38745133378182867,2.6862151054379383e-17,1.5310149671462784e-15,2.0480087234428873e-20,6.622431903427704e-24,1.9343041138572008e-20,2.9415980951208893e-09,1.5475504214251953e-19,1.0524800958355203e-23,4.7665979846731854e-11,1.5900312300406687e-08,1.1383024276006316e-19,2.1725221637578924e-23,2.2560763776705237e-20,9.424297513290822e-15,2.198673537498305e-21,1.3990695537571122e-18,1.5617789012403604e-29
0.02838943293771063,0.8920711341422866,3.76,0.0,7.956280128235148e-13,1.5547864167317358e-05,1.0305788640655955,1.25018380139757e-17,4.163968771274958e-17,1.48708668955376e-13,4.163854168879332e-09,5.856381219592002e-23,0.000841920837196252,0.0010079431871040587,0.13068131683773831,2.088977106528016e-09,4.0554372759468795e-06,2.9351042466872475e-16,6.022196688582162e-26,5.815083266748064e-21,9.695004413254812e-26,1.5619915843387572e-08,0.19364107812492506,2.998861275934432e-09,4.482655119533546e-28,3.51905504804861e-22,2.7393010171708824e-17,2.8906634560037154e-21,6.588353922293533e-17,1.5063755244941497e-15,1.7767409517527385e-19,7.839882192248696e-29,1.5177693835514308e-19,2.1136625031357904e-10,0.3874514577681321,2.68278796797979e-17,1.532265131465662e-15,2.049666014439912e-20,6.625447822052828e-24,1.9332819288598242e-20,2.9350050699986884e-09,1.838591034200547e-19,1.1835851966861958e-23,4.755917084482423e-11,1.590032673455637e-08,2.5083636051723254e-19,2.1694363493369492e-23,2.2578830750308618e-20,9.403514874955078e-15,2.2300501530469622e-21,9.65407008732352e-19,9.480240247838934e-30
0.02879341469296191,0.8920708029468887,3.76,0.0,7.968389707363582e-13,1.5477959752063282e-05,1.0305806851337556,1.2440850615629372e-17,4.150290571730146e-17,1.4863520820466577e-13,4.142284449747635e-09,5.827177653998077e-23,0.0008401402793639069,0.0010058107882850078,0.13068145229064987,2.089011224166908e-09,4.038290327580106e-06,2.928951421018505e-16,6.686782035281725e-26,6.543510472885458e-21,9.906632244713743e-26,1.558784749408776e-08,0.1936409616430662,2.986261400217391e-09,5.017211349408533e-28,3.8138511153162514e-22,2.9833715196717164e-17,3.092431811941339e-21,6.573611094246622e-17,1.5031161740820783e-15,1.7745970885011837e-19,7.968097822675847e-29,1.5150494833048817e-19,2.109192553199818e-10,0.38745157428876464,2.679618098441059e-17,1.533482618600427e-15,2.0512805903660782e-20,6.6284614272814e-24,1.9323266324764408e-20,2.928798413403346e-09,-5.2038297121738543e-20,-3.377122595795111e-24,4.7458620948642064e-11,1.5900340358080954e-08,-3.996411103595304e-20,2.1666160361016605e-23,2.259643666255995e-20,9.38394933148162e-15,2.4287306852867357e-21,-3.757275986280264e-19,-2.124008690246861e-30
0.02919739644821319,0.8920704911520929,3.76,0.0,7.979846172701622e-13,1.5412277886671062e-05,1.030582399565203,1.2383616772875814e-17,4.137436160928781e-17,1.4856631052813971e-13,4.122033808447806e-09,5.799767497185695e-23,0.0008384638646870262,0.0010038031153352146,0.13068157994320953,2.0890433855763333e-09,4.022179531173008e-06,2.923158334368766e-16,6.73712803469924e-26,6.476331851762454e-21,9.905409601887104e-26,1.555765296150349e-08,0.19364085215119617,2.9744224816401673e-09,4.986896778185192e-28,3.877745174331574e-22,3.014085583140188e-17,3.1398022957725694e-21,6.55974604353546e-17,1.5000502394687337e-15,1.7725826851884118e-19,7.975275129725729e-29,1.5124938427752413e-19,2.1049840474408474e-10,0.3874516838171423,2.6765279982310202e-17,1.534546619350687e-15,2.0526906711523175e-20,6.630959394759204e-24,1.93143065726306e-20,2.9229547791814476e-09,-7.273280204836422e-20,-4.8105655744358646e-24,4.736395197495824e-11,1.5900353216030413e-08,-1.0804160143546474e-19,2.1638302198455797e-23,2.261180302676343e-20,9.365527356313209e-15,2.453501679757092e-21,-3.753496979201794e-19,-7.250354882124814e-30
0.02960137820346447,0.8920701975839701,3.76,0.0,7.990685313977448e-13,1.5350549405401338e-05,1.0305840137940707,1.2329882621388507e-17,4.1253524329620344e-17,1.4850170510309974e-13,4.103016382884624e-09,5.774030458061774e-23,0.0008368853230154097,0.0010019126584436214,0.13068170025142506,2.0890737043009538e-09,4.00703879409427e-06,2.917703342953791e-16,6.35847161765512e-26,6.224162224146921e-21,9.79428078094273e-26,1.5529219632678406e-08,0.1936407492087164,2.9632960287375224e-09,4.785373560919989e-28,3.7114072051796733e-22,2.904568197121134e-17,3.0280507352885792e-21,6.546704820178679e-17,1.4971660435313094e-15,1.7706894938517747e-19,7.897362259111423e-29,1.5100919952149132e-19,2.101021244963061e-10,0.38745178679399983,2.6735517907998577e-17,1.5355408809239584e-15,2.054007998564069e-20,6.63325832877456e-24,1.9305904841013374e-20,2.9174523107293634e-09,5.406175179290284e-20,3.492124983654039e-24,4.72748098673558e-11,1.5900365351016013e-08,8.087491058516821e-20,2.161102872053985e-23,2.2626157207108574e-20,9.348180184524506e-15,2.3644340107159726e-21,2.6988876197317627e-19,3.280309916401606e-30
0.030005359958715748,0.8920699211474086,3.76,0.0,8.000955275785459e-13,1.5292523862239255e-05,1.0305855338450272,1.2279435548228922e-17,4.113995098327544e-17,1.484412348097689e-13,4.085152472475619e-09,5.749867474050306e-23,0.0008353987817345094,0.0010001323839800458,0.13068181364389814,2.089102287149643e-09,3.992806623826084e-06,2.9125661759079773e-16,6.395670266642816e-26,6.287675806539205e-21,9.801146212269563e-26,1.550244201197683e-08,0.19364065240515252,2.952836919912948e-09,4.823940418509227e-28,3.7023205700847763e-22,2.916345721360564e-17,3.018079799029263e-21,6.53444384323447e-17,1.494454084702238e-15,1.768909839525955e-19,7.902138874205169e-29,1.507834201197761e-19,2.0972894028777985e-10,0.3874518836299393,2.6708149754529543e-17,1.5365135876743903e-15,2.0552973581026238e-20,6.63558951600489e-24,1.9298041000807102e-20,2.912270537193243e-09,3.034960880568593e-20,2.0525863710086413e-24,4.7190863015214095e-11,1.5900376803331845e-08,3.8673376274257586e-20,2.158627827377114e-23,2.2640212250001477e-20,9.33184346846905e-15,2.3740545619408448e-21,1.990277817624399e-19,3.696597989603838e-30
0.030409341713967027,0.8920696608150116,3.76,0.0,8.010679702641415e-13,1.5237968053252805e-05,1.0305869653617965,1.2232057603380616e-17,4.103317330972507e-17,1.4838459560474138e-13,4.0683680336171034e-09,5.727174288916356e-23,0.0008339987382385693,0.0009984557015173799,0.13068192052356006,2.0891292345724277e-09,3.97942576647526e-06,2.90772783495913e-16,6.582774790083508e-26,6.430224093135676e-21,9.856536474090176e-26,1.5477221230601492e-08,0.1936405613578274,2.9430031391595024e-09,4.93422501887277e-28,3.7970093715841184e-22,2.9862148304718305e-17,3.082916834391788e-21,6.522912799715296e-17,1.4919032717761446e-15,1.767236575329521e-19,7.93669670298782e-29,1.5057113915907401e-19,2.093774707196297e-10,0.3874519747077575,2.668272463024629e-17,1.5374420718079357e-15,2.056528330123929e-20,6.63784359536503e-24,1.9290675438868302e-20,2.907390277513113e-09,-3.951565583774605e-20,-2.550914639970461e-24,4.7111800699674564e-11,1.5900387611074236e-08,-6.307131027143917e-20,2.156341815377019e-23,2.2653632479826367e-20,9.316456824368913e-15,2.430832332784523e-21,-2.07595287224072e-19,-2.2262562908459202e-30
0.030813323469218307,0.8920694156243837,3.76,0.0,8.019876404642907e-13,1.5186664679656441e-05,1.030588313633355,1.2187547941101032e-17,4.0932751451839145e-17,1.4833145067031835e-13,4.052594223264008e-09,5.705852897386039e-23,0.0008326800346254111,0.0009968764335156186,0.13068202126928558,2.0891546410818033e-09,3.966842876885729e-06,2.903170509894148e-16,6.549161660835536e-26,6.403823164422047e-21,9.841510441504963e-26,1.5453464595569427e-08,0.19364047570974816,2.933755534851356e-09,4.917910096684649e-28,3.7882530800917133e-22,2.9716584485679907e-17,3.0770459433128933e-21,6.512063089411295e-17,1.4895028554926313e-15,1.7656630414605523e-19,7.927815850222576e-29,1.5037151154897737e-19,2.0904642092999006e-10,0.387452060384559,2.6658432215340208e-17,1.5383074720365304e-15,2.0576754999511943e-20,6.639925551939345e-24,1.9283764226180987e-20,2.9027935522112845e-09,-1.1359652366738686e-20,-8.167526703081671e-25,4.7037331665017576e-11,1.590039781025483e-08,-3.2884273267049128e-21,2.1541416179189718e-23,2.2666138163130954e-20,9.301963629156094e-15,2.419008138177379e-21,-1.0516478686168813e-19,-2.287364807909233e-30
0.031217305224469586,0.8920691846733447,3.76,0.0,8.028577525728152e-13,1.5138411134570424e-05,1.0305895836180197,1.2145720887794906e-17,4.083829002907279e-17,1.4828159636390218e-13,4.037766986135333e-09,5.685815825275419e-23,0.0008314378344148065,0.000995388787430839,0.13068211623739107,2.0891785956317018e-09,3.955008219624905e-06,2.8988775009489526e-16,6.431442501330349e-26,6.320102888514197e-21,9.803907286904591e-26,1.5431085174509594e-08,0.19364039512768777,2.925057601052231e-09,4.848609783158893e-28,3.7262323638430994e-22,2.936731561387528e-17,3.0350674724718327e-21,6.501853596219581e-17,1.4872438162635055e-15,1.7641830280260376e-19,7.902306209693873e-29,1.501837493025914e-19,2.0873457674909134e-10,0.3874521409936765,2.663539990136617e-17,1.5391186179035857e-15,2.0587506561776932e-20,6.641866061840262e-24,1.927728089604206e-20,2.8984635022352126e-09,2.5906348923348663e-20,1.6862096825524854e-24,4.6967182804260597e-11,1.590040743490871e-08,3.511080365047223e-20,2.1520470250002814e-23,2.267785827877441e-20,9.288310817625934e-15,2.3905885362049237e-21,1.5702797066354682e-19,1.5666243738618083e-30
