Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167)
0.0035594578678535367,0.7736211594354037,3.76,0.0,0.015217858397651865,0.018569076521627974,1.1087324266187375,8.576000931026404e-09,5.187338575067644e-08,0.0012539751941528276,2.3159466176017368e-05,4.6824761677649e-09,0.0002121450930862775,0.0019383531397584633,0.4061298254781007,6.393765854467167e-05,1.297093414365526e-05,6.572347319369623e-09,1.0029484992306469e-06,0.002053091048284072,0.00019491010453505177,1.2888839462152284e-06,0.5536406198646291,5.466121211001788e-07,9.09800460794148e-12,1.3522902590736728e-05,0.034136793816792424,5.606023555673208e-07,1.2154409086251052e-07,3.1486893312759756e-06,4.167517497033296e-15,5.517038579959576e-12,6.5464201188252555e-15,2.4660560659286267e-09,0.14995442099570677,1.0751292547856571e-05,0.00023070160466093922,1.1958819025393408e-10,5.021696656987537e-13,9.063952914184476e-10,2.5961565901135526e-09,6.42430388984222e-05,2.510319134555388e-10,4.685301494974473e-12,1.472455683378482e-07,5.270359309114157e-05,2.3739761605281828e-11,1.7344041539643203e-10,3.9011567821490205e-07,3.8132829524673514e-07,2.4000427251146216e-05,1.2886782684431097e-12,1.2981324027009554e-08,4.446261357365365e-14,1.098496980635709e-18,2.1484110111575188e-06,8.226643533500629e-22,4.4728512181549935e-09
0.0035625012197862183,0.7736192984028659,3.76,0.0,0.015198294002348319,0.018444281924005313,1.1087891366912892,8.4231912706117e-09,5.101939560937006e-08,0.0012463012988344197,2.297975965175068e-05,4.622553208831406e-09,0.0002105548107098014,0.0019249464286583088,0.40617045044143085,6.341705493686641e-05,1.2801633598172202e-05,6.482376124467349e-09,9.917484167194637e-07,0.002044992697793431,0.000193820832489885,1.271890556270847e-06,0.5536130170280688,5.420616566887243e-07,8.97408548769897e-12,1.341772325703827e-05,0.03411853747572733,5.550532857010364e-07,1.2000934867511243e-07,3.1181376137130648e-06,4.099345211061307e-15,5.453837850560874e-12,6.43934344545096e-15,2.426415591837783e-09,0.15006629788674222,1.0649731139460269e-05,0.00023020538122973334,1.188779624304727e-10,4.943226229882526e-13,9.005385421598744e-10,2.5801304308121316e-09,6.424241984963004e-05,2.5031014652295067e-10,4.653527485715161e-12,1.4559995757403577e-07,5.271346321954024e-05,2.3533362412823035e-11,1.717941425404142e-10,3.854435318510146e-07,3.7809701821356915e-07,2.396420109698005e-05,1.2780886485617325e-12,1.2964339055148347e-08,4.4495534099315647e-14,1.0992581699718376e-18,2.1338504209424382e-06,8.232343858372382e-22,4.44270677920552e-09
0.0035655445717189,0.7736174586198702,3.76,0.0,0.01517909876556632,0.01832123629785362,1.1088444626525864,8.273740276108564e-09,5.0183687827078086e-08,0.001238722363690852,2.280266111267894e-05,4.563800579679507e-09,0.00020898611793890892,0.001911708885898745,0.4062110164980745,6.290446810899115e-05,1.263558320253377e-05,6.394220184977274e-09,9.807404395747648e-07,0.0020369886284363056,0.00019274456830300493,1.2552428859492134e-06,0.5535852853964184,5.375834222664708e-07,8.852675821509063e-12,1.3314005441075297e-05,0.03410049802570509,5.495970562095264e-07,1.1850310828543028e-07,3.0880235566599477e-06,4.032672868103162e-15,5.391778485793768e-12,6.334622460885429e-15,2.387642736601635e-09,0.15017715954716065,1.0549686715360907e-05,0.00022971434909918335,1.1818097642236707e-10,4.86644031039527e-13,8.947581748475422e-10,2.5642870205252667e-09,6.424240331648393e-05,2.496014449545936e-10,4.622148909726784e-12,1.439871283025277e-07,5.272373006612149e-05,2.3330067270793146e-11,1.7018168734369476e-10,3.8085317866701903e-07,3.749289942078644e-07,2.3928622494554952e-05,1.2676804045003205e-12,1.2947329048888936e-08,4.452816163367307e-14,1.100011757488906e-18,2.119489885246617e-06,8.237987257255109e-22,4.412972024465471e-09
0.0035685879236515817,0.7736156397513168,3.76,0.0,0.015160264570348705,0.018199903995405997,1.1088984370807686,8.127563698794422e-09,4.9365796282104424e-08,0.0012312367050548603,2.2628116166083325e-05,4.506188266468039e-09,0.0002074386198799072,0.001898637680708063,0.40625152072090803,6.239972441526837e-05,1.247270334247616e-05,6.307831964505303e-09,9.699202276182424e-07,0.0020290770041061666,0.00019168106716838882,1.2389318450962563e-06,0.5535574321717741,5.33175756865963e-07,8.73371189199915e-12,1.321172149895312e-05,0.03408267108891725,5.442315952515411e-07,1.1702469364168021e-07,3.0583393755757975e-06,3.967459831506629e-15,5.3308330315707136e-12,6.232193351698675e-15,2.349714057365254e-09,0.15028702218630277,1.0451128825800073e-05,0.00022922840815018023,1.1749689416644685e-10,4.791294157392269e-13,8.890527558920328e-10,2.5486236942645862e-09,6.424296905306712e-05,2.489054934446402e-10,4.5911592722929715e-12,1.4240632912761334e-07,5.2734379004475665e-05,2.312981261770206e-11,1.6860215927530277e-10,3.763428102243791e-07,3.718226614069483e-07,2.3893674794764828e-05,1.2574489699741745e-12,1.2930297174915099e-08,4.4560500675572325e-14,1.1007578695334954e-18,2.1053254056580067e-06,8.243574676262854e-22,4.383638868817716e-09
0.0035716312755842633,0.7736138414676296,3.76,0.0,0.015141783518495202,0.018080250296273227,1.1089510916430558,7.984579451803951e-09,4.856526785326938e-08,0.0012238426767761125,2.2456071862267164e-05,4.449687177674807e-09,0.00020591193012661334,0.0018857300354001647,0.4062919603229234,6.190265494581856e-05,1.231291670719005e-05,6.223165407524515e-09,9.592835589754524e-07,0.00202125603856634,0.00019063009059432055,1.2229486269557045e-06,0.553529464291229,5.288370484321587e-07,8.61713182863896e-12,1.3110844418053076e-05,0.034065052401364745,5.389548867180599e-07,1.1557344738148938e-07,3.0290774413716668e-06,3.903666718387542e-15,5.270974831360713e-12,6.1319942727135195e-15,2.3126068332167653e-09,0.15039590166292416,1.0354027775252833e-05,0.000228747460964668,1.1682538773919298e-10,4.717744389431874e-13,8.834208855647953e-10,2.53313782569432e-09,6.424409750265984e-05,2.4822198595373904e-10,4.560552197795783e-12,1.4085682783592208e-07,5.274539591652842e-05,2.2932536464867186e-11,1.6705469477472582e-10,3.7191066440692667e-07,3.687765023202355e-07,2.3859341861982492e-05,1.247389923963772e-12,1.2913246477792284e-08,4.45925556329854e-14,1.101496629703096e-18,2.0913530861742528e-06,8.249107040921493e-22,4.354699429611417e-09
0.003574674627516945,0.7736120634448974,3.76,0.0,0.015123647923077762,0.017962241376542284,1.1090024571275658,7.844707728366048e-09,4.7781662557791394e-08,0.0012165386691748885,2.2286476646502317e-05,4.394269126513528e-09,0.00020440567055269196,0.0018729832244337135,0.4063323326510766,6.14130953647046e-05,1.2156148207781038e-05,6.140175913456923e-09,9.488263272608536e-07,0.0020135239936144643,0.0001895914061813614,1.2072847000799979e-06,0.5535013884377755,5.245657320046234e-07,8.502875597030905e-12,1.3011347800743524e-05,0.034047637809126216,5.337649683286807e-07,1.1414873049832724e-07,3.0002302681033996e-06,3.841255408219281e-15,5.212178014851962e-12,6.033965361383642e-15,2.276299070382608e-09,0.15050381349507586,1.025835460278757e-05,0.00022827141272864992,1.1616613920063562e-10,4.64574896511717e-13,8.778611972257408e-10,2.517826826068074e-09,6.42457697699392e-05,2.475506255088493e-10,4.5303214255521916e-12,1.3933791083320952e-07,5.275676717200843e-05,2.2738178371726187e-11,1.6553845690698683e-10,3.6755502409138945e-07,3.6578904285484684e-07,2.3825608054465038e-05,1.2374989872499125e-12,1.2896179884789005e-08,4.462433082592684e-14,1.1022281589384647e-18,2.0775691299328865e-06,8.2545852568654315e-22,4.326146022239751e-09
0.0035777179794496267,0.7736103053646329,3.76,0.0,0.015105850302022732,0.017845844282238822,1.1090525634705612,7.707870895840602e-09,4.701455324115837e-08,0.0012093231081302242,2.2119280316481215e-05,4.339906823526632e-09,0.00020291947113899715,0.001860394573543098,0.4063726351810617,6.093088576698839e-05,1.2002324920050487e-05,6.0588203283401885e-09,9.385445408244155e-07,0.002005879177521269,0.0001885647874326329,1.191931803667272e-06,0.5534732110495655,5.203602881265644e-07,8.390884981978945e-12,1.291320585308267e-05,0.03403042326514833,5.286599302238072e-07,1.1274992228609715e-07,2.9717905106255734e-06,3.780189012479137e-15,5.154417491247807e-12,5.9380486898193695e-15,2.240769484649932e-09,0.15061077286867394,1.01640810557396e-05,0.00022780017115181796,1.1551884060102615e-10,4.575267185709429e-13,8.723723565650721e-10,2.5026881430654165e-09,6.424796759717588e-05,2.468911240955211e-10,4.500460806324542e-12,1.378488826519448e-07,5.276847961105686e-05,2.2546679431168193e-11,1.640526354901936e-10,3.6327421638456364e-07,3.628588515992445e-07,2.3792458207405553e-05,1.227772020684877e-12,1.2879100210005373e-08,4.465583048850226e-14,1.1029525755932487e-18,2.0639698362279674e-06,8.260010210360409e-22,4.297971157328302e-09
0.0035807613313823083,0.773608566913871,3.76,0.0,0.015088383371581401,0.017731026902312663,1.1091014397841945,7.573993228834272e-09,4.626352412685037e-08,0.0012021944541493604,2.1954433979517006e-05,4.286573794597216e-09,0.00020145296979288111,0.0018479614588258184,0.40641286551200967,6.045587053541166e-05,1.1851376011787525e-05,5.979056803195018e-09,9.284343149193637e-07,0.0019983199434501593,0.00018755001356176077,1.1768819304030583e-06,0.5534449383293197,5.162192412622604e-07,8.281103404295329e-12,1.2816393365293625e-05,0.034013404825975264,5.236379134830048e-07,1.1137641887378533e-07,2.9437509786303674e-06,3.72043171862316e-15,5.09766887567339e-12,5.84418801828755e-15,2.205997411201683e-09,0.1507167946462441,1.0071179567581266e-05,0.0002273336463841413,1.1488319299681729e-10,4.5062595588575296e-13,8.669530602003449e-10,2.487719263023235e-09,6.425067334049892e-05,2.4624320193637135e-10,4.470964305901837e-12,1.3638906544797065e-07,5.2780520526535936e-05,2.2357982162869506e-11,1.6259644424584498e-10,3.5906661105761316e-07,3.5998453724207605e-07,2.3759877615957575e-05,1.2182050125502561e-12,1.2862010158567118e-08,4.468705876970061e-14,1.1036699954658282e-18,2.0505515975176027e-06,8.265382768530608e-22,4.270167528772883e-09
0.00358380468331499,0.7736068477849802,3.76,0.0,0.015071240040369966,0.017617757943936403,1.1091491143818373,7.4430010582262834e-09,4.552817124742134e-08,0.0011951512015255855,2.1791890014209045e-05,4.234244352942586e-09,0.0002000058121631506,0.0018356813059362,0.4064530213616384,5.998789821035593e-05,1.1703232661139144e-05,5.9008447488495766e-09,9.184918668645153e-07,0.0019908446880161383,0.00018654686931790797,1.1621273154518698e-06,0.5534165762528399,5.121411583320645e-07,8.173475905827322e-12,1.272088569405409e-05,0.033996578648749824,5.1869710832138e-07,1.100276326697183e-07,2.9161046258358433e-06,3.6619488276805025e-15,5.041908472396574e-12,5.752328856333424e-15,2.1719628268821664e-09,0.15082189337498994,9.979623246785958e-06,0.00022687175093976603,1.1425890609206612e-10,4.43868775010856e-13,8.616020350834685e-10,2.4729177104744986e-09,6.425386994833453e-05,2.456065872298577e-10,4.4418260020165754e-12,1.3495779853578242e-07,5.2792877647823806e-05,2.2172030479675282e-11,1.6116911981646983e-10,3.5493061888566907e-07,3.571647473438133e-07,2.3727852019823084e-05,1.2087940740173226e-12,1.2844912330433926e-08,4.4718019736188077e-14,1.1043805318820107e-18,2.037310896740015e-06,8.27070377998602e-22,4.2427280086146994e-09
0.0035868480352476717,0.7736051476756844,3.76,0.0,0.01505441340325134,0.01750600690710979,1.109195614804059,7.314822867649788e-09,4.4808103407953556e-08,0.0011881918774370422,2.1631602029479935e-05,4.182893651923252e-09,0.0001985776514590269,0.0018235515892007148,0.4064931005613516,5.9526821356259786e-05,1.1557828002153444e-05,5.824144937166603e-09,9.087135208653013e-07,0.0019834518498085887,0.00018555514480641226,1.1476604407305453e-06,0.553388130577721,5.081246471852221e-07,8.067949271280375e-12,1.2626658755668459e-05,0.03397994098812695,5.138357525157332e-07,1.0870299331649887e-07,2.888844521502729e-06,3.6047068559439146e-15,4.9871133242575445e-12,5.6624186236318774e-15,2.138646408982417e-09,0.15092608329511875,9.889385855607189e-06,0.00022641439961926666,1.136456990685257e-10,4.372514700684589e-13,8.563180382742576e-10,2.458281044077698e-09,6.42575409392477e-05,2.4498101655654307e-10,4.413040074506537e-12,1.3355443791241643e-07,5.2805539124473424e-05,2.1988769748437093e-11,1.5976992437294324e-10,3.5086469128613925e-07,3.543981689649751e-07,2.369636758734912e-05,1.1995354465780826e-12,1.2827809224329593e-08,4.474871737537647e-14,1.1050842957940423e-18,2.0242443045742437e-06,8.275974075577295e-22,4.215645651758033e-09
0.0035898913871803533,0.7736034662889318,3.76,0.0,0.015037896735619043,0.017395744060938537,1.1092409678428674,7.189388883195469e-09,4.4102939312993595e-08,0.0011813150410965648,2.147352482571613e-05,4.132497586357666e-09,0.0001971681482968373,0.0018115698307318744,0.4065331010516934,5.907249643195043e-05,1.1415097077145716e-05,5.748919325760045e-09,8.990957009821178e-07,0.0019761399080297382,0.00018457463532171075,1.133474019991598e-06,0.5533596068514496,5.04168355173658e-07,7.964471754904944e-12,1.2533689011643798e-05,0.033963488193395376,5.090521304878684e-07,1.0740194587204145e-07,2.8619638751774727e-06,3.5486732360730452e-15,4.93326111299008e-12,5.574406175408801e-15,2.1060293617462482e-09,0.15102937834765578,9.800441783323912e-06,0.00022596150943806817,1.1304329942058174e-10,4.3077044652126356e-13,8.510998551678236e-10,2.4438068602059747e-09,6.426167038109897e-05,2.4436623398571763e-10,4.384600812748988e-12,1.3217835580394893e-07,5.281849351101406e-05,2.180814665291934e-11,1.5839814221101126e-10,3.4686731944876335e-07,3.5168352598717006e-07,2.3665410900573852e-05,1.1904254864498022e-12,1.2810703241398149e-08,4.4779155594534835e-14,1.1057813957688884e-18,2.011348476829392e-06,8.281194468279723e-22,4.188913681717003e-09
0.003592934739113035,0.7736018033328884,3.76,0.0,0.015021683487717258,0.017286940420074906,1.1092851995658293,7.066631121946462e-09,4.341230682206927e-08,0.0011745192829575864,2.13176143599368e-05,4.08303268882645e-09,0.0001957769705240781,0.0017997335995195267,0.40657302087779484,5.862478366551169e-05,1.1274976752668587e-05,5.675130874133542e-09,8.896349172250841e-07,0.0019689073811334987,0.00018360514118172312,1.1195609752491997e-06,0.5533310104194359,5.00270967844555e-07,7.862992927789735e-12,1.2441953443073245e-05,0.033947216705609906,5.043445717884929e-07,1.06123949119764e-07,2.8354560688007723e-06,3.4938162410877957e-15,4.880330077861919e-12,5.4882416855648795e-15,2.0740933734613395e-09,0.15113179218221265,9.712766034381872e-06,0.0002255129995541992,1.1245144147123374e-10,4.244222006411456e-13,8.459462985205217e-10,2.429492795802411e-09,6.426624287075214e-05,2.437619901787058e-10,4.356502619698032e-12,1.3082894021218817e-07,5.2831729751761104e-05,2.1630109067556163e-11,1.5705307535611724e-10,3.429370318222757e-07,3.490195762635157e-07,2.363496894080461e-05,1.1814606488113995e-12,1.2793596688798496e-08,4.480933822327352e-14,1.106471938054452e-18,1.998620151825048e-06,8.286365753690974e-22,4.162525476045459e-09
0.0035959780910457166,0.7736001585207766,3.76,0.0,0.015005767279336734,0.017179567722626,1.1093283353385806,6.946483683951968e-09,4.273584755423671e-08,0.0011678032239433901,2.1163827711638335e-05,4.0344762869958965e-09,0.00019440379303581586,0.0017880405106449613,0.4066128581851543,5.8183546942730345e-05,1.1137405655074966e-05,5.602743840972613e-09,8.803277774419232e-07,0.001961752825549359,0.0001826464675732841,1.1059144505737263e-06,0.5533023464324118,4.964312076675455e-07,7.763464096465774e-12,1.2351429545780153e-05,0.03393112305488989,4.997114490028661e-07,1.048684784689721e-07,2.8093145885201603e-06,3.440105456764151e-15,4.828299176326186e-12,5.4038773966298626e-15,2.0428208905975675e-09,0.15123333816437118,9.626334218700364e-06,0.0002250687912011458,1.1186986858127804e-10,4.1820335060403753e-13,8.408562095123106e-10,2.415336518849466e-09,6.427124351525848e-05,2.4316804375676654e-10,4.328739989607939e-12,1.2950559449257005e-07,5.284523716669787e-05,2.145460626459672e-11,1.557340503089714e-10,3.3907239358486934e-07,3.464051141253359e-07,2.3605029075156672e-05,1.1726375123107032e-12,1.2776491783089119e-08,4.4839269019322164e-14,1.1071560267495136e-18,1.9860561479895198e-06,8.291488711354203e-22,4.136474585179662e-09
0.0035990214429783983,0.7735985315709089,3.76,0.0,0.014990141894599796,0.017073598408385512,1.109370399846903,6.828882177886232e-09,4.207321360845204e-08,0.0011611655145880974,2.101212304414406e-05,3.986806453465745e-09,0.00019304829762738161,0.001776488224498285,0.4066526112156201,5.7748653694469143e-05,1.1002324147424965e-05,5.531723694223827e-09,8.711709911827414e-07,0.0019546748344649164,0.0001816984244010959,1.0925278126047443e-06,0.5532736198537046,4.926478326896824e-07,7.665838017863154e-12,1.2262095329090627e-05,0.03391520385777142,4.95151177014706e-07,1.0363502423195179e-07,2.7835329869579076e-06,3.3875114161798557e-15,4.777148006432066e-12,5.321267033755444e-15,2.012194903842885e-09,0.1513340293830057,9.541122523242983e-06,0.00022462880762130001,1.11298332808321e-10,4.121106316091338e-13,8.358284556647866e-10,2.401335730739821e-09,6.427665791313526e-05,2.425841607561762e-10,4.301307513721191e-12,1.282077369396028e-07,5.2859005437852334e-05,2.128158881906069e-11,1.5444041715316153e-10,3.35272007478738e-07,3.438389690290999e-07,2.357557904300989e-05,1.163952769694138e-12,1.2759390653581454e-08,4.486895166527598e-14,1.1078337637407768e-18,1.973653361560584e-06,8.296564104235056e-22,4.110754723646141e-09
0.00360206479491108,0.7735969222065829,3.76,0.0,0.014974801277008025,0.016969005598287755,1.1094114171177025,6.7137638929498244e-09,4.1424060616931676e-08,0.0011546048343198019,2.0862459573872086e-05,3.9400017005020694e-09,0.00019171017285823296,0.0017650744457879323,0.40669227830354027,5.731997477948346e-05,1.0869674265822963e-05,5.46203654587229e-09,8.621613366708109e-07,0.0019476720366656407,0.00018076082614503617,1.079394604227683e-06,0.5532448354661411,4.889196354083827e-07,7.570068271902865e-12,1.2173929282934705e-05,0.033899455814706665,4.906622127324216e-07,1.0242308655656245e-07,2.7581050187051788e-06,3.3360049221241962e-15,4.726856527211751e-12,5.2403647356233135e-15,1.982198556882208e-09,0.15143387865714597,9.45710769255893e-06,0.00022419297400316874,1.1073659053383506e-10,4.06140834960001e-13,8.308619282470409e-10,2.3874881793324944e-09,6.428247213666985e-05,2.4201011192040153e-10,4.274199906975285e-12,1.2693480037697461e-07,5.287302459626411e-05,2.1111008212226145e-11,1.5317153642052695e-10,3.3153451080866024e-07,3.413199991674102e-07,2.3546606943339406e-05,1.1554031799247051e-12,1.2742295345413182e-08,4.489838976798203e-14,1.1085052486741044e-18,1.961408764292925e-06,8.301592678461923e-22,4.085359729028637e-09
