Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290)
2.3793165019932707e-07,0.6843002303435395,3.76,0.0,1.006190317760559,0.9999996800353992,4.6488071498563123e-10,4.235589745207244e-25,1.2013151982010789e-17,3.395661590522916e-07,3.1837372969870936e-07,1.301759086911058e-10,1.162060987772638e-09,1.3102676395570762e-08,3.157919210459796e-09,2.1577657241838117e-10,8.269478127399559e-10,3.656159456335999e-12,3.4530680225969087e-15,1.5883254794485806e-15,5.860664179214132e-14,1.4951077345407046e-15,4.918907954363921e-15,1.239574146019023e-10,1.0166504807943473e-25,2.0380097485143298e-23,1.0696112358326913e-22,1.1376361884483533e-32,2.9713006163480287e-15,2.961214891641188e-15,3.417504763216219e-22,3.607517655104778e-21,3.658131171791061e-22,1.3338070603848298e-16,5.990078821221663e-14,8.763048129855844e-32,3.048374191796042e-26,3.0809562164115384e-33,1.0811161134661025e-37,8.800024839030912e-25,3.005045210779221e-20,1.0519438629745194e-31,8.295358746362635e-38,1.0656056183780668e-29,3.726982497820352e-17,3.8603309183115e-33,2.217423510320689e-37,2.8367945804850805e-33,2.7431115377498772e-14,5.896081722222487e-22,6.423245390882527e-37,3.411888425329824e-42,8.368376653192205e-29,1.2792077644337823e-27,4.080963360919441e-46,1.6349040680335943e-33,2.487751880321795e-49
2.4931159491886993e-07,0.6843002304410358,3.76,0.0,1.0061903013004632,0.9999996646709362,5.29109233492533e-10,4.580895415296756e-25,1.2626534661520302e-17,3.55996965338635e-07,3.3359794254063855e-07,1.378532115531759e-10,1.2569871766709794e-09,1.355368152159731e-08,3.4372676932557423e-09,2.3716771425933056e-10,8.871419083280742e-10,3.851946846818113e-12,3.914834579297801e-15,1.8855274129618033e-15,6.747943514546777e-14,1.651528713856956e-15,5.477278721270695e-15,1.3605800905035894e-10,1.2071520676651445e-25,2.4307160012247606e-23,1.3637865536813105e-22,1.58764797595257e-32,2.9831964139784298e-15,2.9774917128384887e-15,3.436154004812391e-22,4.094150006106909e-21,3.678214955262875e-22,1.341189064979463e-16,6.311887655368318e-14,1.119052664231824e-31,3.6911045053611647e-26,3.7320574956278474e-33,1.3418542371914352e-37,1.0205681574182894e-24,3.02143654616848e-20,1.474768251639333e-31,1.1637814583532834e-37,1.21712331224271e-29,3.92715342840419e-17,5.412544312126038e-33,3.0407837540823716e-37,3.4353523628471624e-33,2.915999438060787e-14,7.162580008294372e-22,8.487588245679679e-37,4.508553397485824e-42,9.55665284751156e-29,1.348076903080715e-27,4.808228468219288e-46,2.291289299765717e-33,2.9170995856573166e-49
2.6069153963841277e-07,0.6843002305385408,3.76,0.0,1.0061902848225086,0.9999996493021192,5.984335761646024e-10,4.935126029881692e-25,1.324054934699599e-17,3.724445924680276e-07,3.4882160669078e-07,1.4554549394784952e-10,1.3539288551698796e-09,1.3992150094422022e-08,3.72593605259323e-09,2.5957998391357073e-10,9.478593041588768e-10,4.048105212283033e-12,4.411462912178507e-15,2.220842487940137e-15,7.721081478600206e-14,1.8184250328280624e-15,6.083294490555955e-15,1.4871814327877274e-10,1.4221182145185183e-25,2.880622759934144e-23,1.7192940277967043e-22,2.1792175319900767e-32,2.9957189292252505e-15,2.9945372760362848e-15,3.455642415844863e-22,4.6179178348568215e-21,3.6992769549875486e-22,1.34896289611141e-16,6.635507436639648e-14,1.4300655836396289e-31,4.4321517516638307e-26,4.482994769161439e-33,1.6529828435685113e-37,1.1772054533333676e-24,3.038560461226029e-20,2.0359524691344153e-31,1.6076625617582126e-37,1.3808497564386417e-29,4.128444025610349e-17,7.472938520386003e-33,4.109966157486167e-37,4.1255829977262684e-33,3.0893687045058505e-14,8.619873653150793e-22,1.1109364528336937e-36,5.901380417421993e-42,1.0846152453866433e-28,1.41734562059955e-27,5.635749340813556e-46,3.1621303669326187e-33,3.4031849084920186e-49
2.720714843579556e-07,0.6843002306360584,3.76,0.0,1.006190268326829,0.9999996339290682,6.729562517952001e-10,5.297914107261574e-25,1.3855194076282514e-17,3.889089066815397e-07,3.640446940773028e-07,1.5325114474776941e-10,1.4527162615294311e-09,1.4418460445752772e-08,4.023665546685932e-09,2.830145136706012e-10,1.0089864824853637e-09,4.244633547525875e-12,4.9436009221736565e-15,2.5970441362955586e-15,8.784137366692075e-14,1.99602283461919e-15,6.7396429920172746e-15,1.619373024605421e-10,1.6633317199055592e-25,3.3936929834801654e-23,2.145114406415431e-22,2.94615217760364e-32,3.008867346828837e-15,3.012325836291113e-15,3.4759444666339194e-22,5.1795341491477114e-21,3.721216663878169e-22,1.3568681769000311e-16,6.961030748567808e-14,1.8267086036490991e-31,5.281463266312395e-26,5.343898652772367e-33,2.0221806186989878e-37,1.3510115799729352e-24,3.0563909264052735e-20,2.7713069430473843e-31,2.1896217987785403e-37,1.5570214249767498e-29,4.3309119734693326e-17,1.0173135181397542e-32,5.481339576467443e-37,4.9167841716625835e-33,3.263194821232104e-14,1.0285038870841262e-21,1.4416154600806227e-36,7.658157231611108e-42,1.2240222469198361e-28,1.4870353019120582e-27,6.573863098317345e-46,4.302811466143087e-33,3.952059098996978e-49
2.8345142907749844e-07,0.6843002307335915,3.76,0.0,1.006190251813564,0.9999996185518993,7.527709220714132e-10,5.668906566712823e-25,1.4470464255070894e-17,4.0538976762432385e-07,3.792671774752851e-07,1.6096891093805975e-10,1.553186025073437e-09,1.4832979490737125e-08,4.330205243377498e-09,3.0747242730123846e-10,1.070417893236289e-09,4.4415308680837495e-12,5.511856106894049e-15,3.0169552606690894e-15,9.941181849832769e-14,2.1845298448619593e-15,7.449022745539986e-15,1.7571497120276556e-10,1.9326074433669154e-25,3.9762676229379274e-23,2.651010843550391e-22,3.92787491191782e-32,3.0226212741178338e-15,3.03092357146059e-15,3.497212736469731e-22,5.7796690085058674e-21,3.744145952103489e-22,1.3652429389986342e-16,7.28853669463611e-14,2.329816381602398e-31,6.249536029715715e-26,6.325458781717063e-33,2.458001489367586e-37,1.5431091836162736e-24,3.075072273110949e-20,3.7236453326831686e-31,2.943676872891367e-37,1.7458572241635866e-29,4.534606414485263e-17,1.3670524751051026e-32,7.220402986837537e-37,5.818760378635324e-33,3.4374605880854734e-14,1.2175623304685693e-21,1.8560507601281062e-36,9.859938621773444e-42,1.3742331389603232e-28,1.5571628692588753e-27,7.633578068203366e-46,5.779511372734962e-33,4.5696886535209765e-49
3.0621131851658417e-07,0.6843002309287185,3.76,0.0,1.006190218734871,0.9999995877856539,9.286086783447262e-10,6.434160887049905e-25,1.5702859457955335e-17,4.3840053854210797e-07,4.0971022748934095e-07,1.7643709849425006e-10,1.758550726426344e-09,1.562805628058279e-08,4.968749169571473e-09,3.594628580433681e-10,1.1938084114842511e-09,4.83642714051341e-12,6.758963085224245e-15,3.999427156469843e-15,1.255357516674137e-13,2.595026385545202e-15,9.03772463415569e-15,2.0494377315335176e-10,2.56275264435975e-25,5.377207598745191e-23,3.946119459863795e-22,6.724575994374464e-32,3.0519311326656352e-15,3.0705542808191577e-15,3.5425864269366733e-22,7.097978094555185e-21,3.7930756389914958e-22,1.3831219743347597e-16,7.949846359893845e-14,3.7590496062501063e-31,8.586758359604144e-26,8.696189263185704e-33,3.568442610806339e-37,1.9867280176333006e-24,3.114944104278959e-20,6.4915314724217175e-31,5.136799380236375e-37,2.162295220099095e-29,4.945892583127724e-17,2.3837364921292616e-32,1.2114400010044441e-36,7.996903090048957e-33,3.7872663847835194e-14,1.6705429484435822e-21,3.012399277254451e-36,1.6003458493593952e-41,1.7083436886725817e-28,1.6988113142852845e-27,1.0165524834041175e-45,1.0068822254956527e-32,6.035483140556244e-49
3.266952190117613e-07,0.6843002311044187,3.76,0.0,1.006190188905427,0.9999995600830396,1.1057316438191276e-09,7.147676411263735e-25,1.6814089531739503e-17,4.6816529807850024e-07,4.371066501922668e-07,1.903919800621879e-10,1.9476223352917674e-09,1.6306758261343553e-08,5.571203945467577e-09,4.0976531249375083e-10,1.3049891150337712e-09,5.193079098038893e-12,8.01024763504432e-15,5.062366456495428e-15,1.5267234166231242e-13,3.0035659662868423e-15,1.0676176915643562e-14,2.331546166926897e-10,3.2446475561312395e-25,6.947248088026972e-23,5.500262827937951e-22,1.0505012672449373e-31,3.080355188805065e-15,3.108992131418843e-15,3.5866318714310403e-22,8.422139290121768e-21,3.8405360958658576e-22,1.4005299980368218e-16,8.552675793709145e-14,5.706832537959738e-31,1.12133080402344e-25,1.1361607801961198e-32,4.9013936053084285e-37,2.4600613786757723e-24,3.1536508242338033e-20,1.0333078729727615e-30,8.182901353413194e-37,2.5822173011776514e-29,5.320786324533727e-17,3.7951267182145017e-32,1.8650967158151257e-36,1.0445341365157491e-32,4.103503400745454e-14,2.1737891686983183e-21,4.559695941617973e-36,2.4224258949062397e-41,2.0491750736647415e-28,1.8279888804933584e-27,1.2985539930938924e-45,1.6017610128313162e-32,7.655756531160763e-49
3.4717911950693847e-07,0.6843002312802186,3.76,0.0,1.0061901590214297,0.999999532368726,1.3010883141241102e-09,7.882877083514724e-25,1.792725001529295e-17,4.979812400518458e-07,4.6450072865362346e-07,2.0437572704691318e-10,2.1398890102279723e-09,1.6952476290656108e-08,6.198634007352674e-09,4.6340059411236767e-10,1.4158327878266728e-09,5.550900019302429e-12,9.386444140026218e-15,6.312784879947564e-15,1.8349225560024087e-13,3.450039900388745e-15,1.2528749607374279e-14,2.6316699319240107e-10,4.046949494618261e-25,8.858755004699998e-23,7.503561739476011e-22,1.5905987435973514e-31,3.1107059119545953e-15,3.1499307179531092e-15,3.633573809610835e-22,9.879868478761292e-21,3.8910454605959495e-22,1.4192479506494502e-16,9.163278865215648e-14,8.535031684716581e-31,1.4413979314118633e-25,1.4610938189977183e-32,6.629117414443181e-37,3.0106688253716724e-24,3.194892172379924e-20,1.5972823944110976e-30,1.2657648886089163e-36,3.0457831389754205e-29,5.700494051434335e-17,5.867650349823322e-32,2.7906194217590513e-36,1.3429694610435102e-32,4.421046548116898e-14,2.7792276687784484e-21,6.77968276352543e-36,3.6019348563218283e-41,2.429877020124943e-28,1.958888782932228e-27,1.6404200599089153e-45,2.47448614897755e-32,9.607256185288482e-49
3.676630200021156e-07,0.6843002314561336,3.76,0.0,1.0061901290838655,0.9999995046432684,1.5149486789350169e-09,8.63816297522347e-25,1.9042311685184717e-17,5.278473731224681e-07,4.918923315230988e-07,2.183864433018665e-10,2.334618912432526e-09,1.756698052869377e-08,6.8498288102319265e-09,5.203749098072421e-10,1.5259575682356677e-09,5.909881066368912e-12,1.0889976854289938e-14,7.768577578501945e-15,2.1823678503063694e-13,3.935200397380507e-15,1.4611321409055453e-14,2.949778803687193e-10,4.9811648794403465e-25,1.1162780340319486e-22,1.0043766452885487e-21,2.3428543910440543e-31,3.1429410149973182e-15,3.1933247422503333e-15,3.6833198004619973e-22,1.1473885007227235e-20,3.94465709723699e-22,1.4386608449515108e-16,9.782157039977532e-14,1.2559189373204331e-30,1.8271050691050867e-25,1.852810842205353e-32,8.840426673553147e-37,3.64550163874999e-24,3.2386113971723445e-20,2.4057681416951902e-30,1.9075969955651093e-36,3.5537198904994996e-29,6.085328000217238e-17,8.839397631764111e-32,4.070656854308938e-36,1.7026920890944586e-32,4.739874233233852e-14,3.498453978616794e-21,9.919617845923818e-36,5.270262376550369e-41,2.852204235607843e-28,2.0916254836733116e-27,2.0512812045805013e-45,3.7247015314022974e-32,1.1936480960265367e-48
3.8814692049729277e-07,0.6843002316321795,3.76,0.0,1.0061900990937527,0.9999994769071909,1.747515632485265e-09,9.412049053450284e-25,2.0159237967940705e-17,5.577626729814506e-07,5.192813344966834e-07,2.3242280370926328e-10,2.531139772261835e-09,1.8151946148517042e-08,7.523642784039756e-09,5.806943549069308e-10,1.6350349342545798e-09,6.270013010797927e-12,1.2523029124909372e-14,9.447966420440707e-15,2.5714827698456026e-13,4.459703652548464e-15,1.6939727917817263e-14,3.285842522758277e-10,6.059010627981007e-25,1.3914504440881493e-22,1.3218234029839541e-21,3.36731835635714e-31,3.1770121853012643e-15,3.2391958213420546e-15,3.7359270305960437e-22,1.32066524896758e-20,4.0013061325491136e-22,1.4591948959566846e-16,1.0409787454408029e-13,1.817604373569382e-30,2.287327350463971e-25,2.320367176675993e-32,1.1637580451980966e-36,4.3716170496086395e-24,3.2848508035038715e-20,3.5405384308169965e-30,2.808900842022845e-36,4.106635093557223e-29,6.475585002310201e-17,1.301142739000017e-31,5.8043638969991284e-36,2.132004310764095e-32,5.0599713296414524e-14,4.343371133802449e-21,1.4302101831121007e-35,7.598836117700883e-41,3.317894514793442e-28,2.2263044264339938e-27,2.541110293310263e-45,5.478232856562383e-32,1.469653043690489e-48
4.086308209924699e-07,0.6843002318083707,3.76,0.0,1.0061900690521368,0.9999994491609898,1.9989305515587565e-09,1.0203152934774496e-24,2.1277986111564088e-17,5.877260890217672e-07,5.466676199381742e-07,2.464838095308715e-10,2.7288364093548882e-09,1.8708958438428888e-08,8.21899184384361e-09,6.4436491124836e-10,1.7427841350838492e-09,6.631284799303865e-12,1.428757301118298e-14,1.1369467829363149e-14,3.0047009932383396e-13,5.024124927733449e-15,1.9529740152315216e-14,3.639830797727502e-10,7.292393461437367e-25,1.7173223454795354e-22,1.713417921445914e-21,4.734859136884815e-31,3.212889065328577e-15,3.2875056569921945e-15,3.79140656749776e-22,1.5080410335077292e-20,4.060896924133992e-22,1.4812955765741575e-16,1.1046642508203011e-13,2.5876115579935312e-30,2.8316032549403824e-25,2.8734982361422315e-32,1.5137176714050974e-36,5.196138929977465e-24,3.333603015138586e-20,5.103473134086503e-30,4.050828705137662e-36,4.705029697465284e-29,6.871558936690654e-17,1.8758948970700127e-31,8.108984212853627e-36,2.6398307148068736e-32,5.381325622110259e-14,5.326157724112547e-21,2.034302114998759e-35,1.0808659420882592e-40,3.828662100344962e-28,2.3630298284165932e-27,3.12073919949169e-45,7.891682200853041e-32,1.794476383126305e-48
4.2911472148764707e-07,0.6843002319847208,3.76,0.0,1.0061900389600835,0.999999421405134,2.2692786257296703e-09,1.1010191450011356e-24,2.239851506130362e-17,6.177365504003914e-07,5.740510765210914e-07,2.6056863595739547e-10,2.927148111053209e-09,1.9239517626771073e-08,8.934850088324136e-09,7.113924436916356e-10,1.8489671459534318e-09,6.993684408383033e-12,1.6185394915055995e-14,1.3551864535792882e-14,3.484466058177266e-13,5.6289702229683365e-15,2.2397044796685273e-14,4.0117133096483877e-10,8.693391590542616e-25,2.1002321173415928e-22,2.190890110281444e-21,6.52798539447888e-31,3.2505396833519207e-15,3.3381709350862677e-15,3.84961191454775e-22,1.7097201043679923e-20,4.1234895051615177e-22,1.5041075484894798e-16,1.1693202443822314e-13,3.625686335583774e-30,3.4701504587740413e-25,3.522637290374599e-32,1.9470977730056918e-36,6.126249439005438e-24,3.384761368265249e-20,7.219884014406372e-30,5.733227586205865e-36,5.349339048246185e-29,7.27354889173556e-17,2.654362357547952e-31,1.112138633905554e-35,3.2357342467209236e-32,5.703924310880018e-14,6.459239765567799e-21,2.857245278712068e-35,1.518142360552392e-40,4.386182245907041e-28,2.5019117353533195e-27,3.8019462835385624e-45,1.1157469198259025e-31,2.1740411522803725e-48
4.495986219828242e-07,0.6843002321612427,3.76,0.0,1.0061900088186722,0.9999993936400671,2.558593935839915e-09,1.1831978183081655e-24,2.3520786674137366e-17,6.477929715343525e-07,6.014315988896723e-07,2.746765599279807e-10,3.1255659159656325e-09,1.974504344857244e-08,9.670246674318873e-09,7.817826968631039e-10,1.9533840946467267e-09,7.35720009372834e-12,1.8218117772800832e-14,1.601418072486889e-14,4.013231011732224e-13,6.274685373497738e-15,2.5557226774232847e-14,4.401459716212817e-10,1.0274238745302745e-24,2.5469227552460304e-22,2.7669988684878678e-21,8.841610748580696e-31,3.2899163366504906e-15,3.3911392423713268e-15,3.910450118298704e-22,1.9258893814933984e-20,4.1889285642421964e-22,1.5277969230839855e-16,1.2349925582219485e-13,5.003627327791243e-30,4.213881318494314e-25,4.278929318268168e-32,2.4786620275415104e-36,7.169202357587602e-24,3.4382439699350555e-20,1.0042139919418796e-29,7.977536238633146e-36,6.039928934018979e-29,7.681840054250639e-17,3.6926983315428322e-31,1.4999525536900028e-35,3.929929013252211e-32,6.02775287084071e-14,7.755265882902861e-21,3.965873148296876e-35,2.107229672678378e-40,4.992101825567381e-28,2.6430516123521063e-27,4.5974721752025397e-45,1.5509315930184927e-31,2.6149960856456376e-48
4.7008252247800137e-07,0.6843002323379488,3.76,0.0,1.0061899786289927,0.9999993658662087,2.8668642695537497e-09,1.2667415457012677e-24,2.4644761533664235e-17,6.778942570738499e-07,6.288090873384915e-07,2.888069339743849e-10,3.323629836563854e-09,2.022687946270628e-08,1.0424262863164953e-08,8.555412936430565e-10,2.0558691339550114e-09,7.721820483264806e-12,2.0387220136501144e-14,1.8775660267057256e-14,4.593458061734541e-13,6.961664467453021e-15,2.902575775363256e-14,4.809039655691689e-10,1.2047310238424702e-24,3.064536532295355e-22,3.455550684864102e-21,1.1783758348887067e-30,3.330970735415698e-15,3.446377224633332e-15,3.9739403064879705e-22,2.1567204838772748e-20,4.257065532915947e-22,1.5530882793234078e-16,1.301725261662484e-13,6.806682093341988e-30,5.074417902390437e-25,5.154246961929026e-32,3.1248295961718304e-36,8.332304909521419e-24,3.494044624611139e-20,1.37536029708059e-29,1.0929931105043708e-35,6.777074160710754e-29,8.096706497985019e-17,5.058501070647697e-31,1.9923828524810033e-35,4.7332946514029823e-32,6.352796091763636e-14,9.227085565325924e-21,5.443607797498168e-35,2.892460885219839e-40,5.648061754664605e-28,2.786545139997154e-27,5.520972222516678e-45,2.1228190431788844e-31,3.1245068076312654e-48
4.905664229731786e-07,0.6843002325148505,3.76,0.0,1.006189948392141,0.9999993380839556,3.1940356706376407e-09,1.3515485702319306e-24,2.5770397653608977e-17,7.080393064238892e-07,6.561834475093415e-07,3.0295916584514916e-10,3.5209260668240858e-09,2.0686297137595436e-08,1.1196029226082658e-08,9.326737349073999e-10,2.15628670830882e-09,8.08753395360865e-12,2.269405270261642e-14,2.185574749171578e-14,5.227618230979596e-13,7.690257479927252e-15,3.2817988876888374e-14,5.234422750658467e-10,1.402511044378094e-24,3.660608743253374e-22,4.271416572725046e-21,1.5476202795773331e-30,3.373662591160144e-15,3.5038299092918723e-15,4.040016436866736e-22,2.4023714892983698e-20,4.328041647761349e-22,1.5790595862568395e-16,1.369563156389724e-13,9.134967900569865e-30,6.06410690990991e-25,6.161208084193466e-32,3.903737747640568e-36,9.622901814185203e-24,3.5521233622490357e-20,1.8572877056629138e-29,1.4764722071431747e-35,7.561030684437071e-29,8.518427268911347e-17,6.832388499326437e-31,2.6098501414961103e-35,5.65739213012861e-32,6.679039006449543e-14,1.0887730054831817e-20,7.393599113125223e-35,3.928654010840272e-40,6.355686082422126e-28,2.9324949415288377e-27,6.587174509290725e-45,2.864870880176757e-31,3.7099695301833907e-48
5.110503234683557e-07,0.684300232691959,3.76,0.0,1.0061899181092129,0.9999993102936833,3.5400167207524054e-09,1.4375247010893365e-24,2.6897652956095072e-17,7.382270178485519e-07,6.835545901043416e-07,3.171326948647082e-10,3.7170842084710026e-09,2.1124499717536408e-08,1.1984722999052902e-08,1.0131853993732096e-09,2.254528175439378e-09,8.454328395884595e-12,2.513985269311021e-14,2.5274070115093527e-14,5.918191015678879e-13,8.460776396328566e-15,3.6949144963267246e-14,5.677578611509368e-10,1.622026181102301e-24,4.343060724351749e-22,5.230547553664244e-21,2.00550499443929e-30,3.417949384549378e-15,3.563431958575096e-15,4.1085572084517107e-22,2.662988463569626e-20,4.401706414704012e-22,1.6056338586292232e-16,1.4385492362664234e-13,1.2104905500155497e-29,7.196034513029744e-25,7.313188701366208e-32,4.835291730101008e-36,1.1048386103152262e-23,3.6123833463072446e-20,2.475837346519359e-29,1.9688002283306596e-35,8.392040261566536e-29,8.947269947563265e-17,9.109691483244447e-31,3.37527521665938e-35,6.714475755778539e-32,7.006466603963791e-14,1.2750395496372509e-20,9.942255092571278e-35,5.282988140721433e-40,7.116556658099247e-28,3.080996430387588e-27,7.811941531056163e-45,3.8166001160313838e-31,4.3795701162344485e-48
