Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171)
4.847508471777338e-07,0.8737137904284121,3.76,0.0,0.7419885623980716,0.9998989550646797,2.0255224769716293e-05,3.569277140540609e-15,6.675532938610447e-11,0.0002598979086170827,7.954642910869218e-05,7.578616104374217e-09,1.4117991873492286e-05,2.7707104972219428e-05,5.030275195051801e-05,1.563762851429132e-06,6.233597476050725e-06,1.0161884383885352e-08,1.1219889409108594e-09,1.0198928032479526e-08,1.128780677373362e-08,7.737055452593207e-10,1.3520316977720671e-08,3.7608359735428486e-07,4.661508422926421e-16,2.888621939794143e-13,6.013145054817658e-13,1.0106508415509317e-17,8.135357111679011e-10,1.115950515365502e-09,5.200117016474328e-16,5.724248658845475e-15,6.141694223652318e-16,4.246353494339342e-11,1.728509108603113e-08,5.4986222135831034e-18,1.8041192193519397e-15,1.8180730493404398e-20
4.951410595529013e-07,0.8737141376162803,3.76,0.0,0.7419817909953934,0.999896673009066,2.1192465838107207e-05,3.6847169872421646e-15,6.853164150019298e-11,0.0002665881621400913,8.115368274407463e-05,7.777608508607648e-09,1.4362190167087949e-05,2.7818462470879877e-05,5.179740263105279e-05,1.6390935644847392e-06,6.295332131984232e-06,1.0458469525828065e-08,1.1824439011546533e-09,1.0971199482247414e-08,1.2124080357055501e-08,8.193982579236098e-10,1.4417404106108941e-08,3.8984171304119044e-07,5.014761655570327e-16,3.1392670064412047e-13,6.677476376205683e-13,1.1429408515696847e-17,8.403951701085506e-10,1.1563933633490105e-09,5.393388171687302e-16,6.035126338979039e-15,6.365542619842597e-16,4.4005628878975646e-11,1.825637088579476e-08,6.287759744511686e-18,1.989690844566162e-15,2.0053791656201993e-20
5.055312719280688e-07,0.8737144854829587,3.76,0.0,0.7419749925031014,0.9998943903984271,2.2145587310835096e-05,3.800844732699878e-15,7.031501267100012e-11,0.0002733032788415237,8.275674495816901e-05,7.977366241993708e-09,1.4600098208264575e-05,2.7925754014960317e-05,5.3297978051917235e-05,1.7164027538652951e-06,6.354570113783118e-06,1.0757585178188325e-08,1.2447353555480205e-09,1.1784076360033064e-08,1.3003047367898753e-08,8.666903520126129e-10,1.5351705132801716e-08,4.03754069585412e-07,5.386603574718158e-16,3.4054876262573074e-13,7.398789211484761e-13,1.2886710552092832e-17,8.675435390324189e-10,1.1973135295441425e-09,5.589043346524703e-16,6.35561332106877e-15,6.592058436146265e-16,4.556604503170646e-11,1.9262424024018466e-08,7.167585312386487e-18,2.1899657134265873e-15,2.207549529728563e-20
5.159214843032363e-07,0.8737148340287825,3.76,0.0,0.7419681677490125,0.9998921073024966,2.3114180211217716e-05,3.917645517587352e-15,7.210520243495628e-11,0.0002800424159359945,8.435561818908129e-05,8.177863150609239e-09,1.4831853449290086e-05,2.8029273139627458e-05,5.480426791304567e-05,1.795699572827177e-06,6.411436053209661e-06,1.1059199486943516e-08,1.3088735849206773e-09,1.2638763513674656e-08,1.3925910609146584e-08,9.155990709749707e-10,1.6323857355544434e-08,4.178166764202588e-07,5.777586226403558e-16,3.687865331410239e-13,8.180582911556977e-13,1.4488182649033922e-17,8.949727366383749e-10,1.2386978193389235e-09,5.787014631319183e-16,6.685772066998565e-15,6.821167357750564e-16,4.7144281325883125e-11,2.0303653854354703e-08,8.14596330372582e-18,2.4057719551169018e-15,2.425422678569455e-20
5.263116966784038e-07,0.8737151832540282,3.76,0.0,0.7419613175261701,0.999889823785154,2.409784481008526e-05,4.035105852644026e-15,7.390198019304899e-11,0.00028680476564853913,8.595030511355363e-05,8.379074155694412e-09,1.5057599901475106e-05,2.8129292022046824e-05,5.6316077117991606e-05,1.8769929272644471e-06,6.4660501129287175e-06,1.1363281586569569e-08,1.3748684420538728e-09,1.3536472289021692e-08,1.4893877176690788e-08,9.661414053772902e-10,1.7334496736679984e-08,4.320256240484313e-07,6.188264639193545e-16,3.9869883264686197e-13,9.026485867336849e-13,1.6244023608927572e-17,9.226751555620978e-10,1.2805338033562972e-09,5.987237868016355e-16,7.0256629316344805e-15,7.052799332863837e-16,4.873986479321521e-11,2.1380452842945962e-08,9.231219497178281e-18,2.637965708572012e-15,2.659865557277411e-20
5.367019090535714e-07,0.8737155331589179,3.76,0.0,0.7419544425939358,0.9998875399048579,2.509619101849511e-05,4.153213508575795e-15,7.570512491693275e-11,0.00029358955411088806,8.754080862961111e-05,8.58097522074069e-09,1.5277486948757036e-05,2.822606303453511e-05,5.783322466808393e-05,1.960291486149444e-06,6.518527938806328e-06,1.1669801579692371e-08,1.4427293768533631e-09,1.4478420261237827e-08,1.5908158189364585e-08,1.0183341105552227e-09,1.8384258339136706e-08,4.4637708242493833e-07,6.619196700781092e-16,4.3034514074206045e-13,9.940256975056267e-13,1.8164870409178254e-17,9.50643652938912e-10,1.3228098042643012e-09,6.189652601348174e-16,7.375344288348482e-15,7.28688850314946e-16,5.0352351100742746e-11,2.2493203213049284e-08,1.0432155252979641e-17,2.88743144400233e-15,2.911773845738841e-20
5.470921214287389e-07,0.8737158837436244,3.76,0.0,0.7419475436790793,0.9998852557150472,2.6108838705783837e-05,4.271957413959117e-15,7.751442485388426e-11,0.00030039604026136334,8.912713184047701e-05,8.783543318582197e-09,1.549166826403432e-05,2.8319820184910488e-05,5.935554263702397e-05,2.0456036916171964e-06,6.568980645845681e-06,1.1978730515801062e-08,1.512465460639877e-09,1.5465830982193167e-08,1.69699685354526e-08,1.0721937234482387e-09,1.94737767335604e-08,4.6086729936928584e-07,7.070943041970019e-16,4.637855895247043e-13,1.092578708535646e-12,2.026180582580636e-17,9.788715397004163e-10,1.3655148811795064e-09,6.394202016521005e-16,7.734872650223168e-15,7.523373120473792e-16,5.1981323965171444e-11,2.3642277577538238e-08,1.1758061789825323e-17,3.1550822828128346e-15,3.1820722834721634e-20
5.574823338039064e-07,0.8737162350082701,3.76,0.0,0.7419406214768631,0.9998829712645136,2.7135417949546615e-05,4.3913275606428025e-15,7.932967723174183e-11,0.0003072235147517644,9.070927803966341e-05,8.986756398601744e-09,1.5700300822066535e-05,2.8410780452296367e-05,6.088287522002467e-05,2.1329377686955315e-06,6.617514832812794e-06,1.2290040369181968e-08,1.584085409539125e-09,1.649993374335926e-08,1.8080526635112768e-08,1.1277365786287303e-09,2.0603686377356437e-08,4.754925990066441e-07,7.544066927752412e-16,4.990809583200433e-13,1.1987100439293615e-12,2.2546366196749207e-17,1.0073525687788518e-09,1.40863881198999e-09,6.600832865161643e-16,8.104302786916185e-15,7.762195451427395e-16,5.362639445635268e-11,2.4828039557370435e-08,1.3218734557922546e-17,3.4418603162704946e-15,3.471714993208482e-20
5.678725461790739e-07,0.8737165869529342,3.76,0.0,0.741933676652115,0.9998806865977466,2.8175569223702113e-05,4.511314916163886e-15,8.115068796484297e-11,0.00031407129886420776,9.228725069715204e-05,9.19059335415028e-09,1.590354400292983e-05,2.8499145025961976e-05,6.241507785207433e-05,2.2223017346840363e-06,6.6642326212327944e-06,1.2603704016218457e-08,1.6575976069595513e-09,1.7581963353612125e-08,1.924105421804384e-08,1.1849788235385452e-09,2.177462196652604e-08,4.902493802376876e-07,8.039134155236165e-16,5.362926696913644e-13,1.3128356094186417e-12,2.5030549335506575e-17,1.036080922388059e-09,1.4521720739029093e-09,6.809495381004445e-16,8.483687837013416e-15,8.003301671570908e-16,5.5287200281283145e-11,2.6050844384299205e-08,1.4824487716891977e-17,3.748736923249089e-15,3.78168580349967e-20
5.782627585542414e-07,0.8737169395776512,3.76,0.0,0.7419267098402897,0.9998784017552514,2.92289435303897e-05,4.631911342714573e-15,8.29772713618621e-11,0.0003209387434405296,9.386105344658581e-05,9.395033990267079e-09,1.6101558780223532e-05,2.8585100454190246e-05,6.39520163903312e-05,2.313703408186108e-06,6.709231714969659e-06,1.291969521218873e-08,1.7330101251510178e-09,1.8713159931344934e-08,2.0452776115734856e-08,1.2439364329484321e-09,2.2987218761268227e-08,5.051341152367876e-07,8.556712958157552e-16,5.754827866450775e-13,1.4353849342032395e-12,2.7726822603363195e-17,1.0650511985408643e-09,1.49610582250844e-09,7.020143186778428e-16,8.873079415821513e-15,8.24664175125139e-16,5.696340500495715e-11,2.7311039486496687e-08,1.6586168726924785e-17,4.0767130873567205e-15,4.1129985706913654e-20
5.88652970929409e-07,0.8737172928824166,3.76,0.0,0.741919721648517,0.9998761167738462,3.0295202481072853e-05,4.753109522222464e-15,8.480924983635468e-11,0.0003278252278265532,9.543069007339804e-05,9.600058991778057e-09,1.629450698844381e-05,2.8668819709669276e-05,6.549356635601034e-05,2.4071504177992345e-06,6.752605477027507e-06,1.3237988567682486e-08,1.8103307458427e-09,1.9894768710290085e-08,2.1716920067636623e-08,1.304625222657898e-09,2.4242112886383903e-08,5.201433479782235e-07,9.09737391766263e-16,6.167140109409641e-13,1.5668013123023682e-12,3.0648131146230155e-17,1.0942583969488616e-09,1.5404318696334125e-09,7.232733193796729e-16,9.272527718690397e-15,8.492169334239621e-16,5.865469717669833e-11,2.860896505597794e-08,1.851517306122885e-17,4.426819713729314e-15,4.466697500540056e-20
5.990431833045765e-07,0.8737176468671876,3.76,0.0,0.7419127126566306,0.9998738316869348,3.137401833187607e-05,4.8749028871306e-15,8.664645362072009e-11,0.0003347301588332401,9.699616450381097e-05,9.805649891840659e-09,1.6482550664162885e-05,2.8750463177463547e-05,6.703961223143714e-05,2.502650210469416e-06,6.794443020578573e-06,1.3558559524747826e-08,1.8895669799635767e-09,2.112803985844999e-08,2.3034716540601804e-08,1.3670608624544967e-09,2.553994160757127e-08,5.352736927900687e-07,9.661689879107112e-16,6.600496824187097e-13,1.707541943650024e-12,3.3807906300382015e-17,1.1236979044368904e-09,1.5851426602323125e-09,7.447225495604814e-16,9.682081619800332e-15,8.739841610578351e-16,6.036078946538777e-11,2.9944954596800416e-08,2.0623459047408443e-17,4.800117945752506e-15,4.843857469723043e-20
6.09433395679744e-07,0.873718001531885,3.76,0.0,0.7419056834181812,0.9998715465247616,3.246507397784466e-05,4.99728555648598e-15,8.848872048421187e-11,0.00034165296971648524,9.855748079463995e-05,1.0011789040995377e-08,1.6665851455877162e-05,2.883017957119498e-05,6.859004680824915e-05,2.6002100595163054e-06,6.8348293115705185e-06,1.3881384332869964e-08,1.9707260864533e-09,2.2414228309539427e-08,2.4407398560948737e-08,1.4312588883527801e-09,2.6881343584740177e-08,5.505218329353934e-07,1.0250235874625447e-15,7.055537792525981e-13,1.858078075148571e-12,3.722007416987384e-17,1.1533654799941136e-09,1.630231248538075e-09,7.663583256844471e-16,1.0101788766388775e-14,8.98961918516966e-16,6.208141778055685e-11,3.131933545334049e-08,2.2923562845024702e-17,5.197699481954183e-15,5.245584347513038e-20
6.198236080549115e-07,0.8737183568763957,3.76,0.0,0.7418986344614289,0.9998692613146444,3.356806291048494e-05,5.1202522769671295e-15,9.03358954555415e-11,0.00034859311917705886,0.00010011464312384491,1.0218459576775674e-08,1.684457009761891e-05,2.890810678264842e-05,7.014477058302313e-05,2.699837072336227e-06,6.873845280596122e-06,1.4206440024873903e-08,2.05381509017483e-09,2.3754593606348293e-08,2.5836201558515617e-08,1.4972347141342467e-09,2.8266959103494934e-08,5.658845192204233e-07,1.0863589051149532e-15,7.532909190478699e-13,2.0188951418758224e-12,4.089906437699523e-17,1.1832572395747533e-09,1.6756912736757074e-09,7.881772598409294e-16,1.0531695668583546e-14,9.241465943136976e-16,6.381634031072281e-11,3.2732429318176154e-08,2.5428613566149576e-17,5.620686893290143e-15,5.673015317846318e-20
6.30213820430079e-07,0.8737187129005753,3.76,0.0,0.7418915662903135,0.9998669760811949,3.468268914262271e-05,5.243798368504625e-15,9.21878305505466e-11,0.0003555500903819721,0.00010166765578177422,1.0425645393920788e-08,1.7018865941662392e-05,2.8984372669627338e-05,7.170369119688395e-05,2.8015381977907334e-06,6.91156794200553e-06,1.453370439283406e-08,2.138840798943227e-09,2.515039975544319e-08,2.7322363222085707e-08,1.5650036422106077e-09,2.9697430285941587e-08,5.813585686292798e-07,1.150232860362431e-15,8.033263606946517e-13,2.1904929086218763e-12,4.485981898571577e-17,1.2133696407518525e-09,1.7215169349257578e-09,8.101762479902029e-16,1.0971847784879062e-14,9.495348912854737e-16,6.5565336583074e-11,3.418455271909641e-08,2.8152348545232615e-17,6.070233941026529e-15,6.127319201966384e-20
6.406040328052466e-07,0.8737190696042482,3.76,0.0,0.7418844793854042,0.9998646908465163,3.5808667104316584e-05,5.367919674170701e-15,9.404438450532861e-11,0.0003625233900083267,0.00010321652316305111,1.0633331115228977e-08,1.7188896545893768e-05,2.9059095786533562e-05,7.32667229159023e-05,2.905320233288656e-06,6.948070518498371e-06,1.4863155964065824e-08,2.2258098196877722e-09,2.6602915092636595e-08,2.8867123365578877e-08,1.6345808738335269e-09,3.1173401281970415e-08,5.969408629849269e-07,1.2167035713200542e-15,8.557260068982893e-13,2.3733856119136628e-12,4.911780159681218e-17,1.2436994673167858e-09,1.7677029668073291e-09,8.323524580298862e-16,1.142228960323695e-14,9.751238127794306e-16,6.732820655460912e-11,3.5676017485002427e-08,3.1109128764072815e-17,6.5475258954047275e-15,6.609696781850517e-20
6.509942451804141e-07,0.873719426987211,3.76,0.0,0.7418773742048258,0.999862405630394,3.6945721513281385e-05,5.4926125140335904e-15,9.590542251520114e-11,0.00036951254731052693,0.00010476124975905531,1.0841502063082642e-08,1.735481731164874e-05,2.9132386061825525e-05,7.483378614931795e-05,3.0111898315700063e-06,6.983422569656421e-06,1.519477397726642e-08,2.314728573766993e-09,2.81134121586646e-08,3.047172380442139e-08,1.7059815186745712e-09,3.269551844215232e-08,6.12628347635941e-07,1.2858293490096843e-15,9.105564073081161e-13,2.5681021026676582e-12,5.368900661234663e-17,1.2742438139071836e-09,1.8142446141313304e-09,8.547033177651253e-16,1.1883064718005166e-14,1.0009106488103165e-15,6.910476963202673e-11,3.72071311907149e-08,3.431395443715943e-17,7.053779855257754e-15,7.121381124605767e-20
6.613844575555816e-07,0.873719785049232,3.76,0.0,0.74187025118516,0.9998601204504649,3.809358722300922e-05,5.6178736426898595e-15,9.777081597973403e-11,0.0003765171132115517,0.00010630184015095682,1.1050144231671236e-08,1.751678116805198e-05,2.920434542621206e-05,7.640480700283651e-05,3.1191535072001913e-06,7.017690123077737e-06,1.5528538358865342e-08,2.4056033114581756e-09,2.968316758452764e-08,3.213740824152267e-08,1.7792206037994823e-09,3.426443047336994e-08,6.284180301687211e-07,1.3576686920877423e-15,9.678847621701204e-13,2.7751859895944756e-12,5.858996866636707e-17,1.3050000707371015e-09,1.8611376071568261e-09,8.772265028579334e-16,1.2354215902783968e-14,1.0268929622498051e-15,7.089486371047909e-11,3.877819758062988e-08,3.77824807621329e-17,7.590245068731257e-15,7.663637907962844e-20
6.717746699307491e-07,0.8737201437900555,3.76,0.0,0.7418631107423237,0.9998578353223798,3.9252009051524554e-05,5.743700210205531e-15,9.96404422541258e-11,0.00038353665941883385,0.00010783829900326165,1.1259244259932536e-08,1.7674938299116773e-05,2.9275068395159924e-05,7.797971686444865e-05,3.2292176427832863e-06,7.050935806955419e-06,1.5864429699637876e-08,2.498440125644592e-09,3.131346198596334e-08,3.3865422162306086e-08,1.8543130820611094e-09,3.588078857827989e-08,6.443069791447445e-07,1.4322802819962319e-15,1.0277789264326759e-12,2.9951957834630234e-12,6.383777221804176e-17,1.335965908495256e-09,1.9083781369682974e-09,8.99919924819401e-16,1.283578517922738e-14,1.0530685751186366e-15,7.269834428401311e-11,4.038951697130902e-08,4.153103383961576e-17,8.158203255247388e-15,8.237765747016031e-20
6.821648823059166e-07,0.8737205032094001,3.76,0.0,0.7418559532724225,0.9998555502599498,4.042074159346881e-05,5.8700897262150146e-15,1.015141844070892e-10,0.000390570777565141,0.00010937063105783165,1.1468789405228295e-08,1.7829435910082605e-05,2.9344642609032103e-05,7.955845202040543e-05,3.341388494903116e-06,7.083218983107948e-06,1.620242923162906e-08,2.593244964724936e-09,3.300557986653622e-08,3.565701273825953e-08,1.9312738399354727e-09,3.7545246579672214e-08,6.602923228624848e-07,1.509722978508585e-15,1.0903074142384856e-12,3.2287050423167477e-12,6.945006130286407e-17,1.3671392634693292e-09,1.9559628311782654e-09,9.227817191007726e-16,1.3327813881962826e-14,1.0794355550544934e-15,7.451508349954557e-11,4.20413866333649e-08,4.557662676616259e-17,8.75896892883578e-15,8.845096522360028e-20
7.029453070562517e-07,0.873721224082416,3.76,0.0,0.7418415887416676,0.9998509803788922,4.2788204825503026e-05,6.1245492419861205e-15,1.0527357580177595e-10,0.00040468119091892124,0.0001124229340961828,1.1889167017671956e-08,1.8128025426588437e-05,2.9480663835498e-05,8.272716580570335e-05,3.5720747781587525e-06,7.145119719290067e-06,1.6884680869898872e-08,2.7887818601712483e-09,3.6580443012979635e-08,3.9435920469170005e-08,2.0908594504525354e-09,4.1021091277383014e-08,6.925409992029185e-07,1.6733379988411955e-15,1.2235447430545303e-12,3.7385923049214264e-12,8.184152999045869e-17,1.4301015119207818e-09,2.052153264906391e-09,9.69004016406438e-16,1.4343411829089384e-14,1.132737036058339e-15,7.818790422817576e-11,4.546795272282761e-08,5.4630517766362064e-17,1.0064346720506548e-14,1.016486271487258e-19
7.216476893315532e-07,0.8737218751854035,3.76,0.0,0.7418286060282351,0.9998468678160131,4.4951915248505115e-05,6.355469342845082e-15,1.0867004011467703e-10,0.0004174266812777163,0.00011515594214956215,1.2268913109464176e-08,1.838564991863193e-05,2.9599909562781096e-05,8.559153980251259e-05,3.7869577846290525e-06,7.198071903088514e-06,1.750574141526267e-08,2.971552843352201e-09,4.0022218913104795e-08,4.306691277384276e-08,2.241024245082548e-09,4.4320469556595815e-08,7.218668497088359e-07,1.8308678975656846e-15,1.3531687321031292e-12,4.249726226591393e-12,9.442920764264985e-17,1.487461470648446e-09,2.1398759715400456e-09,1.011165386670826e-15,1.5293623917238846e-14,1.1813480236856559e-15,8.153781386975776e-11,4.869347631943722e-08,6.39802164861375e-17,1.1365258514646899e-14,1.1480260539262587e-19
7.403500716068548e-07,0.8737225284814554,3.76,0.0,0.7418155734866769,0.9998427556100611,4.714564019230938e-05,6.588187872176599e-15,1.1207825833598504e-10,0.00043021385907076454,0.0001178756561151745,1.2649928849521576e-08,1.8633553155014834e-05,2.971653131249623e-05,8.846750575354293e-05,4.008758668812484e-06,7.2486933210940016e-06,1.8133367574200156e-08,3.16078734521222e-09,4.368444858379872e-08,4.692335794352801e-08,2.3974714653991434e-09,4.778598981950633e-08,7.514629629932925e-07,1.998493724290779e-15,1.492424124368488e-12,4.814221720551022e-12,1.0849885680496053e-16,1.5454723224066386e-09,2.2286788079712453e-09,1.0538523023024076e-15,1.6278342088171346e-14,1.230558837853558e-15,8.49293599671789e-11,5.2054902816341966e-08,7.459005128963085e-17,1.2794443306471411e-14,1.2925504734767583e-19
