Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749)
0.0011542267159672913,0.8324526341143836,3.76,0.0,0.01262497364710379,0.019633116087479034,1.0899887753537643,3.297463941872625e-07,7.715649926422295e-07,0.002587749260496093,2.269884508645471e-05,5.489762125783686e-09,0.000767133167704612,0.006328906983104647,0.47794574344874646,0.00010403148985543056,3.735120420582959e-05,1.1275800926694497e-08,1.4769604011431744e-06,0.0015566710361428677,0.0001452763061897232,4.84585032471396e-06,0.5465779448886001,4.689052531446631e-07,5.003323484973203e-11,2.8737605047860856e-05,0.04965013175908623,3.289694601176679e-06,8.55857673257035e-07,1.7310696150290732e-05,1.7570927450283425e-14,9.310454070299423e-12,3.609251512077088e-14,1.3594572012559473e-08,0.16144398888230707,2.18129862837321e-05,0.00029502226104790013,5.026418416202401e-10,3.0933024385410055e-12,1.609045056057596e-09,8.38632273301372e-09,7.279032937400549e-05,9.249066130200652e-10,1.772193401446721e-11,3.360001459735152e-07,5.991080110058524e-05,7.759905426274532e-11,8.279092890196909e-10,1.7256230573895597e-06,1.8630459644277356e-06,4.945636686321548e-05,1.8163998086336567e-12,2.3476624052828576e-08,3.563552315053806e-13,6.102989332808986e-18,2.5938995522596646e-06,6.52577535073537e-21,8.159543248892598e-09,2.5621442041239527e-10,4.702203697953709e-15,2.877125678180387e-10,1.9909386866224936e-13
0.0011546426340801092,0.8324513067419131,3.76,0.0,0.012615181800097136,0.01956001136245352,1.0900280178280415,3.2684393124762034e-07,7.653900020148655e-07,0.0025804149535640832,2.2603068734698607e-05,5.453823874785595e-09,0.000764195781953009,0.00630645882508359,0.4779747977272639,0.0001036209945750963,3.708851124968081e-05,1.119862321277353e-08,1.4692218264204265e-06,0.001553667326247255,0.00014494377597407346,4.812764624447124e-06,0.5465850891503232,4.667791181948913e-07,4.967535620144475e-11,2.8624857218471552e-05,0.04963333812961196,3.273661078973532e-06,8.505682247195147e-07,1.7232084985941103e-05,1.7425974979767416e-14,9.256652228085108e-12,3.57948571338179e-14,1.3483934170166784e-08,0.1614960264959117,2.1712915686606792e-05,0.00029472414544848426,5.007216793429503e-10,3.0686872968687785e-12,1.6036245879617768e-09,8.359265812653656e-09,7.279132826001905e-05,9.227631981967722e-10,1.765944997996431e-11,3.338297544358192e-07,5.991732948774861e-05,7.72573366513548e-11,8.233132503113793e-10,1.7155767864998826e-06,1.853259029166302e-06,4.9405209877998456e-05,1.8077673867815611e-12,2.346387863078293e-08,3.56457139769422e-13,6.104824245984124e-18,2.5849168866186573e-06,6.527130309413056e-21,8.131926020136148e-09,2.559493789749499e-10,4.663428729301376e-15,2.8634392717684363e-10,1.9710846918348205e-13
0.001155058552192927,0.8324499862464685,3.76,0.0,0.012605496698990205,0.019487452569748487,1.090066818295477,3.2396888131414e-07,7.592734664708461e-07,0.002573121207729156,2.250802909090831e-05,5.418238594688793e-09,0.0007612759392401905,0.006284131860494773,0.4780037899038507,0.00010321343555777716,3.6828343078004794e-05,1.1122209650065569e-08,1.4615431769679666e-06,0.0015506829165969791,0.0001446132521926439,4.7799944100171565e-06,0.5465920784654348,4.646707644870176e-07,4.932086287330305e-11,2.8512805396362623e-05,0.049616649895778436,3.2577504696545364e-06,8.453236568551541e-07,1.715393145218278e-05,1.728256303865698e-14,9.203319031825696e-12,3.5500361550299155e-14,1.3374466095906276e-08,0.16154780278914432,2.161357920731059e-05,0.0002944280756470181,4.988203671117063e-10,3.044328442257484e-12,1.5982400810206631e-09,8.33233717239127e-09,7.279273930715627e-05,9.206403363304274e-10,1.7597300146126707e-11,3.3167861373816297e-07,5.992416871332151e-05,7.691802363853204e-11,8.187641691267394e-10,1.705609103591716e-06,1.8435602786750532e-06,4.9354641560426965e-05,1.799220775367991e-12,2.3451075860105673e-08,3.5655864438383555e-13,6.1066505151467845e-18,2.575995971097026e-06,6.528481782257159e-21,8.104494043338414e-09,2.556873874131006e-10,4.6250656674667365e-15,2.849864668873385e-10,1.9514722436731636e-13
0.001155474470305745,0.832448672594004,3.76,0.0,0.01259591716542053,0.019415434128333246,1.090105181932517,3.211210039631153e-07,7.532147836419958e-07,0.0025658677000572902,2.2413718417376218e-05,5.383001844086265e-09,0.0007583735209937998,0.006261925423477535,0.4780327196384734,0.00010280878389079617,3.6570670884855127e-05,1.1046550688634717e-08,1.4539238446194865e-06,0.0015477175966377586,0.00014428471239073178,4.747536032493152e-06,0.546598914911085,4.625799875855896e-07,4.8969718543205216e-11,2.8401444350201824e-05,0.049600066052684834,3.2419615976212686e-06,8.401235137661904e-07,1.7076232938336585e-05,1.7140671488598466e-14,9.150449219582037e-12,3.52089872646607e-14,1.3266152602014332e-08,0.1615993198288351,2.15149697550392e-05,0.000294134030511119,4.969376800402966e-10,3.0202227556550245e-12,1.5928912009829967e-09,8.30553632493457e-09,7.279455629371141e-05,9.185377834500541e-10,1.7535482731366558e-11,3.2954653183022495e-07,5.99313140238436e-05,7.658109407175366e-11,8.142614775725967e-10,1.6957192921485258e-06,1.8339488193173285e-06,4.930465443658948e-05,1.7907588019201775e-12,2.3438217044892942e-08,3.5665974727668577e-13,6.108468195067087e-18,2.5671361937292834e-06,6.529829761108172e-21,8.077245526049202e-09,2.5542840700422594e-10,4.587109157724288e-15,2.836400573298018e-10,1.9320981148555008e-13
0.0011558903884185629,0.8324473657497176,3.76,0.0,0.01258644203283367,0.01934395051105465,1.090143113861538,3.183000732718733e-07,7.472133428509414e-07,0.002558654110152393,2.2320129054556893e-05,5.3481092045773936e-09,0.0007554884091444655,0.00623983884848316,0.47806158660173137,0.00010240701093903521,3.63154661644269e-05,1.0971636799805927e-08,1.4463632280864264e-06,0.0015447711581894545,0.00014395813437947239,4.715385879901224e-06,0.5466056005411786,4.6050658534404587e-07,4.8621886294484575e-11,2.8290768881867746e-05,0.049583585604408405,3.226293298097146e-06,8.349673389863061e-07,1.6998986864879748e-05,1.7000281203061866e-14,9.098037510180727e-12,3.4920694918786914e-14,1.3158979187498309e-08,0.1616505796658159,2.1417080305804106e-05,0.0002938419891088493,4.950733914833922e-10,2.9963670901926547e-12,1.5875776128469728e-09,8.278862788415718e-09,7.279677307061777e-05,9.164552956748153e-10,1.747399597529034e-11,3.2743331824928426e-07,5.993876072063753e-05,7.624652671574887e-11,8.098046021922953e-10,1.6859066409529351e-06,1.8244237635065642e-06,4.9255241117063634e-05,1.7823803000825619e-12,2.342530347376628e-08,3.567604502461916e-13,6.1102773383541036e-18,2.558336948544848e-06,6.5311742383505944e-21,8.050178679460422e-09,2.5517239946342034e-10,4.549554075178147e-15,2.8230456947624623e-10,1.9129590356260918e-13
0.0011563063065313807,0.8324460656791337,3.76,0.0,0.012577070153167148,0.019272996275773432,1.0901806191198984,3.155058656537885e-07,7.412685857608596e-07,0.0025514801217934426,2.2227253464698898e-05,5.313556327103587e-09,0.0007526204863775934,0.006217871471172857,0.4780903904804757,0.00010200808849808748,3.606270081038278e-05,1.0897458604503888e-08,1.4388607310798022e-06,0.001541843396774092,0.00014363349638459779,4.683540391127998e-06,0.5466121373730279,4.5845035918275123e-07,4.827733021674644e-11,2.8180773840158667e-05,0.04956720756928753,3.2107444205985726e-06,8.298546836187179e-07,1.6922190632320854e-05,1.686137423932039e-14,9.046078724516259e-12,3.463544746301717e-14,1.3052932212601423e-08,0.1617015843255464,2.1319903941308674e-05,0.00029355193083000083,4.932272795206094e-10,2.972758365977692e-12,1.58229898807745e-09,8.252316073282255e-09,7.279938359813719e-05,9.143926337355526e-10,1.7412838113521144e-11,3.2533878504637946e-07,5.994650418823281e-05,7.5914300644096e-11,8.053929817734655e-10,1.6761704463736956e-06,1.8149842337412653e-06,4.92063943434132e-05,1.7740841242482978e-12,2.341233641074722e-08,3.568607550988684e-13,6.112077996918955e-18,2.5495976391918184e-06,6.5325152069677325e-21,8.023291740919447e-09,2.549193271845664e-10,4.512395596156996e-15,2.8097987649585657e-10,1.8940518101603695e-13
0.0011567222246441986,0.8324447723474196,3.76,0.0,0.012567800390850424,0.01920256603740041,1.090217702687819,3.1273814421293876e-07,7.35379980009099e-07,0.0025443454214752795,2.2135084192200755e-05,5.27933894217355e-09,0.0007497696358998891,0.006196022627939532,0.4781191309725265,0.00010161198866591083,3.5812347015487155e-05,1.0824006926770674e-08,1.4314157616151842e-06,0.0015389341104077496,0.00014331077691074034,4.651996046000771e-06,0.5466185273994115,4.5641111292139885e-07,4.793601581708112e-11,2.8071454104440787e-05,0.049550930975209205,3.1953138242205978e-06,8.247851082603984e-07,1.6845841612499783e-05,1.6723932173632693e-14,8.994567824162973e-12,3.435320718945416e-14,1.2947997750330558e-08,0.1617523358164576,2.1223433813182395e-05,0.0002932638352798962,4.913991294166198e-10,2.949393607627341e-12,1.5770550055691132e-09,8.225895676232272e-09,7.280238191302433e-05,9.123495639398438e-10,1.7352007359273038e-11,3.232627459760162e-07,5.9954539868955214e-05,7.558439537064831e-11,8.010260746274221e-10,1.6665100107557687e-06,1.8056293619238987e-06,4.9158106946203533e-05,1.7658691528246723e-12,2.3399317103512355e-08,3.5696066378792633e-13,6.1138702245688074e-18,2.5409176754242296e-06,6.533852660433799e-21,7.996582979335261e-09,2.546691530227045e-10,4.475628808905926e-15,2.796658539715295e-10,1.8753733688186773e-13
0.0011571381427570165,0.8324434857198254,3.76,0.0,0.012558631626799068,0.019132654486689927,1.0902543694697397,3.099966683452968e-07,7.295469547222506e-07,0.0025372496994205095,2.2043613889299067e-05,5.245452870162023e-09,0.000746935741623429,0.0061742916565430605,0.4781478077899517,0.00010121868393629195,3.556437736487754e-05,1.0751272783195774e-08,1.4240277403127496e-06,0.0015360431003874002,0.00014298995483043027,4.620749380394415e-06,0.5466247725805614,4.543886535344766e-07,4.759790851630392e-11,2.796280460394891e-05,0.04953475486282476,3.180000381755692e-06,8.197581777934768e-07,1.6769937206092418e-05,1.6587935907247888e-14,8.943499838975304e-12,3.4073935144722533e-14,1.2844161400030392e-08,0.16180283612422172,2.112766316012309e-05,0.00029297768235202524,4.895887288119137e-10,2.926269872185767e-12,1.5718453465856402e-09,8.199601093364166e-09,7.280576214989101e-05,9.103258561217063e-10,1.7291501931202116e-11,3.2120501706025605e-07,5.99628632793914e-05,7.52567905928988e-11,7.967033449524251e-10,1.6569246443770883e-06,1.7963582897117758e-06,4.9110371872195725e-05,1.75773429113789e-12,2.3386246777834783e-08,3.5706017826484643e-13,6.115654075274628e-18,2.5322964754449044e-06,6.535186592743916e-21,7.970050690976165e-09,2.5442184043476284e-10,4.439248638629698e-15,2.783623799534595e-10,1.8569206762493985e-13
0.0011575540608698344,0.8324422057614336,3.76,0.0,0.012549562754642698,0.019063256372617594,1.0902906243119295,3.072812127144552e-07,7.237689153052534e-07,0.002530192648634953,2.1952835291216453e-05,5.211893962958351e-09,0.0007441186880281087,0.00615267789562039,0.4781764206558188,0.00010082814709865932,3.5318764760310136e-05,1.067924722159955e-08,1.4166960972091539e-06,0.001533170170537326,0.00014267100929757744,4.5897969721046815e-06,0.5466308748517743,4.5238279040790543e-07,4.7262972907892893e-11,2.78548203067352e-05,0.049518678282560735,3.164802977678677e-06,8.147734561813534e-07,1.6694474855858932e-05,1.6453367178842878e-14,8.892869770304129e-12,3.3797593763073304e-14,1.2741409318246601e-08,0.1618530872169974,2.1032585287048046e-05,0.00029269345216080626,4.877958629225138e-10,2.903384178692915e-12,1.5666696909193825e-09,8.173431828617045e-09,7.280951852068566e-05,9.083212800060688e-10,1.7231320073243403e-11,3.1916541606508894e-07,5.997146999463531e-05,7.49314658995034e-11,7.924242494541167e-10,1.6474136635885062e-06,1.7871701658081322e-06,4.9063182158193925e-05,1.7496784516129578e-12,2.33731266427447e-08,3.571593003187123e-13,6.1174296004488505e-18,2.523733463802618e-06,6.536516998339686e-21,7.943693176305289e-09,2.541773533441443e-10,4.403250193679063e-15,2.770693331842507e-10,1.8386906424498392e-13
0.0011579699789826523,0.8324409324373104,3.76,0.0,0.012540592683223467,0.018994366514216356,1.090326471990792,3.0459156016770977e-07,7.18045311766965e-07,0.0025231739655687604,2.1862741233095897e-05,5.178658123077029e-09,0.0007413183602878371,0.006131180685156879,0.47820496930622913,0.00010044035129334497,3.5075482455758245e-05,1.0607921389991832e-08,1.4094202667696474e-06,0.0015303151276976653,0.00014235391980377352,4.5591354438229595e-06,0.5466368361183783,4.503933358281651e-07,4.693117446012942e-11,2.7747496223706782e-05,0.04950270029666307,3.1497205094559954e-06,8.098305135209095e-07,1.6619451996157446e-05,1.632020905920671e-14,8.842672696073909e-12,3.3524148050924603e-14,1.2639728628079262e-08,0.16190309104179876,2.0938193580849326e-05,0.00029241112508607286,4.860203204956153e-10,2.8807335961914646e-12,1.5615277237603476e-09,8.147387380387403e-09,7.281364532774808e-05,9.063356088158353e-10,1.717146002944757e-11,3.171437628575672e-07,5.99803556582997e-05,7.460840111737463e-11,7.881882538489067e-10,1.6379763914910841e-06,1.7780641477955012e-06,4.901653094787479e-05,1.7417005604908355e-12,2.3359957887003467e-08,3.5725803172362205e-13,6.1191968504171116e-18,2.5152280728914025e-06,6.537843872136265e-21,7.917508754687424e-09,2.5393565622810584e-10,4.36762891847523e-15,2.7578659397918283e-10,1.820680231636774e-13
0.0011583858970954702,0.8324396657124754,3.76,0.0,0.01253172033422474,0.018925979789386045,1.0903619172239922,3.019274812530769e-07,7.123756345552427e-07,0.002516193349518037,2.177332463432231e-05,5.145741330739375e-09,0.0007385346441682234,0.00610979936631031,0.47823345348821,0.0001000552699660148,3.483450401282747e-05,1.0537286641032078e-08,1.4021996861979952e-06,0.0015274777812469198,0.00014203866612347394,4.528761458306962e-06,0.5466426582605552,4.4842010451555576e-07,4.660248032375833e-11,2.7640827399245997e-05,0.04948681997730096,3.1347518847296473e-06,8.049289300585865e-07,1.6544866026618053e-05,1.6188444358126712e-14,8.792903850738178e-12,3.3253562809719845e-14,1.2539106329820313e-08,0.1619528495278548,2.0844481499095897e-05,0.00029213068173065287,4.84261898261934e-10,2.8583153101262614e-12,1.5564191387869202e-09,8.121467232044595e-09,7.28181369509441e-05,9.043686218876041e-10,1.7111920019999692e-11,3.151398790862986e-07,5.998951597274555e-05,7.428757656482916e-11,7.839948456000501e-10,1.6286121571503531e-06,1.7690394023462695e-06,4.897041147545221e-05,1.733799569177164e-12,2.3346741682487567e-08,3.5735637443096954e-13,6.1209558777177735e-18,2.5067797416007013e-06,6.539167209495864e-21,7.89149577927092e-09,2.536967140330428e-10,4.332380228241431e-15,2.745140451683893e-10,1.80288654908942e-13
0.0011588018152082881,0.8324384055519,3.76,0.0,0.012522944643683394,0.01885809114213198,1.0903969646633143,2.992887375105901e-07,7.067593455037504e-07,0.002509250503033076,2.1684578508457455e-05,5.113139649284544e-09,0.0007357674261102938,0.006088533281811445,0.4782618729608573,9.967287691051739e-05,3.459580334405671e-05,1.046733451761809e-08,1.3950338027196904e-06,0.001524657943392556,0.0001417252283479797,4.498671726539549e-06,0.5466483431302906,4.4646291391748763e-07,4.6276857647710126e-11,2.753480892017006e-05,0.04947103640783082,3.119896022934886e-06,8.000682904429513e-07,1.6470714362511832e-05,1.6058055005327487e-14,8.743558540665858e-12,3.2985801216520974e-14,1.2439528801605524e-08,0.1620023645843496,2.0751442578426193e-05,0.0002918521029476803,4.825203956914656e-10,2.8361265440733066e-12,1.5513436321432322e-09,8.095670865631386e-09,7.282298785541455e-05,9.024201020496673e-10,1.7052698267686088e-11,3.131535884083263e-07,5.99989467050313e-05,7.396897276443557e-11,7.798435192184283e-10,1.6193202966631788e-06,1.7600951054217297e-06,4.8924817075787496e-05,1.7259744548730455e-12,2.3333479182021294e-08,3.574543304218579e-13,6.122706735673947e-18,2.498387916217064e-06,6.540487006255884e-21,7.865652630035913e-09,2.5346049222667e-10,4.2974993252639626e-15,2.7325157191974556e-10,1.7853067433791564e-13
0.001159217733321106,0.8324371519205404,3.76,0.0,0.012514264560446594,0.01879069557532634,1.0904316189019239,2.966751033661465e-07,7.011958697403925e-07,0.0025023451315169505,2.1596495952779605e-05,5.0808491785010374e-09,0.0007330165931709751,0.006067381775711607,0.47829022749399813,9.929314622107212e-05,3.4359354680602746e-05,1.0398056599771605e-08,1.387922074582424e-06,0.0015218554288632497,0.0001414135868488949,4.4688630022750646e-06,0.5466538925545135,4.445215838939459e-07,4.5954272492843874e-11,2.742943591343599e-05,0.04945534868155845,3.105151855207213e-06,7.95248177921457e-07,1.6396994467735994e-05,1.592902352803617e-14,8.694632030852302e-12,3.2720827343032354e-14,1.234098279914481e-08,0.1620516381025614,2.065907042519382e-05,0.0002915753698135675,4.807956090885743e-10,2.814164472437861e-12,1.5463008975869293e-09,8.069997773452751e-09,7.282819258323416e-05,9.004898316148105e-10,1.6993793024455885e-11,3.111847162700263e-07,6.0008643680587325e-05,7.36525700942505e-11,7.757337596315824e-10,1.6101001524856876e-06,1.7512304405390767e-06,4.8879741173777724e-05,1.718224201702543e-12,2.3320171521486688e-08,3.5755190148243333e-13,6.1244494747195256e-18,2.4900520495329316e-06,6.541803258676624e-21,7.839977690412739e-09,2.532269567431101e-10,4.262981530872383e-15,2.7199906009343625e-10,1.767937894678319e-13
0.001159633651433924,0.8324359047832937,3.76,0.0,0.012505679047051963,0.018723788154979635,1.0904658844702102,2.940863666577778e-07,6.956846643991788e-07,0.0024954769434779745,2.1509070154411875e-05,5.048866058101744e-09,0.0007302820330809369,0.006046344193610233,0.47831851686886473,9.891605230620266e-05,3.4125132577201675e-05,1.0329444532789198e-08,1.380863965517048e-06,0.0015190700550771349,0.00014110372229806322,4.439332081386378e-06,0.5466593083333106,4.425959368934736e-07,4.5634691613032427e-11,2.732470354728429e-05,0.04943975590249315,3.090518325088142e-06,7.904681807607329e-07,1.632370381281985e-05,1.5801333894596583e-14,8.646119639911836e-12,3.245860801567396e-14,1.2243456121422202e-08,0.16210067195450645,2.0567358720203168e-05,0.0002913004636439801,4.790873372326737e-10,2.79242630424567e-12,1.5412906332273881e-09,8.044447444669768e-09,7.283374575777583e-05,8.985775955117176e-10,1.6935202547285875e-11,3.0923309003708793e-07,6.001860278654045e-05,7.333834910461018e-11,7.716650578522017e-10,1.6009510735387033e-06,1.742444599357087e-06,4.8835177290036326e-05,1.7105478027449984e-12,2.3306819818522043e-08,3.5764908934531355e-13,6.126184143545986e-18,2.4817716013781086e-06,6.543115963441374e-21,7.814469357409447e-09,2.529960740125482e-10,4.22882252682988e-15,2.707563966988173e-10,1.7507771169398564e-13
