Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128)
1.0067315532611904e-05,0.9392666569067388,3.76,0.0,0.8155608757344707,0.9888737103351383,0.01338637057969616,2.4543925298891362e-11,2.8605511122111993e-08,0.02634133440254783,0.0006417202327036872,5.133545514034129e-07,0.0003384785726293697,0.00041439509636498833,0.014379229926611297,0.004027946304775216,8.788439928916484e-05,1.994966337944852e-06,1.1209933569836732e-05,0.0027455752643857465,0.0008026154012914752,3.24564512314975e-05,0.0016269751471093747,1.0698393403134062e-05,3.117277262241338e-10,1.3056535721797732e-06,6.818689414810713e-05,3.147455142118706e-08,1.8329106422733959e-06,2.972315060536743e-06,7.990509358645887e-14,9.255902959710577e-11,2.945026655446587e-13,1.173758056903051e-07,0.0007210720848060351,3.7684422914034104e-08,2.6918143546438353e-07,5.3369055249661114e-12,3.459750824396434e-15,9.498260702302681e-10,8.195193270583209e-12,8.548387550510818e-07,7.601403170212375e-11,3.5896188320622325e-14,9.61044674486295e-07,2.1415490424708548e-08,7.567368325257943e-15,5.9266902925510615e-12
1.0132490051307971e-05,0.9392945251700231,3.76,0.0,0.8151237547768201,0.9887252541789068,0.013564847961752394,2.510752712030854e-11,2.8929367580435635e-08,0.026531832889539954,0.0006419847955904796,5.16976790013063e-07,0.0003415580908172807,0.00041927137084411863,0.014581204949612655,0.004073031447253633,8.873136115207793e-05,2.009606070501739e-06,1.1383343271809867e-05,0.002804133333879527,0.0008153685680953206,3.309361141494164e-05,0.0016643288518928758,1.0719728998036767e-05,3.1837819186458074e-10,1.3451899639653706e-06,7.060275624691185e-05,3.2877033900143995e-08,1.8636017189591622e-06,3.0208176228636137e-06,8.119486884424588e-14,9.407123311548611e-11,2.9925490899688235e-13,1.1928252906352467e-07,0.00073646613630852,3.9426738475743263e-08,2.8014379083729726e-07,5.554864249353329e-12,3.612104928843426e-15,9.755563212823388e-10,8.390716037103796e-12,8.958678514993335e-07,7.966269257329592e-11,3.698319538680697e-14,9.781009272238419e-07,2.2814914474487034e-08,7.91673369807599e-15,6.168804242392907e-12
1.019766457000404e-05,0.9393226549208162,3.76,0.0,0.8146833469672335,0.988575285486686,0.013744992184728584,2.5684434489771194e-11,2.9257422295382244e-08,0.026722541922953345,0.0006422860221003472,5.206008604453139e-07,0.0003446619775212536,0.0004242029048602619,0.01478550670812747,0.004118218841199854,8.958548604852107e-05,2.024320284143621e-06,1.1558426652307207e-05,0.0028635532131590005,0.0008282190121630275,3.3739612368661554e-05,0.0017023225036128591,1.0741925342410624e-05,3.251266158475099e-10,1.3857273353824835e-06,7.309071931877098e-05,3.433492101784326e-08,1.8946950557438743e-06,3.0699272766953178e-06,8.250035423277439e-14,9.559892327358297e-11,3.0406509709007027e-13,1.212125735059205e-07,0.0007521099823507072,4.124108365994224e-08,2.9150588259235834e-07,5.780801636893188e-12,3.7705812726681765e-15,1.0018306239321014e-09,8.590605562427146e-12,9.386015499784625e-07,8.346295526586759e-11,3.8098906486671464e-14,9.95369865678547e-07,2.4297872010961406e-08,8.280750269886514e-15,6.419789913804838e-12
1.0262839088700107e-05,0.9393510490718648,3.76,0.0,0.814239627044478,0.9884237916871289,0.013926817076882909,2.6274994870506576e-11,2.9589769388318458e-08,0.026913461614986502,0.0006426238912682715,5.242267345685631e-07,0.0003477904125873031,0.000429190194474643,0.014992159280583724,0.004163505659918725,9.04468175131146e-05,2.039110126754043e-06,1.1735191828007562e-05,0.0029238418527161875,0.0008411664023579566,3.4394531900976e-05,0.0017409638302145689,1.0764987552024007e-05,3.3197379167982936e-10,1.4272866848651333e-06,7.565256760847177e-05,3.58501353630496e-08,1.9261950301963226e-06,3.1196504350766834e-06,8.382170627840884e-14,9.714217158604573e-11,3.0893394284537004e-13,1.2316616783844539e-07,0.0007680066841910543,4.313011243022305e-08,3.032809196603504e-07,6.014982729175407e-12,3.9354070206409545e-15,1.028657498163671e-09,8.794957172108862e-12,9.830998452904753e-07,8.742015618933583e-11,3.9243990963061966e-14,1.01285336847741e-06,2.586889100424522e-08,8.659980218228034e-15,6.679942700702658e-12
1.0328013607396175e-05,0.939379710557986,3.76,0.0,0.8137925696391822,0.9882707601025524,0.014110336574706832,2.687956572166137e-11,2.9926504954215154e-08,0.027104592030774772,0.0006429983729551465,5.278543829933995e-07,0.00035094357582955054,0.0004342337396265895,0.01520118691354687,0.00420888907191222,9.13153991622673e-05,2.0539767287985543e-06,1.1913646896996471e-05,0.0029850062008206432,0.0008542104013612163,3.505844809817484e-05,0.0017802606262374806,1.0788920613684024e-05,3.38920512764462e-10,1.4698893695931939e-06,7.829012137152795e-05,3.742465719404759e-08,1.958106054325529e-06,3.1699935658186162e-06,8.51590943652467e-14,9.870104748234527e-11,3.1386151077020025e-13,1.2514354050815658e-07,0.0007841593333053727,4.509656548023901e-08,3.1548251229039934e-07,6.2576806802746004e-12,4.106817305189479e-15,1.056045551871848e-09,9.003868015768744e-12,1.0294244596547371e-06,9.153978543254828e-11,4.041913203940514e-14,1.0305533259099395e-06,2.753272050240992e-08,9.055005665732507e-15,6.949567078310624e-12
1.0393188126092243e-05,0.9394086423361305,3.76,0.0,0.8133421492748586,0.9881161779480712,0.014295564723022519,2.7498514801922824e-11,3.0267727100087325e-08,0.027295933187604406,0.0006434094283133647,5.314837750546504e-07,0.0003541216470522907,0.0004393340441728016,0.01541261402208949,0.0042543662406791345,9.219127469557809e-05,2.068921203487179e-06,1.209379993639228e-05,0.0030470532026050023,0.0008673506655874591,3.573143931755115e-05,0.001820220753255298,1.0813729394464484e-05,3.4596757228897613e-10,1.5135571100544243e-06,8.100523744724397e-05,3.906052588374438e-08,1.9904325745663307e-06,3.220963191650901e-06,8.65126625654098e-14,1.0027562277509378e-10,3.188486940705737e-13,1.2714492439245411e-07,0.0008005710515896757,4.7143272720894384e-08,3.281246832743918e-07,6.509176979540247e-12,4.2850553024195274e-15,1.0840034806074192e-09,9.217437213244188e-12,1.0776388804105677e-06,9.582749011945906e-11,4.1625026987261065e-14,1.048471639738699e-06,2.9294340231959182e-08,9.46642937452937e-15,7.228976857282523e-12
1.045836264478831e-05,0.9394378473854728,3.76,0.0,0.812888340368924,0.9879600323307464,0.014482515675090492,2.81322204811192e-11,3.061353598410301e-08,0.02748748505415802,0.0006438570102321862,5.351148787940654e-07,0.0003573248060715167,0.0004444916159343972,0.015626465190151533,0.004299934324522064,9.307448789708432e-05,2.0839446469146355e-06,1.2275658999948917e-05,0.003109989799127203,0.0008805868450973304,3.6413584180246676e-05,0.0018608521403137167,1.0839418650542026e-05,3.5311576312926887e-10,1.558311994627427e-06,8.379980983797128e-05,4.0759841392438293e-08,2.0231790717588504e-06,3.2725658903776924e-06,8.788256615323747e-14,1.018659686510519e-10,3.238964176191841e-13,1.2917055352617986e-07,0.0008172449915703374,4.927315582850628e-08,3.4122187945105894e-07,6.7697616897598e-12,4.470372594161199e-15,1.1125400678771579e-09,9.435766152974728e-12,1.127808398186442e-06,1.0028907780592625e-10,4.28623874200536e-14,1.0666102230163814e-06,3.115897056083785e-08,9.894875354544568e-15,7.518495450966615e-12
1.0523537163484379e-05,0.9394673287074968,3.76,0.0,0.8124311172337256,0.9878023102487462,0.014671203692727147,2.878107206386342e-11,3.0964033856037e-08,0.027679247549790703,0.0006443410637634536,5.387476609436222e-07,0.0003605532327358861,0.0004497069667430953,0.015842765170890585,0.0043455904763615655,9.39650826363548e-05,2.0990481382187476e-06,1.2459232115633115e-05,0.003173822926409191,0.0008939185835067298,3.710496156406664e-05,0.0019021627843659014,1.0865993035650087e-05,3.603658777537261e-10,1.6041764842029701e-06,8.667577029455909e-05,4.252476576861722e-08,2.0563500611708346e-06,3.3248082950369065e-06,8.926898492921475e-14,1.0347215291028102e-10,3.2900454639538263e-13,1.3122066019744726e-07,0.0008341843366130345,5.148923085511492e-08,3.547889834954453e-07,7.039733692613285e-12,4.663029577972105e-15,1.1416641854705244e-09,9.658958159500334e-12,1.1800001455297682e-06,1.049305199175537e-10,4.4131939610007093e-14,1.0849709999866934e-06,3.313208283542433e-08,1.034098959463439e-14,7.818456150655267e-12
1.0588711682180447e-05,0.9394970893260574,3.76,0.0,0.8119704540775705,0.9876429985905224,0.014861643146431843,2.9445470122265716e-11,3.131932509793769e-08,0.02787122054383595,0.0006448615265281897,5.423820869094466e-07,0.00036380710694717275,0.00045498061247748465,0.016061538887021394,0.004391331843557856,9.486310286946581e-05,2.114232739741178e-06,1.2644527283181555e-05,0.0032385595144519587,0.0009073455178930296,3.78056505960066e-05,0.0019441607507055955,1.0893457109160359e-05,3.6771870809986753e-10,1.651173416811029e-06,8.963508890799805e-05,4.4357524677851873e-08,2.089950092472842e-06,3.3776970940516954e-06,9.067206499273554e-14,1.05094246214876e-10,3.3417393699351836e-13,1.3329548175606587e-07,0.0008513923011212618,5.379461090216184e-08,3.6884132599955965e-07,7.319400926932356e-12,4.8632955008626675e-15,1.1713847930231344e-09,9.887118557122322e-12,1.2342831359912118e-06,1.0975795522871086e-10,4.543442465533421e-14,1.1035559058805803e-06,3.521941010295518e-08,1.080544085178339e-14,8.129202398477877e-12
1.0653886200876514e-05,0.939527132287475,3.76,0.0,0.8115063250057577,0.9874820841339956,0.015053848515523207,3.0125826835508717e-11,3.167951626516645e-08,0.02806340385494073,0.000645418329104632,5.460181207563225e-07,0.0003670866086801765,0.00046031307310878146,0.016282811431143924,0.004437155567740139,9.576859263983282e-05,2.129499497158418e-06,1.2831552471636625e-05,0.0033042064862267616,0.0009208672786984075,3.851573064453614e-05,0.001986854173397796,1.0921815343801283e-05,3.751750454683945e-10,1.6993260122590152e-06,9.267977470725262e-05,4.626040896012844e-08,2.1239837496896573e-06,3.4312390313805563e-06,9.209195693760677e-14,1.0673231958344302e-10,3.394058382389148e-13,1.3539525775354778e-07,0.0008688721307436837,5.6192508858747414e-08,3.833946978499499e-07,7.609080643985574e-12,5.071448817363218e-15,1.201710938163447e-09,1.0120355136698538e-11,1.2907283036566365e-06,1.147776933808085e-10,4.677059875512221e-14,1.1223668866860418e-06,3.742695823126599e-08,1.1288921305733569e-14,8.45108807467406e-12
1.0719060719572582e-05,0.939557460660635,3.76,0.0,0.8110387040216197,0.9873195535457576,0.0152478343882843,3.082256634352782e-11,3.204471612925663e-08,0.028255797250428635,0.0006460113953982672,5.496557251927771e-07,0.0003703919180020668,0.0004657048727490026,0.016506608066059695,0.004483058784643248,9.668159607888276e-05,2.1448494396206707e-06,1.302031561685419e-05,0.0033707707566423004,0.0009344834896304519,3.92352813119388e-05,0.002030251255706915,1.0951072133023042e-05,3.82735680426769e-10,1.7486578768168758e-06,9.581187626327808e-05,4.823577621606431e-08,2.1584556512244196e-06,3.4854409066787902e-06,9.352885265124539e-14,1.0838643895554109e-10,3.4469988746147377e-13,1.3752022414810244e-07,0.0008866271025834299,5.8686240205670655e-08,3.9846536290812986e-07,7.909099675266042e-12,5.287777736498328e-15,1.2326517569871762e-09,1.0358777774776913e-11,1.3494085431187764e-06,1.1999621843954349e-10,4.8141233576372085e-14,1.141405899067287e-06,3.976101743817455e-08,1.1792147338432332e-14,8.784477796716309e-12
1.078423523826865e-05,0.9395880775370462,3.76,0.0,0.8105675650275664,0.9871553933802834,0.015443615462116325,3.1536125112205345e-11,3.2415035721030626e-08,0.028448400445690598,0.0006466406429943738,5.532948615567342e-07,0.0003737232150912243,0.00047115653968416105,0.0167329542250754,0.004529038623952017,9.760215740662371e-05,2.160283579903319e-06,1.3210824618993343e-05,0.0034382592314877573,0.0009481937675601815,3.9964382426353015e-05,0.002074360270522376,1.0981231798018451e-05,3.904014026735288e-10,1.799193007902774e-06,9.90334822992153e-05,5.028605242194323e-08,2.1933704498283337e-06,3.5403095754505715e-06,9.498290284537506e-14,1.1005667332387824e-10,3.500567902616874e-13,1.3967062233704427e-07,0.0009046605253917695,6.127922588651725e-08,4.140700709999071e-07,8.219794687275217e-12,5.512580213098616e-15,1.2642164734601077e-09,1.060249834399733e-11,1.4103987498811007e-06,1.2542019249168401e-10,4.9547116435574386e-14,1.1606749101595927e-06,4.222817424265902e-08,1.2315860434712193e-14,9.129747212270663e-12
1.0849409756964718e-05,0.9396189860309342,3.76,0.0,0.8100928818261381,0.9869895900791539,0.015641206543700582,3.2266952303250946e-11,3.279058837352397e-08,0.028641213103602497,0.0006473059834936263,5.569354898017226e-07,0.0003770806802555637,0.00047666860641785893,0.016961875512293185,0.0045750922091535645,9.853032093208784e-05,2.175802914527583e-06,1.340308733998926e-05,0.0035066788063515516,0.0009619977224176251,4.0703114033464054e-05,0.0021191895607815515,1.1012298594408993e-05,3.9817300091972507e-10,1.8509557987633333e-06,0.00010234672230675136,5.241373357386774e-08,2.2287328325128366e-06,3.5958519491913967e-06,9.645424878458393e-14,1.1174309376741192e-10,3.5547826425689317e-13,1.4184669778766695e-07,0.0009229757397713226,6.397499524705412e-08,4.3022607121951954e-07,8.54151245356299e-12,5.746164260339163e-15,1.2964143993090443e-09,1.0851631384879744e-11,1.47377586118536e-06,1.3105645927894406e-10,5.0989050540719785e-14,1.1801758972699804e-06,4.483532385042585e-08,1.2860827893763197e-14,9.487283306764893e-12
1.0914584275660786e-05,0.9396501892793591,3.76,0.0,0.8096146281210663,0.9868221299702935,0.015840622549168213,3.3015510159787654e-11,3.3171489767296925e-08,0.028834234833968627,0.0006480073228312993,5.605775684836089e-07,0.00038046449395028633,0.0004822416097229334,0.01719339770288731,0.004621216657396956,9.946613105360388e-05,2.1914084238752214e-06,1.3597111600994717e-05,0.0035760363655155713,0.0009758949570851256,4.1451556388368375e-05,0.002164747539889981,1.1044276718605081e-05,4.0605126279472626e-10,1.9039710432132865e-06,0.00010575376716863522,5.4621387361628604e-08,2.264547520576261e-06,3.6520749955493006e-06,9.794309547615766e-14,1.1344576424331864e-10,3.6096372325083465e-13,1.440486900553633e-07,0.0009415761183867116,6.677718904415125e-08,4.469511255546811e-07,8.874610147527925e-12,5.988848680346941e-15,1.3292549346964662e-09,1.110629372883501e-11,1.5396188972528208e-06,1.3691204786812855e-10,5.246785540481628e-14,1.1999108478175988e-06,4.758968298714603e-08,1.3427843645703678e-14,9.857484728797845e-12
1.0979758794356854e-05,0.9396816904422685,3.76,0.0,0.8091327775183429,0.9866529992672162,0.01604187850427752,3.378227440794836e-11,3.3557857976303866e-08,0.029027465192990584,0.0006487445615805706,5.642210547478635e-07,0.0003838748367951523,0.0004878760906718454,0.017427546743366357,0.004667409079360637,0.0001004096322589824,2.207101072323021e-06,1.3792905179803577e-05,0.003646338780824839,0.0009898850672885018,4.2209789947164236e-05,0.0022110426921388023,1.1077170313849655e-05,4.1403697469880427e-10,1.958263940374686e-06,0.00010925682978733568,5.6911654872063945e-08,2.3008192695788733e-06,3.7089857384795283e-06,9.944960294014699e-14,1.1516475135240624e-10,3.665135352585611e-13,1.4627684392548354e-07,0.0009604650661531999,6.968956252554163e-08,4.6426352283886805e-07,9.219455615335997e-12,6.240963027845087e-15,1.3627475675285893e-09,1.1366604163684514e-11,1.6080090029300004e-06,1.4299417635878822e-10,5.3984367061367065e-14,1.219881759151901e-06,5.0498803192224116e-08,1.4017729280626122e-14,1.0240762104881009e-11
1.1044933313052922e-05,0.9397134927025856,3.76,0.0,0.8086473035272987,0.9864821840682825,0.01624498954459852,3.456773465990658e-11,3.394981351264453e-08,0.029220903682761104,0.0006495175952404417,5.678659043173459e-07,0.00038731188959127976,0.0004935725946766126,0.017664348751820016,0.004713666579128096,0.00010136086912560049,2.222881808352098e-06,1.399047580826466e-05,0.0037175929105324607,0.001003967641486204,4.297789535801534e-05,0.0022580835731193204,1.1110983475953913e-05,4.2213092166743847e-10,2.0138600993836662e-06,0.00011285816571982198,5.928725232208126e-08,2.3375528692013112e-06,3.7665912583781883e-06,1.0097389725061642e-13,1.1690012650253072e-10,3.7213006033969397e-13,1.4853141125835508e-07,0.0009796460204337587,7.271598858173373e-08,4.82182093036903e-07,9.576427663587671e-12,6.502847812348334e-15,1.3969018729537094e-09,1.1632684331344959e-11,1.6790294897288927e-06,1.4931025562545194e-10,5.553943826245896e-14,1.2400906381556695e-06,5.3570584586319134e-08,1.463133483463969e-14,1.0637538367086028e-11
1.111010783174899e-05,0.9397455992663466,3.76,0.0,0.808158179561691,0.9863096703559695,0.016449970915704288,3.5372394832773163e-11,3.4347479374300015e-08,0.02941454975078169,0.0006503263145088134,5.715120714805741e-07,0.0003907758333373739,0.0004993316715456332,0.017903830018150577,0.004759986254070829,0.00010231988632029969,2.238751564636778e-06,1.4189831169660944e-05,0.0037898055981196313,0.00101814226075663,4.375595345252606e-05,0.0023058788101346372,1.11457202587339e-05,4.3033388728249213e-10,2.0707855441727064e-06,0.00011656007381844795,6.175097282220668e-08,2.3747531432705623e-06,3.824898692240605e-06,1.0251619606542555e-13,1.186519517452617e-10,3.778125559445247e-13,1.5081263532925668e-07,0.000999122451252272,7.586046097130134e-08,5.007262218700583e-07,9.945916379984056e-12,6.774855463175869e-15,1.4317275142650496e-09,1.1904658446372369e-11,1.752765878249263e-06,1.5586789309271906e-10,5.713393892759286e-14,1.2605395012005718e-06,5.681329012694187e-08,1.5269539627052525e-14,1.104824910729756e-11
1.1175282350445057e-05,0.9397780133627494,3.76,0.0,0.8076653789408036,0.9861354439961475,0.016656837973368876,3.619677359108941e-11,3.4750981094168804e-08,0.029608402789503767,0.0006511706055411811,5.751595090804884e-07,0.0003942668492454996,0.0005051538755121534,0.018146017004288147,0.004806365194739048,0.0001032867285992067,2.2547112581548975e-06,1.4390978896067656e-05,0.0038629836710906457,0.0010324084986837352,4.4544045236941e-05,0.0023544371026082782,1.1181384679156562e-05,4.3864665351533376e-10,2.129066718260655e-06,0.00012036489687792261,6.430568817025125e-08,2.4124249497596036e-06,3.883915233820659e-06,1.0407667632685293e-13,1.2042029031606874e-10,3.835607690272555e-13,1.5312076334625336e-07,0.001018897861477519,7.912709762089875e-08,5.199158657873288e-07,1.0328323426917055e-11,7.057350305870047e-15,1.467234242245057e-09,1.2182652607970362e-11,1.8293059409719705e-06,1.626748965453689e-10,5.876875641550925e-14,1.2812303740304061e-06,6.02355603657382e-08,1.593325343249649e-14,1.1473342916126583e-11
