Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718)
0.00014551669187449486,0.8755221837987884,3.76,0.0,0.5849162066445478,0.8146281891125966,0.22454530977289738,2.2199196362119928e-10,5.6923017570517204e-08,0.030001260716553898,0.000997538697718812,1.1574124519493019e-06,0.0006333090883215073,0.0016244669714285053,0.23264858767783667,0.009830060758412763,0.00017595544184660858,3.419299185179689e-06,4.490231285877911e-05,0.059852713097595635,0.008560405791734208,0.00017326268687296813,0.09536029194289955,4.669625152304548e-05,8.280253181687033e-10,7.029933887719565e-05,0.022715613289763494,6.208972138011789e-06,3.490563498937672e-06,6.674743598742673e-06,1.985927285769714e-13,3.528154580030146e-10,5.669942023428558e-13,2.2083952309595335e-07,0.018709733042170697,3.531049552501408e-05,0.0004647927878892033,2.0628944567925957e-09,2.417701260044771e-12,8.76831063843552e-09,2.7702860827550325e-10,0.00112558941052084,2.5590118035489884e-08,1.6649079452217371e-12,5.602633579333548e-06,0.0007302954207569472
0.0001457423480553955,0.8756494716754172,3.76,0.0,0.5836613590703891,0.8137790833506185,0.22554521982116546,2.266821804771137e-10,5.769014031393343e-08,0.030044099052829978,0.0009982110850901998,1.1576883292969721e-06,0.0006364085099236398,0.0016353657860402166,0.2336582976702573,0.009814041775386579,0.00017674042292352828,3.4249157850438877e-06,4.5062878317352296e-05,0.05996745417663836,0.008563416160484992,0.0001739424804273648,0.0958464598738782,4.678409385175906e-05,8.298910526920219e-10,7.081571305855055e-05,0.022888411061475288,6.275486265572189e-06,3.5132559110846717e-06,6.723759421616689e-06,1.9981449357006643e-13,3.5411305542362426e-10,5.704804965548746e-13,2.2216691889749848e-07,0.01881820957227861,3.572796877207071e-05,0.0004694350317159511,2.084136314201923e-09,2.4540225322483756e-12,8.818289728302221e-09,2.802704108741798e-10,0.0011320665695554917,2.5737429235345744e-08,1.6824768825960445e-12,5.625729862152403e-06,0.0007371168601662557
0.0001459680042362961,0.8757773213935822,3.76,0.0,0.5824024517611259,0.8129259332317674,0.22654960664606208,2.3148755495545217e-10,5.847010028214249e-08,0.03008710609013306,0.0009988765117374787,1.1579606696472241e-06,0.0006395339122792801,0.0016463715673932127,0.23467173530706714,0.009797915880967107,0.00017753087055890273,3.4305289799905565e-06,4.522440028311357e-05,0.06008148902632952,0.008566368099615009,0.00017462582932472736,0.0963349403335012,4.687177065414928e-05,8.317523883757674e-10,7.13362441083162e-05,0.023062366921257616,6.342716306966697e-06,3.5361808976262794e-06,6.7733076667928835e-06,2.0104755534701224e-13,3.554176729406741e-10,5.739990108318825e-13,2.235064091726319e-07,0.01892735788577766,3.615032471576383e-05,0.0004741141210914641,2.1055629213343326e-09,2.4909406168466966e-12,8.868624779389638e-09,2.8355712247834276e-10,0.0011385510901671932,2.588490900913136e-08,1.7002626978636805e-12,5.648956312720201e-06,0.0007439733346379126
0.00014617109479910667,0.8758928695836943,3.76,0.0,0.58126594458042,0.8121546144180468,0.22745740985628707,2.359130806455568e-10,5.918325687157679e-08,0.03012595771125758,0.0009994693600147667,1.1582027148666948e-06,0.0006423692521568278,0.001656369426819628,0.23558703349329324,0.009783310889718089,0.00017824699636469516,3.4355777302049647e-06,4.5370595083523136e-05,0.06018351035803216,0.00856897438181698,0.00017524390558701312,0.09677656374456012,4.6950533920295125e-05,8.334238242032489e-10,7.180831301966755e-05,0.023219924412800373,6.403842726528958e-06,3.5570149955181596e-06,6.818362879827102e-06,2.0216708968120439e-13,3.5659787896550927e-10,5.771935642067573e-13,2.2472241898870842e-07,0.019026170879196072,3.653466966501658e-05,0.0004783569522605485,2.125005935551227e-09,2.5246865201599193e-12,8.914233604116591e-09,2.865541870641217e-10,0.001144393178499605,2.601777871523227e-08,1.71645812384426e-12,5.669972433391694e-06,0.0007501739327643668
0.00014637418536191723,0.876008878606494,3.76,0.0,0.5801261125087033,0.8113799714177855,0.2283688905813263,2.404367449149713e-10,5.990721783966936e-08,0.030164947932176216,0.0010000564118875298,1.158441825454234e-06,0.0006452261318387007,0.0016664561806370667,0.23650538317293185,0.009768618780844247,0.00017896764193028894,3.4406233185004904e-06,4.5517578134335366e-05,0.060284948030252666,0.0085715323844622,0.0001758649035424477,0.09722008609939856,4.702915496055368e-05,8.350916879002063e-10,7.228381801729717e-05,0.023378433148812352,6.465562679070651e-06,3.578042657636802e-06,6.863861626431789e-06,2.0329600319636063e-13,3.577838610362259e-10,5.804148685507498e-13,2.2594846898159703e-07,0.019125537639697383,3.692306307958867e-05,0.0004826299026445715,2.144600664097036e-09,2.558933441155156e-12,8.960136244673968e-09,2.895888070563755e-10,0.0011502407147647234,2.6150773290303418e-08,1.7328344089659865e-12,5.6910959007961605e-06,0.0007564025608667128
0.00014657727592472778,0.876125351218509,3.76,0.0,0.5789829380510052,0.810601981012086,0.22928407350842944,2.4506111811450425e-10,6.06421812921498e-08,0.03020407767766048,0.0010006375905775174,1.1586779672137172e-06,0.0006481047909073977,0.001676632920413829,0.23742679971868016,0.00975383930326061,0.00017969285157486982,3.4456655457798816e-06,4.566535587895339e-05,0.06038579646104248,0.00857404164250021,0.00017648884314664553,0.09766551979842848,4.710762979202255e-05,8.367559761950687e-10,7.276279239836466e-05,0.023537899466349172,6.527882762486759e-06,3.59926639614282e-06,6.909809851633416e-06,2.0443440489425775e-13,3.589756620165918e-10,5.836632344046937e-13,2.2718467508949972e-07,0.019225462808936205,3.7315550066163616e-05,0.0004869331009069093,2.164348094328553e-09,2.593689972787282e-12,9.006335339155435e-09,2.9266155664336184e-10,0.0011560934491961225,2.6283887071100074e-08,1.749394075107739e-12,5.712327631794859e-06,0.0007626590452058874
0.00014678036648753834,0.8762422901993796,3.76,0.0,0.5778364035817718,0.8098206197483628,0.23020298356808974,2.497886863686063e-10,6.138835017671765e-08,0.03024334787246252,0.0010012128181158232,1.1589111051678857e-06,0.0006510054721648606,0.001686900754094699,0.23835129861030013,0.009738972202673809,0.00018042267015372363,3.45070420787154e-06,4.581393479763953e-05,0.060486050015842764,0.008576501681573385,0.00017711574443820798,0.09811287735962855,4.718595435179971e-05,8.384166865079947e-10,7.324526985013403e-05,0.02369832975921065,6.590809663412404e-06,3.620688762602739e-06,6.956213610635539e-06,2.055824065209306e-13,3.601733249928608e-10,5.869389805581165e-13,2.2843115629118544e-07,0.0193259510829672,3.7712176266963056e-05,0.0004912666748403812,2.184249219026177e-09,2.6289648791637555e-12,9.052833551419717e-09,2.9577302057091723e-10,0.0011619511282201908,2.6417114308048467e-08,1.7661396866787363e-12,5.733668550768074e-06,0.0007689432063791949
0.0001469834570503489,0.8763596983532193,3.76,0.0,0.5766864913440918,0.809035863937378,0.2311256459369691,2.546220858661569e-10,6.214593162521469e-08,0.03028275944121799,0.0010017820153291276,1.1591412035440718e-06,0.0006539284216886244,0.0016972608063471036,0.23927889543501343,0.009724017221602954,0.00018115714306278,3.4557390954388264e-06,4.5963321407204894e-05,0.06058570300664653,0.008578912017883843,0.00017774562753748003,0.09856217141986616,4.726412449564023e-05,8.400738169649245e-10,7.373128445450685e-05,0.02385973047852005,6.654350158710782e-06,3.642312348323919e-06,7.003079049972101e-06,2.0674012134651904e-13,3.613768932709004e-10,5.902424298440235e-13,2.2968803309119784e-07,0.01942700721307863,3.811298786630182e-05,0.0004956307513228221,2.2043050363578808e-09,2.664767098332406e-12,9.099633571175091e-09,2.989237942508368e-10,0.00116781349439792,2.6550449163924923e-08,1.7830738514382504e-12,5.755119589712748e-06,0.0007752548592330394
0.00014718654761315946,0.8764775785082282,3.76,0.0,0.5755331834489695,0.8082476896503626,0.23205208604076477,2.5956405558266354e-10,6.291513717332827e-08,0.030322313308334875,0.0010023451018254784,1.159368225762251e-06,0.0006568738888835593,0.001707714218861369,0.24020960588786294,0.009708974099400408,0.00018189631624534298,3.4607699938931275e-06,4.611352226109679e-05,0.060684749691171935,0.008581272158062626,0.00017837851264404793,0.09901341473619192,4.7342135996619e-05,8.417273664173193e-10,7.422087069373222e-05,0.024022108133287666,6.718511116667967e-06,3.6641397849781313e-06,7.05041241582995e-06,2.079076641255987e-13,3.6258641037461704e-10,5.935739094652687e-13,2.309554276038618e-07,0.01952863600658853,3.8518031597033935e-05,0.0005000254562728207,2.224516549894679e-09,2.7011057460290354e-12,9.146738114129079e-09,3.021144839577881e-10,0.001173680286367489,2.6683885712553843e-08,1.8001992212447726e-12,5.7766816883302486e-06,0.0007815938127774306
0.00014738963817597002,0.8765959335170034,3.76,0.0,0.5743764618746302,0.8074560727161906,0.23298232955701206,2.6461738773182596e-10,6.369618304931598e-08,0.030362010397877524,0.0010029019959796083,1.159592134421898e-06,0.0006598421265346656,0.0017182621506493325,0.24114344577204852,0.009693842572272238,0.00018264023620145813,3.4657966833014614e-06,4.6264543949199705e-05,0.06078318427205136,0.008583581599041174,0.00017901442003577208,0.09946662018710446,4.741998454381038e-05,8.433773344632317e-10,7.471406345548315e-05,0.024185469290958276,6.783299498429683e-06,3.686173745481007e-06,7.098220059380523e-06,2.0908515130200488e-13,3.6380192004404897e-10,5.969337514098683e-13,2.3223346372391528e-07,0.019630842327629534,3.892735474674964e-05,0.0005044509146057282,2.244884768639276e-09,2.737990119658297e-12,9.194149922245584e-09,3.053457070742653e-10,0.0011795512387878658,2.6817417937529363e-08,1.8175184929431958e-12,5.798355794070651e-06,0.0007879598701024072
0.00014779581930159113,0.8768340796298252,3.76,0.0,0.5720527049333536,0.8058624129933672,0.23485433081272386,2.7506973385510797e-10,6.529468436528715e-08,0.03044183793806781,0.0010039968745069814,1.160030457280138e-06,0.0006658479415751808,0.001739646296549493,0.24302057758985113,0.009663313232457714,0.00018414250526760443,3.4758365279693067e-06,4.6569076368016085e-05,0.06097819365317626,0.008588046321863172,0.0001802953831727154,0.10037896962137849,4.757517510527961e-05,8.466665285932422e-10,7.571141015214037e-05,0.024515168680153396,6.914786851165737e-06,3.730872140188291e-06,7.195284107906802e-06,2.114704328863127e-13,3.6625109310836726e-10,6.03739873766614e-13,2.3482196510703494e-07,0.01983700729759829,3.975903126326205e-05,0.0005133945858003316,2.286095385117143e-09,2.813434167056505e-12,9.289906434589562e-09,3.1193227999607275e-10,0.001191304543387669,2.70847448921939e-08,1.852749759660079e-12,5.842043855740089e-06,0.0008007724783616919
0.00014814994727878607,0.877043284214769,3.76,0.0,0.5700154273394624,0.8044615135598094,0.23649909362629887,2.845742526991156e-10,6.672912937002444e-08,0.030511911623183143,0.0010049304293901307,1.160402073427603e-06,0.0006711608891037492,0.001758609884274299,0.24466751685239121,0.009636405188458222,0.00018546820123578394,3.48457380439155e-06,4.6837324709587423e-05,0.061146157979671927,0.008591768423158501,0.00018142224652829177,0.10118092831646942,4.770990305469386e-05,8.495225259536772e-10,7.659305563275267e-05,0.024805889957930483,7.0315396945833776e-06,3.77054264883204e-06,7.281519625947909e-06,2.1358363233454784e-13,3.684063779138696e-10,6.097695968691139e-13,2.3711468960949092e-07,0.02001868410559198,4.049855479440958e-05,0.0005212936470499526,2.322545935224701e-09,2.8810831670366445e-12,9.374420996816764e-09,3.178131603504297e-10,0.0012015626085428324,2.7318066477766093e-08,1.884125484953954e-12,5.880507928474287e-06,0.0008120295927621696
0.000148504075255981,0.8772539747666921,3.76,0.0,0.5679675049863852,0.8030497877899391,0.23815580179448537,2.944612519609526e-10,6.820289767390808e-08,0.030582434073793397,0.0010058439262046423,1.1607636477311715e-06,0.0006765468626872506,0.001777878328598665,0.24632420355966578,0.009609224417184545,0.0001868090244691392,3.493294878010589e-06,4.710816532405354e-05,0.06131217521624534,0.008595328699669905,0.00018255859472241876,0.1019890437915723,4.7844069717714184e-05,8.523676618063925e-10,7.748618730521219e-05,0.025099698775009477,7.15030464140024e-06,3.810881440761504e-06,7.369293276344714e-06,2.1572881760471137e-13,3.7058052268794523e-10,6.15890544532423e-13,2.394416313494981e-07,0.02020218948635035,4.1251795674080735e-05,0.0005292879682483133,2.3594877265742155e-09,2.9505335454117358e-12,9.459910462713399e-09,3.2382667467918806e-10,0.0012118293239708976,2.7551588279698847e-08,1.916131633983458e-12,5.91932655064733e-06,0.0008233660189226467
0.00014885820323317595,0.8774661672247492,3.76,0.0,0.5659088379439453,0.8016270993354306,0.2398245999555007,3.0474845723695244e-10,6.971729902799785e-08,0.03065341016325539,0.0010067368904843287,1.161114953684833e-06,0.0006820073187771495,0.0017974583734197624,0.24799072503740452,0.009581769420668669,0.0001881652405331941,3.501998398392746e-06,4.7381634298722574e-05,0.06147621274256881,0.008598724154115642,0.0001837045376766333,0.1028033884146902,4.797764935507049e-05,8.552019608901041e-10,7.839100385970158e-05,0.025396631909294302,7.2711217833728856e-06,3.8519041137750516e-06,7.458642302304734e-06,2.1790666188628845e-13,3.7277376608741956e-10,6.221046359993023e-13,2.418035062634999e-07,0.020387551166381454,4.201902332355699e-05,0.0005373781736106029,2.396926287990727e-09,3.021840977143272e-12,9.54639024927863e-09,3.299764847045107e-10,0.001222103147073338,2.778527532064531e-08,1.948784070719193e-12,5.958505002567519e-06,0.0008347805108500412
