Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53)
0.00049630458430791,0.9726498805900975,3.76,0.0,2.0393833684631514e-11,0.0007534901062814798,0.9884541936103272,1.3301655615895167e-12,4.743329818207946e-13,3.1932470108403994e-11,5.169651115556967e-07,5.590631318648677e-19,0.01085892937932904,0.0473169770801326,0.4562180137018819,1.3477498220411023e-08,0.0007038050473608963,7.950166649293572e-14,7.52818828029358e-22,2.1057368049958117e-18,5.817465727767121e-22,1.151161406051921e-06,0.4752860299083814,3.408596370009786e-07,7.91055719011187e-24,1.0954438651347063e-18,2.2356005144494727e-15,-1.51415654688765e-18,1.244950989196057e-13,1.5911589498747089e-12,5.090537011696177e-17,1.3468263494809935e-25,6.706750971643774e-17,6.13583982922071e-09,0.2615933581917154,8.3131047840024e-15,4.391519209900525e-14,1.050628341268766e-18,7.546195824041882e-21,9.313397987963028e-18,8.517776368165157e-08,-6.289756581604039e-22,-4.303489126679344e-26,3.9818024528295245e-10,3.576420282764926e-08,-9.643464241280983e-23,2.6796404114578545e-20,1.7379273957537e-18,2.100328915761988e-12,4.37394436195936e-19,2.4170666027661105e-22,-2.8853978025821384e-31,6.983747273706815e-08,1.0367866760096448e-10,6.842424315276373e-16,2.2382920248699738e-24,1.7022896292745794e-18,1.809313916811264e-26,7.815157134558998e-27,4.859195068425204e-18,1.640012036545077e-33,7.697770116015972e-14,6.097645765470108e-26,3.5949096256993586e-19,6.654852211192923e-17,3.24008871698217e-11,4.578838072737354e-15,2.2520723298480742e-13,2.172042187439035e-15
0.0005005685954083592,0.9726116238615424,3.76,0.0,2.0470867549908244e-11,0.0007422131578311642,0.9885792349861743,1.3105991724292305e-12,4.698227733599582e-13,3.190054379402357e-11,5.09186818660125e-07,5.501805629362931e-19,0.010778335977552286,0.04696904102821873,0.45630724903092873,1.3496625270285892e-08,0.0006933053504632465,7.904773841858645e-14,7.526030520808133e-22,2.10213595452479e-18,5.881699581000619e-22,1.145384903006064e-06,0.4752974052405803,3.364905227724268e-07,8.148753223406439e-24,1.0552155715342244e-18,2.320183263059467e-15,-9.251065737815662e-17,1.236484497494267e-13,1.586729023136717e-12,5.0236450332501804e-17,1.3488442686490287e-25,6.616603982805857e-17,6.0907719944680856e-09,0.2615819898050084,8.540875335903506e-15,4.434213120296489e-14,1.0498853562593727e-18,7.445508480668097e-21,9.305011783180763e-18,8.455216502783482e-08,-3.4378064107449677e-22,-1.6473995286246246e-26,3.950873591347863e-10,3.57573668856458e-08,-9.524563365184928e-22,2.6723954274802026e-20,1.7289470386258964e-18,2.091301121914243e-12,4.60213521660549e-19,7.607368448911118e-22,-3.499610946152751e-31,6.933044091363872e-08,1.0366930289921636e-10,6.842239147848151e-16,-2.7846413505864264e-24,1.7022436579462058e-18,-2.0010674578362454e-26,2.4649603980872192e-26,4.823330529295051e-18,1.6372072144700847e-33,7.640139677637934e-14,-6.434417270332403e-26,3.5948123732089246e-19,6.604935498041984e-17,3.19179453161509e-11,4.5561497963767845e-15,2.2185226249349148e-13,2.1557560199616543e-15
0.0005048326065088083,0.9725739375570441,3.76,0.0,2.0547392710465483e-11,0.0007311821619911338,0.9887023477166391,1.2916462968425825e-12,4.65267004009584e-13,3.186854879817859e-11,5.015775619002514e-07,5.414754575035338e-19,0.010698892763887436,0.046626044688828194,0.4563953678494235,1.3515562116488406e-08,0.0006830341715342463,7.859887959028044e-14,7.464968022063337e-22,2.089334766951318e-18,5.900665621199062e-22,1.1396629183397555e-06,0.4753087229937341,3.322034557494532e-07,7.588435751817243e-24,1.0887606072283571e-18,2.2048121579907847e-15,1.3639309794929555e-17,1.2282371178756452e-13,1.5825351955558307e-12,4.9580565175634124e-17,1.339927939377577e-25,6.528247878043507e-17,6.046340595274532e-09,0.2615706789262664,8.379500434310228e-15,4.471330621803209e-14,1.0561201101934056e-18,7.46709626241048e-21,9.296600698639e-18,8.393540083907835e-08,3.701435210699512e-22,3.313761546234952e-26,3.92040413821714e-10,3.5750615811366646e-08,-5.943194479715225e-23,2.677524413113002e-20,1.737557062536785e-18,2.0823380347671922e-12,4.3132167649896747e-19,4.4203392453099106e-23,2.8622422720658763e-31,6.883054917976922e-08,1.0366010110654356e-10,6.842059847487887e-16,-2.178622213405107e-24,1.7021991434639198e-18,-2.2396440504026396e-26,1.4528201606216411e-27,4.787975516209393e-18,1.6249755960996302e-33,7.583339295189382e-14,-8.360249305016354e-26,3.5947182024777835e-19,6.555738209046472e-17,3.144549092918463e-11,4.5336723032292595e-15,2.185701095798105e-13,2.1397048109706625e-15
0.0005080731042597899,0.972545671098223,3.76,0.0,2.06053055345224e-11,0.0007229591691529271,0.9887946459614215,1.277535022374371e-12,4.618798457102879e-13,3.1844501214128016e-11,4.959048848678486e-07,5.349862699877282e-19,0.010639273186573336,0.046368619773084575,0.4564616006633785,1.3529827527184939e-08,0.0006753772584859698,7.826110487087423e-14,7.411510616219889e-22,2.0931550394519186e-18,5.885625641645619e-22,1.1353504420910603e-06,0.4753172849286775,3.2899906362364896e-07,7.509650018225023e-24,1.0952098831219633e-18,2.191647608734967e-15,3.7826791568214694e-17,1.2220013200240013e-13,1.5793532127432094e-12,4.90906241314554e-17,1.3366871050958812e-25,6.462268860650814e-17,6.012991851557448e-09,0.26156212216873725,8.230124265745622e-15,4.4683211620170304e-14,1.0521247583866276e-18,7.409844999594125e-21,9.29026764075299e-18,8.347247792342136e-08,1.5550964994010716e-23,-6.338864390819784e-28,3.897549556704057e-10,3.5745541382780426e-08,5.089261513512422e-22,2.6694241326000804e-20,1.7286774516318596e-18,2.0755713294428737e-12,4.2168380966877835e-19,-2.4780800387206735e-22,1.0729604807677729e-31,6.845533415356367e-08,1.0365321420433232e-10,6.841927369298232e-16,2.4298949937293628e-24,1.7021662535619098e-18,2.049282198531131e-26,-8.036034506848899e-27,4.761441220915912e-18,1.6263349505377537e-33,7.540717427549006e-14,6.591660679796783e-26,3.5946486235052535e-19,6.51882182091861e-17,3.109327329416337e-11,4.516729541333721e-15,2.1612321902114687e-13,2.1276605578625426e-15
0.0005113136020107714,0.9725177215676714,3.76,0.0,2.0663114838677228e-11,0.0007148712129746108,0.9888858739202405,1.2634245425153613e-12,4.585534388584489e-13,3.182002177896309e-11,4.903250610758686e-07,5.286129622556228e-19,0.010580293819170089,0.04611394443123274,0.4565272087576541,1.354398579225924e-08,0.0006678458071893295,7.792617428213127e-14,7.448481904108408e-22,2.1067538961112265e-18,5.908331255177944e-22,1.1310687510645878e-06,0.4753258125723879,3.258400271868894e-07,7.713256032564449e-24,1.0749601023939923e-18,2.27086595447008e-15,-2.4509600158076202e-17,1.2157593731047656e-13,1.5759918798318139e-12,4.860787243357533e-17,1.3402566961440604e-25,6.39727680419982e-17,5.979997495020425e-09,0.261553599662433,8.345139271256507e-15,4.475908987232278e-14,1.0473037649361517e-18,7.317471107503013e-21,9.283797226534949e-18,8.301447431407367e-08,-2.2148620800431256e-22,-1.903074056219892e-26,3.8749503401326474e-10,3.5740514952060486e-08,-6.221283586839995e-23,2.657447495418248e-20,1.7160123067534025e-18,2.068842776698638e-12,4.3827374251079985e-19,9.199123542425494e-23,-2.2138729891181106e-31,6.808409590050885e-08,1.0364641684332277e-10,6.841798054527193e-16,1.6840911917606815e-24,1.7021341491598102e-18,1.8464423103231577e-26,2.9636604340805493e-27,4.735190596752064e-18,1.636490204529598e-33,7.498557505178064e-14,6.964424231509616e-26,3.594580706154208e-19,6.482305729819815e-17,3.0746815009907976e-11,4.499905864594454e-15,2.137163178149932e-13,2.1157470555141167e-15
0.000514554099761753,0.972490083754508,3.76,0.0,2.072073648990641e-11,0.0007069154003133196,0.9889760497161497,1.2494937345600077e-12,4.552137198872181e-13,3.17951105017941e-11,4.84836106677356e-07,5.223418269025938e-19,0.010521944614340755,0.045861975580592435,0.4565922005763011,1.355803824348243e-08,0.0006604371366785054,7.75940503474592e-14,7.473524547158947e-22,2.1193469443524172e-18,5.949843637692075e-22,1.1268175179603948e-06,0.47533430552794975,3.2272550783489585e-07,7.577220551568754e-24,1.085307820946509e-18,2.2669994855257108e-15,-6.0496616083570486e-18,1.2096137220375215e-13,1.5726501509838365e-12,4.813217299292645e-17,1.3401089554544761e-25,6.333252500037778e-17,5.947352024391543e-09,0.26154511180473966,8.392263358468519e-15,4.506250387718281e-14,1.0501455721570566e-18,7.299369427203955e-21,9.277199830242165e-18,8.256131364509071e-08,1.2905451613422595e-22,1.1899099660688323e-26,3.8526023417201504e-10,3.573553607703123e-08,-3.893429443452566e-22,2.6544194804218053e-20,1.7176692099321974e-18,2.0621509268039094e-12,4.369369079659694e-19,1.7111151161784785e-22,1.7240949756535806e-32,6.771677310062809e-08,1.0363970715626563e-10,6.841671811735006e-16,-2.259024377248919e-24,1.702102807552442e-18,-2.1076366966200882e-26,5.554829691187933e-27,4.709219189568538e-18,1.6448418286413333e-33,7.456852251080943e-14,-7.041366422476662e-26,3.594514402393015e-19,6.446183585193212e-17,3.040599312801995e-11,4.4832000259656115e-15,2.113485531525431e-13,2.103962240563484e-15
0.0005177945975127345,0.9724627525615452,3.76,0.0,2.077809864172704e-11,0.000699088914195562,0.9890651910664827,1.2358388289872103e-12,4.5189969429075887e-13,3.17703146701299e-11,4.794360696332464e-07,5.1616258054931265e-19,0.010464215739408861,0.045612671026567395,0.4566565844176707,1.3571985666215235e-08,0.0006531486330434442,7.726469961012996e-14,7.450186235785908e-22,2.1303584777521215e-18,5.964308721747037e-22,1.1225964378285697e-06,0.4753427634268621,3.1965468545060695e-07,7.440059098148757e-24,1.1019495568213588e-18,2.2398022072444898e-15,3.609283252750749e-17,1.203544203190023e-13,1.5694005685479879e-12,4.766338942522058e-17,1.3383613036532427e-25,6.270176883422767e-17,5.915050052127137e-09,0.2615366589646035,8.241400842068762e-15,4.524705282428612e-14,1.0516679348445138e-18,7.285058065697332e-21,9.270632925487322e-18,8.211292113042867e-08,1.1439764328761671e-22,1.0428222616411032e-26,3.830501499299646e-10,3.5730604324030294e-08,2.2231721957538993e-22,2.6546534400939174e-20,1.7181965820693009e-18,2.055496134843722e-12,4.2608921499852955e-19,-1.5599826991089458e-22,1.9545804270189032e-31,6.735330566871256e-08,1.0363308332136371e-10,6.841548551950123e-16,-8.96087680499501e-25,1.7020722066440633e-18,-1.1113991253625864e-26,-5.041299133629856e-27,4.6835226617014675e-18,1.6516003280793613e-33,7.41559453471578e-14,-4.583259341206457e-26,3.594449665483092e-19,6.410449178970758e-17,3.007068818775299e-11,4.466610868431297e-15,2.0901909581434532e-13,2.0923040911516353e-15
0.0005210350952637161,0.9724357230019787,3.76,0.0,2.083525641650499e-11,0.0006913890113313045,0.9891533153025502,1.2223053414411846e-12,4.4864835977132425e-13,3.17454637568411e-11,4.741230871660818e-07,5.100873242602087e-19,0.010407097562074969,0.04536598944690454,0.4567203684297063,1.3585829190957662e-08,0.0006459777470870355,7.693808865588425e-14,7.467798907829353e-22,2.140543369256658e-18,5.972834180292744e-22,1.1184052230496249e-06,0.47535118592725073,3.166267548408042e-07,7.579206733893738e-24,1.0852646991302084e-18,2.2991128461720993e-15,-1.0202566166652376e-17,1.197464997014845e-13,1.566047482571869e-12,4.7201388210221073e-17,1.3403008922629274e-25,6.208031329687181e-17,5.883086299774263e-09,0.26152824148432374,8.256113401392589e-15,4.52888777989154e-14,1.0467131763091177e-18,7.197629874354995e-21,9.264036966763372e-18,8.166922349965978e-08,-2.1339904366192673e-22,-1.857332901967475e-26,3.808643838132357e-10,3.5725719255816594e-08,3.221057037582769e-22,2.6482066998998204e-20,1.7057923172835042e-18,2.0488788511564916e-12,4.357772980609416e-19,-1.204232431664319e-22,-9.534863888265382e-32,6.699363472130893e-08,1.0362654357954264e-10,6.841428189953709e-16,2.3955126207604107e-24,1.7020423252738033e-18,2.3902654953326914e-26,-3.916425116974249e-27,4.6580967732705365e-18,1.6588699891543837e-33,7.374777376998744e-14,8.341196327271613e-26,3.594386450661957e-19,6.375096432667232e-17,2.974078363473762e-11,4.45013730428645e-15,2.067271367916737e-13,2.080770628487229e-15
0.0005242755930146976,0.9724089901950856,3.76,0.0,2.089223994258254e-11,0.0006838130196471406,0.9892404393779931,1.208915647227974e-12,4.4540860732651995e-13,3.172017329128483e-11,4.688953491248517e-07,5.04117669972974e-19,0.010350580641061998,0.0451218903578382,0.4567835606232268,1.3599570272611706e-08,0.0006389219992746754,7.661418250303033e-14,7.481273231799631e-22,2.1481413143333587e-18,6.001849663181862e-22,1.1142435683181095e-06,0.47535957271285323,3.1364093118236623e-07,7.530530662248872e-24,1.081301516793533e-18,2.3199988442798114e-15,-2.1410876144119264e-17,1.19143980134429e-13,1.5626259630039776e-12,4.6746041016860966e-17,1.3399002740006693e-25,6.14679789610344e-17,5.851455593892215e-09,0.26151985968060193,8.383260995820938e-15,4.5485762258096655e-14,1.0457465386789684e-18,7.141241063725137e-21,9.257300835177323e-18,8.123014893815617e-08,9.847253741610052e-24,-8.404339376290734e-28,3.7870254673132357e-10,3.572088043639158e-08,-3.459942420431538e-22,2.6397014888344084e-20,1.7002366458533453e-18,2.0422982618166314e-12,4.402078285656675e-19,1.86669583344662e-22,-1.4948461930199086e-31,6.663770254428599e-08,1.0362008621604556e-10,6.841310643104211e-16,1.245904478924777e-25,1.7020131429206568e-18,3.350359039594283e-27,6.039710635780051e-27,4.6329373462010236e-18,1.663585480446267e-33,7.334393938381304e-14,1.9766362413036362e-26,3.5943247145194305e-19,6.34011938697086e-17,2.941616585285259e-11,4.433778171965798e-15,2.044718877829076e-13,2.069359913455309e-15
0.0005275160907656792,0.972382549363398,3.76,0.0,2.0949011947826043e-11,0.000676358336232401,0.9893265798748937,1.1957609320805552e-12,4.421779071613819e-13,3.169478140436914e-11,4.637510528518492e-07,4.982356666522858e-19,0.010294655728329882,0.04488033409158877,0.4568461688759702,1.361320983707618e-08,0.0006319789746793431,7.629294751596648e-14,7.448493222847622e-22,2.1567048421857294e-18,6.027511968378022e-22,1.1101111752623733e-06,0.47536792349206664,3.1069644846279416e-07,7.341785499052441e-24,1.1010645480513299e-18,2.2805054176944066e-15,3.0679203272592654e-17,1.1855214970976042e-13,1.5593073153721125e-12,4.6297221527988497e-17,1.337205890949676e-25,6.086458938133239e-17,5.820152864785397e-09,0.26151151384547183,8.281389705820076e-15,4.574197183998618e-14,1.0493886060305793e-18,7.145681357280024e-21,9.250533496978352e-18,8.079562707177794e-08,2.2458454475567463e-22,1.9675046946050593e-26,3.7656425749985936e-10,3.57160874345387e-08,-2.3507000537837497e-22,2.637025875562295e-20,1.7045731899616948e-18,2.035753834356838e-12,4.2861294873049527e-19,8.045628440130369e-23,1.3051786710275803e-31,6.62854525627523e-08,1.036137095590937e-10,6.841195831138582e-16,-2.2528628810452065e-24,1.701984639652347e-18,-2.3568306387384736e-26,2.622819943072832e-27,4.608040289869045e-18,1.668217722120084e-33,7.29443751351785e-14,-8.611137022333601e-26,3.594264414892709e-19,6.305512205935132e-17,2.9096724330395282e-11,4.417532337049138e-15,2.0225258179896613e-13,2.0580700450215437e-15
0.0005307565885166607,0.972356395830306,3.76,0.0,2.100557949470518e-11,0.0006690224254091713,0.989411753016876,1.1827550408831766e-12,4.389970627366865e-13,3.1669501066931935e-11,4.5868845398467764e-07,4.924422841505201e-19,0.01023931376264032,0.04464128178259636,0.45690820092956613,1.3626748706704872e-08,0.0006251463188303295,7.597435171728374e-14,7.457856818037595e-22,2.1677224736530016e-18,6.037998280340229e-22,1.1060077632961807e-06,0.4753762379966838,3.077925558881697e-07,7.409391265465955e-24,1.0945400630772686e-18,2.31621142280579e-15,9.556036536313048e-18,1.1796170129020352e-13,1.5559721471008506e-12,4.585480559305535e-17,1.3383538618785713e-25,6.026997155787303e-17,5.78917314361709e-09,0.26150320424755047,8.172972774546677e-15,4.582447928308958e-14,1.0470603590944047e-18,7.091483054063053e-21,9.24379439800061e-18,8.036558892771278e-08,-1.4778769241660215e-22,-9.256645914997113e-27,3.7444914292552284e-10,3.571133981721705e-08,4.42168626951404e-22,2.6349256394320932e-20,1.6976932093657594e-18,2.0292457987441198e-12,4.3170065720684234e-19,-1.9456506593241989e-22,9.983408785672064e-32,6.593682931410264e-08,1.0360741198939333e-10,6.841083676869282e-16,5.912953378363847e-25,1.7019567963019056e-18,4.091807809747704e-27,-6.300167971449279e-27,4.583401613791428e-18,1.6757923078787653e-33,7.25490153496627e-14,6.871096033057853e-27,3.5942055112373324e-19,6.271269173211339e-17,2.8782351359671265e-11,4.401398736464342e-15,2.0006847122869217e-13,2.046899161336642e-15
0.0005339970862676423,0.9723305250174861,3.76,0.0,2.1061969357162658e-11,0.0006618028166280521,0.9894959746791244,1.1698756864042858e-12,4.3584758988765187e-13,3.164391745757355e-11,4.5370588704569246e-07,4.867503061398701e-19,0.010184545861945948,0.04440469534607013,0.4569696643940513,1.364018823659612e-08,0.0006184217384315377,7.565836287028316e-14,7.485592771094254e-22,2.1764554048875473e-18,6.055816594249415e-22,1.1019330438849503e-06,0.47538451598088055,3.0492851984180844e-07,7.461298597715972e-24,1.0807770351525917e-18,2.3643688362572214e-15,-2.812781943789648e-17,1.1737140876849146e-13,1.5525047007990746e-12,4.541867321932809e-17,1.3393076798195238e-25,5.968395805429739e-17,5.7585115596992646e-09,0.261494931133077,8.308901239799485e-15,4.592715784279734e-14,1.0427911317440166e-18,7.002264545014926e-21,9.236952994394551e-18,7.993996689430991e-08,-1.701652370540508e-22,-1.5942066013535222e-26,3.723568375749684e-10,3.5706637152358824e-08,1.0922146502413838e-22,2.627551877057864e-20,1.6859022703830947e-18,2.022774049067316e-12,4.411921154613163e-19,-3.5886111118913767e-23,-1.4139011796950505e-31,6.559177842295027e-08,1.0360119192988304e-10,6.840974105537991e-16,1.8730250372143243e-24,1.7019295943055949e-18,2.0804591799166368e-26,-1.1784745418906719e-27,4.559017396966791e-18,1.6817194829353134e-33,7.215779566423473e-14,8.045400987496404e-26,3.5941479642840917e-19,6.237384687985267e-17,2.8472941896128124e-11,4.385376273107109e-15,1.9791882710624464e-13,2.0358454378191678e-15
0.0005372375840186238,0.9723049324423494,3.76,0.0,2.1118159455765006e-11,0.0006546971024357529,0.9895792603952543,1.1572044730963328e-12,4.3270636121864043e-13,3.161803615423425e-11,4.4880170268179966e-07,4.811489901630171e-19,0.010130343321793718,0.0441705374560999,0.4570305667527645,1.36535296148479e-08,0.0006118029993995145,7.534494904267458e-14,7.45438736639205e-22,2.183701237165218e-18,6.082618132112054e-22,1.0978867281860714e-06,0.47539275722033225,3.021036241236677e-07,7.278812849262269e-24,1.0967900074141848e-18,2.3307881119749623e-15,1.5957268950928798e-17,1.1679155154352108e-13,1.5490886314095457e-12,4.4988707029052305e-17,1.3365375651569852e-25,5.910638507321673e-17,5.7281633385621725e-09,0.2614866947267888,8.336127881820893e-15,4.618894211923528e-14,1.045492021268107e-18,6.990608005724958e-21,9.230016765093399e-18,7.951869469543843e-08,2.7482094787465124e-22,1.829965561076628e-26,3.7028698341038937e-10,3.570197901360332e-08,-5.21883293477486e-22,2.6211717540920882e-20,1.687923250114785e-18,2.0163380560499065e-12,4.3276763114720947e-19,2.0272411522945392e-22,-6.314057997821766e-32,6.525024657510387e-08,1.0359504784322291e-10,6.840867044591087e-16,-1.1059365834806143e-24,1.7019030156460789e-18,-9.777832846641717e-27,6.567946879367308e-27,4.5348837843014335e-18,1.6853220975580344e-33,7.17706529715295e-14,-2.915200588231759e-26,3.5940917359206526e-19,6.203853262106462e-17,2.8168393634817332e-11,4.369463847414092e-15,1.958029394163339e-13,2.0249070855346084e-15
0.0005401540319945071,0.9722821334103905,3.76,0.0,2.1168552438371333e-11,0.0006483974024745647,0.9896534298605016,1.145940807907175e-12,4.2990888979507587e-13,3.159482755303251e-11,4.444536060197517e-07,4.761753348133478e-19,0.010082037374604981,0.04396184155327853,0.45708490520368195,1.366545349041986e-08,0.0006059348282688677,7.506505248574795e-14,7.448176420651625e-22,2.192034562266611e-18,6.098999454846091e-22,1.0942691042038412e-06,0.475400142751261,2.9959410343198136e-07,7.257790289055861e-24,1.0986008585982936e-18,2.3396762731383964e-15,1.8942978505413226e-17,1.1627424775882572e-13,1.5460662637378689e-12,4.460691406341805e-17,1.3362169318319477e-25,5.859365309932288e-17,5.7011139995296585e-09,0.26147931351477466,8.223753421748696e-15,4.6341684788851484e-14,1.0461089730724741e-18,6.968559105033751e-21,9.22379893325932e-18,7.91432151719e-08,1.3138903573172024e-22,1.1904394252438028e-26,3.68443020795513e-10,3.569782440662628e-08,-1.809369853409584e-22,2.6195566046823518e-20,1.6868295636875814e-18,2.010575953795233e-12,4.3072197660115907e-19,1.003702178606695e-22,5.564993310499707e-32,6.494583351861632e-08,1.0358958188726445e-10,6.840772778192914e-16,-1.0821705997997727e-24,1.7018796134216076e-18,-1.2471925854862371e-26,3.260013057656708e-27,4.5133746913115426e-18,1.6905396609108492e-33,7.142565930926026e-14,-4.954058460208224e-26,3.594042227361403e-19,6.173972401941862e-17,2.7898374130436735e-11,4.355235892644026e-15,1.9392693030693765e-13,2.0151597632920793e-15
