Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93)
0.005741060594608602,0.8664956585122857,3.76,0.0,2.4246284101684424e-09,2.2750345822074093e-06,0.9814250455669108,3.3310599713652413e-14,5.980715836994063e-14,3.6438538694838504e-10,2.071754884014712e-09,4.952962407137585e-20,0.0004784453138010857,0.0034882400366285982,0.49069764442458497,1.7549969971027435e-08,2.2149344632454294e-06,1.525879845369882e-14,8.969503103503862e-16,8.868819158639196e-12,1.0025077090802836e-15,1.9245587675091838e-07,0.4560162643772987,3.858874679591742e-09,3.520383875072079e-19,3.759650751096748e-13,2.7897365252309166e-09,1.167965933279164e-13,9.002148493720038e-14,2.5351848738352167e-12,4.249856619796414e-19,2.0404565635671103e-20,4.0114159687348844e-19,3.542432462769954e-10,0.28103656709260416,2.302007802164308e-13,1.5303711146877936e-11,4.432136557805811e-17,2.3397636944471805e-20,1.4147042935990197e-16,7.657502448042853e-09,-1.3650632121123546e-18,-1.2653573190932538e-23,1.8800109586510873e-11,3.5555368294486265e-08,5.800147530418647e-19,1.7784123977148095e-18,4.717898549423635e-17,7.495941603689779e-13,7.281225958917621e-14,2.054448714612402e-18,5.2909504868596286e-30,1.2156513179426582e-08,4.791571944408406e-12,5.0068551801809856e-17,4.035879763493374e-21,7.465359704490936e-20,2.1983613037649254e-23,2.1908842373048982e-23,2.801899438497062e-20,1.5324711575564188e-25
0.005794942389292259,0.8664929420535934,3.76,0.0,2.3967083687780227e-09,2.232495979251869e-06,0.9814331725229707,3.1781588430184086e-14,5.758604284228517e-14,3.572011586672228e-10,2.0297505878644987e-09,4.7645408825920115e-20,0.0004739426428771021,0.003455456876363021,0.4907081616140198,1.7550544815233974e-08,2.173420749932938e-06,1.5112703251211595e-14,8.660139432353738e-16,8.640556601288198e-12,9.73839635680895e-16,1.9072440601582864e-07,0.4560197638315149,3.788712192139559e-09,3.380452446498856e-19,3.6320768520263626e-13,2.7201526724532027e-09,1.1281139210778074e-13,8.744703442460241e-14,2.4641502265293777e-12,4.1749888656563063e-19,1.9692400127855305e-20,3.9391933647380645e-19,3.5091108541836056e-10,0.28103306971908987,2.2260999926335855e-13,1.4936379623705723e-11,4.3233431914368295e-17,2.2522594231715162e-20,1.386577118065631e-16,7.585476804057871e-09,6.432600807654999e-18,1.0756592534368026e-22,1.8621511568171608e-11,3.5553906195495004e-08,1.5185666427444909e-18,1.718759135395036e-18,4.599595910293789e-17,7.406426140362171e-13,7.082084648912845e-14,-1.3751681914109376e-18,1.627798639901058e-29,1.2059308171221585e-08,4.7915107668239425e-12,5.006845372307816e-17,-3.4393418624712775e-21,7.46535336250347e-20,-7.385449175796479e-24,-1.4660691663486403e-23,2.7755338523564823e-20,1.4635969601547494e-25
0.005848824183975916,0.8664902766684976,3.76,0.0,2.369525607350689e-09,2.1911464188851966e-06,0.9814411471266791,3.033777589900154e-14,5.547019569620347e-14,3.502447274408198e-10,1.9889615644548656e-09,4.5852380087783014e-20,0.00046952454349070397,0.0034232886381058863,0.49071848138411955,1.75511119956193e-08,2.133068871615673e-06,1.49694438347508e-14,8.364444640229595e-16,8.420498429277402e-12,9.462665344810768e-16,1.890240621598466e-07,0.4560231990100329,3.7204556083589418e-09,3.247565799085473e-19,3.5100566775338323e-13,2.6530012943475207e-09,1.090005986804306e-13,8.497436638525654e-14,2.3958741320637067e-12,4.102181218619235e-19,1.9012057683607633e-20,3.868962344798884e-19,3.476414786948406e-10,0.28102963658100555,2.153463490972519e-13,1.4581795933395378e-11,4.2184173178542895e-17,2.169040559465526e-20,1.3593508616647888e-16,7.514803214264907e-09,3.5583824935118944e-18,5.049456855231564e-23,1.844629851737999e-11,3.555248651886522e-08,1.4191267687167577e-18,1.6616996813284063e-18,4.4856001821056183e-17,7.319218388429988e-13,6.890623458969574e-14,6.026675865383945e-19,-8.162002876729577e-30,1.1963914134271045e-08,4.791450741965352e-12,5.0068357671118986e-17,2.2664208140798665e-20,7.465347094825665e-20,9.907340110391227e-23,6.419675194238429e-24,2.749663471193016e-20,1.3985487259588348e-25
0.005902705978659573,0.8664876609400352,3.76,0.0,2.3430526383508933e-09,2.15094206528714e-06,0.9814489735930111,2.8973612274854943e-14,5.345361457376596e-14,3.435064498262684e-10,1.9493422472997794e-09,4.414523732212353e-20,0.0004651886717096884,0.0033917183021496353,0.49072860920248296,1.7551671749879104e-08,2.093835970876328e-06,1.482893691031451e-14,8.0816853861727025e-16,8.208268232537652e-12,9.197361016060004e-16,1.8735401976252623e-07,0.4560265716544279,3.6540366705641915e-09,3.121300446530862e-19,3.393296317431909e-13,2.5881735376166377e-09,1.0535493649152802e-13,8.259842756829436e-14,2.3302218400368256e-12,4.031358943473452e-19,1.8361812612630725e-20,3.8006505049610945e-19,3.44432693347924e-10,0.28102626593794966,2.0839252296949364e-13,1.4239391286586392e-11,4.1171819051153134e-17,2.089853634405641e-20,1.3329869428827505e-16,7.445444228525967e-09,-1.1262543677117913e-17,-1.7259304040680808e-22,1.827437577463615e-11,3.5551107743088203e-08,8.041010112807869e-19,1.6070962346977638e-18,4.375709168509185e-17,7.234227332556555e-13,6.706462855015497e-14,5.741911587418276e-18,-1.649235209024803e-29,1.1870280896735652e-08,4.791391837517206e-12,5.006826358190914e-17,1.853480585744798e-20,7.465340900178371e-20,7.832961417828791e-23,6.12243608753757e-23,2.724274568796633e-20,1.337075469270486e-25
0.00595658777334323,0.8664850935030627,3.76,0.0,2.3172632553809564e-09,2.111841081757686e-06,0.9814566559833962,2.7683949897622667e-14,5.153067909877965e-14,3.369771850083552e-10,1.9108491637215193e-09,4.251903402973176e-20,0.0004609327692394205,0.003360729469766778,0.4907385503369143,1.7552225826289596e-08,2.0556811479215794e-06,1.469110302862655e-14,7.81117456811389e-16,8.003510519883372e-12,8.941990008774271e-16,1.857134822587894e-07,0.45602988344427625,3.5893901480506358e-09,3.0012624165040376e-19,3.2815201549794975e-13,2.5255664299234457e-09,1.0186570913109962e-13,8.031446291085507e-14,2.267066482738289e-12,3.962450663608901e-19,1.7740049179236363e-20,3.7341887019791093e-19,3.4128305988957704e-10,0.2810229561114709,2.0173233058215722e-13,1.390862846038917e-11,4.0194700155906313e-17,2.0144631237931668e-20,1.3074488180319114e-16,7.377363764098478e-09,1.8785109919942918e-18,5.1397012639442815e-23,1.81056521697375e-11,3.5549768412570144e-08,-1.0620009290829366e-20,1.5548200917879694e-18,4.269732524179862e-17,7.151366846085577e-13,6.529245996519989e-14,-1.759382630786584e-19,3.2058026043836343e-29,1.1778360119949535e-08,4.791334022364669e-12,5.006817139413948e-17,-2.715437374310679e-20,7.465334777315819e-20,-1.0421409124273801e-22,-1.862882831335831e-24,2.6993539205683858e-20,1.2789449781088389e-25
0.006010469568026887,0.8664825730419169,3.76,0.0,2.2921324837408183e-09,2.073803521559859e-06,0.9814641982126284,2.6464054942865383e-14,4.969614399235055e-14,3.306483017434725e-10,1.873440815324051e-09,4.096914018280314e-20,0.0004567546595538812,0.003330306335196222,0.49074830986446005,1.755277328242846e-08,2.0185653527419248e-06,1.455586688682544e-14,7.552268020797452e-16,7.80588932996888e-12,8.69608707247652e-16,1.8410168070977837e-07,0.456033135999878,3.5264536784496057e-09,2.887084517209643e-19,3.1744695257757717e-13,2.465082564332907e-09,9.852475755376308e-14,7.811798560788296e-14,2.2062882009287963e-12,3.8953881791159563e-19,1.714525348518083e-20,3.669510876327644e-19,3.381909692456489e-10,0.2810197054823544,1.9535075819345972e-13,1.3588997650824007e-11,3.925123378830873e-17,1.942647411537816e-20,1.282701998362604e-16,7.310527043902559e-09,2.7891111416417054e-17,4.322083855689669e-22,1.7940039862619067e-11,3.5548467134296414e-08,-7.7094459873085275e-19,1.5047505071405291e-18,4.16748989566564e-17,7.07055561111456e-13,6.358637130025693e-14,-7.460193535741919e-18,2.5704017252034593e-29,1.1688105215591296e-08,4.791277266537249e-12,5.0068081049061553e-17,2.9434456737191386e-21,7.465328725023992e-20,2.2254464787201108e-23,-7.955206322820639e-23,2.674888780855412e-20,1.2239416824620577e-25
0.006064351362710544,0.8664800982881988,3.76,0.0,2.26763657312761e-09,2.0367912272004992e-06,0.98147160405541,2.530950367496754e-14,4.794512596523119e-14,3.245115977309328e-10,1.8370775898600872e-09,3.949125141393213e-20,0.00045265224423266594,0.003300433659130286,0.49075789267995285,1.755331117625886e-08,1.9824512797156836e-06,1.4423154420641095e-14,7.304361012852213e-16,7.615086970072088e-12,8.459213408394605e-16,1.825178725814605e-07,0.4560363308848323,3.465167605772909e-09,2.778424765633684e-19,3.071901451892664e-13,2.406629765414256e-09,9.53244197717402e-14,7.6004784223745e-14,2.147774341416966e-12,3.8301062860220267e-19,1.6576005380000943e-20,3.6065538766659907e-19,3.351548700518189e-10,0.28101651248804593,1.8923349173041507e-13,1.3280015574953581e-11,3.8339922944949406e-17,1.874201254439796e-20,1.2587137329136198e-16,7.244900538085535e-09,-1.2593827289514173e-17,-2.232996638458734e-22,1.777745419238459e-11,3.5547202574660496e-08,4.5267640331156385e-18,1.4567734548412107e-18,4.068811112614447e-17,6.991715924473755e-13,6.194320328610882e-14,6.568268069354213e-18,-6.052185172463996e-29,1.1599471267282188e-08,4.791221541157436e-12,5.006799249036439e-17,6.756290112503916e-20,7.465322742119289e-20,2.7207365964174025e-22,7.001537955656175e-23,2.650866861498901e-20,1.1718667206104335e-25
0.006118233157394201,0.8664776680186649,3.76,0.0,2.2437528477725874e-09,2.000767735624436e-06,0.9814788771525361,2.4216173526324895e-14,4.627302109919931e-14,3.185592279073926e-10,1.8017216618219635e-09,3.8081357243465925e-20,0.0004486234994936399,0.003271096743584959,0.490767303504119,1.7553842711695216e-08,1.9473032827871073e-06,1.4292893360457342e-14,7.066885829356601e-16,7.430802904762032e-12,8.230954213083983e-16,1.8096134060065556e-07,0.45603946960847463,3.4054748507958442e-09,2.6749644552854277e-19,2.97358770525999e-13,2.3501206395126274e-09,9.225750179435686e-14,7.397089913927445e-14,2.091419027525086e-12,3.7665426359326803e-19,1.603097261350206e-20,3.5452573229950912e-19,3.321732660926735e-10,0.2810133756202098,1.8336688027978964e-13,1.2981226184083485e-11,3.745935806619899e-17,1.8089355567031266e-20,1.2354527264857938e-16,7.180451908675519e-09,-5.524734744955589e-17,-8.338186730128385e-22,1.761781353564605e-11,3.554597345647014e-08,7.798794700648693e-18,1.4107822610475539e-18,3.973536361513929e-17,6.914773496155811e-13,6.035997899450459e-14,1.521623812777585e-17,-2.0561740524068965e-29,1.1512414956363808e-08,4.791166818391314e-12,5.0067905664050366e-17,-9.937136241266137e-21,7.465316827445695e-20,-4.0865850217981224e-23,1.622672254587424e-22,2.6272763114923862e-20,1.1225364012459357e-25
0.006166726772609492,0.8664755178339819,3.76,0.0,2.2227629186727404e-09,1.969163176245369e-06,0.9814853123482936,2.3281425603413327e-14,4.483204565947834e-14,3.133535822568495e-10,1.7707326295439417e-09,3.6867445736546345e-20,0.0004450590024547178,0.0032451398642537304,0.4907756299607655,1.75543189310335e-08,1.9164678867550176e-06,1.4177700078922023e-14,6.861636136280333e-16,7.270284947230005e-12,8.032561512352846e-16,1.7958320970628364e-07,0.4560422476474179,3.3530684589414574e-09,2.586048937501115e-19,2.888565158152709e-13,2.3008556721447046e-09,8.960575190397491e-14,7.22050931010697e-14,2.0424610693379786e-12,3.7107551007197267e-19,1.5560112150080797e-20,3.491462320311281e-19,3.295352218450816e-10,0.2810105992224991,1.7829115916562249e-13,1.2720673298530509e-11,3.6692031529839e-17,1.7527645198426527e-20,1.2151152270930918e-16,7.123429417974959e-09,6.281142632932829e-18,1.102818521114445e-22,1.7476589809899035e-11,3.554489654018936e-08,-5.9764812867353165e-18,1.371005454312006e-18,3.8905737993593156e-17,6.847090167616317e-13,5.898400349830262e-14,-2.368339527705012e-18,2.5480442216287726e-29,1.1435378585211279e-08,4.791118402934113e-12,5.0067828958680385e-17,-4.447346720462548e-20,7.465311561645161e-20,-1.6399547451568164e-22,-2.5240322645126877e-23,2.606404179408731e-20,1.0803429732573713e-25
0.006210371026303254,0.866473611969586,3.76,0.0,2.204268391999376e-09,1.9413595585806625e-06,0.9814910165734734,2.2477794594021692e-14,4.358442786318505e-14,3.0878682834883404e-10,1.7434941354143187e-09,3.5817260735920284e-20,0.000441899484634991,0.0032221316210340103,0.4907830104698484,1.75547415595464e-08,1.889341771121438e-06,1.407563922301029e-14,6.683462963552545e-16,7.129972837575163e-12,7.859478089765221e-16,1.783608973169273e-07,0.4560447108480699,3.3069366778456373e-09,2.5092510869374373e-19,2.814720190873869e-13,2.257758413106399e-09,8.730303681895717e-14,7.066605535922391e-14,1.999766650835294e-12,3.661660448088121e-19,1.5151529926687498e-20,3.444123323577425e-19,3.271968809724749e-10,0.28100813747605985,1.7388093504866747e-13,1.2492686755207755e-11,3.602103769824931e-17,1.7041862223985606e-20,1.1972779255111927e-16,7.072885109026603e-09,2.4714530452985203e-17,3.5610818907653736e-22,1.7351427600862155e-11,3.5543950303961215e-08,-2.7620425554632384e-18,1.3364550620387196e-18,3.818072926764143e-17,6.787401210983399e-13,5.778359218383947e-14,-5.7504304287170375e-18,-1.723328248499968e-29,1.1367085123743001e-08,4.791075489148343e-12,5.00677610576479e-17,3.987559473889665e-20,7.465306868234747e-20,1.5963040844554963e-22,-6.133792544826352e-23,2.5879034182947815e-20,1.044054202047793e-25
0.0062466433557271245,0.8664720487061672,3.76,0.0,2.189175649828945e-09,1.9187011405248634e-06,0.9814956955715329,2.183569852706401e-14,4.258151878272756e-14,3.050740235506409e-10,1.7213129715236641e-09,3.497365691947692e-20,0.00043930789403042977,0.0032032588244921057,0.4907890643649981,1.755508771557274e-08,1.867236076506609e-06,1.3991952936500196e-14,6.539917735614233e-16,7.0162525864996704e-12,7.719432443429282e-16,1.7735776522587424e-07,0.45604673183861993,3.269322240697599e-09,2.447646019671584e-19,2.7552003824888436e-13,2.2228055125326287e-09,8.544731455399618e-14,6.942181763041204e-14,1.965233900164753e-12,3.6216395567960826e-19,1.4822467600173502e-20,3.4055351175782293e-19,3.2527884769634266e-10,0.2810061176779463,1.7032477620213234e-13,1.230774538738244e-11,3.547702592229801e-17,1.6651758701282552e-20,1.1827789413122779e-16,7.031425913927541e-09,-1.2130841405429069e-17,-1.7980977732069326e-22,1.724877497887366e-11,3.554318001670911e-08,7.14797809698715e-18,1.3086049188365738e-18,3.759324543450637e-17,6.73865178020066e-13,5.6812305891578e-14,4.707138152762466e-18,-4.0049941773657174e-30,1.1311060656632883e-08,4.7910402897646286e-12,5.0067705423911805e-17,2.020057704622545e-20,7.465303000177295e-20,8.075004862375698e-23,5.019249266227406e-23,2.5727281844304295e-20,1.0150505521985431e-25
0.006282915685150995,0.866470503865828,3.76,0.0,2.1743288674896996e-09,1.896440063616323e-06,0.9815003195810833,2.1216014438352244e-14,4.160825810154452e-14,3.014340202133541e-10,1.699535669672315e-09,3.415551267811081e-20,0.00043674681668052183,0.0031846079578462935,0.4907950470182719,1.7555432751544712e-08,1.8455185636973756e-06,1.3909277006139414e-14,6.400338437060588e-16,6.905076507126703e-12,7.582727299761473e-16,1.7636597269624841e-07,0.45604872952447995,3.232350188794081e-09,2.387975126676061e-19,2.6973018153022354e-13,2.1886139973488485e-09,8.36423928882076e-14,6.82081446407757e-14,1.9315351529288815e-12,3.5823104080897726e-19,1.450259418223751e-20,3.36761522269669e-19,3.233833865856131e-10,0.28100412117014845,1.6686421961650577e-13,1.2126798106281467e-11,3.4945019309551375e-17,1.6273523817882587e-20,1.1685667629570021e-16,6.990454602613545e-09,7.632151425957996e-18,2.1261382021492674e-22,1.7147341189708368e-11,3.554242400485928e-08,-9.368636651457602e-18,1.2815115260908118e-18,3.701900474135549e-17,6.690660396889735e-13,5.586416042126691e-14,1.874604546421268e-18,1.2420541860062647e-28,1.1255689652223547e-08,4.791005505280037e-12,5.006765049948137e-17,-1.364313917341524e-19,7.465299161358065e-20,-5.036630592389191e-22,2.0052947750235536e-23,2.5577316161610868e-20,9.870495155299368e-26
0.0063191880145748655,0.8664689771272466,3.76,0.0,2.1597222770069784e-09,1.874567104785917e-06,0.9815048895590016,2.0617802475666405e-14,4.066362393614425e-14,2.9786497928005684e-10,1.6781526406941795e-09,3.336188362860575e-20,0.000434215720893486,0.003166175158861885,0.49080095966992404,1.755577502733813e-08,1.8241802145176465e-06,1.3827598457217323e-14,6.264591438081316e-16,6.796371634051607e-12,7.449262439798295e-16,1.7538533025617385e-07,0.45605070430360356,3.196006007487195e-09,2.3301655358072206e-19,2.640970453314805e-13,2.1551625529215943e-09,8.18865683804687e-14,6.702407393995283e-14,1.8986443564183167e-12,3.5436571792721586e-19,1.4191596911006066e-20,3.3303483217427464e-19,3.215101045190691e-10,0.2810021475549754,1.6349649924411776e-13,1.1949734699426619e-11,3.442467663769698e-17,1.590669082359131e-20,1.1546340616644487e-16,6.949962678423282e-09,2.2074119360546677e-17,3.3537770208497534e-22,1.7047104816397965e-11,3.5541681942612875e-08,-1.0093671962683608e-17,1.2551494400709258e-18,3.6457618962220355e-17,6.643411185687194e-13,5.4938445419932855e-14,-4.905647283563178e-18,7.682423908293673e-30,1.1200960729859168e-08,4.79097112839844e-12,5.0067596270485215e-17,-1.0042092750989231e-20,7.465295351463843e-20,-3.2870242325663956e-23,-5.2313091016459114e-23,2.5429106000783565e-20,9.600090783569537e-26
0.0063518331110563485,0.8664676182798994,3.76,0.0,2.14677716646725e-09,1.8552058735281014e-06,0.981508957115232,2.0097052763338893e-14,3.9837052371555296e-14,2.9471196350125195e-10,1.6592373709199678e-09,3.2667861527308736e-20,0.00043196293933898787,0.003149768967024001,0.49080622220710274,1.7556079412388698e-08,1.8052926439943616e-06,1.375492049082328e-14,6.145589671029306e-16,6.70059184228213e-12,7.331834928626121e-16,1.7451213190964546e-07,0.4560524623412502,3.163821406782883e-09,2.279670554499657e-19,2.5915694531836557e-13,2.125671989643115e-09,8.034696094806918e-14,6.598298802440929e-14,1.8697139362047296e-12,3.5094344772731256e-19,1.3919040275771086e-20,3.297354119684252e-19,3.1984279611441773e-10,0.28100039055303055,1.6054203243378848e-13,1.179360927606115e-11,3.3966069467567816e-17,1.5585976810140797e-20,1.142327411701762e-16,6.9139229576429646e-09,3.1677384172652634e-18,4.0992134510517394e-23,1.695789857070705e-11,3.554102575146241e-08,2.0045353279606266e-18,1.232029081415336e-18,3.596306006580817e-17,6.601504809580852e-13,5.412391454866172e-14,-2.021780931129485e-18,-4.698561730314703e-30,1.1152244484851897e-08,4.7909405318123724e-12,5.006754804781368e-17,1.762202190398468e-20,7.465291947026226e-20,6.677275708003528e-23,-2.1565008736353585e-23,2.529719267211817e-20,9.364624216072902e-26
0.006384478207537831,0.86646627361687,3.76,0.0,2.1340182665663265e-09,1.8361454064004018e-06,0.9815129823300915,1.9592387337907226e-14,3.9032106024579364e-14,2.9161355749717075e-10,1.640627397355556e-09,3.19923634024398e-20,0.00042973365151864786,0.003133533661467121,0.49081142988889137,1.7556381693644923e-08,1.7866988918187684e-06,1.3683019585667542e-14,6.02949811579244e-16,6.606706952374641e-12,7.216886281714162e-16,1.736476824465816e-07,0.45605420241717537,3.132123940421852e-09,2.230577860056214e-19,2.5433596605067525e-13,2.096749661480218e-09,7.884466120421107e-14,6.496450481938126e-14,1.8414011304106e-12,3.475735916062479e-19,1.3653219597113688e-20,3.26486623620297e-19,3.181928676317517e-10,0.2809986515017642,1.576578792022354e-13,1.1640465670922749e-11,3.351640721424854e-17,1.5273879727335533e-20,1.130235729705361e-16,6.878258894365066e-09,-1.6047404748171116e-18,-1.885495791388617e-23,1.6869630365779185e-11,3.5540380377821383e-08,1.76156657001594e-18,1.2094646325407808e-18,3.547834859799235e-17,6.560171323143752e-13,5.3326516941257404e-14,1.6463723973425779e-18,3.233618824846239e-30,1.1104031388189776e-08,4.7909102545305134e-12,5.0067500367895766e-17,3.363049160409416e-21,7.465288565533887e-20,2.388299612408318e-23,1.755743845799264e-23,2.5166654978307983e-20,9.136352463633767e-26
