Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24)
7.332360899569623e-06,0.6554410524697785,3.76,0.0,0.5579998308768406,0.9999869641998396,1.3359926814729928e-06,7.814426055888245e-22,3.13512738438044e-15,1.5802557208585095e-05,1.1990611390618775e-05,5.290720129612383e-09,1.0448435633883218e-07,1.1323919738906128e-07,7.945838835664303e-07,4.1790627614162736e-07,3.6359785725219495e-08,2.8963609956123124e-10,1.619566837191769e-11,3.682539935276795e-10,3.3296352226903403e-09,9.756932193718111e-12,4.1558490265530295e-10,9.216901050259639e-08,6.290457468339947e-20,1.0624316502300538e-16,4.774510812091469e-16,7.239883086481338e-24,1.7408499059447624e-12
7.53498793547558e-06,0.6554410590703419,3.76,0.0,0.5579993350271513,0.9999865971092791,1.4008983659693395e-06,8.151251522360016e-22,3.228744182650574e-15,1.6273172194133665e-05,1.2307003147411264e-05,5.448985790170974e-09,1.0690415728453481e-07,1.1480627723049848e-07,8.253106161093619e-07,4.4227463731819273e-07,3.6948839396248995e-08,2.997897063247565e-10,1.7187987255089032e-11,4.0149127358378223e-10,3.626010440474306e-09,1.0359498392841209e-11,4.516041547459973e-10,9.654471069146528e-08,6.858236874256957e-20,1.1836321248577903e-16,5.459877467662037e-16,8.423333179652771e-24,1.8322973094984833e-12
7.737614971381536e-06,0.6554410657677449,3.76,0.0,0.5579988367620092,0.9999862296426227,1.467293865874546e-06,8.494878027132876e-22,3.3226884877562242e-15,1.674542734803498e-05,1.262258743003589e-05,5.607803156859149e-09,1.0933531246756233e-07,1.163729708288879e-07,8.564606251229049e-07,4.6737610644814894e-07,3.75382224550076e-08,3.100572110593455e-10,1.821345868730527e-11,4.367372509836148e-10,3.94004798251153e-09,1.098259073191942e-11,4.89702775609885e-10,1.0098501874848335e-07,7.460331517992388e-20,1.3151118644469087e-16,6.222380246738426e-16,9.764045259701762e-24,1.9264730015879898e-12
8.14286904319345e-06,0.6554410794535318,3.76,0.0,0.5579978329608245,0.9999854935672784,1.6045819434649367e-06,9.202656564867878e-22,3.511560861461144e-15,1.769486370523273e-05,1.3251334881340734e-05,5.927094897709964e-09,1.1423099680318836e-07,1.1950523236455753e-07,9.200302095947613e-07,5.197919637649539e-07,3.871798816203417e-08,3.30934503557229e-10,2.0365126708523532e-11,5.135211740919902e-10,4.623413030689879e-09,1.2291219663996143e-11,5.723968224603771e-10,1.1005148749226258e-07,8.772008740328321e-20,1.6113091243872954e-16,8.00500345068104e-16,1.2984297259376666e-23,2.1231090460170055e-12
8.548123115005365e-06,0.6554410935279955,3.76,0.0,0.5579968194252047,0.999984755946277,1.7479111428051724e-06,9.938006690489054e-22,3.7017467648141645e-15,1.8650876213158307e-05,1.3876856368257385e-05,6.248598739883179e-09,1.1917007381900312e-07,1.226360471296247e-07,9.8529213443337e-07,5.751810675554543e-07,3.9899104761876303e-08,3.5226911702563726e-10,2.2653220276906185e-11,5.991438473620687e-10,5.384389751740298e-09,1.3684563578872131e-11,6.641895339613172e-10,1.1935298946400236e-07,1.0234681754198768e-19,1.9560253470171636e-16,1.0178568822252182e-15,1.704802538383241e-23,2.330956915012349e-12
8.953377186817279e-06,0.6554411079918864,3.76,0.0,0.5579957961086174,0.9999840167520269,1.8973340937382971e-06,1.0701173697259276e-21,3.8932481061489746e-15,1.9613473014118844e-05,1.4499154525615768e-05,6.572317466070837e-09,1.2415127375390027e-07,1.2576547883659515e-07,1.0522459339393563e-06,6.335706794580959e-07,4.1081592973771164e-08,3.7406213012834185e-10,2.5080307178186335e-11,6.941535423612624e-10,6.227723379111235e-09,1.5164387683583146e-11,7.656116016835347e-10,1.2887489072916608e-07,1.1857717215696745e-19,2.354591629562374e-16,1.2805576963389528e-15,2.2125531841976885e-23,2.550214409793779e-12
9.358631258629193e-06,0.6554411228458553,3.76,0.0,0.5579947629660006,0.9999832759568795,2.0529019069305396e-06,1.14924030784941e-21,4.086066459330276e-15,2.0582660542438408e-05,1.511823200015777e-05,6.8982532818755625e-09,1.2917338943253062e-07,1.2889358981237073e-07,1.1208911785770167e-06,6.949880972344245e-07,4.2265472424306563e-08,3.963145601626463e-10,2.7648974350899065e-11,7.991087954383011e-10,7.158245554726077e-09,1.6732477723286716e-11,8.772019914389357e-10,1.3860330916979805e-07,1.3650657146064125e-19,2.8126769498931893e-16,1.5955248634579683e-15,2.841247568859917e-23,2.7810783304578297e-12
9.763885330441107e-06,0.6554411380904573,3.76,0.0,0.5579937199536894,0.9999825335331358,2.2146642492265703e-06,1.231194045918289e-21,4.280203079424802e-15,2.1558443602884856e-05,1.573409145137372e-05,7.226407842315034e-09,1.3423527307375327e-07,1.320204410253754e-07,1.1912274742906139e-06,7.594606489330743e-07,4.345076172045402e-08,4.1902736304114635e-10,3.036182712597951e-11,9.145784823012493e-10,8.180874858862975e-09,1.8390639904739818e-11,9.995080158921053e-10,1.485250751907959e-07,1.5623220205864982e-19,3.3362969327391447e-16,1.9703943603681445e-15,3.613246491030365e-23,3.0237445481130185e-12
9.999999999999997e-06,0.655441153726157,3.76,0.0,0.5579931076923347,0.9999821002101894,2.3117876344916686e-06,1.2802579396248325e-21,4.393921785750358e-15,2.2130009881919034e-05,1.609142930499312e-05,7.4186251568306984e-09,1.3720239657278816e-07,1.3384169277799403e-07,1.2329872802323959e-06,7.9844394721109e-07,4.414200826375802e-08,4.324732183610067e-10,3.200994334080653e-11,9.869321564311672e-10,8.821142205123521e-09,1.9398992741869358e-11,1.075928266998538e-09,1.543899867361274e-07,1.6859237314663043e-19,3.674103924779868e-16,2.219722331913908e-15,4.139067944862807e-23,3.1706489160130936e-12
1.0169139402253022e-05,0.655441153726157,3.76,0.0,0.5579926670293469,0.9999817894530498,2.3826694145261623e-06,1.3160031539515777e-21,4.47565891742456e-15,2.254082544435682e-05,1.6346735552358607e-05,7.556782276706187e-09,1.3933583364987798e-07,1.3514609218161795e-07,1.2632544617798377e-06,8.270156872503924e-07,4.463747861710689e-08,4.422014332831396e-10,3.322148849113504e-11,1.0411418897253755e-09,9.300617312804518e-09,2.0140700821822732e-11,1.1330854064219892e-09,1.586276944173641e-07,1.7785302920124127e-19,3.9318226737423664e-16,2.413558998556183e-15,4.553981691068684e-23,3.27840807182954e-12
1.0574393474064936e-05,0.655441169753331,3.76,0.0,0.5579916041518971,0.9999810436888344,2.5569643912664676e-06,1.4036922028641666e-21,4.672434634293443e-15,2.352980783019449e-05,1.6956166990695162e-05,7.889377212421273e-09,1.4447403412919157e-07,1.382706017727408e-07,1.3369718158008589e-06,8.976805840754494e-07,4.582564011539882e-08,4.65837604053663e-10,3.6230598385517105e-11,1.1793887844753752e-09,1.0522566855016808e-08,2.1984507379919866e-11,1.2784983842692422e-09,1.6889931229250703e-07,2.0146980855874044e-19,4.60598961621292e-16,2.934212416610533e-15,5.692248281118904e-23,3.5452631036698562e-12
1.097964754587685e-05,0.655441186172274,3.76,0.0,0.5579905312814626,0.9999802962126655,2.7375949268722803e-06,1.4942857576377788e-21,4.870530614438843e-15,2.452539110556556e-05,1.75623884693653e-05,8.224192797679279e-09,1.4964888836345438e-07,1.4139402704138788e-07,1.4123792445128735e-06,9.714827252162202e-07,4.701526243781117e-08,4.899366472420109e-10,3.9391813023046265e-11,1.3299194794499494e-09,1.1851905790827039e-08,2.3923926718457803e-11,1.4363197309365299e-09,1.7932868055044132e-07,2.2718509752247102e-19,5.365906477062083e-16,3.5423941667449165e-15,7.060514293017142e-23,3.824503079749617e-12
1.1384901617688764e-05,0.6554412029832014,3.76,0.0,0.557989448379305,0.9999795469966858,2.924605588684472e-06,1.5878083720503618e-21,5.069946978468108e-15,2.552757426125233e-05,1.8165402707681712e-05,8.561228723122851e-09,1.548594580813331e-07,1.4451642394415835e-07,1.4894764888253234e-06,1.0484495053028722e-06,4.820636099368419e-08,5.144992735539612e-10,4.270780423474205e-11,1.49334489711472e-09,1.3293905216044693e-08,2.596084613734939e-11,1.6071308578434123e-09,1.8990512549352143e-07,2.551032660424083e-19,6.219064240765328e-16,4.2490359142716124e-15,8.695248214809466e-23,4.116320716346626e-12
1.1790155689500679e-05,0.6554412201862521,3.76,0.0,0.5579883554077683,0.9999787960130104,3.1180398211739263e-06,1.684284583500904e-21,5.270683595165705e-15,2.6536354993532154e-05,1.8765212442232958e-05,8.900484242061533e-09,1.6010485030640972e-07,1.4763784716215338e-07,1.5682633217181068e-06,1.128608322858247e-06,4.939895041085107e-08,5.395261326178744e-10,4.618125882978733e-11,1.6702866303414022e-09,1.4853925415555594e-08,2.8097173026829256e-11,1.7915218752877925e-09,2.0061851794948958e-07,2.8533050702170766e-19,7.173345221786359e-16,5.066008748274843e-15,1.0637264699089989e-22,4.4209080568913645e-12
1.2195409761312593e-05,0.6554412377814934,3.76,0.0,0.5579872523302257,0.9999780432337293,3.3179399999046773e-06,1.7837389070977015e-21,5.47274009278774e-15,2.755172976069645e-05,1.9361820427842382e-05,9.241958189573556e-09,1.6538421501985147e-07,1.5075835012662929e-07,1.6487395475535093e-06,1.2119865755236823e-06,5.059304458974182e-08,5.650178131115037e-10,4.981487798039721e-11,1.8613770007652549e-09,1.653741623791606e-08,3.033483479374498e-11,1.9900916607382633e-09,2.1145924479474116e-07,3.179748462872453e-19,8.237032169297347e-16,6.0061716004671035e-15,1.29320888960835e-22,4.7384565039883745e-12
1.2600663833124507e-05,0.6554412557689233,3.76,0.0,0.5579861391110316,0.999977288630912,3.524347482730634e-06,1.88619583010048e-21,5.676115869804835e-15,2.857369383679102e-05,1.9955229438542233e-05,9.58564900067465e-09,1.706967428175997e-07,1.5387798502114276e-07,1.7309050014019373e-06,1.2986116554314095e-06,5.1788656722955926e-08,5.909748429087347e-10,5.3611376627451045e-11,2.0672591147420194e-09,1.8349917446611236e-08,3.2675778784649735e-11,2.2034479264419103e-09,2.2241818196444574e-07,3.5314615215004526e-19,9.418817412541345e-16,7.083420778134202e-15,1.563034010850866e-22,5.069156844439588e-12
1.3005917904936421e-05,0.6554412741484733,3.76,0.0,0.5579850157154727,0.9999765321766116,3.7373026583044472e-06,1.9916798072296513e-21,5.880810105114233e-15,2.960224136264188e-05,2.0545442268560568e-05,9.931554727573877e-09,1.7604166258920822e-07,1.5699680276905182e-07,1.8147595483767672e-06,1.388510944717814e-06,5.2985799290681174e-08,6.173976892414779e-10,5.7573482900428356e-11,2.2885869169622435e-09,2.029705904839761e-08,3.5121972211907076e-11,2.4322072863527733e-09,2.3348666888568853e-07,3.909561445654891e-19,1.0727812072152743e-15,8.312740622328563e-15,1.87881353045732e-22,5.413199279669766e-12
1.3411171976748335e-05,0.655441292920012,3.76,0.0,0.5579838821097223,0.9999757738428673,3.956844991829642e-06,2.100215256120879e-21,6.086821767678128e-15,3.0637365394041235e-05,2.1132461733317603e-05,1.0279673055966789e-08,1.8141823936767322e-07,1.601148530318863e-07,1.9003030829642638e-06,1.4817118111717902e-06,5.418448406914371e-08,6.442867588741391e-10,6.170393755191055e-11,2.52602524177725e-09,2.2384561599183147e-08,3.767540208234048e-11,2.676995322418898e-09,2.4465648426307803e-07,4.3151840390257783e-19,1.2173555338831044e-15,9.710255301090892e-15,2.246751295350745e-22,5.7707734550414296e-12
1.381642604856025e-05,0.6554413120833466,3.76,0.0,0.5579827382608012,0.9999750136017079,4.183013068179146e-06,2.211826552443816e-21,6.294149625612117e-15,3.1679057947215825e-05,2.1716290670429546e-05,1.063000132040627e-08,1.868257723682879e-07,1.6323218422016104e-07,1.9875355283479524e-06,1.578241604011053e-06,5.538472215627373e-08,6.716423982911622e-10,6.600549340963782e-11,2.7802498623014894e-09,2.461823648802415e-08,4.0338075122588904e-11,2.9384466502481878e-09,2.55919823140151e-07,4.749483793333033e-19,1.3766023793709837e-15,1.1293281743426246e-14,2.673687769866908e-22,6.142068479362827e-12
1.4221680120372164e-05,0.6554413316382269,3.76,0.0,0.5579815841365359,0.9999742514251567,4.415844632641061e-06,2.3265380250685575e-21,6.5027922547967276e-15,3.272731004187863e-05,2.2296931940719712e-05,1.0982536518856763e-08,1.9226359312364747e-07,1.663488435016837e-07,2.076456835736113e-06,1.6781276497791309e-06,5.658652399343004e-08,6.994648938975016e-10,7.048091484422938e-11,3.0519475373608403e-09,2.7003986199818974e-08,4.311201770061804e-11,3.2172049841391616e-09,2.672692751650014e-07,5.213633968540153e-19,1.5515640763388433e-15,1.3080383717576646e-14,3.1671466426279494e-22,6.5272729389476464e-12
1.4626934192184078e-05,0.655441351584346,3.76,0.0,0.5579804197055214,0.9999734872852324,4.655376629467606e-06,2.4443739516762225e-21,6.712748047047528e-15,3.378211174205698e-05,2.2874388429236084e-05,1.1337275326499076e-08,1.97731063669672e-07,1.6946487680228292e-07,2.1670669836954756e-06,1.7813972483569812e-06,5.7789899374809823e-08,7.277544722300587e-10,7.513297724850394e-11,3.3418160563449426e-09,2.9547804557155553e-08,4.599927574770874e-11,3.5139232014689474e-09,2.7869780399779433e-07,5.708826669487124e-19,1.7433285727936633e-15,1.509142705847353e-14,3.735383631459656e-22,6.926574912794919e-12
1.5032188263995992e-05,0.6554413719213447,3.76,0.0,0.5579792449370867,0.9999727211539534,4.901645238285252e-06,2.565358554634536e-21,6.924015217845121e-15,3.484345219474133e-05,2.3448663046273424e-05,1.16942141087986e-08,2.0322757481857043e-07,1.7258032880652132e-07,2.2593659774870584e-06,1.8880776690840684e-06,5.899485745500537e-08,7.565113001786198e-10,7.996446652775195e-11,3.6505642820072235e-09,3.225577694167148e-08,4.90019146816443e-11,3.82926340645908e-09,2.901987278028295e-07,6.236272919017102e-19,1.9530303788035923e-15,1.7347636051617822e-14,4.387437542237293e-22,7.34016198735104e-12
1.5437442335807907e-05,0.6554413926488106,3.76,0.0,0.5579780598012604,0.9999719530033409,5.15468590843144e-06,2.689515996799773e-21,7.136591813639336e-15,3.5911319666411155e-05,2.4019758728398294e-05,1.2053348933854626e-08,2.0875254454953968e-07,1.7569524296347059e-07,2.3533538484015204e-06,1.998196146983791e-06,6.020140676273566e-08,7.857354852161886e-10,8.49781786022775e-11,3.978912191254092e-09,3.513408049528562e-08,5.2122019327655785e-11,4.163896993339662e-09,3.017657007687682e-07,6.797202727667788e-19,2.1818515174935616e-15,1.9871650980584597e-14,5.133183632917182e-22,7.76822126662426e-12
1.584269640761982e-05,0.6554414137662841,3.76,0.0,0.5579768642687398,0.9999711828054211,5.414533391348727e-06,2.816870377257508e-21,7.350475718759225e-15,3.698570157757909e-05,2.458767843947631e-05,1.2414675584078977e-08,2.1430541649789524e-07,1.788096614943535e-07,2.449030653095975e-06,2.111779879087956e-06,6.140955521673866e-08,8.154270756383961e-10,9.017691892154583e-11,4.3275909139698954e-09,3.818898430169064e-08,5.536169383578196e-11,4.518504708908284e-09,3.1339269560186123e-07,7.392865160007042e-19,2.431022479254787e-15,2.2687586843162513e-14,5.983389336371879e-22,8.210939377836084e-12
1.624795047943173e-05,0.6554414352732559,3.76,0.0,0.5579756583108618,0.9999704105322281,5.681221771174415e-06,2.947445727233451e-21,7.565664661957212e-15,3.806658453550499e-05,2.51524251717007e-05,1.2778189567256492e-08,2.1988565851232228e-07,1.8192362539808616e-07,2.5463964729346617e-06,2.2288560208552624e-06,6.261931013789373e-08,8.4558606081092e-10,9.556350198776549e-11,4.697342769922921e-09,4.142684954847233e-08,5.872306159665391e-11,4.8937767144718555e-09,3.250739869402304e-07,8.024528397690164e-19,2.701823179913887e-15,2.5821093239957183e-14,6.949772401484306e-22,8.6685024755565e-12
1.6653204551243644e-05,0.6554414571691728,3.76,0.0,0.5579744418995741,0.9999696361558069,5.954784493619251e-06,3.0812660062180547e-21,7.78215622260472e-15,3.915395436517482e-05,2.571400194662126e-05,1.3143886127019382e-08,2.2549276127735636e-07,1.8503717445551752e-07,2.64545141333316e-06,2.349451682679282e-06,6.383067825836319e-08,8.762123714239838e-10,1.011407508878359e-10,5.088921303789626e-09,4.485412967015946e-08,6.220826515679588e-11,5.290412647174251e-09,3.368041356410243e-07,8.693479799302312e-19,2.99558392351287e-15,2.929941544018496e-14,8.045061511675254e-22,9.141096245271228e-12
1.7058458623055557e-05,0.6554414794534364,3.76,0.0,0.5579732150074095,0.9999688596482147,6.2352543932042504e-06,3.2183550981395107e-21,7.999947836552866e-15,4.024779613861024e-05,2.6272411816172582e-05,1.3511760252756953e-08,2.3112623701305208e-07,1.8815034723493596e-07,2.7461956031048706e-06,2.4735939264817594e-06,6.504366573158041e-08,9.073058797536926e-10,1.0691149683381277e-10,5.503091318328546e-09,4.8477370472469476e-08,6.581946613205648e-11,5.709121680721621e-09,3.485779738950527e-07,9.40102595703985e-19,3.3136863689835455e-15,3.315145663024839e-14,9.283059435498548e-22,9.628905904894707e-12
1.746371269486747e-05,0.6554415021254069,3.76,0.0,0.5579719776074608,0.9999680809815255,6.522663718937884e-06,3.358736807501586e-21,8.219036801675997e-15,4.134809420259336e-05,2.682765786370055e-05,1.3881806688989129e-08,2.3678561825179026e-07,1.91263181099034e-07,2.8486291938097377e-06,2.6013097623871737e-06,6.625827814371207e-08,9.388663999300391e-10,1.1287857871166808e-10,5.9406289057354785e-09,5.230321023801345e-08,6.955884511795772e-11,6.150622585507606e-09,3.6039059112548125e-07,1.0148492750284555e-18,3.657564499774358e-15,3.740784134996052e-14,1.0678708763514986e-21,1.0132116203276739e-11
1.8274220838491298e-05,0.6554415486297035,3.76,0.0,0.5579694711792492,0.9999665170592416,7.118426857625397e-06,3.649472876310465e-21,8.661095317536557e-15,4.356799311555634e-05,2.792867098926329e-05,1.4628394298203225e-08,2.4818032219202e-07,1.9748797554344635e-07,3.0585652941150973e-06,2.867569972792151e-06,6.869239735443297e-08,1.0033874431777255e-09,1.254131415028651e-10,6.888967786062833e-09,6.058970263178281e-08,7.74309538500786e-11,7.104923428711877e-09,3.8411372874189883e-07,1.1768588488825631e-18,4.428651212747318e-15,4.726513839007227e-14,1.4008845725896666e-21,1.1185475346741181e-11
1.9003678167752743e-05,0.6554415918022888,3.76,0.0,0.5579671791979807,0.9999651018653172,7.67865887963869e-06,3.922633137360562e-21,9.063355169466056e-15,4.558781166612094e-05,2.89087941423491e-05,1.5307695015179753e-08,2.585198391271368e-07,2.0308948182576456e-07,3.2532874989160767e-06,3.119695638965198e-06,7.08887067173148e-08,1.0630505171831913e-09,1.3739433812659543e-10,7.830407784510951e-09,6.880892558148822e-08,8.497648154389525e-11,8.049151668896828e-09,4.055527235727364e-07,1.3376901060639554e-18,5.226273582937919e-15,5.78643420521956e-14,1.7720850731342893e-21,1.2188012411538498e-11
1.9733135497014188e-05,0.6554416362193051,3.76,0.0,0.5579648527763148,0.999963679242563,8.26185183433818e-06,4.206827662085323e-21,9.469770635061786e-15,4.7628274641291634e-05,2.987871600786732e-05,1.599394198208111e-08,2.689368318614716e-07,2.0869041668785428e-07,3.4534866912967925e-06,3.3838171018028485e-06,7.30903428691831e-08,1.1242211908108262e-09,1.5005611796553045e-10,8.860147433054081e-09,7.779204175884042e-08,9.297207612496924e-11,9.078848738312077e-09,4.2705141042813554e-07,1.513606311948187e-18,6.1322051569792374e-15,7.033553006564114e-14,2.223564678351898e-21,1.3243298813649678e-11
