Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812),S(1029)
0.0008262627176587451,0.9621076146982451,3.76,0.0,6.413466735348292e-11,0.00015095060568287268,0.9788463183543763,7.190178798007534e-13,3.5743598821113687e-13,5.854345101429822e-11,1.1460566975683817e-07,2.4513058494317894e-19,0.005021404307224542,0.028467345092644362,0.5381617418984439,1.8543065418681325e-08,0.00016732280808688717,7.487524415002236e-14,2.552008521915263e-18,9.055162769856231e-15,5.80628309856185e-19,9.426528815938402e-07,0.5180896612101052,1.0663341297118824e-07,1.2146142356672839e-20,2.58251828209318e-15,6.623634666194023e-12,3.999444269244962e-15,1.2551129812226621e-13,2.1717502117494944e-12,1.8844748404119406e-17,1.1638310839207152e-22,2.3178183554577332e-17,3.249693056291093e-09,0.24878584307536225,1.7787131300453786e-14,1.6528210480649338e-13,2.235572088429324e-18,1.0146565708372239e-20,1.9649425466998992e-17,4.937206854365541e-08,-1.7714682279030856e-23,6.503467014201642e-27,1.7150802889375437e-10,3.8013539381588946e-08,1.5089827119222335e-22,7.602427815914849e-20,3.202316962761864e-18,2.249588021490037e-12,8.257052870657172e-16,2.614754915858809e-22,3.657150018662234e-32,4.006433124844929e-08,5.1982015881882135e-11,4.072732862042259e-16,1.413903220881728e-24,9.15154813262564e-19,1.0537722010176166e-26,6.75696875360701e-27,1.6052031786943267e-18,1.4590930524986073e-29,5.343324821127281e-14,2.996919051716253e-26,1.8622273253015014e-19,1.913579914757715e-17,7.416970812455406e-12,3.9366654593209195e-15,4.3729705318325516e-14,1.413998505145854e-15,1.9471035875033867e-15,4.9201709848794806e-18,8.844686336974118e-11,4.865576063325593e-16,8.556808245743842e-17,2.7591420851554467e-15
0.0008372569502577479,0.9620762584333643,3.76,0.0,6.440514840881626e-11,0.0001474809841326556,0.9789341098280248,6.970029512727421e-13,3.4985126858109753e-13,5.830714209816387e-11,1.1193388475111629e-07,2.3853658727730327e-19,0.004963767205978196,0.02814342439835277,0.5382647377791993,1.8570302206916607e-08,0.00016348831216831755,7.414857319451479e-14,2.2804023730443487e-18,8.169632681930443e-15,5.231047816017901e-19,9.342579076847068e-07,0.518109040034111,1.0443885928216234e-07,1.075006718806847e-20,2.310427503956922e-15,5.98876307991513e-12,3.574361026728041e-15,1.2379335750539684e-13,2.149832408091307e-12,1.845166618299332e-17,1.0382333361253995e-22,2.2686258610306188e-17,3.2126045940459027e-09,0.2487664736769206,1.7131438955683935e-14,1.6116432557646564e-13,2.163866564743966e-18,9.655104920787876e-21,1.9565804441837938e-17,4.8808628352761996e-08,-7.342699714964417e-24,5.036162533502275e-27,1.694662554982048e-10,3.800385818871279e-08,6.740534553171868e-23,7.25467098204686e-20,3.088945489245679e-18,2.2312113482086165e-12,7.391557551728403e-16,2.286963801209515e-22,2.2296228424507193e-32,3.9619871610819826e-08,5.1976966207051086e-11,4.072622256768593e-16,8.806477789168249e-25,9.15130022764789e-19,7.420774350422278e-27,5.909923189980313e-27,1.5868326146341111e-18,1.3111372103203158e-29,5.281438616427007e-14,2.2840098727366754e-26,1.8621803366387183e-19,1.8913826929053076e-17,7.246762051133404e-12,3.901905702882969e-15,4.272646449260394e-14,1.3976059782891453e-15,1.9250177912918614e-15,4.807307708364329e-18,8.863792364465224e-11,4.82203148928742e-16,8.481196427969443e-17,2.697595072946519e-15
0.0008482511828567507,0.9620456091884183,3.76,0.0,6.467878053166637e-11,0.00014412822170846218,0.9790198797247003,6.758907055531286e-13,3.425135906533685e-13,5.8077138820287306e-11,1.0935212068082487e-07,2.3220090648321384e-19,0.004907413942605394,0.027826661352148004,0.538365534294017,1.8597057642515194e-08,0.00015978255427886269,7.343570584674531e-14,2.0413961816766978e-18,7.383414910407339e-15,4.721273306289541e-19,9.260071523887638e-07,0.5181280437540539,1.0231071795736197e-07,9.532723570612077e-21,2.070709580376759e-15,5.4238827516940745e-12,3.2002594539371868e-15,1.2212433225838518e-13,2.128415796733105e-12,1.8070770069315378e-17,9.279238763542311e-23,2.220978077785081e-17,3.1763373627172577e-09,0.24874747921518847,1.6545391095653196e-14,1.5754786885017817e-13,2.1003403853110276e-18,9.214967169396868e-21,1.9485061414740423e-17,4.825766378101453e-08,3.4622151928203275e-22,2.0370120623493028e-26,1.6747154054382157e-10,3.7994425722473195e-08,-1.2278597661352283e-22,6.945039371342837e-20,2.988047642163349e-18,2.2131230672624725e-12,6.62922886316925e-16,2.202891578027866e-22,1.5574662718557124e-32,3.918528339255364e-08,5.197203947105562e-11,4.0725153076143885e-16,5.283462001064596e-25,9.151060529238138e-19,5.135618170850043e-27,5.692230376433402e-27,1.568870236438735e-18,1.1803204110306842e-29,5.22094864594422e-14,1.5984904012210266e-26,1.862134912883919e-19,1.8696850009173048e-17,7.082274030555034e-12,3.8677365652253356e-15,4.175693299176607e-14,1.3815836453145707e-15,1.903418188241749e-15,4.698236235260641e-18,8.882568413976291e-11,4.779238644375486e-16,8.406871067484055e-17,2.6380802955814477e-15
0.0008592454154557536,0.9620156436101215,3.76,0.0,6.495491511312241e-11,0.00014088717783487264,0.9791036961167151,6.556291762649981e-13,3.354089610482303e-13,5.7852753024275565e-11,1.0685643046345652e-07,2.2610860683284066e-19,0.004852302660176315,0.027516824303276014,0.5384642001313683,1.8623344148685782e-08,0.00015619988899622647,7.273625354344497e-14,1.830652277960264e-18,6.684056835917472e-15,4.268652228249905e-19,9.178970325404382e-07,0.5181466826488672,1.0024635564236506e-07,8.469145257982599e-21,1.8590930482431762e-15,4.920338090942372e-12,2.8703397442292297e-15,1.205009933930228e-13,2.107461441864376e-12,1.7701564380041606e-17,8.308450999522841e-23,2.174811377986493e-17,3.1408647552383844e-09,0.2487288494155828,1.6020262898366983e-14,1.5437072140241937e-13,2.0439406711261997e-18,8.819156780915284e-21,1.940685306191028e-17,4.7718770630113995e-08,6.602664652940485e-23,8.796360516379947e-27,1.6552229953445088e-10,3.798523426235662e-08,1.4608542712031663e-22,6.668504784032362e-20,2.8979901219263945e-18,2.1953158792118034e-12,5.956424812298557e-16,2.0304570746365049e-22,2.944487428724918e-32,3.876024558622726e-08,5.1967231095196146e-11,4.0724118378798387e-16,1.1651694555263705e-24,9.150828640552008e-19,7.689520818118575e-27,5.2471160553785716e-27,1.5513027648419043e-18,1.0644190648401846e-29,5.161808829372379e-14,1.8705841832127833e-26,1.86209097742515e-19,1.8484703849120223e-17,6.923255686879542e-12,3.8341435822442664e-15,4.081963185616431e-14,1.3659192764961724e-15,1.882289113134275e-15,4.5927902226578535e-18,8.901022744511047e-11,4.737178767481728e-16,8.333800591373866e-17,2.580509864310571e-15
0.0008702396480547564,0.9619863393517879,3.76,0.0,6.523300178900151e-11,0.00013775298956757753,0.9791856240865608,6.361698151431229e-13,3.2852499651556054e-13,5.763337939103161e-11,1.0444307918378483e-07,2.202463381105521e-19,0.004798393286961926,0.027213691414142708,0.5385608011700496,1.8649173739620847e-08,0.0001527349750839822,7.204984256147284e-14,1.6444930537633734e-18,6.060812951694883e-15,3.8660290353416675e-19,9.099240797018071e-07,0.51816496665289,9.824326765735704e-08,7.53788248526393e-21,1.6719435025004959e-15,4.470654418550492e-12,2.5788825468108793e-15,1.1892055957041113e-13,2.086936992970344e-12,1.73435782951764e-17,7.452488763500674e-23,2.1300653648086473e-17,3.1061612916099178e-09,0.24871057434796706,1.5547904945560976e-14,1.5157884470394108e-13,1.9937746218716415e-18,8.461964438352892e-21,1.9330879843942165e-17,4.719156182387127e-08,-5.562107766375176e-22,-2.115710188016041e-26,1.6361701762985355e-10,3.797627636494164e-08,4.1527643717502762e-22,6.420843675738783e-20,2.81740726031514e-18,2.177782908147079e-12,5.361420579637284e-16,1.646695250254457e-22,1.972782856263611e-32,3.834445082530338e-08,5.196253672901849e-11,4.0723116816017915e-16,1.2165598740305311e-24,9.150604188861685e-19,9.492082882168147e-27,4.255681822415085e-27,1.5341174857216412e-18,9.615425691005639e-30,5.1039750696555026e-14,2.9932902179871125e-26,1.862048458358167e-19,1.8277231000362456e-17,6.769469492860391e-12,3.801112744171e-15,3.991316184038084e-14,1.3506011690042148e-15,1.8616155608985028e-15,4.4908122915487875e-18,8.919163356240556e-11,4.695833700025529e-16,8.261954421812513e-17,2.5248005620275293e-15
0.0008812338806537593,0.9619576750243866,3.76,0.0,6.551256475400012e-11,0.00013472105386135892,0.9792657258876781,6.174682175137628e-13,3.2184989811454603e-13,5.741850176393353e-11,1.0210853065078261e-07,2.1460144653545704e-19,0.004745647442869126,0.026917050150149065,0.5386554006202936,1.86745580285496e-08,0.00014938275576902645,7.137611298741499e-14,1.4797338602429333e-18,5.504374261535129e-15,3.507226622732962e-19,9.020849355843209e-07,0.5181829053678447,9.629907049027145e-08,6.720796563969652e-21,1.5061140240974356e-15,4.06836263706465e-12,2.32091657147339e-15,1.173805039495169e-13,2.0668147187251117e-12,1.699636439330103e-17,6.696279987849999e-23,2.0866826793417887e-17,3.072202560411403e-09,0.24869264441467773,1.5120871299892255e-14,1.4912189769934565e-13,1.9490292044393374e-18,8.138352444691788e-21,1.9256887237083874e-17,4.667566651961212e-08,4.0995498678166143e-22,2.142603915505399e-26,1.6175424589142685e-10,3.796754485324008e-08,-3.582515899746459e-22,6.198308233484558e-20,2.7450651131019654e-18,2.1605175267988952e-12,4.834163030639185e-16,1.5964913658787515e-22,5.691976862032061e-33,3.793760467290554e-08,5.1957952236281384e-11,4.0722146827868146e-16,-4.781472508290168e-26,9.150386823833981e-19,2.79623658733723e-27,4.124902630206386e-27,1.5173022205686728e-18,8.700374201305713e-30,5.04740514895075e-14,1.5310237081830524e-26,1.8620072881469655e-19,1.8074280729485582e-17,6.620690576332513e-12,3.76863047781553e-15,3.903619822941674e-14,1.3356181192348254e-15,1.8413831525101777e-15,4.392153445294015e-18,8.936997999486149e-11,4.655185862001301e-16,8.191302937104074e-17,2.470873550198405e-15
0.0008922281132527621,0.9619296301444086,3.76,0.0,6.579318110523103e-11,0.00013178701124999306,0.9793440610947121,5.994861529188414e-13,3.15373326483756e-13,5.7207688324686064e-11,9.984943523109651e-08,2.0916220677104093e-19,0.004694028351433932,0.026626696799019915,0.5387480591578698,1.8699508235746525e-08,0.00014613844095951505,7.071471822432938e-14,1.3336222136052765e-18,5.006723381331259e-15,3.1869226032759606e-19,8.9437634812567e-07,0.518200508074632,9.441149475895013e-08,6.002872507495719e-21,1.3588972725790024e-15,3.7078512765373714e-12,2.092074529128815e-15,1.1587848620042945e-13,2.047067310440265e-12,1.6659497250274627e-17,6.026915572901886e-23,2.044608817188676e-17,3.0389651636351865e-09,0.24867505033873635,1.4734446876938915e-14,1.4695875396230858e-13,1.909014463688087e-18,7.843809177894054e-21,1.9184663341931563e-17,4.6170729270102634e-08,1.2999642876600281e-21,6.429528914914407e-26,1.5993259775761832e-10,3.795903280624072e-08,-6.595553661141511e-22,5.997680151936387e-20,2.6798961836053195e-18,2.143513345369208e-12,4.366172434629753e-16,1.9863743986509965e-22,2.206816887003528e-32,3.753942495359166e-08,5.195347368248606e-11,4.0721206947520884e-16,-5.79082749867211e-26,9.150176216049788e-19,-2.2581433229231037e-27,5.132741365178047e-27,1.5008452988009388e-18,7.884865152320582e-30,4.9920586301505414e-14,-1.6268162453568104e-26,1.8619674033333577e-19,1.787570866543253e-17,6.4767059282531574e-12,3.736683631561362e-15,3.8187486176509506e-14,1.3209593966224263e-15,1.821578102827056e-15,4.2966725456746034e-18,8.95453418210595e-11,4.615218231280279e-16,8.121817438494215e-17,2.4186540970615377e-15
0.0009032223458517649,0.9619021850875886,3.76,0.0,6.607448927818681e-11,0.00012894673055221788,0.9794206867442904,5.821849706098258e-13,3.090864848542817e-13,5.7000547786989396e-11,9.766261797046574e-08,2.039184645049155e-19,0.004643500757492315,0.02634243601902478,0.5388388350503772,1.8724035226374575e-08,0.0001429974909437184,7.00653246166166e-14,1.2038461572978597e-18,4.56092528571056e-15,2.9004947298879844e-19,8.867951673919863e-07,0.5182177837448566,9.25783788911777e-08,5.370557999509721e-21,1.2280002867027282e-15,3.3842421681643795e-12,1.8887991643200954e-15,1.1441255625372582e-13,2.0276730651884805e-12,1.633257215715609e-17,5.433409124349012e-23,2.0037919601040795e-17,3.006426664852184e-09,0.2486577831523306,1.438457488996746e-14,1.450606990007096e-13,1.8732230650667706e-18,7.574808018405311e-21,1.9114016368614046e-17,4.567640923608981e-08,-1.4442328233360273e-21,-6.299726461240264e-26,1.5815074574826396e-10,3.7950733548523804e-08,1.324082350557743e-21,5.816345755821939e-20,2.6211043329475972e-18,2.1267644077471452e-12,3.949958309243455e-16,1.1823038862335426e-22,1.355709262899681e-32,3.7149641125807256e-08,5.1949097321998375e-11,4.0720295794186264e-16,2.0685377616285206e-24,9.149972055415392e-19,1.148972282679303e-26,3.0566909924981767e-27,1.484735531608177e-18,7.15699806192489e-30,4.9378967646778716e-14,2.4249254487816376e-26,1.8619287442238198e-19,1.7681376468899876e-17,6.337313682137916e-12,3.705259459482299e-15,3.736583645387027e-14,1.3066147191199502e-15,1.8021871903558243e-15,4.204235833207185e-18,8.971779176777886e-11,4.575914322086914e-16,8.053470115191945e-17,2.3680713240642094e-15
0.0009142165784507678,0.9618753210439385,3.76,0.0,6.635619141902041e-11,0.0001261962947080971,0.9794956574678685,5.655278213590031e-13,3.029797722198993e-13,5.679673359937908e-11,9.554506733416387e-08,1.9886048154630935e-19,0.004594030849771489,0.026064080416542432,0.5389277842743344,1.8748149530787153e-08,0.00013995560049931215,6.942761037813423e-14,1.0883969609846385e-18,4.160880278089949e-15,2.643920255820421e-19,8.79338341263279e-07,0.5182347410520151,9.079766304588806e-08,4.812389432917415e-21,1.1114074737960988e-15,3.0932865121348127e-12,1.708021793638933e-15,1.1298102754664245e-13,2.008617786793193e-12,1.6015203953492485e-17,4.906249475129801e-23,1.964182821981879e-17,2.9745655407669875e-09,0.24864083418562996,1.4064166379649542e-14,1.4339486135540328e-13,1.8411575400507835e-18,7.328587490313676e-21,1.9044779009862772e-17,4.5192379450268445e-08,-2.332867312706282e-21,-1.0692644490188787e-25,1.5640741837470814e-10,3.7942640640918784e-08,1.2895634699818131e-21,5.651956964496394e-20,2.567963162728662e-18,2.1102649607707765e-12,3.5789755200461414e-16,-5.46365411673713e-23,2.5690993875286077e-33,3.6767993692129954e-08,5.194481958681645e-11,4.071941206713713e-16,1.5158723449134106e-24,9.149774049821269e-19,1.806703471675263e-26,-1.4115912613577408e-27,1.4689621874094529e-18,6.506166717886125e-30,4.88488240660516e-14,7.828743629994271e-26,1.8618912546253089e-19,1.74911515224854e-17,6.202322404277157e-12,3.674345604394056e-15,3.6570121278001594e-14,1.2925742303618393e-15,1.7831977289810503e-15,4.114716458643081e-18,8.988740031611537e-11,4.537258162475551e-16,7.986234007326474e-17,2.319057971032519e-15
0.0009252108110497706,0.9618490199762544,3.76,0.0,6.663802116630437e-11,0.00012353198781086156,0.9795690256158385,5.494891995179158e-13,2.9704502108058737e-13,5.6595976919119005e-11,9.349392603537255e-08,1.9397852061052138e-19,0.004545586187940977,0.025791450148088316,0.539014960626546,1.8771861305071843e-08,0.00013700868460476918,6.880126500031895e-14,9.854715053653438e-19,3.801284628680187e-15,2.4137501719460504e-19,8.720029121978332e-07,0.5182513883824044,8.906738323433431e-08,4.319663712683474e-21,1.0073535178297415e-15,2.8312765618833e-12,1.5467330158499062e-15,1.1158208257844899e-13,1.989880673288547e-12,1.5707025878438446e-17,4.437176592086812e-23,1.9257344992268468e-17,2.94336113550626e-09,0.24862419505588412,1.376896567327157e-14,1.4191924291471579e-13,1.8122222646035893e-18,7.102199316058447e-21,1.8976822921531246e-17,4.471832612284752e-08,4.78866852372762e-21,2.2522874202627136e-25,1.5470139723435008e-10,3.793474787164982e-08,-3.6971281556615526e-21,5.502383401046373e-20,2.5196193812260817e-18,2.0940092128870917e-12,3.24804056360813e-16,2.344743622516866e-22,3.2492189637833116e-32,3.6394233645480603e-08,5.194063707708521e-11,4.071855454099901e-16,-3.033519358567528e-24,9.14958192408449e-19,-1.6087455173373765e-26,6.055174724948157e-27,1.4535149691068786e-18,5.922981254664325e-30,4.8329799310178555e-14,-3.616687853899964e-26,1.8618548816390018e-19,1.730490663905819e-17,6.0715504543148776e-12,3.643930085511286e-15,3.5799270549277665e-14,1.278828477960582e-15,1.764597541294594e-15,4.0279940615135194e-18,9.005423578909282e-11,4.499234277183746e-16,7.920082978598066e-17,2.271550178602148e-15
0.0009362050436487735,0.9618232645809774,3.76,0.0,6.691972726459956e-11,0.00012095028282609253,0.9796408413736547,5.340369475215802e-13,2.9127703636050413e-13,5.639802704042966e-11,9.150648246258566e-08,1.892644443079721e-19,0.004498135634469049,0.025524372544991784,0.5391004158297216,1.8795180353512825e-08,0.00013415286561576777,6.818598935482853e-14,8.935637286910845e-19,3.4776045035719806e-15,2.2069390999036982e-19,8.647860139873958e-07,0.518267733845694,8.738566622749136e-08,3.883368893785959e-21,9.143753079490697e-16,2.5949697670879703e-12,1.402616636121151e-15,1.1021408152846385e-13,1.9714397656098366e-12,1.5407688512309125e-17,4.019034274958401e-23,1.888402332740776e-17,2.9127936175271165e-09,0.2486078576568543,1.3502364889136026e-14,1.406197318343253e-13,1.7860805988921396e-18,6.892557473614362e-21,1.891002405008082e-17,4.425394798696142e-08,4.2278976811991415e-21,2.002392059204179e-25,1.530315142948252e-10,3.792704924663068e-08,-2.0450845246228317e-21,5.365881370644322e-20,2.4754796278417645e-18,2.0779918280212832e-12,2.952291808521577e-16,7.038509224728894e-22,-1.5340223527581827e-32,3.602812194870028e-08,5.193654655014436e-11,4.071772205975062e-16,-1.0188861447809209e-24,9.149395418599206e-19,-2.337331613017651e-26,1.8187692611494883e-26,1.4383839924164408e-18,5.39975188336983e-30,4.782155157521238e-14,-1.2782198086834553e-25,1.861819575394349e-19,1.7122519789380025e-17,5.944825420196678e-12,3.6140012859591126e-15,3.5052268516868135e-14,1.2653683931692408e-15,1.7463749334443195e-15,3.943954392867092e-18,9.021836436487557e-11,4.461827670490467e-16,7.854991688720837e-17,2.225487284442354e-15
0.0009471992762477763,0.961798038251564,3.76,0.0,6.720110305940568e-11,0.00011844783012359715,0.9797111528721583,5.191329670414899e-13,2.8566673150679476e-13,5.620262200886598e-11,8.958015998761951e-08,1.847111186023206e-19,0.004451649290353543,0.025262681762088783,0.5391841996299527,1.881811625639679e-08,0.00013138446035535254,6.758149481977182e-14,8.114250243168869e-19,3.185820637578923e-15,2.0207317437534702e-19,8.576848674035101e-07,0.5182837852851097,8.575072471895792e-08,3.4956009873537664e-21,8.311681072042549e-16,2.381525378963977e-12,1.2740768743490037e-15,1.088760562518147e-13,1.9532945210547397e-12,1.511685886118674e-17,3.645749804939126e-23,1.852143786153622e-17,2.8828439393313594e-09,0.24859181414863568,1.3259693307360566e-14,1.3950898843161686e-13,1.762767329975476e-18,6.698385153634237e-21,1.8844259252767037e-17,4.379895568655102e-08,-1.3789510355602243e-20,-6.395893123631055e-25,1.5139664934004254e-10,3.791953898100157e-08,1.0450518965381723e-20,5.240948706537452e-20,2.4354975008031335e-18,2.0622079140276503e-12,2.687013277660912e-16,-4.571766915688636e-22,-3.665726909197863e-32,3.5669429043447345e-08,5.1932544911384035e-11,4.071691353193906e-16,8.737661133756675e-24,9.149214288262864e-19,5.44347831088492e-26,-1.1801056188062387e-26,1.4235597650735726e-18,4.929780143194913e-30,4.732375279240354e-14,1.466493362605827e-25,1.861785288837564e-19,1.6943873844559385e-17,5.82198354385893e-12,3.584547935380117e-15,3.432815039771232e-14,1.2521852720038818e-15,1.7285186716027583e-15,3.862488935005382e-18,9.03798501587891e-11,4.4250238035997864e-16,7.790935555589393e-17,2.180811633618755e-15
