Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346)
4.894527747258593e-07,0.8901050557610003,3.76,0.0,0.7365244456801435,0.999859476012282,3.370590860913903e-05,1.3551535136968918e-14,1.659750188360628e-10,0.00039516695527059935,0.00010590468575750809,9.870542472029072e-09,2.217373480186163e-05,4.086702472592599e-05,8.174392488185525e-05,2.6488980885848627e-06,9.46145678258659e-06,1.681851851462849e-08,2.4277312616734506e-09,2.4873544503493846e-08,2.294853659593541e-08,2.012016041171162e-09,3.171985373998717e-08,5.496324138700821e-07,1.63893526011569e-15,1.0551658220539672e-12,2.5105214923077807e-12,7.518072881165699e-17,1.8880912093297397e-09,2.614901815280757e-09,7.830386457544083e-17,1.3647362876502292e-14,2.7412813001634507e-16,1.0483367174696318e-10,3.933406082908521e-08,3.58244605637594e-17,7.590832800545283e-15,9.988744611655378e-20,3.424197544941841e-23,9.132988991278782e-16,3.789789224144392e-15,2.2862944290350695e-17,1.4258229710932126e-21,1.322123128975933e-19,8.575947414147031e-11,3.2557660840769514e-21,2.3148048354784887e-23
4.986148221438302e-07,0.890105545081269,3.76,0.0,0.7365154008613809,0.9998566958480972,3.5040934231198176e-05,1.3934439328574578e-14,1.69850564165582e-10,0.00040408857914489224,0.00010774579568834878,1.0097507134541701e-08,2.2489742094787206e-05,4.099999327586793e-05,8.383284963705619e-05,2.7608905781369945e-06,9.535752809418015e-06,1.7253264762822805e-08,2.5419035007221448e-09,2.651682344290675e-08,2.443325051084851e-08,2.113242437944049e-09,3.3545644765537605e-08,5.666320536769974e-07,1.7472981788473913e-15,1.134395981105668e-12,2.750682438383201e-12,8.363068227044729e-17,1.943432208548373e-09,2.6983318916916543e-09,8.080833119002909e-17,1.4294439457159966e-14,2.828792907830399e-16,1.0818605162395017e-10,4.1312496189232116e-08,4.0236077222691744e-17,8.273946285557136e-15,1.0888816593843759e-19,3.740096590116838e-23,9.811554643612137e-16,3.9119936555013905e-15,2.609878866448462e-17,1.6278138405481413e-21,1.409332723388345e-19,9.002277606805812e-11,3.800016315759972e-21,2.5623847805870793e-23
5.07776869561801e-07,0.8901060352787566,3.76,0.0,0.736506324816962,0.9998539151837009,3.639465101737311e-05,1.431936842619558e-14,1.737392851192225e-10,0.00041303841059416746,0.00010958166590143918,1.0325212733456866e-08,2.2798184324104392e-05,4.1128968370053954e-05,8.592852251825399e-05,2.8754747264686056e-06,9.60732845996703e-06,1.769135984695936e-08,2.659097535621911e-09,2.8235624100925966e-08,2.5984159513955863e-08,2.2174669233362623e-09,3.543730713516377e-08,5.837734853220656e-07,1.860645267465007e-15,1.2178852589308724e-12,3.0086958234653234e-12,9.281871868032321e-17,1.9992756006700262e-09,2.7825925584622516e-09,8.33378171678626e-17,1.4958958332977268e-14,2.917176155466883e-16,1.1157205883171318e-10,4.335336295699911e-08,4.508297984354558e-17,9.004552735414557e-15,1.1851550185202287e-19,4.078573979464264e-23,1.0526091021990688e-15,4.035476261225665e-15,2.9720258193282027e-17,1.853898760020744e-21,1.5002074022241057e-19,9.441686702417397e-11,4.422501179305665e-21,2.8306739907627845e-23
5.169389169797719e-07,0.8901065263534664,3.76,0.0,0.7364972184006779,0.999851134078222,3.776661282154383e-05,1.4706287462218726e-14,1.776407718099035e-10,0.00042201557668556625,0.00011141230157704887,1.055363609766891e-08,2.3099241734778974e-05,4.1254222362559025e-05,8.803074758251522e-05,2.9926609595307594e-06,9.676316608818103e-06,1.8132766010692546e-08,2.779327337145535e-09,3.0031901397245984e-08,2.7602878710320582e-08,2.3247148254657455e-09,3.739583952186492e-08,6.01052616761356e-07,1.9791056578896917e-15,1.3057709010634107e-12,3.28551150484475e-12,1.0279103680165828e-16,2.0556098198343684e-09,2.867664723005524e-09,8.589174431315953e-17,1.5641014815024345e-14,3.0064109621715266e-16,1.1499092781668781e-10,4.545727434492722e-08,5.039758194482945e-17,9.785005384929978e-15,1.288005466682181e-19,4.440782972313177e-23,1.127773842225653e-15,4.160210310551111e-15,3.3764878584816935e-17,2.1064244639234167e-21,1.5948039100241037e-19,9.894280395160321e-11,5.132695081489563e-21,3.120921431618271e-23
5.261009643977428e-07,0.8901070183053497,3.76,0.0,0.7364880824318742,0.9998483525857539,3.9156384369367954e-05,1.5095164540942916e-14,1.8155463051675113e-10,0.0004310192391726388,0.00011323770808238278,1.0782754969170604e-08,2.339309857936047e-05,4.1376008867983115e-05,9.013934228412255e-05,3.112459448406132e-06,9.742845052868982e-06,1.8577446558340582e-08,2.90260636347671e-09,3.190761896878261e-08,2.9291027043778606e-08,2.4350112360062827e-09,3.94222402532506e-08,6.184654427676168e-07,2.1028090588736976e-15,1.3981915252833873e-12,3.5821096231828104e-12,1.135956033580438e-16,2.1124239898836904e-09,2.953530425222716e-09,8.84695685676821e-17,1.634070144344761e-14,3.096478436366998e-16,1.1844193845877825e-10,4.76248298531782e-08,5.621393121232112e-17,1.0617727707308287e-14,1.3977532270913716e-19,4.827912557942828e-23,1.2067649114616431e-15,4.28617069432988e-15,3.827301885671537e-17,2.3879156547391635e-21,1.6931779807496639e-19,1.0360160969129968e-10,5.941011873053044e-21,3.434422203743313e-23
5.352630118157136e-07,0.8901075111343105,3.76,0.0,0.7364789176965578,0.9998455707557102,4.05635414700938e-05,1.54859706099729e-14,1.8548048318700355e-10,0.00044004859337951914,0.00011505789095879359,1.101254797429678e-08,2.3679942172416106e-05,4.14945640506404e-05,9.225413655323797e-05,3.2348801195570594e-06,9.807036554374246e-06,1.9025365831181778e-08,3.0289475898992223e-09,3.386474885254815e-08,3.105022702356387e-08,2.5483810373016172e-09,4.1517507797637645e-08,6.360080431071865e-07,2.2318857349979695e-15,1.495287112527518e-12,3.899500903166495e-12,1.2528218189951798e-16,2.169707906806752e-09,3.040172810701294e-09,9.107077921089179e-17,1.7058108150793667e-14,3.1873608480971195e-16,1.2192441500407164e-10,4.985661609783038e-08,6.256775325697041e-17,1.1505214144740584e-14,1.5147279150186638e-19,5.241187882258173e-23,1.2896987324194177e-15,4.413333888128946e-15,4.3288045806716504e-17,2.701084680009778e-21,1.7953844346329375e-19,1.0839427496475085e-10,6.858877972211638e-21,3.772518253949379e-23
5.444250592336845e-07,0.8901080048402076,3.76,0.0,0.7364697249484865,0.9998427886331526,4.198767117434281e-05,1.5878679246699324e-14,1.8941796694166952e-10,0.0004491028670990558,0.00011687285590987846,1.12429945952718e-08,2.3959962026952016e-05,4.161010782522732e-05,9.437497193794003e-05,3.3599326647098116e-06,9.869008904028315e-06,1.9476489183236138e-08,3.1583635373684708e-09,3.5905271187204055e-08,3.2882104467323115e-08,2.664848927700264e-09,4.368264121735905e-08,6.536765807532319e-07,2.366466486903154e-15,1.5971989999938922e-12,4.23872695241246e-12,1.3790236217748566e-16,2.2274520200960118e-09,3.1275761017518698e-09,9.369489799789376e-17,1.779332241916781e-14,3.279041598425755e-16,1.2543772491561554e-10,5.2153207618648e-08,6.949649569522235e-17,1.2450030837445243e-14,1.6392686345280403e-19,5.68187067344917e-23,1.3766929224190796e-15,4.541677912217822e-15,4.8856483547625037e-17,3.0488415269361904e-21,1.9014772749047383e-19,1.1332176030327361e-10,7.898809663243703e-21,4.1365991005692113e-23
5.535871066516554e-07,0.8901084994228559,3.76,0.0,0.7364605049102473,0.9998400062590964,4.342837188260533e-05,1.6273266459022947e-14,1.9336673358603288e-10,0.00045818131950672576,0.0001186826087903987,1.1474075142113307e-08,2.423334906786542e-05,4.172284497503098e-05,9.650170080528452e-05,3.4876265503808093e-06,9.928875000992639e-06,1.9930782956642675e-08,3.2908662999631597e-09,3.8031173932569005e-08,3.478828825983754e-08,2.7844394451759362e-09,4.591864059042125e-08,6.714673001347414e-07,2.506682632710184e-15,1.704069876294657e-12,4.600860559085213e-12,1.51509590051572e-16,2.2856474131984995e-09,3.21572556662928e-09,9.634147824061573e-17,1.854642943145072e-14,3.3715051869826726e-16,1.2898127764161958e-10,5.451516766485643e-08,7.703937257210238e-17,1.3454816351733285e-14,1.7717240751059022e-19,6.151259673482802e-23,1.4678662939922637e-15,4.671182288826111e-15,5.5028178166101365e-17,3.434304138325337e-21,2.0115097837608102e-19,1.1838499792201733e-10,9.07449472466013e-21,4.52810257859025e-23
5.627491540696262e-07,0.89010899488203,3.76,0.0,0.736451258274315,0.999837223670797,4.4885253408905426e-05,1.6669710499509863e-14,1.973264491259763e-10,0.0004672832400919357,0.00012048715559596637,1.1705770724938884e-08,2.4500294917647784e-05,4.1832966193330755e-05,9.863418559733319e-05,3.6179710270512183e-06,9.986742947107353e-06,2.0388214456734637e-08,3.426467571220046e-09,4.024445260636064e-08,3.6770410126775053e-08,2.9071769892999747e-09,4.8226507401713e-08,6.893765254207138e-07,2.6526659905830764e-15,1.8160437785097893e-12,4.987005988662636e-12,1.6615919794339258e-16,2.344285783227854e-09,3.3046074872570447e-09,9.90101038396002e-17,1.9317512216476985e-14,3.4647371785764775e-16,1.3255452332382283e-10,5.694304895767769e-08,8.52374091464922e-17,1.4522282407636044e-14,1.9124526082323265e-19,6.650691073249547e-23,1.5633388562120732e-15,4.801827997045624e-15,6.185646756517568e-17,3.860809053436311e-21,2.125534616997587e-19,1.2358489353596486e-10,1.0400878544289237e-20,4.94851560381287e-23
5.719112014875971e-07,0.8901094912174664,3.76,0.0,0.7364419857040929,0.9998344409020135,4.635793700381126e-05,1.7067991692196514e-14,2.0129679329098373e-10,0.00047640794760810937,0.00012228650245344448,1.193806322671643e-08,2.476099124974152e-05,4.194064905325921e-05,0.00010077229813837265,3.750975137996906e-06,1.0042716152836157e-05,2.084875192690627e-08,3.565178669359104e-09,4.254711003745306e-08,3.883010442280473e-08,3.0330858416332052e-09,5.060724490501854e-08,7.074006588389753e-07,2.8045488623819907e-15,1.933266090995963e-12,5.398299280249828e-12,1.8190843584741006e-16,2.4033594200935936e-09,3.394209125749078e-09,1.0170038828202774e-16,2.0106651788030224e-14,3.5587241679005005e-16,1.3615695146553482e-10,5.9437394428610276e-08,9.41334870570177e-17,1.565521460659521e-14,2.061822383969127e-19,7.181538946279711e-23,1.663231816948658e-15,4.933597425962017e-15,6.939835655089136e-17,4.331922377674477e-21,2.243603896821836e-19,1.28922328115755e-10,1.1894254881469145e-20,5.399374953765162e-23
5.81073248905568e-07,0.8901099884288644,3.76,0.0,0.7364326878349348,0.9998316579832547,4.784605534069816e-05,1.7468092271298956e-14,2.0527745906458065e-10,0.00048555478904277244,0.00012408065561201185,1.2170935276493897e-08,2.501562920513857e-05,4.204605891102652e-05,0.00010291591898980689,3.886647727781235e-06,1.0096893452774336e-05,2.1312364523357067e-08,3.7070105614103272e-09,4.4941156134938174e-08,4.096900793341569e-08,3.1621901846052327e-09,5.3061858457120524e-08,7.25536179029049e-07,2.9624640183628912e-15,2.055883545806566e-12,5.8359085428105115e-12,1.9881650290456247e-16,2.46286118519251e-09,3.4845186899993838e-09,1.0441197361175933e-16,2.0913927277935086e-14,3.6534537430769e-16,1.3978808955370505e-10,6.199873793267139e-08,1.0377238988586351e-16,1.685647315967879e-14,2.2202114276357592e-19,7.7452156877117e-23,1.7676675859609375e-15,5.066474326397283e-15,7.771469722407321e-17,4.851451085049458e-21,2.3657693024068514e-19,1.343981595816941e-10,1.3572361439423922e-20,5.882268069686066e-23
5.902352963235389e-07,0.8901104865158889,3.76,0.0,0.7364233652751451,0.9998288749420092,4.934925246891366e-05,1.7869996231115174e-14,2.0926815222287026e-10,0.0004947231386086655,0.0001258696214348471,1.2404370223139149e-08,2.5264398867999706e-05,4.214934974707493e-05,0.00010506493684944794,4.024997450418586e-06,1.014936922880215e-05,2.1779022289792126e-08,3.851973886256918e-09,4.742860767228764e-08,4.318875968979487e-08,3.294514118949438e-09,5.559135582529538e-08,7.437796394285179e-07,3.1265446828794414e-15,2.1840442245819705e-12,6.301034251653873e-12,2.1694457954024005e-16,2.5227844897954914e-09,3.57552529858872e-09,1.0714452937393252e-16,2.17394160633323e-14,3.748914449351706e-16,1.4344750164996684e-10,6.462760493599067e-08,1.1420084913664199e-16,1.812899361675162e-14,2.388007736612889e-19,8.343172458973266e-23,1.87676977865222e-15,5.200443761485411e-15,8.687037473885758e-17,5.423454657015853e-21,2.4920821578244676e-19,1.4001322443471845e-10,1.545448041381071e-20,6.398833880843383e-23
6.085593911594806e-07,0.8901114853153154,3.76,0.0,0.7364046483874359,0.9998233085881357,5.2399515625394166e-05,1.867915823915416e-14,2.1727850507546517e-10,0.0005131219892690424,0.00012943201705147955,1.2872865649233407e-08,2.5745085730532934e-05,4.235013790916002e-05,0.00010937875584478774,4.309762003523058e-06,1.0249572262897395e-05,2.2721357795059912e-08,4.151335878672523e-09,5.269182732253388e-08,4.787737430003649e-08,3.568916847815179e-09,6.087904673925947e-08,7.805769592255737e-07,3.473737628563847e-15,2.4575943523035368e-12,7.31880052656972e-12,2.571155877199635e-16,2.6438719818321695e-09,3.759590464399802e-09,1.1267136150398858e-16,2.3445334970134753e-14,3.941987998220492e-16,1.508495785188658e-10,7.008997323799859e-08,1.3762338250464022e-16,2.0899943524480864e-14,2.7534245829579425e-19,9.647927235455849e-23,2.109473950163616e-15,5.4716067497839905e-15,1.0798061253932227e-16,6.742459939842511e-21,2.7573542532852733e-19,1.5166430238779063e-10,1.9916259737820102e-20,7.539801866365447e-23
6.250510765118282e-07,0.8901123872254354,3.76,0.0,0.7363877243293332,0.9998182986718727,5.5192980685106496e-05,1.9413442299540338e-14,2.2451941076422788e-10,0.0005297487578126689,0.0001326204983257209,1.3296283436987437e-08,2.615950414236847e-05,4.252493855143116e-05,0.00011327868176933159,4.57528908172768e-06,1.0334796103370343e-05,2.3579590992405134e-08,4.431571939436111e-09,5.776853760933562e-08,5.23901113474772e-08,3.82713095096442e-09,6.590423993525965e-08,8.14030602919423e-07,3.808642671155887e-15,2.7242606202947647e-12,8.34161279622918e-12,2.9809742389965487e-16,2.754236780179387e-09,3.927541231748955e-09,1.177144394999884e-16,2.5043695956817445e-14,4.1181580195020607e-16,1.5760447010047022e-10,7.524215759480898e-08,1.6191428949032714e-16,2.3668531977274878e-14,3.1185725888048245e-19,1.0954811768959144e-22,2.3361318322228077e-15,5.71926515507798e-15,1.3059074574919225e-16,8.155354787313953e-21,3.010793982478332e-19,1.626344579258628e-10,2.4858504669683266e-20,8.699359870368491e-23
6.415427618641758e-07,0.8901132919659793,3.76,0.0,0.7363707285986857,0.9998132886691905,5.803027451364584e-05,2.0153387035961152e-14,2.3178876724558514e-10,0.0005464366229314451,0.00013579227603940548,1.3721296293848174e-08,2.6557772764798295e-05,4.269482564290891e-05,0.00011719467970697587,4.8496167446157115e-06,1.0415785348564439e-05,2.44472625695815e-08,4.722106517279269e-09,6.317954025909871e-08,5.719037254062622e-08,4.096149172731574e-09,7.118786700458002e-08,8.477836269529782e-07,4.1656153050903736e-15,3.0112520440188162e-12,9.473758987549109e-12,3.4407764108217363e-16,2.8658877268360837e-09,4.097619049606714e-09,1.228214662144946e-16,2.6702203437568586e-14,4.2965585415036453e-16,1.6444571072814332e-10,8.062097382014133e-08,1.8958411405443894e-16,2.6717183525068054e-14,3.5207003323524322e-19,1.239715120742018e-22,2.5798870164797803e-15,5.970285729810268e-15,1.5713457138430938e-16,9.814246433101685e-21,3.2784620444712327e-19,1.7406791868135045e-10,3.084398362915212e-20,9.995950702238054e-23
6.580344472165233e-07,0.8901141995339509,3.76,0.0,0.736353663888748,0.9998082786560313,6.090971699951627e-05,2.0898946536046095e-14,2.3908526372424384e-10,0.0005631827947885402,0.0001389473905206604,1.4147829882376193e-08,2.694091111159582e-05,4.2860377457329125e-05,0.00012112632935172453,5.1327895353087495e-06,1.049294717410953e-05,2.5324226615083935e-08,5.022992449636224e-09,6.893682179003342e-08,6.228777775428234e-08,4.3761109427552896e-09,7.673592432536402e-08,8.818184346274097e-07,4.5454473563518364e-15,3.3194817074306273e-12,1.0723449998307856e-11,3.9548912153885306e-16,2.9788034123454737e-09,4.2697886849460184e-09,1.2799136751239933e-16,2.842125991132479e-14,4.477152425409599e-16,1.713718923308974e-10,8.622926412345827e-08,2.209820512855049e-16,3.006583919485342e-14,3.9624440381979765e-19,1.398486982123932e-22,2.841504716058217e-15,6.2246221612676034e-15,1.8816283036081905e-16,1.1753600636877485e-20,3.5606553326082725e-19,1.8596898016804591e-10,3.805622011096454e-20,1.1441110745334814e-22
6.745261325688709e-07,0.8901151099261296,3.76,0.0,0.7363365326807182,0.9998032686901085,6.382973560237059e-05,2.165008458721797e-14,2.4640769019653194e-10,0.0005799846968923551,0.00014208588280348317,1.4575815526328348e-08,2.7309902130344035e-05,4.302210263219628e-05,0.00012507326027263178,5.424850542902849e-06,1.0566652940388032e-05,2.6210344570424764e-08,5.3342806146801796e-09,7.505242806130234e-08,6.769195953021632e-08,4.6671557968901745e-09,8.255445030375823e-08,9.161180967246217e-07,4.9489345749811814e-15,3.6498773788313975e-12,1.2099260530079139e-11,4.527882993012279e-16,3.0929664869787147e-09,4.444021645287375e-09,1.3322327315160914e-16,3.020125767141888e-14,4.659909617235949e-16,1.7838187784677365e-10,9.206982836872815e-08,2.564815714731615e-16,3.373528978520481e-14,4.446552435052307e-19,1.5728335160049792e-22,3.1217632658811875e-15,6.482237915809357e-15,2.2428536095023605e-16,1.4011584084403745e-20,3.8576728350651167e-19,1.9834182092314982e-10,4.670490157087103e-20,1.3046989648226567e-22
6.910178179212185e-07,0.8901160231390587,3.76,0.0,0.7363193372586851,0.9997982588131729,6.678886128409505e-05,2.2406773179093337e-14,2.5375493042459457e-10,0.000596839951041998,0.00014520779454490652,1.5005189815111632e-08,2.7665689263897714e-05,4.3180448602288756e-05,0.00012903514589577674,5.72584150834236e-06,1.06372407566584e-05,2.7105484793362494e-08,5.656020204895758e-09,8.15384621919782e-08,7.341256128727817e-08,4.96942351781042e-09,8.864952776597002e-08,9.506663262077419e-07,5.37687649711065e-15,4.003381690445571e-12,1.361013493371837e-11,5.164558558261633e-16,3.2083632836279e-09,4.620295554899805e-09,1.3851649796418737e-16,3.204258032144268e-14,4.844806492810319e-16,1.8547477618917902e-10,9.814543266832076e-08,2.96481369057955e-16,3.7747190077515156e-14,4.975888643790504e-19,1.763836696339222e-22,3.4214542529145042e-15,6.743105348314519e-15,2.661755732637564e-16,1.6630344785872183e-20,4.169816730532798e-19,2.111905226630827e-10,5.702877437887023e-20,1.4826369779263997e-22
7.075095032735661e-07,0.8901169391690906,3.76,0.0,0.7363020797237481,0.9997932490530003,6.978572417293189e-05,2.3168991264923652e-14,2.611259552856983e-10,0.0006137463631086676,0.00014831316795235037,1.5435894229658782e-08,2.800917441027194e-05,4.3335809007867985e-05,0.0001330116982184643,6.035802922038486e-06,1.0705017964326651e-05,2.8009522133044528e-08,5.988258970902271e-09,8.840708278301903e-08,7.945923578556157e-08,5.28305424927753e-09,9.502728585683376e-08,9.854474538788223e-07,5.8300763270712736e-15,4.380952327631523e-12,1.526539312914315e-11,5.869974302850003e-16,3.324983454538071e-09,4.798593551719431e-09,1.4387052366381208e-16,3.394560412985619e-14,5.0318252250426e-16,1.9264991805304158e-10,1.0445881714778294e-07,3.4140632898259064e-16,4.212407317437516e-14,5.553432082492723e-19,1.9726246187066814e-22,3.7413826547394475e-15,7.0072048402958606e-15,3.1457513241480437e-16,1.9656305558336795e-20,4.497393303444853e-19,2.2451908844999184e-10,6.929877625773126e-20,1.6792686211984151e-22
