Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22)
6.785212888587844e-07,0.7742028463180787,3.76,0.0,0.7193989294553558,0.999981305365178,1.5768379987225465e-06,1.722312993362052e-18,3.887419105364959e-13,2.9861991182362157e-05,1.7027851110850405e-05,2.4104287775264957e-09,1.0111297643708127e-06,2.2445672818840617e-06,3.30427686540681e-06,1.4242837103103405e-07,4.906753627926857e-07,7.484780449003698e-10,2.4105645719020735e-11,1.4574692603529283e-10,4.631610429339097e-10,1.467439980951774e-11,2.1122977432229494e-10,5.3350342830237655e-08,6.191603605833989e-19,3.541269921665535e-16,4.580360544114413e-16
6.942368245416224e-07,0.7742028703545091,3.76,0.0,0.7193981367509414,0.9999808608298493,1.6563347205595975e-06,1.779414793962783e-18,3.992410561084817e-13,3.064736969237259e-05,1.741395990493658e-05,2.4753265429073706e-09,1.0305540226787826e-06,2.256508969616666e-06,3.4136815178780418e-06,1.4955423733230453e-07,4.966891136152147e-07,7.699771047586141e-10,2.5453272125712688e-11,1.5741112884872276e-10,4.988953930000386e-10,1.5538452406365818e-11,2.2650389971930796e-10,5.5662862700729164e-08,6.687382147900279e-19,3.87609841974756e-16,5.131746010787379e-16
7.099523602244604e-07,0.7742028944456898,3.76,0.0,0.7193973414068704,0.9999804161948255,1.7373241064256161e-06,1.8368069533190078e-18,4.097743672049069e-13,3.1435193413409285e-05,1.7799662214817453e-05,2.5404343038468285e-09,1.0494644559021134e-06,2.2679948950150115e-06,3.5236562861169188e-06,1.568683600711057e-07,5.024649740497517e-07,7.916179653889651e-10,2.6842377968110992e-11,1.6971399543788467e-10,5.365088759384523e-10,1.6430826221719605e-11,2.424685214117091e-10,5.8016318661896185e-08,7.21032090477098e-19,4.233571244656355e-16,5.734611402006304e-16
7.256678959072984e-07,0.7742029185917705,3.76,0.0,0.7193965435046602,0.9999799714695022,1.819766579702111e-06,1.894483408577208e-18,4.203406855231629e-13,3.2225379988529734e-05,1.8184957437386234e-05,2.6057449419450038e-09,1.0678722208531869e-06,2.2790565652501146e-06,3.634179803457353e-06,1.6437142751804728e-07,5.080140196097463e-07,8.133987126019356e-10,2.8273173165813326e-11,1.8267479466432252e-10,5.760554424897794e-10,1.735171848475178e-11,2.59136661289233e-10,6.041024798556509e-08,7.761239770406221e-19,4.614607387586002e-16,6.392393576777676e-16
7.413834315901364e-07,0.7742029427928901,3.76,0.0,0.7193957431224947,0.9999795266625859,1.9036234600735716e-06,1.9524388777561885e-18,4.3093889888931656e-13,3.301785041313037e-05,1.856984502512391e-05,2.671251623085797e-09,1.0857891655951573e-06,2.2897232994184993e-06,3.7452321805875097e-06,1.7206410890680342e-07,5.133470150620203e-07,8.353175016484223e-10,2.9745858429144734e-11,1.9631288987335924e-10,6.17589267281412e-10,1.8301322511980805e-11,2.7652130166223975e-10,6.284419252780517e-08,8.340962663526406e-19,5.020137451860612e-16,7.108666991989096e-16
7.570989672729743e-07,0.7742029670491803,3.76,0.0,0.7193949403353039,0.9999790817821411,1.9888570125352944e-06,2.0106687858842883e-18,4.4156794022130747e-13,3.381252895247069e-05,1.895432448223141e-05,2.736947790968711e-09,1.1032277077550629e-06,2.3000223803922816e-06,3.856794902973356e-06,1.7994705521621165e-07,5.184743973485452e-07,8.57372556076968e-10,3.1260625817888605e-11,2.1064773478306305e-10,6.611647387074156e-10,1.9279827986781193e-11,2.946353940007321e-10,6.531769869067615e-08,8.95031735241906e-19,5.451103532666539e-16,7.88714542206425e-16
7.728145029558123e-07,0.7742029913607644,3.76,0.0,0.7193941352148521,0.9999786368356367,2.0754304873546406e-06,2.0691691971832357e-18,4.522267864366503e-13,3.460934305599117e-05,1.933839536103059e-05,2.802827160307701e-09,1.120200723709631e-06,2.3099791961398886e-06,3.968850735399511e-06,1.880208999324462e-07,5.234062629478663e-07,8.795621664681102e-10,3.2817659281877344e-11,2.256988696272408e-10,7.068364494742448e-10,2.0287421221501154e-11,3.134918671055409e-10,6.783031738375968e-08,9.590135290589011e-19,5.90845912685551e-16,8.731683663019377e-16
7.885300386386503e-07,0.7742030157277586,3.76,0.0,0.7193933278298219,0.9999781918299882,2.1633081518196337e-06,2.127936752889061e-18,4.629144573152521e-13,3.540822326912951e-05,1.9722057258615084e-05,2.868883709761743e-09,1.1367214479614796e-06,2.319617371262582e-06,4.081383633123347e-06,1.9628625979054173e-07,5.281523590789574e-07,9.018846890638759e-10,3.441713518270313e-11,2.4148591754372505e-10,7.546591877856083e-10,2.132428540323645e-11,3.33103634724344e-10,7.038160398551936e-08,1.026125146282331e-18,6.393169070896248e-16,9.646279225297204e-16
8.042455743214883e-07,0.7742030401502723,3.76,0.0,0.719392518245906,0.9999777467715948,2.2524553145370006e-06,2.1869686142244398e-18,4.736300143266746e-13,3.6209103143252374e-05,2.0105309813733846e-05,2.9351116746539497e-09,1.1528033820504687e-06,2.3289588894166423e-06,4.194378659189285e-06,2.0474373549474397e-07,5.327220782401859e-07,9.243385443086486e-10,3.605922279601362e-11,2.580285811990383e-10,8.046879291398724e-10,2.23906008241708e-11,3.5348360262826854e-10,7.29711183045307e-08,1.0964504241323195e-18,6.906209505019431e-16,1.063507401940138e-15
8.199611100043263e-07,0.7742030646284077,3.76,0.0,0.7193917065258968,0.9999773016663777,2.342838342985666e-06,2.2462624101152644e-18,4.843725594302108e-13,3.701191914425311e-05,2.0488152703891576e-05,3.0015055395301774e-09,1.168460212371908e-06,2.338024207238934e-06,4.307821907485472e-06,2.133939124173107e-07,5.371244556364817e-07,9.469222153161916e-10,3.774408479398238e-11,2.753466396404119e-10,8.569778287134503e-10,2.3486545097329386e-11,3.7464467516673376e-10,7.559842454061754e-08,1.1700735251557062e-18,7.448567861565037e-16,1.1702356038039045e-15
8.356766456871642e-07,0.774203089162262,3.76,0.0,0.7193908927297783,0.9999768565198122,2.4344246749916463e-06,2.305816189334061e-18,4.951412338554451e-13,3.781661056031924e-05,2.0870585642651048e-05,3.0680600306038056e-09,1.1837057362943321e-06,2.34683236036126e-06,4.421700431146971e-06,2.222373612754998e-07,5.413681690862683e-07,9.696342462764279e-10,3.9471877707656353e-11,2.9345994536595277e-10,9.115842143034058e-10,2.461229335856576e-11,3.965997613200178e-10,7.826309124592984e-08,1.2470789247372292e-18,8.02124287552228e-16,1.2852561038210243e-15
8.513921813700022e-07,0.774203113751926,3.76,0.0,0.7193900769148185,0.9999764113369598,2.527182824751077e-06,2.365628376767169e-18,5.059352168703134e-13,3.8623119409328385e-05,2.125260837712322e-05,3.1347701081293594e-09,1.1985537959906436e-06,2.3554010620667942e-06,4.536002175931237e-06,2.312746387865902e-07,5.454615410370729e-07,9.924732408144455e-10,4.124275236903086e-11,3.123884216035926e-10,9.685625798024723e-10,2.5768018455567617e-11,4.193617802703934e-10,8.096469128599615e-08,1.327551399498751e-18,8.625244615255281e-16,1.409027422640811e-15
8.671077170528402e-07,0.774203138397485,3.76,0.0,0.7193892591356601,0.9999759661224968,2.6210823839841446e-06,2.425697733480443e-18,5.167537245429414e-13,3.94313903462811e-05,2.163422068563194e-05,3.2016309587432008e-09,1.2130182194206194e-06,2.3637467951037018e-06,4.650715918217601e-06,2.4050628830088665e-07,5.494125423614812e-07,1.0154378603131025e-09,4.305685433285375e-11,3.321520597893885e-10,1.0279685791799203e-09,2.6953891124613746e-11,4.429436665137109e-10,8.370280180077982e-08,1.4115760165527208e-18,9.261594531440278e-16,1.5420231949799312e-15
8.828232527356782e-07,0.7742031630990199,3.76,0.0,0.7193884394444134,0.9999755208807423,2.71609401875645e-06,2.4860233202727697e-18,5.275960085028268e-13,4.024137057112999e-05,2.201542237554102e-05,3.2686379878050303e-09,1.2271127679302875e-06,2.3718848971307953e-06,4.765831207309635e-06,2.4993284041276095e-07,5.532287976478591e-07,1.038526822209483e-09,4.4914324278285884e-11,3.527709172357966e-10,1.0898580209422028e-09,2.8170080155760548e-11,4.673583745338375e-10,8.647700416576741e-08,1.4992381235619345e-18,9.93132552229187e-16,1.6847323395952227e-15
8.985387884185162e-07,0.7742031878566064,3.76,0.0,0.7193876178907467,0.999975075615682,2.8121894624614767e-06,2.546604464451175e-18,5.384613547062568e-13,4.105300973731978e-05,2.2396213281232668e-05,3.335786811769963e-09,1.2408510899618334e-06,2.379829640234552e-06,4.8813383117433476e-06,2.5955481354986823e-07,5.569175917363537e-07,1.061738898274377e-09,4.681529839063753e-11,3.742651149806425e-10,1.1542868630478491e-09,2.941675254709649e-11,4.926188830625579e-10,8.928688395311363e-08,1.5906233395660452e-18,1.063548201321867e-15,1.8376592303391006e-15
9.142543241013541e-07,0.774203212670316,3.76,0.0,0.7193867945219758,0.9999746303309923,2.909341505419704e-06,2.607440729591765e-18,5.493490822103026e-13,4.186625986131479e-05,2.2776593262226556e-05,3.4030732506174545e-09,1.2542466803949091e-06,2.387594304927015e-06,4.997228169324352e-06,2.6937271454074566e-07,5.60485877279434e-07,1.0850729128829964e-09,4.875990872347459e-11,3.96654835807653e-10,1.2213112082516855e-09,3.06940736486747e-11,5.187381989475536e-10,9.213203089286661e-08,1.6858175465452425e-18,1.137512004911859e-15,2.0013238684983536e-15
9.299698597841921e-07,0.7742032375402158,3.76,0.0,0.7193859693831536,0.9999741850300623,3.0075239815150393e-06,2.668531888055827e-18,5.602585419592303e-13,4.2681075233357494e-05,2.3156562201429894e-05,3.4704933203603732e-09,1.2673128450662452e-06,2.3951912490075084e-06,5.113492340635073e-06,2.793870391610622e-07,5.639402831309689e-07,1.1085277412843068e-09,5.0748283541458874e-11,4.199603224295511e-10,1.29098729985404e-09,3.2002207296708555e-11,5.457293606509841e-10,9.501203883429448e-08,1.7849068816744912e-18,1.2151307397601689e-15,2.1762620565915474e-15
9.456853954670301e-07,0.77420326246637,3.76,0.0,0.7193851425171566,0.9999737397160139,3.1067117522557185e-06,2.7298778960346003e-18,5.711891155866857e-13,4.3497412329668903e-05,2.3536120003509337e-05,3.5380432256545767e-09,1.2800626700400654e-06,2.4026319716453228e-06,5.230122965770559e-06,2.895982726588417e-07,5.672871233912787e-07,1.1321023078756e-09,5.2780547644351935e-11,4.442018758248984e-10,1.3633715178312817e-09,3.3341315938586727e-11,5.736054414009571e-10,9.792650570733314e-08,1.8879777302275195e-18,1.2965123661515413e-15,2.363025573775701e-15
9.614009311498682e-07,0.7742032874488368,3.76,0.0,0.719384313964771,0.9999732943917197,3.2068806886142327e-06,2.7914788709147184e-18,5.82140214236576e-13,4.431522972627203e-05,2.391526659337629e-05,3.605719352526613e-09,1.2925089952272482e-06,2.409927173015287e-06,5.347112724078513e-06,3.000068902590298e-07,5.705324069578142e-07,1.155795584488174e-09,5.4856822672667836e-11,4.693998537200767e-10,1.4385203753247848e-09,3.4711560749236163e-11,6.023795520177599e-10,1.00875033484173e-07,1.9951167191064484e-18,1.3817660399241306e-15,2.562182352989246e-15
9.771164668327062e-07,0.7742033124876735,3.76,0.0,0.7193834837647762,0.9999728490598223,3.3080076509699623e-06,2.853335070779504e-18,5.9311127740514e-13,4.513448801459162e-05,2.4294001914777603e-05,3.673518261234634e-09,1.3046643919762881e-06,2.4170868097944513e-06,5.464454796695189e-06,3.106133576478162e-07,5.73681847451077e-07,1.1796065886892882e-09,5.6977227395504844e-11,4.955746692080407e-10,1.516490515466215e-09,3.6113101739335426e-11,6.320648434361245e-10,1.0385722814100152e-07,2.1064107109539027e-18,1.471002125133047e-15,2.7743166599361053e-15
9.928320025155442e-07,0.774203337582933,3.76,0.0,0.7193826519540276,0.9999724037227488,3.4100704674496304e-06,2.915446875876107e-18,6.041017718063382e-13,4.5955149718958595e-05,2.4672325928984526e-05,3.74143667927535e-09,1.3165411442833787e-06,2.4241201468065984e-06,5.582142831683335e-06,3.2141813143715717e-07,5.767408734025938e-07,1.2035343821049035e-09,5.914187798111915e-11,5.227467894957373e-10,1.5973387085178553e-09,3.7546097855858426e-11,6.626745089441388e-10,1.0687269961991624e-07,2.2219467988053836e-18,1.5643322072144814e-15,3.0000292739950647e-15
9.999999999999997e-07,0.7742033627346645,3.76,0.0,0.7193822720323452,0.999972200599389,3.4569272038752468e-06,2.9438616380242556e-18,6.091209491209651e-13,4.632991720397382e-05,2.4844746331706652e-05,3.7724537158515744e-09,1.321868976875494e-06,2.4272885409293853e-06,5.635934665771459e-06,3.2641226030387843e-07,5.78107509601266e-07,1.2144866017096652e-09,6.014391847206303e-11,5.354769925739926e-10,1.635185482935127e-09,3.821018865772053e-11,6.769464094585854e-10,1.0825902853033859e-07,2.2760762631307232e-18,1.6082910278786078e-15,3.1076550608546257e-15
1.0085475381983821e-06,0.7742033627346645,3.76,0.0,0.719381818567536,0.9999719583827266,3.513047910934273e-06,2.9778147718861074e-18,6.151111902623524e-13,4.677717921612532e-05,2.5050238613572923e-05,3.809471494547786e-09,1.3281512332921648e-06,2.4310358050816746e-06,5.700170911591675e-06,3.324216596099719e-07,5.797146386066613e-07,1.2275780687671652e-09,6.135088825082995e-11,5.509367347723479e-10,1.6811218493075103e-09,3.901070707540742e-11,6.942217861586749e-10,1.0992106179102201e-07,2.3418123012641486e-18,1.6618691065270995e-15,3.239937671119614e-15
1.0242630738812201e-06,0.7742033879429154,3.76,0.0,0.7193809836385457,0.9999715130417973,3.6169196749768683e-06,3.0404393348462757e-18,6.261390506206846e-13,4.7600542656878144e-05,2.5427739961288524e-05,3.877619748682818e-09,1.3395063247759126e-06,2.437841806578951e-06,5.818533523267747e-06,3.4362438194650613e-07,5.826080325509089e-07,1.251736793490051e-09,6.360436991686621e-11,5.801650771907944e-10,1.767896954938378e-09,4.050708649077378e-11,7.267199587564734e-10,1.1300193241472541e-07,2.4660947581611765e-18,1.7637268921573594e-15,3.4946762087758935e-15
1.039978609564058e-06,0.7742034132077299,3.76,0.0,0.719380147198611,0.9999710677018308,3.721666348851705e-06,3.103321217579184e-18,6.371848946990707e-13,4.8425207889814505e-05,2.5804829978991224e-05,3.945878630545681e-09,1.3506177593160938e-06,2.4445456158054873e-06,5.937225529767588e-06,3.550267304323767e-07,5.854256908528226e-07,1.2760097402761215e-09,6.590243280478016e-11,6.104524399552298e-10,1.85772116275511e-09,4.203539239114422e-11,7.601823579792134e-10,1.1611493310423718e-07,2.5948819266558714e-18,1.87002089588538e-15,3.76489631295026e-15
1.055694145246896e-06,0.7742034385291495,3.76,0.0,0.7193793092776679,0.9999706223645354,3.827269391935018e-06,3.166461137506159e-18,6.482482872591615e-13,4.925114438733633e-05,2.6181508686672946e-05,4.014245469917199e-09,1.3614965449117517e-06,2.4511541785453015e-06,6.056242144216714e-06,3.666291296488251e-07,5.881720056402383e-07,1.3003961307568563e-09,6.824518506106333e-11,6.418194965075271e-10,1.950651728548142e-09,4.3595780336350065e-11,7.946223639300664e-10,1.1925968928829363e-07,2.7282617777658063e-18,1.9808677262177383e-15,4.051266667243339e-15
1.087125216612572e-06,0.7742034893419588,3.76,0.0,0.7193776291048413,0.9999697317040562,4.040974615996642e-06,3.2935182140575414e-18,6.704260857154899e-13,5.090671676224291e-05,2.693363231234168e-05,4.151293008728119e-09,1.382598513908506e-06,2.4641109615992298e-06,6.295231659767168e-06,3.904357437559419e-07,5.934670168170681e-07,1.349506308496777e-09,7.306518299767379e-11,7.078756319101025e-10,2.1460615407787097e-09,4.68134213463212e-11,8.664889667068413e-10,1.2564298871114548e-07,3.0091524640559633e-18,2.216692768633403e-15,4.675220303143408e-15
1.1154131808416804e-06,0.7742035352674465,3.76,0.0,0.7193761121539433,0.9999689301330009,4.2360689868785865e-06,3.4087602184785912e-18,6.904421890203995e-13,5.240080413235994e-05,2.760913733367522e-05,4.2749808931274765e-09,1.4008981067970765e-06,2.4755066030567383e-06,6.511390705054695e-06,4.1254999056867504e-07,5.980279678872055e-07,1.3940863547691408e-09,7.755707590546696e-11,7.712271074659408e-10,2.3331308801743986e-09,4.9820566803496615e-11,9.346475889697797e-10,1.3149288110006169e-07,3.27854785941047e-18,2.4457024244640012e-15,5.299080811352732e-15
1.1437011450707888e-06,0.7742035813768787,3.76,0.0,0.7193745908035576,0.9999681285909559,4.43368663429563e-06,3.524851326775385e-18,7.105093271132343e-13,5.389860251081018e-05,2.8283310531574237e-05,4.3989828447065715e-09,1.418599556347014e-06,2.486681512803146e-06,6.728540635884137e-06,4.35318704094315e-07,6.024160102978773e-07,1.4390234163446568e-09,8.219538661478599e-11,8.384005329858093e-10,2.5311605297837426e-09,5.2934050738739344e-11,1.006184076392529e-09,1.374400064584779e-07,3.564201158607825e-18,2.691336555885233e-15,5.986476705678966e-15
1.1719891092998973e-06,0.774203627670421,3.76,0.0,0.7193730651786896,0.9999673270834019,4.633747408347717e-06,3.6417968718942376e-18,7.306256670003099e-13,5.5399983650387044e-05,2.895615239081367e-05,4.523287621182876e-09,1.4357547539403122e-06,2.49766165144228e-06,6.946663352755424e-06,4.587441381603159e-07,6.066492644375482e-07,1.4843141224999768e-09,8.698070760846339e-11,9.095182159943842e-10,2.7404885246630524e-09,5.6154761923336775e-11,1.0811783366853016e-09,1.43482313423926e-07,3.866632814951999e-18,2.9543231975612547e-15,6.741957435731435e-15
1.2002770735290057e-06,0.7742036741482224,3.76,0.0,0.7193715353924599,0.9999665256148507,4.836178186159471e-06,3.7596022541229735e-18,7.507895451532806e-13,5.690483123507397e-05,2.962766347614073e-05,4.647885020382938e-09,1.4524121118189691e-06,2.5084698196080524e-06,7.165742888885357e-06,4.828284944199419e-07,6.107440582979611e-07,1.5299553865160469e-09,9.191362586401219e-11,9.84702953963665e-10,2.9614540652180247e-09,5.948358571800325e-11,1.159710838495465e-09,1.4961778779870824e-07,4.1863653669464074e-18,3.235404850880666e-15,7.570269411149107e-15
1.228565037758114e-06,0.7742037208104147,3.76,0.0,0.7193700015471182,0.9999657241889627,5.040912391275049e-06,3.878272853825021e-18,7.709994532269322e-13,5.841303986278232e-05,3.0297844422517944e-05,4.772765792451038e-09,1.4686166624316157e-06,2.519126043832838e-06,7.385765149877005e-06,5.075739271773899e-07,6.147150849114127e-07,1.575944382983801e-09,9.699472482592528e-11,1.0640780306383533e-09,3.1943975108797433e-09,6.292140474903617e-11,1.2418626129006111e-09,1.5584445188873997e-07,4.523923422588081e-18,3.535338708690593e-15,8.476359908988216e-15
1.2568530019872225e-06,0.7742037676571153,3.76,0.0,0.7193684637349823,0.9999649228086533,5.2478895290805806e-06,3.997813977929647e-18,7.912540247745911e-13,5.992451410092729e-05,3.0966695926568544e-05,4.897921558210264e-09,1.484410179941581e-06,2.529647915094638e-06,7.606717685332017e-06,5.329825477910633e-07,6.185755493859027e-07,1.6222785264522633e-09,1.022245860669991e-10,1.1477672138919833e-09,3.4396603772416315e-09,6.646909949108565e-11,1.327715252225212e-09,1.621603638520476e-07,4.879833650198496e-18,3.854896864609936e-15,9.465381040248229e-15
