Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295)
0.10648396625602062,0.8634148405705522,3.76,0.0,9.04930136803814e-12,1.089764293412186e-06,1.0261999897118468,3.5684779844066295e-18,2.3394420710416033e-17,6.179484021771469e-13,3.504799241506399e-10,2.56024216770767e-23,0.0002517412631069742,0.0005862112427818874,0.20770326843823525,4.445351425915743e-09,4.522285796730098e-07,4.794311151120757e-16,1.3353488383479939e-24,1.5351648231191906e-19,5.764585516927379e-24,1.5330672120552738e-08,0.2607766227694586,5.247579453710638e-10,1.9559814883735366e-27,2.7819544866037295e-21,2.478008961072859e-16,6.438423170181629e-21,8.358463508985256e-17,2.165274295435343e-15,6.546402229025848e-20,7.493424094596628e-28,4.8516342611176817e-20,9.580226083857657e-11,0.35638446683903113,5.575937680097041e-17,8.789549758649492e-15,5.762996856569825e-20,1.2995677928492233e-23,1.2210981994850966e-19,1.6279624654843357e-09,-1.6273545982676547e-20,-1.8264077560301486e-22,1.299731242866955e-11,2.157557163357884e-08,-1.94345099625634e-20,8.692716236945376e-23,6.176341299309761e-20,1.779589636462899e-14,1.1158710287989066e-20,-2.8752669752089756e-21,-8.252628179144284e-28,4.196276735422513e-09,3.366966888528951e-11,1.6275777155354903e-16,6.200283034598947e-20,3.2174724941714127e-19,3.083706377566333e-22,-2.5658303175170137e-25,2.639647863613852e-20,3.1177446813699436e-36,7.603121292300756e-16,5.393549497759756e-22,6.272811418679612e-20
0.10694666845612555,0.8634148397037918,3.76,0.0,9.049424749651333e-12,1.0897330221236923e-06,1.026199993888105,3.650624728229345e-18,2.3463085684698472e-17,6.179488420621328e-13,3.5046820169408066e-10,2.5649509190456227e-23,0.00025173790372771856,0.0005862034216118572,0.2077032698524349,4.445351486601728e-09,4.5221650797134455e-07,4.794248261975966e-16,1.6832554442659914e-24,1.535912910080033e-19,5.768768787245855e-24,1.5330470855813794e-08,0.26077662351182107,5.247440012755213e-10,5.730672465813458e-27,3.411992855126456e-21,2.4783499797192954e-16,6.529511346496901e-21,8.36006161804641e-17,2.1651976577332715e-15,6.546359646307005e-20,7.9064674708862025e-28,4.851586365208652e-20,9.58009825981835e-11,0.3563844660969446,5.575881649248932e-17,8.789628920292762e-15,5.763050238501067e-20,1.2995882055452717e-23,1.2210993228927898e-19,1.627940744922709e-09,1.37475821529858e-20,1.275626545817744e-22,1.2997138777239794e-11,2.1575571750237767e-08,1.676197444139956e-20,8.694063393656986e-23,6.176398050415889e-20,1.7795692772767357e-14,1.1336008495994053e-20,5.916030383928215e-21,5.760391772903626e-28,4.196224951814015e-09,3.366966881510304e-11,1.6275777184098214e-16,-4.3216174245566854e-20,3.2174724998534376e-19,-2.1522429327668805e-22,2.5539208330426673e-25,2.6396126427534817e-20,3.493335702943573e-36,7.60301991017691e-16,-3.7638108033770272e-22,6.272811429757126e-20
0.1078720728563354,0.8634148380652867,3.76,0.0,9.049658023871428e-12,1.0896739045092183e-06,1.0262000017833866,3.616958453994419e-18,2.343379178680347e-17,6.179496173006782e-13,3.504460403946615e-10,2.5628501943602601e-23,0.00025173155277562876,0.0005861886356082522,0.20770327252597778,4.445351601535418e-09,4.5219368826359407e-07,4.794127253222505e-16,1.5405205934667695e-24,1.5358498843912966e-19,5.7673235879481715e-24,1.5330090359311e-08,0.2607766249152803,5.247176390208897e-10,4.1771359634259674e-27,3.1532948006831897e-21,2.4783535862612463e-16,6.492417443502013e-21,8.359181682405323e-17,2.165172558616444e-15,6.546279216919397e-20,7.736846332285781e-28,4.851495907183203e-20,9.57985660714934e-11,0.35638446469400686,5.575854493090853e-17,8.78977798500234e-15,5.763147107159325e-20,1.299602603491247e-23,1.2211007618158805e-19,1.627899681975278e-09,9.231962500554403e-24,1.6092882323931436e-28,1.2996810487878335e-11,2.1575571970782257e-08,-2.64154577355473e-23,8.693422404985973e-23,6.17650168961699e-20,1.779523487717559e-14,1.1263815302963354e-20,-7.810723268370411e-23,-8.661228143645635e-35,4.196127054127148e-09,3.366966868242189e-11,1.627577723844214e-16,5.0155334698657315e-24,3.217472510596521e-19,1.535209528197487e-28,-1.525058307978854e-27,2.639546057137174e-20,3.339480265430653e-36,7.602828246348625e-16,1.6722061921574175e-27,6.272811450702008e-20
0.10879747725654526,0.8634148365452967,3.76,0.0,9.049874550514174e-12,1.0896190738489243e-06,1.0262000091062973,3.616744242187351e-18,2.343294807600322e-17,6.179503551396954e-13,3.5042548649008517e-10,2.5627243113372416e-23,0.0002517256622498709,0.0005861749215444451,0.2077032750056834,4.445351708104026e-09,4.52172523212783e-07,4.794015367809806e-16,1.540474681378702e-24,1.5358400570038493e-19,5.767315183865114e-24,1.532973744803112e-08,0.2607766262170102,5.246931887908343e-10,4.177126735225294e-27,3.153279090428526e-21,2.478400871862162e-16,6.492390090211014e-21,8.359011710644025e-17,2.165129405208207e-15,6.546204608382126e-20,7.73681559814745e-28,4.8514119946758727e-20,9.579632473554116e-11,0.35638446339276086,5.575816192870544e-17,8.78991627271917e-15,5.763237578568414e-20,1.2996199433296341e-23,1.2211022287902726e-19,1.6278615959651117e-09,2.7508015743846353e-22,8.926711697787619e-27,1.2996505998430975e-11,2.1575572175342302e-08,3.840384167885737e-22,8.693355823229217e-23,6.17659837003062e-20,1.779482226036498e-14,1.126402749448084e-20,1.3376308164376814e-22,1.3667536527886196e-34,4.196036253498685e-09,3.36696685593567e-11,1.6275777288845896e-16,5.243199492773645e-24,3.217472520560637e-19,1.2979619384116335e-27,2.6102878626572307e-27,2.6394842988086023e-20,3.3394628973406755e-36,7.602650477532159e-16,5.998749885862497e-27,6.272811470128123e-20
0.10972288165675512,0.8634148351352441,3.76,0.0,9.050075513860192e-12,1.0895682178790886e-06,1.0262000158985214,3.61668138331593e-18,2.3432171578674064e-17,6.179510481897688e-13,3.5040642274793035e-10,2.5626076322432567e-23,0.0002517201986166282,0.0005861622013529175,0.2077032773056701,4.445351806949845e-09,4.521528924580507e-07,4.79391159091086e-16,1.540500414886397e-24,1.5358927180253988e-19,5.7673926776514434e-24,1.532941011247433e-08,0.2607766274244171,5.246705110005347e-10,4.177214496967418e-27,3.153310668905869e-21,2.478454309265773e-16,6.492395682892648e-21,8.358854251446365e-17,2.1650894365996217e-15,6.546135408346825e-20,7.736839328931776e-28,4.8513341651336355e-20,9.579424583150766e-11,0.3563844621858028,5.57578079140428e-17,8.790044720081576e-15,5.763321612468565e-20,1.299636053872621e-23,1.2211036066041698e-19,1.6278262700872027e-09,1.1037400605051633e-23,4.530020325026569e-28,1.2996223575663684e-11,2.1575572365080805e-08,1.366225987602095e-23,8.693294251224202e-23,6.176688171531521e-20,1.7794439549258972e-14,1.1264288857602536e-20,1.2304569525056646e-22,1.2203847897330895e-34,4.195952033048991e-09,3.36696684452088e-11,1.6275777335597092e-16,-1.0933108119904163e-24,3.2174725298026935e-19,-2.766680931835466e-29,2.4019663631421817e-27,2.63942701616961e-20,3.339581898756685e-36,7.602485591801463e-16,-3.7767376446473193e-28,6.272811488146504e-20
0.11064828605696497,0.8634148338277337,3.76,0.0,9.050261988978048e-12,1.0895210477923569e-06,1.0262000221986085,3.616480863307045e-18,2.3431445274381025e-17,6.179516947308899e-13,3.5038874084994916e-10,2.5624993778713107e-23,0.0002517151308640489,0.000586150402833275,0.20770327943899547,4.4453518986342445e-09,4.521346844781604e-07,4.793815333426366e-16,1.54050215426445e-24,1.53592654964587e-19,5.7674243596295226e-24,1.5329106494694828e-08,0.260776628544351,5.246494768186426e-10,4.177307180343742e-27,3.1532993597750056e-21,2.478499275437296e-16,6.492379240422675e-21,8.358708152122533e-17,2.1650523439283805e-15,6.546071223693484e-20,7.736848715412157e-28,4.8512619764123595e-20,9.57923175594372e-11,0.356384461066285,5.575747962849451e-17,8.790163904322543e-15,5.763399586193809e-20,1.2996510030138638e-23,1.2211048919169298e-19,1.6277935038302347e-09,-1.8309559867688865e-23,-6.117059218656558e-28,1.2995961616527814e-11,2.157557254107402e-08,-2.6602428467326504e-23,8.693237172964655e-23,6.176771496967478e-20,1.7794084566666663e-14,1.1264490086455234e-20,-2.8015862081511385e-23,-2.767127764146014e-35,4.195873914773071e-09,3.366966833933056e-11,1.6275777378961027e-16,-1.1141388889612536e-26,3.217472538375135e-19,-6.904859651884074e-29,-5.468516698562706e-28,2.6393738840812647e-20,3.339658820925215e-36,7.602332653258118e-16,-2.5361747829869594e-28,6.272811504859402e-20
0.11157369045717483,0.863414832615026,3.76,0.0,9.050434997325786e-12,1.0894772961889948e-06,1.0262000280422452,3.616313648211376e-18,2.3430772598752313e-17,6.179522969745612e-13,3.503723405232521e-10,2.5623989862247878e-23,0.00025171043028489483,0.0005861394591506072,0.2077032814177463,4.4453519836761605e-09,4.521177960472356e-07,4.793726050090106e-16,1.5404961792381937e-24,1.5359490165223534e-19,5.767449073290507e-24,1.5328824874815735e-08,0.2607766295831535,5.246299669988747e-10,4.177353835541578e-27,3.153292193569729e-21,2.4785397213458065e-16,6.492364203991927e-21,8.35857268069298e-17,2.165017950525437e-15,6.54601169054695e-20,7.736849866473077e-28,4.8511950192599295e-20,9.579052899627341e-11,0.35638446002786855,5.575717530223931e-17,8.790274481929701e-15,5.76347192926046e-20,1.2996648733857777e-23,1.2211060891348007e-19,1.6277631115836443e-09,-3.416684817881029e-24,-1.2078531230338577e-28,1.299571863710397e-11,2.1575572704318338e-08,-3.736389128516849e-24,8.69318425317772e-23,6.176848805355835e-20,1.7793755304164193e-14,1.1264673163878878e-20,-1.5884768330365123e-23,-1.6175630107877617e-35,4.195801456205103e-09,3.366966824112248e-11,1.6275777419183302e-16,-1.5462007120905122e-27,3.2174725463265147e-19,-1.1378188856769811e-29,-3.1007119744202106e-28,2.6393246015669417e-20,3.339710930123839e-36,7.602190795553826e-16,-4.1012167080263055e-29,6.272811520361471e-20
0.11342449925759454,0.8634148304471206,3.76,0.0,9.050744418791028e-12,1.0893990675404208e-06,1.0262000384910723,3.616014978498569e-18,2.3429569894417694e-17,6.179533775238209e-13,3.503430167791134e-10,2.562219499109736e-23,0.0002517020253408258,0.0005861198911273902,0.2077032849558616,4.4453521357373615e-09,4.520875992100347e-07,4.793566405635783e-16,1.5404820312010033e-24,1.535985837852696e-19,5.7674902102315175e-24,1.5328321319767454e-08,0.26077663144062685,5.245950830577854e-10,4.177432848723744e-27,3.153284475250153e-21,2.4786163383004823e-16,6.4923495504771864e-21,8.358330492915451e-17,2.1649564641590343e-15,6.5459052441101e-20,7.736849095859989e-28,4.8510752985584066e-20,9.578733092789533e-11,0.3563844581710856,5.575663145423385e-17,8.790472261132553e-15,5.763601322217794e-20,1.2996896832073068e-23,1.2211082371470697e-19,1.6277087682510784e-09,6.655816684555024e-23,2.2370415066222996e-27,1.2995284173969565e-11,2.1575572996215444e-08,9.47755452570019e-23,8.693089681745627e-23,6.176987079405476e-20,1.7793166561431556e-14,1.126501975054284e-20,1.219212582277856e-22,1.244821253735532e-34,4.195671895084093e-09,3.3669668065517507e-11,1.6275777491103807e-16,4.2030180577068344e-26,3.217472560544191e-19,2.6014277438575845e-28,2.379842262474986e-27,2.6392364811954513e-20,3.339796841331258e-36,7.60193714465859e-16,9.646559468016215e-28,6.272811548080359e-20
0.11527530805801425,0.8634148285809546,3.76,0.0,9.051010750604592e-12,1.0893317596556592e-06,1.0262000474815316,3.615760395139088e-18,2.3428535256953775e-17,6.179543126827881e-13,3.5031778700347585e-10,2.5620650905966667e-23,0.0002516947935129961,0.0005861030543018154,0.20770328800012403,4.4453522665754315e-09,4.5206161789094655e-07,4.793429043506723e-16,1.5404915655271962e-24,1.536039291925653e-19,5.7675455640894794e-24,1.5327888047960105e-08,0.2607766330388714,5.245650689496821e-10,4.17755634960377e-27,3.1532893961667815e-21,2.4786907450969025e-16,6.492356971251257e-21,8.358122175010411e-17,2.1649035770707747e-15,6.54581365770155e-20,7.736866937627616e-28,4.85097229098971e-20,9.578457922841113e-11,0.3563844565734351,5.575616411525404e-17,8.790642543382466e-15,5.763712726024138e-20,1.2997110461193349e-23,1.2211100960759e-19,1.6276620098636283e-09,1.0164752922436398e-23,3.5382092334950494e-28,1.2994910350854346e-11,2.1575573247376873e-08,1.2114425211773542e-23,8.693008414971809e-23,6.177106129790434e-20,1.7792659992659122e-14,1.126535752504014e-20,3.8189896198566104e-23,3.920639777986406e-35,4.1955604169659215e-09,3.366966791441997e-11,1.6275777552986492e-16,5.080723395901645e-27,3.2174725727775303e-19,3.4827614388587826e-29,7.454651617589895e-28,2.6391606601836066e-20,3.339918132245885e-36,7.601718896962692e-16,1.2671858386998643e-28,6.27281157193057e-20
0.11712611685843397,0.8634148269774303,3.76,0.0,9.051239994951082e-12,1.0892738519254727e-06,1.0262000552166066,3.615539936049968e-18,2.342764520932951e-17,6.179551232049468e-13,3.5029608105975607e-10,2.5619322709599102e-23,0.00025168857151570414,0.0005860885685193664,0.2077032906192782,4.4453523791443615e-09,4.52039265121069e-07,4.793310862240431e-16,1.540494195267664e-24,1.5360796956400843e-19,5.767587460232688e-24,1.5327515276749415e-08,0.260776634413962,5.245392466016913e-10,4.177648411912952e-27,3.153291111028788e-21,2.47875295405694e-16,6.492358744638081e-21,8.357943016018338e-17,2.1648580928027043e-15,6.545734862219352e-20,7.736877614044874e-28,4.850883669425613e-20,9.578221176787794e-11,0.35638445519885537,5.575576248123452e-17,8.79078912842537e-15,5.76380862650945e-20,1.2997294378267042e-23,1.22111170717905e-19,1.6276217806752318e-09,-7.904679050561924e-24,-2.6985402752425786e-28,1.2994588727285402e-11,2.157557346347111e-08,-1.0467233640768473e-23,8.692938566046323e-23,6.177208612892237e-20,1.7792224160202263e-14,1.1265639636549517e-20,-2.124072241872674e-23,-2.1644855512732932e-35,4.195464504988927e-09,3.3669667784419336e-11,1.6275777606228395e-16,-4.516021695599771e-27,3.217472583302709e-19,-2.921978893605864e-29,-4.146143201520082e-28,2.6390954265874586e-20,3.34001037228528e-36,7.601531124707616e-16,-1.0754166485939327e-28,6.272811592450536e-20
0.11897692565885368,0.8634148255958721,3.76,0.0,9.05143729856064e-12,1.0892240343452024e-06,1.0262000618711986,3.615350480423795e-18,2.342687961619397e-17,6.179558253510484e-13,3.5027740779364057e-10,2.5618180270970998e-23,0.0002516832186555916,0.0005860761062239965,0.20770329287255632,4.445352475989312e-09,4.520200352043059e-07,4.793209189482588e-16,1.5404916184752798e-24,1.536109590000541e-19,5.767619747393292e-24,1.5327194577009238e-08,0.2607766355969843,5.245170318274506e-10,4.17771515142022e-27,3.153289455693507e-21,2.4788041343553324e-16,6.492354930287994e-21,8.357788941494353e-17,2.1648189770775395e-15,6.545667075050675e-20,7.736882736327302e-28,4.850807428953774e-20,9.578017501269963e-11,0.35638445401627283,5.575541732028769e-17,8.790915302541357e-15,5.763891173620893e-20,1.2997452700428668e-23,1.221113102802718e-19,1.6275871710136614e-09,5.662020878082725e-25,1.8597182260115607e-29,1.2994312030622383e-11,2.1575573649382782e-08,9.360283004538635e-25,8.69287853054048e-23,6.177296826175841e-20,1.7791849208718592e-14,1.1265871511117414e-20,4.113548701619627e-25,2.58855410490104e-37,4.195381990493863e-09,3.36696676725768e-11,1.6275777652033318e-16,3.4624207944330004e-28,3.2174725923576998e-19,2.2937508374815378e-30,8.028889026490355e-30,2.6390393053289512e-20,3.34007917305072e-36,7.601369581942913e-16,8.63066071354251e-30,6.272811610104216e-20
0.12082773445927339,0.8634148244076605,3.76,0.0,9.051607091308323e-12,1.0891811769679372e-06,1.0262000675961769,3.61518751052552e-18,2.3426221050038646e-17,6.179564323978386e-13,3.502613435794534e-10,2.5617197568939045e-23,0.00025167861357064636,0.0005860653848660315,0.2077032948110506,4.44535255930573e-09,4.5200349196456606e-07,4.793121720055791e-16,1.5404909844151694e-24,1.536136915849689e-19,5.7676488892727945e-24,1.532691867776975e-08,0.26077663661475375,5.244979207504193e-10,4.177776683504513e-27,3.153289050243392e-21,2.478848931666045e-16,6.492353489598108e-21,8.357656426369524e-17,2.16478533485539e-15,6.545608758643831e-20,7.736888519235745e-28,4.850741840283367e-20,9.577842278482432e-11,0.35638445299888155,5.575512063544212e-17,8.79102389677512e-15,5.763962219480817e-20,1.299758897357214e-23,1.2211143093672658e-19,1.6275573961961292e-09,1.569906266934364e-24,5.403907263664193e-29,1.2994073987491008e-11,2.1575573809325585e-08,1.9588321995895023e-24,8.692826923936885e-23,6.177372748832493e-20,1.779152663688622e-14,1.1266074544684822e-20,4.930228585932851e-24,5.03965197106248e-36,4.195311002789919e-09,3.366966757635721e-11,1.6275777691439637e-16,8.794986069922303e-28,3.217472600147776e-19,5.6409725316781214e-30,9.623742529889329e-29,2.638991024006533e-20,3.340141876664844e-36,7.601230606113695e-16,2.0636877398277585e-29,6.272811625291808e-20
0.1226785432596931,0.8634148233852988,3.76,0.0,9.051753198319232e-12,1.089144306542428e-06,1.0262000725214964,3.6150473105202354e-18,2.3425654517904355e-17,6.179569563774495e-13,3.5024752355723084e-10,2.5616352215499316e-23,0.00025167465172464676,0.000586056161068846,0.20770329647876906,4.445352630984736e-09,4.5198925972961245e-07,4.793046468379127e-16,1.5404914974970557e-24,1.5361614780459461e-19,5.767674790894603e-24,1.532668131610911e-08,0.2607766374903693,5.24481479388447e-10,4.177832429313747e-27,3.1532903608799944e-21,2.478888765992918e-16,6.4923555316648504e-21,8.357542441556767e-17,2.1647563970631418e-15,6.54555858872632e-20,7.73689441219981e-28,4.850685413999715e-20,9.577691530838459e-11,0.35638445212359154,5.575486554417498e-17,8.791117350369429e-15,5.764023359885155e-20,1.2997706253024785e-23,1.2211153508078835e-19,1.6275317803292788e-09,-4.686152209554174e-25,-1.603159204982067e-29,1.2993869194266938e-11,2.157557394692928e-08,-6.095818163962944e-25,8.692782551425441e-23,6.177438086146694e-20,1.7791249122085065e-14,1.1266255112465715e-20,-1.3409451553367888e-24,-1.3068822815241645e-36,4.195249930526614e-09,3.366966749357683e-11,1.6275777725341817e-16,-2.6269245515913873e-28,3.2174726068497617e-19,-1.692380136025174e-30,-2.617500680967365e-29,2.6389494866260465e-20,3.340198120246743e-36,7.601111042446197e-16,-6.2204682923707954e-30,6.27281163835805e-20
0.12452935206011281,0.8634148225052988,3.76,0.0,9.051878914756717e-12,1.0891125877786373e-06,1.0262000767586987,3.6149267107961494e-18,2.342516716942636e-17,6.179574083840447e-13,3.502356345956693e-10,2.561562502787163e-23,0.00025167124339277986,0.0005860482259390768,0.2077032979134837,4.445352692649562e-09,4.519770160771159e-07,4.792981730207475e-16,1.5404919810662911e-24,1.5361826503906238e-19,5.767697099289583e-24,1.532647711647307e-08,0.26077663824365765,5.24467335274179e-10,4.1778805776680676e-27,3.1532922630365307e-21,2.4789236565211935e-16,6.4923589965109675e-21,8.357444396395109e-17,2.164731505974326e-15,6.545515428734539e-20,7.73689953058488e-28,4.850636871805209e-20,9.577561844322962e-11,0.3563844513705831,5.575464619674238e-17,8.791197766697502e-15,5.764075970910174e-20,1.2997807175556232e-23,1.2211162491837203e-19,1.627509743284937e-09,2.635253738472826e-25,9.067494071646945e-30,1.2993693012949035e-11,2.15755740653095e-08,3.416948903873211e-25,8.69274439556121e-23,6.177494308629365e-20,1.779101037930611e-14,1.1266413254562046e-20,8.278758570431204e-25,8.331145493699123e-37,4.19519739064237e-09,3.3669667422361206e-11,1.6275777754507587e-16,1.3735198559535122e-28,3.2174726126154263e-19,9.458694237597325e-31,1.616002941922354e-29,2.6389137524812717e-20,3.3402466033473805e-36,7.601008183156398e-16,3.470181718312983e-30,6.272811649598832e-20
