Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631)
0.003879495183311575,0.912972219546449,3.76,0.0,1.6569493623192938e-11,2.658965554933349e-05,1.019606336748297,3.133427817716234e-15,4.587990885611212e-15,5.936667267977058e-12,1.584582753309779e-08,4.67795692237907e-21,0.0016058498289517051,0.0052409551186360466,0.3203602932938176,9.076364924915135e-09,1.6559986240039843e-05,7.269221363041949e-15,5.52041050461661e-23,8.519150004435286e-19,1.4024460374119554e-22,1.55657751746884e-07,0.3646720297217067,1.393374434367963e-08,1.2092983463132833e-25,9.611551014578433e-20,1.1748453984509765e-15,2.168645552980563e-19,4.371276847843982e-15,9.654905379510501e-14,1.1063755803512138e-18,1.5309101121245148e-26,1.2636200217556737e-18,7.728564692887735e-10,0.307022844105449,9.693205669247305e-16,2.852841916796063e-14,2.7643069518009013e-19,1.6890881514980972e-22,1.4809059248607464e-18,1.1831679145596558e-08,1.4087255578055182e-19,6.3840560650310784e-24,6.927516186322733e-11,2.869537699505197e-08,-9.583479682765432e-20,2.20592792203638e-21,3.0855129779290366e-19,2.447528069501352e-13,7.548250034021986e-20,5.451239818991954e-20,-5.170367971477124e-31,1.632238878412775e-08,6.077385520306211e-11,3.5543798497691683e-16,-7.667533245973225e-23,7.918578252771172e-19,-5.67492432643008e-25,1.3824001688052346e-24,3.664191393984483e-19,1.4805594095077142e-34,7.880489443268646e-15,-1.3181231390721602e-24,1.6066499942422053e-19,7.639562677186567e-18,9.55547035015604e-13,4.804277324034449e-16,5.55908677462276e-15,2.0728201809210873e-16,3.453455170322729e-16
0.003913564158562802,0.9129674196193699,3.76,0.0,1.6612022503543987e-11,2.6129927391355177e-05,1.019624779598695,3.0468287398679353e-15,4.496438358696874e-15,5.905673789317893e-12,1.5546469434883758e-08,4.573095766190521e-21,0.0015919281503895054,0.005195606182817694,0.32037148695662054,9.0784057052021e-09,1.6273764901742217e-05,7.208176279030531e-15,5.475590644843983e-23,8.524881819663563e-19,1.3951325783432759e-22,1.5438834953862326e-07,0.36467534528064266,1.3699134832657614e-08,1.1925619022209902e-25,9.539605078359242e-20,1.1763207254506597e-15,2.1522764263376928e-19,4.3155140322575896e-15,9.540817463957171e-14,1.0897962010625585e-18,1.5220203548779637e-26,1.2435901237199983e-18,7.661659596446918e-10,0.30701953005783683,9.617966084779191e-16,2.853725156415701e-14,2.7641027112182636e-19,1.6728945461789677e-22,1.4731988766748404e-18,1.1729260359001148e-08,-2.3966012074653247e-19,-1.0600378211428658e-23,6.8670015934364e-11,2.8695169983317697e-08,1.188413135410976e-19,2.187532654070166e-21,3.083904262144197e-19,2.427558883345149e-13,7.551279265125265e-20,2.994101896955852e-20,2.0865305731115052e-31,1.6188356986732278e-08,6.077318050216105e-11,3.5543913924700773e-16,1.3628198374353762e-22,7.918603972309841e-19,8.706316879667335e-25,7.59143964076638e-25,3.632461032017053e-19,1.473535189131192e-34,7.812307849261968e-15,1.8664419559343308e-24,1.6066552121459942e-19,7.573172143234856e-18,9.39028064837144e-13,4.76516640549297e-16,5.462990764207464e-15,2.0548822195466067e-16,3.4236100853566863e-16
0.00394763313381403,0.9129627062106457,3.76,0.0,1.6654240035478113e-11,2.5682304143520325e-05,1.019642888901973,2.9633322398838165e-15,4.4074734328906475e-15,5.875082394561541e-12,1.525533189398919e-08,4.4714923074815985e-21,0.0015782548209663124,0.005151064851461809,0.32038248616557735,9.080412893332714e-09,1.5995083954199067e-05,7.1481890566318e-15,5.4347724913136e-23,8.530600181324803e-19,1.3880297185443072e-22,1.5314036073913854e-07,0.36467860740130115,1.347055192707068e-08,1.183372663162415e-25,9.470900264021291e-20,1.17766037477918e-15,2.1360145035782172e-19,4.26091764060561e-15,9.428935147255948e-14,1.0736444112785071e-18,1.5134431193850398e-26,1.2240783292422771e-18,7.595946378957577e-10,0.30701626942278903,9.543945359238996e-16,2.8545883426969146e-14,2.763905581378617e-19,1.6571075549043206e-22,1.4655914633136897e-18,1.1628666007182893e-08,-1.978091207642601e-19,-9.041728368479014e-24,6.807574088029293e-11,2.8694974352797086e-08,1.729846440762417e-19,2.1694512096241723e-21,3.0823380469522565e-19,2.4079254659173697e-13,7.554943073636675e-20,-1.409608258797459e-19,1.5675793533545177e-30,1.60566923554504e-08,6.077251702760797e-11,3.554402733483269e-16,-1.4589649042149652e-22,7.91862924239733e-19,-9.055123947540638e-25,-3.573758988333766e-24,3.6012961348026636e-19,1.4670328196618449e-34,7.745342443982104e-15,-1.784502120639714e-24,1.60666033887307e-19,7.507968638720438e-18,9.229443472921419e-13,4.726714153016481e-16,5.369426600823878e-15,2.03726429302453e-16,3.394295859036505e-16
0.003981702109065258,0.9129580770448729,3.76,0.0,1.669615070157616e-11,2.524636570585449e-05,1.0196606734693645,2.88280410736703e-15,4.32100405375887e-15,5.844885547273734e-12,1.4972123381875754e-08,4.3730176841166026e-21,0.0015648233773641015,0.005107310140428209,0.32039329583388193,9.082387311722748e-09,1.5723681787781903e-05,7.089232961309834e-15,5.392652280852677e-23,8.531554589604355e-19,1.3808787713569476e-22,1.5191325935964763e-07,0.36468181732926114,1.324779175974083e-08,1.1659973035651147e-25,9.401147086490975e-20,1.1784857551179514e-15,2.1202841871965193e-19,4.2074545054664615e-15,9.319201292711964e-14,1.0579056720707106e-18,1.504888007590793e-26,1.2050669665498413e-18,7.531394064821207e-10,0.3070130609553638,9.471122720925765e-16,2.855432215781208e-14,2.76371531444589e-19,1.6417125231714895e-22,1.4580818146300004e-18,1.1529848677777222e-08,6.443286925136982e-19,2.87865746466285e-23,6.74920517851422e-11,2.8694789632712454e-08,-3.7456746572520276e-19,2.1516736395009016e-21,3.080812830754116e-19,2.388619610161382e-13,7.554226764377159e-20,-2.406874034058456e-20,7.852030483316039e-31,1.5927333478837596e-08,6.077186450465261e-11,3.554413877768981e-16,4.064469707974239e-23,7.918654074088866e-19,4.584871561381454e-25,-6.1127142703714775e-25,3.570682000083254e-19,1.46002427739641e-34,7.679561531145275e-15,1.1838441355353113e-24,1.6066653766658992e-19,7.44392120146143e-18,9.072807852285873e-13,4.688904415134877e-16,5.278306462161485e-15,2.0199580587976746e-16,3.3654987157343133e-16
0.004015771084316486,0.9129535299254522,3.76,0.0,1.673775982429238e-11,2.4821710051017473e-05,1.019678141805609,2.805115563258527e-15,4.236941587898527e-15,5.815076225257926e-12,1.4696563642427595e-08,4.277551408111404e-21,0.0015516275776931807,0.005064321784026096,0.3204039207112586,9.08432975671422e-09,1.545930792644247e-05,7.03128214652758e-15,5.348478749482141e-23,8.532414258924455e-19,1.3735530830603334e-22,1.5070653640937628e-07,0.3646849762723391,1.3030658933446198e-08,1.1583927865494605e-25,9.332288162603657e-20,1.1796904190973025e-15,2.1043708146946766e-19,4.155093170348944e-15,9.211560935223894e-14,1.042566074646085e-18,1.4962424495689422e-26,1.1865391385366622e-18,7.467972739170943e-10,0.3070099034483622,9.399458058253905e-16,2.856257696278237e-14,2.7635320587109716e-19,1.626698151469745e-22,1.4506682140300957e-18,1.1432762581942292e-08,1.7497767336762169e-19,7.846827062224488e-24,6.691867358610097e-11,2.8694615373564806e-08,-2.6862606343164275e-19,2.134194813159083e-21,3.0793277834685464e-19,2.369633373592231e-13,7.557236252569006e-20,3.514533107643311e-19,-8.469593790843764e-30,1.580022104693987e-08,6.077122266764426e-11,3.554424830142387e-16,-2.139052061882299e-23,7.918678478116439e-19,-5.465391201519949e-25,8.91171989800627e-24,3.5406044294019253e-19,1.4526351696467675e-34,7.614934503788039e-15,-2.092235755803989e-24,1.6066703277013682e-19,7.38099993198709e-18,8.920229128433124e-13,4.651721561396307e-16,5.189546215074487e-15,2.002955461110408e-16,3.3372053506091676e-16
0.0040498400595677135,0.912949062730736,3.76,0.0,1.6779073087610263e-11,2.4407952400644232e-05,1.019695302121437,2.7301467608576056e-15,4.155201185391901e-15,5.7856467553328e-12,1.4428384950913184e-08,4.1849770817345275e-21,0.0015386613924532858,0.005022080204509031,0.32041436539124873,9.08624101258377e-09,1.520172264169237e-05,6.974311620756461e-15,5.305544073181679e-23,8.5398019800260875e-19,1.3664830031543104e-22,1.4951969925051272e-07,0.364688085402004,1.2818966205364825e-08,1.1404994277015963e-25,9.26441166258046e-20,1.1817987564233256e-15,2.0881346267526826e-19,4.103803013523587e-15,9.105961355634054e-14,1.027612269822607e-18,1.487751373136222e-26,1.1684786227321176e-18,7.405653502632755e-10,0.30700679573091205,9.328919530023958e-16,2.857065237444554e-14,2.763355423019092e-19,1.6120516787489216e-22,1.4433487515850212e-18,1.1337363485082336e-08,-1.608815471501012e-18,-7.166536189115343e-23,6.63553406165069e-11,2.8694451145932226e-08,1.0517129256657765e-18,2.1170052111603898e-21,3.0778814127291485e-19,2.350959067679955e-13,7.564514607317966e-20,-8.156831249283923e-20,3.63554859909122e-30,1.5675297763997403e-08,6.077059125930248e-11,3.554435595259628e-16,2.456942135251302e-22,7.918702464857356e-19,1.5136486096337968e-24,-2.066972018267786e-24,3.511049706435773e-19,1.4458885681637266e-34,7.55143179899002e-15,3.1903576926185264e-24,1.6066751940844528e-19,7.31917594989831e-18,8.7715689658976e-13,4.615150462718547e-16,5.1030653859719496e-15,1.986248719030029e-16,3.309402910135948e-16
0.004083909034818941,0.9129446734112016,3.76,0.0,1.682009380265626e-11,2.4004724147907663e-05,1.0197121623468308,2.6577813214368495e-15,4.075702064850196e-15,5.756589275031175e-12,1.4167333643312511e-08,4.095186483950185e-21,0.0015259189954380246,0.004980566483810012,0.3204246343166295,9.088121832694564e-09,1.4950696237914631e-05,6.91829721359467e-15,5.269487198846317e-23,8.547649930397663e-19,1.3598535787374001e-22,1.4835227093128745e-07,0.3646911458546765,1.26125340301079e-08,1.135208466440676e-25,9.201223263968278e-20,1.1826935610670735e-15,2.0738239456470035e-19,4.053554691695978e-15,9.002350737156974e-14,1.013031481995536e-18,1.479797225688284e-26,1.1508699035853764e-18,7.344408429824139e-10,0.30700373666717035,9.259512482240425e-16,2.857855801928987e-14,2.7631855292650415e-19,1.5977608037638656e-22,1.4361215031748167e-18,1.1243608643378058e-08,2.103285994285253e-19,9.323888924458178e-24,6.58017962562646e-11,2.8694296539305517e-08,2.9469045289614485e-19,2.1001017229085104e-21,3.0764727530575405e-19,2.332589247324831e-13,7.566078840240823e-20,-8.4287741767032725e-19,2.0011180494274827e-29,1.555250826307852e-08,6.076997003074033e-11,3.554446177642232e-16,-3.6336536619817713e-22,7.918726044389016e-19,-1.5954062754977935e-24,-2.1372034103207992e-23,3.482004577452054e-19,1.440231151202391e-34,7.489024853456405e-15,-9.854053961081905e-25,1.606679977859282e-19,7.258421353426688e-18,8.626694701947924e-13,4.579176470888811e-16,5.0187868191309634e-15,1.9698303148112483e-16,3.282078973057048e-16
0.004117978010070169,0.9129403599868359,3.76,0.0,1.6860824847943907e-11,2.3611672051024092e-05,1.0197287301427456,2.587909793029837e-15,3.998366608395014e-15,5.7278981098298396e-12,1.3913164655131361e-08,4.008071189981736e-21,0.001513394755305438,0.0049397623351435166,0.32043473178611004,9.089972918316065e-09,1.4706008709788063e-05,6.863215541828802e-15,5.2311025337606277e-23,8.545470983122416e-19,1.352899945488003e-22,1.4720378957970893e-07,0.36469415873305433,1.2411190200069887e-08,1.1163279999236134e-25,9.135874105968524e-20,1.1818859893230383e-15,2.0601352285812708e-19,4.0043192385843154e-15,8.900678555566893e-14,9.98811436354385e-19,1.4717558145321178e-26,1.1336980669364093e-18,7.284210527186861e-10,0.307000725154999,9.191205181592295e-16,2.8586314665184866e-14,2.763023586920316e-19,1.583814289184784e-22,1.4289850526596182e-18,1.1151456739197057e-08,3.882076416045261e-18,1.7317322795811072e-22,6.525779249507647e-11,2.869415116142069e-08,-2.8087621746624173e-18,2.0834739242800786e-21,3.0751021606017384e-19,2.3145166994502824e-13,7.555890911928168e-20,5.433006102847442e-19,-1.4697293127565368e-29,1.54317990248334e-08,6.076935874078492e-11,3.5544565816649895e-16,-5.104198996977966e-23,7.91874922646154e-19,1.3488449469867528e-26,1.3771533182834568e-23,3.45345623110224e-19,1.4334463423548405e-34,7.427686061340681e-15,-4.7960873347398163e-26,1.606684681003626e-19,7.19870917337364e-18,8.485479390392355e-13,4.543785400101324e-16,4.936636664611149e-15,1.9536929827264302e-16,3.255221532370148e-16
0.004148640087796274,0.9129365412126214,3.76,0.0,1.6897241778888427e-11,2.3266345629098367e-05,1.0197433972559877,2.52707238403089e-15,3.930552707582897e-15,5.7023844926902594e-12,1.3690099178511681e-08,3.931872861859073e-21,0.0015023049595206466,0.0049036306597922885,0.3204436763549254,9.091614061804499e-09,1.4491035126017821e-05,6.814420799137814e-15,5.1871538123293187e-23,8.540649391137976e-19,1.3462744207106129e-22,1.4618598595118942e-07,0.36469683053270957,1.2234194520550606e-08,1.108312539611816e-25,9.067425905684879e-20,1.183531268266621e-15,2.043750040939946e-19,3.960851210310457e-15,8.810792007735676e-14,9.863121062041885e-19,1.4639392228911258e-26,1.1186051428518953e-18,7.230906156246326e-10,0.3069980545659483,9.130597664191566e-16,2.8593147365415905e-14,2.7628822205922397e-19,1.571549366850888e-22,1.4226387207217345e-18,1.106985749172844e-08,-1.0595055829234422e-20,4.413022785952292e-24,6.477614803973231e-11,2.8694027901540276e-08,-3.053588326403605e-19,2.0687401906610446e-21,3.0738979751089993e-19,2.298499795478601e-13,7.561539335124184e-20,1.3316849756948982e-18,1.329533379572462e-29,1.53248965298437e-08,6.076881688423546e-11,3.5544657963018754e-16,2.3731862647214227e-22,7.918769758331182e-19,-1.0416442962169378e-24,3.376981862024857e-23,3.428177222431861e-19,1.4256754567723353e-34,7.37337234296484e-15,-1.181425418247338e-23,1.6066888464831395e-19,7.145837907940827e-18,8.361413202429515e-13,4.51242046704535e-16,4.864462686808355e-15,1.9394038901250442e-16,3.2314390863949306e-16
0.004179302165522379,0.9129327810116427,3.76,0.0,1.6933434445925215e-11,2.2928750308231952e-05,1.0197578387268609,2.4680980716511864e-15,3.864378523388285e-15,5.677155896454465e-12,1.3472253467624715e-08,3.8576915574445396e-21,0.0014913836134025726,0.004868046921847312,0.3204524883565044,9.09323221422844e-09,1.4280877320776931e-05,6.766347232812101e-15,5.152980585095464e-23,8.545279918349329e-19,1.3401222289057484e-22,1.4518285029548524e-07,0.364699465422795,1.2061070589247922e-08,1.0994292246638314e-25,9.015876427974675e-20,1.1858693137168203e-15,2.0309783672317078e-19,3.918162000621383e-15,8.722402329015207e-14,9.740871990559008e-19,1.4568440582096293e-26,1.1038445044666345e-18,7.178410409838401e-10,0.3069954208688825,9.0708483533337e-16,2.859984618020692e-14,2.7627450063689126e-19,1.55954633567818e-22,1.4163630519825862e-18,1.0989496035419188e-08,-2.0703786548033014e-18,-9.047082602747997e-23,6.430186795123642e-11,2.8693911550788885e-08,2.0241200253475077e-18,2.0542222434950303e-21,3.0727206851055417e-19,2.2827130753436506e-13,7.572298382322464e-20,-2.0828730962233885e-19,2.3387795743769394e-29,1.521960056520467e-08,6.076828272355395e-11,3.5544748729143493e-16,6.95222822782336e-23,7.918789982627563e-19,2.2366337847913207e-24,-5.278212253910822e-24,3.4032818216641656e-19,1.420107244320686e-34,7.319883354592615e-15,1.2686416293166488e-23,1.6066929495665806e-19,7.093771458868371e-18,8.240126756281448e-13,4.481506841599853e-16,4.7939056938014156e-15,1.9253318134578856e-16,3.208016893931869e-16
0.004206898035475873,0.9129294458268723,3.76,0.0,1.696581613622372e-11,2.263133568493669e-05,1.0197706473194579,2.4165571673061135e-15,3.806182736600981e-15,5.654690801084737e-12,1.3280525568796993e-08,3.792597301036152e-21,0.0014816953398529428,0.004836480020002587,0.3204603081755695,9.094669274906292e-09,1.4095735073063065e-05,6.7236847814770225e-15,5.1276912293044645e-23,8.556453122874471e-19,1.3349548864577987e-22,1.4429231484980238e-07,0.36470180587693346,1.190847701217591e-08,1.0912323901850617e-25,8.973785180250345e-20,1.1867340376209798e-15,2.0213379905890415e-19,3.880392269726776e-15,8.644104202294152e-14,9.633128395229086e-19,1.4508678213966855e-26,1.0908360512500857e-18,7.131840815328973e-10,0.30699308147373455,9.017803175482637e-16,2.860580302312647e-14,2.7626287099855664e-19,1.5489629562090362e-22,1.4107746165232174e-18,1.0918206387512417e-08,9.092646870166671e-19,3.7236831483646583e-23,6.388117656846006e-11,2.8693812534070074e-08,-4.541109368002583e-19,2.0413368646005803e-21,3.071687619998812e-19,2.2686978622468495e-13,7.57423971813873e-20,-6.531380934669107e-19,-1.5587659934645478e-29,1.5126178442455948e-08,6.076780842610147e-11,3.5544829262729996e-16,2.185352595698597e-22,7.91880792690881e-19,2.415844093532909e-24,-1.6565232854423617e-23,3.381196923436198e-19,1.4164315638778478e-34,7.272433282041844e-15,1.0461653887810591e-23,1.6066965900863098e-19,7.047584995218485e-18,8.133277679033485e-13,4.454062629733456e-16,4.731747395003123e-15,1.9128485117729706e-16,3.1872383547557217e-16
0.004231734318434018,0.9129264830493438,3.76,0.0,1.6994806267241143e-11,2.236872552046187e-05,1.0197820252669676,2.3713731220783487e-15,3.754878216542432e-15,5.634665539563465e-12,1.3111382539372888e-08,3.7353225728883396e-21,0.0014730877805873546,0.004808433781032248,0.3204672578581224,9.09594730338484e-09,1.3932260793228155e-05,6.68576814251626e-15,5.101020517112467e-23,8.562019927748407e-19,1.3300908190619732e-22,1.4350059746451464e-07,0.3647038876697205,1.1773681700193065e-08,1.0841084115509214e-25,8.9261812759551e-20,1.1878171205494438e-15,2.0100872136842366e-19,3.84691510486222e-15,8.574630477584442e-14,9.537958313275057e-19,1.4452640068008003e-26,1.0793462610757922e-18,7.090465311621296e-10,0.30699100062233714,8.97060795258404e-16,2.8611095101479934e-14,2.762528594842312e-19,1.5396112831528205e-22,1.4057929652577563e-18,1.0854867912850786e-08,-1.0505615390190236e-19,-6.142757039487173e-24,6.350744448028543e-11,2.8693727883190813e-08,-7.569634057734799e-19,2.029883007267903e-21,3.070777626515282e-19,2.2562374320374481e-13,7.577655422726914e-20,3.7114649897322465e-19,-2.2276877910605892e-29,1.504316576603656e-08,6.076738668265691e-11,3.554490082450379e-16,1.2737226384751445e-22,7.918823872094941e-19,-1.9227473037981038e-24,9.410363973706119e-24,3.3615753235104786e-19,1.4121889951524446e-34,7.230275992081424e-15,-1.47384524590436e-23,1.6066998250339968e-19,7.006551700408587e-18,8.03893388034038e-13,4.429663295346338e-16,4.6768638461005676e-15,1.9017576782860564e-16,3.1687769834119236e-16
0.004256570601392163,0.9129235564289081,3.76,0.0,1.7023654247161964e-11,2.2110794069708456e-05,1.0197932639604568,2.3272930157572397e-15,3.704563214886861e-15,5.614819222719984e-12,1.2945391077766259e-08,3.679256054516189e-21,0.0014645842685414578,0.004780726021697114,0.32047412552140786,9.097211089126391e-09,1.377170088342472e-05,6.6482976948755185e-15,5.0730582500194616e-23,8.560855778156795e-19,1.3251086642280574e-22,1.4271796936001313e-07,0.3647059465304251,1.1641233973972783e-08,1.0753339891483494e-25,8.87877536561053e-20,1.1890133816016913e-15,1.999221577667728e-19,3.813916569838578e-15,8.506081531793754e-14,9.444451632185102e-19,1.43960089690646e-26,1.068057839323381e-18,7.049589315776693e-10,0.3069889426921311,8.92393633508161e-16,2.8616284900478736e-14,2.7624289949031477e-19,1.530417964292109e-22,1.4008556867435889e-18,1.0792294055617885e-08,-3.183358419580738e-18,-1.4032670092527178e-22,6.313825934017643e-11,2.8693647332200256e-08,2.284718735121891e-18,2.0185622427726283e-21,3.0698817930690857e-19,2.2439196764675613e-13,7.581839725804858e-20,3.262786450535119e-21,1.672040093742378e-29,1.496114560765539e-08,6.076696970958474e-11,3.5544971531506985e-16,-3.7771154476733835e-22,7.918839626805634e-19,-3.655993319732863e-24,8.885964547835175e-26,3.342190682209142e-19,1.407232038871889e-34,7.188628086821804e-15,-1.4869566400071546e-23,1.606703021340545e-19,6.96601545558366e-18,7.946272283291495e-13,4.405543648077187e-16,4.622958844083764e-15,1.8908008804601105e-16,3.1505381691169723e-16
