Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21)
5.183826194443913e-10,0.8779605309970256,3.76,0.0,0.6386319622283549,0.999999887452082,8.603379044076471e-14,1.787875816183859e-23,2.1247929904272094e-15,2.6168105019065594e-07,1.1246008623973507e-07,1.9453075579114424e-13,8.585266785016065e-11,1.4875200428502965e-07,1.9263508542098496e-10,1.6293445168195965e-12,8.574407371217169e-11,4.188851594966761e-13,1.4196634435509604e-17,9.028187083619824e-18,1.2173762301479526e-17,4.667161760470318e-18,1.4681079145758083e-17,7.717073610850111e-13,1.6780159809070332e-25,3.237502105475184e-24,8.587395310269748e-27,3.7055829492580146e-37
6.078205074148909e-10,0.877960535178705,3.76,0.0,0.6386319170403176,0.9999998680174793,1.3866166078051609e-13,3.01386226453344e-23,2.917002735315448e-15,3.0686824648216475e-07,1.318619148718593e-07,2.6655244528156424e-13,1.1801496678166823e-10,1.7436168196461985e-07,2.647852668660672e-10,2.2431438328679415e-12,1.175867117509216e-10,5.730764298590039e-13,2.2851364065815483e-17,1.4573283776344585e-17,1.9626707029107373e-17,7.519898866797191e-18,2.368707495905809e-17,1.0608864040574117e-12,3.050572227217877e-25,6.0954092753927305e-24,1.8790244811614144e-26,9.885771337617113e-37
7.866962833558901e-10,0.8779605435422086,3.76,0.0,0.638631826629694,0.9999998291338063,3.005534305788952e-13,7.11856975939881e-23,4.8724016206333075e-15,3.972767886999055e-07,1.7066451210918906e-07,4.435521755019341e-13,1.9763674813060028e-10,2.2553267272135715e-07,4.4337868157887147e-10,3.7678554316673535e-12,1.9626654572027106e-10,9.506742449697647e-13,4.939943326296961e-17,3.1688106072708225e-17,4.2568732831463773e-17,1.6289632726999533e-17,5.1455607630637484e-17,1.7769102392210687e-12,7.9801978835766805e-25,1.7123672575531235e-23,6.89675131954925e-26,5.451026129244812e-36
9.655720592968893e-10,0.8779605519059047,3.76,0.0,0.6386317361730123,0.9999997902308647,5.555722450059945e-13,1.4216836986037134e-22,7.318855606050522e-15,4.87730856461708e-07,2.0946569526507847e-07,6.637562301483269e-13,2.9763915432776906e-10,2.7663924917088963e-07,6.676482194636425e-10,5.6912053738602934e-12,2.9489563871354385e-10,1.4182873539063391e-12,9.107561623546378e-17,5.875723745399401e-17,7.873780801218007e-17,3.009304528571911e-17,9.532112801904538e-17,2.6764180946607456e-12,1.693807067124806e-24,3.8767456495020803e-23,1.9108312749511172e-25,2.0306203691916213e-35
9.999999999999999e-10,0.8779605602697944,3.76,0.0,0.6386317187576718,0.9999997827410674,6.171137784938728e-13,1.6017442961790082e-22,7.845714619857358e-15,5.051456329516275e-07,2.1693353592741358e-07,7.110236723868689e-13,3.192236915991832e-10,2.86468267243036e-07,7.160498270308604e-10,6.107379964318016e-12,3.1616355872184316e-10,1.5183954904086767e-12,1.011129915951164e-16,6.530481760287681e-17,8.747036135585122e-17,3.342255248974254e-17,1.0592402826024893e-16,2.870593829565779e-12,1.92460829329003e-24,4.4586862515329294e-23,2.2765169176573063e-25,2.5576525990839113e-35
1.1444478352378885e-09,0.8779605602697944,3.76,0.0,0.6386316456702822,0.999999751308681,9.248415486902282e-13,2.5392336834338427e-22,1.0252098305372409e-14,5.78230440973749e-07,2.482654634857312e-07,9.262959120950483e-13,4.180034198613995e-10,3.2768149735851957e-07,9.375363980799e-10,8.01610529250008e-12,4.1342188785509694e-10,1.973263374869736e-12,1.512183112743249e-16,9.810946763805808e-17,1.3115374663852323e-16,5.0064556290795387e-17,1.5901506594884724e-16,3.7593256011494985e-12,3.1374565927494963e-24,7.621909993476972e-23,4.424876051717135e-25,6.008361586140059e-35
1.3233236111788878e-09,0.8779605686338786,3.76,0.0,0.6386315551215128,0.999999712367282,1.4294665268591742e-12,4.1878370650785244e-22,1.366790315306119e-14,6.687755334094935e-07,2.870638159185425e-07,1.2303208158873456e-12,5.587107594609601e-10,3.7865950314045964e-07,1.2529858090618853e-09,1.0745385039492724e-11,5.517932926490022e-10,2.613031723119176e-12,2.3312754094866293e-16,1.5209875358486575e-16,2.0284144256523517e-16,7.733467685378275e-17,2.46296472116275e-16,5.025548416759207e-12,5.283005877342301e-24,1.357395080215394e-22,9.05851779025935e-25,1.5291673222790408e-34
1.502199387119887e-09,0.8779605769981573,3.76,0.0,0.6386314645267135,0.9999996734066942,2.090532394633162e-12,6.505300542840913e-22,1.756208320579343e-14,7.593661249109137e-07,3.258607517121632e-07,1.5749984308445908e-12,7.197423698481084e-10,4.2957335218025437e-07,1.6139391224294006e-09,1.3881795341782632e-11,7.099579586678367e-10,3.335100933332784e-12,3.4006535433303834e-16,2.231035821584505e-16,2.968305899785705e-16,1.1302990829177964e-16,3.609512619066551e-16,6.475002233790375e-12,8.290591712870451e-24,2.246427719804424e-22,1.693834344573822e-24,3.486604321837478e-34
1.8599509390018854e-09,0.8779605937273027,3.76,0.0,0.6386312831990633,0.999999595428057,3.966232718953915e-12,1.376282450992498e-21,2.6769004295249406e-14,9.406837695340407e-07,4.0345036998235413e-07,2.38306283941094e-12,1.1027031072100608e-09,5.312089217998348e-07,2.472128505734107e-09,2.1386657760302953e-11,1.085459995090747e-09,5.016528800467205e-12,6.419005336429617e-16,4.2578622985136337e-16,5.638543236973667e-16,2.14182698747688e-16,6.876480656607059e-16,9.923265806434282e-12,1.7549426945598523e-23,5.247124539590722e-22,4.87037484833641e-24,1.4442108764739938e-33
2.217702490883884e-09,0.8779606104572357,3.76,0.0,0.6386311016874073,0.99999951737298,6.720227351224157e-12,2.5685221957041133e-21,3.784013493092862e-14,1.1221833033700055e-06,4.810343115102977e-07,3.3441685411765006e-12,1.5667348551041297e-09,6.325888878124732e-07,3.5116474545254894e-09,3.0551225218559726e-11,1.5395149324821724e-09,6.9990882820496755e-12,1.0820887356664183e-15,7.256575372724547e-16,9.565569362184719e-16,3.6245492722488003e-16,1.1699118073206357e-15,1.4103442540235994e-11,3.226642332601852e-23,1.0553581084819837e-21,1.1641495523437543e-23,4.696780614727959e-33
2.5754540427658823e-09,0.8779606271879614,3.76,0.0,0.6386309199918212,0.9999994392416726,1.0520485040674962e-11,4.3850853527616486e-21,5.074335225831711e-14,1.3038646544670498e-06,5.586125695296703e-07,4.4522553183904945e-12,2.1116865565725636e-09,7.337139289291692e-07,4.732040101985945e-09,4.139492310087348e-11,2.071711367965688e-09,9.265427918512958e-12,1.685424792957249e-15,1.1425862492119421e-15,1.4993463259351554e-15,5.667141073595357e-16,1.8389560321080463e-15,1.9014859193158426e-11,5.383057138974734e-23,1.911551559957657e-21,2.4438935418721414e-23,1.2891730242409627e-32
2.9332055946478808e-09,0.8779606439194845,3.76,0.0,0.638630738112381,0.9999993610343443,1.5534662445778783e-11,7.002866131477682e-21,6.544711868643737e-14,1.4857277504095335e-06,6.361851372934977e-07,5.701509108001322e-12,2.7374068795052837e-09,8.345847210910382e-07,6.132851786049942e-09,5.393615216412603e-11,2.6816395324741692e-09,1.1799220852882766e-11,2.476155426237547e-15,1.6967959490987738e-15,2.216705575259464e-15,8.357635938660947e-16,2.7263886304491068e-15,2.4656843048997858e-11,8.365846948151586e-23,3.2038134580691392e-21,4.6597748428852223e-23,3.1247554017085706e-32
3.290957146529879e-09,0.877960660651809,3.76,0.0,0.6386305560491631,0.9999992827512028,2.193010409080139e-11,1.061668848104255e-20,8.192047030941472e-14,1.6677725183275193e-06,7.137520080740581e-07,7.086351474953985e-12,3.4437442196290928e-09,9.352019375424303e-07,7.713629042595497e-09,6.81923518327804e-11,3.3688912818992326e-09,1.4585101547950924e-11,3.477994204361913e-15,2.4088556177011767e-15,3.1331928303453142e-15,1.1783423753474346e-15,3.864203836697772e-15,3.102872191560716e-11,1.2319350429551238e-22,5.0578992071848514e-21,8.249376878162349e-23,6.882849991766072e-32
3.6487086984118776e-09,0.8779606773849401,3.76,0.0,0.6386303738022435,0.9999992043924555,2.98738405653832e-11,1.543835101489745e-20,1.0013300863248724e-13,1.8499988849037874e-06,7.913131751628917e-07,8.60143107037183e-12,4.230546702601284e-09,1.0355662488829934e-06,9.473919605385072e-09,8.418005221265487e-11,4.133060096752042e-09,1.760861377781489e-11,4.714133048153895e-15,3.299672366246431e-15,4.273441450505938e-15,1.6031246865449828e-15,5.284776733834165e-15,3.812982412714743e-11,1.7390598228564499e-22,7.614571912424393e-21,1.376763485720511e-22,1.4044657820016395e-31
4.3642118021758745e-09,0.8779607108536379,3.76,0.0,0.6386300087576073,0.9999990474489691,5.1072744448264094e-11,2.963177929108786e-20,1.4165682438813793e-13,2.214996118569937e-06,9.464183715276572e-07,1.2001982110738187e-11,6.0449382646066e-09,1.2355388257186888e-06,1.3531237558853917e-08,1.214118189073683e-10,5.890530945620387e-09,2.431496455586509e-11,7.979541633498491e-15,5.702851518963176e-15,7.324132384696988e-15,2.7336722734650168e-15,9.105567080271772e-15,5.451701455784775e-11,3.1486912599135883e-22,1.5472318593318083e-20,3.3471522247762546e-22,4.9047199675160375e-31
5.0797149059398714e-09,0.8779607443256087,3.76,0.0,0.6386296429790882,0.9999988902055293,8.046130207062268e-11,5.1581114092475927e-20,1.8978632910201523e-13,2.5807188562146012e-06,1.1015006731039462e-06,1.5864566249951172e-11,8.179361270130441e-09,1.434507765555182e-06,1.8301211364505016e-08,1.6574740286491701e-10,7.95083225776878e-09,3.1818913682393114e-11,1.2447952496506e-14,9.080059092548025e-15,1.1567349798885496e-14,4.295500603850843e-15,1.4455159433871573e-14,7.381305156432721e-11,5.187982113654043e-22,2.819373671891068e-20,7.104694510398418e-22,1.4283433520670105e-30
5.795218009703868e-09,0.8779607778008821,3.76,0.0,0.6386292764673059,0.9999987326637683,1.1936437037462495e-10,8.349614087582813e-20,2.4429771040877364e-13,2.94716649598417e-06,1.2565600269128188e-06,2.01536746610078e-11,1.0632591284065805e-08,1.632478343482162e-06,2.378026566620291e-08,2.1729130728100638e-10,1.03107698641154e-08,4.0032549326106794e-11,1.8287392783703518e-14,1.3609930251466737e-14,1.720286633761384e-14,6.355667023387463e-15,2.1605682310867332e-14,9.601258079718111e-11,7.982986306725181e-22,4.7419080290864186e-20,1.36461131963979e-21,3.632286159989823e-30
6.510721113467865e-09,0.8779608112794848,3.76,0.0,0.638628909222884,0.9999985748253067,1.6910172291811784e-10,1.2777125677876287e-19,3.0497526780772004e-13,3.314338429602104e-06,1.4115963802780275e-06,2.4836636491108473e-11,1.3403399830516567e-08,1.829455797268244e-06,2.9964843880892716e-08,2.7613791380856483e-10,1.296717502875431e-08,4.8878081597137665e-11,2.56587340228305e-14,1.947577034952576e-14,2.443165302511038e-14,8.980199748356885e-15,3.083483265452876e-14,1.2111025631442355e-10,1.166316159721931e-21,7.500402558163364e-20,2.4275728170044967e-21,8.319514554961827e-30
7.226224217231862e-09,0.8779608447614421,3.76,0.0,0.6386285412464483,0.9999984166917547,2.3098803374080123e-10,1.8696061234195456e-19,3.7161111840074117e-13,3.6822340425855083e-06,1.5666096808240956e-06,2.988339294919762e-11,1.649055449003634e-08,2.0254453287086106e-06,3.685140806668555e-08,3.423726398398964e-10,1.5916904253442884e-08,5.828668536227539e-11,3.471605420367835e-14,2.6865334103266803e-14,3.34558772698126e-14,1.2234108400098234e-14,4.2425739740993355e-14,1.491007405705071e-10,1.6361269915245159e-21,1.1301209843895998e-19,4.0642534908051225e-21,1.75358416355077e-29
7.941727320995859e-09,0.8779608782467774,3.76,0.0,0.6386281725386297,0.9999982582647117,3.063328588758668e-10,2.6375520150015726e-19,4.4400491661744597e-13,4.0508527144454655e-06,1.7215998764745919e-06,3.526629001435413e-11,1.989281899603113e-08,2.220452104820816e-06,4.443643880494639e-08,4.1607296414546247e-10,1.9156839097429147e-08,6.819747466561471e-11,4.56069789497958e-14,3.597061947265631e-14,4.447890143757651e-14,1.6181396748600106e-14,5.6666847383637036e-14,1.7997870441112356e-10,2.2213203929436247e-21,1.6370755931235157e-19,6.477617072405724e-21,3.4541395604912244e-29
8.657230424759857e-09,0.8779609117355125,3.76,0.0,0.6386278031000622,0.9999980995457656,3.9644061940819384e-10,3.6096161512168056e-19,5.219635815479926e-13,4.4201938188764215e-06,1.8765669154503694e-06,4.095988599012564e-11,2.3608953332311713e-08,2.4144812589337097e-06,5.2716435081781524e-08,4.973093447002382e-10,2.2683885994052664e-08,7.855658493599962e-11,5.847300821867481e-14,4.6987672100369556e-14,5.770528132039661e-14,2.0885077940814217e-14,7.385180870135325e-14,2.1373882706560432e-10,2.935780013703031e-21,2.2954857895286254e-19,9.912172244094661e-21,6.430910408402222e-29
9.372733528523854e-09,0.8779609452276674,3.76,0.0,0.6386274329313829,0.9999979405364954,5.026105868342009e-10,4.814824358925948e-19,6.053010314137602e-13,4.790256723935238e-06,2.031510746267735e-06,4.694077346690828e-11,2.763771383188423e-08,2.6075378916783204e-06,6.168791416644291e-08,5.861460339263848e-10,2.6494976061119723e-08,8.931635775536353e-11,7.344982893668759e-14,6.011639999218099e-14,7.334076438496602e-14,2.640719211684535e-14,9.427939215574411e-14,2.5037579613542265e-10,3.793671100151936e-21,3.131806876888354e-19,1.4657329315479418e-20,1.1415442112583766e-28
9.999999999999999e-09,0.877960978723262,3.76,0.0,0.6386271078122134,0.9999978008988339,6.099216147526937e-10,6.086690261974431e-19,6.826443014641837e-13,5.115276329884104e-06,2.1673276009568585e-06,5.2403393257723696e-11,3.14258326930365e-08,2.775990548665333e-06,7.011911647912686e-08,6.703259418463967e-10,3.006733654379085e-08,9.904543427717938e-11,8.841888364247913e-14,7.352370197038981e-14,8.919304942076338e-14,3.196978266662876e-14,1.1509479690885916e-13,2.8485702796718725e-10,4.6751374551908316e-21,4.0335995372466495e-19,2.0160468531623672e-20,1.825119442857932e-28
1.0088236632287852e-08,0.877960978723262,3.76,0.0,0.6386270620332334,0.9999977812384693,6.261368690417642e-10,6.2829828732984795e-19,6.938379278908154e-13,5.16104079220843e-06,2.186431317736638e-06,5.318741606822279e-11,3.197785327580667e-08,2.7996270718760835e-06,7.134741149267587e-08,6.826417954770729e-10,3.0587064913139675e-08,1.0043462406146415e-10,9.066761132639514e-14,7.556039972034087e-14,9.159228809247252e-14,3.280882579525023e-14,1.1825339925123264e-13,2.8988430758235446e-10,4.809430421214617e-21,4.1743056122916506e-19,2.105063789505651e-20,1.9451531300733044e-28
1.080373973605185e-08,0.8779610122223139,3.76,0.0,0.6386266904062579,0.9999976216532456,7.68308395822012e-10,8.044514320921184e-19,7.874014312599925e-13,5.532545380967579e-06,2.3413285789589476e-06,5.967999903161854e-11,3.662812099141789e-08,2.9907538373315265e-06,8.169148054639485e-08,7.868505345970046e-10,3.495713248014329e-08,1.1187407375050044e-10,1.102512887015347e-13,9.35267941226773e-14,1.1266797846427787e-13,4.015013243004085e-14,1.4608259290555533e-13,3.3225906571853387e-10,5.9977540457335716e-21,5.453001614374982e-19,2.9480918396991775e-20,3.1990142895038713e-28
1.1519242839815848e-08,0.8779610457248402,3.76,0.0,0.6386263180511047,0.9999974617823731,9.304089043045812e-10,1.0130307546611215e-18,8.858249650166361e-13,5.9047698423145815e-06,2.496202479326779e-06,6.640029180922953e-11,4.158726295011112e-08,3.1809231955466766e-06,9.271669275770179e-08,8.988218564352566e-10,3.9602182830796164e-08,1.2360169730808007e-10,1.3232082265983436e-13,1.1422608014261036e-13,1.3677714881330083e-13,4.849035386814245e-14,1.7808063429276058e-13,3.7749478319753387e-10,7.373584362986576e-21,6.999611915886181e-19,4.0391296615041845e-20,5.100315489953728e-28
1.2234745943579845e-08,0.8779610792308574,3.76,0.0,0.6386259449684257,0.9999973016273913,1.1137169250307354e-09,1.257158006238132e-18,9.889479884994458e-13,6.277713523318234e-06,2.651052968520831e-06,7.333152130070232e-11,4.685402186496139e-08,3.3701401243711504e-06,1.0441963739438853e-07,1.0186015621534782e-09,4.451924399630146e-08,1.3558828962915475e-10,1.5699145542046106e-13,1.3787198561331925e-13,1.6413029851313083e-13,5.788784260970489e-14,2.1456602637315106e-13,4.255861810049681e-10,8.952099424658426e-21,8.847498246363762e-19,5.428214467013158e-20,7.9117894340909e-28
1.2950249047343843e-08,0.8779611127403806,3.76,0.0,0.6386255711588765,0.9999971411898296,1.3195057687692581e-09,1.5399752453868932e-18,1.0966157772756888e-12,6.6513757661426886e-06,2.805879996508727e-06,8.045825504958019e-11,5.2427137288148225e-08,3.5584095725941746e-06,1.1679692145644381e-07,1.1462320883766292e-09,4.970536779462987e-08,1.4780801048139258e-10,1.8437394982790252e-13,1.6468133457258562e-13,1.9493911178559998e-13,6.840008471957013e-14,2.5586206327824636e-13,4.765279884484052e-10,1.0748704026496982e-20,1.1031616934356667e-18,7.171393051018136e-20,1.1977448057478859e-27
1.366575215110784e-08,0.8779611462534244,3.76,0.0,0.6386251966231157,0.9999969804712091,1.5490435137600615e-09,1.864633415541511e-18,1.2086792115664994e-12,7.025755908167959e-06,2.9606835135433798e-06,8.776629389765875e-11,5.830534570790236e-08,3.745736460482163e-06,1.2984516957255937e-07,1.2817528950656637e-09,5.515762965652644e-08,1.6023799653339453e-10,2.1457481708274048e-13,1.9487392097641735e-13,2.294164565577156e-13,8.008372315892142e-14,3.022967850505359e-13,5.303149431472556e-10,1.2779020517416332e-20,1.3588471455970596e-18,9.330998040649546e-20,1.774080169298572e-27
1.4381255254871838e-08,0.8779611797700031,3.76,0.0,0.638624821361806,0.9999968194730412,1.8035929931988152e-09,2.234281980858902e-18,1.3249945726406947e-12,7.400853282102944e-06,3.1154634701613787e-06,9.524257336708562e-11,6.448738064481377e-08,3.9321256802674185e-06,1.4356102389907886e-07,1.4252008080091958e-09,6.087312845402988e-08,1.7285801875196709e-10,2.4769653265251347e-13,2.2867239042994405e-13,2.677763834140511e-13,9.299458132859369e-14,3.5420293702348063e-13,5.869417910230111e-10,1.5058879420854568e-20,1.655606756459013e-18,1.1975916025572329e-19,2.576576752211997e-27
1.5096758358635836e-08,0.87796121329013,3.76,0.0,0.6386244453756131,0.9999966581968293,2.084411783040032e-09,2.652059535244565e-18,1.4454233466922451e-12,7.776667216091628e-06,3.270219817181408e-06,1.0287507293262375e-10,7.097197274750074e-08,4.117582096594744e-06,1.5794114402088748e-07,1.576610322023742e-09,6.684898633099125e-08,1.8565017908055445e-10,2.8383774117865503e-13,2.663021293366049e-13,3.1023412462531464e-13,1.0718768669138473e-13,4.119179329896193e-13,6.464032862896539e-10,1.760431106463513e-20,1.9973870835209835e-18,1.5181848072645547e-19,3.676047189502173e-27
1.5812261462399832e-08,0.8779612468138174,3.76,0.0,0.6386240686652064,0.9999964966440666,2.392752190242254e-09,3.121085311809127e-18,1.5698320357358543e-12,8.15319703381314e-06,3.424952505702675e-06,1.1065273248140643e-10,7.77578498876638e-08,4.3021105469316115e-06,1.7298220685364384e-07,1.7360138696130012e-09,7.308234853492503e-08,1.985986416498038e-10,3.2309345111285576e-13,3.0799116093141923e-13,3.5700609322748376e-13,1.227172943845103e-13,4.757838214601357e-13,7.086941914439714e-10,2.0431538249475215e-20,2.388276646757657e-18,1.9031563002946339e-19,5.160415175231285e-27
