Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59)
1.6132097852312276e-06,0.7887091673672227,3.76,0.0,0.5030433822800565,0.9999045594942421,3.0390644191376016e-05,2.8692603584391574e-16,1.6199252047165568e-11,0.00020640881711309297,7.260030581217119e-05,1.0404257489289738e-08,7.993413318830682e-06,8.536155766416885e-06,3.128334078915784e-05,3.2905410017853525e-06,3.083111878226792e-06,7.552047866279038e-09,9.888168510635844e-10,2.0944052611596165e-08,3.608751326849361e-08,1.0465289192264797e-09,3.7894994698474176e-08,4.276925693676376e-07,3.0734668550158953e-16,2.913344364283693e-13,1.4061144880315432e-12,1.0776803890313944e-17,4.217257588713009e-10,5.416546007574639e-09,6.729930697297502e-13,4.084369000214052e-15,4.633871871066405e-13
1.6401225727071233e-06,0.7887093336478469,3.76,0.0,0.5030392302379855,0.9999029242045394,3.126234731299928e-05,2.9389203807703115e-16,1.6523529103026508e-11,0.00021042950022283656,7.368729902016825e-05,1.0608476310617589e-08,8.05686932700535e-06,8.568631141682497e-06,3.195092592700905e-05,3.4128314862813405e-06,3.0985093215423043e-06,7.723086870108836e-09,1.0283084811025017e-09,2.21511585211245e-08,3.813130203591821e-08,1.0905781951202457e-09,3.978835228248376e-08,4.3830703817030504e-07,3.250646761176233e-16,3.103289393286878e-13,1.5234677693137144e-12,1.176113478605967e-17,4.334589798791623e-10,5.579199964052124e-09,7.056637230751535e-13,4.2507292474804884e-15,4.858770620955258e-13
1.667035360183019e-06,0.7887095005562407,3.76,0.0,0.503035066606444,0.9999012885186295,3.214092804839465e-05,3.00915868147448e-16,1.6848679811256997e-11,0.00021445901522047426,7.477031414909255e-05,1.0813145864429868e-08,8.119731773215259e-06,8.601016105224372e-06,3.262108262167459e-05,3.5375592491732946e-06,3.113795060912213e-06,7.89525805852071e-09,1.0686652816895833e-09,2.340590131214571e-08,4.0253765059361054e-08,1.1357153972399757e-09,4.1742959600719765e-08,4.4895879283844417e-07,3.434820471616091e-16,3.3021703625852634e-13,1.6484068044341691e-12,1.2816460245260635e-17,4.4532266163525767e-10,5.743734646911688e-09,7.393062681706434e-13,4.420918098062044e-15,5.090358102209093e-13
1.6939481476589148e-06,0.7887096680914036,3.76,0.0,0.5030308914708858,0.9998996524252368,3.302632509798793e-05,3.0799764330064053e-16,1.7174697588595462e-11,0.0002184972627897018,7.584935933099699e-05,1.1018260918505955e-08,8.182053508398957e-06,8.633316139038129e-06,3.3293804645485646e-05,3.6647318167296444e-06,3.128979533796738e-06,8.068555876462447e-09,1.1098914327276628e-09,2.470931386579886e-08,4.2456526714319516e-08,1.181950319542867e-09,4.375982042033603e-08,4.596457207240975e-07,3.6261396627956425e-16,3.5102576655234605e-13,1.7812856274561174e-12,1.3946637086533226e-17,4.5731763976715094e-10,5.910159328705849e-09,7.73931888241371e-13,4.594961160623391e-15,5.328711273104727e-13
1.7208609351348106e-06,0.7887098362523243,3.76,0.0,0.5030267049095588,0.9998980159128981,3.39184826706038e-05,3.1513748150193016e-16,1.7501576505991944e-11,0.00022254415085595322,7.692444270713046e-05,1.1223816624044502e-08,8.24388322435064e-06,8.665536090326694e-06,3.396908617450375e-05,3.7943566512224724e-06,3.1440721121667225e-06,8.242974992994394e-09,1.1519911275269801e-09,2.606243410118503e-08,4.474121693829204e-08,1.2292927711164588e-09,4.583994405352514e-08,4.7036577412391374e-07,3.824756751150952e-16,3.7278260245771495e-13,1.9224689141604946e-12,1.51556698576832e-17,4.694447681018453e-10,6.078483985756157e-09,8.095518234449042e-13,4.772884154623561e-15,5.573907484058203e-13
1.7477737226107063e-06,0.7887100050379825,3.76,0.0,0.503022506994119,0.9998963789699884,3.481735004761904e-05,3.2233550116762986e-16,1.7829311230493184e-11,0.00022659959396819512,7.79955724264105e-05,1.1429808483035296e-08,8.305265736617853e-06,8.697680248009194e-06,3.464692174206337e-05,3.92644115475665e-06,3.1590812079317672e-06,8.418510282162153e-09,1.1949685728659681e-09,2.746630499268964e-08,4.710947124248722e-08,1.2777525763259257e-09,4.798434535657275e-08,4.81116968262661e-07,4.030824895464801e-16,3.955154510712352e-13,2.0723321516076764e-12,1.6447714404741273e-17,4.817049130359339e-10,6.248719176913306e-09,8.461773746918764e-13,4.954712910482541e-15,5.82602450384939e-13
1.774686510086602e-06,0.7887101744473474,3.76,0.0,0.5030182977901971,0.9998947415847432,3.572288117705433e-05,3.2959182093727e-16,1.8157896971722575e-11,0.00023066351272972295,7.906275664408736e-05,1.1636232318205284e-08,8.366242253551403e-06,8.729752410022545e-06,3.5327306197907235e-05,4.060992672761866e-06,3.174014368514304e-06,8.595156805281253e-09,1.2388279888988085e-09,2.8921974587208172e-08,4.95629307231839e-08,1.3273395749194088e-09,5.0194044721810925e-08,4.918973793397668e-07,4.244497999313482e-16,4.1925265618970207e-13,2.2312618084417887e-12,1.782708148084693e-17,4.940989485631407e-10,6.420875933703652e-09,8.838199067792795e-13,5.140473369439128e-15,6.085140541123293e-13
1.8015992975624978e-06,0.7887103444793802,3.76,0.0,0.5030140773579187,0.9998931037452777,3.663503429609221e-05,3.36906559480552e-16,1.8487329432653535e-11,0.0002347358332745135,8.012600352057653e-05,1.1843084245359226e-08,8.42685063140941e-06,8.761755942516988e-06,3.601023467224466e-05,4.198018497174875e-06,3.1888783634061473e-06,8.772909794553624e-09,1.2835736089337302e-09,3.043049602111083e-08,5.210324207249927e-08,1.3780636221013962e-09,5.247006806346872e-08,5.027051426369534e-07,4.4659307138414e-16,4.44023000089495e-13,2.3996555059071893e-12,1.929824039534885e-17,5.066277519083008e-10,6.594965661270076e-09,9.224908509024447e-13,5.330191582709962e-15,6.351334261622706e-13
1.8285120850383935e-06,0.788710515133033,3.76,0.0,0.5030098457523832,0.9998914654396043,3.7553771580510554e-05,3.442798353355873e-16,1.8817604764385683e-11,0.00023881648678587868,8.118532122043887e-05,1.2050360647945201e-08,8.487125615567243e-06,8.793693831918879e-06,3.6695702544140607e-05,4.33752586933739e-06,3.2036792624843443e-06,8.95176463793152e-09,1.3292096791035774e-09,3.1992927536808335e-08,5.473205758836423e-08,1.4299345885825586e-09,5.4813446798327235e-08,5.135384506850928e-07,4.695278440029957e-16,4.698557052463653e-13,2.577922189551588e-12,2.0865822703555392e-17,5.192921997215785e-10,6.7710000494863985e-09,9.622017066082262e-13,5.5238937100099066e-15,6.624684801579941e-13
1.8554248725142893e-06,0.7887106864072515,3.76,0.0,0.5030056030241029,0.9998898266556459,3.847905881953608e-05,3.517117667752317e-16,1.914871952464748e-11,0.0002429054090543464,8.224071791149014e-05,1.2258058153684612e-08,8.547099068007763e-06,8.825568730720234e-06,3.738370541371328e-05,4.479521982633092e-06,3.218422506806841e-06,9.131716865142302e-09,1.3757404579479604e-09,3.361033249880539e-08,5.7451035183541575e-08,1.4829623606129425e-09,5.722521782200053e-08,5.243955514884577e-07,4.932697330876691e-16,4.967804360070799e-13,2.76648230159475e-12,2.2534625937628038e-17,5.320931647864228e-10,6.948990993613084e-09,1.0029640432479396e-12,5.721606018081392e-15,6.905271777671578e-13
1.882337659990185e-06,0.7887108583009724,3.76,0.0,0.5030013492194069,0.9998881873812507,3.941086511464657e-05,3.5920247169739063e-16,1.948067063976277e-11,0.00024700254007187754,8.329220176402418e-05,1.2466173613115418e-08,8.606800181368967e-06,8.857382997750932e-06,3.807423907768037e-05,4.624013984885559e-06,3.233112972555945e-06,9.31276213479753e-09,1.423170215923939e-09,3.5283779409149385e-08,6.026183839355538e-08,1.537156840004139e-09,5.970642348158397e-08,5.352747468045939e-07,5.178344294027903e-16,5.248273002235177e-13,2.965767953946021e-12,2.430961737910832e-17,5.450315131947658e-10,7.128950523858763e-09,1.044789500984841e-12,5.923354878831455e-15,7.193175293914115e-13
1.9092504474660807e-06,0.7887110308131269,3.76,0.0,0.5029970843808109,0.9998865476042031,4.0349162600882685e-05,3.667520675357013e-16,1.981345536983217e-11,0.0002511078236596987,8.433978095013486e-05,1.2674704079906386e-08,8.666255679909592e-06,8.889138733597036e-06,3.876729950785074e-05,4.771008980537183e-06,3.2477550287473486e-06,9.49489622251643e-09,1.4715032348599817e-09,3.7014341922201605e-08,6.31661363834287e-08,1.592527944144934e-09,6.225811154533594e-08,5.461743904780978e-07,5.432376993823452e-16,5.54026850858757e-13,3.1762231018578866e-12,2.6195937873527318e-17,5.58108101946624e-10,7.310890743212887e-09,1.0876897914074236e-12,6.1291667668989436e-15,7.488475945850163e-13
1.9361632349419765e-06,0.7887112039426378,3.76,0.0,0.5029928085473564,0.9998849073122322,4.1293926189272926e-05,3.7436067118827564e-16,2.0147071276892925e-11,0.00025522120712720544,8.538346364312586e-05,1.2883646792808955e-08,8.725490007817217e-06,8.920837811748276e-06,3.946288283220749e-05,4.92051403262766e-06,3.2623525892738595e-06,9.678115009992283e-09,1.5207438073660637e-09,3.880309885867444e-08,6.616560395315223e-08,1.649085606014051e-09,6.48813351699875e-08,5.570928868266231e-07,5.694953853049307e-16,5.844100875735833e-13,3.3983037182063296e-12,2.8198905687518663e-17,5.713237769345884e-10,7.494823772923591e-09,1.1316766977958224e-12,6.339068257439668e-15,7.791254822351534e-13
1.989988809893768e-06,0.7887115520493975,3.76,0.0,0.50298422403644,0.9998816251342154,4.3202763834121134e-05,3.89755366315248e-16,2.081678821391371e-11,0.0002634720785974124,8.74591722461589e-05,1.3302758743018362e-08,8.843382544042979e-06,8.984072506308255e-06,4.086160336341087e-05,5.2270823614535296e-06,3.291427868483902e-06,1.0047790684320956e-08,1.6219648341515658e-09,4.255953719377793e-08,7.245677522885187e-08,1.7658004126547568e-09,7.034662845684186e-08,5.789802979762239e-07,6.246377546662349e-16,6.488538603856819e-13,3.87922638727282e-12,3.257696690785749e-17,5.98175703899613e-10,7.868716574595058e-09,1.2229578489039326e-12,6.771246836441949e-15,8.419574063168481e-13
2.0384318273503805e-06,0.7887118674459264,3.76,0.0,0.502976460705153,0.999878669289035,4.494262891991978e-05,4.038135584376634e-16,2.142235683278678e-11,0.0002709250968587836,8.931406598498399e-05,1.3681344913931511e-08,8.948933935002522e-06,9.04080500626014e-06,4.2129043946953914e-05,5.511648319006282e-06,3.3174749492223123e-06,1.0384168983771934e-08,1.716210854068206e-09,4.615028558316149e-08,7.846122642617685e-08,1.8750017329127878e-09,7.552071837399794e-08,5.987284154861148e-07,6.77348479587006e-16,7.112216515627923e-13,4.356642462925996e-12,3.6973279983567985e-17,6.228263181107469e-10,8.212155934024823e-09,1.308946782384926e-12,7.174462572041035e-15,9.011460444292092e-13
2.086874844806993e-06,0.7887121848256977,3.76,0.0,0.5029686622290916,0.9998757115829944,4.670315761898945e-05,4.1806472483907555e-16,2.203059153294805e-11,0.0002784036683702453,9.11564622047672e-05,1.4061230672109068e-08,9.054062082870452e-06,9.09737526300251e-06,4.340460406614176e-05,5.804454984352945e-06,3.343422422213888e-06,1.072400153034148e-08,1.8134645318788682e-09,4.994659917267504e-08,8.48003313975432e-08,1.9882026915799427e-09,8.094320470855501e-08,6.185149463784112e-07,7.330773785984089e-16,7.77927274775758e-13,4.8793841782982706e-12,4.1838766162867595e-17,6.479400729596872e-10,8.562236962083728e-09,1.398642852386018e-12,7.591346241733506e-15,9.628859709792817e-13
2.1353178622636055e-06,0.7887125041822416,3.76,0.0,0.5029608287456516,0.9998727519434805,4.848427664391526e-05,4.3250952355525676e-16,2.264148572538415e-11,0.0002859075764518467,9.298640856172725e-05,1.44424047256436e-08,9.15884772764638e-06,9.153788925261023e-06,4.468826500345299e-05,6.105542253143366e-06,3.369281857651453e-06,1.1067266990699904e-08,1.91375120584559e-09,5.395495800835785e-08,9.148406155190222e-08,2.1054617840779073e-09,8.66204195364743e-08,6.383322146720434e-07,7.919196102401915e-16,8.491678794893554e-13,5.450568501980608e-12,4.72113811258843e-17,6.735213450600515e-10,8.919026116634538e-09,1.4921173139172433e-12,8.022056120106593e-15,1.0272262210829287e-12
2.183760879720218e-06,0.7887128255090485,3.76,0.0,0.5029529603744558,0.9998697902977638,5.028592723637509e-05,4.471486054310456e-16,2.3255034260591237e-11,0.0002934366222434092,9.480395269796404e-05,1.482485672978392e-08,9.263358865430196e-06,9.210050731758485e-06,4.5980008784678195e-05,6.414949691362501e-06,3.3950627400949027e-06,1.141394453310057e-08,2.0170962753656288e-09,5.818189720668487e-08,9.852244741176825e-08,2.226837671769263e-09,9.255874856033022e-08,6.581729619070294e-07,8.539711417389381e-16,9.251454317299111e-13,6.073452679340562e-12,5.31312661832587e-17,6.995743290732991e-10,9.282587722775843e-09,1.5894421177910593e-12,8.466751325531141e-15,1.0942163085321037e-12
2.2322038971768305e-06,0.7887131487995661,3.76,0.0,0.5029450572202346,0.999866826573055,5.210806285084841e-05,4.619826140765465e-16,2.3871233168395986e-11,0.0003009906218119979,9.66091422382328e-05,1.5208577133514112e-08,9.367652606752989e-06,9.266164701058597e-06,4.7279818063173164e-05,6.73271655067574e-06,3.42077285187417e-06,1.1764013732202333e-08,2.1235251898065757e-09,6.263400708269453e-08,1.0592557848951018e-07,2.3523891823347244e-09,9.876463042075227e-08,6.78030324210102e-07,9.193287509434539e-16,1.006066743828832e-12,6.7514376313043276e-12,5.964082839080935e-17,7.261030367091497e-10,9.652983769601066e-09,1.6906898867919302e-12,8.925591774830503e-15,1.1639062093860338e-12
2.280646914633443e-06,0.7887134740472086,3.76,0.0,0.502937119375255,0.9998638606965483,5.3950647179715495e-05,4.770121865519558e-16,2.449007944134157e-11,0.0003085694037092582,9.840202478746215e-05,1.5593557049937104e-08,9.471776785184957e-06,9.322134282126488e-06,4.858767602791101e-05,7.058881781117763e-06,3.4464185878132756e-06,1.2117454487485417e-08,2.2330634364763596e-09,6.73179332523636e-08,1.1370360311915796e-07,2.4821753109844063e-09,1.052445560373302e-07,6.978978106571509e-07,9.88090027940605e-16,1.0921435072525468e-12,7.488071376220294e-12,6.678482276068779e-17,7.531113009968522e-10,1.0030273799768187e-08,1.7959338901998267e-12,9.39873813459325e-15,1.2363463444349047e-12
2.3290899320900555e-06,0.7887138012453566,3.76,0.0,0.5029291469213751,0.9998608925954565,5.581365246983822e-05,4.922379538766044e-16,2.5111570854312996e-11,0.00031617280690929387,0.00010018264792886606,1.5979788146800594e-08,9.575771349483747e-06,9.377962473067755e-06,4.99035663308034e-05,7.393484041549798e-06,3.472005213169658e-06,1.2474246954397247e-08,2.345736529702437e-09,7.224037671051493e-08,1.2186672824911952e-07,2.616255221588186e-09,1.1200506798000346e-07,7.177692828349389e-07,1.0603533760372905e-15,1.1835923250853407e-12,8.287052473936527e-12,7.461043583091466e-17,7.806027824904642e-10,1.0414514872482543e-08,1.9052480174679335e-12,9.886351774392169e-15,1.3115875610845656e-12
2.377532949546668e-06,0.7887141303873632,3.76,0.0,0.5029211399317571,0.9998579221970362,5.769705810304153e-05,5.076605414099378e-16,2.5735705816603084e-11,0.00032380067908748976,0.0001019510592225499,1.636726255507656e-08,9.679669556553493e-06,9.433651912927144e-06,5.1227473030335275e-05,7.736561708142107e-06,3.4975370718878492e-06,1.2834371487227839e-08,2.4615700011702176e-09,7.740809388464122e-08,1.3042521919662274e-07,2.754688247998013e-09,1.190527598770326e-07,7.376389355699852e-07,1.1362180125760861e-15,1.280634745604016e-12,9.152233494119531e-12,8.316737092258186e-17,8.085809767956765e-10,1.0805761587694038e-08,2.018706751627296e-12,1.0388594726530034e-14,1.3896811150572856e-12
2.4259759670032805e-06,0.7887144614665552,3.76,0.0,0.5029130984723067,0.999854949428609,5.9600849394318565e-05,5.232805693452197e-16,2.6362483249835925e-11,0.00033145287517504114,0.00010370730620445784,1.6755972792151657e-08,9.7834989950918e-06,9.48920495420165e-06,5.2559380546868115e-05,8.088152881289753e-06,3.523017756534946e-06,1.3197808590859916e-08,2.5805893910583537e-09,8.2827896668234e-08,1.3938939936908918e-07,2.8975338951839614e-09,1.2639427586077694e-07,7.575012787348737e-07,1.2157839696016364e-15,1.3834972961652633e-12,1.008762450812757e-11,9.250793495728906e-17,8.370492237832198e-10,1.1204066149303548e-08,2.136385143143857e-12,1.090562965014758e-14,1.4706786524064275e-12
2.474418984459893e-06,0.7887147944762378,3.76,0.0,0.502905022602886,0.999851974217576,6.15250165735746e-05,5.390986533624013e-16,2.6991902487126567e-11,0.00033912925614214035,0.00010545143638556202,1.714591169714317e-08,9.887282463089853e-06,9.544623720983374e-06,5.389927362663709e-05,8.448295391255433e-06,3.548450247812814e-06,1.356453887992436e-08,2.7028202395201697e-09,8.850665243540909e-08,1.4876964995465507e-07,3.0448518403743954e-09,1.3403631005398984e-07,7.773511200674326e-07,1.2991520938841263e-15,1.4924115181130598e-12,1.1097396605334575e-11,1.0268712698581973e-16,8.660107177922187e-10,1.1609478455881756e-08,2.258358784684032e-12,1.1437619793431858e-14,1.5546321921564804e-12
2.5228620019165055e-06,0.7887151294096961,3.76,0.0,0.5028969123783348,0.9998489964914326,6.346955392312959e-05,5.551154051526133e-16,2.7623963189869326e-11,0.000346829687973409,0.00010718349725123709,1.753707237641317e-08,9.991038719554552e-06,9.599910155688879e-06,5.5247137312651194e-05,8.81702680275576e-06,3.5738370292753445e-06,1.3934543044921549e-08,2.8282880789285274e-09,9.445128403824945e-08,1.5857640958490193e-07,3.1967019341095868e-09,1.4198560609537658e-07,7.971835489422854e-07,1.3864240468588113e-15,1.6076140022197793e-12,1.2185885434035697e-11,1.1376272833318757e-16,8.954685174024495e-10,1.2022046210959984e-08,2.3847037870196608e-12,1.1984728960084822e-14,1.6415941097288127e-12
2.571305019373118e-06,0.7887154662601974,3.76,0.0,0.5028887678493239,0.9998460161777774,6.54344590509214e-05,5.7133143288499715e-16,2.8258665279761863e-11,0.00035455404081020925,0.00010890353626078752,1.7929448157936825e-08,1.0094783125956754e-05,9.655066056020852e-06,5.660295692150527e-05,9.194384418640414e-06,3.5991801808713583e-06,1.4307801824020633e-08,2.9570184270071597e-09,1.006687697878956e-07,1.6882017397173456e-07,3.3531442012369026e-09,1.5024895670363544e-07,8.169939210476495e-07,1.4777023046056278e-15,1.7293464246353132e-12,1.3357594767678716e-11,1.257953943837379e-16,9.254255552974665e-10,1.2441815047162244e-08,2.515496756183136e-12,1.2547121481671237e-14,1.7316171212293804e-12
2.6197480368297305e-06,0.7887158050209949,3.76,0.0,0.5028805890630711,0.9998430332043206,6.741973228074524e-05,5.87747341766255e-16,2.8896008883748368e-11,0.00036230218823597824,0.00011061160084709647,1.8323032553261654e-08,1.0198528191640016e-05,9.71009310389403e-06,5.7966718025055923e-05,9.580405282803958e-06,3.624481454741949e-06,1.4684295979401702e-08,3.0890367805961805e-09,1.0716614342112291e-07,1.7951149552091276e-07,3.51423884178332e-09,1.588332032781496e-07,8.367778439192139e-07,1.5730901571445737e-15,1.8578555832389105e-12,1.461720009664778e-11,1.3884874804050923e-16,9.558846484913866e-10,1.2868828658031934e-08,2.650814771963377e-12,1.312496218862184e-14,1.8247542686578006e-12
