Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125)
0.0011581301685206482,0.6870088451777425,3.76,0.0,0.8182879106135413,0.9861393745232692,0.016756034580925637,2.7527514897026368e-18,2.2554407728710322e-13,0.0013380483371836678,0.00020859954003855897,4.480705045197423e-07,5.485801812012091e-06,5.613749982688383e-06,0.0068280859125954925,0.006196811878132515,1.2266306100473296e-06,9.870319278423639e-08,5.345614752023989e-07,0.0023234397492700974,0.003718545836461841,9.706656144243225e-07,0.004075097237160236,1.0927194435121824e-05,3.4346232418095267e-13,3.011752583372251e-08,2.501898148101624e-05,1.1485060587839838e-11,1.2058764796171082e-09,1.8336025687962157e-09,1.2650158865848504e-14,4.507058090090011e-12,4.522142613254228e-15,1.0039489815255485e-10,0.0001227380940966076,2.6743773861488774e-10,9.917412472737513e-08,1.8205587885368534e-14,7.573330016539659e-18,1.0939236172735463e-11,7.317243489838796e-15
0.001164553682019516,0.687015721464313,3.76,0.0,0.81808869185288,0.9860141591926171,0.01691346995269299,2.7854380647565892e-18,2.267482422642432e-13,0.0013409641468949784,0.0002094606553800448,4.4898542889187517e-07,5.511249266602666e-06,5.65047105585489e-06,0.0069043094405068185,0.006228156677658319,1.2332052653549013e-06,9.924790141262837e-08,5.388168390151039e-07,0.0023537944481378872,0.0037409606716570266,9.788259347007113e-07,0.004131922601350527,1.0996579875231672e-05,3.479501934952237e-13,3.063171872555431e-08,2.5574051242922313e-05,1.180017347895901e-11,1.2134230676851522e-09,1.8461087572427001e-09,1.27347825130507e-14,4.542671175458941e-12,4.5523927715342525e-15,1.0109647425463238e-10,0.0001241976716334041,2.748666478960356e-10,1.0157728846212448e-07,1.8647590781702746e-14,7.780666192616859e-18,1.1103302483093192e-11,7.450859257125475e-15
0.0011709771955183837,0.6870226581946152,3.76,0.0,0.8178887581333318,0.9858883892888,0.017071660334814418,2.8184851628693384e-18,2.2796050871884884e-13,0.0013438720891664827,0.0002103209731764699,4.4989716002033635e-07,5.536716880535452e-06,5.687277002166462e-06,0.00698101558099995,0.00625938043942847,1.2397887585594522e-06,9.979312569753252e-08,5.430808591606177e-07,0.002384372642671768,0.003763331808924544,9.870022343834623e-07,0.0041892022023915535,1.1066075179644059e-05,3.5247112349885006e-13,3.1152000717192173e-08,2.6138512047043248e-05,1.2122336008425458e-11,1.2209857558430837e-09,1.858663878785287e-09,1.28197099670319e-14,4.578334955165934e-12,4.582751544283905e-15,1.0180025557313649e-10,0.00012566836232621173,2.824644491736621e-10,1.0402710187464011e-07,1.9098195551820956e-14,7.992636800835379e-18,1.1268919391142944e-11,7.586341193690345e-15
0.0011774007090172515,0.6870296554742684,3.76,0.0,0.8176881096041343,0.9857620643466443,0.017230606387609683,2.85227638769861e-18,2.2918052017116565e-13,0.0013467721661150859,0.00021118047197665662,4.508056982541252e-07,5.562204183020432e-06,5.724167351369542e-06,0.00705820481555652,0.006290482706818192,1.2463809951283382e-06,1.0033884508057127e-07,5.473534080126413e-07,0.0024151744563282594,0.0037856588051134138,9.95194286050837e-07,0.004246936716941254,1.1135677917677987e-05,3.570251326586316e-13,3.167840707030883e-08,2.6712472935292648e-05,1.2451667296406192e-11,1.228564203300788e-09,1.871267548713543e-09,1.2904940678567807e-14,4.614047403877976e-12,4.613218600417296e-15,1.0250622750041351e-10,0.00012715021510515258,2.9023411636092973e-10,1.0652427211524693e-07,1.955753291630026e-14,8.209321445097014e-18,1.1436091618189482e-11,7.723710003013095e-15
0.0011838242225161192,0.687036713406929,3.76,0.0,0.8174867464271434,0.985635183910419,0.017390308755551014,2.8861885743453104e-18,2.3040806735625466e-13,0.0013496643801659,0.00021203913054459133,4.517110432158889e-07,5.5877107094448436e-06,5.761141629299252e-06,0.007135877611211431,0.006321463033163585,1.2529818833516046e-06,1.0088504641353112e-07,5.51634355709457e-07,0.002446200002709463,0.0038079412216135175,1.0034018422792652e-06,0.004305126808145043,1.1205385658853609e-05,3.6161223824907474e-13,3.2210975248127335e-08,2.729604355348305e-05,1.2788293428416091e-11,1.2361584494012246e-09,1.8839196955539635e-09,1.2990475194287822e-14,4.649808490274735e-12,4.643794307336726e-15,1.0321439647907545e-10,0.00012864327894043838,2.9817865684897434e-10,1.0906951448368203e-07,2.0025735190744597e-14,8.43080258822537e-18,1.1604821592750177e-11,7.862983236182271e-15
0.001190247736014987,0.6870438320936832,3.76,0.0,0.8172846687781433,0.9855077475348406,0.01755076806558098,2.9203459409692404e-18,2.3164366885331216e-13,0.0013525487340823581,0.0002128969278775919,4.5261319441044635e-07,5.613235997164944e-06,5.798199355567398e-06,0.007214034418993694,0.006352320982855989,1.2595913318845129e-06,1.0143171463057114e-07,5.559235873517058e-07,0.00247744938448089,0.0038301786248711675,1.0116246466857124e-06,0.00436377312417042,1.1275195973774475e-05,3.6623245587915727e-13,3.274974194471141e-08,2.7889334215894702e-05,1.3132338304256912e-11,1.2437683586535996e-09,1.8966207039679062e-09,1.3076313275226892e-14,4.6856176553139285e-12,4.674478564912034e-15,1.0392475451903383e-10,0.0001301476028468135,3.063011275969421e-10,1.1166355337802131e-07,2.050293629505809e-14,8.657161745010392e-18,1.1775115599610648e-11,8.004178425337522e-15
0.0011966712495138547,0.6870510116371928,3.76,0.0,0.8170818768454624,0.9853797547841165,0.017711984928751118,2.9549393056931825e-18,2.3288728597459487e-13,0.0013554252309871382,0.00021375384315753903,4.535121520771676e-07,5.6387795840427664e-06,5.835340061546948e-06,0.007292675675379254,0.006383056130376963,1.2662092491555024e-06,1.0197883205845838e-07,5.602209800465998e-07,0.0025089226943765426,0.003852370585963682,1.0198624591253493e-06,0.00442287629952755,1.1345106433214468e-05,3.7088579958211945e-13,3.329474290011324e-08,2.8492455842129567e-05,1.3483926329377689e-11,1.251393709204829e-09,1.9093704948398548e-09,1.3162454644619089e-14,4.7214736335333585e-12,4.705271218401288e-15,1.0463729206005601e-10,0.000131663235879898,3.146046099053417e-10,1.1430712153968278e-07,2.0989271689249324e-14,8.888481448344956e-18,1.1946978540414966e-11,8.147315019611457e-15
0.0012030947630127225,0.6870582521299056,3.76,0.0,0.8168783708265901,0.9852512052293564,0.017873959944513493,2.9899251967500768e-18,2.341386981853976e-13,0.0013582938741740908,0.0002146098557217961,4.544079165555584e-07,5.664341011280882e-06,5.87256328467542e-06,0.007371801806254384,0.006413668057526827,1.2728355445401759e-06,1.0252638183376604e-07,5.645264079408208e-07,0.002540620017887145,0.003874516679385457,1.0281150430627444e-06,0.004482436958808824,1.1415114611556507e-05,3.7557228234422595e-13,3.384601382462625e-08,2.9105519790299192e-05,1.3843185014108031e-11,1.2590343345155763e-09,1.9221688766312827e-09,1.32488992544881e-14,4.7573753689080945e-12,4.736172250348356e-15,1.0535200378373846e-10,0.0001331902271263325,3.2309223293956e-10,1.1700095789114624e-07,2.1484878020123213e-14,9.124846092142175e-18,1.212041428530813e-11,8.292412550718994e-15
0.0012095182765115902,0.6870655536718824,3.76,0.0,0.8166741509327055,0.9851220984520507,0.018036693694883504,3.0251762685051757e-18,2.353981176310048e-13,0.0013611546673292674,0.0002154649451396579,4.55300487861461e-07,5.6899198231320685e-06,5.909868557691071e-06,0.0074514132215138225,0.006444156357209746,1.2794701286828238e-06,1.0307434930378167e-07,5.688397504911977e-07,0.0025725414295605107,0.003896616484780136,1.0363821490740303e-06,0.004542455711623345,1.148521808288081e-05,3.8029191563124024e-13,3.440359104416313e-08,2.9728638079453045e-05,1.4210243721707847e-11,1.2666901431898172e-09,1.93501602304112e-09,1.3335647091329056e-14,4.793322402870799e-12,4.767181696318227e-15,1.0606888605322727e-10,0.00013472862571645348,3.3176716091336714e-10,1.1974581066700096e-07,2.1989893647956615e-14,9.366340756535878e-18,1.2295427544112687e-11,8.439489147328215e-15
0.001215941790010458,0.6870729163548736,3.76,0.0,0.8164692173867406,0.984992434042627,0.018200186746856688,3.0607669110858425e-18,2.366658348369493e-13,0.0013640076144202187,0.00021631909118048664,4.5618986616743867e-07,5.715515566086953e-06,5.947255416025014e-06,0.0075315103172567755,0.006474520631914971,1.286112912828229e-06,1.0362271898581669e-07,5.731608886719605e-07,0.0026046869945055965,0.003918669586290145,1.0446635273225837e-06,0.004602933154650051,1.1555414423325884e-05,3.8504470948770976e-13,3.4967510526628496e-08,3.0361923295526506e-05,1.4585231936974643e-11,1.2743609917888887e-09,1.9479121466591383e-09,1.3422697968979474e-14,4.829314038742186e-12,4.79829948273949e-15,1.0678793186564021e-10,0.0001362784808190591,3.406325879298929e-10,1.225424362705017e-07,2.2504458419312146e-14,9.613050845770654e-18,1.2472023513152127e-11,8.588563257635455e-15
0.0012223653035093257,0.687080340270856,3.76,0.0,0.8162635704215154,0.9848622115990556,0.01836443965476068,3.096819387598816e-18,2.379416993773112e-13,0.0013668527196693447,0.00021717227377219183,4.5707605218146504e-07,5.7411277883648065e-06,5.984723404796444e-06,0.00761209347795346,0.006504760492222539,1.2927638083204789e-06,1.0417147352985493e-07,5.774896986806824e-07,0.0026370567698655637,0.003940675571864315,1.0529589411270824e-06,0.004663869873651234,1.1625701210848868e-05,3.8983067269351536e-13,3.553780741453906e-08,3.10054885021245e-05,1.4968280570990088e-11,1.2820466755338958e-09,1.9608570945403413e-09,1.3510051734237519e-14,4.865349059232049e-12,4.829525516702665e-15,1.0750913341275332e-10,0.00013783984163636589,3.49691750707564e-10,1.253915980216674e-07,2.3028713479938196e-14,9.865063224699292e-18,1.265020641088066e-11,8.739654893644823e-15
0.0012287888170081935,0.687087825513925,3.76,0.0,0.8160572102861421,0.9847314307317891,0.018529452951933978,3.1332469388288802e-18,2.392255948606669e-13,0.001369689987760784,0.0002180244731176725,4.5795904662555976e-07,5.766756041249241e-06,6.0222720708766355e-06,0.007693163068770277,0.006534875562173058,1.299422727524237e-06,1.0472059689341852e-07,5.818260566390621e-07,0.0026696507995371647,0.003962634035819114,1.0612681516659704e-06,0.0047252664362751875,1.169607602539341e-05,3.9464981212162715e-13,3.611451709978044e-08,3.1659447552475857e-05,1.5359522549531486e-11,1.2897470521079469e-09,1.9738507635551675e-09,1.3597708375678458e-14,4.901426607225939e-12,4.860859807279052e-15,1.0823248613489083e-10,0.00013941275742501848,3.5894791531124305e-10,1.282940708378725e-07,2.3562802113645384e-14,1.0122465797416723e-17,1.2829980175635609e-11,8.892783573106483e-15
0.0012352123305070612,0.687095372166498,3.76,0.0,0.8158501372396677,0.9846000910588758,0.018695227158892228,3.1698742728446494e-18,2.405179412487178e-13,0.0013725194235987839,0.00021887566961143807,4.588388497768817e-07,5.792399880390302e-06,6.059900958260692e-06,0.0077747194430555135,0.006564865474044892,1.3060895844538127e-06,1.05270075583408e-07,5.861698447214218e-07,0.0027024691193085256,0.0039845445764100425,1.069590906490965e-06,0.004787123399106444,1.1766536451922128e-05,3.9950213356673e-13,3.669767555916206e-08,3.2323914780080755e-05,1.5759092859774177e-11,1.2974620608066182e-09,1.986893498779985e-09,1.3685667841724259e-14,4.9375465102135214e-12,4.892302394169726e-15,1.0895798685521139e-10,0.0001409972774737551,3.684043887350861e-10,1.3125063685874478e-07,2.4106868940565613e-14,1.0385347168626463e-17,1.3011349692402326e-11,9.047967099575836e-15
0.001241635844005929,0.6871029803204383,3.76,0.0,0.8156423515550802,0.9844681922091054,0.01886176277806453,3.206993061464184e-18,2.418188415486777e-13,0.0013753410324960046,0.00021972584388280276,4.5971546262088303e-07,5.818058863850494e-06,6.097609621459011e-06,0.007856762937475236,0.00659472987179032,1.312764293226707e-06,1.0581989256534954e-07,5.905209430423827e-07,0.0027355117535035247,0.004006406797466406,1.0779269652873802e-06,0.0048494413030608224,1.1837080078954796e-05,4.043876409796214e-13,3.728731751887717e-08,3.299900519718696e-05,1.6167126715733492e-11,1.3051914818344948e-09,1.9999853435494967e-09,1.3773929853735069e-14,4.9737075829574585e-12,4.923853113774537e-15,1.0968562560998634e-10,0.00014259345111906837,3.7806452983016566e-10,1.3426208843982569e-07,2.4661060460428176e-14,1.0653797083144771e-17,1.3194319702862689e-11,9.205225444208501e-15
0.0012480593575047967,0.6871106500558599,3.76,0.0,0.815433853516064,0.9843357338195684,0.019029060297865635,3.2446939975549383e-18,2.4312796327973115e-13,0.0013781548200574604,0.0002205749767529663,4.6058888650501254e-07,5.8437325518598855e-06,6.135397621959923e-06,0.007939293875734528,0.006624468408460068,1.3194467683294836e-06,1.0637003034383481e-07,5.948792271369676e-07,0.002768778717513731,0.004028220307243398,1.0862760980377334e-06,0.0049122206768787095,1.1907704500899508e-05,4.0930633695054175e-13,3.788347734290715e-08,3.368483433858796e-05,1.6583761035486144e-11,1.3129351068000077e-09,2.0131260034582647e-09,1.3862494367061322e-14,5.009908522824293e-12,4.955511913571089e-15,1.1041539554793919e-10,0.00014420132773564694,3.879317281064989e-10,1.3732922612653865e-07,2.5225524700724482e-14,1.0927906588029411e-17,1.3378893825062619e-11,9.364579497621228e-15
0.0012544828710036645,0.6871183814569535,3.76,0.0,0.8152246434178315,0.9842027155362711,0.0191971201916461,3.282384369664632e-18,2.4444549746629107e-13,0.0013809607922117381,0.00022142304926367994,4.614591220679772e-07,5.8694205087872455e-06,6.173264515372734e-06,0.00802231256760607,0.006654080746870635,1.3261369261864542e-06,1.069204767539971e-07,5.992445764278417e-07,0.0028022700171364597,0.004049984718723681,1.0946380577774144e-06,0.004975462036237876,1.1978407316500562e-05,4.1425822288668796e-13,3.8486190776257004e-08,3.438151830110877e-05,1.7009135904803037e-11,1.3206929539208516e-09,2.026315665073449e-09,1.3951361584251865e-14,5.046149531467848e-12,4.9872790039277955e-15,1.1114729901986564e-10,0.0001458209567364907,3.980093931691682e-10,1.4045285919157462e-07,2.580041130433703e-14,1.1207767414340712e-17,1.3565075879142377e-11,9.52604712166653e-15
0.0012609063845025323,0.6871261746029431,3.76,0.0,0.8150147215664564,0.9840691370136647,0.019365942918481732,3.3205998148027448e-18,2.457717102926421e-13,0.00138375895517403,0.0002222700426586241,4.6232617063012445e-07,5.895122301725398e-06,6.21120986613785e-06,0.00810581930962982,0.006683566559143861,1.3328346832694874e-06,1.0747121439213307e-07,6.036168736414631e-07,0.0028359856490425958,0.004071699649440684,1.1030126034021644e-06,0.005039165884392799,1.2049186129012936e-05,4.192432986429886e-13,3.909549200078179e-08,3.508917371309589e-05,1.7443390567202692e-11,1.3284647611816257e-09,2.0395544923465182e-09,1.4040531086107189e-14,5.0824292534802705e-12,5.019154124458401e-15,1.118813229509875e-10,0.00014745238757282682,4.083009986446119e-10,1.4363380535782797e-07,2.63858714589688e-14,1.1493472161827141e-17,1.3752870966532443e-11,9.689648679383214e-15
0.0012673298980014,0.6871340295728162,3.76,0.0,0.8148040882789679,0.9839349979147662,0.01953552892295591,3.359231831649341e-18,2.47106484323816e-13,0.001386549315460308,0.0002231159383884321,4.631900335846001e-07,5.920837500381266e-06,6.249233243387345e-06,0.008189814384887962,0.006712925526881438,1.339539956887971e-06,1.0802222773539875e-07,6.079959971581366e-07,0.002869925600610667,0.004093364721606484,1.1113995001600515e-06,0.005103332711955861,1.2120038546476103e-05,4.242615627566691e-13,3.971141532859624e-08,3.580791774021926e-05,1.7886666814715072e-11,1.3362503958683678e-09,2.052842381938948e-09,1.4130002889768649e-14,5.1187469222355555e-12,5.051137302224448e-15,1.1261746339531672e-10,0.00014909566973550015,4.188100500547425e-10,1.46872891082599e-07,2.6982057983545826e-14,1.1785114692410166e-17,1.394228277500743e-11,9.855404254762226e-15
0.0012737534115002678,0.6871419464433434,3.76,0.0,0.8145927438837992,0.9838002979115119,0.019705878634551432,3.3982750616131083e-18,2.4844995598224333e-13,0.001389331879914924,0.00022396071812420937,4.6405071229182923e-07,5.946565677935227e-06,6.287334217491125e-06,0.008274298062433643,0.006742157341576647,1.3462526653976185e-06,1.0857350172331338e-07,6.12381827675207e-07,0.0029040898495235512,0.004114979562313351,1.119798508417967e-06,0.005167962996368499,1.2190962182083302e-05,4.2931301236096534e-13,4.033399520857501e-08,3.653786810806685e-05,1.8339107930084604e-11,1.3440497206235156e-09,2.0661794335064916e-09,1.421977690718711e-14,5.155101843225684e-12,5.083228507091761e-15,1.1335571466491094e-10,0.00015075085275597025,4.2954008320060394e-10,1.501709519397016e-07,2.7589125376336264e-14,1.208278972546369e-17,1.4133315491544927e-11,1.0023333565147911e-14
0.0012801769249991355,0.6871499252890263,3.76,0.0,0.814380688720796,0.9836650366847948,0.01987699246758486,3.437642958045563e-18,2.498020935626381e-13,0.0013921066557134926,0.00022480436375328785,4.6490820833305035e-07,5.972306410725056e-06,6.3255123645168385e-06,0.008359270597209796,0.006771261704686691,1.3529727278688822e-06,1.0912502117391033e-07,6.167742451540595e-07,0.0029384783637082593,0.00413654380359053,1.1282093926520898e-06,0.005233057201815975,1.2261954654883518e-05,4.3439764313490604e-13,4.096326570861969e-08,3.7279143104003264e-05,1.8800858720386067e-11,1.3518626059960986e-09,2.0795656125685536e-09,1.4309853136744114e-14,5.1914933102779764e-12,5.1154277586351326e-15,1.1409607262611691e-10,0.00015241798620679948,4.404946783793182e-10,1.5352883275399495e-07,2.8207229849270148e-14,1.2386593103875702e-17,1.4325972852659168e-11,1.0193456716407221e-14
0.0012866004384980033,0.6871579661828403,3.76,0.0,0.8141679231409061,0.9835292139242484,0.020048870821547,3.477466832928987e-18,2.5116311336191633e-13,0.0013948736503535096,0.0002256468573835231,4.6576252332686515e-07,5.9980592787232426e-06,6.363767263169622e-06,0.008444732230342894,0.006800238327444664,1.3597000644034404e-06,1.0967677078431038e-07,6.211731318273095e-07,0.00297309110152215,0.0041580570823469285,1.1366319143595856e-06,0.005298615779508448,1.2333013590388796e-05,4.3951544934856435e-13,4.1599260820672366e-08,3.8031861563147345e-05,1.927206524614879e-11,1.3596888876950653e-09,2.09300107575829e-09,1.4400231393746905e-14,5.227920517164846e-12,5.147734963225567e-15,1.1483852963247638e-10,0.00015409711970098132,4.5167745440091374e-10,1.5694738753959398e-07,2.8836529305086484e-14,1.2696621523404158e-17,1.452025923642713e-11,1.0365793724691103e-14
