Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637)
0.0014010121753928754,0.7562042115885291,3.76,0.0,5.580771568400823e-10,0.010173466322438611,1.005826858740504,4.5824901986842615e-11,7.69124853879534e-12,2.482018095066874e-10,1.3034439864685326e-05,3.830037127804238e-16,0.015833433400641323,0.07654122381860252,0.21745435846343272,1.5106445153254226e-08,0.0038936292725178638,4.915187311899387e-13,1.6228112130761974e-13,8.015339748135256e-11,5.503891432329396e-14,2.0511789983047538e-06,0.31541262656327923,3.852897665534544e-06,3.444951178136993e-16,1.4897160835108028e-11,1.880653037672242e-09,1.7987916001650891e-12,1.7904812449877445e-12,1.0610827082463388e-11,6.891549530129856e-17,1.2941019288513109e-17,7.151696758431843e-17,6.786194591538651e-09,0.3193251119243512,9.035549642334563e-12,1.9418609221480757e-11,1.0033192336184673e-15,1.651032250683266e-17,2.047149687863816e-15,2.2048381860362957e-07,2.0091172988720662e-20,1.2698648871471724e-25
0.0014013913714482208,0.7561819314770916,3.76,0.0,5.362232037164718e-10,0.010109124143522209,1.0057221923122983,4.403615764983286e-11,7.377235758839414e-12,2.3866888096158463e-10,1.2953876127586864e-05,3.659826413058853e-16,0.015792887073772497,0.0764138676676475,0.21764303201853524,1.5091150189709553e-08,0.0038733003596605046,4.90172642847597e-13,1.5590845039599467e-13,7.703833260242108e-11,5.290136601324212e-14,2.048285026074304e-06,0.3151182148390522,3.838971306006235e-06,3.304656485612004e-16,1.4313870088945322e-11,1.8091687119439622e-09,1.7258421521469643e-12,1.7159552691550069e-12,1.0192361588935135e-11,6.875370080417751e-17,1.2406588584152276e-17,7.134892650024385e-17,6.781379249007986e-09,0.31961952690306733,8.662124070411853e-12,1.8645321588648373e-11,9.603265608056386e-16,1.5801929988532446e-17,1.9623364362204042e-15,2.2033021803072401e-07,1.8611898503940484e-20,1.1746929238064573e-25
0.0014021497635589115,0.7561377135736712,3.76,0.0,4.95366977240592e-10,0.009982125675921272,1.0055151621685414,4.068842748803996e-11,6.791283402836514e-12,2.2082867723614766e-10,1.279481469097224e-05,3.344059175622146e-16,0.01571231768020727,0.07615958665926349,0.218017597829958,1.50609502962837e-08,0.003833069741320152,4.875185938640479e-13,1.4398245599338116e-13,7.120570953112922e-11,4.88984726043835e-14,2.0425331461876475e-06,0.3145360208858299,3.8113616260189104e-06,3.0426331073238254e-16,1.3222157289148526e-11,1.6751793353680816e-09,1.5896055640195754e-12,1.57705973258153e-12,9.410022904768972e-12,6.842928658846426e-17,1.1409429038348092e-17,7.101202816283037e-17,6.771580115049668e-09,0.3202017273108716,7.965598733752509e-12,1.7199957982645913e-11,8.803022074026421e-16,1.448346164953573e-17,1.804126723928245e-15,2.2001748515573658e-07,1.5991292499576042e-20,1.0064342534161006e-25
0.0014029081556696022,0.7560939468714991,3.76,0.0,4.5801275591573694e-10,0.00985733557053223,1.0053111618669361,3.762336216853921e-11,6.256912560228289e-12,2.0449550354767803e-10,1.2638460781337458e-05,3.058322349238422e-16,0.015632440732749314,0.07590590082280889,0.21838848827404386,1.503124556515576e-08,0.0037934012541192713,4.849123878286514e-13,1.330643151315797e-13,6.586228117081162e-11,4.523065005522731e-14,2.0368288078990845e-06,0.31396253402565744,3.7840720639783327e-06,2.803401067015929e-16,1.2222544856979908e-11,1.5522509923449193e-09,1.465226133210326e-12,1.450599157544553e-12,8.694741947362767e-12,6.810386504534102e-17,1.0500186562212742e-17,7.067413304835835e-17,6.7615627684603684e-09,0.3207752205558692,7.330742589151301e-12,1.587888012718547e-11,8.075673690362656e-16,1.3285213141551605e-17,1.6599119998426335e-15,2.196975847143435e-07,1.3761531658801008e-20,8.636607793390125e-26
0.001403666547780293,0.7560506251853293,3.76,0.0,4.2383241679573325e-10,0.009734707417374278,1.0051101436066951,3.4815017964066624e-11,5.7691946678047e-12,1.895301757159315e-10,1.2484758902368943e-05,2.7995355737063553e-16,0.015553249947508776,0.07565283339271386,0.2187557427109353,1.500200860117975e-08,0.003754286033889599,4.82350757216987e-13,1.2306135445135362e-13,6.096332432723818e-11,4.186735259697073e-14,2.031171366346351e-06,0.31339759837536507,3.7570979591812184e-06,2.5848141440685953e-16,1.1306571951842875e-11,1.4393842587792198e-09,1.3515830120027668e-12,1.335367202088898e-12,8.04025161484672e-12,6.777754497379071e-17,9.670470728758923e-18,7.03353486188095e-17,6.751334702053278e-09,0.32134016252429887,6.751630928786373e-12,1.4670432515232066e-11,7.414052405268087e-16,1.2195353329255743e-17,1.5283526644051817e-15,2.1937076086365575e-07,1.186130727897202e-20,7.423181736079017e-26
0.0014044249398909837,0.7560077424246988,3.76,0.0,3.9253099493674935e-10,0.009614195900442157,1.0049120604074429,3.2240008689933566e-11,5.323706407611318e-12,1.7580737293014965e-10,1.2333654822585114e-05,2.564955549656229e-16,0.015474739040930096,0.07540040660283848,0.21911940017957846,1.4973214550155847e-08,0.0037157153424108116,4.79830768587223e-13,1.1389005924445156e-13,5.646851561012493e-11,3.878102909728143e-14,2.025560186321186e-06,0.31284106118856453,3.7304347194351273e-06,2.384942570134983e-16,1.0466613657756342e-11,1.3356771781842485e-09,1.2476686291546926e-12,1.2302828847324945e-12,7.440915304678255e-12,6.745043201204906e-17,8.912748509910512e-18,6.999577965943547e-17,6.740903217899993e-09,0.3218967059653524,6.222949586277133e-12,1.356413627488161e-11,6.811743312229625e-16,1.1203295016690676e-17,1.4082463938749899e-15,2.1903725156627095e-07,1.023939574946414e-20,6.390281254389181e-26
0.0014051833320016744,0.7559652925934495,3.76,0.0,3.6384315032393755e-10,0.009495756770000741,1.0047168660953134,2.9877241285019144e-11,4.916474894436627e-12,1.6321418195195828e-10,1.2185095544885449e-05,2.3521372521872653e-16,0.015396901733622452,0.07514864171922078,0.21947949939337255,1.4944840825548222e-08,0.0036776805672076294,4.773497855352296e-13,1.0547512059296871e-13,5.234147583565945e-11,3.594681413936313e-14,2.0199946421587683e-06,0.31229277278995554,3.7040778205867912e-06,2.2020500123662025e-16,9.695793850955505e-12,1.24031522947336e-09,1.1525776183381262e-12,1.134376850409911e-12,6.8916597885163526e-12,6.712262864473242e-17,8.22025193449067e-18,6.965552821575349e-17,6.730275431524127e-09,0.32244500055689446,5.7399283905658016e-12,1.2550564183434166e-11,6.26300123212336e-16,1.0299557063550035e-17,1.2985132971056191e-15,2.1869728872679493e-07,8.852920265907202e-21,5.509681702736594e-26
0.001405941724112365,0.7559232697876878,3.76,0.0,3.3753000297700805e-10,0.009379346815561332,1.0045245152891151,2.7707676701481542e-11,4.543929282028969e-12,1.5164879114189096e-10,1.2039029276721561e-05,2.158899835227773e-16,0.015319731753959938,0.07489755907185916,0.21983607873634733,1.4916866864462567e-08,0.0036401732212306254,4.749054359029229e-13,9.774858076560528e-14,4.854936038362159e-11,3.334225034743402e-14,2.014474117621995e-06,0.31175258651071314,3.678022805996883e-06,2.0345731130213838e-16,8.987907251074656e-12,1.152562308644858e-09,1.0654950936375536e-12,1.046779206689134e-12,6.387915608918486e-12,6.679423422103344e-17,7.586896139245496e-18,6.931469355141084e-17,6.719458276045931e-09,0.3229851929701003,5.298282524191002e-12,1.162122822182731e-11,5.762677121373489e-16,9.47564279210331e-18,1.1981827679220832e-15,2.1835109832662488e-07,7.665898878346871e-21,4.757771326962712e-26
0.0014067001162230558,0.7558816681949495,3.76,0.0,3.1337628702276953e-10,0.009264923839477654,1.0043349633865593,2.571411459290063e-11,4.2028572458677205e-12,1.4101931350929614e-10,1.1895405400897775e-05,1.983296143886037e-16,0.015243222841472651,0.07464717808561973,0.2201891762598196,1.4889273911386849e-08,0.0036031849424253653,4.724955823870588e-13,9.064906165913374e-14,4.506248960981225e-11,3.0947037592641714e-14,2.0089980057892276e-06,0.31122035862485026,3.6522652859801636e-06,1.8811030346979738e-16,8.337349122797662e-12,1.0717525877099462e-09,9.856869314326929e-13,9.667086026377348e-13,5.92556340515662e-12,6.646534498088296e-17,7.007205434228604e-18,6.897337212068e-17,6.70845850627944e-09,0.3235174269331152,4.894159575596583e-12,1.0768478731706548e-11,5.306152046253112e-16,8.72393087861569e-18,1.1063816445162081e-15,2.179989005571012e-07,6.6480984598258766e-21,4.114766147722203e-26
0.0014074585083337465,0.7558404820927871,3.76,0.0,2.9118783032393846e-10,0.009152446631277667,1.00414816655059,2.388100286765706e-11,3.89036618297499e-12,1.312427417605819e-10,1.1754174447166407e-05,1.8235859781946185e-16,0.01516736875001036,0.07439751731012928,0.22053882967956215,1.4862044826686607e-08,0.0035667074931893376,4.701182966257385e-13,8.412107908369124e-14,4.185402034232664e-11,2.8742809759375195e-14,2.0035657089446597e-06,0.3106959482868154,3.6268009372172547e-06,1.7403690868141604e-16,7.739052651092174e-12,9.972832705435896e-10,9.124917613275645e-13,8.934625509960202e-13,5.500885923261287e-12,6.613605408852002e-17,6.4762479840545064e-18,6.863165755541579e-17,6.697282702762494e-09,0.3240418432934758,4.524092507493309e-12,9.985415437526337e-12,4.889278711273719e-16,8.037578758583961e-18,1.0223237317553357e-15,2.1764090995038343e-07,5.774098629806922e-21,3.5640635027916397e-26
0.0014082169004444372,0.7557997058475179,3.76,0.0,2.7078934172880273e-10,0.009041874942779114,1.003964081695866,2.2194269308805708e-11,3.6038492659242335e-12,1.2224402938945305e-10,1.1615288064628722e-05,1.6782127348900387e-16,0.015092163250676707,0.07414859444859714,0.220885076373475,1.4835163916832405e-08,0.003530732759725922,4.677718364428296e-13,7.811443897523756e-14,3.889965628045471e-11,2.6712937914150472e-14,1.9981766384660942e-06,0.3101792174704687,3.6016255021321925e-06,1.61122428547988e-16,7.188433785811161e-12,9.286082023701097e-10,8.453127712193362e-13,8.264089474764412e-13,5.110526083913748e-12,6.58064516723207e-17,5.989578285376378e-18,6.828964066438276e-17,6.685937275706837e-09,0.3245585800791523,4.184958717843587e-12,9.26580916101635e-12,4.508330258290163e-16,7.41043802797013e-18,9.453005690280745e-16,2.172773355076525e-07,5.022482899100347e-21,3.091713346499143e-26
0.001408975292555128,0.7557593339129413,3.76,0.0,2.5202245428618584e-10,0.008933169463919118,1.0037826664753964,2.064117149656044e-11,3.340955603145538e-12,1.1395527730996014e-10,1.1478698994872606e-05,1.5457829532665934e-16,0.01501760013455842,0.07390042638565729,0.22122795337968446,1.48086167850803e-08,0.0034952527513094802,4.654546258214986e-13,7.258370125661108e-14,3.6177390896504626e-11,2.484235564102898e-14,1.9928302147136074e-06,0.3096700309093512,3.5767347882346493e-06,1.492632606422257e-16,6.681342374973858e-12,8.652321933377579e-10,7.836109642322187e-13,7.649786143001835e-13,4.7514500539441255e-12,6.547662487014483e-17,5.543186386792523e-18,6.794740944368283e-17,6.674428468874897e-09,0.3250677725582934,3.873943790354952e-12,8.604032281970128e-12,4.159955303223297e-16,6.836980158703979e-18,8.746732961411988e-16,2.1690838082486202e-07,4.375167123750109e-21,2.68597127307237e-26
0.0014097336846658187,0.7557193608290741,3.76,0.0,2.347439768999538e-10,0.008826291799216816,1.0036038792673487,1.9210162789644866e-11,3.0995634546341652e-12,1.0631500584769983e-10,1.134436104578643e-05,1.4250482024575368e-16,0.014943673215275156,0.07365302921434252,0.22156749739500214,1.4782390199626756e-08,0.0034602595994713656,4.631652371273073e-13,6.748769936141414e-14,3.3667276982883065e-11,2.3117402384105713e-14,1.9875258669201565e-06,0.3091682560381233,3.5521246674362716e-06,1.3836575743083311e-16,6.214018330965892e-12,8.067059273180073e-10,7.26899704374154e-13,7.086586300665946e-13,4.420913869429447e-12,6.514665787892232e-17,5.133452508408994e-18,6.76050490959125e-17,6.66276236339159e-09,0.3255695532978022,3.588508951160976e-12,7.994996580396442e-12,3.841137717898571e-16,6.3122300671903026e-18,8.098653893937025e-16,2.1653424421633098e-07,3.8168682945496235e-21,2.3369315567253795e-26
0.0014104920767765094,0.7556797812208929,3.76,0.0,2.1882433056179078e-10,0.008721204444845464,1.0034276791620182,1.7890772460975062e-11,2.87775623547746e-12,9.926750188948922e-11,1.1212229066002119e-05,1.3148889898757926e-16,0.014870376331360608,0.07340641826222838,0.22190374477371452,1.4756471975138989e-08,0.0034257455571119946,4.609023752412819e-13,6.278910957210594e-14,3.1351219893387864e-11,2.1525682722966472e-14,1.9822630330806504e-06,0.3086737629351451,3.5277910753500747e-06,1.283452032074652e-16,5.783052286668809e-12,7.526213919277008e-10,6.747388476114836e-13,6.569863771821245e-13,4.1164335894746006e-12,6.481663200722682e-17,4.757106465731831e-18,6.726264205587267e-17,6.650944881491623e-09,0.3260640522207685,3.326362222063915e-12,7.4340977840484e-12,3.549160806234276e-16,5.8317069414408906e-18,7.503561579222304e-16,2.1615511883621054e-07,3.3346610029067535e-21,2.0362377888799424e-26
0.0014112504688872,0.7556405897970795,3.76,0.0,2.0414615677273335e-10,0.00861787076632169,1.0032540259489742,1.6673498218280745e-11,2.6738013434467078e-12,9.276223702773024e-11,1.1082258919965651e-05,1.2143005654009073e-16,0.014797703348478103,0.0731606081167422,0.2222367315266941,1.4730850866646898e-08,0.0033917029975442012,4.586648634669677e-13,5.845406643157576e-14,2.9212792921126233e-11,2.005594066574027e-14,1.9770411598405254e-06,0.3081864242662322,3.5037300105734585e-06,1.1912490328495874e-16,5.385350519998573e-12,7.026077944793186e-10,6.267298417097086e-13,6.09544275952888e-13,3.835759057103899e-12,6.44866257305944e-17,4.411191591317459e-18,6.692026802247334e-17,6.63898179019846e-09,0.326551396662723,3.085432851189175e-12,6.917166248686269e-12,3.281575661713633e-16,5.391371971335744e-18,6.956749638368371e-16,2.1577119279770325e-07,2.9175888297525608e-21,1.7768272752001733e-26
0.0014120088609978908,0.7556017813487723,3.76,0.0,1.9060308164899914e-10,0.00851625497680437,1.0030828801043998,1.5549710221957766e-11,2.486131364033806e-12,8.675335046666382e-11,1.0954407463657574e-05,1.1223804362894178e-16,0.014725648161477773,0.07291561264965038,0.22256649332081122,1.4705516476308135e-08,0.003358124413474723,4.564516310897281e-13,5.4451820104210095e-14,2.7237072754194888e-11,1.8697947636667424e-14,1.971859702385795e-06,0.3077061152295981,3.479937533952791e-06,1.1063537531368756e-16,5.018103712435208e-12,6.563279187955749e-10,5.825121192555373e-13,5.659551131837241e-13,3.5768503488184806e-12,6.41567147495897e-17,4.093032717739249e-18,6.657800399684312e-17,6.626878704933529e-09,0.32703171142670545,2.8638484279066917e-12,6.4404230418916706e-12,3.0361730991293636e-16,4.987581992804822e-18,6.453961011079241e-16,2.1538264928998383e-07,2.556344624582895e-21,1.5527111783061356e-26
0.0014127672531085815,0.7555633507483243,3.76,0.0,1.7809861451432726e-10,0.008416322115974517,1.0029142027786193,1.4511565655380606e-11,2.313327198788697e-12,8.119918730885478e-11,1.0828632520934339e-05,1.0383173370528475e-16,0.014654204696307264,0.07267144504076466,0.2228930654786137,1.468045917095008e-08,0.0033250024159307127,4.542617023610397e-13,5.075443036494552e-14,2.5410492362356153e-11,1.74424022853541e-14,1.966718124332649e-06,0.30723271350195086,3.4564097678322993e-06,1.0281362748680574e-16,4.6787590026164866e-12,6.13474866584886e-10,5.417588618653167e-13,5.258778797835664e-13,3.3378565480223288e-12,6.382697204945845e-17,3.800207655702533e-18,6.623592432459738e-17,6.614641093056851e-09,0.32750511883717637,2.659914604784567e-12,6.000440732032946e-12,2.81095867177897e-16,4.617048233595837e-18,5.991342331293557e-16,2.149896666928788e-07,2.2430189025192682e-21,1.358813512678878e-26
0.0014135256452192722,0.7555252929480717,3.76,0.0,1.6654516248039067e-10,0.008318038029468153,1.0027479557838281,1.3551932144323114e-11,2.154103068338979e-12,7.606188439071391e-11,1.0704892860436003e-05,9.613814270744724e-17,0.014583366911786829,0.0724281178009093,0.22321648297824576,1.4655670007563276e-08,0.003292329733136764,4.5209418665841425e-13,4.7336491926095784e-14,2.3720708983556734e-11,1.6280840496915435e-14,1.9616158976162884e-06,0.3067660991857078,3.4331428952927368e-06,9.56025115937907e-17,4.364994924693386e-12,5.737691310657383e-10,5.041732729117078e-13,4.890040682082734e-13,3.117097124123478e-12,6.349746796052144e-17,3.5305216822931335e-18,6.589410074078005e-17,6.6022742773409306e-09,0.32797173879281094,2.4720971297486402e-12,5.594108357460159e-12,2.6041304854713877e-16,4.276799673048795e-18,5.565403085792828e-16,2.1459241868937542e-07,1.970884845509732e-21,1.1908316519582084e-26
0.001414284037329963,0.7554876029791133,3.76,0.0,1.5586314828777236e-10,0.008221369348845778,1.0025841015820218,1.2664318737053158e-11,2.007293197710019e-12,7.130699913950372e-11,1.058314817305461e-05,8.909155752492634e-17,0.014513128801256246,0.07218564279417382,0.22353678045358796,1.4631140666520499e-08,0.003260099209347136,4.499482696880263e-13,4.417488785229017e-14,2.21564855980484e-11,1.5205554563562267e-14,1.956552502380599e-06,0.30630615475730766,3.41013315938251e-06,8.895014375431013e-17,4.074698925682019e-12,5.369559667374715e-10,4.694863958658018e-13,4.550543662878495e-13,2.9130452676666566e-12,6.316827021981142e-17,3.281984716944595e-18,6.555260241833433e-17,6.589783439378685e-09,0.32843168881819285,2.29900560793799e-12,5.218600114709516e-12,2.4140594006542325e-16,3.964150348389227e-18,5.172979109565564e-16,2.1419107437597714e-07,1.7342067137858108e-21,1.0451000842158394e-26
0.0014150424294406536,0.7554502759500976,3.76,0.0,1.4598022163505317e-10,0.008126283472087782,1.002422603273121,1.1842814039210024e-11,1.871839790416183e-12,6.690317754296233e-11,1.0463359049972596e-05,8.263276439543164e-17,0.01444348439409936,0.07194403125946909,0.2238539921946058,1.4606863392714465e-08,0.0032283038036377662,4.478232056759169e-13,4.1248568753836535e-14,2.070758464819612e-11,1.4209520706108383e-14,1.9515274268679335e-06,0.3058527650166139,3.387376862341012e-06,8.280938647565973e-17,3.80594720233893e-12,5.028030303169716e-10,4.374540691648687e-13,4.237756954073329e-13,2.7243125317589796e-12,6.283944403364309e-17,3.052790937604509e-18,6.52114960195436e-17,6.577173622925121e-09,0.3288850841144181,2.1393789810541405e-12,4.871347312203494e-12,2.2392713156205754e-16,3.676670105121581e-18,4.811200014165006e-16,2.137857983708992e-07,1.5280844648454918e-21,9.184948779601502e-27
